Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-DK-en_2014-12-04-20141-M30-meta.tsv,2014-12-04,2,10,13,1,0
ParlaMint-DK-en_2014-12-05-20141-M31-meta.tsv,2014-12-05,0,6,2,2,0
ParlaMint-DK-en_2014-12-09-20141-M32-meta.tsv,2014-12-09,1,11,5,0,0
ParlaMint-DK-en_2014-12-10-20141-M33-meta.tsv,2014-12-10,0,9,13,0,0
ParlaMint-DK-en_2014-12-11-20141-M34-meta.tsv,2014-12-11,1,21,11,2,0
ParlaMint-DK-en_2014-12-12-20141-M35-meta.tsv,2014-12-12,1,2,5,3,0
ParlaMint-DK-en_2014-12-16-20141-M36-meta.tsv,2014-12-16,2,9,8,1,0
ParlaMint-DK-en_2014-12-17-20141-M37-meta.tsv,2014-12-17,1,12,26,9,0
ParlaMint-DK-en_2014-12-18-20141-M38-meta.tsv,2014-12-18,1,13,13,7,0
ParlaMint-DK-en_2014-12-19-20141-M39-meta.tsv,2014-12-19,0,7,5,3,0
ParlaMint-DK-en_2015-01-13-20141-M40-meta.tsv,2015-01-13,1,8,8,1,0
ParlaMint-DK-en_2015-01-14-20141-M41-meta.tsv,2015-01-14,1,6,13,5,0
ParlaMint-DK-en_2015-01-15-20141-M42-meta.tsv,2015-01-15,2,20,14,6,0
ParlaMint-DK-en_2015-01-16-20141-M43-meta.tsv,2015-01-16,0,4,16,4,0
ParlaMint-DK-en_2015-01-20-20141-M44-meta.tsv,2015-01-20,4,17,11,2,0
ParlaMint-DK-en_2015-01-21-20141-M45-meta.tsv,2015-01-21,2,11,14,1,0
ParlaMint-DK-en_2015-01-22-20141-M46-meta.tsv,2015-01-22,1,8,10,5,0
ParlaMint-DK-en_2015-01-23-20141-M47-meta.tsv,2015-01-23,2,9,9,4,0
ParlaMint-DK-en_2015-01-27-20141-M48-meta.tsv,2015-01-27,0,14,13,4,0
ParlaMint-DK-en_2015-01-28-20141-M49-meta.tsv,2015-01-28,2,6,10,3,0
ParlaMint-DK-en_2015-01-29-20141-M50-meta.tsv,2015-01-29,2,11,15,1,0
ParlaMint-DK-en_2015-02-03-20141-M51-meta.tsv,2015-02-03,1,14,18,6,0
ParlaMint-DK-en_2015-02-04-20141-M52-meta.tsv,2015-02-04,0,6,11,0,0
ParlaMint-DK-en_2015-02-05-20141-M53-meta.tsv,2015-02-05,4,14,16,3,0
ParlaMint-DK-en_2015-02-06-20141-M54-meta.tsv,2015-02-06,0,4,5,1,0
ParlaMint-DK-en_2015-02-17-20141-M55-meta.tsv,2015-02-17,2,13,15,4,0
ParlaMint-DK-en_2015-02-18-20141-M56-meta.tsv,2015-02-18,0,6,9,1,0
ParlaMint-DK-en_2015-02-19-20141-M57-meta.tsv,2015-02-19,2,13,23,6,0
ParlaMint-DK-en_2015-02-24-20141-M58-meta.tsv,2015-02-24,2,9,13,5,0
ParlaMint-DK-en_2015-02-25-20141-M59-meta.tsv,2015-02-25,0,8,9,2,0
ParlaMint-DK-en_2015-02-26-20141-M60-meta.tsv,2015-02-26,2,22,19,9,0
ParlaMint-DK-en_2015-02-27-20141-M61-meta.tsv,2015-02-27,0,4,9,3,0
ParlaMint-DK-en_2015-03-10-20141-M62-meta.tsv,2015-03-10,4,14,23,7,0
ParlaMint-DK-en_2015-03-11-20141-M63-meta.tsv,2015-03-11,1,13,16,1,0
ParlaMint-DK-en_2015-03-17-20141-M64-meta.tsv,2015-03-17,2,14,13,3,0
ParlaMint-DK-en_2015-03-18-20141-M65-meta.tsv,2015-03-18,1,9,12,1,0
ParlaMint-DK-en_2015-03-19-20141-M66-meta.tsv,2015-03-19,2,16,20,7,0
ParlaMint-DK-en_2015-03-20-20141-M67-meta.tsv,2015-03-20,0,14,12,2,0
ParlaMint-DK-en_2015-03-24-20141-M68-meta.tsv,2015-03-24,3,15,20,4,0
ParlaMint-DK-en_2015-03-25-20141-M69-meta.tsv,2015-03-25,0,9,12,3,0
ParlaMint-DK-en_2015-03-26-20141-M70-meta.tsv,2015-03-26,0,13,15,2,0
ParlaMint-DK-en_2015-03-27-20141-M71-meta.tsv,2015-03-27,2,11,8,2,0
ParlaMint-DK-en_2015-04-07-20141-M72-meta.tsv,2015-04-07,1,10,13,4,0
ParlaMint-DK-en_2015-04-08-20141-M73-meta.tsv,2015-04-08,1,10,24,2,0
ParlaMint-DK-en_2015-04-09-20141-M74-meta.tsv,2015-04-09,1,12,17,7,0
ParlaMint-DK-en_2015-04-10-20141-M75-meta.tsv,2015-04-10,1,6,9,2,0
ParlaMint-DK-en_2015-04-14-20141-M76-meta.tsv,2015-04-14,2,17,25,3,0
ParlaMint-DK-en_2015-04-15-20141-M77-meta.tsv,2015-04-15,0,6,10,2,0
ParlaMint-DK-en_2015-04-16-20141-M78-meta.tsv,2015-04-16,1,16,10,2,0
ParlaMint-DK-en_2015-04-17-20141-M79-meta.tsv,2015-04-17,3,6,11,8,0
ParlaMint-DK-en_2015-04-21-20141-M80-meta.tsv,2015-04-21,2,9,21,10,0
ParlaMint-DK-en_2015-04-22-20141-M81-meta.tsv,2015-04-22,1,7,13,1,0
ParlaMint-DK-en_2015-04-24-20141-M82-meta.tsv,2015-04-24,3,9,15,4,0
ParlaMint-DK-en_2015-04-28-20141-M83-meta.tsv,2015-04-28,2,21,29,13,0
ParlaMint-DK-en_2015-04-29-20141-M84-meta.tsv,2015-04-29,2,5,9,2,0
ParlaMint-DK-en_2015-04-30-20141-M85-meta.tsv,2015-04-30,1,18,15,3,0
ParlaMint-DK-en_2015-05-05-20141-M86-meta.tsv,2015-05-05,5,17,16,5,0
ParlaMint-DK-en_2015-05-06-20141-M87-meta.tsv,2015-05-06,2,15,18,4,0
ParlaMint-DK-en_2015-05-07-20141-M88-meta.tsv,2015-05-07,1,12,12,4,0
ParlaMint-DK-en_2015-05-08-20141-M89-meta.tsv,2015-05-08,1,15,19,7,0
ParlaMint-DK-en_2015-05-12-20141-M90-meta.tsv,2015-05-12,0,4,6,1,0
ParlaMint-DK-en_2015-05-12-20141-M91-meta.tsv,2015-05-12,1,16,21,6,0
ParlaMint-DK-en_2015-05-13-20141-M92-meta.tsv,2015-05-13,1,18,17,5,0
ParlaMint-DK-en_2015-05-19-20141-M93-meta.tsv,2015-05-19,2,17,22,8,0
ParlaMint-DK-en_2015-05-20-20141-M94-meta.tsv,2015-05-20,0,6,3,1,0
ParlaMint-DK-en_2015-05-21-20141-M95-meta.tsv,2015-05-21,1,20,18,8,0
ParlaMint-DK-en_2015-05-22-20141-M96-meta.tsv,2015-05-22,1,7,12,7,0
ParlaMint-DK-en_2015-05-26-20141-M97-meta.tsv,2015-05-26,3,12,22,6,0
ParlaMint-DK-en_2015-05-27-20141-M98-meta.tsv,2015-05-27,0,1,0,0,0
ParlaMint-DK-en_2015-07-02-20142-M1-meta.tsv,2015-07-02,1,0,0,0,0
ParlaMint-DK-en_2015-07-03-20142-M2-meta.tsv,2015-07-03,1,1,1,0,0
ParlaMint-DK-en_2015-07-03-20142-M3-meta.tsv,2015-07-03,1,8,19,7,0
ParlaMint-DK-en_2015-07-09-20142-M4-meta.tsv,2015-07-09,0,1,0,0,0
ParlaMint-DK-en_2015-08-21-20142-M5-meta.tsv,2015-08-21,1,1,4,2,0
ParlaMint-DK-en_2015-08-26-20142-M6-meta.tsv,2015-08-26,1,2,20,10,0
ParlaMint-DK-en_2015-10-06-20151-M1-meta.tsv,2015-10-06,1,2,0,0,0
ParlaMint-DK-en_2015-10-07-20151-M2-meta.tsv,2015-10-07,0,1,0,0,0
ParlaMint-DK-en_2015-10-08-20151-M3-meta.tsv,2015-10-08,0,13,48,16,0
ParlaMint-DK-en_2015-10-20-20151-M4-meta.tsv,2015-10-20,1,16,20,6,0
ParlaMint-DK-en_2015-10-21-20151-M5-meta.tsv,2015-10-21,2,17,14,9,0
ParlaMint-DK-en_2015-10-22-20151-M6-meta.tsv,2015-10-22,0,9,22,8,0
ParlaMint-DK-en_2015-10-23-20151-M7-meta.tsv,2015-10-23,2,5,21,9,0
ParlaMint-DK-en_2015-10-29-20151-M8-meta.tsv,2015-10-29,0,8,21,10,0
ParlaMint-DK-en_2015-10-30-20151-M9-meta.tsv,2015-10-30,0,10,20,8,0
ParlaMint-DK-en_2015-11-03-20151-M10-meta.tsv,2015-11-03,0,20,21,7,0
ParlaMint-DK-en_2015-11-04-20151-M11-meta.tsv,2015-11-04,0,9,13,7,0
ParlaMint-DK-en_2015-11-05-20151-M12-meta.tsv,2015-11-05,3,11,17,10,0
ParlaMint-DK-en_2015-11-06-20151-M13-meta.tsv,2015-11-06,0,3,7,1,0
ParlaMint-DK-en_2015-11-10-20151-M14-meta.tsv,2015-11-10,2,7,16,6,0
ParlaMint-DK-en_2015-11-11-20151-M15-meta.tsv,2015-11-11,1,7,13,5,0
ParlaMint-DK-en_2015-11-12-20151-M16-meta.tsv,2015-11-12,0,14,28,13,0
ParlaMint-DK-en_2015-11-13-20151-M17-meta.tsv,2015-11-13,1,6,14,10,0
ParlaMint-DK-en_2015-11-16-20151-M18-meta.tsv,2015-11-16,1,13,16,8,0
ParlaMint-DK-en_2015-11-17-20151-M19-meta.tsv,2015-11-17,1,12,27,11,0
ParlaMint-DK-en_2015-11-18-20151-M20-meta.tsv,2015-11-18,1,10,14,5,0
ParlaMint-DK-en_2015-11-18-20151-M21-meta.tsv,2015-11-18,1,5,14,5,0
ParlaMint-DK-en_2015-11-19-20151-M22-meta.tsv,2015-11-19,0,9,14,9,0
ParlaMint-DK-en_2015-11-20-20151-M23-meta.tsv,2015-11-20,1,6,10,6,0
ParlaMint-DK-en_2015-11-20-20151-M24-meta.tsv,2015-11-20,1,10,14,1,0
ParlaMint-DK-en_2015-11-20-20151-M25-meta.tsv,2015-11-20,1,4,8,6,0
ParlaMint-DK-en_2015-12-04-20151-M26-meta.tsv,2015-12-04,0,5,23,8,0
ParlaMint-DK-en_2015-12-08-20151-M27-meta.tsv,2015-12-08,2,17,21,11,0
ParlaMint-DK-en_2015-12-09-20151-M28-meta.tsv,2015-12-09,1,8,11,9,0
ParlaMint-DK-en_2015-12-10-20151-M29-meta.tsv,2015-12-10,1,7,12,6,0
ParlaMint-DK-en_2015-12-11-20151-M30-meta.tsv,2015-12-11,0,6,11,6,0
ParlaMint-DK-en_2015-12-15-20151-M31-meta.tsv,2015-12-15,0,9,20,8,0
ParlaMint-DK-en_2015-12-16-20151-M32-meta.tsv,2015-12-16,1,15,30,9,0
ParlaMint-DK-en_2015-12-17-20151-M33-meta.tsv,2015-12-17,0,11,22,4,0
ParlaMint-DK-en_2015-12-18-20151-M34-meta.tsv,2015-12-18,0,5,15,7,0
ParlaMint-DK-en_2015-12-21-20151-M35-meta.tsv,2015-12-21,1,5,12,4,0
ParlaMint-DK-en_2016-01-12-20151-M36-meta.tsv,2016-01-12,1,9,19,7,0
ParlaMint-DK-en_2016-01-13-20151-M37-meta.tsv,2016-01-13,2,5,18,11,0
ParlaMint-DK-en_2016-01-14-20151-M38-meta.tsv,2016-01-14,0,7,17,5,0
ParlaMint-DK-en_2016-01-15-20151-M39-meta.tsv,2016-01-15,1,9,10,4,0
ParlaMint-DK-en_2016-01-19-20151-M40-meta.tsv,2016-01-19,1,12,25,11,0
ParlaMint-DK-en_2016-01-20-20151-M41-meta.tsv,2016-01-20,1,8,23,3,0
ParlaMint-DK-en_2016-01-21-20151-M42-meta.tsv,2016-01-21,0,9,11,5,0
ParlaMint-DK-en_2016-01-22-20151-M43-meta.tsv,2016-01-22,0,12,23,10,0
ParlaMint-DK-en_2016-01-26-20151-M44-meta.tsv,2016-01-26,0,18,20,9,0
ParlaMint-DK-en_2016-01-27-20151-M45-meta.tsv,2016-01-27,0,4,11,3,0
ParlaMint-DK-en_2016-01-28-20151-M46-meta.tsv,2016-01-28,0,11,14,6,0
ParlaMint-DK-en_2016-02-02-20151-M47-meta.tsv,2016-02-02,2,8,28,5,0
ParlaMint-DK-en_2016-02-03-20151-M48-meta.tsv,2016-02-03,1,8,13,7,0
ParlaMint-DK-en_2016-02-04-20151-M49-meta.tsv,2016-02-04,1,5,14,2,0
ParlaMint-DK-en_2016-02-05-20151-M50-meta.tsv,2016-02-05,0,3,10,3,0
ParlaMint-DK-en_2016-02-09-20151-M51-meta.tsv,2016-02-09,0,20,19,7,0
ParlaMint-DK-en_2016-02-10-20151-M52-meta.tsv,2016-02-10,1,7,13,8,0
ParlaMint-DK-en_2016-02-11-20151-M53-meta.tsv,2016-02-11,0,11,18,11,0
ParlaMint-DK-en_2016-02-12-20151-M54-meta.tsv,2016-02-12,0,3,11,8,0
ParlaMint-DK-en_2016-02-23-20151-M55-meta.tsv,2016-02-23,0,6,10,3,0
ParlaMint-DK-en_2016-02-24-20151-M56-meta.tsv,2016-02-24,1,7,7,5,0
ParlaMint-DK-en_2016-02-25-20151-M57-meta.tsv,2016-02-25,0,13,25,11,0
ParlaMint-DK-en_2016-02-26-20151-M58-meta.tsv,2016-02-26,0,5,10,6,0
ParlaMint-DK-en_2016-03-01-20151-M59-meta.tsv,2016-03-01,1,14,17,5,0
ParlaMint-DK-en_2016-03-02-20151-M60-meta.tsv,2016-03-02,1,9,17,5,0
ParlaMint-DK-en_2016-03-03-20151-M61-meta.tsv,2016-03-03,0,16,19,4,0
ParlaMint-DK-en_2016-03-04-20151-M62-meta.tsv,2016-03-04,0,14,15,3,0
ParlaMint-DK-en_2016-03-15-20151-M63-meta.tsv,2016-03-15,0,17,33,12,0
ParlaMint-DK-en_2016-03-16-20151-M64-meta.tsv,2016-03-16,1,9,17,3,0
ParlaMint-DK-en_2016-03-17-20151-M65-meta.tsv,2016-03-17,0,19,24,13,0
ParlaMint-DK-en_2016-03-18-20151-M66-meta.tsv,2016-03-18,1,8,10,4,0
ParlaMint-DK-en_2016-03-29-20151-M67-meta.tsv,2016-03-29,1,14,22,6,0
ParlaMint-DK-en_2016-03-30-20151-M68-meta.tsv,2016-03-30,0,12,22,10,0
ParlaMint-DK-en_2016-03-31-20151-M69-meta.tsv,2016-03-31,0,5,14,2,0
ParlaMint-DK-en_2016-04-01-20151-M70-meta.tsv,2016-04-01,0,8,10,6,0
ParlaMint-DK-en_2016-04-05-20151-M71-meta.tsv,2016-04-05,0,12,16,6,0
ParlaMint-DK-en_2016-04-06-20151-M72-meta.tsv,2016-04-06,1,4,6,1,0
ParlaMint-DK-en_2016-04-08-20151-M73-meta.tsv,2016-04-08,0,9,14,7,0
ParlaMint-DK-en_2016-04-12-20151-M74-meta.tsv,2016-04-12,1,12,15,6,0
ParlaMint-DK-en_2016-04-13-20151-M75-meta.tsv,2016-04-13,1,4,10,4,0
ParlaMint-DK-en_2016-04-14-20151-M76-meta.tsv,2016-04-14,1,13,13,4,0
ParlaMint-DK-en_2016-04-15-20151-M77-meta.tsv,2016-04-15,1,8,13,7,0
ParlaMint-DK-en_2016-04-19-20151-M78-meta.tsv,2016-04-19,1,15,21,8,0
ParlaMint-DK-en_2016-04-20-20151-M79-meta.tsv,2016-04-20,0,7,10,7,0
ParlaMint-DK-en_2016-04-21-20151-M80-meta.tsv,2016-04-21,0,15,14,6,0
ParlaMint-DK-en_2016-04-26-20151-M81-meta.tsv,2016-04-26,0,21,15,11,0
ParlaMint-DK-en_2016-04-27-20151-M82-meta.tsv,2016-04-27,0,14,11,4,0
ParlaMint-DK-en_2016-04-28-20151-M83-meta.tsv,2016-04-28,2,20,22,3,0
ParlaMint-DK-en_2016-04-29-20151-M84-meta.tsv,2016-04-29,1,9,19,10,0
ParlaMint-DK-en_2016-05-03-20151-M85-meta.tsv,2016-05-03,0,1,0,0,0
ParlaMint-DK-en_2016-05-03-20151-M86-meta.tsv,2016-05-03,2,17,38,12,0
ParlaMint-DK-en_2016-05-03-20151-M87-meta.tsv,2016-05-03,0,2,1,0,0
ParlaMint-DK-en_2016-05-03-20151-M88-meta.tsv,2016-05-03,0,6,5,0,0
ParlaMint-DK-en_2016-05-04-20151-M89-meta.tsv,2016-05-04,0,10,19,4,0
ParlaMint-DK-en_2016-05-09-20151-M90-meta.tsv,2016-05-09,1,8,14,4,0
ParlaMint-DK-en_2016-05-10-20151-M91-meta.tsv,2016-05-10,0,13,22,7,0
ParlaMint-DK-en_2016-05-11-20151-M92-meta.tsv,2016-05-11,1,19,23,13,0
ParlaMint-DK-en_2016-05-12-20151-M93-meta.tsv,2016-05-12,2,14,19,9,0
ParlaMint-DK-en_2016-05-13-20151-M94-meta.tsv,2016-05-13,0,10,21,6,0
ParlaMint-DK-en_2016-05-17-20151-M95-meta.tsv,2016-05-17,0,12,18,8,0
ParlaMint-DK-en_2016-05-18-20151-M96-meta.tsv,2016-05-18,0,10,16,8,0
ParlaMint-DK-en_2016-05-19-20151-M97-meta.tsv,2016-05-19,0,11,27,10,0
ParlaMint-DK-en_2016-05-20-20151-M98-meta.tsv,2016-05-20,2,12,15,0,0
ParlaMint-DK-en_2016-05-23-20151-M99-meta.tsv,2016-05-23,1,7,7,2,0
ParlaMint-DK-en_2016-05-24-20151-M100-meta.tsv,2016-05-24,0,12,22,10,0
ParlaMint-DK-en_2016-05-25-20151-M101-meta.tsv,2016-05-25,0,12,13,5,0
ParlaMint-DK-en_2016-05-26-20151-M102-meta.tsv,2016-05-26,1,11,16,7,0
ParlaMint-DK-en_2016-05-27-20151-M103-meta.tsv,2016-05-27,0,7,10,3,0
ParlaMint-DK-en_2016-05-31-20151-M104-meta.tsv,2016-05-31,1,15,21,2,0
ParlaMint-DK-en_2016-05-31-20151-M105-meta.tsv,2016-05-31,0,2,7,1,0
ParlaMint-DK-en_2016-06-01-20151-M106-meta.tsv,2016-06-01,0,17,43,17,0
ParlaMint-DK-en_2016-06-02-20151-M107-meta.tsv,2016-06-02,0,12,20,5,0
ParlaMint-DK-en_2016-06-03-20151-M108-meta.tsv,2016-06-03,0,5,13,4,0
ParlaMint-DK-en_2016-08-15-20151-M109-meta.tsv,2016-08-15,0,1,0,0,0
ParlaMint-DK-en_2016-08-17-20151-M110-meta.tsv,2016-08-17,0,3,6,2,0
ParlaMint-DK-en_2016-08-19-20151-M111-meta.tsv,2016-08-19,0,2,3,2,0
ParlaMint-DK-en_2016-09-06-20151-M112-meta.tsv,2016-09-06,0,13,28,11,0
ParlaMint-DK-en_2016-10-04-20161-M1-meta.tsv,2016-10-04,1,2,0,0,0
ParlaMint-DK-en_2016-10-05-20161-M2-meta.tsv,2016-10-05,0,1,0,0,0
ParlaMint-DK-en_2016-10-06-20161-M3-meta.tsv,2016-10-06,0,20,43,17,0
ParlaMint-DK-en_2016-10-11-20161-M4-meta.tsv,2016-10-11,0,15,24,7,0
ParlaMint-DK-en_2016-10-12-20161-M5-meta.tsv,2016-10-12,0,11,16,7,0
ParlaMint-DK-en_2016-10-13-20161-M6-meta.tsv,2016-10-13,2,19,31,12,0
ParlaMint-DK-en_2016-10-14-20161-M7-meta.tsv,2016-10-14,1,2,9,3,0
ParlaMint-DK-en_2016-10-25-20161-M8-meta.tsv,2016-10-25,0,7,16,2,0
ParlaMint-DK-en_2016-10-26-20161-M9-meta.tsv,2016-10-26,1,16,20,7,0
ParlaMint-DK-en_2016-10-27-20161-M10-meta.tsv,2016-10-27,0,16,16,8,0
ParlaMint-DK-en_2016-10-28-20161-M11-meta.tsv,2016-10-28,0,5,9,5,0
ParlaMint-DK-en_2016-11-08-20161-M12-meta.tsv,2016-11-08,0,18,30,8,0
ParlaMint-DK-en_2016-11-09-20161-M13-meta.tsv,2016-11-09,1,7,10,5,0
ParlaMint-DK-en_2016-11-10-20161-M14-meta.tsv,2016-11-10,0,3,12,4,0
ParlaMint-DK-en_2016-11-11-20161-M15-meta.tsv,2016-11-11,1,8,18,7,0
ParlaMint-DK-en_2016-11-15-20161-M16-meta.tsv,2016-11-15,0,9,10,4,0
ParlaMint-DK-en_2016-11-16-20161-M17-meta.tsv,2016-11-16,1,14,16,6,0
ParlaMint-DK-en_2016-11-17-20161-M18-meta.tsv,2016-11-17,2,13,26,11,0
ParlaMint-DK-en_2016-11-18-20161-M19-meta.tsv,2016-11-18,1,5,8,7,0
ParlaMint-DK-en_2016-11-22-20161-M20-meta.tsv,2016-11-22,1,12,26,7,0
ParlaMint-DK-en_2016-11-23-20161-M21-meta.tsv,2016-11-23,1,13,16,10,0
ParlaMint-DK-en_2016-11-24-20161-M22-meta.tsv,2016-11-24,0,14,10,6,0
ParlaMint-DK-en_2016-11-25-20161-M23-meta.tsv,2016-11-25,0,5,4,3,0
ParlaMint-DK-en_2016-11-29-20161-M24-meta.tsv,2016-11-29,0,8,16,4,0
ParlaMint-DK-en_2016-11-30-20161-M25-meta.tsv,2016-11-30,0,12,18,7,0
ParlaMint-DK-en_2016-12-01-20161-M26-meta.tsv,2016-12-01,1,14,20,8,0
ParlaMint-DK-en_2016-12-02-20161-M27-meta.tsv,2016-12-02,1,8,10,2,0
ParlaMint-DK-en_2016-12-05-20161-M28-meta.tsv,2016-12-05,1,20,38,18,0
ParlaMint-DK-en_2016-12-06-20161-M29-meta.tsv,2016-12-06,0,8,17,4,0
ParlaMint-DK-en_2016-12-06-20161-M30-meta.tsv,2016-12-06,1,2,13,3,0
ParlaMint-DK-en_2016-12-07-20161-M31-meta.tsv,2016-12-07,0,12,29,11,0
ParlaMint-DK-en_2016-12-08-20161-M32-meta.tsv,2016-12-08,0,1,0,0,0
ParlaMint-DK-en_2016-12-08-20161-M33-meta.tsv,2016-12-08,1,6,12,4,0
ParlaMint-DK-en_2016-12-09-20161-M34-meta.tsv,2016-12-09,2,3,9,5,0
ParlaMint-DK-en_2016-12-13-20161-M35-meta.tsv,2016-12-13,1,11,15,7,0
ParlaMint-DK-en_2016-12-14-20161-M36-meta.tsv,2016-12-14,1,12,30,12,0
ParlaMint-DK-en_2016-12-15-20161-M37-meta.tsv,2016-12-15,2,7,14,8,0
ParlaMint-DK-en_2016-12-16-20161-M38-meta.tsv,2016-12-16,1,6,16,8,0
ParlaMint-DK-en_2016-12-19-20161-M39-meta.tsv,2016-12-19,0,9,14,9,0
ParlaMint-DK-en_2017-01-10-20161-M40-meta.tsv,2017-01-10,1,7,15,8,0
ParlaMint-DK-en_2017-01-11-20161-M41-meta.tsv,2017-01-11,1,11,14,6,0
ParlaMint-DK-en_2017-01-12-20161-M42-meta.tsv,2017-01-12,1,8,13,6,0
ParlaMint-DK-en_2017-01-13-20161-M43-meta.tsv,2017-01-13,1,9,17,7,0
ParlaMint-DK-en_2017-01-17-20161-M44-meta.tsv,2017-01-17,2,13,13,6,0
ParlaMint-DK-en_2017-01-18-20161-M45-meta.tsv,2017-01-18,0,14,15,8,0
ParlaMint-DK-en_2017-01-19-20161-M46-meta.tsv,2017-01-19,1,17,12,6,0
ParlaMint-DK-en_2017-01-20-20161-M47-meta.tsv,2017-01-20,0,6,7,3,0
ParlaMint-DK-en_2017-01-24-20161-M48-meta.tsv,2017-01-24,0,2,4,6,0
ParlaMint-DK-en_2017-01-25-20161-M49-meta.tsv,2017-01-25,1,11,18,5,0
ParlaMint-DK-en_2017-01-26-20161-M50-meta.tsv,2017-01-26,1,9,16,6,0
ParlaMint-DK-en_2017-01-27-20161-M51-meta.tsv,2017-01-27,2,9,8,3,0
ParlaMint-DK-en_2017-01-31-20161-M52-meta.tsv,2017-01-31,1,10,16,3,0
ParlaMint-DK-en_2017-02-01-20161-M53-meta.tsv,2017-02-01,1,10,27,9,0
ParlaMint-DK-en_2017-02-02-20161-M54-meta.tsv,2017-02-02,1,12,19,7,0
ParlaMint-DK-en_2017-02-03-20161-M55-meta.tsv,2017-02-03,0,8,7,2,0
ParlaMint-DK-en_2017-02-07-20161-M56-meta.tsv,2017-02-07,1,5,8,6,0
ParlaMint-DK-en_2017-02-08-20161-M57-meta.tsv,2017-02-08,0,12,13,5,0
ParlaMint-DK-en_2017-02-09-20161-M58-meta.tsv,2017-02-09,1,10,17,5,0
ParlaMint-DK-en_2017-02-10-20161-M59-meta.tsv,2017-02-10,0,8,10,3,0
ParlaMint-DK-en_2017-02-21-20161-M60-meta.tsv,2017-02-21,2,13,22,10,0
ParlaMint-DK-en_2017-02-22-20161-M61-meta.tsv,2017-02-22,0,9,17,4,0
ParlaMint-DK-en_2017-02-23-20161-M62-meta.tsv,2017-02-23,2,12,13,6,0
ParlaMint-DK-en_2017-02-24-20161-M63-meta.tsv,2017-02-24,1,10,14,7,0
ParlaMint-DK-en_2017-02-28-20161-M64-meta.tsv,2017-02-28,0,12,16,7,0
ParlaMint-DK-en_2017-03-01-20161-M65-meta.tsv,2017-03-01,0,8,15,7,0
ParlaMint-DK-en_2017-03-02-20161-M66-meta.tsv,2017-03-02,1,20,30,7,0
ParlaMint-DK-en_2017-03-03-20161-M67-meta.tsv,2017-03-03,0,8,5,5,0
ParlaMint-DK-en_2017-03-14-20161-M68-meta.tsv,2017-03-14,1,19,24,9,0
