ParlaMint-HR_2005-09-30-0.u44507	Your Honor, Mr. President, gentlemen of the Parliament. Here I read that they...
ParlaMint-HR_2005-09-30-0.u44538	Thank you. The Committee on Economy, Development and Reconstruction. No, I don't. I'm opening a debate. Honored representative Kresimir Ćosic on behalf of the HDZ club. Here you go.
ParlaMint-HR_2005-09-30-0.u44539	Dear Mr. President, ladies and gentlemen. In late 2004, a reconstruction of the energy, legislative and regulatory framework under which the Regulatory Council worked until then was implemented. Under the new Energy Activity Regulation Act, instead of the Energy Regulatory Board, the Croatian Energy Regulatory Agency HERA was established as its legal successor. The Croatian Energy Regulatory Agency as an independent and non-profit public institution is independent in taking all organisational measures necessary for the smooth performance of functions and compliance with the law of established obligations. The Agency’s obligations and responsibilities shall be amended in relation to the Regulatory Council and its organisation and governance structure. The Agency will carry out professional activities in the framework of its work and operations. In short, it was about important changes in the energy regulation segment in the Republic of Croatia. the new obligations and responsibilities in a substantive and procedural sense require further and detailed consideration in which experience and knowledge acquired by the current Regulatory Council can and will be of great benefit. But what is particularly important at this time is to highlight in the current work of the Energy Regulatory Agency Council was not fully qualified to carry out these important and key tasks, and I believe that one of the priorities in the future work of the Croatian Energy Regulatory Agency will be just to look for new, high-quality, competent people who can face all those tasks and challenges ahead of that important regulatory body. Several people who have worked in the Council very high-quality and professionally so far, I hope that it will spread very quickly with really all those who can give the necessary strength to this important regulatory agency. In this report written on April 29th, we did not have the opportunity to see what happened in the meantime, and we hope that in the report that we will have next year we will see an institution that is truly qualified to do all those important tasks. Let us remember for a moment all those tasks and tasks that the Energy Regulatory Council is taking on itself. Under number 1 it is the issue and withdrawal of permits to carry out energy activities, an important activity. The implementation of tenders for the construction of electricity production facilities for tariff customers, participation in the process of producing and adopting documents, and in particular in giving prior consent to the development plan, as well as giving prior consent to the development plan, the construction of the distribution network. As regards the granting of authorisations, the Regulatory Council continued to issue authorisations for the performance of energy activities during 2004. Statistics. By the end of 2004, the Regulatory Council received a total of 208 applications for authorisation to carry out energy activities, and were resolved by 190 gas distribution 38 permits, transport of oil derivatives 43, etc. This all shows the intensity of the development of this important energy sector. The important role of the Council has so far been the subject of, as defined by the Law on Changes and Supplements to the Energy Act on price fixing in the tariff system with regard to electricity production, electricity transmission, electricity distribution and electricity supply. One of the important topics that deserves special attention concerns renewable energy sources. More significant use of renewable energy sources in the long-term interest of the Republic of Croatia, and thus faster development of renewable energy sources, wind energy, hydroenergy, solar energy, bio-mass, waste, bio-gas and geothermal energy as well as environmental heat is one of the priorities in the development of the Croatian energy sector. It is certainly the area that is very important for the further growth of the economy in the Republic of Croatia, and in particular the engagement of a whole series of medium and small enterprises that can find very challenging and high-quality projects and jobs in this sector. International co-operation in the energy sector is extremely important and I will say just a few words. During 2004, the Regulatory Council continued its activities on the international agenda, co-operated with coherent authorities at regional level, as well as at European level. The co-operation of the Council, namely today of the Croatian Energy Regulatory Agency with the regional association of energy regulators, has been going on since 2002 and is extremely important. The energy sector of Southeast Europe is one of those that is developing extremely rapidly and that are being estimated at hundreds of billion euros by 2010. In any case, in this area Croatian companies and Croatian companies can find a great opportunity for numerous projects and their growth, Končar, Dalekovod etc. So far, the engagement of Croatian companies in this part has been noticeable, but it was not enough and it seems to me that Croatian companies can engage more seriously together, but better organised. The cooperation of the Republic of Croatia in the regional energy market is important, it should also be pointed out that the Republic of Croatia is a signator of the so-called Athens memos from 2002, 2003 on the establishment of the energy market. The Athens Memorandums agreed on the establishment of a forum consisting of representatives of the European Commission, governments, regulators and transmission network operators from the participating countries. Furthermore, participation in the work of European Energy and Gas Forums is important, cooperation in other energy bodies is very important. What she deserves is a few words about the financing of the Regulatory Council. The Council has so far been financed by the income of its own activity through the payment of one-off fees and fees, as well as from 0.07% of the total annual revenue made in the previous year by energy entities. These financial resources are very important and assumptions are for the normal and effective work of the Croatian Energy Regulatory Agency. When we talk about all these issues, then perhaps a few words should be said in the overall energy development strategy of the Republic of Croatia. Such a strategy should be aimed at improving overall efficiency in the energy sector, diversifying energy sources, fostering energy efficiency and developing renewable energy sources, improving and security of energy supply, promoting effective price policy and ensuring environmental protection. The Croatian energy sector is now in a period of important business organisational and legal restructuring aimed at building and strengthening institutions such as the Croatian Energy Regulatory Agency, Croatian Electricity, as well as all those companies that play an important role in the Republic of Croatia, but can and must play an increasingly important and important role in the area of Southeast Europe. Strengthen companies such as Končar, Dalekovod, as well as many other medium and small enterprises are extremely important tasks, and prepare them for possible privatisation processes and change of ownership relations. That requires special attention. The energy sector regulation focuses on the implementation of a stable investment legislative framework as well as on the process of harmonising the entire domestic legislation with European Union documents, which in the energy sector would mean harmonisation of the sector in accordance with the provisions and directives of the European Union. It is certain that, in its further work alongside its personnel teaming, the Agency will continue to work with a whole range of important institutions in the Republic of Croatia and institutions as well as other companies that have human potential knowledge and competences to work on the development of the energy sector, but also work to create the energy sector of Southeast Europe. Many foreign respected consulting companies in the area and in these businesses earn huge financial resources. Given the knowledge and abilities we have in the Republic of Croatia, I believe that a lot of things can happen in this important sector as well as in recent years. The HDZ Club definitely has no objections to this report by the Croatian Energy Regulatory Agency and will support its adoption. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44540	Thank you very much. The HNS-PGS club, a respected representative of Jaksa Marasovic. Here you go.
ParlaMint-HR_2005-09-30-0.u44541	Dear Mr. President, colleagues and colleagues. I was really thinking whether or not I'm gonna answer this, but since this is a memorial session of the Board of Regulators since this last package of laws, it practically doesn't exist, so since it's a dead body, it's always the best thing about dead people. So, and what you'd like to say about the council's work and the processing of these materials was last year, either this year, I haven't seen it in years. There's nothing special to say or add, it's obviously a small number of people successfully carried out. With this package of laws, these jobs have gone to the Agency's jurisdiction. Whether it will be and when it is not this government but another government, that's the question. It may be that the Council will come to life. I don't think it's too smart to open up some new public institutions where you hire a large number of people. I've always been inclined to deal with as few people as possible who are, clearly working on some non-profit basis, as few people in such institutions as possible, and to give professional jobs to those on the market. The institutes, the institutions, the projects, and that would be much, much smarter. That's what we'd actually be developing here, that segment. Probably possible tomorrow, I don't mean from this branch, and for some foreign market, not European, but someone else. And this is how we look like we're just increasing the number of people in the state service, and you know when someone has no profit, when there's no market, then we act like one, no one can pay me as little as I can work. That's what I think about Mr. Cosic who used to say. This material and Mr. Cliepo have mostly looked back on that liberalisation of the energy market, gas, oil, and that's what you're talking about with us, it's like a broken ass. There's nothing to say because we don't have it. We have monopolies, there's no market and there's no openness. True, the truth is that we need to talk about this because it is an obligation that follows if we want to join the European Union. And so, we have to talk about it, we have to at least act like there's something going on in that sense. I'm afraid you're not doing anything, I think the last package of laws has made some things even more centralized, let alone that they've become marketable, that they're heading towards the market. I'm not sure there's a clear enough concept of development here. I don't know what's going on in that sense, in terms of privatisation, or selling these, to that system. I mean, I don't know if, then he doesn't even know the public if I don't. At least I'd read something from the papers. Although some assets are probably planned from that budget sale. And that's something that can be interesting to the public, it's something that can affect consumers because they want to, unwantedly, we in Croatia today have half the price of energy from Italy. Now think about what happens after joining the European Union. We have some potentials that could be charged well if we enter that market, and we have the opportunity to sell it all out together and run out of national wealth. So, what are we gonna choose I don't know? What I'm talking about, I've already talked about here once, and that's the hydroenergy that, according to this 2004 report, was 43.5%, so over 7 billion kilowatt-hours of hydroenergy of 16 billion and something as much consumption in Croatia. The price of this production is minimal. It is only the cost of maintenance and the costs of the people employed in that segment. They're practically so old, they're all amortized. After a long time, and you're 84 years old. In this year, another hydropower plant began to be built. Thank God. It is planned and written in the paper to build some other hydropower plants in the City of Zagreb and that would be very good, but I think it is more like this for daily needs than for serious access to it. I'm just saying, watch out, last year, so in 2004, 2003, the rise in energy consumption was 3.6%. It's to be expected that this growth is growing even more. The standard of people growth, today everyone wants to have a climate so today you have a situation in Dalmatia that you have equal consumption and in winter and in summer everyone warms up on electricity, everyone cools on electricity in summer. We need to be aware of this and this growth will be bigger and bigger, and there we can get into the gable even though we have solved it with Slovenians regarding the Krska nuclear power plant, something with Bosnia about their obligations to us, with Serbia nothing, there we can get into trouble if we have a dry year so that God doesn't give us power shortages and that we don't come into those situations to be occasional exclusions. The worse the gas situation, the worse. This is what we have every year to believe that this year, at 12 and 1 month, we will have the exclusion of some major consumers even though this relationship, if we do not effectively approach this problem, we will have a growing problem. In fact, gas as heat energy is the cheapest fuel, people are aware of it more and more and more using it. We're talking about gasification of the Adriatic, so from Rijeka to Dalmatia with the construction of a possibly larger energy facility, but then we need to secure a large amount of gas. From where I'm not so sure that's what I'm thinking too much about. Here, I wouldn't talk any further about this report, I'd like to thank Mr. Clapa I wish him a long life, and the Council a light death. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44542	Thank you. Dear Representative Nenad Stazic. He's gone. He's losing his word. Dear Representative Marko Širac. Here you go.
ParlaMint-HR_2005-09-30-0.u44543	Mr. President of the Croatian Parliament, Mr. President of the Council, colleagues and colleagues. At the beginning of my debate, I must point out that it is a very professional and quality report. During 2004, the Council carried out its activities in accordance with the provisions of the Law, a set of energy laws adopted in 2001. Unfortunately or fortunately these laws have been amended in half and late 2004, the Council has completed its work and will continue behind it by the Croatian Energy Reference Agency, which we certainly want to build on the experiences of the Council and everything that the Council has carried out during these 4 years and 4 years by fulfilling its obligations under the law. In addition, last year the Council monitored the process of developing a renewable energy market in the European Union, and in this report gave a very useful account of which I will try to explain a little more in my further presentation. Therefore, by carrying out its obligations under the powers of the Council, the Council points out that it has specifically worked to issue permits to carry out energy activities, both electricity, gas, oil and oil derivatives and heat, and that it is up to 31. 12. In 2004, 183 permits were issued, which is very important to point out that almost this entire energy part had settled its business issues in energy activity. The second, very important part of the activities carried out by the Council during 2004, is the control of the regulation of energy price activities, with the Council giving its opinion to the Government on the proposal for tariff systems, as well as the supervision of the application of tariff systems of electricity, gas energy and tariffs for the use of the pipeline. It is very interesting to point out the Council’s assessment of the tariff system for energy activities performed as a public service, the Council found that electricity prices are covered by one tariff, in fact for high voltage, medium voltage or low voltage, which, under the laws or regulations of sublaws which will have to be adopted under these laws, is not in conformity with the law. During 2005, a special tariff system will have to be established for each of these activities and, in cooperation with the Croatian Energy Regulatory Agency, it will have to be given the right of validity in order to apply it in practice. What encourages the Council to indeed act in accordance with the provisions of the gas distributor law, as regards transport, etc., where it gave its negative opinion because our oil and gas industry INA did not comply with its tariff rule during 2004 with its activities or in accordance with the law. In gas, we have to say the following according to what the Council points out, that last year the gas distribution law was changed, that it is no longer a municipal activity but that it is an energy activity and that there is a very big problem that will need to be solved during 2005 and in the coming years. A new tariff system must be created because we have 36 distributors plus INAs with their transport system, all of this must be arranged in a completely different way. Unlike electricity distributors, we can determine for gas distributors that it is a market for privileged customers already open almost 50% because there is such a possibility because we have gas supply from our national sources in Pannonia and the Adriatic, but at the same time we are connected to a large gas system that comes through Slovenia to the Republic of Croatia. The Council exercises control over the war of the company Croatian independent system and market operator d.o.o. and established that the company does not carry out its task in accordance with the law independently and objectively and that it has not contributed to the organisation of the electricity market or the implementation of the law. It was also the basis that we changed the Electricity Market Act and, of course, it would have to change. In fact, this company was operating in the form of HEP, and in some ways it was even to understand that in its business it was under the pressure of our large distributor and electricity producer, but the new law regulated this on these grounds, and we hope that these issues in carrying out these activities will also be addressed in a quality way. What I want to point out is a review of the council on energy markets in Europe. One of the most obvious examples is that the Central European countries completed the opening of the electricity market during 2004, that privileged customers and other many customers received a lower price, but during the year all that price actually returned to the level that it had been before. Of course, the cause of that is everything that's been going on with the oil. In gas only, of course, England, Ireland, Denmark and the Netherlands and gas and electricity have an open market to the end. In a way, he'd end it. The Council said that all these issues should be resolved between 2006 and 2008, in fact by the seventh month in 2008, and we will have to create in our country conditions for our energy systems to be included in the European energy system and to operate under those conditions as agreed in the European Union. I would conclude in the end, Mr. President, that it is indeed a quality report with reviews of where and how we should regulate this issue in our country that the council has carried out its tasks that have arisen from the law very well. In addition, a financial report was submitted by the government and in any case I will be one of the representatives who will support this report when it is adopted. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44544	Thank you very much. Dear Representative Ivan Vukic. Here you go.
ParlaMint-HR_2005-09-30-0.u44545	Dear Mr. President of the Croatian Parliament, Mr. Rapporteur, colleagues and colleagues! The report stresses that in 2004, the energy system and the energy market in the region marked the efforts of almost all Member States, as well as candidates for joining the European Union, to meet the standards and forms of the organisation of the electricity sector and the markets as quickly as possible and more successfully as possible, in line with the European Union guidelines. Therefore, it has been rapidly working to adapt energy legislation and the regulatory framework for energy activities, to open the energy market and to prepare them for integration into the internal market of the European Union. The Energy Regulatory Council has followed all these processes in relation to regional processes as a constructive participant and co-worker of the competent ministry. The report on the work of the Energy Regulatory Council and observations that are important for the development of the energy market for public services in 2004 was prepared at a time when amendments and additions to the new laws in the energy legislation package came into effect in December 2004. The new legislative framework has also brought important changes to the framework and content in the energy regulation segment in Croatia. According to the new Law on Energy Regulatory Activities of December 2004, the Croatian Energy Regulatory Agency is set up as a legal successor to the Board of Regulators for Regulation. This report, which is before us, respected colleagues and colleagues, as well as the work itself, can be a useful basis and recommendations for successful organisation and start of work of the Croatian Energy Regulatory Agency. It is stressed that the role of the new regulatory agency will be to adjust the methodology for determining the amount of the tariff items above that energy activities will then be carried out by the Government of the Republic of Croatia. The cost of the organisation of electricity markets will also be covered by the compensation established by the Government of the Republic of Croatia. In view of all the above, in 2005, prior to the regulation of electricity prices, the adoption of the tariff systems in question is in line with the new legal provisions as well as the compensation for the organisation of the electricity market. The Commission notes that, in the light of the above, the Commission considers that the measures provided for in this Regulation are in accordance with the opinion of the European Parliament and of the Council on the basis of Article 107(3)(c) of the Treaty on the Functioning of the European Union, and in particular Article 4 of the Treaty on the Functioning of the European Union, and in particular Article 4 of the Treaty on the Functioning of the European Union, and in particular Article 4 of the Treaty on the Functioning of the Control of the tariff system in the natural gas sector. Since no changes were adopted by the end of 2004 and the addition of the tariff system by the Board of Regulators rejected the possibility of further natural gas collection in the third and fourth quarter of 2004 as well as in the first quarter of 2005. In those quarters, natural gas sales price was held at 1.07 kuna per meter cubic. Factors which have a significant impact on the supply price of natural gas and which are publicly published and can therefore be analysed in this report are the price of gas oil, the price of lush oil... , the price of lush oil with 3.5% sulphur, the average US dollar rate according to the Croatian kuna. [[The speaker doesn't understand.]] The Honorable Chairman, colleagues and fellow MPs! The report shows the movement of all of the above factors in the period 2003-2004. I quote, if the front picture connects to the formula for calculating the natural gas supply price, it is seen that the decline in the US dollar rate from 20% from 1.1.2003 to 31.12.2004 affects the import price as well as the price of natural gas from domestic production. As a result, there is no increase in the price, supply price of gas. ... Gas oil rocks that follow the trend in the trend in raw oil prices at the same time increased by 40%. [[The speaker doesn't understand.]] It can be read further that during the control of the application of the tariff system for the transport of gas to gas suppliers and privileged gas customers. The Board of Regulators has seen a series of indetermination and uncertainty in the provisions of the transport tariff system. Therefore, during 2005, a proposal for a methodology for the calculation of the tariff for the transport of natural gas should be drawn up to remove the observed deficiencies of the applicable tariff system in accordance with the Law on Amendments and Supplements to the Energy Act. From the consumer protection chapter, surely the most interesting for the wider audience in which the council had the largest number of complaints from end customers regarding the distribution of electricity or the quality of the service access to the distribution network and the possibility of access to the distribution and network of 13 complaints. In a significantly smaller number, the Regulatory Council received complaints from final customers regarding gas distribution, two objections. It is visible, and the Regulatory Council has shown that consumers in the Republic of Croatia, as well as in other countries, have the most problems and objections to the exercise of their rights in relation to energy entities carrying out monopoly activities in connection with electricity, heat and gas. Energy entities delivered to the Council for the Regulation of the Consumer Advertising Commission for 2004. In accordance with the provisions of the Regulation on data that energy entities are required to deliver to the Regulatory Council. It is evident that the maximum number of objections to all activities relates to the calculation of consumption, followed by complaints to the quality of services and connections. It is important to stress that the introduction of energy regulation has been driven by an active consumer protection policy, which has enabled the proper functioning of the management market to be ensured. In addition to establishing and communicating between different market participants with a view to preventing possible disputes. I would also like to look back, especially on the part concerning the Law on Production, Distribution, the supply of thermal energy that was in the Croatian Parliament during the second half of 2004 for the first reading. During March of this year we held a debate and adopted the Law on the Production, Distribution and Supply of Heat Energy and thus created a legal framework for the systematic and organised business and functioning of the heat sector in Croatia. It is particularly important that the new Law encourages measurement and... the use of energy and allows users to control their own heat consumption. [[The speaker doesn't understand.]] The entry into force of the Law so far excludes the current activity of heat supply from the competence of the legislation on the municipal economy. The report stresses that the Law on production, distribution and supply of thermal energy regulates the activity of heat industry in a systematic and complete manner. Among other issues relating to the conditions and methods of carrying out energy activities of production, distribution and supply of electricity. Rights and obligations of entities carrying out the activities in question. The rights and obligations of customers of thermal energy. Ensuring the means to carry out these activities, as well as the financing and construction of facilities for the production, distribution and supply of heat. The report also stresses that the most significant sub-legislative acts are general conditions for the supply of heat energy and the tariff system for services to energy activities, production, distribution and heat supply. At the end of the respected colleagues and colleagues, I would like to stress that, by quoting the report by the new Energy Regulation Act, instead of the Energy Regulatory Council, HERA as its legal successor as the Croatian Energy Regulatory Agency as an independent and non-profit public institution, will be independent in taking all organisational and other measures necessary for the smooth performance of the functions of fulfilling the law of certain obligations. In relation to the Regulatory Council, the obligations under the Agency's competence are significantly changed, its organisational governance structure and a significantly different relationship between the Agency and the Government of the Republic of Croatia and the Ministry of Economy, Labour and Entrepreneurship is established. The Agency’s professional work and tasks will be carried out by the Agency’s staff. In short, there are very important changes in the segment of energy regulation in the Republic of Croatia, but these obligations and responsibilities in a contained and procedural sense require further and detailed consideration in which experience gained knowledge of the current Regulatory Council can be of great benefit to the Croatian Energy Regulatory Agency. Dear colleagues and colleagues, I think this is an exhaustive report, we can commend, that this House is aware of the events in Croatia and the countries in Europe and should be positively assessed by this report. Thank you for your attention.
ParlaMint-HR_2005-09-30-0.u44546	Thank you very much. Final review of the President of the Council, Mr Clepo, please.
ParlaMint-HR_2005-09-30-0.u44547	Mr. President-in-Office of the Parliament, I, the distinguished gentlemen, am on behalf of the Board of Regulators, of the former Energy Regulatory Council, thank you most sincerely on my own behalf. I would hardly be more precise than these comments and the things that are said, which are important, which are the points and which this High and esteemed House needs to hear from me. But on the contrary, let me point out, or I only say two things, if I exception this to thank you for your long-lived desire, it is certainly a nice and thank-you for fulfilling the obligations of the former Council for regulating energy activities with the hope that HERA will also continue to do the same. I would just like to point out to you about the regional market, meaning my personal assessment, and I am sure all institutions in the Republic of Croatia are also rated that this is one area that is experiencing terrible, rapid and dynamic development. So every second lost in that segment definitely Croatia and its companies, its industry, I don't mean just energy sector companies putting into a second-rate, third-rate position, so we don't have the right, regardless of I'm not going to go into any political grades, I'm just going to say what's going on in the background, the organisation and Croatia signed all those acts and accepted, so I can't make a mistake in any of that, we definitely have to put these things first and a big, big political accent. One more thing I want to show and we gave the Government of the Republic of Croatia opinions, all the tariff systems adopted by the body in 2002, and they were unfortunately and they showed up all this later, so it's not the Council that wanted to stop the INU in the supply and price of the supply of gas, but the Law and the tariff system prescribed us as a council, I didn't and I didn't want to violate the laws and regulations of the tariff system, and I never intend to do it in this way in my life. So that's one problem, so a document and a legal basis. The second question is, what, I'm sorry, I don't know who pointed out, the problem of distribution and the solution of the tariff system on the side of distribution. Allowing to pour prices into distributors who have not settled the question of relations through municipal units, the municipal administration today has settled it, today the Law on the Communist Economy has changed it, would definitely have gotten into the huge problems of gas distributors with a potential, labour blockade, not to say by default for a number of distributors in the Republic of Croatia. Therefore, when the system is arranged, it must be arranged from everyone, from the beginning to the end, in order for the system to function. Here again on behalf of the Council, the former Energy Regulatory Council, and on my behalf, I thank you. Mr. President, gentlemen, thank you very much.
ParlaMint-HR_2005-09-30-0.u44548	Thank you very much. I'm closing the debate. Secondly, the report on the work of the Energy Regulatory Council and on observations that are important for the development of the energy market and public services in 2004. I'm voting on the next conclusion. A report on the work of the Energy Regulatory Council and on observations that are relevant for the development of the energy market and public services in 2004 is hereby adopted. Please, let's get on with it. We can vote. The result? 82 votes for, unanimously adopted, that report.
ParlaMint-HR_2005-09-30-0.u44551	Mr. President of the Croatian Parliament, ladies and gentlemen of Parliament and MPs. A few first of all technical notes. At the very beginning this report consists of two parts, both of which you have received more spring, one is the text of the report itself and the other is one booklet which detailed the results of Croatian athletes and athletes during 2004. What is the Croatian Olympic Committee? In two sentences, this is the highest, according to the legal definition, not the government's sports organisation in Croatia, which is based on the Olympic Charter of the International Olympic Committee, the Statute and the Croatian laws. It consists of 47 of 35 alliances of national Olympic sports, 25 alliances of neo-Olympic sports, 21 county sports alliances and alliances of the city of Zagreb, and a club of Croatian Olympics. The highest body of the Croatian Olympic Committee is the Assembly. The assembly elects a direct council, president and four vice presidents. According to the International Olympic Charter, none of the above must receive any cash compensation or any of them in Croatia receive it. Only the report consists of two parts; resulting and financial. In the resulting part, it should be claimed that in 2004 it was the most successful year of Croatian sport at all. This was the most contributed by the results at the Olympic Games in Athens where 5 medals were won more than the last two summer Olympics combined. All in all during 2004, our athletes and athletes in various sports won almost 200 and 193 medals, respectively. Of which 47 gold, 67 silver and 79 bronze plus also so many seats from 4th to 7th place, all supports this statement and the finding that it was the most successful year of Croatian sports since the independence of the Croatian state. As for the financial part, you can see from the financial report and from the table that suggests that in 2004 it can also be described as a very good year, and this is based on the fact that the Croatian Olympic Committee, which is funded from 3 sources. This is: the budget in a narrow sense, they are a share in the profit from gambling and these are their own revenues from the Olympic Committee that it has achieved revenue growth in 4.16% above the plan. That the expenditures were 2.4% lower. If the Olympic Committee were an organisation that earned profits, then b and it gained profits in 2004 than it did and could not show the gain of excess income on expenditures was used to additionally finance national sports alliances. So that means that national sports alliances received more funding in 2004, they could finance more sports programmes than was originally planned. On the side of the revenue when we look at them, it should be argued that for years in a narrow sense, the budget has the same statement to the Croatian Olympic Committee or Croatian sport as a whole because the Olympic Committee is only a transfer of funds towards national sports alliances from which all international performances by all Croatian athletes and athletes are financed. So if we were to look at it separately from the rest, then we would have to argue, and this is data from both our Ministry of Science, Education and Sports, which was also discussed by the board of this High House for Sport and Youth, that the allocations for sport are lagging both in real and absolute terms and in real and absolute terms both towards the GDP and towards the level of the budget each year, which is unfortunately the only bad thing in the whole story. Which, unfortunately, brings Croatia to the last place in all transition countries when watching the separation for sport, both per capita and share, isolating for sport in the gross domestic product. And the share, the separation for sport in the central state budget. But despite that, I said all the programs were funded. This has also contributed greatly to the growth of its own income of 12%, which means that the 2004 marketing of the Croatian Olympic Committee was very active, and in fact it has led to this growth in revenue as a whole. I have to say two great things that happened last year in 2004. First, both were due to the Croatian government. The first is the financing of the Olympic Games in Athens. The Croatian government has funded the performance as a whole. All set. And no doubt that was shown on the results as well. And secondly, the Ministry of Finance's insistence to deal with the long-term problem of scholarships of athletes through the tax system is now resolved in an extremely satisfactory way and will certainly help in the future both in terms of financial, financial disciplines in these sports organisations and in favour of athletes because there is a significant increase in the non-taxable part of the income of athletes or their scholarships. Here's the lady and gentlemen. It's in the shortest summary of what's in the report. I hope you'll add your thoughts to this. Finally, I must thank the Committee on Sports and Youth, who on several occasions discussed our problem and showed a great degree of understanding and support at the last session in Split, and this leads to the thought that in 2005 it will be even better. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44552	Thank you very much. I'm opening a debate. A SDP representative club, a respected representative of Biserka Perman. Here you go.
