ParlaMint-FR_2020-01-28-O1126.u1	The next item is the oral questions without debate.
ParlaMint-FR_2020-01-28-O1126.u19	By letter dated 2 October 2019, the Secretary of State for Transport informed me of his willingness to integrate these studies into the development of the future State-Region Plan Contract – CPER – so that they could be launched quickly. Land acquisitions have already been completed. So, Madam Secretary of State, I would like to ask you to confirm that the credits for studies and works – I say studies and works – dedicated to the circumvention of the Baraques will be included in the next CPER of the Auvergne-Rhône-Alpes region, which will cover the period 2021-2026.
ParlaMint-FR_2020-01-28-O1126.u20	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
ParlaMint-FR_2020-01-28-O1126.u21	You asked my colleague Jean-Baptiste Djebbari, Secretary of State for Transport, about the inclusion of the financing of the work of the Baraques-Le Fangeas section of the RN88 in the next mobility contract. This section of the RN88, which completes the bypass of the Puy-en-Velay, recently put into service, extends on a linear of about 5 kilometers between the communes of Cussac-sur-Loire and Saint-Christophe-sur-Dolaizon. The land acquisitions necessary to carry out this last development have already been carried out. As Jean-Baptiste Djebbari confirmed in his letter of October 2, 2019, which you cited, it is indeed necessary that the studies be resumed by the end of the execution of the "Multimodal Mobility" component of the current CPER, which will be extended until 2022. These studies will make it possible to better assess the cost of the operation, with a view to its inclusion in the next contract. Even if the operation has not been included in the current CPER, I am therefore pleased to confirm that the updating of previous studies can be financed, by 2022, as part of the annual programming of the overall State budget, for investment on national roads. The question of the inclusion of the funding of the work of the section Les Baraques-Le Fangeas will be addressed in the context of the development of the future contract on mobility, which will succeed the current CPER. This contract will be the subject of local consultation on regional priorities and will enter into force on 1 January 2023. You can count on the commitment of government departments to carry out this development project.
ParlaMint-FR_2020-01-28-O1126.u22	Mr Jean-Pierre Vigier has the floor.
ParlaMint-FR_2020-01-28-O1126.u23	Thank you, Madam Secretary of State, for answering me specifically. If I understand correctly, the study credits will be entered until 2022, allowing the completion of the studies; and, from 2022 onwards, work can finally begin. Thank you again for this very precise answer, Madam Secretary of State.
ParlaMint-FR_2020-01-28-O1126.u24	The next item is the question by Mrs Annie Chapelier, No 902, concerning the western bypass of Nîmes.
ParlaMint-FR_2020-01-28-O1126.u25	Madam Secretary of State, I would like to draw your attention to a project of circumvention, the West Nîmes bypass project. This is a road link between the Alès road and the A9 motorway, which is controlled by the State. I would like to remind you of the urgency of the situation. This thirty-year-old project is indeed the aorta of the department, if you allow me this anatomical comparison. This bypass responds to several challenges: it aims to fluidize mobility, like all bypass projects, but above all to improve the connection between the Cevenol country and the Mediterranean arc. In fact, the increase in traffic over the last thirty years has caused such congestion, particularly in the north-west of Nîmes, which the transit times between the northern municipalities of Nîmes and Nîmes have sometimes doubled. In addition, the commissioning of the Nîmes-Pont du Gard TGV station has only further isolated the Alesian basin from an additional 30 minutes of transport time from a TGV station. This project, thought at the same time that the introduction of the two-lane road in question and the western bypass of Nîmes, did not benefit from the same chronology. As a reminder, work on the National Road 106 began in 1990; a first portion was put into service in 1998, followed by a second in 2007 and a third in 2012 – interrupted 14 kilometres from Nîmes. The finalisation of this development requires the western bypass of Nîmes, whose project was the subject of a consultation in 2017. It helped to define the route, funding and partnerships of the operation. More recently, the Gard Prefect signed a decree that took the project into account and defined a new study area. This is why this fundamental project with the objectives of unhindering the Alès basin – which, paradoxically, is increasingly landlocked – and deburring the city of Nîmes must be pursued and finalized. Madam Secretary of State, what does the state envisage, in the context of the phase of the operation and the launch of the public inquiry, in order to meet the expectations of the Gardois and finally to make its consistency with this project of territory?
ParlaMint-FR_2020-01-28-O1126.u26	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
ParlaMint-FR_2020-01-28-O1126.u27	The western bypass of Nîmes – the CONIM –, currently under consideration in the departments of the Ministry of Ecological and Solidarity Transition, is indeed one of the most expected operations in the Occitanie region. This new road infrastructure of twice two lanes over 12 kilometers, linking the road of Alès to the A9 motorway, will allow to keep the traffic of trade and transit away from the current RN106, in order to give the latter a more urban character, better adapted to the territory it crosses. The opportunity studies and public consultation, carried out in 2017, helped to define a coherent and consensual planning plan. Since then, the State has been studying the project in more detail, on this basis, with a view to bringing it to the public inquiry with a view to its declaration of public utility. In addition, the State services are working to optimize the connection of CONIM with the A9. The possibility of becoming part of the network of Motorways of the South of France – ASF – remains to be learned. It is planned to finalize the studies prior to the public survey in 2020, in order to allow the start of the consultation with local and central government departments as well as with local and regional authorities. In view of its environmental impact, the project will be subject to an assessment by the Environmental Authority. The public survey is planned for the end of 2020. To support this project, an initial amount of €10 million, of which 50% is financed by the State, is included in the Occitanie State-Region Plan contract. The overall cost of the project is estimated at €180 million. First land acquisitions can be made in support of these means. Finally, prior to the launch of the public inquiry, it will be necessary to determine the sharing of project financing between the State and the communities concerned, taking into account, in particular, the small share of transit traffic expected on CONIM.
ParlaMint-FR_2020-01-28-O1126.u28	Mrs Annie Chapelier has the floor.
ParlaMint-FR_2020-01-28-O1126.u29	I thank you for these clarifications, which, however, do not remove the vagueness and uncertainty of the deadlines, beyond the completion of the study and the public inquiry planned for the end of 2020. It is worth recalling that, if the reflection on the whole project has not yet been completed, certain sections allowing the congestion and fluidisation of the traffic could be carried out immediately, subject to a common will of the department and the State. I therefore expect the State to respond to these sections of the road, for which consultation has already taken place and a consensus exists.
ParlaMint-FR_2020-01-28-O1126.u30	Mrs Nadia Ramassamy has the floor to put her question, No 908, on support for renewable energies.
ParlaMint-FR_2020-01-28-O1126.u31	My question to the Minister for the Ecological and Solidarity Transition. The Government seemed willing to act in favour of the transition, but despite its ambitions, the development of renewable energy was accumulating delays. Too many obstacles hinder their growth: long and complex authorizations, multiple recourses of opponents. In addition to the vital challenge of the ecological transition, the issue of industrial sovereignty remains central. Our industrial sectors cover less than 25% of electricity production in our own country. In wind turbines, 80% of turbines are manufactured by foreign manufacturers. There is no sovereignty without energy sovereignty. An effective policy of support for these energies must therefore be pursued. Finally, the transformation of our modes of consumption, transport and production must not be the prerogative of a minority of privileged people. Our country has real deposits in renewable energy, in metropolitan France and overseas. Our maritime facades offer a potential for marine energies. Solarisation promotes the deployment of photovoltaics. Why not give priority to the most profitable renewable energies, such as hydro, instead of favouring wind, which pollutes the soil and destroys the landscapes? I would like to know what the Government intends to do to develop a coherent and effective policy of support for renewable energy.
ParlaMint-FR_2020-01-28-O1126.u32	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
ParlaMint-FR_2020-01-28-O1126.u33	Madam Member, you have interviewed Ms Élisabeth Borne, Minister for the Ecological and Solidarity Transition. She couldn't be there, so she asked me to answer you. Following the adoption of the Energy and Climate Act, the Government submitted the multi-year energy programming – EPP – and the national low-carbon strategy for public consultation on 20 January. These documents set out the Government's ambition and plan of action to achieve national targets for reducing greenhouse gas emissions and changing energy mix. The achievement of these objectives requires, of course, an acceleration of the deployment of renewable energies, with a two-fold increase in wind energy and a five-fold increase in solar energy. Since 2018, several consultations have been conducted to identify and implement structural measures to remove obstacles to the development of wind, solar, methanization and biomass chains. This work to support renewable energy is continuing. A new ministerial meeting on the harmonious development of wind energy was held on 18 December, at which several concrete measures were announced to enhance the acceptability of wind energy throughout the country, while controlling risks and nuisances, be they installation procedures or work on wind turbine dismantling. As you point out, this transition must also be a vehicle for economic dynamism. The wind industry, which you mentioned, represented 18,200 jobs in 2018, an increase of almost 15% since 2016. Despite the absence of a large French turbinier, many industrial players have managed to position themselves in the industry, particularly in the manufacture of components and in assembly. Hundreds of companies produce components sold to large foreign wind turbine manufacturers. Finally, the EPP plans to increase renewable heat production by 40% to 60% compared to 2016. To this end, the heat fund, managed by ADEME – the Agency for the Environment and Energy Management – has been increased to 307 million euros since 2019 and will be strengthened to reach 350 million euros this year. The EPP foresees substantial support for the biogas sector, with an envelope of almost €9.7 billion over the duration of the programme. The production of thermal renewable energy is thus the subject of special attention by the Government, which supports in a balanced manner the development of all renewable energy sources.
ParlaMint-FR_2020-01-28-O1126.u34	Mrs Nadia Ramassamy has the floor.
ParlaMint-FR_2020-01-28-O1126.u35	Thank you for your answer, Madam Secretary of State. It is often said that wind energy should not be preferred over other renewables. That is why I would like to ask you whether the Government could speed up studies on other renewable energies, which are less harmful to the population, and give priority, as I mentioned, to hydroelectricity, sunshine and maritime facades. These energies could also be an important source of employment for both hexagon and overseas.
ParlaMint-FR_2020-01-28-O1126.u36	Mrs Lise Magnier has the floor to put her question, No 918, on the taxation of palm oil.
ParlaMint-FR_2020-01-28-O1126.u37	My question concerns the inclusion of palm oil, in particular palm fatty acids, in French biofuels. As you know, the National Assembly has confirmed, after many twists, the exclusion of biofuels derived from palm oil from the tax system of the incentive tax on the incorporation of biofuels, the TIRIB, from 1 January last, with the approval of the Constitutional Council. Following discussions on the 2020 Finance Bill on this issue, the Government announced the establishment of a working group to reflect, in the near future, on the proper path of palm oil release and the possible use of imported so-called certified palm oil. In parallel, on December 19, the Directorate-General for Customs and Indirect Duties decided to maintain the tax advantage for palm fatty acids – palm fatty acid distillate, PFAD – which are a by-product of palm oil. This decision runs counter to a first note, published in June 2019, which clearly mentioned the exclusion of PFADs produced from palm oil from the TIRIB mechanism. Indeed, the production of these palm fatty acids is entirely linked to the production of palm oil. At European level, these acids are not included in the official list of raw materials eligible for the so-called advanced biofuel classification. So I have two questions, Madam Secretary of State. First, can you inform us of the conclusions of last week's meeting with all the parties involved? Secondly, can you express more clearly the Government's position on this subject, since it seems at present contrary to the will of the legislators we are, but also to the interpretation of the Constitutional Council? Our clear will is to exclude palm oil and all its derivatives and co-products from the list of biofuels, given its more than harmful impact on the environment.
ParlaMint-FR_2020-01-28-O1126.u38	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
ParlaMint-FR_2020-01-28-O1126.u39	Madam Member, you have interviewed Ms Élisabeth Borne, Minister for the Ecological and Solidarity Transition. She couldn't be there, so she asked me to answer you. The Finance Act for 2020, adopted by the National Assembly, confirmed the exclusion of palm oil products from the TIRIB scheme from 1 January 2020. This means that, from a fiscal point of view, palm oil is no longer considered a biofuel in France. On the other hand, the question arises for palm fatty acid distillates, commonly known as PFAD. These materials correspond to the European definition of residues under Directive 2018/2001: they are not the primary objective of the process and the process is not modified to obtain more. Their use by the La Mède plant was already foreseen and explicitly mentioned in the prefectural order of authorisation of the plant of 16 May 2018. The communiqué issued by former Minister Nicolas Hulot at the time of the signing of this Order indicated that PFADs were classified as raw materials derived from the recycling of oils. On the other hand, these materials will not benefit from incentives, in particular from the double counting scheme, for advanced biofuels, as they are not included in the Annex to the European Directive. In accordance with the commitments made by Minister Elizabeth Borne on the bench on 15 November 2019, during the review of the 2020 PLF, a consultation was held on 21 January 2020 with environmental protection associations, parliamentarians and relevant economic operators to assess the need for a change in the regulatory framework. The Government is now considering the follow-up to this dialogue.
ParlaMint-FR_2020-01-28-O1126.u40	Mr Michel Castellani has the floor to put his question, No 911, on environmental emergency.
ParlaMint-FR_2020-01-28-O1126.u41	The images of the ecological disaster in Australia have made a difference. Many have pointed to the Australian government's responsibility for the policy of the second largest coal exporter in the world. This should not, however, relieve the other powers of a responsibility which is, in reality, general. The failure of the recent COP25 is a sad example: it symbolizes our collective difficulty in leading the fight for the climate emergency. Yet the stakes are immense and the means to implement them colossal. There is a need for a genuine change in substance. The European green deal cannot only be a greening of politics: it must above all allow us to switch to a new society freed from the weight of fossil fuels. The ecological transition requires an enormous effort, a change in the legislative and regulatory framework, a financial effort and the full involvement of all actors. We know that there is no shortage of challenges. I am thinking, for example, of the demographic issue: while our planet will have 9 billion inhabitants in the next twenty years, the absence of a break will lead to widespread asphyxiation and the Australian disaster would be nothing more than the everyday banal. The deployment of this new economic model will only work if it avoids the trap of centralism. Local and regional authorities must be at the forefront of action: this is the essential condition to train citizens, businesses and associations. My question is twofold. In the face of this urgency, what efforts is the Government prepared to undertake to achieve this transformation? Is he willing to change the paradigm by giving local actors the capacity to act?
ParlaMint-FR_2020-01-28-O1126.u42	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
ParlaMint-FR_2020-01-28-O1126.u43	Mr President, you have asked Mrs Élisabeth Borne, Minister for the Ecological and Solidarity Transition. She couldn't be there, so she asked me to answer you. As you said, the ecological transition requires an indispensable transformation of our models. The time when ecology could satisfy itself with small gestures is over. Ecological transition, or rather ecological transformation, involves a systemic revolution, faster and even more ambitious than the past industrial revolution. This is a collective challenge that will be met by citizens, the state, territories, businesses, social partners, associative actors and, of course, parliamentarians. In France, the course has been set. It is clear: we must achieve carbon neutrality by 2050, with an increase in the share of renewable energy and a 50% reduction in the share of nuclear energy in the energy mix by 2035, the closure of the last coal-fired power plants by 2022 and, still, a concern to support the employees and territories concerned. From this year onwards, we are committed, together with Bruno Le Maire, to the productive pact in which we accompany both the ecological transition of all our economic sectors and the development of the pathways of the ecological transition. The green deal presented by the new European Commission is also a powerful lever of transformation in favour of this ecological transformation. This collective path is first and foremost embodied in the policies carried out in the territories. Indeed, I do not believe in an ecologically imposed from above and applied uniformly. Solutions are invented everywhere from the realities on the ground; They're not uniform. It is in this spirit that we have designed the mobility guidance law. It is also the meaning of the ecological transition contracts, for which I have responsibility, or of the innovation territories, in which the state and the communities mobilize to make fruitful local projects, built locally from the needs of the territories. Finally, it is the profound meaning of the bill for decentralization, differentiation and deconcentration, known as "3D", for which the consultations were initiated as close as possible to the territories. This bill reflects the strong will of the President of the Republic and the Prime Minister to initiate a new act of decentralization and to invent new forms of collaboration with local authorities, with the possibility of experimentation. The issues of ecological transition, transportation and housing are, of course, at the heart of the issues to be addressed in this bill.
ParlaMint-FR_2020-01-28-O1126.u44	Mr Michel Castellani has the floor.
ParlaMint-FR_2020-01-28-O1126.u45	I do not go back to the seriousness of the situation that we face. I just want to stress the need for a broad-spectrum policy, which involves the state, for major choices and investments, as well as the territories, for the local interpretation of these decisions, and the citizens, for their daily application. Corsica has a major role to play in the preservation of the natural environment – what it already does, moreover, through a series of actions carried out in natural parks, marine parks, as part of waste policy or firefighting, among others. For our part, we would like to see expanded resources and skills that enable Corsica and all the communities to take action in the fundamental field of energy transition and preparation for the future. I therefore stress the need for dialogue between the state and the communities. It is also necessary to equip the latter with skills that enable them to act better and more appropriately in the field.
ParlaMint-FR_2020-01-28-O1126.u46	The next speaker is Mr Guillaume Larrivé, to put his question, No 909 on the southern bypass of Auxerre.
ParlaMint-FR_2020-01-28-O1126.u47	I have been a Member of Parliament for eight years and this must be the twelfth time that I have asked the Government about the issue of the southern bypass of Auxerre. This also proves that parliamentary activity is a school of modesty and tenacity. The file is pretty simple. In April 2012, the Government issued a declaration of public utility. Since then, this file has progressed at the speed of an asthmatic snail. It is necessary to find 120 million euros, but the key to financing this sum is not very clear, depending on whether the whole project is being discussed, the part of the project under the control of the State or the part of the project under the control of the department. Madam Secretary of State to the Minister for the Ecological and Solidarity Transition, I ask you two very simple things. The first, of course, is that this project of southern bypass of Auxerre, much expected by the Auxerre population, is well reflected in the various planning documents. It must, of course, be included in the State-region plan contract. It must also be included, from my point of view, in the regional planning, sustainable development and equality scheme of the territories, the SRADDET, prepared by the Regional Council – I am surprised that it is not yet included, but I wrote to the Commissioner of Inquiry to be included in this strategic document. Beyond these documents which I could almost call technocrats, what matters most is that the financial partners are gathered around the same table. My second request is therefore very simple and concrete: I would like that in spring 2020, after the municipal elections – so that this deadline has no impact on the file – in April, an arbitration meeting will be held at the Ministry of Transport with the various financial partners, namely the regional council of Burgundy-Franche-Comté, the departmental council of Yonne, the agglomeration community of Auxerrois and the city of Auxerre, and that we decide very simply who finances what and when so that we are finally able, collectively, to tell the inhabitants of Auxerre when the southern bypass of the city will be realized.
ParlaMint-FR_2020-01-28-O1126.u48	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
ParlaMint-FR_2020-01-28-O1126.u49	The southern bypass of Auxerre is fully in line with the Government's objectives, as has been pointed out on several occasions, particularly in the context of the work on the mobility guidance law. Thus, I confirm the willingness of the State to carry out this development, which aims to capture the transit traffic of heavy goods vehicles crossing the Auxerrois agglomeration by the RN77 and RN151 in order to better organize trade within it and to reduce the nuisances borne by the residents. As you said, the cost of the project is estimated at around 120 million euros. An amount of 4 million euros is included in the current mobility component of the contract of plan Etat-region Bourgogne-Franche-Comté, in order in particular to finance the acquisitions of land and to conduct the complementary studies. The departments of the Ministry of Ecological and Solidarity Transition, in particular the DREAL – Regional Directorate of the Environment, Planning and Housing – of Burgundy-Franche-Comté, are currently pursuing preparatory procedures, including land acquisitions and archaeological excavations. The Conseil départemental de l'Yonne is also pursuing agricultural and forestry land development. Our services are working to optimize the project to reduce its cost and facilitate its realization. These studies are expected to be completed by mid-2020 and will clarify the programme, schedule and final cost of the operation. In any event, the issue of the financing plan for the South Auxerre bypass will be included in the preparation of the next mobility contract. In view of the two-year extension of the implementation of the current State-region plan contracts, this new contractual framework will take effect on 1 January 2023, which will allow for a start-up from that date.
ParlaMint-FR_2020-01-28-O1126.u50	Mr Guillaume Larrivé has the floor.
ParlaMint-FR_2020-01-28-O1126.u51	Thank you for your answer, Madam Secretary of State. I hope that the sky will listen to you, or more precisely that the various administrations will listen to you. If this dossier can succeed, I am making a commitment here: I will welcome you with great pleasure to Auxerre to make you visit the region.
ParlaMint-FR_2020-01-28-O1126.u52	Mrs Danièle Cazarian has the floor to raise her question, No. 900, concerning the reception of disabled persons.
ParlaMint-FR_2020-01-28-O1126.u53	The inclusion of persons with disabilities in our country is one of the Government's priorities. I myself am regularly asked, in my territory, by caregivers who seek a suitable solution for the child or the adult they accompany. These exchanges attest to the will of our fellow citizens to find, as far as possible, solutions in the ordinary environment. Unfortunately, this is not always possible, and families are then faced with a combatant's journey to find a place in a specialized institution. The Creton amendment, which allows young adults who have reached the age limit of care to be kept in a medical-educational institute – EMI – until they have obtained a place in a specialised home – MAS – is a good mechanism, as it helps to avoid disruptions of journeys which are particularly detrimental to persons with disabilities. It could be extended to inclusive young children's care facilities when they exceed the age limit of 6 years before an institutional solution can be found. The exchanges I have had with the directors of establishments in the commune of Décines-Charpieu, a 100% inclusive territory, show that inclusion is not incompatible with institutional care, which is indispensable for the heaviest pathologies. On the contrary, all the exchanges I have had with the actors in the sector attest that it seems essential to provide for inclusion routes also for persons with disabilities who are hosted in institutions, in order to ensure their better development. In addition, the creation of additional places in institutions, particularly in specialized foster homes, remains a necessity in order to provide a solution to all the situations encountered, with a view to personalising the routes desired by the third interdepartmental committee on disability. Madam Secretary of State to the Minister for the Ecological and Solidarity Transition, the territories suffer from this lack of places, which leads to a congestion of the EMIs, who are sometimes obliged to keep residents three, four or five years after the age limit, or to take care by default in establishments not adapted to the individual. Do you intend to reorient the action of the regional health agencies – ARS – in order to create new places of reception for people with disabilities in order to combat the breakdown of care?
ParlaMint-FR_2020-01-28-O1126.u54	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
ParlaMint-FR_2020-01-28-O1126.u55	Madam Member, you have asked Ms Sophie Cluzel, Secretary of State for Disabled Persons, who has instructed me to reply to you, about the possibility of keeping children with disabilities in institutions for the care of young children beyond the age limit of 6 years, in accordance with the principles of the Creton amendment, which allows for the temporary retention of adults over 20 years of age in an institution for disabled children and adolescents. If, as you say, this principle avoids breakages, it also leads to longer waiting lists for children with disabilities. These adults currently occupy 6,600 places in institutions in France. The Government was more than sensitive to the desire not to create a break in their lives or in the lives of children with disabilities. He is also aware of the need for appropriate support. We will overcome this difficulty by providing new responses to these adults, in conjunction with the departments, to reduce the access of children with disabilities to these institutions. The Government's policy aims to respond to these adults in order to facilitate children's access to appropriate institutions. Early childhood care facilities are not intended to replace medical and social care for children with disabilities. It is preferable to provide them with an appropriate response to their needs, rather than to keep them in structures that are inadequate for their age and needs, at the risk of reproducing the same bias as those mentioned above. Moreover, the law of 26 July 2019 for a school of trust, which provides for the lowering of the age of compulsory schooling to 3 years, allows for an earlier assessment of the special educational needs of children and for a more rapid consideration of the responses adapted to these needs. This significant legislative development offers a transition period of three years between the age of compulsory schooling and the age limit for childcare. The Act also provides for a transitional period for children in kindergarten for the public aged between 3 and 6 years. Finally, in order to avoid any disruption of career paths, parents can be accompanied as soon as their child has reached the age of 3 to initiate the procedures with the departmental house of disabled persons, allowing them to benefit from the mobilization of the network of professionals in order to progressively implement the solution most adapted to the needs of the child.
ParlaMint-FR_2020-01-28-O1126.u56	Mrs Danièle Cazarian has the floor.
ParlaMint-FR_2020-01-28-O1126.u57	Thank you, Madam Secretary of State, for your answer. As I did a few months ago on the occasion of the inauguration of a respite house in Lyon, I invite Sophie Cluzel to visit the 100% inclusive territory of Décines-Charpieu and to meet all the actors who make him live on a daily basis in order to find the best solutions for people with disabilities.
ParlaMint-FR_2020-01-28-O1126.u58	Mr Jean-Paul Dufrègne, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, referred to his question No 891, concerning employees of the SNCF.
ParlaMint-FR_2020-01-28-O1126.u59	Madam Secretary of State, on the day after the first day of mobilization, I received a delegation of railway workers who wanted to talk to me about the situation of growing distrust of them and their demands, broader than the only issue of pension reform. Since the announcement of your reform, the Government seems to want to make railway workers responsible for the financial imbalance of the general pension system, but also the privileged ones of a public railway service which is no longer up to the level but nevertheless takes France hostage. The railway workers are living these attacks as a real embodiment of their business and their status. However, those I have received want to remind us that beyond their pension system, for which they are over-contributing, they are also fighting to preserve the quality of a public railway service for which they are guarantors. They denounce, for example, the questioning of the safety of passengers so that a driver does not find himself alone to face the consequences of an accident, as has happened recently. They are also campaigning for the revival of rail freight, which is fully part of the fight against global warming. Finally, they are convinced that the quality of service goes through human contact, at railway station counters, on docks or on trains. However, many jobs in these posts have been abolished. The railwaymen are not fooled. Neither do we! If your goal is to exhaust the SNCF over the years and orchestrate the degradation of its services with the sole aim of preparing its privatisation, then you are on the right track. Madam Secretary of State, the railwaymen ask you to stop this baton and give back to the SNCF its chandelier of old. What do you say to them?
ParlaMint-FR_2020-01-28-O1126.u60	The Secretary of State to the Minister for the Ecological and Solidarity Transition has the floor.
