ParlaMint-FR_2020-12-15-O1121.u1	The next item is the question to the Government.
ParlaMint-FR_2020-12-15-O1121.u56	[[Applause on a few benches of the LaREM group]] ...a method agreement with the President of the Assemblée des départements de France. This agreement concerns, among other things, an abundance of the DMTO equalization fund, the transfer fees for consideration, which will thus reach 1.6 billion in 2021; the provision is included in the 2021 Finance Bill. It was also decided to increase the stabilization fund from 115 million in 2020 to 200 million in 2021. The departments will therefore also take part in the recovery effort, thanks to departmental stimulus committees, to which I particularly want parliamentarians to be closely involved. [[Applause on the benches of the LaREM group. - "Hello? » on several benches of the LR group]] Stay the communal block. Jacqueline Gourault and Olivier Dussopt, together with representatives of the Assembly, the Senate and, of course, associations of elected representatives, lead a working group on the question of the finances of municipalities and intercommunalities. I can assure you of the full support of the Government for the amendment that you will table with a view to renewing in 2021 the safety net for the tax revenues of municipalities and communities of communes.
ParlaMint-FR_2020-12-15-O1121.u57	Mr François Ruffin has the floor.
ParlaMint-FR_2020-12-15-O1121.u58	Prime Minister, has the coronavirus mutated? Are there two forms of covid -19 in France today? If I ask you, it is because this virus behaves decisively in a very strange way. Ten days ago, for the Black Friday, all the stores on Haussmann Boulevard were crowded: however, the covid-19 did not spread there. This weekend, the barges lined up in front of Zara: the virus stood wisely in her corner. On the other hand, there are places where he spreads, loosens himself, pulls out his claws and his claws; places where the mask, the gel, the distance no longer protects.
ParlaMint-FR_2020-12-15-O1121.u59	Restaurants!
ParlaMint-FR_2020-12-15-O1121.u60	In theatres, cinemas,...
ParlaMint-FR_2020-12-15-O1121.u61	The churches, Mr. Ruffin!
ParlaMint-FR_2020-12-15-O1121.u62	... museums, universities,...
ParlaMint-FR_2020-12-15-O1121.u63	And the temples!
ParlaMint-FR_2020-12-15-O1121.u64	[[Applause on the benches of the FI group]] ...he suddenly pops up, he jumps. Why exactly in these places? How do you explain this mystery of science?
ParlaMint-FR_2020-12-15-O1121.u65	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2020-12-15-O1121.u66	Where's Mrs. Bachelot?
ParlaMint-FR_2020-12-15-O1121.u67	Your question concerns essentially the cultural sector, I apologize for the delay of Roselyne Bachelot, who will join us as soon as possible:...
ParlaMint-FR_2020-12-15-O1121.u68	Mrs. Bachelot swallows her hat!
ParlaMint-FR_2020-12-15-O1121.u69	And it's vast!
ParlaMint-FR_2020-12-15-O1121.u70	...it is currently in the Senate because of the new reading of the draft law on the restitution of cultural property to the Republic of Benin and the Republic of Senegal. [[Exclaims on FI banks]] However, you have mentioned little of the cultural places; What underlies your question was the impression that there was some inconsistency in the decisions taken to combat the epidemic. It is true that we are discovering this epidemic, that it is difficult to control in all the countries of the world, which makes it difficult to take measures that are understandable to all. [[Applause on the benches of the LaREM group. – Protests on the benches of the FI group]] [[Applause on the benches of the LaREM and Dem groups. – Protests on the benches of the FI group]] On the other hand, if you have to seek consistency and consistency in your home, it lies in your systematic opposition to measures that, in the state of our knowledge, protect the French! You were against curfew, against the closure of restaurants, from all the places where we know that coronavirus is spreading; You are now against the vaccine. It's your understanding of coherence, it's not ours. No, Mr Ruffin, we do not consider, like you, that we should reopen everything at once! That would be the best way to get the epidemic back on track. You won't make us, as you are, firefighters!
ParlaMint-FR_2020-12-15-O1121.u71	Mr François Ruffin has the floor.
ParlaMint-FR_2020-12-15-O1121.u72	[[Applause on the benches of the FI group – Protests on the benches of the LaREM group]] [[Same movements]] Do you measure what you're saying? We're talking about an area that's dying! The Prime Minister will not speak; the Minister of Culture is not there; You yourself did not have a word for culture: that is to say your contempt for it. In three years, what can be retained from your cultural policy? A heritage bingo! The truth, Prime Minister, is that for you, macroists, the economy passes before life, including the life of the spirit.
ParlaMint-FR_2020-12-15-O1121.u73	Anything!
ParlaMint-FR_2020-12-15-O1121.u74	[[Applause on the benches of the FI group]] [[Applause on the benches of the FI group. – Exclaims on the banks of the LaREM Group]] The truth is, you fear the circulation of other viruses: ideas! What a dream for you, walkers, start-ups, those French who work, consume and stay in front of their screens! That's what scares me most about Emmanuel Macron: he wants women and men who work without a waste of time, that is, without a loss of money. Humanity is found in tenderness, anger, hope, lost time, dysfunction! Ideas, culture, cast doubt on your holy trinity: productivity, competitiveness, profitability! They give rise to expectations other than GDP! In short, in your new world, they are a nuisance.
ParlaMint-FR_2020-12-15-O1121.u75	[[President cuts the speaker's microphone, which continues to speak]] Thank you, Mr. Ruffin. The Secretary of State has the floor.
ParlaMint-FR_2020-12-15-O1121.u76	[[Applause on the benches of the LaREM group]] You accuse us of passing the economy first. In all our decisions, we put health first; In fact, we have sometimes been criticized for this! With you, it's always about demagogy, unsubstantiated criticism. What's clear in all your questions is that you don't want us to get out of it! [["Yes! » on the benches of the LaREM group]] [[Vif applause on the benches of the LaREM and Dem groups]] Please give me the countries of Europe where cultural places are currently open: their number is very small. Tell me about other European countries that support the cultural sector as much as we do: there are very few, if any, of them. We have granted it 7 billion euros, the extension of the rights of the intermittents of the show for a year, the compensation of the gauge of the tickets, the additional support devices in the face of the current situation. We are at the meeting because culture is part of our identity. We defend her better than you!
ParlaMint-FR_2020-12-15-O1121.u77	Mr Ruffin, you do not have a monopoly on culture!
ParlaMint-FR_2020-12-15-O1121.u78	Mrs Valérie Beauvais has the floor.
ParlaMint-FR_2020-12-15-O1121.u79	[["Very good! » on some benches of the LR group]] Prime Minister, you have just presented to the Council of Ministers the bill that you recently called "against separatism" and today "consolidating republican principles". These procrastinations concerning his title demonstrate your inability to grasp the subject of the fight against radicalisation, particularly in sport, which is briefly referred to in article 25. [[Approval on several benches of the LR group]] However, you are aware of attempts at coreting, first insidious, then decomplexed or even aggressive, of which clubs and sports organizations are the object of community religious movements, politicized and radicalized. They continue to grow:...
ParlaMint-FR_2020-12-15-O1121.u80	That's right!
ParlaMint-FR_2020-12-15-O1121.u81	[["Yes! » and applause on several benches of the LR group]] ... non-compliance with regulatory outfits, as in the case of footballers wearing tights under their shorts, refusal to mix, wearing ostentatious signs, prayers organized within sports venues, trainings and competitions subject to the religious calendar; this list is not exhaustive. [[Applause on a few benches of the LR group]] Faced with this Islamist radicalisation, the sports community is left to itself, destabilized, powerless, the volunteers and the outdated, tetanized leaders. Sports clubs sometimes become places of intriguing and – let's not be afraid of words – of ringing. In 2019, 1270 individuals in the FSPRT, the file of alerts for the prevention of terrorist radicalization, frequented them assiduously, some even as sports educators. [[Exclaims on FI banks]] A parliamentary report drawn up by two Members, including my colleague Eric Diard, recently noted the threatening scale of this scourge; However, even the sports ministry seems to have failed to take action, preferring to opt for denial. The request for a meeting of our two rapporteurs did not receive any further action. I ask you, Prime Minister: would we leave our children, our grandchildren, in such hands? This posture is no longer acceptable. Eighteen months from the end of the presidential term,...
ParlaMint-FR_2020-12-15-O1121.u82	Finally!
ParlaMint-FR_2020-12-15-O1121.u83	[[Applause on the benches of the LR group]] ... what concrete measures, what controls do you finally intend to decide to combat this growing phenomenon of radicalisation in sport?
ParlaMint-FR_2020-12-15-O1121.u84	The next speaker is the Minister for National Education, Youth and Sport.
ParlaMint-FR_2020-12-15-O1121.u85	This is a real question, which you are right to ask. We have, of course, read the report to which you refer; There is a need for an answer, and this response is first and foremost a statement of what sport should be. Its values are those of the Republic: commitment, respect for others, respect for the laws. The future measures on this subject are the result of two new elements. On the one hand, the expansion of the Ministry of National Education to include youth and sports...
ParlaMint-FR_2020-12-15-O1121.u86	It's not new!
ParlaMint-FR_2020-12-15-O1121.u87	...has provided us with means of inspection and references such as the Council of the Wise of Secularism,...
ParlaMint-FR_2020-12-15-O1121.u88	A council of the wise...
ParlaMint-FR_2020-12-15-O1121.u89	... which will now develop the vade mecum and the relevant rules, as well as the training of the inspection teams. On the other hand, the bill that reinforces republican principles provides mechanisms through which we will control much better what is happening in clubs: in addition to standards and controls, there will be in particular an approval...
ParlaMint-FR_2020-12-15-O1121.u90	He already exists!
ParlaMint-FR_2020-12-15-O1121.u91	... which will be withdrawn from the club, meaning for him the loss of its subsidies, in case of a finding of violation of the principles of the Republic.
ParlaMint-FR_2020-12-15-O1121.u92	Mr Christophe Blanchet has the floor.
ParlaMint-FR_2020-12-15-O1121.u93	[["Yes! » on some benches of the LR group]] As the end of the year approaches, Prime Minister, the time is not yet at the feast in France. However, from Marseilles to Calvados and Strasbourg, the French between the ages of 7 and 77 are only asking for a normal life, to be found again. They are thirsty for freedom, for festiveness, for life to be restored to the day. France is bored, hence the multiplication of clandestine evenings organized with a carefreeness of course understandable, but which cannot be tolerated, and above all with an unconsciousness that will give rise to clusters. These forbidden festivals, out of control, will sweep away all our collective efforts to curb the epidemic. This was the case this summer, despite our warnings: we are still suffering the consequences! The time is not yet at the party in France. However, the private rooms and the rental of sound equipment are on demand every weekend, and even more so in view of December 31st! These organizers are not rebels in search of freedom, but irresponsible ones who, by not seeing further than the lure of gain, delay our release to all. At the same time, anger and bitterness rise among the French who deprive themselves, among the professionals who know how to frame the party, but who still cannot exercise. If the ban is the rule, it must be for all. They do not understand our denial, our lack of anticipation; They do not believe that illegality becomes the norm, that sound materials are not seized, that there are no more sanctions. [["Excellent! » and applause on the benches of the Dem group]] There is an urgent need to prevent, to empower, to prohibit, to control, to punish, to act, not to react, to stop being spectators. The time is not at the party: for the party to take place in 2021, for it to be beautiful, we must ban it this year. Therefore, Prime Minister, what measures are envisaged?
ParlaMint-FR_2020-12-15-O1121.u94	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2020-12-15-O1121.u95	[[Exclaims on a few benches in the LR group]] I assure you, Mr Blanchet, that the desire for future singers and even dancers is widely shared by our fellow citizens – they were 77 years old – and by the deputies of all the benches of the Chamber, as well as by the Government. But like you, the Government is facing a health crisis that remains very worrying, as you have recalled. Moreover, this is reflected in the choices made by our European neighbours, which some here set up as models a few weeks ago. The efforts of our fellow citizens pay off: they have helped, with all the measures taken, to reduce the occupancy rate of resuscitation beds by patients with covid-19. However, we are in an epidemic situation on the plateau, which requires caution. Our fellow citizens need to meet again. They have sometimes taken advantage of confinement to create new solidarity, to exchange differently. Of course, this does not replace the possibility of hugging each other, but it seems to me that the best gift we can offer, this Christmas, is...
ParlaMint-FR_2020-12-15-O1121.u96	A vaccine?
ParlaMint-FR_2020-12-15-O1121.u97	[[Applause on a few benches of the LaREM group]] ...to protect our loved ones and all our loved ones. You will agree: the state cannot – and it does not want – invite itself to the Christmas celebrations. We can only rely on the understanding of everyone and, beyond the benches of this House, on the awareness of the gravity of the moment. If tolerance has been provided for family reunions, which we need, a reopening of institutions receiving from the public is not possible to date. We measure the sacrifice that this represents. The virus spreads in closed places, when one is close to one another, especially after certain hours of the night. The Government has taken exceptional measures to support discotheques, but what is needed today is for everyone to take the measure of the moment. The illegal holidays must also not be held as long as the situation remains as tense as it is today. The controls will therefore be strengthened, as Minister Gérald Darmanin pointed out. Nevertheless, the best control will be the one that each will provide himself.
ParlaMint-FR_2020-12-15-O1121.u98	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2020-12-15-O1121.u99	[[Applause on the benches of the GDR group]] Prime Minister, your government has made a deliberate choice to sacrifice culture. It becomes a trademark: one remembers the fate done to the bookstores, here is now thrown down the work undertaken with a view to reopening the rooms. All of this would therefore have to be stored on the shelf of what is not essential – except when it can be purchased in department stores or on online platforms. You have a serious software problem: no one ignores the health risk associated with the virus but, among others, this decision is not defensible. How can we make culture the target of the most implacable measures? How can we continue to live well without encounter, without sharing, without emotion, without imagination, without questioning, without pleasure, without the emancipation that artistic creation and representation bring us? This evil may not attack the bodies but it atrophys the spirits, it diminishes the human in the being, it folds and it isolates. Culture is essential for us to face trials and imagine how to get out of it, to put words, sounds and forms on what we live, to make humanity. A country that no longer dances, no longer sings, no longer looks at itself, no longer speaks to itself, no longer marvels, no longer dreams, is a country that is dying. [[Applause on the benches of the GDR Group – Mrs Mathilde Panot also applauds]] Everywhere were held this midday of the gatherings; There was a lot of people in the Place de la Bastille. This morning, proposals were made to you again. Actresses and actors in the world of culture want to work. If they express the distress of an insufficiently sustained economic fabric, they say first of all their suffering of not being able to ensure the vital sharing which they had created the conditions for. Until when? This end of the year 2020, so trying, promised to let us taste this fresh wind again. Your decisions have had a devastating effect; If they have already caused harm, it is still time to return. We ask you, we demand it.
ParlaMint-FR_2020-12-15-O1121.u100	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2020-12-15-O1121.u101	I apologize for the delay of my colleague Roselyne Bachelot, who is in the Senate and who will join us. From your question, I understand that there is one point on which we find ourselves: culture is part of our identity, and to draw a line on culture would be to draw a line on part of ourselves.
ParlaMint-FR_2020-12-15-O1121.u102	She's essential!
ParlaMint-FR_2020-12-15-O1121.u103	We refuse to make that choice. Without going back to the arrangements I presented earlier in my reply to Mr Ruffin, I would like to point out that this is why we have developed massive support for the actors in culture since the beginning of the crisis. At the end of November, the President of the Republic announced a strategy in several stages, with the aim of giving visibility to all the actors in our country.
ParlaMint-FR_2020-12-15-O1121.u104	Why Zara, and not the theaters?
ParlaMint-FR_2020-12-15-O1121.u105	[[Exclaims on the benches of the LR group and on some benches of the FI group]] At the time, this strategy was hailed by some political parties, including, I believe, France that was unsubstantiated. We did not hear you, then, honourable Member, question the fact that the second stage could only be achieved if we controlled the epidemic and reduced the number of contaminations to 5000 per day. This issue has not been addressed on these benches, and the Government has not been questioned in this regard. Today, it must be noted that the target of 5000 contaminations per day and control of the epidemic has not been achieved. Therefore, we had a choice to make. We could, as you seem to suggest, have considered that the criteria for controlling the epidemic no longer mattered and that we could take a new step by ignoring the conditions that we had set for it.
ParlaMint-FR_2020-12-15-O1121.u106	You abused the world of culture!
ParlaMint-FR_2020-12-15-O1121.u107	That is no choice we have made.
ParlaMint-FR_2020-12-15-O1121.u108	Why Zara and not the theaters?
ParlaMint-FR_2020-12-15-O1121.u109	Mr. Ruffin, please.
ParlaMint-FR_2020-12-15-O1121.u110	I tell you, Member: when we get up in the morning, we are not happy to close theaters and cinemas. We get up in the morning after dreaming of being able to reopen them.
ParlaMint-FR_2020-12-15-O1121.u111	Why Zara and not the theaters?
ParlaMint-FR_2020-12-15-O1121.u112	[[Exclaims on FI banks]] [[Applause on the benches of the LaREM group]] It is in this sense that we work with the actors of culture. You say that they have made new proposals: it is precisely because we bring them together. Roselyne Bachelot is working with them these days to prepare for their reopening and to adapt the support we give them. We will continue to be on the rendezvous.
ParlaMint-FR_2020-12-15-O1121.u113	Mr Olivier Faure has the floor.
ParlaMint-FR_2020-12-15-O1121.u114	Prime Minister, on 9 November last, Azerbaijan and Armenia signed a ceasefire agreement in the Nagorny Karabakh conflict under the auspices of Russia alone. I have a first question: why was France, a member of the Minsk Group, not at the negotiating table? The signed agreement confirms Azerbaijan's victories.
ParlaMint-FR_2020-12-15-O1121.u115	Yes!
