ParlaMint-FR_2020-05-26-O1219.u1	The next item is the question to the Government.
ParlaMint-FR_2020-05-26-O1219.u21	My colleague Max Mathiasin, Member of Parliament for Guadeloupe, asks the following question to the Minister for Overseas Affairs. The health crisis and the exorbitant extra costs of air freight have considerably increased the difficulties associated with the cost of life: prices are blazing; TPEs, which represent the vast majority of our economic fabric, struggle for their survival. Of course, the Government has put in place very useful support for businesses, such as the Solidarity Fund, but only a third of our TPEs have been able to benefit from it, especially because of the digital divide. Tourism is at a standstill. The economy will not resume in the coming months. This is why the ultramarine TPEs demand a total exemption from tax and social contributions for the year 2020. This measure should apply to all artisans, not just those in the tourism or catering sectors: I am thinking of tax collectors and all these local businesses that are essential to the population. The emergency concerns, of course, the most fragile families. The school catering allowance, which is paid directly to the beneficiaries of the solar re-entry allowance, should also be paid to families with children under the age of 6 or children in higher education. Above all, a solution must be found to enable the whole family to have access to basic necessities, which could involve regulating the prices of such products or significantly reducing the price-quality shield. As you know, the situation can quickly become critical in the ultramarine territories. The unemployment rate in Guadeloupe is already almost 50% among young people! Craftsmen and families are very worrying, if not dramatic, situations. It is really a matter of avoiding a social catastrophe. So are you going to hear these demands and take the necessary and urgent measures to save the artisans and to fight against the cost of life in Guadeloupe as in all the other overseas territories? We've been asking for this for a long time.
ParlaMint-FR_2020-05-26-O1219.u22	The next speaker is the Minister for Overseas Affairs.
ParlaMint-FR_2020-05-26-O1219.u23	Disavowed by his majority!
ParlaMint-FR_2020-05-26-O1219.u24	You are asking me, on behalf of your colleague Max Mathiasin, to take necessary and urgent action in the overseas regions. But you know that I have been doing just that since the beginning of this crisis, whether for business or for our fellow citizens, along with communities of course. In the case of companies, crisis cells have been created in the ultramarine territories, and I have asked the prefects to examine applications on a case-by-case basis, taking into account the specificities of each territory. In Guadeloupe, €383 million has been injected to enable the State to pay for 62000 jobs under the partial activity, €275 million in cash loans have been granted to date and €326 million has been allocated to new businesses. I would add that 22000 companies are beneficiaries of the solidarity fund referred to by Mr Mathiasin, knowing that I have asked the Prefect to be flexible in the application of this scheme. In addition, 3,700 artisans and other self-employed persons were assisted by the Social Welfare Council for Self-Employed Workers. As I said, you know, the First recalled: we want to avoid the tragedies of bankruptcy and unemployment. Families, especially the most modest ones, have also been at the heart of the Government's concerns. The payment of the school catering reception benefit, PARS, has thus made it possible to redirect 12 million to families in Guadeloupe, plus emergency aid for the beneficiaries of active solidarity income and the specific solidarity allowance, for an amount of 11.7 million. As far as prices are concerned, a report has been made on this subject by the Interdepartmental Commissioner for Competition Overseas, and I will make it public in full transparency.
ParlaMint-FR_2020-05-26-O1219.u25	Mr Hervé Berville has the floor.
ParlaMint-FR_2020-05-26-O1219.u26	My question is for the Minister of Solidarity and Health. [[Claims on several benches of the LR, SOC and GDR groups]] Yesterday, the Prime Minister and himself, together with the many actors of health and old age, opened up the great consultation on the re-foundation of our health system. The Ségur de la santé is directly in line with the commitment made by the President of the Republic just a month ago: to deploy a massive plan of investments in our health system, including the upgrading of all careers. No one can deny that the plans voted on here over the last three years have made it possible to stop
ParlaMint-FR_2020-05-26-O1219.u27	We're not sure!
ParlaMint-FR_2020-05-26-O1219.u28	...partly the continuing decline in health budgets since the last 20 years and to start a process of restructuring our health care system by coming out of a purely accounting logic, thanks in particular to the gradual exit from pricing to activity. But the truth...
ParlaMint-FR_2020-05-26-O1219.u29	Humanist Berville!
ParlaMint-FR_2020-05-26-O1219.u30	We should go to the field!
ParlaMint-FR_2020-05-26-O1219.u31	... must oblige us to recognize that we have not been able to meet strong, numerous, legitimate and precise expectations, in particular in terms of the recognition and valorisation of caregivers: I am thinking in particular of caregivers, nurses or medical-psychological aids.
ParlaMint-FR_2020-05-26-O1219.u32	It took a year and a half of social movement!
ParlaMint-FR_2020-05-26-O1219.u33	We must be at the rendezvous because, beyond the recognition due to the unprecedented mobilization of caregivers in this crisis, it is at the very heart of our struggle for a more just and human-centred society, a society where everyone lives with dignity and, above all, where work pays better, up to its contribution to society and to its role in our collective life.
ParlaMint-FR_2020-05-26-O1219.u34	What an opportunist!
ParlaMint-FR_2020-05-26-O1219.u35	To think tomorrow, to rebuild our health care system also means to build the future of the hospital. And it is on this point that I want to stress: what will be the place for daily investments, the purchase of equipment and what are called small supplies?
ParlaMint-FR_2020-05-26-O1219.u36	What about the wages? What about the numbers?
ParlaMint-FR_2020-05-26-O1219.u37	These investment needs, which the Prime Minister rightly described yesterday as unsurprising, are, however, necessary for caregivers as well as for non-careers, and crucial for the quality of care in normal times as well as in times of crisis. We know that the situation varies according to the territory, for example that of the hospital group of territory Dinan-Saint-Malo, in my constituency, is not the same as that of the CHU of Grenoble. I would therefore like to know what method will be used to ensure that in each hospital, in each institution, community investments at the scale of needs are made?
ParlaMint-FR_2020-05-26-O1219.u38	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2020-05-26-O1219.u39	Thank you for reminding us that it was this majority that reversed the trend and breathed back into the public hospital.
ParlaMint-FR_2020-05-26-O1219.u40	Really?
ParlaMint-FR_2020-05-26-O1219.u41	What a nerve!
ParlaMint-FR_2020-05-26-O1219.u42	The Minister of Solidarity and Health is absent because he is launching substantive work on the negotiations that start this afternoon.
ParlaMint-FR_2020-05-26-O1219.u43	He's throwing lifebuoys!
ParlaMint-FR_2020-05-26-O1219.u44	You are asking me about the investment, which is indeed one of the pillars that we have identified in the framework of the Segur of Health. We need a new policy of investment and financing for care. Investing in health means denying that the quality of care and working conditions are affected by the outdated equipment and premises. It is known that delays have been accumulated in investments, which are significant on a daily basis, for caregivers and patients. The Minister is committed to building a new doctrine based on the immense challenges facing our health care system. Investing in health means giving ourselves a new horizon to better meet health needs rather than accounting logics, it is promoting an investment anchored in territorial projects, a sustainable investment that can protect our people in the long term from new risks.
ParlaMint-FR_2020-05-26-O1219.u45	You're not credible!
ParlaMint-FR_2020-05-26-O1219.u46	This is ridiculous!
ParlaMint-FR_2020-05-26-O1219.u47	With regard to the method and the timetable, I would like to recall that the National Segur Committee was set up this morning, giving rise to initial discussions on the four pillars; This afternoon, this will be the case for the Ségur National Career and Compensation Group, which will launch the first negotiations. The conclusions will be delivered in mid-July.
ParlaMint-FR_2020-05-26-O1219.u48	The majority should applaud! Applause!
ParlaMint-FR_2020-05-26-O1219.u49	Mr Adrien Quatennens has the floor.
ParlaMint-FR_2020-05-26-O1219.u50	"No one was ready," says the Head of State. Perhaps... but we cannot content ourselves with such an answer, Prime Minister. Why weren't we? How's it gonna be next time? The hospital was run as a business. Through the voice of its Commission, the European Union has demanded dozens of times that Member States make savings in the health sector, and successive governments have zealously and enthusiastically implemented its recommendations, managing the hospital as we hold accounts! So, in fifteen years, we lost 69,000 beds! Between your accession to power and the end of last year, there were 4,500 new closures. Where were you during these long months before the crisis of the covid -19, those long months during which hospital staff were on strike and protest, going so far as to suffer the tear gas charges, to say how critical the situation was and to demand human and material means? You know that if the breaking point has not been reached, it is only because of their absolute dedication. We never want to see our caregivers in garbage bags again! We no longer want to see them die because they were not able to dispose of the protective equipment they were entitled to expect! At the time of your Secur de la santé, why put the question of 35 hours and working time back on the table? Has not the staff shown sufficient dedication and adaptability to you? If there is to be an umpteenth health plan, the time has come to respond favourably to its demands. Strongly raise low wages, hire and train enough to relieve staff, stop the policy of closing beds and the planned reduction of their number, democratize health by involving professionals and users, and increase as much as it takes the next health budget to finally meet the needs, in the city and the hospital. In short, Prime Minister: Please reconvene macroism and finally do what needs to be done.
ParlaMint-FR_2020-05-26-O1219.u51	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2020-05-26-O1219.u52	Caregivers and our health care system deserve much more than polemics. Health reform since 2017 is a good reform and the measures taken are in the right direction, but the scale of the hospital crisis now forces us to accelerate and live up to the expectations of caregivers. Our objective is therefore clear: we will increase remuneration, develop an ambitious investment plan and initiate a profound transformation of everything that does not pull the hospital up.
ParlaMint-FR_2020-05-26-O1219.u53	Don't worry: you're reading the right sheet...
ParlaMint-FR_2020-05-26-O1219.u54	The issue of remuneration is at the heart of our thinking. We have heard the expectations, but this is also the question of increasing competence and missions. Doctors now carry out training or research missions, which must be recognised. All professionals must be able to develop their skills...
ParlaMint-FR_2020-05-26-O1219.u55	Nurses already have skills! They've already treated us with covid-19.
ParlaMint-FR_2020-05-26-O1219.u56	... and their missions, for those who wish, and must be recognized to their due value. It is necessary to be able to change the care professions, adapting them to the new care needs of patients. As I said, a national Segur group, launched today, is meeting specifically to address this issue. As for the 35 hours it is not a question of deregulating working time and forcing - not to force, not to oblige...
ParlaMint-FR_2020-05-26-O1219.u57	You said it!
ParlaMint-FR_2020-05-26-O1219.u58	Calm down, please, Mr. Hutin!
ParlaMint-FR_2020-05-26-O1219.u59	I am back, Mr President: someone has to react!
ParlaMint-FR_2020-05-26-O1219.u60	... not to force people to work more, but to create a more flexible framework to allow those who wish to do so or to organize working time differently.
ParlaMint-FR_2020-05-26-O1219.u61	That's lamentable!
ParlaMint-FR_2020-05-26-O1219.u62	It's a political communication exercise!
ParlaMint-FR_2020-05-26-O1219.u63	Teamwork must also be valued. [[Applause on the benches of the LaREM group]] The work launched yesterday by the Prime Minister and the Minister of Health brought together 300 actors from the world of health – elected, representatives of users, professional bodies, the health and medico-social sector, hospital unions, representatives of students and national councils. Together we will find the solution.
ParlaMint-FR_2020-05-26-O1219.u64	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-05-26-O1219.u65	[[Applause]] Before I begin my question, I would like to congratulate the mayors and deputy mayors who have already been elected and who will be elected in the next few hours in more than 30,000 communes in France. Good luck to them in the exercise of this beautiful mandate as mayor. [["Yes! » on several benches of the LR group]] Prime Minister, on September 4, you solemnly declared that "each minister may be a candidate for municipal elections, but I would like to make it clear immediately that the rule that he cannot be combined as a minister with the head of a local executive is, of course, still valid. »
ParlaMint-FR_2020-05-26-O1219.u66	Promises only bind those who believe in them...
ParlaMint-FR_2020-05-26-O1219.u67	Obviously, you do not apply the rule that you yourself set out when it comes to the minister of the budget, Mr Darmanin – who is absent today, we wonder why! [[Applause on the benches of the LR group]] Prime Minister, my question is therefore simple: where is the respect for the word given in your house? Where did your commitments go, while, on the other hand, you always teach others? Would you, like the masks, have lied to the French again?
ParlaMint-FR_2020-05-26-O1219.u68	The Prime Minister has the floor.
ParlaMint-FR_2020-05-26-O1219.u69	Mr President, thank you for your excellent question, which allows me to make three points in response. [[Applause]] [[Same movements]] First of all, I would like to associate myself with your congratulations on all those who, elected in the first round, were installed as mayors, deputy mayors and municipal councillors. They are about to start their duties – some have just done so. It's an exciting moment. They do so in a very delicate time and I want to address to them all, regardless of their political preferences, republican salvation, encouragement and wish for success. [[Applause on the benches of the LaREM group]] My second point is in the form of a thank you, because your question allows me to publicly welcome the election of the Minister of Action and Public Accounts at the City Hall of Tourcoing, after a very good score in the first round of municipal elections.
ParlaMint-FR_2020-05-26-O1219.u70	Not everyone can say the same!
ParlaMint-FR_2020-05-26-O1219.u71	It's the tree that hides the forest!
ParlaMint-FR_2020-05-26-O1219.u72	Twenty-five percent participation!
ParlaMint-FR_2020-05-26-O1219.u73	Mr President, you are as sensitive to him as to others to this very exceptional electoral success, and I would like to associate myself with your joy. It's not impossible for mine to be real and yours to be a little less real, but that's how it is. Third point: since you have been specific, let me be precise as well. You cited some of the comments I made on September 4, 2019, and you did so very correctly, very completely, to that extent, however, that you forgot the two sentences that followed the statement that you took up. It is regrettable – it was perhaps a moment of inattention on your part – and, since you ask me to be precise, so much so!
ParlaMint-FR_2020-05-26-O1219.u74	The reality is, what you're saying is never clear!
ParlaMint-FR_2020-05-26-O1219.u75	I therefore recall that after the sentence you quoted, I added: "which means that it will belong to those who are candidates, when the time comes,...
ParlaMint-FR_2020-05-26-O1219.u76	Well, the time has come!
ParlaMint-FR_2020-05-26-O1219.u77	When is the "time to come"? It's all very blurry!
ParlaMint-FR_2020-05-26-O1219.u78	... and whether they are elected, to determine whether or not they wish to remain members of the Government or whether or not they choose to hold office at the head of the executive to which they would have been elected. »
ParlaMint-FR_2020-05-26-O1219.u79	What hypocrisy!
ParlaMint-FR_2020-05-26-O1219.u80	The new world is a strange world!
ParlaMint-FR_2020-05-26-O1219.u81	[[Applause on the benches of the LaREM group. – Exclaims on the benches of the LR group]] I do not add or subtract anything from what I said on September 4, 2019.
ParlaMint-FR_2020-05-26-O1219.u82	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-05-26-O1219.u83	[["Yes! » and applause on the benches of the LR group and on a few benches of the SOC group]] Well, the "time has come. " On the other hand, a presidential promise clearly announced that, in the new world, there would be no cumulation between the office of mayor and that of minister. In addition, we are in a serious moment, you have rightly recalled it several times here. With the pandemic, the Minister of Budget must serve full-time as Minister.
ParlaMint-FR_2020-05-26-O1219.u84	Bravo!
ParlaMint-FR_2020-05-26-O1219.u85	All right!
ParlaMint-FR_2020-05-26-O1219.u86	[["Very good! » and applause on the benches of the LR group]] But that is not the case. There's a real government problem, and it's up to you.
ParlaMint-FR_2020-05-26-O1219.u87	Mr Paul-André Colombani has the floor.
ParlaMint-FR_2020-05-26-O1219.u88	Madam Secretary of State to the Minister for Solidarity and Health, the unprecedented health crisis that we are going through has brought to light the strengths of our health system, but also, and above all, its weaknesses, to such an extent that we have feared that it will eventually give in under the weight of the consequences of a policy of reducing the resources allocated to health, which has been weighing on it for several decades. As a doctor I was able to see his flaws, following the appearance in Corsica of the Ajaccio cluster: lack of gel, masks, swabs, resuscitation beds and staff. However, the response and innovation capabilities in our territories have enabled us to respond effectively at the local level to stem a virus that was not Jacobin. The worst has certainly been avoided by the caregivers who, despite extreme psychological and physical tension, struggled with courage and tenacity in the front line, and whom we thank again here, but it is not thanks that they ask us: these are changes. The Ségur de la santé, which is not the first plan you are announcing in this House to save an area that remains in deep suffering, must be the height of the event. Given the exceptional circumstances, you have to change software and free yourself from your usual method, made up of false-likes of consultation, multiple ad effects and little realization. In terms of form, health professionals will not be content with new advertising effects, which they no longer believe. On the contrary, they call for strong and concrete measures: an increase in the salaries of caregivers and an end to the disastrous logic of closing beds and local hospitals. Behind this lack of resources is also a major dysfunction in the organisation of care, because the crisis of the covid-19 is also that of the health technostructure of its hospitalocentrism. The Segur of Health must allow us to rethink the way of governance, with a new organization of the health system, to listen to our territories. Will you be able to meet this expectation and meet this challenge?
ParlaMint-FR_2020-05-26-O1219.u89	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2020-05-26-O1219.u90	You are right: the Segur of Health must meet the expectations of caregivers. This crisis has revealed many difficulties, but also the commitment of those whose ambition is to take care and heal, both in the hospital and in the city.
ParlaMint-FR_2020-05-26-O1219.u91	It was a year ago!
ParlaMint-FR_2020-05-26-O1219.u92	We must live up to the opportunity before us. The Segur of Health is based on four pillars. The first project, which I have just mentioned, is the transformation of trades and their upgrading. The second is a new investment and financing policy for care. The third is to radically simplify organizations and the day-to-day lives of teams by giving them more tools for action and decision-making. The fourth project, which echoes your question, aims to unite the health actors in the territories, at the service of the users. There will be consultations – they were launched yesterday afternoon, in the presence, I recalled, of more than 300 actors from different backgrounds. Together we will find the solution, from the territories and from what has been done in managing this crisis, because it is from these successful experiences that we must develop methods and means. Consultations will therefore take place at national level until the end of June with all stakeholders, within the framework of the National Ségur Committee, led by Nicole Notat, and a national Ségur group specifically focused on careers and remuneration, whose work begins today and which will meet once a week until the end of the Ségur de la santé. We also wish, as I said, to receive feedback from the territories, which will take place on Friday. Parliamentarians who wish to do so must be able to do so. Our door is open.
ParlaMint-FR_2020-05-26-O1219.u93	Mr Joachim Son-Forget has the floor.
ParlaMint-FR_2020-05-26-O1219.u94	Prime Minister, you who love Europe so much, tell me where the Franco-German couple is. I can hear you, indeed, asking for solidarity with Germany, but why do you do so much harm so as not to resemble it in the performance of your duties? Why are you forcing so many shops and restaurants to stay closed, while Germany and Switzerland have long been disfellowshiped? Has there been a resumption of the covid-19? Is there a microclimate in France, a fictitious frontier, like the Chernobyl cloud? Where was the Franco-German couple when we were running after masks that will arrive after the war, while Germany was equipping itself in turn, that its certification bodies were certifying and testing, testing, testing – according to the WHO formula – while you were questioning the merits of these actions by sheltering you, when it arranged for you, behind the WHO and an alleged inutility of wearing the mask, which seems far away today? Nor has Germany suffered such an overmortality of the elderly, nor has it experienced the computer problems barely avoable that prevented Public Health France from raising the incidence of morbidity and death in EHPAD. All the measures you will announce on Thursday may be welcome, but in any case very late. Have you considered the suffering that all these delays and hesitations have caused for millions of French people, especially for the self-employed? Germany, like many other countries, has reopened for two weeks restaurants and shops. In order to penalise our independents, back from all over Europe, and make them risk bankruptcy and downgrading, or even worse,...
ParlaMint-FR_2020-05-26-O1219.u95	He was elected in your majority, don't forget it!
ParlaMint-FR_2020-05-26-O1219.u96	...you must have understood something that no one else has understood. What is it, Prime Minister? Be up to the sinister. Beyond ambitions and small calculations, we would like to be sure that you will put before your personal fate and potential judicial threats the fate of the French who suffer from delays and administrative deficiencies. Etymologically, being responsible is answering. It takes courage, but that is how you will live up to the growing social suffering of the French people.
ParlaMint-FR_2020-05-26-O1219.u97	The Secretary of State to the Prime Minister, the spokesman for the Government, has the floor.
ParlaMint-FR_2020-05-26-O1219.u98	And an expert in masks...
ParlaMint-FR_2020-05-26-O1219.u99	I thank you for your question, which allows me to shed some light on what the Government's policy has been since the beginning of the health crisis. At every moment, we made the choice to look at health indicators and rely on a rational science...
ParlaMint-FR_2020-05-26-O1219.u100	That's all about mistakes and reversals.
ParlaMint-FR_2020-05-26-O1219.u101	...and health to make all the decisions that have been ours. Whether it is the doctrine of the use of masks or the doctrine of the dissemination and use of tests, it is only on this scientific and health rational that we have made our choices in terms of public health policy,...
ParlaMint-FR_2020-05-26-O1219.u102	Mrs. Buzyn says the opposite!
ParlaMint-FR_2020-05-26-O1219.u103	...and the results are up to date. [[Protests on the benches of the LR group]] This epidemic, of which no one in the world or in Europe, nor unfortunately in our country, could predict the extent, we have faced it, because we have been able to anticipate the adaptation of our health system,...
ParlaMint-FR_2020-05-26-O1219.u104	Luckily, ridicule doesn't kill!
ParlaMint-FR_2020-05-26-O1219.u105	... and because we had caregivers and administrative staff who are shown up to their task. We have also been able to cope with it economically, because we know the terrible economic and social repercussions of this health crisis.
ParlaMint-FR_2020-05-26-O1219.u106	You're the minister of disinformation!
ParlaMint-FR_2020-05-26-O1219.u107	It is also thanks to the policy that we have pursued since the beginning of the quinquennium on investment and control of public accounts – especially when you were a member of this majority –...
ParlaMint-FR_2020-05-26-O1219.u108	It's not a majority anymore!
ParlaMint-FR_2020-05-26-O1219.u109	...that we were able to do it. In this first phase of decoupling, health indicators appear to be well oriented. However, we would like to remain cautious, which may allow us to move on to a second step in deconfining, depending on the evolution of these indicators. Please be aware that, throughout its work, the Government has been determined and intends to remain so.
ParlaMint-FR_2020-05-26-O1219.u110	Mrs Bénédicte Taurine has the floor.
ParlaMint-FR_2020-05-26-O1219.u111	My question is for the Minister of Solidarity and Health. "I'm tired of seeing the poor starve in the country of food. These words are those of Coluche in 1985, when he created the Restos du coeur. Since then, poverty has exploded. Today, it affects 9 million people in the world's sixth richest power. With the health crisis, millions of people — children, students, self-entrepreneurs, pensioners — find themselves in a situation of food insecurity, who no longer eat to their hunger. To the guilt and shame of not getting out of it is added the obligation to resort to food aid from overcrowded associations. I read on your ministry's website that the fight against food insecurity was aimed at "promoting access to safe, diversified, good quality and sufficient food." It's good to communicate with a nice picture. But what are you doing in practice? On the one hand, you give billions to the richest and businesses, without social compensation, on the other hand, you make charity. [[Applause on the benches of the FI group]] You are pleased to give 150 euros to families and an additional 100 euros per child, which, by the way, amounts to about 1 euro per meal. You push indecency until you offer practical guides explaining how to eat with a small budget. Do you consider that if people can't feed themselves with a few euros a day, it would be their fault and that they should be told how to do it? Is this all your political ambition: to provide a guide for people to manage to survive and count on millions of volunteers to get them to eat? When will you really lead a policy of solidarity? When will you ensure that wealth is truly shared? When are you going to regulate food prices? Is it the Government's role to ensure that everyone can live in our country with dignity?
ParlaMint-FR_2020-05-26-O1219.u112	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2020-05-26-O1219.u113	You are right: the crisis has had a considerable impact on thousands of families. Let me just remind you of a few numbers. In France, food aid is provided by four major associations that all French people know: the Restos du coeur, the Red Cross, the Secours populaire, the food banks. They manage the food aid policy aimed at meeting the needs of all citizens on behalf of the State – because it is the State that finances them to the tune of 115 million, part of which is provided by European funds. In addition, $350 million has been provided through the challenge of making donations from individuals and businesses, as well as $250 million from local and regional authorities.
ParlaMint-FR_2020-05-26-O1219.u114	It's huge!
ParlaMint-FR_2020-05-26-O1219.u115	It's twice as much as the state!
ParlaMint-FR_2020-05-26-O1219.u116	... without which such community support on a daily basis would be impossible. During the crisis, I accompanied the associations every day to coordinate all their activities so that they could act throughout the country, to allow citizens to engage with them in a civic reserve in order to ensure a constant presence. When we saw, together with the associations, an increase in demand, I launched a food support plan of 39 million, i.e. one third of the annual budget put on the table during these two months of crisis, with 25 million going directly to the associations so that they could buy more food and meet the additional costs of managing the crisis, with 14 million, including 4 million in the overseas territories, being paid so that 100,000 families could receive, as a priority, 2.9 million food emergency cheques. [[Applause on a few benches of the LaREM group]] We will all solve this problem together. The state must go even further, not to substitute for associations but to make it easier for them to work because, in France, food aid is not discussed.
ParlaMint-FR_2020-05-26-O1219.u117	Mrs Josiane Corneloup has the floor.
ParlaMint-FR_2020-05-26-O1219.u118	My question is for the Prime Minister. Voting is not only a right but also a civic duty. It is the foundation of our democracy. As President Jacques Chirac pointed out in great depth in 2002, "the right to vote is not the expression of a mood, it is a decision towards his country, towards his children". First of all, I would like to congratulate all the mayors, deputies and councillors elected, who have just been installed or who will be in the next few hours. The first round of municipal elections, which took place on the eve of confinement, was severely disrupted and recorded a very low turnout as the vote usually mobilises voters. Many older people, in particular, have not moved out of fear of contracting the virus. It is now urgent to offer every citizen the opportunity to express his or her choice by correspondence, in addition to the physical vote which is obviously not to be called into question and which must remain the main means of voting. This could allow all electors who cannot go to a polling station because of a disability, for professional reasons, for health reasons such as the one we know today or because they are absent on polling day, to express themselves and thus fulfil their civic duty. [[Applause on the benches of the LR group]] While the mail-order vote has already proved its worth in our German or Swiss neighbours, and while it is already authorized for the French established outside Hexagon, will you, Prime Minister, take the necessary decisions to allow it in the municipal elections on 28 June so that participation is as wide as possible?
ParlaMint-FR_2020-05-26-O1219.u119	The next speaker is the Minister for the Interior.
ParlaMint-FR_2020-05-26-O1219.u120	You are right: June 28 is an important event for nearly 16 million of our fellow citizens whom we must accompany at best. The decision taken by the Prime Minister after consultation with the Scientific Council, all elected associations and all political parties must now be applied at different stages of the election. The first is the election campaign. We must ensure that the health framework advocated by the Scientific Council is respected. I will receive tomorrow all the political parties on this subject. I know the sense of responsibility of elected officials – whether or not they have any political label – in order to ensure that this campaign is carried out at best. Then, on D-Day, we must guarantee to every Frenchman who will vote the optimal sanitary conditions for the conduct of the vote. I am thinking, for example, of the fact that the State will commit itself to the municipalities that everyone can have a mask, but also to all the arrangements for the protection of assessors and members of the polling station, including during the counting, all of which are absolutely essential. We also need to facilitate all the conditions that will allow, within a legal or regulatory framework that can evolve until election day, a maximum of French people to be able to vote. These include proxy voting, which we will discuss tomorrow's arrangements for development with the associations of elected representatives, and the mail-order voting, which was carried out in France until 1975, when parliamentarians had wished to put an end to it for reasons of fraudulent practices. However, today we must not exclude any hypothesis in this area. It is in this spirit that we will work tomorrow with elected associations and political parties and perhaps, in the next few days, with you, to deploy new means to develop and guarantee the vote.
ParlaMint-FR_2020-05-26-O1219.u121	We continue with questions on economic issues. Mr Jean-Christophe Lagarde has the floor.
ParlaMint-FR_2020-05-26-O1219.u122	Next Monday, the arrangements for compensation for partial unemployment will change, particularly with the participation of enterprises in its financing, due to the recovery of the activity which is a little more noticeable. But above all, next week, the return to school will be widespread, as it will concern pupils but also children who did not come to kindergarten and elementary school for the first two weeks, and whose numbers are increasing because their parents, who are wage earners, have to return to work, as their employer invites them to do, to save their business. However, in many schools, in villages as well as in large cities, the school capacity is reached quite quickly and not everyone can be welcomed. My question relates to the fact that there are three categories among parents: those who choose not to send their child back to school. It is their responsibility, their choice, and I imagine that they will not be entitled to a childcare allowance, if not to partial unemployment. The second category is those whose children will return to school and who will therefore be able to go to work. They will naturally be removed from the scheme of partial unemployment since they will carry out their work. The third category, which is a source of concern for me, is those whose children will be taken to school alternately, every other week or every other day. I would like you to be able to reassure these hundreds of thousands of parents, employees, who may find themselves in difficulty, in particular in order to assert their rights, because it is difficult to declare every other day, every other week, especially since it is not always possible to know this timetable in advance. Mr Prime Minister, many French people are waiting to know what is planned, starting next week, in the event that they would like to attend their children but where the communes, departments or regions would not be able to do so.
ParlaMint-FR_2020-05-26-O1219.u123	Very good question!
