ParlaMint-FR_2020-06-09-O1230.u1	The next item is the question to the Government.
ParlaMint-FR_2020-06-09-O1230.u12	...we hear calls to arms and breakers ravage urban furniture. Meanwhile, the keeper of the seals becomes a judge and a party by proposing to receive a bereaved family who refuses the legitimacy of an ongoing investigation. Like François Hollande with Leonarda, your government accepts that justice is done on the street or on social networks, rather than in a court of law. That would be ridiculous...
ParlaMint-FR_2020-06-09-O1230.u13	Yes!
ParlaMint-FR_2020-06-09-O1230.u14	...if it wasn't unworthy. [[Applause on the benches of the LR Group, on a few benches of the IDU-I Group and among non-attached Members]] It is essential to fight all forms of racism wherever they occur, but it is unthinkable to allow the state and the police to be accused of racism and to allow France to be Americanized, when our history is nothing like that of the United States.
ParlaMint-FR_2020-06-09-O1230.u15	You're being applauded by Mrs. Le Pen!
ParlaMint-FR_2020-06-09-O1230.u16	In the face of those who hate France, we are fortunately still many who love it and want to defend it. Against the terrorist threat, in social movements or in order to enforce confinement without equipment, the police have always been there. Ahmed Merabet, Clarissa Jean-Philippe, Jessica Schneider and Jean-Baptiste Salvaing were killed by Islamists.
ParlaMint-FR_2020-06-09-O1230.u17	Absolutely!
ParlaMint-FR_2020-06-09-O1230.u18	They are the face of France. The dictatorship of emotion must not make them forget their work.
ParlaMint-FR_2020-06-09-O1230.u19	All right!
ParlaMint-FR_2020-06-09-O1230.u20	[[Applause on the benches of the LR Group, on a few benches of the IDU-I Group and among non-attached Members]] [[Same movements]] I therefore ask you, in the words of your Minister of National Education: are you the Republic on the march or the Communautarianism on the run? Are you going to defend the honour of the police by refusing to deliver it to the popular vindiction? Are you one of those who defends the forces of law and order or one who wants to put them on their knees?
ParlaMint-FR_2020-06-09-O1230.u21	[[Applause on the benches of the LaREM, MODEM and IDU-I groups]] The Prime Minister has the floor.
ParlaMint-FR_2020-06-09-O1230.u22	Get up!
ParlaMint-FR_2020-06-09-O1230.u23	Gilles Le Gendre applauds!
ParlaMint-FR_2020-06-09-O1230.u24	Ladies and gentlemen, I ask you to remain silent. Your colleague asked an important question. Listen to the Prime Minister's response.
ParlaMint-FR_2020-06-09-O1230.u25	[[Applause on the benches of the groups LaREM, MODEM, IUD-I and Agir ens – Mrs Cécile Untermaier also applauds]] You are referring to a fundamental point, the question of racism in our society, as well as the specific subject of racist acts in a number of institutions. You are also making comments, which I would like to tell you are not correct, to some members of the Government. I would like to consider your question in what it is most serious and less lowly controversial. The most serious is our country's response to racist acts. The most serious is the way in which we are all able to say here that racism is not acceptable, that it is not France's choice, that it has based its legal, intellectual and philosophical system on a simple idea - men and women born free and equal in rights - and that the Republic does not recognize any distinction on the basis of skin colour or religion.
ParlaMint-FR_2020-06-09-O1230.u26	That's not what she said!
ParlaMint-FR_2020-06-09-O1230.u27	Yes, but that's what I'm saying!
ParlaMint-FR_2020-06-09-O1230.u28	Okay, but that wasn't the point!
ParlaMint-FR_2020-06-09-O1230.u29	You'd make a good sub-prefect!
ParlaMint-FR_2020-06-09-O1230.u30	A little silence, colleagues.
ParlaMint-FR_2020-06-09-O1230.u31	The truth is that the Republic has set itself incredibly simple but ambitious principles and that our country must live up to these principles. It is therefore a collective and individual struggle that we wage against a weakness of the mind, against prejudices, against something that is deeply rooted, I fear, in the human soul and that we must fight, generation after generation, to eradicate it. [[Applause on the benches of the groups LaREM, MODEM,UDI-I and Active ens]] I said: I have respect and confidence in the national police...
ParlaMint-FR_2020-06-09-O1230.u32	Tell them!
ParlaMint-FR_2020-06-09-O1230.u33	...and I think our fellow citizens share this respect and confidence. But, because I have respect and confidence in the national police, I, together with the Minister of the Interior, have a requirement vis-à-vis all the custodians of public authority. Who here, especially on these benches, can say that we should not be demanding towards those who bear public authority?
ParlaMint-FR_2020-06-09-O1230.u34	That's not the point!
ParlaMint-FR_2020-06-09-O1230.u35	Off the subject!
ParlaMint-FR_2020-06-09-O1230.u36	We are therefore demanding, respectful and confident. The national police, France and the gendarmerie are not racist.
ParlaMint-FR_2020-06-09-O1230.u37	Oh, at last!
ParlaMint-FR_2020-06-09-O1230.u38	Still!
ParlaMint-FR_2020-06-09-O1230.u39	But every time a proven act or statement is racist...
ParlaMint-FR_2020-06-09-O1230.u40	It's a proven suspicion!
ParlaMint-FR_2020-06-09-O1230.u41	That's the law of the suspects!
ParlaMint-FR_2020-06-09-O1230.u42	[[Applause on the benches of the LaREM, MODEM and Agir ens groups]] ...it is important that our country as a whole reacts. You agree on that, too. This is what we say: respect, trust, demand. It is this government's line, it is the one that must prevail, and it is the one on which I will always fight.
ParlaMint-FR_2020-06-09-O1230.u43	You went to bed! It's the Gendre who's right, you have to change it!
ParlaMint-FR_2020-06-09-O1230.u44	The floor is for Mr Luc Carvounas and for him alone.
ParlaMint-FR_2020-06-09-O1230.u45	My question is for the Minister of Economy and Finance. Nearly 12 million French people are currently in partial unemployment. On France 2, last Thursday night, Bruno Le Maire felt that industrial relocation was necessary for the future of our country. However, in the municipality of Alfortville, of which I am the new mayor, the Sanofi group closes its research and development centre, which will result in the dry elimination of 124 jobs. In my department of Val-de-Marne, the Renault Group, which received a loan of €5 billion from the State, will close its Choisy-le-Roi plant by 2022, resulting in the disappearance of nearly 400 jobs. In fact, we were all local elected officials, mobilized on Saturday with the employees.
ParlaMint-FR_2020-06-09-O1230.u46	It's the same in Brittany!
ParlaMint-FR_2020-06-09-O1230.u47	To the Government, I say that we are all in favour of health sovereignty, that we all want an industrial ecological transition. Unfortunately, between the speeches and the reality of the facts, it is the Grand Canyon! Can you specify the details of your intentions regarding the relocation and industrial transition of our country? Since I have time, I would like to tell you, ladies and gentlemen, when I leave Parliament after nine years of my term of office, that I am sending a Republican greeting to all of you on all the benches of this House. In particular, I address my affectionate thoughts to members of my group and to my two successive presidents, Olivier Faure and Valérie Rabault. I want to tell you, Mr. President Richard Ferrand, that in my view you are a president who represents and defends our institution...
ParlaMint-FR_2020-06-09-O1230.u48	Better than Rugy!
ParlaMint-FR_2020-06-09-O1230.u49	[[Applause on the benches of the LaREM and MODEM groups]] ...which I would like to thank you for.
ParlaMint-FR_2020-06-09-O1230.u50	It smells like appointment!
ParlaMint-FR_2020-06-09-O1230.u51	It probably wants to integrate the Economic, Social and Environmental Council!
ParlaMint-FR_2020-06-09-O1230.u52	I salute the tremendous work done daily by the officials of our beautiful institution. After the social crisis of the yellow vests and the health crisis of the covid -19, I simply wish that the state finally becomes aware that our territories are the second leg on which our country must rely, for the benefit of all our fellow citizens. [[Applause on all benches]] Colleagues, never forget the beautiful mission that is yours to carry the voice of the nation and achieve the best for our compatriots. I wish all of you good luck.
ParlaMint-FR_2020-06-09-O1230.u53	Thank you, my colleague. We congratulate you on your election and wish you every success in the discharge of your mandate. The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2020-06-09-O1230.u54	On behalf of the Government, I also congratulate you, Mr. Member of Parliament, on this new term of office.
ParlaMint-FR_2020-06-09-O1230.u55	Ours, too!
ParlaMint-FR_2020-06-09-O1230.u56	... to the level of man, of which we know the importance, and I thank you for the work done on these benches in the service of democracy. Our industrial policy, which you are asking me about, is at the heart of our economic policy. I am proud to belong to a majority that has recreated industrial employment in this country.
ParlaMint-FR_2020-06-09-O1230.u57	Anything!
ParlaMint-FR_2020-06-09-O1230.u58	I recall that this had not happened since 2000. Every year, from 2000 to 2016, we had to deal with industrial job losses. In 2017, 2018 and 2019, we recreated just under 30,000 net industrial jobs: it's not extraordinarily high but it's the beginning of an industrial recovery that we must be proud of.
ParlaMint-FR_2020-06-09-O1230.u59	We're talking about the future, not the past!
ParlaMint-FR_2020-06-09-O1230.u60	What about today?
ParlaMint-FR_2020-06-09-O1230.u61	France is also the country with the largest number of foreign industrial investment projects and has opened more industrial sites than it has closed in the last three years.
ParlaMint-FR_2020-06-09-O1230.u62	Look in the front, not in the back!
ParlaMint-FR_2020-06-09-O1230.u63	I want to reaffirm this today when we are actually facing an unprecedented crisis. In this crisis, strong from what we've built over the last three years, we're getting out of the game. You are referring to the location in the automotive sector: it is a billion euros of investments that will be committed by the leading manufacturers and equipment manufacturers – I am thinking of Valeo, Faurecia, PSA and Renault – to re-establish production sites in France. [[Applause on several benches of the LaREM group]] It is also in this sense that we are working for the health industry – we will soon announce an action plan – as well as for aeronautics, for which we have just announced a plan that will allow us to maintain our production and market share.
ParlaMint-FR_2020-06-09-O1230.u64	Mr Laurent Furst has the floor.
ParlaMint-FR_2020-06-09-O1230.u65	[[Applause]] It is not without emotion that I intervene for the last time in this Chamber, having been re-elected mayor of the city of Molsheim. I invite all of you to come and visit this Alsatian town. If I take the floor, Prime Minister, it is simply to say that I am afraid for the future of my country, which is abating itself with debts. Let us be clear, I am not critical of the recovery plans, which are essential today as they were after the 2008 crisis. But I regret those years when, while Northern Europe was balancing its accounts, France was playing the cicada. The result: before the crisis, the public debt was 35,500 euros per Frenchman and 87,000 euros per Frenchman employed. Do the French know that before the crisis, if the public accounts had generated a surplus of 30 billion, it would have taken a hundred years to repay the debt? But before the crisis, when the state received 100 euros, it spent 142 euros. It is in this context that our economy has been halted, which has melted revenue and exploded expenditure. When the State is in deficit, any new expenditure is financed by borrowing. What worries me is not so much the expenditure associated with the recovery plan as all these structural expenditure that will weigh the budget for a long time. Yesterday it was the measures "yellow vests"; Today it is the law of military programming, more and more expensive; tomorrow it will be the Segur of health, the wage increases promised to teachers, the coverage of the risk dependency, all financed with great blows of loans. In the face of this extremely difficult situation, I would like to say without wanting to look like a lesson giver that I am afraid. I fear that the debt node will strangle our country with the first rise in interest rates; I fear that one day our country will drown in the ocean of its debts; I'm afraid of a budget Chernobyl. [[Applause on the benches of the LR group]] Prime Minister, just tell us if there is any amount of public debt from which you consider France to be in danger.
ParlaMint-FR_2020-06-09-O1230.u66	We extend our congratulations to you, too. We wish you every success in the exercise of your communal mandate. The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2020-06-09-O1230.u67	Where's Darmanin? Bercy or Tourcoing?
ParlaMint-FR_2020-06-09-O1230.u68	We can't see him anymore!
ParlaMint-FR_2020-06-09-O1230.u69	I also congratulate you, on behalf of the Government, on this new mandate and the work done on these benches. I'd be happy to visit Molsheim! Public debt will exceed 120 per cent of GDP this year, an increase of 20 per cent, similar to that of countries in the same situation as us. The plan, which we committed rather faster than our neighbours, to believe companies that have industrial sites in France and abroad, will enable us to support our businesses and lay the foundations for future growth. This is the meaning of our action: it is future growth...
ParlaMint-FR_2020-06-09-O1230.u70	It's not tomorrow the day before, future growth!
ParlaMint-FR_2020-06-09-O1230.u71	... which will enable us to increase the fiscal and social resources that will enable us to repay our debt. We must reason in terms of return on investments:...
ParlaMint-FR_2020-06-09-O1230.u72	France is not a company!
ParlaMint-FR_2020-06-09-O1230.u73	France is not a start-up!
ParlaMint-FR_2020-06-09-O1230.u74	...you know, Mr. Furst, it is by investing in innovation, technology, skills that we create future growth and that is the goal of our action. And then why ignore the high-quality economic performance of the last three years? I think I remember that the public debt has been stabilized and that the tax burden has decreased, for the first time in a long time.
ParlaMint-FR_2020-06-09-O1230.u75	You've broken the record for compulsory levies!
ParlaMint-FR_2020-06-09-O1230.u76	We don't have the same numbers!
ParlaMint-FR_2020-06-09-O1230.u77	[[Applause on several benches of the LaREM group]] That is the meaning of our action, an action that promotes the economy, businesses and, through them, employment and social serenity.
ParlaMint-FR_2020-06-09-O1230.u78	Mrs Fadila Khattabi has the floor.
ParlaMint-FR_2020-06-09-O1230.u79	A few days ago, to deal with the consequences of the health crisis, the Minister of Labour announced a massive plan to support learning, making a firm commitment: "young people will not be the variable for adjusting the crisis. These words are full of common sense: we need to give a future perspective to our youth and learning is one of the relevant responses to youth unemployment and precariousness. Indeed, this path of excellence contributes to occupational integration and, as a result, to the social integration of thousands of them every year. [[Exclaims on the benches of the LR group]] By the law for the freedom to choose one's professional future, the Government has made learning one of its priorities and the results are there: 368000 contracts signed in 2019-2020, an increase of 16%, never seen in the history of learning!
ParlaMint-FR_2020-06-09-O1230.u80	She makes the questions and answers!
ParlaMint-FR_2020-06-09-O1230.u81	Today, in the crisis that we are going through, learning still needs us, the young people of France need you, and that is why I welcome the ambitious support plan presented last Thursday. One billion euros will be spent on supporting companies that will continue to recruit apprentices up to a baccalaureate +3. A budget will also be dedicated to digital equipment so that every apprentice can benefit, at the beginning of the journey, from a computer, a measure that reinforces equal opportunities. As has been pointed out, territorial mobilization, including economic actors, will play a key role in the sustainability of our learning system. Of course, training centres will also be required. [["Ah! » on the benches of the LR group]] [[Applause on the benches of the LaREM group]] So my question is: if there is a drastic reduction in the number of apprentices, what financial support measures are planned to best accompany the CFAs in this transition phase?
ParlaMint-FR_2020-06-09-O1230.u82	The Secretary of State for Pensions and the Protection of the Health of Employees from the Covid -19 Epidemic has the floor.
ParlaMint-FR_2020-06-09-O1230.u83	State Secretary for Fictitious Employment!
ParlaMint-FR_2020-06-09-O1230.u84	We found him a job!
ParlaMint-FR_2020-06-09-O1230.u85	He's been paid not to do anything for months! He worked on retreats for nothing!
ParlaMint-FR_2020-06-09-O1230.u86	I beg you to excuse the absence of the Minister of Labour, but it's going to be fine, you'll see! It brings together the social partners around it to work on the Employment Pact. You know how useful it is for them to look at this subject in view of the risks to our economy as a result of the health crisis. I know your investment in learning and your knowledge of it. You have described both the dynamics introduced by the law for the freedom to choose one's professional future and the role of all the actors involved in training, at the territorial level as well as that of employers and the social partners, which allowed the increase of 16% in the number of apprentices last year. We have collectively managed to change our outlook on learning: learning is a way of excellence, as shown by its significant progress in the craft trades, as well as in services and tourism. [[Applause on the benches of the LaREM group]] You're asking me about how the Government intends to support learning. You have heard the Minister of Labour's recent statements on this matter. We have chosen to reassure all the players, particularly the CFAs, by facilitating as much as possible access to employment for these young people by means of significant aids: a bonus of 8000 euros from the first year for the hiring of a major apprentice and 5000 euros for the hiring of an apprentice minor. These measures are intended to stimulate learning, both by securing the enterprises that will use it and by allowing young people to enter CFA even if they have not yet signed a contract.
ParlaMint-FR_2020-06-09-O1230.u87	He didn't say a word about retreats!
ParlaMint-FR_2020-06-09-O1230.u88	Mrs Marianne Dubois has the floor.
ParlaMint-FR_2020-06-09-O1230.u89	Prime Minister, there was a strong enthusiasm for learning in 2019, with an increase, it is true, of 16%, but we were leaving from far away. The Government attributed it to its 2018 reform, even though it stated at its launch that its effects would not be fully felt until 2020. When we analyze this increase in territory by territory, we find that it is strongly correlated with regional policies: it is a paradox since the regions have been dispossessed of the governance of learning. Second paradox, while the economic sectors are now fully invested, each finance bill reduces the resources of our consular chambers a little more. The arrival of the covid -19 and the very slow and well-structured defunction decided by the Government put learning in a very difficult situation. In these circumstances, to allocate a billion euros to learning, which we must remember, in European funds, is certainly a good announcement, but can you assure us that this safeguard plan will be fully effective; that it will not nullify the upgrading of current learning; it will not produce a boon effect in certain sectors; it will be modulated according to the sectors of activity; it will not be counterproductive in terms of employment; that it will correct the shortcomings of the 2018 reform, in particular the metropolization of learning to the detriment of rural territories? What will happen in February 2021 to learning candidates who would not have found a boss,...
ParlaMint-FR_2020-06-09-O1230.u90	Very good question!
ParlaMint-FR_2020-06-09-O1230.u91	[[Applause on the benches of the LR group]] ... unfortunately likely hypothesis the main effects of the economic crisis to be felt in the second quarter of 2020 and the first quarter of 2021? Will our youth engage in a training course that can be interrupted after six months, even if the presence in CFA of those who have not signed a contract can be extended to twelve months? Beyond this billion euros, Prime Minister, will your recovery plan help to avoid these pitfalls?
ParlaMint-FR_2020-06-09-O1230.u92	The Secretary of State for Pensions and the Protection of the Health of Employees from the Covid -19 Epidemic has the floor.
ParlaMint-FR_2020-06-09-O1230.u93	You are asking me about the scope and impact of the measures already mentioned by Mrs Fadila Khattabi. The first is to keep the number of apprentices at the same level. This is the objective of the aid I have just mentioned, namely the single premium of EUR 8000 for the hiring of apprentices over 18 years of age and EUR 5000 for those under 18 years of age. The possibility for young people to enter CFA and be paid even though they have not yet found a business is equally secure. Our goal is to maintain the momentum of learning so that the number of apprentices is the same at the start of 2020 as in 2019. [[Applause on several benches of the LaREM group]] You also asked me about the future of those who are emerging from learning. They are the subject of the ongoing working sequences with the social partners and the Minister of Labour, which are precisely aimed at building the best proposal on the employment pact. There is one point on which we can indeed join you: young people must not be the victims of this health crisis and we must collectively shoulder our responsibilities towards them.
ParlaMint-FR_2020-06-09-O1230.u94	[[Applause on several benches of the LaREM group]] Mr Bastien Lachaud has the floor.
ParlaMint-FR_2020-06-09-O1230.u95	Ten percent recession; 1 million more unemployed; A sixth mass extinction of living species; gigantic fires that strike Siberia after Australia: collapse threatens. We can't go on as before, and yet that's what you're doing.
ParlaMint-FR_2020-06-09-O1230.u96	It's worse than before!
ParlaMint-FR_2020-06-09-O1230.u97	It's not about reviving, it's about turning around. By distributing the billions to Air France, Renault, Derichebourg, without compensation, social, or environmental, you subsidize redundancies to satisfy your friends at CAC 40. You have no vision, neither for France, nor for the general interest. You let our country lose the know-how necessary for its sovereignty and ecological transition, all out of ideology, because you refuse until the very idea of planning. But planning is not a new idea in France! General de Gaulle himself wanted it, and in 1946 it allowed the restoration of the homeland.
ParlaMint-FR_2020-06-09-O1230.u98	Long live General de Gaulle! Come on, say it!
ParlaMint-FR_2020-06-09-O1230.u99	Today, it is obviously no longer a matter of electrifying the country, building motorways or installing the telephone in all the homes: it is a matter of planning the ecological bifurcation. [[Applause on the benches of the FI group]] The group of France insoubted you four proposals to get France out of the rut and to deal with the emergency, thanks to great ecologically useful works: the thermal renovation of the buildings, the renovation of the pipes, which let escape 20% of the water, the revival of a dense rail network throughout the territory, and finally the development of clean energies, including for transport. Relocate thanks to solidarity protectionism! Place France at the forefront of the new borders of humanity: the sea, space and digital! Do not let these sectors become areas of lawlessness and blind exploitation of resources! Finally, act in a coordinated manner by restoring the general police station to the plan! These proposals are made in good faith. Are you ready to handle it?
ParlaMint-FR_2020-06-09-O1230.u100	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2020-06-09-O1230.u101	[[Applause on several benches of the LaREM and MODEM groups]] Thank you for your enthusiasm for thermal renovation; he will please Julien Denormandie, who has been working on this subject for three years with Emmanuelle Wargon and the Ministry of Economy and Finance!
ParlaMint-FR_2020-06-09-O1230.u102	[[Smile]] He's been selling Damart ever since.
ParlaMint-FR_2020-06-09-O1230.u103	I therefore sincerely expect you to approve of the many plans that we intend to present in this area! [[Applause on several benches of the LaREM and MODEM groups]] Likewise, your enthusiasm for the railway will be warm in the heart of Jean-Baptiste Djebari, who has also largely begun this transition, without waiting for you to consider it useful to the homeland. [[Exclaims on FI banks]] There is no need to establish a general police station on the plan, as the government team is already fully engaged in the green and digital transition. We're not talking, we're acting, Mr. Lachaud! We are working on concrete measures, such as the business support plan, which is obviously accompanied by ecological counterpart. Take the example of Air France and the abolition of flights of less than two hours from Paris, to the benefit of the train: this is a concrete measure that can immediately enter into force! I therefore invite you to review the various plans that we propose...
ParlaMint-FR_2020-06-09-O1230.u104	Read Mr. Le Gendre's note instead!
ParlaMint-FR_2020-06-09-O1230.u105	... whether it is the EUR 1 billion car relocation plan, or the plan to support the aviation sector that we presented this morning, of an unprecedented scale for 50 years. We are particularly ahead of schedule.
ParlaMint-FR_2020-06-09-O1230.u106	You're late for everything!
ParlaMint-FR_2020-06-09-O1230.u107	[[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Rather than offering conversion bonuses to replace a highly polluting aircraft with another almost as heavily polluting aircraft, we will be financing a massive transition to low-energy aircraft by 2026, totally decarbonized by 2035. These are specific and concrete actions, which will contribute to the reindustrialization of France!
ParlaMint-FR_2020-06-09-O1230.u108	She'd make a good minister of the economy! You don't think so, Mr. Le Gendre?
ParlaMint-FR_2020-06-09-O1230.u109	You're adrift!
ParlaMint-FR_2020-06-09-O1230.u110	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2020-06-09-O1230.u111	[[Applause on the benches of the FI group]] Thermal renovation, we're still waiting for it! And in the railway, you only know how to close the small lines. You're doing the opposite of what you're saying! Your proposals are windy! In reality, the market is unable to solve the problem...
ParlaMint-FR_2020-06-09-O1230.u112	Thank you, Congressman.
ParlaMint-FR_2020-06-09-O1230.u113	Mrs Anissa Khedher has the floor.
ParlaMint-FR_2020-06-09-O1230.u114	My question is to the minister responsible for town and housing. During confinement and throughout the health crisis, despite the difficulties they encountered on a daily basis, the inhabitants of priority neighbourhoods, like all the French, were exemplary – far from the negative image sent by a minority who chose to disturb public order, like the authors of motorized rodeos. A very fine solidarity has been expressed – and is still being expressed – in the neighbourhoods. Associations, committed citizens, businesses, communities... many actors have mobilized to help seniors, families, isolated people or people living in precarious conditions. Thanks to the means you have unlocked, state support has proved essential, and sometimes vital. The vast majority of young people and children in neighbourhoods have experienced family confinement, ensuring that they comply with health regulations, trying to continue their education in difficult conditions, sometimes in overoccupied or unhealthy housing, often in apartments without a balcony or a garden. These young people and children, who are not seen and heard, deserve our gratitude for their efforts. Many of them will not go on vacation this summer. Therefore, we must re-mobilize the actors in the territories so that this youth can enjoy time for sharing and development, sports and leisure. We must also offer them cultural and educational outings, as well as holidays outside their neighbourhood. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Minister, as you have just announced the Learning Vacation Plan, which will be in addition to existing schemes such as the City-Life-Vacation Program, could you specify how children and young people in priority neighbourhoods can learn and escape this summer?
ParlaMint-FR_2020-06-09-O1230.u115	The next speaker is the Minister for City and Housing.
ParlaMint-FR_2020-06-09-O1230.u116	What do we want for this summer?
ParlaMint-FR_2020-06-09-O1230.u117	Isolation!
ParlaMint-FR_2020-06-09-O1230.u118	After a sad and sacrificial spring, which was, for many, synonymous with impossibility and impediment...
ParlaMint-FR_2020-06-09-O1230.u119	Because of you!
ParlaMint-FR_2020-06-09-O1230.u120	You agree, it's perfect!
ParlaMint-FR_2020-06-09-O1230.u121	...do we wish a happy summer and rich in opportunities?
ParlaMint-FR_2020-06-09-O1230.u122	We also want a holiday in the sun! And ice cream! No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,
ParlaMint-FR_2020-06-09-O1230.u123	The question arises particularly with regard to the children of our Republic and the children of neighbourhoods, for whom confinement has been so difficult. With Jean-Michel Blanquer, we decided to create an innovative mechanism for these children of the Republic – a device that could even interest the right side of the Chamber, if it listened to the projects that we intended for young people! As a result, we will allow 200,000 children to leave the neighbourhoods to travel to other territories and reach learning colonies. The principle of these colonies is quite simple: they combine moments of escape with the discovery of new geographical and cultural horizons and a school catch-up, when necessary. As soon as the Finance Amendment Bill is in place, we will propose that you allocate some $80 million to their funding. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Solidarity was expressed during confinement; It must continue to express itself this summer, offering young people a necessary oxygenation.
ParlaMint-FR_2020-06-09-O1230.u124	It's a G.O. government. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,
ParlaMint-FR_2020-06-09-O1230.u125	Mrs Cécile Untermaier has the floor.
ParlaMint-FR_2020-06-09-O1230.u126	[[Applause on the SOC benches and on a few benches of the LaREM and MODEM groups]] I would like to associate my colleague Michèle Victory with this question. With 15 million volunteers and 1.5 million associations, France enjoys an extremely important social and cultural exception, a precious heritage and a common good. Whether they are employers' associations with a public service mission or associations composed solely of volunteers, their work is considerable. During confinement, they organized themselves to continue to serve the general interest – I am thinking in particular of the food aid they have provided, the support of isolated people or the manufacture of masks and visors. They bring high solidarity, culture and innovation, and we say to them here our gratitude. [[Mr. Jean Lassalle applauds]] Mr Secretary of State, you have removed the parliamentary reserve because of its so-called opacity, and no doubt also because we were not enough to anchor in the territory this collegial, participatory system and giving the floor to the volunteers of the associations. A potential of 700 million over five years has thus vanished, certainly compensated, but only in part, by the Fund for the Development of Associative Life – FDVA. We have lost on every line: in transparency, since parliamentarians – as well as associations, alas! – do not know until the meeting dates of the committees; flexibility, since the award criteria do not emerge from the ground; Finally, since the appropriations have been reduced.
ParlaMint-FR_2020-06-09-O1230.u127	That's right!
ParlaMint-FR_2020-06-09-O1230.u128	[[Applause on the SOC benches and on a few benches of the LaREM and EDS groups]] Do you intend to review this scheme and increase its allocation, at a time when some associations are on the brink of the abyss? Do you intend to introduce an innovative subsidy allocation mechanism that would give a place to citizens and parliamentarians who want to invest, and that would allow associations to defend their files? The need for transparency, the recognition due to associations and our concern to work otherwise, in an area that lends itself to it, strongly invites us to do so.
ParlaMint-FR_2020-06-09-O1230.u129	All right!
ParlaMint-FR_2020-06-09-O1230.u130	The Secretary of State to the Minister for National Education and Youth has the floor.
