ParlaMint-FR_2020-11-24-O1092.u1	The next item is the oral questions without debate.
ParlaMint-FR_2020-11-24-O1092.u12	Mr Stéphane Claireaux has the floor.
ParlaMint-FR_2020-11-24-O1092.u13	I hear your answer very well, Madam Deputy Minister. However, I would like to reiterate here the centrality of the SPC and its Board of Directors in any reform of the local general system. We can only agree on the importance of the work to be done together, whether it be questions posed by the board of directors of the caisse or future alignment projects. I know that you and the Minister of Solidarity and Health will be at our side to carry out this work in complete serenity, in the interest of the social insurance companies and the economic actors of Saint-Pierre-et-Miquelon.
ParlaMint-FR_2020-11-24-O1092.u14	Mr Raphaël Gérard, speaking on behalf of the Group of the European People's Party, raised his question, No. 1136, concerning the EHPAD of the Boscamnant hospital centre.
ParlaMint-FR_2020-11-24-O1092.u15	Madam Minister-in-Charge of Autonomy, today I want to address the concerns of many players in my constituency, south of Charente-Maritime, regarding the situation of the housing establishment for dependent elderly people attached to the hospital centre of Boscamnant. In 2013, with a view to improving the conditions of care and the quality of life of the residents of the establishment, a second site opened its doors in the municipality of Montguyon, located a dozen kilometers away. The establishment's location at two sites was accompanied by an increase in staff costs to ensure the presence of proportionate caregivers at each site. This situation is now creating a deficit that has grown over the years and has worsened as a result of the abolition of assisted employment contracts, which were a preferred way of recruiting teams. It now stands at nearly 1.4 million euros. To address this financial issue, an ongoing audit will eliminate seven full-time equivalents by the end of the year. Madam Minister-in-Office, given the economic context, I would ask for an immediate freeze on any decision pending the end of the crisis and the postponement of the audit. Indeed, the measure that appears to be emerging does not provide any structural response and will not reduce the deficit in the medium term. On the other hand, it could place several people in a situation of social vulnerability even though the employment pool of the Haute Saintonge is weakened by the economic and social crisis linked to the covid -19 epidemic. In the run-up to the discussions on the bill on autonomy and old age, it is necessary to think about and deploy a territorial strategy which takes account of the needs of the population situation in Haute Saintonge, the ageing index being higher than the national average and is based on the decompartmentalisation of health facilities. In this context, for example, we could consider developing on an experimental basis a network of territories based on the synergies that already exist between city medicine and hospital in order to make EHPAD an establishment open to the outside world, offering a multiplicity of services organised around a logic of life paths and care of the elderly and allowing for the retention at home.
ParlaMint-FR_2020-11-24-O1092.u16	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2020-11-24-O1092.u17	Generally speaking, as you know, recruitment difficulties in EHPADs do not, of course, date from the crisis. On the basis of this observation, I wanted to develop the attractiveness of the various professions supporting autonomy, both in EHPAD and at home, through structural contributions. The aim is to develop a response to the emergency situation but with lasting solutions for the future. The Great Age and Autonomy Act that I will present to Parliament next year will be the cornerstone of our policy in this area. The attractiveness of older occupations and the increase in the rate of supervision of people who are losing their autonomy in institutions are essential to this policy. In order to strengthen the attractiveness of these professions, the draft law on the financing of social security – PLFSS – finances in particular the wage-revalorisation measures of the Ségur de la santé, i.e., an increase in the monthly wage of 183 euros net for non-medical professionals of public EHPAD and 160 euros net for those working in private non-profit EHPADs. In the face of the crisis, the PLFSS also finances a policy to compensate for exceptional additional costs. I have also launched with Elizabeth Borne and Brigitte Klinkert an emergency recruitment campaign for EHPADs and older trades, so that the prefects and general managers of regional health agencies – ARS – support local capacity building initiatives. This action complements the Renfort HR recruitment platform, launched during the first wave of the epidemic to appeal to voluntary health professionals, young people on civic service and the civic reserve. The more specific situation of the two EHPADs you are referring to is closely monitored by my department's teams. In the face of their structural deficit, the management of the two institutions wanted to conduct an audit to examine the operating budgets, considering that the allocations of the RSA and the department have already been regularly increased to support them in recent years. In particular, this audit refers to the possible abolition of posts for hospital services officers. Know that nothing is approved at this stage, I am very attentive to it. Other measures are advocated and preferred – revision of schedules, changes in work organisation, review of workloads, renovation of premises – to ensure more functionality. All leads are currently under consideration. I strongly encourage institutions to continue this dialogue with the SRA in order to find a suitable and appropriate solution. Finally, with regard to the provision of services, work is being done to ensure that the activities of these institutions are part of a territorial and coordinated response because I share the view that EHPADs must now be open to other services, involving the outpatient sector and the hospital through the development of a territorial health professional community.
ParlaMint-FR_2020-11-24-O1092.u18	Mr Raphaël Gérard has the floor.
ParlaMint-FR_2020-11-24-O1092.u19	Thank you, Madam Deputy Minister, for this comprehensive response. It is important to stress, to supplement your remarks, that the elected representatives – mayors or representatives of the department – are extremely engaged in the territories on this issue. I mentioned it a few days ago with Dominique Bussereau, chairman of the Charente-Maritime department council. This territory could be a model and be a pilot because the way these two institutions operate brings satisfaction and fits perfectly with the logic put forward by the department three years ago. Therefore, it would be a shame that today, taking into account only the financial criteria, one misses the possibility of experimenting with the construction of such a network. Finally, I would like to ask the question of debt recovery, which will be an essential element of the scheme.
ParlaMint-FR_2020-11-24-O1092.u20	Mrs Gisèle Biémouret has the floor to raise her question, No. 1150, concerning the application file for an MRI device submitted by the Condom hospital centre.
ParlaMint-FR_2020-11-24-O1092.u21	Madam Deputy Minister for Autonomy, last July, I was already drawing the attention of the Minister of Solidarity and Health to the application file for the installation of an MRI device – magnetic resonance imaging – submitted by the Condom Hospital – CHC – to the regional health agency – ARS – in Occitanie. This dossier meets all the criteria of the terms of reference of the call for projects, whether it concerns the balance and territorial mesh, the medical organisation of radiologists or the activity produced. This demand will be strong because it is based on very real health needs, identified on the territory in particular by city doctors, who have confirmed the importance of using MRI technology to complete their diagnosis. This equipment would also respond to community-based care needs and avoid neglect, a goal that, like the territorial grid, is part of the strategy of the PRS – regional health plan – and the SROS – regional health organisation scheme – of the RSA, in terms of heavy material equipment. However, the centralization of all the Gers devices in Auch does not allow for a mesh and a balance of care provision, as mentioned in PRS-SROS. By installing an MRI device in Condom, new radiologists would also be attracted. Two of them thus gave their commitment in the event of acceptance of the file. Otherwise, CHC would lose a radiologist, present on site every day. If the institution has strong prospects thanks to commitments from radiologists and a strong convention, this device would be an added value for other healthcare professionals. The hospital estimates that it would experience the same progression of activity as for the scanner. While initially the number of daily examinations with the scanner was estimated at twenty, it amounts to thirty-five after three years of operation, which means that Condom is known, recognized and solicited. Deputy Minister, I hope that all of these arguments will convince you of the importance of installing MRI equipment in Condom for our territory and for our people.
ParlaMint-FR_2020-11-24-O1092.u22	The Deputy Minister for Self-Government has the floor.
ParlaMint-FR_2020-11-24-O1092.u23	You are asking me about the application file for the installation of an MRI device filed by the Condom Hospital, during the period opened by the ARS Occitanie to obtain a scanner and an MRI device, from June 15 to August 15, 2020. In parallel, another installation request was made for MRI equipment at the hospital in Auch. These possibilities for authorization of cutting imaging apparatus had been registered, for the Gers, in the context of an exceptional need, with the aim of securing the operation of the imaging of the department following the difficulties of governance of the economic interest group which manages, on behalf of the hospital centre in Auch, the clinic in Gascogne and a group of liberal radiologists, the only cutting imaging apparatus installed in the city of Auch, namely a scanner and an MRI device. The decree of 28 May 2020 fixed the exceptional requirements for heavy equipment in Occitanie according to two objectives of the regional health project. The first is to prioritize new assignments based on their support of highly demanding imaging activities, authorized emergency medical care and neurology. The second objective is to promote, for new settlements, the creation or strengthening of complete and diversified trays. The MRI installed in Gers will thus be designed to serve its entire population and to best meet the needs of the territorial grid, taking into account the heavy equipment installed at the boundaries of this department. For example, regarding the demand for Condom's living pool, the supply available in the city of Agen, where several MRI devices are installed, will be considered. The specialized committee for the organization of care in the Occitanie region, which met on September 21st, gave a very favourable opinion on the installation of MRI at the hospital in Auch, compared to CHC. However, the Director General of the ARS Occitanie noted the important and relevant activity of the scanner installed at the Condom Hospital, whose place and role in the territory is well known. It will issue its decision no later than May 22nd, ensuring the best access to medical imaging in your territory.
ParlaMint-FR_2020-11-24-O1092.u24	Mrs Gisèle Biémouret has the floor.
ParlaMint-FR_2020-11-24-O1092.u25	Madam Deputy Minister, you understand that I cannot be satisfied with this answer. Nor can it satisfy the teams of the Condom Hospital, which was allowed to work for several months to prepare a file, although it was known from the outset that the request would be refused, given the situation of Gers in general and the hospital in Auch in particular. It's not right, and it's unfair. I am thinking of the 46,000 inhabitants of this health territory who depend on the Condom hospital and who, if I understand correctly, will have to pass their MRI to Agen. I confess that this answer leaves me dubious and very disappointed.
ParlaMint-FR_2020-11-24-O1092.u26	Mr Jean-Luc Bourgeaux has the floor to put his question, No. 1138, on the consequences of Brexit on French fishing.
ParlaMint-FR_2020-11-24-O1092.u27	We have less than forty days left to reach an agreement with London. In the absence of a compromise on fisheries before 31 December, we will see WTO rules – the World Trade Organisation – apply, synonymous with high tariffs and customs controls for businesses, with the risk of a platform for re-exporting to the continent some foreign products that would not be subject to any quota or customs duties.
ParlaMint-FR_2020-11-24-O1092.u28	Yes!
ParlaMint-FR_2020-11-24-O1092.u29	Brittany accounts for 40% to 45% of French fisheries, a sector that is one of the engines of the regional economy. With 1180 boats, Breton fishing accounts for 27% of the mainland's vessels. In the absence of agreement, this maritime territory will be halved. The losses would then be considerable for the 4990 fishermen and their families. In Brittany, the seafood sector has a total of 16500 jobs, of which 1000 are on land, distributed mainly between the mareyage and the food industries. In my constituency in Saint-Malo, the majority of fishermen work in the waters of Jersey under the Granville Agreement signed in 2000. If they were recovered from Britain, Jersey could take over and distribute fee-for-fishing rights. Two or three additional hours of navigation would then be required to go fishing. Moreover, the port of Saint Malo would no longer be strategic for armaments. The challenge to the access of Breton fishermen to British waters so fishy would have a disastrous impact on our regional economy, our fishermen and their families, as well as on the renewal of the fleet and generations. Mr Secretary of State, should we prepare for a reduction in fishing opportunities for Europeans in British waters from 31 December? If so, what support measures would be taken for this sector? And in case of agreement, do you think that access can remain exactly the same?
ParlaMint-FR_2020-11-24-O1092.u30	The Secretary of State for European Affairs has the floor.
ParlaMint-FR_2020-11-24-O1092.u31	Mr President, the question that you are asking is extremely sensitive, a few weeks from a crucial deadline: the United Kingdom will indeed leave the European Union on 31 December – that is our only certainty today. France, like all 27 European countries, has defended several priorities in this negotiation, including the preservation of access to British waters for our fishermen. Having not had to speak in the British referendum, they do not have to be the variable of adjustment and sacrificed them, as the President of the Republic has repeatedly pointed out. As I speak to you, I am reasonably optimistic about the possibility of concluding an agreement. I insist on one essential point: there will be no agreement on the future relationship with the United Kingdom, which does not include stable and sustainable access to British waters in the fisheries sector. It is obvious that we will not sacrifice this sector. However, we are preparing for all scenarios. In the case of a non-agreement, which would result in a denial of access to British waters, financial support is provided by the European Union and France. However, this is not the scenario we want to see realized because we all know the consequences. That is why, while defending our principles and priorities, we are working hard to reach an agreement that preserves maximum access to British waters over time. With regard to the Anglo-Norman Islands of Jersey and Guernsey, we are looking for ways to preserve, in one case, and to secure, in the other, access to the waters as they exist today, because we know that these two areas are particularly important for our fishermen, especially Bretons. Be sure of the Government's commitment to ensure in all cases the protection of the interests of our country and of the industry as a whole, and to guarantee, I insist on this point, stable, sustainable and as complete access by our fishermen to British waters as from 1 January, including the waters of the Anglo-Norman Islands that you rightly referred to.
ParlaMint-FR_2020-11-24-O1092.u32	Mr Jean-Luc Bourgeaux has the floor.
ParlaMint-FR_2020-11-24-O1092.u33	Thank you for that answer, Secretary of State, but still understand the concerns of fishermen...
ParlaMint-FR_2020-11-24-O1092.u34	Yes!
ParlaMint-FR_2020-11-24-O1092.u35	... while they have been fortunate to be able to work in this area for centuries. It is difficult to understand the lack of agreement when the United Kingdom needs it more than we do, since half of its exports are to the European Union. If the agreement is stumbling down on the problem of fishing, I do not understand why the British do not accept our proposals.
ParlaMint-FR_2020-11-24-O1092.u36	Fishing is important!
ParlaMint-FR_2020-11-24-O1092.u37	Mrs Bénédicte Peyrol has the floor to put her question, No. 1129, on juvenile justice in the Allier.
ParlaMint-FR_2020-11-24-O1092.u38	Mr Keeper of the Seals, I would like to ask you about local justice, especially that concerning children. In one of your first interviews as a minister, you stated in the Sunday Journal: "I want to reconcile the French with their justice, to restore their confidence. That's why I'm talking about community justice. I propose that, in certain parts of the territory, or in particular cases, the judge be moved rather than the defendant. It is the Member of Parliament for one of these territories who is questioning you today. The Allier has the peculiarity of being a tricephalous department since it consists of three judicial courts, respectively in Moulins, Montluçon and Cusset – close to Vichy. The geography of this department has had a very important influence on the organization of justice. Thus, the children's judge is based in Moulins, more than 50 kilometres from the judicial district of Vichy, even though the latter accounts for more than 40% of his activity – 40% from the district of Montluçon and only 20% from that of Moulins. Such an organization has a direct impact on the right to defend families: a number of them simply give up moving to Moulins – sometimes lawyers bring them to court by carpooling. I am sure that you agree with me that such a situation is unbearable in 2020. We are at a time of budgetary debate, and I have noted that within the "Justice" mission, the "Development of access to law and the local judicial network" action has increased by almost 10%. It is also stated in the annual performance project of this mission that "the year 2021 will be that of local justice". But these are not additional appropriations that I ask, Mr. keeper of the seals: the children's judge must be able to move from Moulins to the judicial district of Vichy and possibly, since the situation is the same, until Montluçon. I know re-establishing carnival hearings isn't that simple, but isn't that an option? Mr. Keeper of the Seals, will 2021 be the year of local justice for families in the Vichy Basin?
ParlaMint-FR_2020-11-24-O1092.u39	The next speaker is Mr Custody of the Seals, Minister of Justice.
ParlaMint-FR_2020-11-24-O1092.u40	Yes, Madam Member of Parliament, 2021 will be the year of local justice. You were right to remind me, I said I wish the French were closer to their justice and I will do everything in my power to ensure that this statement is in line with the reality to come. You wanted to draw my particular attention to the organisation of juvenile justice in the Allier department. You know that the Children's Court, under the conditions laid down in the Ordinance of 2 February 1945, deals with offences committed by minors, as well as crimes committed by those under the age of 16. The juvenile judge, for his part, deals with offences and fifth-class offences committed by all minors and is also competent in matters of educational assistance, legal protection for emancipated minors or adults up to the age of 21, as well as in any judicial measure to assist in the management of the family budget. The list of these courts and their jurisdiction is set out in the Code of Judicial Organisation. The territorial jurisdiction of the juvenile judge therefore corresponds to that of the juvenile court. As of January 1, 2020, there were 155 children's courts, including 11 overseas – seven in departments and four in overseas communities. The Children's Court of Moulins is competent throughout the Allier department. You have rightly recalled that its geographical jurisdiction covers those of the judicial courts of Cusset, Montluçon and of course Moulins. There are three localized positions – one children's judge and two vice-presidents in the Children's Court – that are currently filled. It should be noted that during 2020, particular attention was paid to the staff of this court in order to fill all the localized positions since one of the vice-president positions, which had been vacant for one year, was filled in annual transparency 2020 for an effective arrival on 1 September last, and that of a juvenile judge filled in replacement by the assignment of a judicial auditor who had taken up his duties on the same day. Furthermore, it should be noted that the staff of prosecutors are also all filled in the three judicial courts of Allier. While it is not possible to determine precisely the judicial activity of the department on the basis of geographical considerations such as yours, it is nevertheless true that this department has a location of three judicial posts in accordance with the evolution of its activity. In fact, over a five-year period, from 2015 to 2019, the number of new cases – + 86% – and the measures taken or renewed – + 32% – increased significantly, while the criminal activity of the juvenile judge and the juvenile court remained relatively stable in both new cases – - 1% – and minors presented – - 5%. As a result of the search for a balance between the requirement of good administration and the need for proximity, which is an increasingly important requirement in the area of juvenile justice, the judicial map of the children's courts thus allows for a coverage of the territory adapted to the singularities of the matter. Several mechanisms of judicial organisation introduced by the regulatory power allow, in parallel with the establishment of the courts, to strengthen the proximity of the courts. Courts, especially juvenile courts, may hold fairground hearings on all municipalities within their jurisdiction. It is therefore for your department, the head of the court – in this case the Court of Appeal of Riom – to set such hearings, according to local needs, in order to encourage the follow-up of minors and to strengthen the presence of the judicial institution where necessary. I hope I have answered your question completely, Member.
ParlaMint-FR_2020-11-24-O1092.u41	Mrs Bénédicte Peyrol has the floor for a brief statement because the time is already well overrun.
ParlaMint-FR_2020-11-24-O1092.u42	I would like to thank the Minister for his clarification and therefore to draw closer to the Riom Chief of Court to discuss this matter with her. I am thinking of these children and their families who are having difficulty accessing justice today.
ParlaMint-FR_2020-11-24-O1092.u43	Mrs Françoise Dumas has the floor to put her question, No. 1137, concerning the prison in Nîmes.
ParlaMint-FR_2020-11-24-O1092.u44	Mr. Keeper of the Seals, as you know, the prison density of the Nîmes prison on 1 January 2020 exceeded 200%, i.e. 400 prisoners for 200 places. Overpopulation affects both the men's and women's quarters, where forty-two inmates share twenty-four places, a rate much higher than the national average. The capacity-building scheme was initiated two years ago, as part of the prison plan, which provided for the establishment of 120 places in the prison, as well as 500 places in a new facility by 2027. Although renovation and extension work began well in 2021 in Nîmes, the project to build the new prison is now faced with multiple obstacles, in particular related to its initial settlement in the Alesian territory. Many hypotheses have been put forward to overcome these obstacles, but all are quite far from the general interest – the interests of the detainees, since 85% of them fall under the jurisdiction of the judicial courts of Nîmes, the interests of the families, who obviously visit their relatives, the interests of the police forces, particularly exposed during the numerous transfer operations forty-five kilometres away, in the north of the department, but also the interests of the prison staff. As no project has been completed so far, it is necessary to respond to the urgency and to choose a site to ensure greater coherence in the course of detention and, above all, the proximity of all the judicial institutions concerned, knowing that they are rather located in the Nîmes territory. We can't wait any longer. It is about respect for human rights, in this case violated, for a long time, and about the safety of all: the conditions of imprisonment in this prison are extremely degrading and disrespectful of the rights of both staff and their relatives, and of the detainees themselves and their families. Mr. Keeper of the Seals, what is your assessment of the progress made in the construction of this new prison in the Gard, a project that could only be welcomed at the outset?
ParlaMint-FR_2020-11-24-O1092.u45	The next speaker is Mr Custody of the Seals, Minister of Justice.
ParlaMint-FR_2020-11-24-O1092.u46	You are right, these are human tragedies, caused by often unacceptable conditions of detention. The Constitutional Council has issued a decision which obliges us, and which joins the jurisprudence of the Court of Cassation and of course that of the European Court of Human Rights. The Nîmes prison has been overcrowded for many years. Its occupancy rate was 192% as of 1 November 2020: fifty and one mattress on the ground... However, this rate is down from a peak of 230% in March 2018, representing seventy-five mattresses on the ground. A little consolation. After the health crisis, the situation of the institution was even a little better than today, with a prison density of 181 per cent at the beginning of June. The occupancy rate of detention centres under the jurisdiction of the Interregional Directorate of Prison Services in Toulouse is higher than the national average. As of 1 November 2020, it stood at 157 per cent, compared with 115 per cent for France as a whole. They are therefore the subject of special vigilance on the part of my services. In view of the existing imbalances between prison regions with regard to institutional capacity, the Toulouse Interregional Directorate has a drawing right of 413 places which allows it to assign convicted prisoners to six other interregional directorates. I have therefore asked the interregional management of Toulouse to make maximum use of this faculty. We have raised this issue no later than last week and today all of these places are well occupied. In addition, in the case of the Nîmes prison, removal operations – forgiveness for this word – are also organized towards establishments in the Marseilles and Lyons regions. Pending these regular transfers of detained persons, they may transit through the detention centres of the inter-regional reception authorities. This option is also used to reduce the number of staff accommodated in Nîmes. In addition, the law of 23 March 2019 on programming 2018-2022 and reform for justice provides for the construction of forty-nine institutions. Thus, in Nîmes, a mechanism to increase the capacity of the prison, which would increase from 200 to 350 places, was entrusted in 2018 to the Public Agency for the Real Estate of Justice. The contract was notified on 17 August 2020 and work will begin in the first half of 2021, for delivery of the 150 additional seats within two years.
ParlaMint-FR_2020-11-24-O1092.u47	Thank you, Mr. Keeper of Seals. I'm sorry, but the exercise is very time-consuming.
ParlaMint-FR_2020-11-24-O1092.u48	[[Smile]] I didn't know that, but I think I've answered Mrs Dumas completely and I'm going to shut up immediately!
ParlaMint-FR_2020-11-24-O1092.u49	The meeting was suspended.
ParlaMint-FR_2020-11-24-O1092.u50	The meeting was resumed.
ParlaMint-FR_2020-11-24-O1092.u51	I call Mr Sebastien Jumel to speak on his question No 1128 on the social, economic and health crisis in the Seine-Maritime.
ParlaMint-FR_2020-11-24-O1092.u52	A few weeks away from Christmas and the end-of-year celebrations, the golden, brilliant, flashing advertisements of the great fragrances invade our screens. In the midst of these spots that value eternal youth, beauty, luxury, calmness and voluptuousness, glass bottles compete with brilliance and shape. The work to make these perfume boxes, 70% produced in my home in the Glass Valley, the glass valley, is paid 1 euro per bottle when the advertising represents 25, or the margin of the mark 15 euros. A euro, agree, it's very little. Yet behind this prize is an extraordinary field, symbol of the workers' know-how of the "made in France". However, this sector has been hit for months, weakened by the health crisis, with markets falling by 40%. In this context, how can we understand that great names of French luxury can still shop abroad and order 200 million euros of perfumes abroad for a few cents of gain per bottle – I say a few cents – of invisible cents for the consumer who will spend 100 euros on an average perfume? So, more than ever, it is necessary, in the face of the risk of social plans and performance agreements harmful to the employees who loom in our factories, to play the map of industrial sovereignty, industrial patriotism. I'm not afraid of that word. Repatriate all or part of these 200 million euros of external orders is possible. We wrote it to the President of the Republic, we wrote it with the CGT trade union of glassmakers and the elected representatives, and I asked the Government here on the subject two weeks ago. The 70 communes of the Bresle Valley deliberated one after the other to formulate the same request, simple, concrete: gather very quickly, LVMH, L'Oréal, Yves Rocher and the other French donors! Bring them together with all the players in the flasking industry for a consultation on the measures to be taken to give content to this industrial patriotism, to avoid redundancies, to avoid downward pressure on prices, to preserve the working conditions of glassmakers, to preserve the know-how of the Glass valley. Do it, and so join the words on industrial sovereignty. I ask you the question solemnly, Madam Secretary of State responsible for the social economy, solidarity and responsibility: will you take this initiative that will not threaten the health of French luxury groups or the dividends of their shareholders and will not cost the public authorities anything? We are waiting, you will understand, for a precise and simple answer: the meeting of the actors.
ParlaMint-FR_2020-11-24-O1092.u53	The Secretary of State for the Social Economy, who is responsible for the social economy, has the floor.
