ParlaMint-FR_2020-06-16-O1238.u1	The next item is the question to the Government.
ParlaMint-FR_2020-06-16-O1238.u18	... to bring back problems from my constituency, some of which have not yet been resolved.
ParlaMint-FR_2020-06-16-O1238.u19	That's right!
ParlaMint-FR_2020-06-16-O1238.u20	[[Exclaims on the benches of the LR group]] [[Applause on the benches of the LR group and on several benches of the MODEM group]] I am thinking of the reconstruction of the Fontainebleau police station, which is still awaiting a concrete commitment from the Minister of the Interior. By the way, on behalf of the Group of the European People's Party, I would like once again to express my full support for the forces of law and order. My record may be modest, but I am convinced that I have defended the Seine-et-Marnais with strength and determination. The President of the Republic should also engage in introspection. Because on Sunday, we saw a real satisfaction from a President already in the campaign for 2022, who is putting down the failures of the crisis: lack of masks and tests,...
ParlaMint-FR_2020-06-16-O1238.u21	You're the one in the country!
ParlaMint-FR_2020-06-16-O1238.u22	... abandoning our seniors in EHPADs, territorial inconsistencies in decisions or inapplicable health protocols.
ParlaMint-FR_2020-06-16-O1238.u23	All right!
ParlaMint-FR_2020-06-16-O1238.u24	The economic situation is dramatic. The President of the Republic has now increased the number of announcements, while yesterday he was still deaf listening to the major difficulties faced by health-care workers long before the health crisis. The negotiations are dragging on and the carers are back on the street. [[Applause on several benches in the LR group]] The denial is such that the President of the Republic dares even blackmail to the regional presidents: financial aid against the postponement of the regional elections.
ParlaMint-FR_2020-06-16-O1238.u25	Yes!
ParlaMint-FR_2020-06-16-O1238.u26	[[Applause on the benches of the LR group]] How far will we go? So, Prime Minister, you who have sat on the benches of the right – and even at my side – do you think that this new world is truly up to the enormous challenges facing our country?
ParlaMint-FR_2020-06-16-O1238.u27	The Prime Minister has the floor.
ParlaMint-FR_2020-06-16-O1238.u28	[[Applause]] [[New applause and other movements]] Madam Member, first of all, allow me to congratulate you warmly on your election to the town hall of Nemours and on this last question in a Chamber where, as you said, we sat side by side, a little higher, in substance, at our first sitting. I want to tell you that, whatever choices you and I have made and assumed, I keep an emotional memory of these moments and a lot of affection and respect for you. I still have the right to tell the honourable Member that, for five years, we have sat together and that I have an excellent memory of it! You mentioned in your question the situation at the Fontainebleau police station. You had already told me, just like the mayor of Fontainebleau, Frédéric Valletoux. The Minister of the Interior is following this matter carefully...
ParlaMint-FR_2020-06-16-O1238.u29	Yes!
ParlaMint-FR_2020-06-16-O1238.u30	...and I hope, being as impatient as you, that we can find the right solution. [[Applause on various benches]] You took advantage of this question on a local subject – but it is no less important – to express your support for law enforcement. I believe – and in a way I am glad, even if it does not surprise me – that everyone here, whatever our political choices, we can say today, because the situation is difficult, because we have seen images that reflect an unbearable reality, coming from certain cities such as Nice or Dijon, that we have once again witnessed the prominent role played by law enforcement.
ParlaMint-FR_2020-06-16-O1238.u31	It's time to support them!
ParlaMint-FR_2020-06-16-O1238.u32	We support all the forces of law and order and consider that, in the present circumstances, they would be particularly deprived if they were disarmed – a baroque idea that, we know, cannot prosper.
ParlaMint-FR_2020-06-16-O1238.u33	We have to change the Minister of the Interior!
ParlaMint-FR_2020-06-16-O1238.u34	Madam Member, you are very critical of the President of the Republic's intervention. On this point, I must say that we do not agree.
ParlaMint-FR_2020-06-16-O1238.u35	Oh, almost!
ParlaMint-FR_2020-06-16-O1238.u36	Because you draw a very dark picture of the public response to the health crisis and its economic consequences.
ParlaMint-FR_2020-06-16-O1238.u37	If we had masks, we wouldn't be there!
ParlaMint-FR_2020-06-16-O1238.u38	I can tell you that no one here has ever denied the difficulty of the situation, nor does anyone in the country deny it. [[Applause on the benches of the LaREM and MODEM groups]] But all those who have suffered the effects of the health crisis, such as French traders and restaurants, know that the State's response, through the payment of aid or the taking over of partial unemployment under excellent conditions, has been up to the stakes. They tell me and I'm sure to Nemours or Fontainebleau they also tell you, even if you can't confess it here. They are right to say that. In essence, this should be a reason for pride because the State's response was remarkable.
ParlaMint-FR_2020-06-16-O1238.u39	What about the masks?
ParlaMint-FR_2020-06-16-O1238.u40	What about the tests?
ParlaMint-FR_2020-06-16-O1238.u41	For the rest, I am not surprised that you share neither the statement nor the strategy formulated by the President of the Republic. On the other hand, I know that the current situation requires major transformations, not any appeasement. It requires that we be able to cope with the dangers that threaten us, both outside and inside, that we show greater solidarity with the most vulnerable and that we redirect our production and consumption towards axes that are compatible with the ecological transition.
ParlaMint-FR_2020-06-16-O1238.u42	What have you done for three years?
ParlaMint-FR_2020-06-16-O1238.u43	[[Applause on the benches of the LaREM and MODEM groups]] All this, the President of the Republic has said and we will.
ParlaMint-FR_2020-06-16-O1238.u44	Mr. Alexandre Freschi has the floor.
ParlaMint-FR_2020-06-16-O1238.u45	My question is for Mr Jean-Michel Blanquer. In the face of an unprecedented situation, our teachers, National Education and all families have effectively met the challenge of pedagogical continuity. In addition, distance education has been praised by families, proof of the adaptability of our teachers, able to provide quality work in a forced situation. Yes, the agents and institutions were up to date during this event. We are all extremely grateful to our teachers who have been very active. The determination of the President of the Republic, the Prime Minister, and of yourself, Mr.Minister, will have made possible what was unthinkable a few weeks before.
ParlaMint-FR_2020-06-16-O1238.u46	You've already said it!
ParlaMint-FR_2020-06-16-O1238.u47	Pedagogy is the art of repetition!
ParlaMint-FR_2020-06-16-O1238.u48	Let us also welcome the very participatory and caring spirit of the local elected officials who have contributed to this success. However, we know that the more students in difficulty are away from school, the greater the risk of inequality. Returning to school is therefore necessary and even indispensable. A new stage begins today for the school, with a health protocol, some of which require clarification. Could you tell us what this protocol is based on in order to reassure both the families and the teachers who are at the service of our students every day?
ParlaMint-FR_2020-06-16-O1238.u49	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2020-06-16-O1238.u50	Your question...
ParlaMint-FR_2020-06-16-O1238.u51	Very clear!
ParlaMint-FR_2020-06-16-O1238.u52	... allows me to focus on one of the most important points of the ongoing decoupling. I thank you for reminding you of the very courageous decision taken by the President of the Republic in mid-April, since the confinement has been in force since 15 March, to defunct from 11 May. Very criticized then, everyone today admits that this was the right decision. In particular, it was a question of showing, through the school definity, that the school is fundamental and that it was in their interest, for the students, to return to it.
ParlaMint-FR_2020-06-16-O1238.u53	Stay modest!
ParlaMint-FR_2020-06-16-O1238.u54	To do so, a very strict protocol was needed. That's what we did. This protocol was sometimes very criticized because it was very restrictive, but it was intended to promote health conditions and restore confidence. But this confidence is now assured: parents send their children to school...
ParlaMint-FR_2020-06-16-O1238.u55	We were waiting for details!
ParlaMint-FR_2020-06-16-O1238.u56	...and the whole institution has confidence in itself. Today, therefore, we can follow a new, reduced health protocol simply because the efforts of all the French have been able to move the country forward in the fight against the virus and create the conditions that allow us to progress. The reduction of the health protocol is reflected in several decisions, the main one being the relaxation of the physical "distancing" measures. We will be able to welcome all the students. We are working with representative associations and the Ministry of Solidarity and Health to ensure that the new health protocol is published tomorrow. It will allow, I repeat, the return of all children to school and college, but also to open up more schools since the whole territory is now in a green zone except Guyana and Mayotte. [[Applause on the benches of the LaREM group]] This is very good news and I am sure that national representation will unanimously welcome this return to normal.
ParlaMint-FR_2020-06-16-O1238.u57	The answer was as useless as the question!
ParlaMint-FR_2020-06-16-O1238.u58	Mr Christophe Bouillon has the floor.
ParlaMint-FR_2020-06-16-O1238.u59	[[Applause on several SOC benches. – Mr. Jimmy Pahun also applauds]] As Eddy Mitchell would say, this is my last sitting, that is, my last question to the Government, a question that I thought I would turn into a wish in the hope that it would come true. I have searched into what has made me bubbling lately, and have imposed on me the recognition of ecocide in criminal law – which I defended on behalf of my group some time ago. The equation is quite simple: who says ecocide, says environmental crime, says environmental crime, says destruction of natural habitats, says destruction of natural habitats, says wild animals in disinherence and says wild animals in disinherence, says risk of epidemics or even pandemics – you see what I'm referring to. So when will you finally recognize, in our law, ecocide? A more personal word, Mr. President. If I've been sitting here for thirteen years, it's because of my mother. When I was a high school student, on the occasion of my first engagement – rest assured, Prime Minister, nothing violent: it was to form a support committee for Nelson Mandela – my mother said to me: "Politics is not for us. All these years, however, I have made every effort not to give him reason, to ensure that the son of a sailor and housekeeper I am has his place here. And if I have given a lot, sometimes to the detriment of my children, Oscar and Romane, it is to ensure that they or those of their generation never think that politics is not for them. One last word. Prime Minister, I understand you are one of those men who read and like the verb. We probably have a bit of this in common, as well as Normandy. I will borrow my words from the poet Federico García Lorca,...
ParlaMint-FR_2020-06-16-O1238.u60	[[Smile]] Very Normand!
ParlaMint-FR_2020-06-16-O1238.u61	[[Applause on many benches]] [[Applause on various benches]] ...killed, you know, by the militia because republican, because homosexual and probably because of poet. He said, "I come back and get my wings. Well, yes, I will come back here to look for my wings because I am one of those who think the House is capable of raising us. She did it when our former colleague Patrick Roy moved us to tears. She did it when we sang together, La Marseillaise, at the time of the attacks. It also did so, for some of us, when it voted marriage for all or the LDC for all. [[Applause on all benches. – Many Members rise and applaud]] And I'm sure she'll raise us again. Long live the Republic!
ParlaMint-FR_2020-06-16-O1238.u62	Receive, dear colleague, our congratulations and our wishes for success in the mandates that you will carry out elsewhere. Following your friendly recommendation, we will try to continue to raise ourselves. The Prime Minister has the floor.
ParlaMint-FR_2020-06-16-O1238.u63	He's responding to everyone who's leaving!
ParlaMint-FR_2020-06-16-O1238.u64	[[Smile and applause on the SOC benches and on several benches of the LaREM and MODEM groups]] [[Same movements]] I wouldn't normally say that, but, by name, you did well not to listen to your mother. And let me think that, even if you disobeyed her, she must be damn proud of you. [[Applause on several benches of the LaREM and MODEM groups]] After thirteen years of complete parliamentary action, of constant commitment, after holding the presidency of an association representing the cities of France, you make the choice of your municipality. I already had the opportunity to say that it was a very understandable and respectable choice. You've probably matured it for a long time. We share, you and I, an attachment to Normandy and, as you know, in my home, in the land of Caux, we are rather dealing with taiseux. But it is good, sometimes, that the taisers speak and, for thirteen years, you have expressed the voice of your fellow citizens, of those who trusted you, that they share your choices or that they share them less... Your voters were well aware, in fact, that you had, in essence, the conviction that the general interest, the interest of France, commanded to follow a path that might not be completely theirs, but that which you thought useful not only to follow but, at times, to clear. For that, honourable Member, I would like to say my very sincere affection. You're asking me about the crime of ecocide. Honesty obliges me to say that I am certainly not the greatest legal expert in this field.
ParlaMint-FR_2020-06-16-O1238.u65	For now!
ParlaMint-FR_2020-06-16-O1238.u66	[[Applause on many benches of the LaREM group and on some benches of the MODEM group]] It may come... I count on the work of your colleagues to do my evangelization, if I may say so. In the meantime, I am committed to doing so in order to be able to answer you very directly and completely in writing.
ParlaMint-FR_2020-06-16-O1238.u67	Mrs Sophie Auconie, who remains with us, has the floor.
ParlaMint-FR_2020-06-16-O1238.u68	This with undisclosed pleasure, Mr President, even if I admire our colleagues who are leaving us. I hope to have an answer from you, Prime Minister, although not being elected local... I would like to associate Mr Meyer Habib with my question. On Sunday evening, the President of the Republic wished to reaffirm the State's support for the law enforcement agencies that guarantee the republican order – a message that members of the IDU and independent group are obviously associated with. Police officers and gendarmes do a difficult job and operate in often complex situations to ensure our safety. Recent events have deeply affected many of our fellow citizens, creating fears and fears that must be addressed. That is why it is important to restore a climate of trust both on the side of law enforcement and on the part of citizens. The Government had taken action on the modalities of arrest without providing an alternative, which had forced it to reverse its decision. However, there is one solution that would make it possible to secure arrests: to generalize the use of video, a proposal put forward by our colleague Christophe Naegelen, in his report on the situation, the missions and the means of the security forces, whether it be the national police, the gendarmerie or the municipal police. Our group has tabled a bill on this subject. Many devices exist such as the use of the pedestrian camera for the mobile gendarmerie. This proposal would have the advantage of being protective not only for those arrested but also for law enforcement personnel who must not be presumed guilty. [[Applause on the benches of the IDU-I group]] My question is simple: are you going to equip all the law enforcement agencies with cameras to secure their operations and what are you going to do to calm the relations between our law enforcement agencies and our fellow citizens?
ParlaMint-FR_2020-06-16-O1238.u69	The next speaker is the Minister for the Interior.
ParlaMint-FR_2020-06-16-O1238.u70	[[Smile on the benches of the LR group]] Soon outside...
ParlaMint-FR_2020-06-16-O1238.u71	You are right to stress the commitment of the President of the Republic because the police perform exceptional work, under always difficult conditions. Every day, every night, law enforcement officers are mobilized to protect our fellow citizens, yet all too often face threats, intimidation, reprisals – and sometimes even at home. Let me pay tribute here to the memory of Jean-Baptiste Salvaing and Jessica Schneider. I was on Saturday morning in Mantes-la-Jolie with their families, with their police comrades. Four years ago, they were murdered and murdered because of the police. Let me also tell you how essential it is for me, and I have been doing it for twenty months, to be their first defender – and I am proud of it (Applause on the benches of the LaREM group. – Exclamations on the benches of the LR group) – against all those who dirty them by accusing them of being militias, barbarians, proposing, the Prime Minister reminded him, that they be disarmed, not reacting to the scandalous slogan, and which everyone here remembers, inviting them to suicide. I've always heard them and I've always defended them. [["That's not true! » on several benches of the LR group]] But I did better than that I did better than yelling. I defended an action budget.
ParlaMint-FR_2020-06-16-O1238.u72	It's a success...
ParlaMint-FR_2020-06-16-O1238.u73	[[Applause on several benches of the LaREM group]] Over the past three years this government has been in place, more than EUR 1 billion in additional appropriations have been mobilised for internal security. Since 2017 we have launched an action plan for the recruitment of some 10,000 police officers and gendarmes. Finally, I addressed issues that had never been resolved such as the payment of overtime, some of which had been due since 2005! That is the reality of our commitment.
ParlaMint-FR_2020-06-16-O1238.u74	Yes, that's the reality!
ParlaMint-FR_2020-06-16-O1238.u75	[[Applause on many benches of the LaREM group and on several benches of the MODEM and IUD-I groups]] This policy must be strengthened and you are right: I am convinced that a plan to generalize new-generation pediment cameras, with new rights to defend our police and gendarmes, is essential.
ParlaMint-FR_2020-06-16-O1238.u76	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2020-06-16-O1238.u77	"Working and producing more", this is the world after the President of the Republic offered us Sunday night in an ocean of mellow self-satisfaction. He promised the "after world. " Everything had to change and now nothing changes. He said, "The economy will be saved whatever it takes," but you had to understand, "I'll make you pay for the support plans, I'll make you pay off the debt. We are no longer even "working more to earn more" but "working more to pay more." Working longer, longer working hours, shorter paid leave, longer retirement age, this is what the President announced on Sunday night. This is absurd because increasing working hours means lowering wages and keeping millions of French people unemployed, it means weakening domestic demand and fuelling the recession. This is absurd because producing more is sending us into the wall of the ecological crisis, producing more and more to perpetuate the great move of the world. However, productivism exhausts nature and workers. We have to do the opposite: we have to engage in ecological bifurcation, plan for the relocation of activities, produce what we really need. Working time must be shared so that everyone has a job. It is necessary to share the wealth produced so that everyone can live with dignity from their work. The French have never been so productive, France has never been so rich, so it is possible. But you encourage the ultra-rich to grab all the wealth, leaving crumbs to those who produce it. Stop implying that the French would abandon themselves to softness and should regain the sense of effort. It is you who organize the decline of France. The French have a sense of effort and work well done. So ecological forklifting will give them a goal that meets the challenges of our time. Sharing work and wealth will make them feel happy. What are you waiting for, Prime Minister?
ParlaMint-FR_2020-06-16-O1238.u78	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2020-06-16-O1238.u79	He's not deafer than the one who doesn't want to hear! We obviously did not hear the same speech from the President of the Republic on Sunday night. Our top priority – that of the Prime Minister, the President of the Republic and of our entire majority – is employment. You know the current situation, you see what awaits us; In this context, everything has been done – partial unemployment, stimulus measures, sectoral measures – to support employment in our country. [[Applause on several benches of the LaREM and MODEM groups]] We are not here to support the ultra-rich or I do not know what category of our population, but to allow all French people to find a job in this period of economic crisis. We are here to revive our economy; That is why we will have the debate in July on the stimulus measures for tourism, hotels, catering, aeronautics, the automotive industry, French Tech, trade and self-employed. We are here to accelerate the ecological transition to which you aspire and to which we all aspire. If it is necessary to inject public money into the economy, to carry out the energy renovation of buildings, to lay down conditions for the support we give to public enterprises, that is to say, we want a green revival, an ecological revival.
ParlaMint-FR_2020-06-16-O1238.u80	Stop!
ParlaMint-FR_2020-06-16-O1238.u81	As the President of the Republic has said, we are putting on the table a lot of public money – almost 500 billion euros – to save our economy and preserve jobs because we want our economy to be stronger at the end of the crisis.
ParlaMint-FR_2020-06-16-O1238.u82	Tell Renault!
ParlaMint-FR_2020-06-16-O1238.u83	[[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] This increases our debt, and this debt – perhaps our only point of divergence with you – needs to be repaid. Indeed, you will find it difficult to convince investors to come to France to support our economy if you tell them that you will not, one day, repay the money you borrowed from them. We assume the choice of debt to preserve our economy, but when the time comes, we will have to repay the debt, through growth and labour.
ParlaMint-FR_2020-06-16-O1238.u84	Mr Jean-Louis Bourlanges has the floor.
ParlaMint-FR_2020-06-16-O1238.u85	Mr Prime Minister, the Franco-German initiative calling for a massive budget transfer from the Union to the states affected by the pandemic crowns our country's efforts to correct the main anomaly of the Maastricht Treaty: the dissociation between ambitious monetary integration and a lack of genuine budgetary solidarity.
ParlaMint-FR_2020-06-16-O1238.u86	It's now that you realize it! Unbelievable!
ParlaMint-FR_2020-06-16-O1238.u87	It also attests to the vitality of the Franco-German relationship. Our partners, supposedly inflexible, will have accepted in ten years three things in our appeal that did not initially have their favor: the policy of redemption by the European Central Bank – ECB – of debts subscribed by fragile states; recognition by the Treaty on Stability, Coordination and Governance – TSCG – of the necessary link between the level of budgetary rigour and the state of the economic situation; and now massive budgetary transfers of solidarity. The European Council must now answer two key questions. On the expenditure side, can the Government inform us of the criteria on which, in its view, the distribution between loans and transfers should be made? As far as resources are concerned, can he tell us whether, and to what extent, the plan should be financed by a contribution from States in proportion to their wealth or – a solution that we prefer – by the use of a new own resource? And in the latter case, which one? [[Applause on the benches of the MODEM group. – MM. Jean-Christophe Lagarde and Olivier Becht also applaud]] This initiative, however, is watched over by the sluggishness in the procedural swamp of unanimous decisions and compulsory ratifications. Do you not think that it will have to lead to an institutional qualitative leap: the extension of qualified majority voting and codecision between the Council and Parliament to certain aspects of the budgetary and fiscal field? Is it not the time for France to invite Europeans to revisit, on an essential point, the institutional pact that unites them?
ParlaMint-FR_2020-06-16-O1238.u88	The Prime Minister has the floor.
ParlaMint-FR_2020-06-16-O1238.u89	A few weeks ago, during the confinement, I expressed to the Senate what I believe many of our fellow citizens felt, at the beginning of the health crisis, about the response given to it: the European Union had not been where we hoped and expected. This feeling, shared in France, Italy and Spain by many convinced supporters of Europe, dismayed us and alarmed us. Since then, a lot has happened, because the fervent supporters of Europe – those who know that the future of our continent depends on its political and economic structure – have come together. As you pointed out, they did this thanks to the Franco-German couple. The French leaders – the President of the Republic as well as all the members of the Government mobilized on the subject – and German – in the first place, Chancellor Merkel – managed to agree, recalling that Europe never made progress as well as when its Franco-German engine – a formulation that is not always well accepted by our partners! – displayed an agreement and made proposals to bring the whole of the Union together and to take a step forward. The European Commission's proposal on the budget and recovery plan, which we will have to discuss, is, as you know, based on the Franco-German work that has been made public. It mobilises just over 1,800 billion euros. This considerable amount – an amount that is difficult to represent – is a response to the challenges. One part is intended for recovery and another, more conventionally, for the Union budget for the period 2021-2027. Negotiations on this plan will begin at the European Council on Friday. With regard to resources, France is in favour of financing the European budget from new own resources.
ParlaMint-FR_2020-06-16-O1238.u90	All right!
ParlaMint-FR_2020-06-16-O1238.u91	Some have been the subject of operational proposals from the Commission and should be collected as early as 2021: this is the case of the tax on plastic waste and the so-called ETS – Emission Trading Scheme – resources that come from taxes on greenhouse gas emissions. Others will be discussed, our hope being that they will be validated as soon as possible: the digital services tax, for which we fought a lot; the carbon tax at borders, which is essential for restoring a little equity in international trade and taking into account the objectives of the Paris Agreement; the tax on financial transactions, which we believe can be useful only on a European scale and not on a state-by-state basis. As far as expenditure is concerned, the Commission, as you know, has proposed the creation of a financial instrument of EUR 750 billion – 500 billion in expenditure and 250 billion in loans – designed to enhance the Union's programmes for three years, around three pillars: the recovery and resilience facility – 560 billion; aid to restart the economy, in particular by promoting private investment – 90 billion; the strengthening of certain actions, including the creation of a health programme allowing the opening up of new fields which are essential at European level if we are to take account of what has happened. The distribution between loans and donations depends mainly on the purpose of the expenditure. Support for a company's solvency will generally be a loan. Increases in the European Agricultural Fund for Rural Development (EAFRD) or in the European Social Fund (ESF) can be made much easier by budgetary transfers; All this makes sense. [[Smile]] You mentioned the risk of swamps – or were they meandering? – European decisions and the difficulty of building, on a ground that is not solid, a deficit... pardon, a sustainable building.
ParlaMint-FR_2020-06-16-O1238.u92	Revealing lapsus!
ParlaMint-FR_2020-06-16-O1238.u93	[[Applause on several benches of the LaREM and MODEM groups]] I would like to point out to you, Mr Bourlanges, that France supported the proposal of European Commissioner Pierre Moscovici to use the bridging clause to move from unanimous decisions to qualified majority decisions in tax matters. This position seems to me to have to be maintained. If we want to move forward, we need to change our register: we need to keep our ambition, but we need to give ourselves the means to do so.
ParlaMint-FR_2020-06-16-O1238.u94	Mr. Gabriel Serville has the floor.
ParlaMint-FR_2020-06-16-O1238.u95	Prime Minister, Minister for Overseas Affairs, I welcome the wise decision to postpone the second round of municipal elections in Guyana, which has just moved to stage 3 of the covid epidemic -19 – a result of a jacobine management that is blind to local realities on the part of the health authorities. Today, we pay the high price. So, what was our surprise, Sunday evening, to witness the exercise of self-satisfaction of the President of the Republic, in total lag with the general distrust expressed towards him since the beginning of the crisis! How can we be satisfied with management marked by the total absence of anticipation and the abandonment of the most fragile populations and territories? Mayotte, French Guiana or Seine-Saint-Denis are the first victims. In fact, this management has revealed a policy that has given birth to an exsanguated health system, within a society that is plagued by inequalities, the result of an economy that is subject to financial logic. The President of the Republic has told us that we want a new path, but the actions in these areas are worrying. We will not build a fairer society without the most powerful contribution. The solution is not to make the French work more! Far from learning from the mistakes of the 2008 crisis, we are heading for more austerity, less solidarity, less ecology and less social. That is not what our fellow citizens expect. That is why our group will be defending proposals on Thursday to help students, strengthen employee rights and, above all, rebuild the hospital. [[Applause on the benches of the GDR group]] In this context, the same errors with the same consequences, Guyana and Mayotte are again in line with the health peloton. However, as early as 18 February, I was alerting you here to the urgency of solutions adapted to the Guiana context, in terms of geographical, health and social conditions. Our territories now need a genuine plan for prevention and protection against covid-19, in accordance with Scientific Council Opinion No. 7. Prime Minister, Minister for Overseas Affairs, can you commit yourself to equip them?
ParlaMint-FR_2020-06-16-O1238.u96	The next speaker is the Minister for Overseas Affairs.
ParlaMint-FR_2020-06-16-O1238.u97	The first cases in Guyana were recorded in early March, following returns from Mulhouse. From the beginning, we took strong measures: immediate containment, flight restrictions in mid-March, increased sanitary capacity, delivery of more than 1 million masks and biology automatons. Thus, the hospital in Cayenne has just increased its test capacity from 220 to 400 tests per day. The measures taken have therefore borne fruit. The number of cases was very limited until mid-May. Today Guyana is experiencing a difficult epidemic situation, with more than 1326 cases, due to its proximity to Brazil, which is experiencing an unprecedented crisis, with nearly 900000 cases and 44,000 deaths. To deal with it, we have introduced strict border control while helping our neighbours in Amapá. We have introduced health controls and travel restrictions on the main road, to prevent the epidemic from affecting the western part of the country. We have maintained a targeted containment of certain communes in eastern Guyana and some neighbourhoods, as well as a curfew, which is currently operating in seventeen communes from 9 p.m. to 5 a.m., the whole weekend and from 7 p.m. to Cayenne. We left schools closed, suspended public transport, banned religious gatherings. To date, 50% of the resuscitation beds in Guyana's hospital centres have been occupied. As you know – it was announced – the total capacity on the territory is 60 beds; We're not there yet, and so much the better. We have also worked on a health evacuation plan to the West Indies, and have strengthened the health workers by mobilizing the national health reserve and continuing to operate all hospitals. [[Applause on a few benches of the LaREM group]] You cannot say that we have not been with Mayotte and Guyana!
ParlaMint-FR_2020-06-16-O1238.u98	Mr Maxime Minot has the floor.
ParlaMint-FR_2020-06-16-O1238.u99	[[Applause on the benches of the LR group and on several benches of the IDU-I group]] Prime Minister, under Article 12 of the Declaration of Human and Citizen's Rights, only the just and conscious force of his mission can reverse the law of the jungle. The scenes of urban guerrillas in Dijon, in the last few days, show this with brilliance. We must remind this article to all those who today set us the trap of communalism and of a fragmented, divided and thus weakened nation. It is also necessary to remind those, including in this House, who show guilty complacency or who practice the policy of apologizing to individuals in the sometimes dubious past who burden our law enforcement forces. Yes, we must support our law enforcement forces because there is no freedom without security, just as the Republic cannot exist without public order. [[Applause on several benches in the LR group]] Yes, we must support our law enforcement forces, those heroes of everyday life who do difficult work in often extreme conditions. Yes, we must support our forces of law and order by not making decisions guided by the emotion of a tiny minority of public opinion. No, we cannot condemn them all for the unacceptable mistakes of some. No, we cannot accept that they are despised, stigmatized and abused, while provocations are reinforced by moral surrender at the highest summit of the state,...
ParlaMint-FR_2020-06-16-O1238.u100	Exactly!
