ParlaMint-FR_2020-01-07-O1114.u1	The next item is the oral questions without debate.
ParlaMint-FR_2020-01-07-O1114.u12	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2020-01-07-O1114.u13	I would like to remind the honourable Member that the laws of 2 July 1990 and 9 February 2010 entrust La Poste with four public service tasks, including universal postal service and the contribution to spatial planning. We carry out these tasks in the framework of corporate contracts and they are updated every year. I recall that these missions also aim to ensure that at least 90 per cent of the population is less than five kilometres away or less than twenty minutes by car from a postal service point. Nevertheless, like any company, La Poste must modernize itself to meet new challenges and needs. In particular, it must adapt to the reduction in the volume of mail to be processed, which has in fact fallen by 43% in ten years, or 7% per year, and to the continuing decrease in the number of post office visits, which has also decreased by 7% per year for several years. Faced with this historical development, La Poste reorganizes its mail distribution network, while developing new activities that you know: personal services, accompaniment of the old age, urban logistics or e-commerce. I would also like to point out that the closure of a post office is now a very supervised procedure. It cannot be decided, in most cases, without the formal agreement of the mayor of the municipality concerned and must have been the subject of prior consultation on the basis of a shared diagnosis. In the Val-de-Marne department, La Poste had 109 contact points at the end of 2018. If, as you recalled, in 2018 it closed four low-level post offices, it also created two local postal agencies and seven post offices for traders; This represents five points of access to additional postal services compared to the previous year. With regard to the distribution of mail, the new organisations needed for this transformation must take advantage of technological advances. However, in the Val-de-Marne as in the other territories, the establishment of these new organisations requires a time to adapt for the agents. Despite the training plans and the support of staff to ensure the continuity of the public service, they were able to cause difficulties in the distribution of mail in the early stages, albeit regrettable but, I hope, temporary. When asked about the deficiencies reported in the Val-de-Marne, La Poste indicates that, in conjunction with the establishment of these new organizations, it is aware of additional difficulties in recruiting and retaining factors, to which it is endeavouring to respond. In this context, the company has taken decisions to deal with the shortage of recruitment, relying in particular on its local partners. To this end, exchanges are organized with the elected representatives and the prefecture. In conclusion, I can assure you not only that the State remains very attentive to the continuity of universal postal service and, more generally, to the successful fulfilment, by La Poste, of the public service tasks entrusted to it, but also that, under the next contract for the territorial postal presence 2020-2022, which will soon be signed with the Association of Mayors of France and La Poste, the Government will ensure that the effort is strengthened in the priority areas of the city's policy and in the adjacent neighbourhoods. That will be an additional answer for your department, Mr. Member. Beyond these neighbourhoods, we will ensure that the continuity of the service and the fulfilment of the commitments made by La Poste, as regards the presence of a point of contact within five kilometres or less than twenty minutes of journey for 90% of the population, are respected in all the departments of France.
ParlaMint-FR_2020-01-07-O1114.u14	Mr Michel Herbillon has the floor.
ParlaMint-FR_2020-01-07-O1114.u15	There is no question of challenging the need for La Poste to modernize itself. On the other hand, I confirm that the closures in Val-de-Marne have not received a favourable opinion from the mayors, contrary to what you have just indicated – this is particularly the case in my constituency. On the other hand, the decline in public services – since that is what it is – is quite contrary to the commitment made by the President of the Republic at the end of the great debate to maintain local public services.
ParlaMint-FR_2020-01-07-O1114.u16	Mrs Marie-Noëlle Battistel has the floor to put her question, No 885, concerning the situation of FerroPem.
ParlaMint-FR_2020-01-07-O1114.u17	I wish you all the best for 2020. A state-of-the-art industry, proud of French electrometallurgy, is in great danger. FerroPem, a subsidiary of the Spanish-American group FerroGlobe, a silicon and ferrosilicium producer, located in seven sites in France. The international context, marked by turbulence, has led to a 30% decrease in the price of silicon since 2018, while demand fell by 25% over the same period. The parent company's debt has increased abyssically in recent months. To remedy these difficulties, the latter owes itself to its French subsidiary FerroPem by resorting to the accounting method, and questionable, of cash-pooling – centralisation of cash: if the flows of FerroPem go back to FerroGloble, the principle of reversibility is in no way effective. The parent company makes its French subsidiary bear its difficulties at the risk of destroying industrial employment. FerroPem is no longer able to honour its orders and pay its suppliers. Its payment delays amount to approximately 37 million euros. It is therefore a French industrial gem and its 1000 jobs that are likely to disappear. Several sites are already closed and hundreds of employees are unemployed. Together with my Savoyard and Iserois colleagues, we met with the employees, the interunion and the French management on December 12, at the headquarters of Chambéry. All of us have expressed their deep dismay and concern at this situation. If the price of silicon is expected to rise in 2020, it is still necessary for the activity to remain this year. Suppliers no longer have confidence and refuse to deliver the sites, for fear of not being paid. On 19 December, a company agreement was concluded and FerroGlobe undertook to allocate to its subsidiary EUR 17 million of CO compensation which the State agrees to settle in advance, EUR 15 million from FerroPem factoring and EUR 3 million immediately paid by FerroGlobe: finally little equity, and that is the problem. However, this is a sign of hope that should be welcomed. This will make it possible to clear the debts owed to suppliers, whose survival is threatened for many of them, but this is by no means a plan for the future. I know that the Government is aware of the situation but what can it decide in the longer term to save this industry and its 1000 jobs permanently and, above all, to ensure that the cash pooling stops so that FerroPem, which is completely viable in France, will find a future? More broadly, there is the question of the control of international groups placing a risk on French industrial florets and threatening employment in France.
ParlaMint-FR_2020-01-07-O1114.u18	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2020-01-07-O1114.u19	I wish you all the best. I will respond to Olivier Dussopt's place, who had to join the pension bargaining meeting at the Ministry of Labour. He would have told you, Madam Member, that you did well to alert the Ministry of Economy and Finance about the situation of FerroPem, a subsidiary of the FerroGlobe Group, a company that produces silicon for various industrial processes, including the manufacture of silicone or solar panels, as well as ferrosiliciums for cast iron and steel. Faced with a 25% decline in demand and a collapse in the price of silicon, from 2200 euros per tonne in early 2018 to 1500 euros per tonne today, the company is facing obvious financial difficulties. In particular, the liability of suppliers is very high. Bercy's services are following this file very closely: a delegation of employee representatives and some parliamentarians from the constituencies concerned have been received in Bercy and very frequent exchanges are taking place with the company. Six of the 16 furnaces that the company counts in France are stationary in order to manage stocks and production. The State financially supports FerroPem since the partial activity device is activated on most sites. Bercy's services are also mobilised to pay as soon as possible in 2020 the amounts due for carbon compensation and to facilitate discussions with the company's main electricity supplier. This answers, I believe, your question. FerroPem has contributed in recent years to the economic health of the FerroGlobe Group. The Government is now calling on everyone to assume their responsibilities, in particular the group, which must help its subsidiary to overcome this troubled period. The Minister of Economy and Finance notes with interest that the group's Deputy Chairman and CEO signed on 20 December last, in the presence of representative trade union organisations, a commitment from the group to financially support FerroPem in the coming weeks. It will ensure that this is effective. The Government is fully mobilized to enable the company to regain sufficient economic stability and the more than 1000 employees of the group in France to consider the future calmly.
ParlaMint-FR_2020-01-07-O1114.u20	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2020-01-07-O1114.u21	I know that the Government is mobilized on this issue. The FerroGlobe Group has pledged to stop using cash pooling this year: any euro won in France will have to stay in France. We want you to see to it even if it's legally a little complicated. It is also the key to finding a solution since, until now, the French subsidiary FerroPem had no financial difficulties and had sufficient reserves to compensate for the cyclical nature of its production activity. It was the return of capital to the parent company that put her in trouble.
ParlaMint-FR_2020-01-07-O1114.u22	Mr Jean-Pierre Cubertafon has the floor to put his question, No 880, on euro-insulation devices.
ParlaMint-FR_2020-01-07-O1114.u23	Allow me, in turn, to offer you my best wishes for 2020. In 2019, the Government made the choice to expand the power-saving boost. It provides for the introduction of heating or insulation upgrades until 31 December 2020. This "help" allows very many individuals to isolate their housing for only one euro. I would of course like to welcome this mechanism which improves the purchasing power of the French, is based on the polluter pays principle, being subsidized by the polluters, and responds to the French request for concrete action in the fight against global warming, thanks to a mechanism more than concrete. But if this device became known during 2019, it is mainly due to its drifts. It has given rise to many abuses that tarnish his image. At best, I can talk about particularly aggressive commercial marketing campaigns, with some people having been able to receive up to ten calls a day. At worst, I can tell you about a lot of scams: unscrupulous entrepreneurs take advantage of the vulnerability of some people and the lack of knowledge of the technical details of the device. In the fall, you took stock of the problem and presented an action plan to strengthen the fight against fraud, improve consumer information and restore confidence in energy renewal. So can you provide us with an overview of the actions taken by the Directorate-General for Competition, Consumer Affairs and Fraud Prevention – DGCCRF – in this regard, during 2019 and since your autumn announcements? Were any developments envisaged by the Government with regard to the fight against undue stalling? The Blockel platform has limited efficiency and there are too many reporting mechanisms. What about data sharing and reporting between different stakeholders? Finally, additional measures had been announced for the first quarter of 2020. Can you give us any information about these announcements?
ParlaMint-FR_2020-01-07-O1114.u24	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2020-01-07-O1114.u25	I am also responding here in the place of the Minister of Economy and Finance. I would like to emphasize that the Government pays particular attention to the economic protection of consumers in the area of energy renewal, particularly with regard to the work carried out under the one-euro insulation scheme. You did well to specify different elements. DGCCRF was asked to make a special effort in this regard. It is in this context that a company in the sector has recently been sentenced by the Lyon High Court to close to 600,000 euros in fine and its manager to 18 months in prison suspended. For the year 2020, an enhanced and targeted control programme is planned for almost 900 operator visits. I can assure you that the appropriate follow-up will be given to the anomalies and deficiencies identified. As you said, an action plan was presented, notably by Emmanuelle Wargon and Julien Denormandie, on November 12. It includes, among other things, a communication campaign aimed at the general public, in order to provide it with the advice of vigilance and the reflexes to adopt in the event of an energy renovation project. Moreover, in line with the spirit of the Energy and Climate Act, the State services, including the tax, customs, DGCCRF and PNCEE services – the national centre for energy saving certificates, which is under the Ministry of the Ecological and Solidarity Transition – have strengthened the exchange of information to increase the responsiveness and effectiveness of the fight against fraud. They may also communicate to the bodies issuing a certification, qualification or label the information collected during their checks and which may constitute manifest non-conformities with the certification rules. Companies with unfair or fraudulent practices will therefore be able to be removed from the RGE label – recognised as a guarantor of the environment – more quickly. On the particular subject of telephone stalling, Christophe Naegelen's bill to regulate telephone stalling and to combat fraudulent calls will be considered in second – and last – reading in January 2020 with a view to final adoption. The Government supports several provisions of this text and has proposed improvements on certain points, strengthening the obligations of start-up companies and providing for more dissuasive sanctions – up to €375,000 fine. The question of a sectoral ban in the particular case of thermal renovation is also under consideration. Finally, Agnès Pannier-Runacher mandated the National Consumer Council to organize a reflection and consultation with representatives of consumer associations and professional federations on activities related to energy renewal. A working group will meet in January. I can therefore assure you, honourable Member, that the Ministry of Economy and Finance is fully involved and is fighting effectively and decisively against fraud in the field of energy renewal. It is essential to protect consumers, as well as the many honest and competent artisans in the sector, and to combat greenhouse gas emissions effectively.
ParlaMint-FR_2020-01-07-O1114.u26	Mr Antoine Herth, speaking on behalf of the Group of the European People's Party, referred to his question No 887 on the difficulties of forest communes.
ParlaMint-FR_2020-01-07-O1114.u27	[[Smile]] In my turn, Mr. President, I wish you all the best for the new year. To you too, Minister of Agriculture and Food, all my wishes for health! Above all, we want our citizens to have a good appetite to consume the right French products. Minister, I would like to draw your attention to the growing difficulties in the forestry sector. At the level of the Grand-Est region, the finding is unanimous and takes on the dual aspect of a health crisis and an economic crisis. From a health point of view, spruce beetles and ash chalarosis, for the communes concerned, ravage the forests, leaving no alternative but to cut down the affected trees as quickly as possible. If the communes carry out plantations of new species both well and badly, the latter remain fragile in the face of climatic hazards and the pressure of wildlife. They therefore require special protective measures, such as the installation of fences and the use of repellents. In any case, they will take years to grow and replace the fallen trees. From an economic point of view, scoly wood sells badly – a logical consequence of market congestion. As a result, the municipalities are obliged to review the forecast of the cuts and works. They can no longer invest in their forests. In the most affected communes, the balance of communal finances is threatened. In the face of this absolute emergency situation, the municipalities are now waiting not only for action but even more for concrete action. They need assistance in replanting, protecting and evacuating scolyted wood, supporting the lines. The National Forestry Board – NFB – has a new Director General, whom we have heard. Minister, do you intend to give him direction on this issue of ash ash ash and ash chalarose? Another route would be to revise the specifications of protected forests, as the choice of species is relatively limited by these documents. Perhaps we should reopen the field of possibilities for replanting. In short, Minister, how do you intend to meet these expectations and prove to the municipalities that the state is at their side?
ParlaMint-FR_2020-01-07-O1114.u28	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2020-01-07-O1114.u29	Dear Antoine Herth, you have asked an important question, which I have already had the opportunity to answer several times in this House. This subject affects the whole of our country, especially all the elected representatives of rural territories who love their forests, like all the French. You have referred to the specific situation of forests in your large region, but it joins the difficulties faced by all the forest communes concerned by the colyte woods. In the two regions Burgundy-Franche-Comté and Grand-Est, the volumes of crusted Scolyte spruce represent, from summer 2018 to October 2019, at least 3.5 million cubic metres. I know this figure is a matter of debate, but I am quoting the data from the department. It's not nothing! The cumulation of areas affected by requests for emergency cuts from private owners to CNPF – the National Forest Ownership Centre – was close to 7,500 hectares in October 2019. That is to say, if your question is relevant. These figures show that we are facing a major problem, especially as the situation has continued to evolve since the fall – it is now estimated that more than 11,000 hectares are affected. As far as other species, including hardwoods, are concerned, we only have an overview of the impact of the drought, which needs to be confirmed. We are facing a double crisis: in addition to the crisis caused by the scolyte, we are facing a crisis linked to global warming and the great difficulties facing the French forest. To answer your question in concrete terms, the Government has already made a great deal of progress. He worked with the entire sector, notably at the last meeting of the CSFB, the Higher Council for Forestry and Timber. I myself have measured the concerns of the sector, from upstream to downstream, of the forest owners, private or public, and of the forest communes that you have mentioned. On October 8, I announced an action plan for all forests, whether managed by the NFB or privately owned, and for forest communities. The plan has two components. In the short term, it provides for aid for the exploitation and marketing of timber colonized by Scolytes. This intervention device is important and also joins one of your requests. It will encourage homeowners, especially those in your area, to be part of an overall plan. This exceptional aid will amount to €6 million. The decree establishing it and the decree specifying the conditions for its application were published in the Official Journal of 22 December. We have to get out of the scoly wood! In the coming weeks, we will take stock of the situation. In the medium term, above all, this plan provides for aid for the reconstruction of the settlements – this is really important – which will amount to EUR 10 million. The forestry communes are eligible for these two components: they will therefore be able to intervene. As I said, we are facing a twofold problem: alongside the economic problem of the scolytes, we must face the consequences of global warming. There is a need for a global reflection on the situation of the French forest. You mentioned the new executive director of the NFB, who was recently appointed. Its goal is first of all to re-establish the NFB – in this area, there is work – by disindebting it and reorganizing it so that it is as close as possible to the territories. The NFB needs to work more with CSFB, CNPF and FNCOFOR – the Fédération nationale des communes forestières – so that together we can get out of this dramatic situation in the French forest.
ParlaMint-FR_2020-01-07-O1114.u30	Mrs Bénédicte Taurine has the floor to put her question, No 858, on the reform of the common agricultural policy.
ParlaMint-FR_2020-01-07-O1114.u31	Mr Minister for Agriculture and Food, the current functioning of the common agricultural policy, the CAP, has a perverse effect on the way in which European agriculture is financed. The CAP is responsible for reducing the number of farmers and farms. Due to a system of surface-related premiums, it has led to an industrialization of practices...
ParlaMint-FR_2020-01-07-O1114.u32	No!
ParlaMint-FR_2020-01-07-O1114.u33	...and a specialisation of farms and territories. As a result, farms are less resilient to health and climate problems and are more dependent on imports. The first pillar of the CAP concerns aid granted per hectare and therefore favours larger farms. These aids encourage the expansion of farms, and the development of these very large areas is accompanied by an increase in mechanization and a massive and excessive use of chemical inputs which are often dangerous to health. Instead of taking the green turn, the new CAP would continue on track. However, our fellow citizens expect clear answers from you, Minister, on the measures to be taken to ensure the quality of the food produced and to preserve the health of all. For their part, the actors of the agricultural world want to live in dignity of their profession. So you have the responsibility and the opportunity to replace vicious rules with virtuous rules in order to transform the current agricultural model that no longer meets citizens' expectations. In the face of the climate emergency, we must have real ambitions and reorient the CAP, in particular by supporting small farms more specifically, defending truly capped aid and rewarding truly virtuous practices instead of opportunistic greening. Mr Minister, do you commit yourself to putting in place, as the European Commission allows you, a ceiling which will put an end to the expansion of farms and thus to the disappearance of farmers? Will you propose aid for agriculture based on the quality of production so that support for farms is no longer mainly linked to their surface area?
ParlaMint-FR_2020-01-07-O1114.u34	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2020-01-07-O1114.u35	Thank you, honourable Member, for your question, which will allow me to recall a few specific points and some truths. You are a Member of Parliament for Ariège and you are familiar with agricultural and mountain issues. At the beginning of the year, I will remain very calm, but I regret that your question is very caricatureal on a number of topics. The CAP is not vicious, it does not seek to kill the little ones to make money for the big ones – it is perhaps what you would like, so that you can hit it, but it is not reality. When I go to rural departments like yours, farmers express their satisfaction with a CAP that unfortunately helps maintain their income levels – I say "unfortunately" because they would like to live from their work and not just from subsidies. Direct aid from the first pillar of the CAP plays a redistribution role: without it, many Ariège farmers and elsewhere would no longer be at work. I wish to correct some of your assertions. Contrary to what you say, the CAP does not lead to the industrialization of agriculture. French agriculture is a family agriculture: let's stop denigrating it! I often say that agri-bashing also comes from those who spend their time constantly criticising the current agricultural model. You are well aware, Mrs Taurine, that the average size of a farm is now fifty-two hectares and sixty cows. Excuse me for telling you that this is not industrialization, but family farming, like the one we knew at the time of our parents or grandparents. You then claimed that the first pillar aid was surface aid for large farms. I am sorry to say that decoupled payments amount to €3.6 billion a year, or 50% of the financial volume of the first pillar. Again, the facts completely contradict your assertions. The remainder of the aid under the first pillar is devoted to support for sectors in difficulty, young farmers and greening. That is to say, the decoupled aids are not only dedicated to large farms! As you know, France has introduced the redistributive payment in order to pay a premium to small farms of less than fifty-two hectares. I repeat, the statements that you present as truths are in fact wrong. That's a shame. We must stop spreading this false information that does not serve anyone – neither your cause nor the cause of agriculture. You then referred to the reform of the CAP that is being negotiated. Mrs Taurine, you know very well that France is opposed to the European Commission's proposals on the CAP. You take the Commission's figures and you argue that France would like to reduce the amount of CAP aid. This is not at all the case: France is at the forefront, it is fighting for the common agricultural policy budget for the period 2021-2027 to be maintained at the same level as before, regardless of the consequences of Brexit. On the other hand, France is one of the few countries that supports the European Commission in its commitment to greening, in its desire that the first pillar eco-schemas be as strong as possible and that they be even mandatory for the states. Indeed, the agro-ecological transition is absolutely indispensable. The will of France is clear: we want a common European agricultural policy, which is not renationalised according to the wishes of the countries of Central, Eastern or Western Europe. Tomorrow, the common agricultural policy will be resilient, transformed by agroecology, verdia and especially for small farmers and all French agriculture.
ParlaMint-FR_2020-01-07-O1114.u36	Mr Joaquim Pueyo, speaking on behalf of the Group of the European People's Party, raised his question, No. 884, concerning the hospitals in Orne.
ParlaMint-FR_2020-01-07-O1114.u37	I would like to draw the Government's attention to the situation of the hospitals in the Orne, in particular the intercommunal hospital centre – CHIC – Alençon-Mamers, CHICAM, and the intercommunal hospital centre of the Andaines, located in Domfront and Ferté-Macé, in my conscription. Like many rural departments, Orne is heavily affected by medical desertification. However, hospital services are essential to ensure the provision of care in the territory. The territorial hospital group, the GHT, which includes the institutions of Domfront and Ferté-Macé, risks seeing the branch of the mobile emergency service and the Domfront medical service transferred to Ferté-Macé, while these services meet the needs of a population of more than 15,000 inhabitants and there is no decrease in activity. This shift reflects the abandonment of a community service that operates within a radius of twenty to thirty kilometres, which may be detrimental to the care of patients. As for the Alençon-Mamers hospital centre, which is based on two regional health agencies – ARS – and covering a territory of 150,000 inhabitants, it requires adequate equipment and staff to carry out its public health service mission. Several investments were decided in 2013, 2014 and 2015, notably to create a mother-child centre or the resuscitation service, but despite these essential investments, this hospital's old age rate reaches 95 per cent. Investment needs related to the maintenance and security of existing buildings are very important. However, the current financial diagnosis shows a consolidated deficit of EUR 14 million. It is in this context that the external consultants of the Interdepartmental Committee on the Performance and Modernization of the Supply of Hospital Care, COPERMO, were instructed on 5 November to draw up a diagnosis on the operation of the Alençon Institution and to propose improvements. Beyond the question of development and investment, the question of the construction of a new establishment arises today. There are many pleas in his favour, and first of all on the material level: CHICAM is unfortunately in a state of very advanced age – the site is located in a flood zone and the conditions of patient reception and staff work do not meet the minimum standard that one is entitled to expect from a hospital. In addition, this facility is essential as it is the headquarters of the Emergency Medical Assistance Service, UAS 61. Mr. Secretary of State, does the Government commit itself in practice to maintaining the functioning of the services of CHIC des Andaines and to launching a reflection on the construction of a new establishment to replace CHIC Alençon-Mamers?
