ParlaMint-FR_2020-06-09-O1229.u1	The next item is the oral questions without debate.
ParlaMint-FR_2020-06-09-O1229.u12	With the health crisis, the tourism sector has suffered enormous economic losses. In the first half of 2020, tourism professionals suffered an extraordinary loss of profits due to containment, the closure of European and intra-European borders, the closure of cafes, restaurants and hotels. A new danger is emerging in the second half of 2020: a slow recovery due to the restrictions still in place for health reasons and the usual loss of consumers. With the reopening of European and intra-European borders still blurred, it seems reasonable to me that the Government should consider aid to the tourism sector through a policy of support for demand. It seems to me essential to set up tourist checks for all French people based on their income, which would allow modest families to register their children in holiday camps, to take a few days off to discover a French department or region, to see the Mediterranean, the Atlantic or, of course, the Pyrenees. This state aid would allow them to stay, do activities or visit museums, which would be a significant boost for this job-creating economic sector. I also endorse the proposal by the President of the Occitanie region, Carole Delga, to ensure free motorway tolls during the months of July and August 2020 in order to encourage the movement of the French in the national territory and, consequently, to support the tourism sector. As we know, the question of the cost of travel is a considerable obstacle for the tourist sector, which is now under threat. Allowing the French to travel freely throughout the territory – after confinement, one can understand how much they would like it! – would be an essential aid for the tourism sector in the delicate period ahead. Moreover, and for the record, the motorway companies distributed €3 billion of dividends to shareholders in 2019 and recorded a turnover of more than 10 billion in 2019. It therefore seems reasonable to ask them to participate in the national recovery effort.
ParlaMint-FR_2020-06-09-O1229.u13	The next speaker is the Secretary of State to the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2020-06-09-O1229.u14	Indeed, Mr Aviragnet, tricolor tourism has been hit hard by the epidemic crisis. One month's confinement means 10 to 15 billion less revenue for the sector. That is why the President of the Republic has made tourism a national priority. Far from being a mere slogan, this priority translates into strong actions and concrete measures. On 14 May, for example, a €18 billion plan was announced at the Interministerial Committee on Tourism: €9 billion in direct aid – maintenance of partial activity, extension of the solidarity fund – and €9 billion in financing and investment to prepare tomorrow's tourism, a more sustainable and digital tourism. With regard to the summer season, we are working hard with the territories, especially with the regions. If I called for a "red white blue" summer, it is precisely to encourage the French to rediscover our territory. We can go around the world by going around France, that's what's great in our country! With Atout France, we launched the campaign "This summer, I visit France". As for demand support, several regions are working on holiday vouchers. You mentioned the initiative of the Occitanie region, but the New Aquitaine regions – we are currently working with its president, Alain Rousset –, Grand Est and Sud are also thinking about measures to support the tourism sector. It is my hope that within a few days I will be able to announce a mechanism to accompany the State which will enable the various initiatives of the territories to be extended even more. As far as foreign tourists are concerned, I say welcome to France! The question of borders is clear: we want to remove obstacles to movement in Europe from 15 June and to welcome international customers to our country at the beginning of July. However, we know that the recovery will be very gradual. Tourism professionals should therefore be accompanied for the duration of the year until the end of the year. That is the whole meaning of the measures we have taken – maintaining the partial activity and extending the solidarity fund – that will give them visibility over time. As far as transport is concerned, promotional tariffs are currently being offered to the French, in particular by SNCF. I would also like to point out that the annual leave ticket paid in vouchers allows for a 50% reduction from the normal rate. Other ad hoc arrangements have also been put in place, including banknotes of less than EUR 49. On the highways, let me finish with Didier Barbelivien and this 1980s tube: "Leave the highway"! It is time to take back our good departmental and national roads to rediscover the jewels of France. As for relations with dealers, my colleague Jean-Baptiste Djebari, Secretary of State for Transport, will certainly be in a better position to provide you with an answer on this point.
ParlaMint-FR_2020-06-09-O1229.u15	[[Smile]] You have a few seconds left, Mr Aviragnet, if you want to tell Mr. Secretary of State that we already have no airports and no stations: if, in addition, we are removed from the motorways! You have the floor.
ParlaMint-FR_2020-06-09-O1229.u16	I welcome the tourism support plan that has been decided, but you have not answered my question on motorways, Mr Secretary of State. As far as departmental roads are concerned, I suspect you don't take them a lot.
ParlaMint-FR_2020-06-09-O1229.u17	Oh, yes, I'm a great rider!
ParlaMint-FR_2020-06-09-O1229.u18	To reach the Mediterranean from Toulouse via the departmental roads, you must leave the day before to arrive the next day!
ParlaMint-FR_2020-06-09-O1229.u19	We must take the time to discover France...
ParlaMint-FR_2020-06-09-O1229.u20	Like the state, motorways must now make an effort.
ParlaMint-FR_2020-06-09-O1229.u21	Mr Pierre Dharréville has the floor to put his question, No. 1058, on the crisis in the print press.
ParlaMint-FR_2020-06-09-O1229.u22	Mr Minister of Culture, the crisis in the print press is severe and affects all the players in the sector. The Government must act: freedom and pluralism of the press are essential to our democracy; There can be no genuine freedom or pluralism if the newspapers are not distributed throughout the country. But Presstalis is weakened and stripped of the channels that provide the level 2 distribution: these were purely and simply liquidated on 15 May, leaving more than 500 employees on the tile and kiosquiers without newspapers – in particular national newspapers – in entire territories, while others are busy with DIY solutions. This situation is untenable. It does not guarantee freedom and pluralism and adds to the difficulties of a sector already in crisis prior to the virus's outbreak and particularly affected by containment. Yet the different actors are fighting, inventing and looking for new models. But mutualization, which was a valuable asset, is agonizing because of disputes over the management of financial flows, decisions on the functioning of competition and the temptation of dumping. It is time for the state to become a sustainable player in order to help ensure the general interest. It is a matter of health for the Republic. It is urgent to reject the shift of information in the field of a market without rules and without horizons. On the contrary, action must be taken to safeguard an ecosystem that is mutualised and solidarity essential at all levels: economic, ecological, social and democratic. The proposal of a cooperative society of collective interest for the management of Level 2 is on the table. What follow-up are you planning on giving him? What emergency solutions are you planning? For several weeks now, several French territories have been deprived of this indispensable service. More generally, how will you support the players in the sector, from publishers to newspaper merchants, who are all experiencing difficulties? With regard to publishers, a number of them have been forced to take drastic measures that undermine their ability to produce information on a daily basis. Their difficulties – but not only – have placed newspaper merchants in a difficult situation.
ParlaMint-FR_2020-06-09-O1229.u23	The Minister for Culture has the floor.
ParlaMint-FR_2020-06-09-O1229.u24	You are right, Mr Dharréville, the press is essential to our democracy; its pluralism and independence are essential. For years, however, his situation has been very difficult. From the beginning of the quinquennium, the President of the Republic mobilized to accompany the press in its transformation and to promote the emergence of a new economic model, always guaranteeing its independence and pluralism. Since I was Minister of Culture, I have also been very active in the press. While guaranteeing its principles, the Government has amended the Act on the Status of Grouping and Distribution Enterprises for Periodical Journals and Publications, known as the Bichet Act, to adapt it to current realities and to provide new resources to the Electronic Communications, Post and Press Distribution Regulatory Authority, ARCEP, and to newspaper dealers, whose management rules have been relaxed. We have also passed a directive at European level creating a similar copyright right for publishers and news agencies, which we have transposed into French law. France is the first country to transpose this neighbouring right to copyright and we are currently at the side of publishers who are negotiating with Google so that the platform will pay for this neighbouring right. In addition, as part of the preparation of an ambitious pipeline plan, we accompany the press in its digital and ecological transformation. We are also working on the accompaniment and transformation of Presstalis, who, as you have pointed out, are in a critical situation. Its level 1 activities are in judicial reform and its level 2 activities – that of depositaries – are in judicial liquidation. Some offers are indeed on the table. The commercial court will take the necessary decisions to allow the continuation of Level 2 activities by limiting the social consequences, which unfortunately will be inevitable. In any case, we pay particular attention to the development of Level 2. In addition, we financially support the distribution of the print media, as we have already mobilized more than 70 million to ensure that the activity is maintained during confinement. In this way, we have ensured that newspaper merchants can receive the money that Presstalis owes to them. Finally, we have provided 80 million to accompany the offer to take over level 1 of the daily distribution cooperative. As for the major disruptions that persist in the Marseilles and Lyons regions, I must meet with representatives of newspaper merchants this afternoon to examine what means could be made available to them to ensure the continuation of their service. We also work with publishers, especially the smaller ones, to help them through the crisis. The financial difficulties of Presstalis are not without consequences for them since some of their debts are likely to disappear as a result of the legal reorganization of the society. The Government is at the side of the industry, whether it be publishers or distributors.
ParlaMint-FR_2020-06-09-O1229.u25	Mr Stéphane Buchou, speaking on behalf of the Group of the European People's Party, raised his question, No. 1060, concerning the donations of DVDs and CDs to libraries and media libraries.
ParlaMint-FR_2020-06-09-O1229.u26	First of all, let me pay tribute to the one who, at the beginning of the year, alerted me to the subject that concerns me today. Jacques Oudin, senator of the Vendée from 1986 to 2004, adviser general for almost forty years, elected local of his beautiful island of Noirmoutier from 1977 to 2014, has worked throughout his career in the service of his fellow citizens. He died brutally on March 21st of the covid-19. Mr Minister of Culture, my question concerns the extreme difficulty, if not the impossibility, for public libraries and media libraries to accept donations of DVDs or CDs from individuals. Limitations are imposed on their use by laws that protect the copyrights of composers and performers, which everyone understands. However, opening up such a possibility would be an interesting answer in different ways. In particular, it would make it possible to enrich, without cost, the funds of the inter-municipal media libraries, particularly rural ones, whose resources are limited. Donations come from people of a certain age, without succession or motivated by a disinterested gesture towards their community and its inhabitants. It is for them a real heartbreak to have to get rid of the waste shop of DVDs or CDs of artistic works that have accompanied their lives. In a way, this gesture evokes the sinister self-defeating that has gleamed history. At a time when sustainable development and environmental protection are becoming categorical imperatives, it runs counter to current developments: the limitation of plastic waste, the ban on programmed obsolescence, the preference given to repairable products, and the enhancement of the circular economy. Separateing DVDs and CDs in good condition is like a huge hardware mess. Minister, could we not imagine a simple and inexpensive mechanism for communities that, while preserving copyrights, would allow the media libraries to enrich their funds and citizens to comply with the new consumer standards against waste?
ParlaMint-FR_2020-06-09-O1229.u27	The Minister for Culture has the floor.
ParlaMint-FR_2020-06-09-O1229.u28	You are asking, Mr Buchou, a very good question, which rightly concerns libraries and media libraries. The use of works in libraries is generally subject to the application of copyright. The only exception is the book loan, since the Law of 18 June 2003 on remuneration for library lending and strengthening the social protection of authors has created a legal licensing scheme that guarantees libraries the ability to lend books. Thus, the authors of books can no longer exercise their exclusive right to authorize or prohibit the loan of their work, in return for a right to remuneration managed collectively by the Société française des intéres des auteurs de l'écrit, the SOFIA. The public loan to consult CDs and DVDs in a library is the exclusive right of the author. When a library receives these materials as donations, it must therefore acquire the collective rights of use in order to be able to offer them to the public by approaching directly the rights holders or collective management bodies where this is possible. The way in which right holders understand the activity of libraries may differ from one sector of creation to another. The rightholders in the music sector do not claim any remuneration for the public loan of CDs, except where music is heard in the library, in which case the Society of Authors, Composers and Music Publishers, SACEM, receives a fee for the right of representation. This is different in the audiovisual sector: public lending and on-site consultation of DVDs are the subject of a proven contractual arrangement involving well-identified specialist suppliers, who negotiate with publishers, producers and distributors – the process is complex! – rights attached to the medium and covering collective uses related to the activities of libraries. The DVDs given by private individuals are part of the business reserved for private use in the family circle. We work with rightholders to facilitate donations through a system equivalent to that applicable to CDs, but it is more difficult to achieve this with respect to DVDs, for which rights holders are more numerous. Currently, it is up to the donee library to negotiate individually with these owners the rights of use of copies of interest to them. However, this contractual approach can be very tedious when many DVDs are involved, as you have pointed out. The donations of the families you mentioned would enrich the collections of libraries and media libraries, but we must ensure that the process respects the rights of the authors and of the entire industry. Such a balance is always difficult to find. I hope to be able to give you some good news about this in the near future.
ParlaMint-FR_2020-06-09-O1229.u29	Mr Stéphane Buchou has the floor.
ParlaMint-FR_2020-06-09-O1229.u30	Indeed, that families want to get rid of their CDs and DVDs while the media libraries do not have the solutions or the human and technical resources to accept them creates a complex situation. I, too, hope for very good news in a few weeks or months.
ParlaMint-FR_2020-06-09-O1229.u31	Mr Jean-Luc Fugit, speaking on behalf of the Group of the European People's Party, raised his question, No. 1059, concerning educational establishments in the municipality of Givors.
ParlaMint-FR_2020-06-09-O1229.u32	Mr Minister of National Education and Youth, the municipality of Givors, the centre of gravity of my constituency located in the south of the Lyon metropolis, is part of the academy of Lyon, that of France where the results are the least good within the priority education networks, as explained to me by its rector at the beginning of the year. My team and I interact regularly with parents of students, teachers and school officials. In the light of these exchanges, I would like to alert you to the growing difficulties faced by schools, colleges and high schools in Givors: lack of staff, decrease in the number of hours, exhaustion of teachers, anger of the parents of pupils. They are largely related to the inadequacy of the priority education zoning and the means in relation to the number of pupils received and the socio-economic problems of the families. Thus, among the two colleges of the commune, Lucie-Aubrac College, classified as a priority education network, has for several years presented all the indicators justifying the classification REP +, it has still not been assigned to it. As for the Collège Paul-Vallon, it does not belong to either of these two categories on the grounds that it welcomes students from socially less disadvantaged villages, although others of its students, in large numbers, are from the priority districts of the city's politics. Its non-classification has the collateral effect of severely penalising elementary schools located in these neighbourhoods, which do not benefit, for example, from the systematic duplication of the classes of CP and CE1. With regard to the Aragon-Picasso High School, it is worrying that its hourly allocation for the September 2020 school year is expected to be insufficient, as this could lead to the formation of classes whose number would exceed the threshold of thirty-five pupils in second. In this context, and in view of the crisis we have just experienced, what additional resources can be mobilised for the settlements in the municipality?
ParlaMint-FR_2020-06-09-O1229.u33	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2020-06-09-O1229.u34	Of course, my ministry ensures the fairness of the first and second levels of public school education, which it distributes among the academies. The analysis of means takes into account, inter alia, the weight of the academy, the demographics of pupils and geographical and social disparities. During the preparation of the map, the Ministry provided the Lyon Academy with 46 priority education networks – REP – including 21 strengthened priority education networks – REP+. The College Classification dates back to the 2015 academic year and has not been changed since then, except to include new colleges that are directly classified as Priority Education. Lucie-Aubrac College is located there as a school success network – RRS – and Paul-Vallon College is not a priority education. Indeed, the selected indicators did not allow the first to be classified in REP + or the second to be classified in REP at the beginning of 2014. I am fully aware of the problems posed by these threshold effects. In fact, beyond the issue of the classification in REP, the allocation of academic resources is based on a principle of social and territorial equity, according to which the Rhone Academy has maintained its commitment to support schools where pupils from disadvantaged backgrounds are accommodated. This applies to the institutions mentioned: Lucie-Aubrac College benefits from equivalent resources to other REP + Colleges of the Academy despite its REP ranking, while Paul Vallon College has obtained additional resources in the same way as other REP ranked Colleges. As for the Aragon-Picasso high school, he obtained about 30 hours in addition to the statutory allocation. I hoped that the revision of the priority education map would be postponed until the beginning of 2021 in order to take the time to consult all stakeholders and to develop a mechanism that would make our action more flexible and more appropriate to the specific problems of each territory. We need to develop territorial differentiation. On the basis of the recommendations of the report of the mission territories and success, says Mathiot-Azema report, I would like to give more room for manoeuvre to the academic services to choose the most relevant levers for this, whether they are educational means, equal opportunities schemes or school life staff. In addition, beyond the designation of REP and REP+ alone, the academic authorities may gradually assign the means according to the socio-economic and educational characteristics of schools and schools. Thus, the progressive allocation of resources in the Lyon Academy takes up part of the criteria used for the priority education classification in 2015, through the index of social difficulty and territoriality: it is calculated in proportion to this index and to the numbers received by each institution. As such, the two colleges in the city of Givors are provided with additional resources, and the progressive allowance also benefits the high school in the light of these indicators. Finally, with regard to primary school education in the public sector, the number of posts per 100 pupils – P/E rate – in the Rhône department increased between the start of 2015 and the start of 2019, from 5 to 5.4. This improvement will continue. Thus, at the next school year, the level of supervision is expected to continue to rise with additional employment, while the number of students planned is stable. Specifically in the city of Givors, five jobs will be created, including two at Picard-Lieuthaud Elementary School, one at Joliot-Curie Elementary School and two at Freydière-Gare Elementary School. The Académie de Lyon benefits from the creation of 97 full-time teaching equivalents in the first level of public education and 107 in the second level for the year 2020.
ParlaMint-FR_2020-06-09-O1229.u35	Mrs Mireille Robert has the floor to put her question, No. 1063, on health units in schools.
ParlaMint-FR_2020-06-09-O1229.u36	The covid-19 epidemic has forced us to review our hygiene measures in order to slow down the spread of the virus and even stop it. The procedures introduced in schools for deconfining have revealed shortcomings and malfunctions in particular in the health units. Through visits to my constituency and in the light of surveys I conducted to assess the difficulties and issues raised by these new provisions, I have seen the major problem of sanitation and water points in many aging schools. The epidemic thus revealed that many basic hygiene measures were not the norm in our country. Many sanitary blocks are in a state of shame: water points, taps, insufficient toilets, poor soap or disinfectant supply, delicate management of the passage to the toilet or sink. These problems, which are not recent, are compounded by the lack of privacy due to unseparated toilets or doors that do not close, the remoteness of sanitary blocks from classrooms, the random supply of toilet paper. Teachers, parents and students have been increasing alerts for years. It is well known that many children do not go to the bathroom during school hours because of the outdated facilities. In the face of new health challenges, how can we do prevention and teach children the right things when infrastructure is not there? Can an ambitious plan be made to upgrade the sanitary facilities of our elementary and secondary schools? What partnership can one imagine with the different local and regional authorities, which are competent in this field?
ParlaMint-FR_2020-06-09-O1229.u37	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2020-06-09-O1229.u38	Defective hygiene in school sanitation, both in the first and second degree, is a major problem. I have had an opportunity on many occasions to speak about him, even before the crisis of the covid-19. All that you have described is unfortunately in line with reality, and we have a lot to catch up on. Difficulties such as inadequate sanitation, deterioration, dirt and insecurity have been noted in a high proportion of schools and schools. They poison the students' daily lives, as you said very well. In addition, recurrent pathologies are reported, especially among young girls, related to the non-use of school toilets, including a high number of urinary infections. This is corroborated by the thesis presented in June 2013 by Dr.Bénédicte Hoarau, who investigated 800 students in three colleges: one third of the students surveyed give up going to the toilet because of this situation. The management of these difficulties, which are a matter of promoting health and limiting the spread of viruses, concerns all actors in the educational community and involves close cooperation with local and regional authorities. For the Ministry of National Education and Youth, providing the entire educational community with a learning-friendly living environment has always been a priority. Hygiene, however, is an essential element for the well-being of students and, therefore, for their success in school. The problem of health facilities is at the crossroads of the issues of citizenship, health and school life with regard to the educational and educational aspects. According to a health and citizenship education approach, educational and educational projects therefore tend to address the conditions of access to, use of, safety, hygiene and privacy for those who use them. A dedicated guide, available online on the Eduscol portal, provides a set of references, advice and tools for action. Finally, in the context of the control of the covid -19 pandemic, access to a point of water, in addition to the supply of hydro-alcoholic gel, is essential in the reinforced respect of the gestures of barrier: the protocol to be applied by the entire educational community allows the staggering of the passage of students to the toilets in order to respect the distances and to avoid over-surgence during breaks. While we need to make progress in this area, the crisis of the Covid-19 creates a salutary awareness. I confirm that the plan to support local authorities implemented by the State in the wake of the health crisis thus provides funding solutions for the renovation of health facilities in schools, in particular thanks to the abundance of EUR 1 billion in the local investment support allocation, the DSIL. I will pay particular attention to this. I am also acting at European level to ensure that the recovery plan includes what I called a Marshall school building plan, to support local authorities in an eco-friendly renovation of all buildings. This would obviously concern health care, because ecology is also at stake, as well as everyday well-being.
ParlaMint-FR_2020-06-09-O1229.u39	I call Mrs Auconia to speak on her question, No. 1082, on the integration and probation services of prisons.
ParlaMint-FR_2020-06-09-O1229.u40	The custody of the seals, the penitentiaries of insertion and probation, the SPIPs, play an essential role in accompaniment of prisoners serving their sentences, both in an open and in a closed environment. In order to deal with the risk of spreading covid-19 within prisons, you have made significant decisions to reduce the prison population, reducing the occupancy rate of prisons to 97 per cent. In addition, the justice reform that came into force on 24 March 2020 includes numerous measures to reduce short sentences and to promote alternatives to imprisonment. These interesting measures will require support and supervision by specialized agents. However, IPPS officers show their sense of abandonment in the face of the very strong constraints placed on them. The increase in the number of convicted persons and overcrowding in prisons pose major problems of supervision. You know this for coming to Indre-et-Loire to visit the Towers prison, whose occupancy rate was 200% before the health crisis. The service has 19.4 full-time equivalents for 1743 follow-up staff, i.e. one staff member per 90 users. Thank you for making the Indre-et-Loire SPIP a pilot service under the Justice Programming and Reform Act. The so-called Pradieu Act to act against domestic violence was intended, inter alia, to introduce removal measures through the use of electronic bracelets. This measure, which is essential to combat violence against women, will also increase the number of people monitored by SPIPs. In addition, SPIP officers are particularly concerned about the conditions for the implementation of the Public Service Transformation Act, as it will affect their deployments, training and careers. The missions of the SPIPs are essential for a better orientation of the sentence routes of the convicted, daily accompaniment which is also a major mechanism for the protection of the victims; They are also central to ensuring the best conditions for reintegration and, in doing so, to combat prison overcrowding. Their commitment deserves resources commensurate with the Government's ambitions to support these agents in their actions. I would therefore like to know, Madam Minister, what concrete commitments will be made in the wake of this crisis, which has changed the parameters, to accompany the SPIPs.
ParlaMint-FR_2020-06-09-O1229.u41	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2020-06-09-O1229.u42	Madam Member, I fully agree with you that the prison services for insertion and probation are one of the essential links both to the success of the law of reform of the justice system, but also, more fundamentally, to the policies of prevention of recidivism and of prison regulation. In the period 2018-2020, and as part of the Justice Reform Act, the Government committed to create 1,500 additional jobs in the integration and probation prison services, including 870 integration and probation prison advisers – CPIP. These personnel will be divided into the following categories: locally monitored persons under the control of the judiciary, as well as criminal and prison policy issues. For example, 259 counsellors have already been recruited and will take office in September 2020 for some of them and in September 2021 for others – since two years ago of training. In the Indre-et-Loire SPIP, an additional post will be created in September 2020, in addition to the 23 existing posts. In addition, at the national level, among the 1500 jobs I have just mentioned, 144 administrative officers, 135 social workers and 106 supervisors in charge of electronic monitoring, as well as cultural coordinators and psychologists, will develop the multi-disciplinary teams of SPIPs. As a result, the operating resources of SPIPs are expected to increase to EUR 42.6 million in 2022, a forecast increase of 17%. As part of the fight against domestic violence, the law of 28 December 2019 that you mentioned created the anti-approximation bracelet, but this device is not intended to generate an additional workload for SPIPs since there will be telemonitoring and tele-assistance hubs specifically responsible for the electronic monitoring of the device. Finally, the reorganization of the central services of the Directorate of the Prison Service has recently created a sub-directorate of integration and probation, which is responsible for supporting and accompanying the SPIPs. It is therefore a comprehensive policy that is being implemented and in which the CPIPs and all SPIPs, far from being abandoned, are an essential mechanism.
ParlaMint-FR_2020-06-09-O1229.u43	Mr. President!
ParlaMint-FR_2020-06-09-O1229.u44	The time is running out, Mrs. Auconia.
ParlaMint-FR_2020-06-09-O1229.u45	The next speaker is Mr Stéphane Travert, to put his question, No 1061, on the impact of the health crisis on the dairy sector.
