ParlaMint-FR_2020-12-08-O1110.u1	The next item is the oral questions without debate.
ParlaMint-FR_2020-12-08-O1110.u23	We are fully aware of the importance of the presence of public services throughout the country. The President of the Republic announced in April 2019 the deployment of multi-purpose France services networks, that is, France services houses, so that users can carry out the main administrative procedures of the daily in a single place, less than thirty minutes from their home. France services, which embodies the return of public services within our territories, participates in the movement of background, of transformation, aimed at ensuring that everyone everywhere has a place of reception for the public close to his home. In the autumn of 2020, the France services network, which operates according to the plans defined by the prefectures in partnership with local actors, already has 856 structures labeled. These labellings will continue until the end of 2022. The objective is to achieve by 2021 the 2000 establishments, i.e. one per canton. In addition to this cantonal target, the 216 QPVs of national interest under the NPNRU, 47 of which are also republican reconquest districts, are priorities of the Government within the framework of France service, in order to ensure the access of their inhabitants to public services. The district of the Provinces of Laxou is in this case: it is therefore one of the priority objectives of the France services programme. Its coverage can be provided by the creation of a fixed or mobile structure, according to the needs identified locally. The proposed application for the label must be submitted through the Meurthe-et-Moselle prefectural referent.
ParlaMint-FR_2020-12-08-O1110.u24	Mr. Laurent Garcia has the floor.
ParlaMint-FR_2020-12-08-O1110.u25	Thank you, Madam Deputy Minister. You will have taken note of my wish for a fixed structure; I note for my part that the district, within the canton of Laxou, is a national priority.
ParlaMint-FR_2020-12-08-O1110.u26	Mrs Claudia Rouaux has the floor to raise her question, No. 1185, concerning local agreements on the opening of shops.
ParlaMint-FR_2020-12-08-O1110.u27	I would like to draw the attention of the Minister for Territorial Cohesion and Relations with Local and Regional Authorities to the need to legally secure local agreements regulating the opening of businesses as part of experimentation or territorial differentiation. Since 1997, the country of Rennes has developed a culture of dialogue with trade actors, social partners and local elected representatives, in order to define a framework adapted to the specificities of the territory; But in the absence of a sound legal basis, these agreements have no binding legal value. In addition, in spite of the aid schemes, the health crisis which severely affects small local businesses, mostly closed during the two confinements, exacerbates the inequalities between them and large areas. This is a real challenge for economic development policy. However, local agreements help to preserve the balance between the shops of the city centres, the heart of the town, and the large distribution, often located in the periphery. Land use plans are based on the same logic as the "City-City Action" or "Small Cities of Tomorrow" programmes and the national strategy for crafts and local commerce. In January, the Government committed itself to exploring the possibility of experimentation in this area, so that territorial specificities could be expressed on the basis of local consensus. While the future 3D bill – decentralization, differentiation and deconcentration – is being drafted, by what measures does it now intend to guarantee the legal certainty of local agreements on the opening of businesses?
ParlaMint-FR_2020-12-08-O1110.u28	The Minister responsible for the city has the floor.
ParlaMint-FR_2020-12-08-O1110.u29	You are asking me about the commitments that the Government intends to make, particularly in the context of the future 3D bill, with a view to ensuring the legal certainty of local agreements governing the opening of shops on Sundays and public holidays. In France, Sunday rest remains the rule; there are derogations for food businesses in the framework of the "Mayor's Sundays", or in certain particularly touristic areas. Some businesses may also benefit from a prefectural derogation, the conditions of which are very strict. Conversely, the prefect may require the closure of shops, for all activities of the same sector within a given geographical area, after agreement of the relevant actors reflecting the opinion of the majority of professionals in the sector; the concept of "majority" plays an essential role, since it constitutes the legal condition of this order and thus prevents it from being the subject of contentious actions. This is a tool for regulating competition at the initiative of the social partners; in this case, the derogations concerning Sunday rest do not apply. This measure, which is set out in Article L. 3132-29 of the Labour Code, is thus intended to avoid unfair competition within a given geographical area between businesses of the same nature, whether or not they are subject to the obligation of Sunday rest. It allows the prefect to regulate the weekly closure, whether on Sunday or on another day, of all establishments of the same profession, regardless of their size, and whether or not they employ employees in the territory concerned. In addition, local negotiating practices aimed at establishing a balance, for the benefit of small businesses, between their opening beaches and those of medium and large areas, have long existed in some territories. The country of Rennes introduced them in 1997 and based on a consultation involving all the stakeholders. Since the legislation in force did not allow this system to be legally secured, the Prefect of Ille-et-Vilaine had issued a Sunday closure order for food shops of more than 700 square meters, cancelled by the Administrative Court of Rennes on the grounds of procedural error when collecting the opinions of the establishments concerned, and not because of a legal difficulty posed by the letter of the law. At this stage, the future 3D bill does not include provisions for experimentation in this area, as it focuses on the public policies announced by the President of the Republic and the Prime Minister: housing, ecological transition, mobility, health and social cohesion. On the other hand, the example you have mentioned invites us to make procedures more secure by means of simplification, which can be found in this text, if it is of a legislative nature.
ParlaMint-FR_2020-12-08-O1110.u30	Mrs Claudia Rouaux has the floor.
ParlaMint-FR_2020-12-08-O1110.u31	Thank you, Madam Deputy Minister, for that clarification. I can assure you there's an emergency. I recently received a petition signed by 700 small traders; They expect much from the future law, because many of them risk disappearing. The Government's announcement goes back a year: we ask you to act as quickly as possible.
ParlaMint-FR_2020-12-08-O1110.u32	Mr Jean-Luc Lagleize has the floor to put his question, No 1159, on the aeronautics sector.
ParlaMint-FR_2020-12-08-O1110.u33	My question, addressed to the Minister for Labour, Employment and Integration, concerns the inevitable conversion of part of aviation jobs. The health crisis of the Covid-19 brought a real blow to air transport, both in France and in the European Union and throughout the world. The entire aviation sector suffers; financial difficulties, loss of turnover, could jeopardize its survival. Coronavirus has so profoundly disrupted our lifestyles that even in the optimistic hypothesis of the forthcoming distribution of a vaccine, the return of air trade to their pre-crisis level is not expected for four or five years. While France's aviation industry accounts for 300,000 jobs and 58 billion euros in turnover, its companies are facing the consequences of this crisis, which put at risk the know-how of this industry of excellence, as well as its technological innovation capabilities. Some are already being bought by foreign investors seeking to conquer new low-cost markets. From subcontractors to subcontractors, all are in extremely worrying situations: in the Occitanie region, almost half of the employees in the sector could be dismissed within a few months. In the face of this disaster, it is imperative that we respond. But our devices, like partial activity, are inadequate: they will never be able to last for four or five years. Our territories will experience a very strong increase in unemployment. We therefore need to plan together a large-scale industrial conversion: I propose that you create an ambitious mechanism, financed by the State and the regions, for the secondment of aeronautics employees to sectors of the future, such as industrial robotics, mobilitys of the future, artificial intelligence. The state would no longer pay these unemployed employees to stay at home, but to help us build the future. Such a system, crucial for the aerospace industry, which can be transposed to other sectors and regions, would allow us to develop new channels of excellence in our territories while safeguarding valuable skills. How could we apply it quickly?
ParlaMint-FR_2020-12-08-O1110.u34	The next speaker is the Secretary of State for Pensions and Occupational Health.
ParlaMint-FR_2020-12-08-O1110.u35	Mr President, the aviation industry is strategic in our country, and I am aware of your commitment to this issue in the National Assembly, particularly in the Aviation and Space Sector study group, which you co-chair. I also know the importance of this sector for your territory, the Haute-Garonne – where I had the opportunity to go to talk about the pension reform project – and for all the elected Touloussains. I share your concern about the importance of the impact of the health crisis on companies and jobs in the aviation industry. Let us say, the resumption of air traffic will be very gradual and will take several years. We may wish it to be faster, but we must also be realistic in the light of the health crisis. With regard to the preservation of the economic fabric and the reconversion of enterprises and jobs, I would like to begin by recalling that the Government has put in place a wide range of solutions to support companies, which have been seized by the aviation sector. As early as March 2020, the enhanced partial activity regime was activated to preserve jobs affected by the health crisis. Under this scheme, more than 17 million hours worked were compensated, with a commitment of EUR 244 million to employees in the aviation industry who were partially unemployed. Since the summer, in order to support companies that are experiencing lasting declines in activity, we have been implementing the so-called long-term partial activity, based on the negotiation of the social partners either within the branches or within companies. Large aeronautics groups such as Thales, Safran or Airbus were able to benefit. I recently received the management of Safran to work with her on the detailed development of her company agreement, taken in particular to accompany the company's transformation. We have also mobilised the National Employment Fund – NEF – to train employees in long-term partial employment, which represents almost one billion euros in the France Recovery Plan. I agree with you on the fact that the crisis has a differentiated impact on companies in the same employment pool: it is an economic reality. That is why, at the social dialogue conference on 26 October, we implemented, in conjunction with the social partners, a solution close to the one you are proposing. This is the so-called collective transition scheme, aimed at employees whose jobs are at risk and who turn to a local job, through training or a process of validation of experience. The State finances all or part of the conversion project, depending on the size of the enterprise. For SMEs, the State pays 100% of the remuneration for the training of employees undergoing conversion. The first paths of collective transition will be set up within pilot territories and will mobilise all the actors involved in employment and training in an employment pool. A call for demonstration was launched on 28 November, and I imagine that your territory will seize this mechanism and demonstrate its interest. Mr. Deputy, be assured of the Government's commitment to accompany the territories that are severely affected by the economic and social consequences of the health crisis.
ParlaMint-FR_2020-12-08-O1110.u36	Mr Patrick Loiseau, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, raised his question, No. 1158, concerning accommodation facilities for minors.
ParlaMint-FR_2020-12-08-O1110.u37	I would like to draw the attention of the Minister of Justice to the management of the institutions and services of the Directorate of Judicial Protection and Youth – DPJJ – as well as the resources allocated to them. The JJPD's missions to young offenders and youth in difficulty are essential to redressing harm to society. The action carried out with these young people also fulfils a beautiful objective of reintegration, thanks to personalized accompaniment. However, the reality is sometimes quite different from the principles. In my constituency of Vendée, an educational unit for collective accommodation – UEHC – was created in 2013 in the residential area of the Angelmière in La Roche-sur-Yon. Last night I attended a meeting on the functioning of this structure, at which its main problems were mentioned: young people usually arrive in an emergency, which does not allow the educational team to prepare for their reception, they present drug problems – all young people have one or more addictions – and important psychiatric and psychological problems, as well as schooling and learning. This translates into many acts of vandalism in the neighbourhood: vandalized cars, intrusions into property, thefts, physical and verbal assaults... Many facilities exist throughout the country to accommodate young people in difficulty: open institutions, closed educational centres, other types of educational placement facilities and juvenile detention centres. For all these structures, it is essential to allow good support for minors in difficulty and to maintain calm relations between young people and residents of these establishments. Account must be taken of the reality of the ground in order to avoid acts of vandalism and situations beyond control. What are the legal and administrative arrangements and criteria for the placement of young people within these different juvenile structures? How do the placement and personalized follow-up of each minor take place? Who decides the institution to which they are directed and according to what criteria? It is necessary to understand the dysfunctions and difficulties of the accommodation and placement structures for minors if the problems connected with them are to be solved. Mr Minister, is it desirable or necessary to review the legislation on the reception of these young people in order to enable them to be better integrated into society? If that is the case, I am prepared to work with you. It also seems essential to ensure that these structures are properly integrated into the city.
ParlaMint-FR_2020-12-08-O1110.u38	The next speaker is the Secretary of State for Pensions and Occupational Health.
ParlaMint-FR_2020-12-08-O1110.u39	Mr Dupont-Moretti, I apologize for the absence of Mr Dupont-Moretti, with whom I was able to speak directly about the subject you mentioned in order to provide you with the most precise answer possible. First of all, young people taken care of by the judicial protection of young people – PJJ – often have chaotic life paths, marked by breakdowns, family, health and social difficulties. In the context of a dialogue between the court and the juvenile justice services, the placement of a minor may be ordered by the magistrate, taking into account the need to bring the minor closer or to keep him/her away from his/her usual environment. For this purpose, the judicial protection of young people has structures for placement in the public sector, as well as in the authorized voluntary sector. There are thus strengthened educational centres, closed educational centres, homes, places of life, or even foster families, and the diversity of these solutions makes it possible to individualise the response given to each of the minors. PJJ's placement structures are mostly located in urban areas, as is the case with the La Roche-sur-Yon home in your electoral district. The aim of urban development is to facilitate access to integration schemes, both structurally and educationally. Institutions of this type require effective supervision; They are subject to regular checks by the Territorial and Interregional Directorate of the PJJ. In this context, the establishment of La Roche-sur-Yon was recently visited by the Interregional Director of Youth Judicial Protection. Each institution carries out a project guaranteeing the care of the young people who are welcomed there. This project must take into account the environment of the structure and it is essential to maintain regular exchanges with local partners in order to quickly provide concrete answers to the difficulties encountered by the residents – whom you know well and legitimately relay. The keeper of the seals wrote to the mayor of La Roche-sur-Yon to encourage dialogue with the elected representatives, and remains vigilant to the pacification of the establishment where twelve teenagers stay. In addition, soundproofing and movement of certain premises, including the gym, have recently been carried out to limit possible noise nuisances. The keeper of the seals is determined to carry out substantive work on this subject, and exchanges, including on the arrangements for placement of young people, will soon be organized. We will not fail to associate you with these reflections as you have expressed the wish.
ParlaMint-FR_2020-12-08-O1110.u40	Mr. Patrick Loiseau has the floor.
ParlaMint-FR_2020-12-08-O1110.u41	I attended a meeting last night at which the dialogue seemed to be resuming. The most important thing is that residents are involved in decisions on the operation of the structure, through the establishment of a steering committee.
ParlaMint-FR_2020-12-08-O1110.u42	Mrs Marie-Noëlle Battistel has the floor to put her question, No. 1186, on the future of EDF.
ParlaMint-FR_2020-12-08-O1110.u43	Minister for the Green Transition, for the past year, the main lines of the Hercules project have been drawn by the executive with the aim of splitting EDF into several watertight entities, in particular to open up the capital of its activities in renewable energies. This project is built in the utmost secrecy between the Elysée and the European Commission, which is at the origin of very strong and legitimate questions among employees, within the territories and among all those interested in energy issues. In recent weeks, particularly disturbing rumours have been relayed by several media, better informed than the national representation – you will agree that this is a great deal! According to the newspaper Libération and Les Échos, the President of the Republic alone decided to dismantle EDF's major public service, whereas the context requires us instead to defend an integrated vision, which has proved its worth and is the only one able to face the energy and climate challenges of today and tomorrow. The health crisis reminded us of the importance of having strong public services, as is still the case with EDF. In substance, many questions arise. Minister, can you tell the national representative on what basis the discussions in Brussels are taking place, where the discussions on regulated access to historic nuclear electricity – ARENH – are taking place, what the scope and status of the quasi-regime you want to create for hydropower, what is the multi-use of water, inseparable from hydropower generation, and the concessions of the Société hydro-électrique du Midi – SHEM? There are just as many questions about the form: what will be the governance of these three entities, what is the timetable, how have you planned to involve parliamentarians, local elected representatives and trade unions, what will be the legislative vehicle used? Minister, we are waiting for specific answers. It is high time to be transparent about the future of our public energy company and to stop ignoring national representation.
ParlaMint-FR_2020-12-08-O1110.u44	The Secretary of State for Biodiversity has the floor.
ParlaMint-FR_2020-12-08-O1110.u45	As you said, Madam Member, EDF plays and must continue to play an essential role in our country by being one of the main drivers of the ecological transition, in particular thanks to a very low greenhouse gas emission production fleet. EDF is massively developing renewable energy while continuing to operate the existing nuclear fleet and preparing for the closure of coal-fired power plants, as foreseen in the multi-annual energy programming – EPP. The Government's priority is to ensure that the company has sufficient investment capacity, which will be increased to fully participate in the energy transition in its various components. EDF already allows us to produce electricity which is one of the most decarbonised in Europe, and which will be totally so by 2050. With this in mind and within the framework of the Hercule project that you mentioned, the Government has asked EDF's President and CEO to make proposals for the organization of the group, in order to enable it to provide the necessary resources to meet the massive investment challenge ahead. At the same time, we are also negotiating with the European Commission on the regulation of existing nuclear power. This negotiation has different objectives. The first is to maintain an integrated group, thus restructuring without destructuring, and to allow the company to have all the investment capacities it needs, so that employees can exercise their know-how under the best conditions. The next step is to ensure the financing of the existing nuclear fleet, consistent with the objectives of multiannual energy programming, and to protect consumers from price increases in electricity markets on a sustainable basis. Contrary to what has been read in the press, negotiations with the Commission have not yet been concluded and are continuing. Be assured, honourable Member, that we are conducting discussions with the Commission with determination and ambition to defend the interests that you have mentioned. I have no doubt that parliamentarians will be able to associate themselves with the emerging project.
ParlaMint-FR_2020-12-08-O1110.u46	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2020-12-08-O1110.u47	Madam Secretary of State, you recalled the stakes and the role of EDF, which we know, but unfortunately you did not answer the questions I asked. Our criticisms relate to the fact that Parliament is not associated: it was in vain that Members of Parliament and Senators asked for clarification; no information was provided to them. However, it is logical that Parliament should debate the future of EDF and then that the Government and the President of the Republic should defend its position in Brussels. This is not at all what is emerging: we will have to decide very quickly on the text that will be submitted to us. We still do not have any answers about the quasi-regime status for EDF, which has very important implications for the consideration of all uses of water. I fear that we will make an irreversible decision that is not up to the stakes. Our responsibility is to secure the management of common assets, but that does not seem to be the objective.
ParlaMint-FR_2020-12-08-O1110.u48	I call Mr. Philippe Benassaya to speak on his question No. 1178 on the implementation of the SRU Act and prison housing.
ParlaMint-FR_2020-12-08-O1110.u49	I would like to draw the Government's attention to the problems faced by prison staff in finding housing, including social housing. More generally, the terms of the Act on Urban Solidarity and Renewal, known as the SRU Act, including the requirement to reach the quota of 25 per cent of social housing, pose great difficulties for municipalities. Contrary to what some people think, they show good will to fulfil the indispensable solidarity effort towards our most fragile fellow citizens. Moreover, they find it difficult to find land available to build social housing. It should be noted that the SRU Act takes all existing housing on the communal territory as the basis for the calculation of the 25% target. This leads to a perverse mechanism: whenever a municipality builds social housing to guarantee the principle of social mix, there is an accumulation effect by which the proportion of social housing increases only marginally. Thus, many municipalities face multiple difficulties in the implementation of this law. These difficulties are even greater for those who host a prison, sometimes in the city centre, because prison staff are faced with housing problems, especially at the beginning of their careers when their situation is even more precarious – I know this from experience since I was mayor of Bois-d'Arcy. These municipalities therefore need help to fulfil the common objective of providing affordable housing for all our compatriots, but also to meet the specific needs of these staff. I propose two avenues of work that are based on dialogue and consultation rather than the Government's preferred injunction. The aim would be to reserve a quota of social housing for prison staff from the prefectural quota and, by way of derogation, to apply a lower rate of social housing to the municipalities concerned in order to compensate for their efforts to accommodate prison staff who are, let us recall, State officials in their territory. I remain at the disposal of the Minister responsible for housing to find, through consultation and dialogue, ways to make the SRU law more effective and to improve concretely the solidarity effort for all those who need it.
ParlaMint-FR_2020-12-08-O1110.u50	The Secretary of State for Biodiversity has the floor.
ParlaMint-FR_2020-12-08-O1110.u51	You draw the Government's attention to the difficulties encountered by some municipalities in fulfilling the obligations to produce social housing set out in article 55 of the SRU Act, particularly those with little land. You would like the rate of social housing imposed on them to be adjusted in order to take account of their contribution to other public policies and to focus on the situation of those hosting prisons. The SRU Act aims to develop a sustainable supply of housing that is both accessible to households with limited resources and well distributed within the territory. This is a major tool in our policy on the production of social housing, which is one of our priorities. With the deconcentrated services of the State, the Ministry of Housing is in the process of finalising for each municipality concerned the three-year review of the period 2017-2019. Our general orientation in this context is to maintain the full ambition and the requirement of the SRU system: in order to achieve these objectives, we must stick to the established trajectories. The Ministry of Housing does not ignore the fact that land availability is a major constraint. In communes where they are weak, production objectives can be achieved through existing acquisition-improvement operations or the mobilization of the private stock for social purposes, in particular through rental intermediation. Moreover, contrary to what you say, whenever a municipality builds social housing, the rate of social housing increases and is close to the target set. I would like to draw your attention to the fact that the observance of the objectives of the SRU law by the municipalities hosting a prison also contributes to the housing of the staff of these centres and their families. They may benefit from the prefectural quota reserved for State officials, provided they meet the resource requirements. The development of a balanced supply of affordable housing throughout the communes is a priority of the Government. The Ministry of Housing does not intend to diminish its scope, while so many of our citizens are facing difficulties in housing.
ParlaMint-FR_2020-12-08-O1110.u52	Mr. Philippe Benassaya has the floor.
ParlaMint-FR_2020-12-08-O1110.u53	Thank you for your answer, Madam Secretary of State, but the reality is a little more complicated than that. Penitentiary staff, especially at the beginning of their careers, find it very difficult to find accommodation. Some cannot access social housing because their wages are too low. I even know agents sleeping in their cars in the parking lot at the Bois-d'Arcy detention centre. Their access to social housing really needs to be facilitated. Mayors are already making a lot of efforts to try to make social housing, there is no need to give them injunctions. Land rights of way are not legion in cities. Dialogue with them should be given priority rather than imposing a punitive SRU law.
ParlaMint-FR_2020-12-08-O1110.u54	Mr Hubert Wulfranc, speaking on behalf of the Group of the European People's Party, raised his question, No. 1162, on the implementation of the solidarity surloyer in the city of Rouen Normandie.
