ParlaMint-FR_2020-05-19-O1215.u1	The next item is the oral questions without debate.
ParlaMint-FR_2020-05-19-O1215.u12	You are right, honourable Member, to point out that culture is hit hard by the health crisis, especially the festivals. These are for our compatriots an appointment, usually spring or summer, a moment where to share common emotions in front of the representation of the arts they prefer – of course music, but it can also be cinema, theatre and many more. Volunteers, employees, artists and technicians who participate in the organization of these festivals are collapsed because these appointments are obviously essential in their lives. The Government has immediately taken, as you have pointed out, a number of general provisions for those organizing festivals, such as access to partial unemployment and the use of the solidarity fund to support them, including the very small structures. The state, like most communities, has maintained its festival grants. We also intend to take measures to accompany the festivals in the future: I am of course thinking of what has been announced for technicians and artists of the live show, with intermittents benefiting from an extension of their rights until the end of August 2021. This is essential to enable them to prepare the future festivals calmly. We then decided to set up a festival fund, which will be financed by the local authorities or at least, in part, by the funds they allocate to them and which you have recalled. This fund will make it possible to pass the course of sleep this summer and, possibly, to organize these festivals in different formats, the idea being that they will be reborn in 2021 with all the strength that is expected of them. "Different formats," I said, because you know that if rallies of more than 5000 people are banned until at least the end of August, we're going to look at how to organize, this summer, in a different way than expected, festivals with fewer than 5000 people. A decision will be taken at the end of May depending on the evolution of the epidemic. We will then see if it will be possible to go further in deconfining and allow larger gatherings than those of up to ten people, the only ones allowed today. If so, the Government will consider how to accompany festivals wishing to organize events in this new framework. The latter will therefore be in a format necessarily different from that of recent years, but it would still maintain a certain activity. The determination of the Government, in conjunction with local and regional authorities, is in any case complete, as festivals are essential to the cultural life of the country. The French must indeed be able to meet again everywhere in France, on the occasion of the festivals, to share their emotions.
ParlaMint-FR_2020-05-19-O1215.u13	Mr Yannick Favennec Becot has the floor.
ParlaMint-FR_2020-05-19-O1215.u14	Thank you, Minister, for your answer. We count on your action to sustain these great meetings, so important in our territories.
ParlaMint-FR_2020-05-19-O1215.u15	The next speaker is Mrs Pascale Fontenel-Person, to put her question, No. 1028, on the consequences of the health crisis on tourism.
ParlaMint-FR_2020-05-19-O1215.u16	Since the beginning of the health crisis, the economic activity of the tourism sector has been halted. I would remind you that it represents 8 per cent of gross domestic product. France is therefore severely threatened and its influence is greatly weakened. The State has taken very strong measures, commensurate with the stakes, to protect this sector which is indispensable to the French economy. The announcements made at the end of the interministerial committee on tourism, on 14 May, met the expectations of the actors: the orders relating to assets, partial unemployment, the loans guaranteed by the State and the assurance given by the Government to extend and adapt the aid for the necessary time, were highly appreciated, as was the announcement of the cancellation of the charges because it was indeed a matter of considering, for some operators, a white year and therefore to organize their survival pending the recovery. Beyond the economic front, social tourism, renowned in my report to the Prime Minister, "tourism for all", must be the subject of a special mobilisation because it intends to play its full role. In the words of Secretary of State Jean-Baptiste Lemoyne, tourism will be "blue, white, red" this year. Yes, let's say it loud and clear: only tourism solidarity will save the 2020 season. But this can only be done if all French people have the ability to go on holiday to France, knowing that foreigners will unfortunately not be on the appointment. Last year, however, still one in three Frenchmen did not go on vacation. What will happen this year as France approaches a major economic crisis? Social tourism could not be mentioned at the interministerial council... Yet the conclusions of my information report, Tourism for All, are on the negotiating table. In this regard, can you confirm that, by the end of May, measures to help people leave on vacation, such as the increased circulation of the holiday voucher, the development of the summer camps or other mobility support measures, will be well announced and what forms these measures could take?
ParlaMint-FR_2020-05-19-O1215.u17	The next speaker is the Secretary of State to the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2020-05-19-O1215.u18	Thank you, Mrs Fontenel-Person, for the work you are doing and in particular for the report on Tourism for All you have written. This report, which is very useful and inspiring, will be widely applied and will be the subject of various announcements. It is necessary to use both the long view, to have a long-term vision, and the microscope, to ensure, in the very short term, the development of the summer season 2020. The latter, although it will certainly be very different from those we have seen in previous years, because of the various health protocols that will have to be applied, will nevertheless, I hope, be just as successful for the French. The blue, white and red summer I call for will require, very clearly, action on social tourism. The President of the Republic gathered last Friday the ministers concerned with this issue to work on these arrangements, which will be structured around several measures. Jean-Michel Blanquer, Minister of National Education and Youth, and Gabriel Attal, his Secretary of State, are working on the organization of "learning holidays" and the resumption of certain holiday settlements. We must also, more than ever, encourage the discovery classes – we are working with UNAT, the National Union of Tourism Associations. With regard to infrastructure, various measures aimed at abunding funds for the renovation of certain establishments have already been agreed upon at the CIT – Interministerial Committee on Tourism – which was held on Thursday, 14 May. They are a first step. In addition, Julien Denormandie, Minister for City and Housing, is actively working on the issue of neighbourhoods of city politics, in conjunction with several community actors. In addition, in your report, you refer to the system of holiday vouchers. For this season, we are working, in particular with the regions, on the creation of a specific mechanism to propose a tourism voucher 2020. The goal is to add up efforts. A meeting on this issue was held yesterday at my office, and the President of the Republic wishes us to announce, at the beginning of June, all the measures that will allow as many French people as possible to go on holiday after the traumatic episode that we have experienced. Finally, I would like to pay tribute to all the work carried out by the Fédération nationale de l'hôtelière de plein air, the FNHPA, which, as everyone knows, represents half of the accommodation available and helps to welcome many French during their holidays. Camping managers are looking forward to welcoming the French again – and perhaps also nationals of other nationalities if sanitary and traffic conditions in Europe allow – because they are hospitality professionals, because they want to offer beautiful experiences to their customers and because France ranks first in this field. They will obviously be a very important component of a successful summer 2020 for all French people. I thank you once again for your contribution to the head of the study group on the exploitation of tourism activities, which is providing very valuable assistance in this moment of crisis in order to best manage the economic consequences of the epidemic for the tourism sector.
ParlaMint-FR_2020-05-19-O1215.u19	Mr Julien Aubert has the floor to put his question, No. 1039, on tourism during the summer of 2020.
ParlaMint-FR_2020-05-19-O1215.u20	You have indeed participated, Mr. Secretary of State, in the Fifth Interministerial Committee on Tourism, chaired by the Prime Minister. The latter has announced a series of devices that you have just described. However, these measures are not such as to replace the turnover generated by the arrival of customers. However, you know that there is still uncertainty as the state of health emergency will continue in July. The question will therefore arise as to the real possibility for the French to go on holiday, on the understanding that, given the partial closure of our borders and the state of our transport, there will be few foreigners. I'll ask three questions. First, do you have any forecasts of activity in the tourism and hotel and restaurant sectors in July, particularly during the first fortnight of this month? Secondly, I obviously welcome the launch of the communication campaign to promote stays in France, entitled 'This summer, I am visiting France', especially since the Members of the Republican Group proposed it to you under another name.
ParlaMint-FR_2020-05-19-O1215.u21	Yes!
ParlaMint-FR_2020-05-19-O1215.u22	But why not provide, as a complement, for measures of defiance, exemption from charges, or other financial incentives, such as holiday reservations? We suggested that you do this in a letter that we sent to you. Finally, I would like to know whether a refund of the municipalities which grant exemption from road rights for terraces of cafes and restaurants is provided, in order to encourage the generalisation of this measure and to encourage the passage on the terrace.
ParlaMint-FR_2020-05-19-O1215.u23	All right!
ParlaMint-FR_2020-05-19-O1215.u24	The next speaker is the Secretary of State to the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2020-05-19-O1215.u25	As you know, the President of the Republic has made tourism a national priority. This was demonstrated during his meeting with industry professionals on 24 April, after which aid measures to the sector, representing an effort of EUR 10 billion, had been announced. The Head of State had also called for a genuine rescue plan to be deployed. This is what was announced last Thursday: an additional EUR 8 billion will be spent on it, bringing the effort to support the tourism sector to EUR 18 billion – which needs it, because it has been hit first, and in full swing, by the crisis. First of all, it is important for national tourism to go back, which will mean reviving the engine of domestic consumption. As everyone knows, two thirds of the country's tourism revenues come from the French themselves. Moreover, because of the difficulties in travelling, not only within the European Union but throughout the world, the 90 million foreign tourists who visit France each year, including 17 million in the summer season, will not or will not be present at the meeting. It is therefore important that we support, in a spirit of solidarity, tourism professionals, who are very affected by the health crisis. We have made arrangements to allow departures on vacation. The latter will be necessary: the French need to take a bowl of air after having experienced these particularly anxious events. We have indeed launched the campaign "This summer, I am visiting France", which we have drawn inspiration from, not so much from the deputies of the group Les Républicains – you will forgive me for not paying you copyright – as from the heritage professionals, like Stéphane Bern, particularly mobilized on this issue.
ParlaMint-FR_2020-05-19-O1215.u26	Maybe he's got his card to the Republicans...
ParlaMint-FR_2020-05-19-O1215.u27	This campaign will be relayed by Atout France, which will naturally work with the territories, regions or departments, which are all tourist destinations in France. With regard to the prospects for this summer, the announcement, on 14 May, of the fact that the French could go on holiday in July and August, created a real psychological click: all the testimonies of the professionals in the sector that have reached me since last Thursday indicate a leap in reservations. This is the case, for example, of the Belambra Clubs tourist residence chain, which told me that its reservation deficit compared to last year had risen from 85% to 15%: if the balance remains negative, there is, overall, a significant recovery in bookings. This is also the case for a group as important as Pierre &amp; Holidays-Center Parks, which reported bookings up 20% compared to the same period last year. All this seems to me to be going in the right direction. In order to encourage the French to reserve, we have also made contact with the professionals in the sector. I would like to thank the UMIH – Union des métiers et des industries de l'hôtel –, the GNI – Groupement national des indépendants –, the travel companies, or the SETO – Syndicat des entreprises du tour-operating – who have agreed to pursue a policy of cancelling reservations which is particularly flexible in the event of a covid-19-related event, by expanding the possibilities of reimbursement. There is no doubt that this flexibility will help consumers to project themselves and that they will not hesitate to reserve. Support for local authorities will take the form of direct State support for 50% of the CFE exemption – business land assessment – which they could grant to tourism companies, up to a reduction of up to two thirds of the CFE. We found that some communities have taken such measures to support tourism stakeholders. Work continues. I will convene today the Tourism Committee, as I do every week to take stock, to have a feedback and to adapt the arrangements as soon as the need arises. We are all mobilized around this national jewel of tourism to prepare for the 2020 season, which will certainly be a bit different but, I hope, just as successful as the previous ones.
ParlaMint-FR_2020-05-19-O1215.u28	Mr Julien Aubert has the floor.
ParlaMint-FR_2020-05-19-O1215.u29	In the Vaucluse, UNESCO World Heritage sites, such as the Palais des Papes or Orange's ancient theatre, remain closed and the Avignon festival has been cancelled. I therefore do not fully share your optimism, particularly for the month of July. I reiterate my proposal to end the zoning and shift the summer holidays in September in order to extend the tourist season.
ParlaMint-FR_2020-05-19-O1215.u30	Mr Eric Coquerel has the floor to put his question, No. 1021, concerning the burial abroad of persons who died during the health crisis.
ParlaMint-FR_2020-05-19-O1215.u31	During the covid -19 epidemic, many people lost a loved one. I extend my deepest condolences to all these people. The loss of a loved one is always dramatic and, in the epidemic context we know, it is a very hard blow to families because, for health reasons, they have been prevented from attending the last breath of their loved one and, for these same reasons, families have been forbidden to gather with their deceased, as they had imagined. As you know, for a large number of people living in France, the funeral of a family member takes place in their country of origin. This is a strong cultural tradition, often responding to the deceased's last will. However, since the beginning of the crisis, the repatriation of the bodies of the deceased to their country of origin has been prohibited. The mourning and burial of the dead are among the oldest human rites. It would be a collective failure not to be able to respect the last wishes of a deceased – that he cannot rest with his spouse or family lineage in his country of origin. Mr Secretary of State, the health crisis we are experiencing must not call into question the foundations of our humanity. I'm sure you share that concern. That is why I ask you what you intend to do to establish international cooperation in order to ensure the return of the bodies abroad, as soon as possible, in accordance with health rules.
ParlaMint-FR_2020-05-19-O1215.u32	The next speaker is the Secretary of State to the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2020-05-19-O1215.u33	You are referring to particularly painful episodes that have taken place in recent weeks: these moments when Ankou, armed with its false – to repeat a Breton legend – took away many of our compatriots or people residing in France, causing her lot of pain. To these pains was added the one related to the material conditions imposed by the epidemic, which made it difficult to accompany a loved one in his last moments, or even to respect the last wishes of the deceased. We are fully aware of that. It is all the more complex to address these considerations since, legally, the international transport of bodies of persons who died during the epidemic has not been exempted from the ordinary system. A death pass for an alien or a permit to leave the country is most often required. However, it is well known that several situations have been very complicated to deal with: in some cases, the international transport of a body has been delayed or even prevented, simply because several countries of destination have provisionally refused repatriation of bodies or required a certificate of non-epidemic that could not be issued during a state of health emergency. These difficulties led families to make transitional arrangements, by depositing the body in a temporary vault – as is the case in some cemeteries – or in a depository, for a maximum of six months, before being able to carry out the deceased's wishes and give him a new place of burial abroad. I know that the Ministry of Territorial Cohesion and Relations with Local and Regional Authorities carries out particularly active information work with families, funeral operators and the network of prefectures and consular services. Jean-Yves le Drian and I are very attentive to this situation and do not hesitate to relay to our foreign counterparts the expectations of the families. I hope that, gradually, as the epidemic recedes in different territories, we can finally get these people to accompany their loved ones to their last home. I repeat, I am aware of the complexity of the situation and I know that there is no definitive solution, but I would like to remind you that the work continues unabated in order to shorten the deadlines and bring families closer to this last moment of intimacy that they can have with their loved ones where they wish to be buried.
ParlaMint-FR_2020-05-19-O1215.u34	Mr Eric Coquerel has the floor.
ParlaMint-FR_2020-05-19-O1215.u35	Thank you, Minister, for having answered me about the management of these situations in France, but my question was rather about what you intend to do on the diplomatic level, because the question arises with regard to foreign countries, many of which, as you know, are located on the other side of the Mediterranean with regard to my department of the Seine-Saint-Denis. Diplomatic action is needed very quickly, because the families have stored the bodies in cold chambers; However, this situation cannot be prolonged, both because of its cost and because of the need for mourning. So I am counting on you to act on this.
ParlaMint-FR_2020-05-19-O1215.u36	Mr Stéphane Peu, speaking on behalf of the Group of the European People's Party, raised his question, No. 1024, concerning the catch-up of courses not taught during confinement.
ParlaMint-FR_2020-05-19-O1215.u37	Minister of National Education and Youth, since 16 March, 12 million students have left their classrooms and teachers. Where are we ten weeks later? Clearly, the containment of students has exacerbated social, educational and digital divides. It could not be otherwise, because it is known that access to knowledge is not the same from one family to another, that living conditions, including housing conditions, differ considerably from one family, department or social category to another, and that digital drop-out is a reality for many families. Some rural areas have white areas and some families have only one computer or even one mobile phone. In addition, during this period there was no educational dynamic of the class, which was often replaced by disputes in the siblings to know who would have the only digital link of the family. Thus, there cannot be considered to have been educational continuity during confinement: there are those for whom the ties have been completely broken, those for whom they have been maintained by the efforts of parents and teachers, but for whom the teaching has been dotted – dotted sometimes very spaced – and also, fortunately, those who have been able to continue learning. Our education system cannot work without the school, the classrooms, the teachers, the group dynamics. As you have done on several occasions, I would like to commend the commitment and courage shown by teachers to maintain the educational link at all costs during this period, through innovation, mobilization and, at times, very strong personal commitment. Since 11 May, the recovery has been under way. It is, we know, very partial and is done on a voluntary basis, in conditions which can be very different from one place to another depending on the configuration of the cities and classes and the sociology of the communes or neighbourhoods, but if it is no longer the confinement, it is not the resumption of the school either. In fact, it's not daycare, but it's not really school either. In my city, a teacher told me about "pedagogical reception". So the question of catching up with the confinement weeks is raised, and I imagine you and your department are thinking about it. How can we avoid perpetuating this three-month black hole, regardless of the means used? Is it envisaged, as some academics and teachers propose, that in the next few years a smoothing of the three months of the programme which could not have been studied, so that this delay is not in any way endorsed, which would cause a little more inequality?
ParlaMint-FR_2020-05-19-O1215.u38	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2020-05-19-O1215.u39	I share much of your disappointment – but to a large extent only. I readily subscribe to the backbone of your argument, which is to say that school is fundamental – in other words, that you cannot do without school. For those who would not have been convinced of this before confinement, the latter has unfortunately demonstrated that the school is needed, and that is why the deconfination is now necessary. School is the key to the unity of the Republic, to equal opportunities and to the compensation of family inequalities – you said it very well and we will obviously agree on this point. However, the picture should not be blackened. There was, in fact, educational continuity. Unfortunately, some have escaped: this is the case of the famous 4% drop-outs. This figure is, moreover, an average: it is, in some places, much higher, and in others much less. It is also necessary to count with general imperfections. However, let us not minimize problems or forces. Minimizing the problems would not be to see that Europe as a whole – the continent that has been the most affected in the world – is somehow affected by European societies in their connection with school. That is why we must not only restore this link, but also, given the difficulties we have had, try to strengthen it. Nor should we minimize the forces. You said it, the teachers committed themselves. France was probably one of the best countries in terms of distance learning, if only because we had prepared this system from class to home for two years and because the teachers were beautifully engaged. Yesterday I was in a college in Pacy-sur-Eure that was going back to work. The students I saw had had the pedagogical continuity and what was offered to them was not a "pedagogical reception" – I disagree with you. Above all, we must not denigrate what is happening. If I asked that the beginning of school be done first by level, at the same time as by priority audience, it is good to ensure the structure of national education: it is really a matter of classing in May and June, even if it is done in a different way. The school must not be a daycare. It is the place for the transmission of knowledge, and it is the case at the moment, even if, I grant it to you, it is still imperfect. In order to answer your question directly, it is certain that a catch-up course is necessary. Throughout June, I will hold consultations to reflect on the year 2020-2021. This will mainly be achieved through free school support modules. My reflection on this point includes the summer holidays and the year 2020-2021.
ParlaMint-FR_2020-05-19-O1215.u40	Mr Maxime Minot has the floor to put his question, No. 1035, concerning the reopening of schools during periods of defunction.
ParlaMint-FR_2020-05-19-O1215.u41	Mr Minister for National Education and Youth, as our country is going through an unprecedented crisis and has entered a second phase, that of progressive definity, the question of the reopening of schools is highly sensitive and, most certainly, very thorny. I would also like to thank all the teachers who, as you have just said, have ensured, through you, the pedagogical continuity, which has sometimes been made very difficult by the social and territorial inequalities, as well as by the digital divide which I have already mentioned to you many times. I would like to understand the reasons behind your decision, in particular to ensure the care of the most vulnerable children. Indeed, I was not convinced, because of the responsibility you place on elected officials and the additional costs incurred for the communities – which will probably not be compensated. For example, many Oise mayors have issued decrees that differ from the reopening of schools, or even postpone it until September. As a former mayor, I fully appreciate their reluctance. I am also not convinced of the educational content proposed. In many cases, the return to school is accompanied by a return to normal, but sometimes it is limited to day care and isolates children from each other to limit contact, which leads to frustration for them. Last but not least, I am not convinced either because of the health risk that your decision puts children at the expense of parents, teachers and municipal staff. In the Oise department, which is still classified red, schools close their doors only a few days after reopening them, due to the many cases of covid -19 detected. As in many situations, the benefits and disadvantages must be balanced here. Here, the balance undeniably leans on the wrong side, and I am not happy about it – quite the contrary. What first assessment do you draw from this particular re-entry and how do you assess the risk of a back-up, at a time when, in my department of Oise, many teachers are asserting their right to withdraw?
ParlaMint-FR_2020-05-19-O1215.u42	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2020-05-19-O1215.u43	Your question is, in the middle of it, what would you do if the decision to make was up to you. I take it that you are in favour of returning students to school in September. We must assume responsibility for this position.
ParlaMint-FR_2020-05-19-O1215.u44	Of course!
ParlaMint-FR_2020-05-19-O1215.u45	This means that you accept the stalling of entire sections of our youth, because that is what this is all about.
ParlaMint-FR_2020-05-19-O1215.u46	Why, then, only primary school students?
ParlaMint-FR_2020-05-19-O1215.u47	This choice, which is not the choice made by the majority of other European countries, would not be responsible at all. Already – and I would like to refer you to the answer I have just given to Mr. Little – the few weeks of confinement that we have known inevitably produce stalls. This is not, however, a French specificity, and since we liked to compare ourselves with other countries throughout the crisis, I invite you to compare what is happening in Germany with what has been done in France: you will not be ashamed of being French.
ParlaMint-FR_2020-05-19-O1215.u48	I didn't talk about Germany!
ParlaMint-FR_2020-05-19-O1215.u49	Distance education has been quite successful, despite many flaws, but has not prevented a drop-out, especially in vocational high school, as well as in primary school, where we have difficulties today to bring back the students of CP – preparatory course – and CM1 – middle first year course –, of REP + – enhanced priority education network – at the same time as they have to return to school. This school is not a day-care centre and you do not do any service to the school of the Republic by pretending that it is one, precisely as we are working to ensure that it is not, in particular by means of the entry by level and all the measures that you criticize. If we were to do what you want, the school would indeed be a daycare, but that is not what we are doing. This is how we implement the entry by level, with educational circulars for each level, and provide support to the teaching teams. Of course, we have taken full advantage of local flexibility, both to ensure that the teaching teams organize themselves and that the municipalities do what they want. I take it from your remarks that you stand in solidarity with the small percentage of municipalities that have decided not to reopen schools by September – 7% to 8% at this stage, and this figure will decrease further. It's a position you have to assume once again. Note, however, that 92% of the mayors of France have reasoned differently, regardless of their political tendency. Of course, the drawbacks can always be stressed on each point, but it is a sport that is a little too easy. However, as you have said, it is necessary to measure them to the benefits, and I have no difficulty in assuming before you that, in this area, we have measured this report, and that is why we are in the process of disfellowshiping. Other countries observe what we are doing because France has a particularly interesting way to fight against school dropout caused by confinement.
ParlaMint-FR_2020-05-19-O1215.u50	Mr Maxime Minot has the floor.
ParlaMint-FR_2020-05-19-O1215.u51	Minister, you are talking about dropping out of school for our students, but in my department of Oise, where it was decided to reopen all primary schools to avoid dropping out of vulnerable children, there are also drop-outs in secondary schools and universities.
ParlaMint-FR_2020-05-19-O1215.u52	That's why we're going to try to reopen them!
ParlaMint-FR_2020-05-19-O1215.u53	So why reopen schools, where our young people can be infected with covid-19? I note a clear contradiction in your reasoning since the beginning of the crisis: you previously said that classes should be closed quickly to combat the spread of the virus, and you now become a strong advocate of reopening, as the virus circulates strongly in our Oise department and in the national territory.
ParlaMint-FR_2020-05-19-O1215.u54	Mrs Marietta Karamanli has the floor to raise her question, No. 1048, concerning the reopening of schools during periods of defunction.
ParlaMint-FR_2020-05-19-O1215.u55	Minister of National Education and Youth, I would like to draw your attention to the conditions of the school year in the elementary and pre-elementary school after confinement in my department of Sarthe and in my city of Le Mans. The protocols established by the Ministry set out the framework within which teaching, educational, service and technical staff should intervene to ensure their safety and, of course, the safety of children and, thus, of their families. For nursery and primary schools, a departmental plan was to be drawn up by the Department of National Education Services. I would like to take this opportunity to thank all the staff who have worked during the confinement and who are working in this period of debunking. Only a few days before the date of the beginning of the deconfinition, many officials had not yet received precise indications on the collaboration of communal staff in the material organization, the disinfection of premises, the determination of barrier devices, the conditions for the resupply of catering services. A few days after this gradual re-entry, what about, first of all, in my department, the Sarthe? How many children have they been able to join their school? More generally, I would like to know the status of the implementation of the protocol, the difficulties identified, the means used and the arrangements for collaboration between education services, schools and elected representatives. We have a lot of feedback from staff and families who still tell us today that not everything is in place. I would like to know how public officials work together and how they plan to work together. Finally, with regard to the planned closures of pre-elementary and elementary classes, I would ask that the proposals of the administration be reconsidered taking into account the months during which registrations could not be made, the hesitations of the families and the difficulties encountered by the children in view of a last quarter which was not quite like the others.
ParlaMint-FR_2020-05-19-O1215.u56	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2020-05-19-O1215.u57	Thank you for your question, which complements the previous ones. Of course, we fully assume that the month of May is a month of transition, with deconfining being a real organizational challenge. In addition, we have always known that we will not return all children to institutions in a perfectly simultaneous way but in a gradual way. We take this choice, the only one we can. All countries are subject to the same constraints, which is unfortunately normal. Your question concerns the Sarthe, a department that is quite representative of what is happening in France: 100% of the colleges have been able to reopen since yesterday to welcome the sixth and fifth pupils, which is a good point for the students, as well as 99% of the schools in 98% of the municipalities. So the Sarthe is at the outposts of the deconfinement. A real joint work has been carried out, around a thematic group, with the associations of mayors, the DDCS, the departmental directorate of social cohesion, the CAF, the family allowance fund, as well as with the region as regards transport. Initially, this was mainly for first-degree institutions. The first meetings were held in early May. The issues of catering and work outside the classroom, in particular, were the subject of wide-ranging consultation. There is a heterogeneity of situations: some small country schools have fewer than 15 students, which allows for an almost normal return to class – unlike the day-care school. This thematic working group was expanded on 12 May to the departmental council to take stock, with the Ministry of National Education, of the re-entry of colleges since 29 April. A deconfining committee, with the participation of the communities, was even convened by the Prefect on May 7-14. The equipment supply, which includes the masks we provide to adults and college students, the hydro-alcoholic gel and the paediatric mask reserves for elementary school, has been carried out within time to ensure the pre-entry of teachers and the reception of students, at primary school since last week and at college since yesterday. In the first degree, 86 per cent of schools reopened on 12 May, a percentage which has since increased. The recovery was set for 18 May by 14 per cent of the municipalities. According to the first days, out of 17,500 kindergarten students, about 2000 were present in class on Tuesday, May 12, and 2500 on Thursday, May 14, and Friday, May 15, or 20 to 25 per cent of the total. At the elementary level, 4000 out of 29,000 students were present this week; A rise in power is therefore necessary. At the college, 5611 pupils in the sixth and fifth grades were expected at the beginning of the week. Since 12 May, we have been informed of suspicions of contamination, the first cases having led to the closure of the school by the mayor, even before the results are known. In this regard, I would like to say that we are very cautious, which explains the choice of closing schools as a preventive measure. Finally, the rate of supervision will increase next year, in each commune of the department.
ParlaMint-FR_2020-05-19-O1215.u58	Mr Daniel Labaronne, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, referred to his question No. 1029 concerning the organisation of examinations for persons with disabilities.
