ParlaMint-NO_2005-06-13-2.ana.ud2269e31	No one has asked for the floor. [[Fotation, see page 2832]]
ParlaMint-NO_2005-06-13-2.ana.ud2269e315	Skuta «Utvik Senior» listed 17 February 1978 on the way home from the Great Depth fishing field at Senja in Troms. The ‘Development Senior’ was a good, modern boat with a very skilled skipper and a trained crew that was pocket-known in the area. The ship had a crew of nine men. Everyone died at the crash. The loss occurred more than 27 years ago. The first Commission report concluded that the loss was due to misnavigation and ice-cream on the boat. This conclusion was met with shock from both the community, the fishermen and the survivors. Since then, the survivors and the community have waged a tough and long fight for cleaning and uplifting for the crew. This matter has been a heavy burden and arduous for the survivors, for the relatives, for the community and for the coastal community, for the rest. We are dealing with this matter today because the survivors have never given up – not because of the work of the authorities, but despite it. Today, I want to commend the survivors, the support group, the community and Coast Norway, who have been leading this matter all these years. After the first conclusion, they even started searching. In 1979, these results were achieved: On an open sea plain 35 metres deep and far from the nearest grounds, they found with the mini submarine "Develop Senior"’s steel, steering and lifeboat hatch arm. Years later, the engine was found. The ‘Early Development’ had been lost in the open sea. The survivors demanded reopening of the case, without results. The Ministry of Justice received a written complaint from the father of one of the victims where he referred to the map and found that there was no underwater cutting in the area where they had done their findings. It didn't lead to any reactions. A reopening of the case at that time could lead to a revealed weakness in the monitoring and failure of the alert procedures. Unlucky aspects of the work of the first Commission could be identified and the conclusions reached. It was possible to detect the place of the accident. And not least, it would ease the burden on the survivors. This case concerns the responsibility of the State as a result of the erroneous conclusions of the investigation of the Development Senior Loss. But the matter has a range far beyond this. It is also about the credibility of the investigative institution and the confidence of the Storting as a supervisory body over the exercise of state power. Today, a joint committee states that the ship was not due to misnavigation or ice-off of the boat. The Committee’s opinion concludes that this implies a complete cleaning of the crew. This case and other cases show that we need better investigation of major accidents. There are major weaknesses in today's system of investigation commissions. That is why I am pleased that the Committee decides that relatives, survivors or others should be represented in future investigation commissions. The cancellation message that we are dealing with today suggests that the survivors should be able to apply for cheap compensation. This is a conclusion that SV does not agree with and does not find to be a good solution. SV is pleased that there is a majority in the Committee for the establishment of a special compensation scheme for the survivors after the ‘Evolved Senior’ and for the establishment of a separate name to deal with the requirements. This title is assumed to determine both the amount of claims and who should be entitled to such compensation. The majority of the Committee shall decide that the name shall be immediately reduced and that the work shall not be delayed in any way. Work shall be completed by the end of 2005. What is now important is that this name is given a mandate to allow it to assess the question of compensation on a free basis. The following must not be obliged to rely on the premises or conclusions of St.meld. No 33, but it has to collect the information that it finds appropriate. I would like to stress that it is necessary to be generous in granting compensation to the survivors. A unanimous committee also says that there has been a long and heavy road for the survivors both emotionally and mentally, and that has also been an economic burden. The size must explain the ‘Evelopment Senior’ case in its entirety and look at the authorities’ handling of this case. In February 2004, the Presidentship of Stortinget received a letter from the Government of Berg requesting an unhindered investigation of the authorities’ handling of the Utvik Senior case. The claim was subsequently accepted by the survivors. The letter from Berg points to a number of specific points which point to the fact that, in the investigation of the loss and in the examination of claims for re-examination in 1979, gross insensibility had been demonstrated, and that the public in fact – if not deliberately – had been misled. The letter followed a comprehensive and detailed documentation letter. The letter was sent to the Ministry of Justice from the Control and Constitutional Committee with the following comments: ‘The Committee assumes that the documentation submitted will be useful in the further work of the Council of State.’;» Last year, the setting for the new inspection of the cause of the loss occurred. It confirms what the survivors have claimed for 25 years. The location of the loss site, which they left themselves until 1979, excludes ground support as a cause of loss. The cause of the loss is likely to be a collision. While the first Commission claimed that there was no unidentified vessel in the area that could have collided with the ‘Effective Senior’, the new Commission pointed out that two unidentified vessels had been observed in such a position. The new Commission did not have the task of assessing the management of the authorities, but indirectly strengthened it — and confirmed the report — the allegations in the enquiries that came to the Committee from the municipality of Berg and the survivors. In November last year, the Stortinget received a joint enquiry from the survivors following the ‘Western’ loss and the ‘Utvik Senior’ loss. They expressed great concern about the crucial role the Ministry of Justice seemed to play in addressing the demands of the two groups and wishes addressed to the Storting. They pointed out that the Ministry of Justice has been responsible for dealing with both of these cases by the authorities and called for an examination of the handling of the authorities. In St.meld. No 33 assesses the administration’s handling of the ‘Evelopment Senior’ case. The notification acknowledges that the cause of the loss has had an adverse outcome overall, but at the same time it is stated that no assessment appears to be critical individually. There has been no gross insensibility, and no one has deliberately wanted to seduce or has actually seduced the public. If one could demonstrate that the authorities are ‘very much to load’, e.g. by finding positive management, this could trigger objective liability, as stated in the notification. But the ministry absolves the state of such responsibility and recommends to the survivors to seek cheap compensation. The Storing Notice does not mention that an examination of the handling by the authorities has been requested. The documentation from the municipality of Berg and the survivors is also not mentioned, and the most serious allegations in their enquiry are not taken up for discussion in the biggest message. The majority has had a well-documented claim from the survivors to investigate the authorities’ handling of the ‘Evelopment Senior’ case for over one year. It was desirable that a majority in the Committee should support an independent review, but SV is today alone about such a requirement. Earlier today, the Stortinget has discussed the tsunami disaster and the setting made by the Government after an independent investigation commission has looked at the authorities’ handling of the case. That's enough, I would argue, that if the authorities were to have a review of their own handling of the tsunami disaster, the matter would probably look a little different today. Perhaps things would not come up that have been discussed and treated in the Stortinget today. That's how I claim it's also with the Development Senior case. I think it is sad that SV stays standing alone for an independent investigation. There should certainly have been a review of the handling of the case by the authorities. This is to give a real uprising to the survivors, to give justice to the community and to the coastal community. SV believes it is likely that the shipwreck of the fish concession associated with the “Utvik Senior” will be lost after the loss of the shipwreck. because the first review concluded that the crash was due to incorrect navigation. In examining any application for replacement of a lost concession, the Swedish Government will place a decisive emphasis on the situation in which the relatives have landed, and that this must be seen as innocent. On behalf of SV, I would like to address the proposals we are co-sponsors for, and the proposal that SV is alone to promote today.
ParlaMint-NO_2005-06-13-2.ana.ud2269e362	The representative Lena Jensen has taken up the suggestions she referred to.
ParlaMint-NO_2005-06-13-2.ana.ud2269e365	The fishing vessel "Utvik Senior" was listed on 17 February 1978 on the way from the Great Depth fishing field towards land in Steinfjord at Senja in Troms. The ship had a crew of nine men. Everyone died, unfortunately. The Ministry of Justice, pursuant to existing maritime law § 314, set up a commission of inquiry on 23 February 1978 to clarify and assess the causes of the accident of «Utvik Senior». After the loss, the survivors have not been able to reconcile themselves with the first Commission conclusion that the cause of the accident was misnavigation and critical seafarership. The Commission concluded in 1979 that: ‘The vessel may have been attenuated after ice-down and subsequently driven into the traps or entered the traps due to misnavigation. Thereafter, the vessel has been partially crushed.’» Since 1979, the survivors have been working to ensure that the investigations of the loss have been carried out. The Ministry of Justice adopted a new commission of inquiry, which presented its report in 2004, in NOU 2004:9. After the Commission’s overall assessment, collision with another ship was the likely cause of the ‘Evelopment Senior’ loss, as mentioned by several speakers here today. This conclusion is much more consistent with what the survivors have claimed, and the team on board the Developing Senior has been cleaned up for misnavigation claims. In the main message, it is stated at the same time that there is no basis for paying compensation in accordance with general claims rules. The Christian People's Party believes it is important that the survivors and society else have a new examination of the "Evelopment Senior"'s loss. The State is not responsible for the general rules on compensation, but the Ministry of Justice recommended that the survivors be compensated for by cheapness. The authority under the Storting will decide whether the replacement recommendation should be followed. We now know that the probable cause of the loss was the collision with another vessel. In the light of the new conclusion, the Ministry of Justice has reviewed the handling of the loss by the board of directors and assessed the question of compensation for the survivors. The last Commission conclusion cleans the crew on board the ‘Evolve Senior’ for the misnavigation claims. In St.meld. No 33 for 2004-2005, the ‘Utvik Senior’ fishing vessel’s death on 17 February 1978, shows that assessments of the later loss do not appear to be successful. There is no coverage to claim that ‘the survivors were led behind the light of official Norway’. No one has deliberately wanted to lead anyone behind the light or has actually led the general and the survivors behind the light, in the process of clarifying the cause of the “Evelopment Senior” loss. I also mean, like Minister of Justice Dørum, that there is reason to give them a handshake in the form of a cheap substitute. I don't mean that such replacement is simple, but an expression of society's cause after a tragic loss and heavy years for the survivors. The Christian People's Party will not, like the majority in the Committee, send cases back to the Government to appoint a separate name to deal with the claims of the deceased. The government will then have to draw up a proposal for the Storting with a promise proposal to cover the payment of compensation, the management of fees, and its administration. The Stortin-get must then decide on its own basis on the proposed license, including its size in the individual cases. For the sake of the survivors and the time since the loss, it is most appropriate to allow the Billing Replacement Committee to start processing the claims for compensation rather than to expect a proposition from the Government to the fall.
ParlaMint-NO_2005-06-13-2.ana.ud2269e396	It is a tragic matter that is now, after 27 years, hopefully brought to an end in a way that is acceptable to the survivors. The notification of accidents to be dealt with today in the context of the investigation of the ‘Utvik Senior’ accident states that the investigation of accidents is an act of assistance or service and that the State is not obliged to assist in clarifying the claims of the injured parties as a result of the accident. It's possible it can be said this way. But it was the State at the Ministry of Justice that, in accordance with the maritime law of the time, § 314 set up this commission of inquiry. It was this Commission's conclusions that have imposed the many years that have passed on both in the form of the allegations of poor seafaring, the abbreviation given in the insurance settlement, and the loss of fishing rights that has been held. It is therefore with amazement that I have read some of the wording in the Storing Communication. When it can be said that the assessments made by the Commission in the context of the accident, in retrospect, do not appear to be successful, and they use wordings such as that there is reason to give a handshake in the form of a certain replacement to the survivors, it is formulations that, in my opinion, are not acceptable to use. There is no doubt that the conclusions of the first Commission of Inquiry have led to difficulties in resuming this case. It also points out to the Minister of Justice himself in the submission of the report. There has been one of the most important reasons why the survivors have had to live with this for so many years. It is therefore not a handshake, but a reasonable compensation which should be shared by the survivors. And the survivors should, if possible, in the opinion of the Centre Party, also get back the lost fishing rights. There is nothing in the law of participants that precludes this from happening, as the Minister for Fisheries also points out in his response to the Committee. The centre party will support the majority voting position during voting today, and hopes that with this, as I said, we can bring an end to a long and sad case. In my opinion, the SV’s proposal to examine all aspects of the administration’s management is, despite the fact that the survivors have also expressed their wish to do so, is not the most important thing today. Providing proper compensation and a settlement that allows the survivors to move forward and look forward should, in my view, be more important. Establishing good procedures for future investigation commissions is another point that is important to address. And there should also be an unreserved complaint to the survivors. In this way, hopefully you can clean up this matter properly. I have no reason to believe, as the Minister of Justice also points out in the main message, that there are people who have deliberately wanted to make mistakes or draw wrong conclusions or hold back information. The first commission of inquiry did not do enough work. It is now corrected by Commission No. 2nd@item: inlistbox The most important thing now is to get this case out of the world in an acceptable and good way for the survivors. And these types of investigation commissions are supposed to be trusting. After all, there are a few other accidents, both the ‘Western’ accident and the Mehamn accident, where they have subsequently heard some of the same claims as those made in connection with the ‘Evelopment Senior’. I am going to be very careful to draw parallels between these three issues, but it only shows how necessary it is when the state first appoints these types of commissions, that the job is done in a proper way, so that everyone can trust that information is not withheld, and that you do not draw wrong conclusions. It's also something you have to learn from for the future. So, as said, the Centre Party will support the majority position as it exists.
ParlaMint-NO_2005-06-13-2.ana.ud2269e424	Can we trust the investigation commissions any longer? I ask the question, The Swedish Association of Investigations asks the question, Berg local government asks the question, and people who have been involved in the work with the ‘Development Seniors’ ask the question. Can we trust the investigation commissions any longer? I believe that the Stortinget must take an initiative as soon as possible to review the inspection systems critically to ensure that the necessary quality assurance is in place. The ‘Evelopment Senior’ case reveals, among other things: fundamental weaknesses in complaint handling procedures. It is not possible to complain, and if one still tries to complain, the principle is that the goat should take care of the oat bag. The Storting has been brought to trial about the loss of the fishing boat «Development Senior» outside Senja in 1978 for treatment. The survivors will have considered the matter to be a major maritime accident. They want the fishing rights back to the boat, and refuse to apply for an individual fee. The investigation commission concluded in April last year that the crash was due to collision with another vessel and not to navigation errors, as stated by the first Commission in 1979. We in the Coastal Party support the demand for the survivors and the rest of the population of Senja. They have always known that the fishing boat was clean after everything to judge, and that the crew did not die as a result of their own faults. A strong indicator that this happened is that the engine was found with the gear in reverse. You don't go back when you go forward. Some resumptions had not taken place without strong survivors and a staunch and skilled journalist who managed to obtain funding for his own studies. In retrospect, the search light has been placed on the work and assessments of the authorities in this case. Several critical issues have been identified. These conditions have been almost ignored by the Ministry of Justice. St.meld. No 33 for the 2004-2005 period, the survivors are assessed as a contribution by the parties to support the bureaucracy and administration of the Ministry of Justice. They have not been heard, pointing out that the basis for rejecting a review in 1980 was based on actual errors and unfounded claims. Many suggest that the Ministry of Justice, regardless of the facts, had decided that the fishermen and skipper Ola Abelsen himself were responsible for the accident. This blatant misguided attitude has led to the assessment of the replacement issue being handled by the authorities in a way that the Coastal Party cannot do well. We agree with the surviving lawyer, who says, ‘It is easy to acquit yourself from misappropriation, insensibility and responsibility when the criticism is not allowed to do so. The public and the public have not been made aware of the content of, and background to, the accusations and criticisms of the survivors and the community on the outside of Senja, and therefore do not have a basis for this. today to assess the credibility of the forecast. It is the wish of the survivors to rectify briefly." When the engine for the fishing boat was found, and the place of the shipwreck thus detected, one could conclude that the skipper Ola Abelsen had navigated very carefully and wisely when he led the boat into Senja in the difficult day of the accident. Yes, I was outside the Westphalia that night, and it was a very bad weather. If you were to go ashore, you had to be careful, and use reason, and so did Ola Abelsen. In accordance with the general rules on compensation, the liable person is liable for damages, or, where appropriate, his insurance company. In the case of ‘Evelopment Senior’, harm is unknown. Just the state's reluctance to reopen the investigation may be a very significant reason why it has been impossible to find damages. General common sense therefore suggests that the Ministry of Justice should assume liability. The matter is now under consideration in Stortinget. The Coastal Party believes that the matter should be returned to the Government, recommending that a benevolent political judgement be exercised. It's about unimaginable family tragedy. The state has played a key role in the growing scale of tragedy, not listening to the survivors and the local population. The state has shown little interest in resolving the matter. Once the country’s misguided conclusion and refusal of truth have had such dramatic consequences for the survivors, it must have consequences in the form of real upliftment and proper compensation. A further state attack on the survivors of the ‘Evelopment Senior’ and the local population of Senja will mean. The most important thing about this matter now lies in the fact that the big business and government act as the people's trustees and take responsibility for the evolution of this matter. The ‘Development of Seniors’ case is a disgrace. With the knowledge we have today, we can restore some of the confidence of the survivors after the accident. That's a reason we have to take advantage of it!
ParlaMint-NO_2005-06-13-2.ana.ud2269e456	It has now been more than 27 years since the fishing vessel ‘Edvik Senior’ was lost and a crew of nine men died. The loss has been investigated twice. The first investigation commission, which issued its report in January 1979, concluded as probable cause of the ship’s loss that the ship could have been attenuated after ice-downing and then grounded, or grounded after failure of navigation. The survivors could never accept the conclusion that the probable cause of injury was mis navigation with subsequent grounding. They left the ship feeling that it was offensive that the crew could have shown a bad seamanship, and they worked all year long to get the ship's investigations resumed. The loss and management of this was a heavy burden on the survivors and a small community. Following a search under the direction of the ‘NRK Focus’, the main engine of the Development Senior was located in April 2002. The findings led to a request from the survivors for the establishment of a commission of inquiry and, in consultation with the Ministry of Fisheries, the Ministry of Justice appointed in May 2002 a new independent investigation commission following the loss of ‘Utvik Senior’. The Commission issued its report in April 2004 and concluded that the likely cause of the spillage was a collision. It was now clear that the team at the ‘Development Senior’ had not navigated the error, but had chosen a reasonable course towards the country when the crash occurred. In the light of this new conclusion, the Ministry of Justice has, in accordance with the requirements of, inter alia: the survivors have passed through the management of the licence by the authorities. The Ministry considers that several of the assessments made by the authorities, both in the context of investigations and in the context of the follow-up of new findings, are subsequently found to be unfortunate. In view of the uncertainty which the Council has raised about the cause of the accident and the possibilities for further action in the matter, there is reason to ask whether the ministry should have re-appointed the Commission in 1979. In retrospect, it is believed that the Ministry of Justice should have been more critical and listened more to the survivors. In my opinion, there is no evidence to suggest that someone has deliberately wanted to seduce, or has actually misled, the public – and the survivors – in order to clarify the cause of the ‘Evelopment Senior’ loss. However, it is clear that the survivors have been subjected to an additional burden by reaching a false conclusion in 1978-1979. The case has been a testimony for many years for the survivors who lost their closest friends in the wreckage. The last Commission’s conclusion is that several more are consistent with what they have consistently claimed. This is also part of the background because I have recommended that the survivors be granted a cheap substitute. I have been working to bring down the new Commission and in the course of the follow-up to the work and conclusions of the new Commission very much concerned with taking into account the relatives and the survivors after the loss. Against this background, I saw it as important that, when the new commission of inquiry was set up, there was also room for an independent and skilled person to whom the survivors could have confidence, and without this creating decisive problems of stability in relation to the independent and independent position of such a commission of inquiry should and should have. In order for the survivors to be able to follow the work carried out by the new Commission, I found it important in this case that the Ministry of Justice provided financial support to the organisation and work of the survivors, so that they could also follow the work of the investigating commission. I have also met the survivors on several occasions. I see it as very important for the survivors that the matter can now find its conclusion. In the follow-up to the Storting decision, I will do my utmost to establish as soon as possible a separate compensation scheme for the survivors and to establish a separate name to determine the amount of compensation and to define who is to be covered by the scheme. In connection with this case, a letter from the municipality of Berg has been sent. I just want to quote here what the committee itself actually says: ‘The Committee has noted that in the public debate it has been discussed whether the Ministry of Justice has received an enquiry from the municipality of Berge dated 15 March 2004 which was forwarded from Stortinget on 22 April 2004. The Committee assumes that, by reviewing all the primary sources referred to in this letter, the Ministry has clarified whether the documentation submitted was of benefit to the further work of the Council of State, as stated. Committee endorsement in the letter of transmission.’;» I can confirm that the department has also assessed the enquiry from the municipality of Berg dated 15 March 2004, which was forwarded from Stortinget on 22 April 2004. The letter deals with matters that are essentially discussed in the Storing Communication, even if the message does not refer to this letter. The cancellation notice also addresses issues related to the work of the first Commission and the question of the possible resumption of the survey in 1979-1980, which is the main theme of the letter from the municipality of Berg. The Ministry of Justice has chosen to refer to the original sources of the archives — to which the committee refers — and not to subsequent requests. I think it is important just to confirm the assumption and assumption made by the Committee on this point. Otherwise, I might say, with a little quiet thought, that I should not have any special reason to cover something that happened 27 years ago? What reason should I have to do that? What reason should I have to go through archives in such a way that I should do it? I'll leave these questions standing. I don't know any such reason. I've been going through the sources that exist, and I've presented this with an open vision for the Storting. I am pleased with the sober and calm tone you have had in this debate, and I would like to confirm that I have chosen such a tone myself because I feel that the survivors have come into an incredibly difficult situation. I believe that the committee has also tried to solve it. When I proposed a cheap substitute scheme, with an adaptation of this, it is because there is also a basis for this in the previous treatments of the Storting. However, I note and take note that, in its work on this matter and on the basis of the reasons it has, the Committee has asked that we set up a separate name and consider a separate replacement. I have therefore said in my post that it will of course be followed up. I just want to say that the matter leaves behind many difficult considerations, and I have listened with interest to the various articles, and they will, like the committee position that exists, be the reference I have when I go on with my work.
ParlaMint-NO_2005-06-13-2.ana.ud2269e491	The following speakers shall have a speaking time of up to 3 minutes.
ParlaMint-NO_2005-06-13-2.ana.ud2269e494	I think I'll start by commenting on something that the rapporteur said, and that I found quite interesting and a little provocative. The rapporteur pointed out at the end of his speech that the Government’s proposal for replacement would lead to a faster treatment and would be more appropriate for the survivors. I assume that after 27 years the most important thing for the survivors is to get a proper replacement. I assume that the time factor is not the most significant, but that justice is done the most. It has to be more important than the time factor here. So it's like, at least at my discretion, that in this case it's about two relationships. It's about the role of the state, the role of the state as a power factor in relation to the ability of individuals to actually fight for what they think is right, and to prevent the state of various motives or coincidences from drawing a conclusion that turns out to be wrong. Then one as an individual must be strong. The state has resources that no one else can set up with. Therefore, I believe that this matter is a classic example of the state's need to show humility, and the state must have a sense of urgency in relation to its role. And we have other examples. Some have referred to the Mehamn accident, to the ‘Western’ accident and to the ‘Scandinavian Star’ accident, on which there is now a new debate. What are the facts behind the accident? If the individual people do not have confidence in the state, then we – all in this room – have a challenge. I think we should take that with us. I admire the relatives in this case who have fought for as many years as they have actually done, given the recognition that the previous conclusions have been incorrect. And what's good about it is that it shows that it works. So if you feel that you're right, it's going a long way, that -- I don't know if it's allowed to use the term -- suppress the state, because that's what I feel is happening here through what the majority today is proposing. The paradox is that you have to go this far, so you've been through a hard fight for almost 30 years, you've been on and using your own resources. And with the list and the lemp and the network you have, you're going to be able to sort it out at the end. I think it is good that the new Commission corrected in previous misunderstandings – I am going to use the term ‘misunderstandings’ – in relation to the claims made by the first Commission. Another moment that I also think it is important to point out is the role of defence. I also find it a bit interesting to see what the committee writes about the role and ability of defence to be a co-player and not a counter-player. Perhaps the most important thing, which I am also satisfied with in relation to the conclusion, is that we now have a separate compensation scheme, the second is that the crew's legacy is washed clean, and that the survivors are given compensation that is reasonable from the point of view of what they have been exposed to.
ParlaMint-NO_2005-06-13-2.ana.ud2269e509	I remember very well on the February morning in 1978 when the news came that “Utvik Senior” was down. Such messages do something to us who live on the coast, and who have the sea as a workplace. We're all kind of affected. We know that the loss has happened and will happen again, but in such situations it is very important to have the greatest possible clarity about what happened when the boat disappeared. For abandoned by people who get away at sea, this is more important than others might have the opportunity to understand. There is no doubt that they left behind after the team of ‘Development Seniors’ in the 27 years that have passed since this happened, they have had to bear a large additional burden. This applies to the misnavigation claims. The locals and people who knew the conditions, and who knew the crew, rejected that theory early, very early. The boat was good and modern, the skipper was very capable, and the crew was experienced. The local population has consistently refused to believe that misnavigation and poor seafarers were the cause of the loss. Therefore, they have left behind themselves and many others worked on the matter all the time to prove that navigation of errors was not the cause of this loss. Through their intense work, they have reached the survivors, but it has cost them both hard work and money. I am pleased that it is finally established that the loss was not due to misnavigation, and I hope that this has taught us something, namely that it is important in all respects to listen to the local people and professionals who have firsthand knowledge of the weather, wind and waters. Had this been done earlier in this matter, much had been different. I am pleased that the majority of the Storting will provide the survivors with compensation for what they have had to review. I am pleased that the majority of Storting will establish a separate compensation scheme for the survivors. This allows for rapid treatment, a treatment that should be completed well in advance of the next year. The matter must, in my view, be given the highest priority. We must all help to ensure that the survivors can now put this matter behind them in the best possible way. I had therefore long hoped that today's decision on a separate compensation scheme would be unanimous.
ParlaMint-NO_2005-06-13-2.ana.ud2269e520	It is a solid and reliable work that the new commission of inquiry has presented, and it is good for all of us. The case rapporteur said that the disagreement between the fractions here is not great, and so it is. We have a slightly different approach to how the replacement is to be done, how to in practice trigger such a replacement. The one fraction here, the Right Party and the Christian People's Party, believe, according to their best judgement, that this is best done with a cheap substitute. The rest of the Stortinget believes that it is best done in the way suggested in the setting here: a name that takes care of this. The representative Brørby went through how the cheap compensation scheme has worked in Stortinget until now. In addition to what the representative Brøwby said, it is also such that, as far as I can understand, the substitute would require an application from each of the beneficiaries. And it has to be defined who is to be included. The second is that there is an amount limit up in this scheme, and the Storting is not quite convinced for its part that it is adapted to the situation we are currently facing. I think it would be good if in this case it could be an aggregate increase that was behind the final decision. I would ask the Right and Christian People's Party, when their proposals have fallen, to vote subsidiaryly for the vote.
ParlaMint-NO_2005-06-13-2.ana.ud2269e531	When we started today, we started a power and democracy debate. This debate is probably a good example of what happens when the basic attitudes that we're going to have in democracy are missing, when people feel a reluctance to the processes and you don't trust the state, or when things were made in a political time when you didn't have a society of openness on absolutely every point. But once things have to end. Citizens should be treated as citizens and owners of the country, not as customers or clients. I believe that the job the Minister of Justice has done in this matter, in fact deserves praise from this pulpit. They have taken up the matter, have had an open position and have wanted to meet the relatives several times, have wanted to start an investigation, and have gone in and supported the survivor's group, so that they can do so, and they have also made a complaint to the survivors. The representative Arnesen said that the majority would substitute. I don't know if anyone in this room will vote against giving compensation. What I might think is a somewhat daunting perspective of this, is that the cheap substitute system is viewed as something simpler than anything else, while it's really going to be one of the finest things to give. I don't think it's right if the Storing with this treatment should weaken this as the important institution it is. The Minister for Transport has launched a reform on commissions following this type of accident. I have been a member of the family after an accident that has been passed through by a commission. It is important to have confidence in such commissions. That's why it's important to have the composition that we're now seeing starting to be the composition of the future. After an accident of this kind, it's important to have the feeling that there's someone who can sort out the injustice you're feeling. It is important both for the care process and for the treatment of the shock. I think that those who have been exposed to this for such a long time ago, also need to be finished, put a line, and say that now they've apologized, now we've got compensation. At least we don't want it to take the longest possible time before they're allowed to put that line in their lives.
ParlaMint-NO_2005-06-13-2.ana.ud2269e542	I take note that the majority does not believe that the survivors should be covered by an established cheap-compensation scheme by an injection, as I said in my opening post. An appropriation of it is in relation to the person-circuit that may be covered. That's what Stortinget has previously opened to happen. Now the majority will limit it. It's okay. We just have to deal with that. The undertone that someone meant to hear from my first post was really just an attempt to tone down the discord we have on this question, which I think Kjell Engebrettsen got with him afterwards Everyone thinks that the survivors will get some kind of compensation that is reasonable in relation to what they have experienced. What they have experienced has been going on in reality when it happened and for 27 years afterwards. That there has been a lot of stress, we all agree. That undertone someone thought was there, was really just a clarification of the voting theme from our side, without polishing, because there's so much consensus here. We believe that it will be more effective to build on an established system, where it is open for a larger audience to be included, and that the Storting has it today. A practice has been developed, an approach will be taken, and also in relation to the size to be adapted to the individual. In addition, a separate secretariat has been set up. Actually, it is a very practical approach we have taken on this issue in relation to dealing with the requirements with the respect they deserve, and preferably as quickly as possible. We continue to believe that there will be some sort of cheap substitute, here via Stortinget, which I believe will also be the result when the Council of State comes back to Stortingen to get appropriations for a new special compensation scheme. It becomes a majority for a separate compensation scheme. We have assessed to what extent we should support it subsidiaryly. There are good reasons to do that. That's not a big difference. But we're maintaining our proposal, for the reasons I've outlined, also because there are other groups that should have dealt with their claims. We don't think that is necessarily the big difference in principle, either with our proposal or with the majority proposal. This has already been clarified by the representative, Mr Engebretsen. I have great faith that the Council of State, based on today's debate, can handle this in a good way and come back to the Stortinget with a case of proposals for decisions and allocations that are in the hands of the suffering and pain that very many of the survivors and relatives have had in these 27 years.
ParlaMint-NO_2005-06-13-2.ana.ud2269e557	The representative of Mr Ellingen has asked for the floor.
ParlaMint-NO_2005-06-13-2.ana.ud2269e560	I didn't have the heart to stop, President. It was the representative of Grande who made me speak. After listening to the protests of the Minister of Justice, I was a little surprised, because the fact is that if you talk to the survivors in this case, I don't think it's an indiscriminate belief that the Minister of Justice has only been a co-player. I think actually they've experienced him as much as an opponent. So to the extent that the Minister of Justice should have credit for the job he has done, he must probably take what is on the other side of the barrel, too, namely a good deal of criticism from the survivors. The representative of Grande also pointed out that the representative of Arnesen had requested a compensation scheme. What he has pointed out is that there should be ‘a separate compensation scheme’ in this case. I'm not going to delay the debate anymore, but I needed to clarify and nuance what the representative Grande was about in his speech.
ParlaMint-NO_2005-06-13-2.ana.ud2269e571	That's it. Several have not asked for the floor on case No. 15th [[Fotation, see page 2833]]
ParlaMint-NO_2005-06-13-2.ana.ud2269e589	At the request of the Judicial Committee, the President will propose that speaking time be limited to 5 minutes for each group. In addition, the President will propose that there be no repetitions after the individual speeches, and that those who have to sign up on the list of speakers, in addition to the allocated speaking time, have a speaking time of up to 3 minutes. – It shall be deemed to have been adopted.
ParlaMint-NO_2005-06-13-2.ana.ud2269e596	I can't say I'm sorry I'm going to have the word again, but I'm going to be quick. I would just like to point out the fact that the Progress Party and the minority in this case also support the intention in what the matter is really about, i.e. biometric passports. But we want to express concern that the passport and passport fee will eventually end up being a purely fiscal charge for the state. We do not think that is very reasonable, so we would like to ask the Government to provide an estimate of the cost of producing passports when the budget for next year is presented. There have been examples from other Nordic countries where passports cost one third of the Norwegian passports cost. That's why we want to look at what's self-eating. Then I'll take up the minority proposal.
ParlaMint-NO_2005-06-13-2.ana.ud2269e605	The representative Jan Arild Ellingsen has taken up the suggestion he referred to.
