Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u1	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Chairperson	MP	notMinister	S	Sjálfstæðisflokkur	Coalition	Centre to centre-right	EinarGudfinnsson1955	Guðfinnsson, Einar K.	M	1955	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u12	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	S	Sjálfstæðisflokkur	Coalition	Centre to centre-right	AsmundurFridriksson	Friðriksson, Ásmundur	M	1956	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u13	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Vg	Vinstrihreyfingin - grænt framboð	-	Centre-left to left	SteinunnArnadottir	Árnadóttir, Steinunn Þóra	F	1977	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u14	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Sf	Samfylking	-	Centre-left	SigridurIngadottir	Ingadóttir, Sigríður Ingibjörg	F	1968	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u15	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Bf	Björt framtíð	-	Centre	BrynhildurPetursdottir	Pétursdóttir, Brynhildur	F	1969	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u16	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Sf	Samfylking	-	Centre-left	ValgerdurBjarnadottir	Bjarnadóttir, Valgerður	F	1950	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u17	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Bf	Björt framtíð	-	Centre	BrynhildurPetursdottir	Pétursdóttir, Brynhildur	F	1969	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u18	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Sf	Samfylking	-	Centre-left	HelgiHjorvar	Hjörvar, Helgi	M	1967	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u19	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Chairperson	MP	notMinister	S	Sjálfstæðisflokkur	Coalition	Centre to centre-right	EinarGudfinnsson1955	Guðfinnsson, Einar K.	M	1955	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u20	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Bf	Björt framtíð	-	Centre	OttarrProppe	Proppé, Óttarr	M	1968	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u21	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	Bf	Björt framtíð	-	Centre	RobertMarshall	Marshall, Róbert	M	1971	
ParlaMint-IS-en_2016-08-24-139	ParlaMint-IS_2016-08-24-139.u22	Speeches in the national parliament of Iceland, 21. term, regular meeting 145-139, 24.08.2016.	2016-08-24	Unicameralism	21. kjörtímabil	145. löggjafarþing	Hefðbundinn	-	-	Reference	English	Regular	MP	notMinister	S	Sjálfstæðisflokkur	Coalition	Centre to centre-right	RagnheidurRikhardsdottir	Ríkharðsdóttir, Ragnheiður	F	1949	
