Session,Date,Left,Centre,Right
ParlaMint-GB-en_2015-03-20-commons-meta.tsv,2015-03-20,19,0,16
ParlaMint-GB-en_2015-03-23-commons-meta.tsv,2015-03-23,81,0,56
ParlaMint-GB-en_2015-03-23-lords-meta.tsv,2015-03-23,34,0,19
ParlaMint-GB-en_2015-03-24-commons-meta.tsv,2015-03-24,63,0,78
ParlaMint-GB-en_2015-03-24-lords-meta.tsv,2015-03-24,36,0,30
ParlaMint-GB-en_2015-03-25-commons-meta.tsv,2015-03-25,62,0,43
ParlaMint-GB-en_2015-03-25-lords-meta.tsv,2015-03-25,41,0,22
ParlaMint-GB-en_2015-03-26-commons-meta.tsv,2015-03-26,87,0,61
ParlaMint-GB-en_2015-03-26-lords-meta.tsv,2015-03-26,27,0,14
ParlaMint-GB-en_2015-05-18-commons-meta.tsv,2015-05-18,6,0,4
ParlaMint-GB-en_2015-05-18-lords-meta.tsv,2015-05-18,0,0,1
ParlaMint-GB-en_2015-05-19-commons-meta.tsv,2015-05-19,0,0,1
ParlaMint-GB-en_2015-05-19-lords-meta.tsv,2015-05-19,0,0,1
ParlaMint-GB-en_2015-05-20-commons-meta.tsv,2015-05-20,0,0,1
ParlaMint-GB-en_2015-05-21-commons-meta.tsv,2015-05-21,0,0,1
ParlaMint-GB-en_2015-05-26-commons-meta.tsv,2015-05-26,0,0,1
ParlaMint-GB-en_2015-05-27-commons-meta.tsv,2015-05-27,34,0,35
ParlaMint-GB-en_2015-05-27-lords-meta.tsv,2015-05-27,2,0,3
ParlaMint-GB-en_2015-05-28-commons-meta.tsv,2015-05-28,46,0,37
ParlaMint-GB-en_2015-05-28-lords-meta.tsv,2015-05-28,23,0,22
ParlaMint-GB-en_2015-06-01-commons-meta.tsv,2015-06-01,44,0,51
ParlaMint-GB-en_2015-06-01-lords-meta.tsv,2015-06-01,42,0,26
ParlaMint-GB-en_2015-06-02-commons-meta.tsv,2015-06-02,60,0,57
ParlaMint-GB-en_2015-06-02-lords-meta.tsv,2015-06-02,36,0,30
ParlaMint-GB-en_2015-06-03-commons-meta.tsv,2015-06-03,64,0,67
ParlaMint-GB-en_2015-06-03-lords-meta.tsv,2015-06-03,44,0,19
ParlaMint-GB-en_2015-06-04-commons-meta.tsv,2015-06-04,77,0,89
ParlaMint-GB-en_2015-06-04-lords-meta.tsv,2015-06-04,42,0,25
ParlaMint-GB-en_2015-06-08-commons-meta.tsv,2015-06-08,68,0,68
ParlaMint-GB-en_2015-06-08-lords-meta.tsv,2015-06-08,36,0,20
ParlaMint-GB-en_2015-06-09-commons-meta.tsv,2015-06-09,64,0,70
ParlaMint-GB-en_2015-06-09-lords-meta.tsv,2015-06-09,27,0,17
ParlaMint-GB-en_2015-06-10-commons-meta.tsv,2015-06-10,84,0,86
ParlaMint-GB-en_2015-06-10-lords-meta.tsv,2015-06-10,39,0,20
ParlaMint-GB-en_2015-06-11-commons-meta.tsv,2015-06-11,78,0,109
ParlaMint-GB-en_2015-06-11-lords-meta.tsv,2015-06-11,35,0,25
ParlaMint-GB-en_2015-06-15-commons-meta.tsv,2015-06-15,59,0,53
ParlaMint-GB-en_2015-06-15-lords-meta.tsv,2015-06-15,25,0,22
ParlaMint-GB-en_2015-06-16-commons-meta.tsv,2015-06-16,52,0,75
ParlaMint-GB-en_2015-06-16-lords-meta.tsv,2015-06-16,27,0,17
ParlaMint-GB-en_2015-06-17-commons-meta.tsv,2015-06-17,73,0,65
ParlaMint-GB-en_2015-06-17-lords-meta.tsv,2015-06-17,35,0,21
ParlaMint-GB-en_2015-06-18-commons-meta.tsv,2015-06-18,86,0,86
ParlaMint-GB-en_2015-06-18-lords-meta.tsv,2015-06-18,23,0,16
ParlaMint-GB-en_2015-06-19-lords-meta.tsv,2015-06-19,8,0,8
ParlaMint-GB-en_2015-06-22-commons-meta.tsv,2015-06-22,73,0,73
ParlaMint-GB-en_2015-06-22-lords-meta.tsv,2015-06-22,40,0,28
ParlaMint-GB-en_2015-06-23-commons-meta.tsv,2015-06-23,58,0,68
ParlaMint-GB-en_2015-06-23-lords-meta.tsv,2015-06-23,32,0,19
ParlaMint-GB-en_2015-06-24-commons-meta.tsv,2015-06-24,76,0,78
ParlaMint-GB-en_2015-06-24-lords-meta.tsv,2015-06-24,39,0,26
ParlaMint-GB-en_2015-06-25-commons-meta.tsv,2015-06-25,76,0,64
ParlaMint-GB-en_2015-06-25-lords-meta.tsv,2015-06-25,47,0,15
ParlaMint-GB-en_2015-06-29-commons-meta.tsv,2015-06-29,94,0,100
ParlaMint-GB-en_2015-06-29-lords-meta.tsv,2015-06-29,45,0,26
ParlaMint-GB-en_2015-06-30-commons-meta.tsv,2015-06-30,61,0,45
ParlaMint-GB-en_2015-06-30-lords-meta.tsv,2015-06-30,32,0,17
ParlaMint-GB-en_2015-07-01-commons-meta.tsv,2015-07-01,94,0,93
ParlaMint-GB-en_2015-07-01-lords-meta.tsv,2015-07-01,38,0,26
ParlaMint-GB-en_2015-07-02-lords-meta.tsv,2015-07-02,35,0,23
ParlaMint-GB-en_2015-07-06-commons-meta.tsv,2015-07-06,82,0,78
ParlaMint-GB-en_2015-07-06-lords-meta.tsv,2015-07-06,36,0,25
ParlaMint-GB-en_2015-07-07-commons-meta.tsv,2015-07-07,92,0,75
ParlaMint-GB-en_2015-07-07-lords-meta.tsv,2015-07-07,24,0,22
ParlaMint-GB-en_2015-07-08-commons-meta.tsv,2015-07-08,52,0,72
ParlaMint-GB-en_2015-07-08-lords-meta.tsv,2015-07-08,26,0,14
ParlaMint-GB-en_2015-07-09-lords-meta.tsv,2015-07-09,34,0,20
ParlaMint-GB-en_2015-07-13-commons-meta.tsv,2015-07-13,58,0,65
ParlaMint-GB-en_2015-07-13-lords-meta.tsv,2015-07-13,35,0,15
ParlaMint-GB-en_2015-07-14-commons-meta.tsv,2015-07-14,72,0,68
ParlaMint-GB-en_2015-07-14-lords-meta.tsv,2015-07-14,29,0,19
ParlaMint-GB-en_2015-07-15-commons-meta.tsv,2015-07-15,82,0,75
ParlaMint-GB-en_2015-07-15-lords-meta.tsv,2015-07-15,37,0,26
ParlaMint-GB-en_2015-07-16-lords-meta.tsv,2015-07-16,49,0,27
ParlaMint-GB-en_2015-07-17-lords-meta.tsv,2015-07-17,13,0,16
ParlaMint-GB-en_2015-07-20-commons-meta.tsv,2015-07-20,89,0,88
ParlaMint-GB-en_2015-07-20-lords-meta.tsv,2015-07-20,36,0,28
ParlaMint-GB-en_2015-07-21-commons-meta.tsv,2015-07-21,61,0,57
ParlaMint-GB-en_2015-07-21-lords-meta.tsv,2015-07-21,37,0,26
ParlaMint-GB-en_2015-07-22-lords-meta.tsv,2015-07-22,34,0,24
ParlaMint-GB-en_2015-09-07-commons-meta.tsv,2015-09-07,80,0,94
ParlaMint-GB-en_2015-09-07-lords-meta.tsv,2015-09-07,36,0,18
ParlaMint-GB-en_2015-09-08-commons-meta.tsv,2015-09-08,83,0,77
ParlaMint-GB-en_2015-09-08-lords-meta.tsv,2015-09-08,32,0,29
ParlaMint-GB-en_2015-09-09-commons-meta.tsv,2015-09-09,58,0,44
ParlaMint-GB-en_2015-09-09-lords-meta.tsv,2015-09-09,23,0,19
ParlaMint-GB-en_2015-09-10-lords-meta.tsv,2015-09-10,52,0,26
ParlaMint-GB-en_2015-09-11-commons-meta.tsv,2015-09-11,38,0,47
ParlaMint-GB-en_2015-09-11-lords-meta.tsv,2015-09-11,4,0,15
ParlaMint-GB-en_2015-09-14-commons-meta.tsv,2015-09-14,95,0,62
ParlaMint-GB-en_2015-09-14-lords-meta.tsv,2015-09-14,29,0,25
ParlaMint-GB-en_2015-09-15-commons-meta.tsv,2015-09-15,75,0,83
ParlaMint-GB-en_2015-09-15-lords-meta.tsv,2015-09-15,32,0,33
ParlaMint-GB-en_2015-09-16-commons-meta.tsv,2015-09-16,67,0,49
ParlaMint-GB-en_2015-09-16-lords-meta.tsv,2015-09-16,42,0,22
ParlaMint-GB-en_2015-09-17-commons-meta.tsv,2015-09-17,66,0,53
ParlaMint-GB-en_2015-09-17-lords-meta.tsv,2015-09-17,31,0,20
ParlaMint-GB-en_2015-10-12-commons-meta.tsv,2015-10-12,79,0,96
ParlaMint-GB-en_2015-10-12-lords-meta.tsv,2015-10-12,27,0,21
ParlaMint-GB-en_2015-10-13-commons-meta.tsv,2015-10-13,79,0,63
ParlaMint-GB-en_2015-10-13-lords-meta.tsv,2015-10-13,48,0,36
ParlaMint-GB-en_2015-10-14-commons-meta.tsv,2015-10-14,65,0,89
ParlaMint-GB-en_2015-10-14-lords-meta.tsv,2015-10-14,25,0,17
ParlaMint-GB-en_2015-10-15-lords-meta.tsv,2015-10-15,44,0,21
ParlaMint-GB-en_2015-10-16-commons-meta.tsv,2015-10-16,10,0,13
ParlaMint-GB-en_2015-10-19-commons-meta.tsv,2015-10-19,72,0,86
ParlaMint-GB-en_2015-10-19-lords-meta.tsv,2015-10-19,32,0,17
ParlaMint-GB-en_2015-10-20-commons-meta.tsv,2015-10-20,106,0,91
ParlaMint-GB-en_2015-10-20-lords-meta.tsv,2015-10-20,37,0,25
ParlaMint-GB-en_2015-10-21-commons-meta.tsv,2015-10-21,54,0,57
ParlaMint-GB-en_2015-10-21-lords-meta.tsv,2015-10-21,28,0,17
ParlaMint-GB-en_2015-10-22-commons-meta.tsv,2015-10-22,75,0,79
ParlaMint-GB-en_2015-10-22-lords-meta.tsv,2015-10-22,28,0,27
ParlaMint-GB-en_2015-10-23-commons-meta.tsv,2015-10-23,4,0,24
ParlaMint-GB-en_2015-10-23-lords-meta.tsv,2015-10-23,15,0,19
ParlaMint-GB-en_2015-10-26-commons-meta.tsv,2015-10-26,75,0,57
ParlaMint-GB-en_2015-10-26-lords-meta.tsv,2015-10-26,42,0,29
ParlaMint-GB-en_2015-10-27-commons-meta.tsv,2015-10-27,68,0,65
ParlaMint-GB-en_2015-10-27-lords-meta.tsv,2015-10-27,32,0,18
ParlaMint-GB-en_2015-10-28-commons-meta.tsv,2015-10-28,98,0,75
ParlaMint-GB-en_2015-10-28-lords-meta.tsv,2015-10-28,41,0,26
ParlaMint-GB-en_2015-10-29-lords-meta.tsv,2015-10-29,46,0,14
ParlaMint-GB-en_2015-10-30-commons-meta.tsv,2015-10-30,11,0,9
ParlaMint-GB-en_2015-11-02-commons-meta.tsv,2015-11-02,66,0,77
ParlaMint-GB-en_2015-11-02-lords-meta.tsv,2015-11-02,37,0,28
ParlaMint-GB-en_2015-11-03-commons-meta.tsv,2015-11-03,58,0,64
ParlaMint-GB-en_2015-11-03-lords-meta.tsv,2015-11-03,32,0,22
ParlaMint-GB-en_2015-11-04-commons-meta.tsv,2015-11-04,81,0,72
ParlaMint-GB-en_2015-11-04-lords-meta.tsv,2015-11-04,43,0,29
ParlaMint-GB-en_2015-11-05-commons-meta.tsv,2015-11-05,74,0,65
ParlaMint-GB-en_2015-11-05-lords-meta.tsv,2015-11-05,30,0,20
ParlaMint-GB-en_2015-11-06-commons-meta.tsv,2015-11-06,23,0,23
ParlaMint-GB-en_2015-11-09-commons-meta.tsv,2015-11-09,90,0,61
ParlaMint-GB-en_2015-11-09-lords-meta.tsv,2015-11-09,29,0,24
ParlaMint-GB-en_2015-11-10-commons-meta.tsv,2015-11-10,96,0,85
ParlaMint-GB-en_2015-11-10-lords-meta.tsv,2015-11-10,32,0,23
ParlaMint-GB-en_2015-11-11-lords-meta.tsv,2015-11-11,30,0,20
ParlaMint-GB-en_2015-11-16-commons-meta.tsv,2015-11-16,68,0,79
ParlaMint-GB-en_2015-11-17-commons-meta.tsv,2015-11-17,60,0,73
ParlaMint-GB-en_2015-11-17-lords-meta.tsv,2015-11-17,39,0,30
ParlaMint-GB-en_2015-11-18-commons-meta.tsv,2015-11-18,74,0,79
ParlaMint-GB-en_2015-11-18-lords-meta.tsv,2015-11-18,41,0,31
ParlaMint-GB-en_2015-11-19-commons-meta.tsv,2015-11-19,60,0,51
ParlaMint-GB-en_2015-11-19-lords-meta.tsv,2015-11-19,44,0,35
ParlaMint-GB-en_2015-11-20-commons-meta.tsv,2015-11-20,20,0,26
ParlaMint-GB-en_2015-11-20-lords-meta.tsv,2015-11-20,14,0,10
ParlaMint-GB-en_2015-11-23-commons-meta.tsv,2015-11-23,58,0,80
ParlaMint-GB-en_2015-11-23-lords-meta.tsv,2015-11-23,41,0,28
ParlaMint-GB-en_2015-11-24-commons-meta.tsv,2015-11-24,88,0,75
ParlaMint-GB-en_2015-11-24-lords-meta.tsv,2015-11-24,38,0,23
ParlaMint-GB-en_2015-11-25-commons-meta.tsv,2015-11-25,62,0,79
ParlaMint-GB-en_2015-11-25-lords-meta.tsv,2015-11-25,36,0,27
ParlaMint-GB-en_2015-11-26-commons-meta.tsv,2015-11-26,83,0,110
ParlaMint-GB-en_2015-11-26-lords-meta.tsv,2015-11-26,38,0,30
ParlaMint-GB-en_2015-11-30-commons-meta.tsv,2015-11-30,63,0,74
ParlaMint-GB-en_2015-11-30-lords-meta.tsv,2015-11-30,32,0,22
ParlaMint-GB-en_2015-12-01-commons-meta.tsv,2015-12-01,60,0,107
ParlaMint-GB-en_2015-12-01-lords-meta.tsv,2015-12-01,27,0,19
ParlaMint-GB-en_2015-12-02-commons-meta.tsv,2015-12-02,79,0,87
ParlaMint-GB-en_2015-12-02-lords-meta.tsv,2015-12-02,50,0,29
ParlaMint-GB-en_2015-12-03-commons-meta.tsv,2015-12-03,41,0,59
ParlaMint-GB-en_2015-12-03-lords-meta.tsv,2015-12-03,47,0,37
ParlaMint-GB-en_2015-12-04-commons-meta.tsv,2015-12-04,10,0,25
ParlaMint-GB-en_2015-12-07-commons-meta.tsv,2015-12-07,53,0,63
ParlaMint-GB-en_2015-12-07-lords-meta.tsv,2015-12-07,34,0,21
ParlaMint-GB-en_2015-12-08-commons-meta.tsv,2015-12-08,48,0,69
ParlaMint-GB-en_2015-12-08-lords-meta.tsv,2015-12-08,31,0,28
ParlaMint-GB-en_2015-12-09-commons-meta.tsv,2015-12-09,76,0,63
ParlaMint-GB-en_2015-12-09-lords-meta.tsv,2015-12-09,30,0,19
ParlaMint-GB-en_2015-12-10-commons-meta.tsv,2015-12-10,79,0,59
ParlaMint-GB-en_2015-12-10-lords-meta.tsv,2015-12-10,41,0,21
ParlaMint-GB-en_2015-12-11-lords-meta.tsv,2015-12-11,12,0,8
ParlaMint-GB-en_2015-12-14-commons-meta.tsv,2015-12-14,79,0,76
ParlaMint-GB-en_2015-12-14-lords-meta.tsv,2015-12-14,42,0,32
ParlaMint-GB-en_2015-12-15-commons-meta.tsv,2015-12-15,85,0,69
ParlaMint-GB-en_2015-12-15-lords-meta.tsv,2015-12-15,34,0,28
ParlaMint-GB-en_2015-12-16-commons-meta.tsv,2015-12-16,72,0,73
ParlaMint-GB-en_2015-12-16-lords-meta.tsv,2015-12-16,35,0,29
ParlaMint-GB-en_2015-12-17-commons-meta.tsv,2015-12-17,64,0,68
ParlaMint-GB-en_2015-12-17-lords-meta.tsv,2015-12-17,42,0,26
ParlaMint-GB-en_2015-12-21-lords-meta.tsv,2015-12-21,32,0,24
ParlaMint-GB-en_2015-12-22-lords-meta.tsv,2015-12-22,31,0,18
ParlaMint-GB-en_2016-01-05-commons-meta.tsv,2016-01-05,112,0,132
ParlaMint-GB-en_2016-01-06-commons-meta.tsv,2016-01-06,71,0,58
ParlaMint-GB-en_2016-01-07-commons-meta.tsv,2016-01-07,90,0,53
ParlaMint-GB-en_2016-01-11-commons-meta.tsv,2016-01-11,58,0,83
ParlaMint-GB-en_2016-01-11-lords-meta.tsv,2016-01-11,51,0,19
ParlaMint-GB-en_2016-01-12-commons-meta.tsv,2016-01-12,57,0,66
ParlaMint-GB-en_2016-01-12-lords-meta.tsv,2016-01-12,30,0,17
ParlaMint-GB-en_2016-01-13-commons-meta.tsv,2016-01-13,51,0,46
ParlaMint-GB-en_2016-01-13-lords-meta.tsv,2016-01-13,41,0,30
ParlaMint-GB-en_2016-01-14-commons-meta.tsv,2016-01-14,67,0,55
ParlaMint-GB-en_2016-01-14-lords-meta.tsv,2016-01-14,52,0,29
ParlaMint-GB-en_2016-01-18-commons-meta.tsv,2016-01-18,65,0,73
ParlaMint-GB-en_2016-01-18-lords-meta.tsv,2016-01-18,38,0,23
ParlaMint-GB-en_2016-01-19-commons-meta.tsv,2016-01-19,87,0,74
ParlaMint-GB-en_2016-01-19-lords-meta.tsv,2016-01-19,36,0,25
ParlaMint-GB-en_2016-01-20-commons-meta.tsv,2016-01-20,43,0,58
ParlaMint-GB-en_2016-01-20-lords-meta.tsv,2016-01-20,28,0,25
ParlaMint-GB-en_2016-01-21-commons-meta.tsv,2016-01-21,71,0,63
ParlaMint-GB-en_2016-01-21-lords-meta.tsv,2016-01-21,41,0,29
ParlaMint-GB-en_2016-01-22-commons-meta.tsv,2016-01-22,3,0,23
ParlaMint-GB-en_2016-01-25-commons-meta.tsv,2016-01-25,57,0,70
ParlaMint-GB-en_2016-01-25-lords-meta.tsv,2016-01-25,37,0,17
ParlaMint-GB-en_2016-01-26-commons-meta.tsv,2016-01-26,49,0,59
ParlaMint-GB-en_2016-01-26-lords-meta.tsv,2016-01-26,43,0,23
ParlaMint-GB-en_2016-01-27-commons-meta.tsv,2016-01-27,79,0,66
ParlaMint-GB-en_2016-01-27-lords-meta.tsv,2016-01-27,29,0,26
ParlaMint-GB-en_2016-01-28-commons-meta.tsv,2016-01-28,73,0,65
ParlaMint-GB-en_2016-01-28-lords-meta.tsv,2016-01-28,47,0,26
ParlaMint-GB-en_2016-01-29-commons-meta.tsv,2016-01-29,18,0,19
ParlaMint-GB-en_2016-01-29-lords-meta.tsv,2016-01-29,16,0,5
ParlaMint-GB-en_2016-02-01-commons-meta.tsv,2016-02-01,65,0,66
ParlaMint-GB-en_2016-02-01-lords-meta.tsv,2016-02-01,32,0,16
ParlaMint-GB-en_2016-02-02-commons-meta.tsv,2016-02-02,72,0,90
ParlaMint-GB-en_2016-02-02-lords-meta.tsv,2016-02-02,33,0,27
ParlaMint-GB-en_2016-02-03-commons-meta.tsv,2016-02-03,82,0,97
ParlaMint-GB-en_2016-02-03-lords-meta.tsv,2016-02-03,32,0,20
ParlaMint-GB-en_2016-02-04-commons-meta.tsv,2016-02-04,59,0,71
ParlaMint-GB-en_2016-02-04-lords-meta.tsv,2016-02-04,32,0,29
ParlaMint-GB-en_2016-02-05-commons-meta.tsv,2016-02-05,9,0,17
ParlaMint-GB-en_2016-02-08-commons-meta.tsv,2016-02-08,71,0,83
ParlaMint-GB-en_2016-02-08-lords-meta.tsv,2016-02-08,44,0,23
ParlaMint-GB-en_2016-02-09-commons-meta.tsv,2016-02-09,58,0,67
ParlaMint-GB-en_2016-02-09-lords-meta.tsv,2016-02-09,35,0,25
ParlaMint-GB-en_2016-02-10-commons-meta.tsv,2016-02-10,61,0,67
ParlaMint-GB-en_2016-02-10-lords-meta.tsv,2016-02-10,29,0,28
ParlaMint-GB-en_2016-02-11-commons-meta.tsv,2016-02-11,77,0,66
ParlaMint-GB-en_2016-02-11-lords-meta.tsv,2016-02-11,31,0,21
ParlaMint-GB-en_2016-02-22-commons-meta.tsv,2016-02-22,83,0,91
ParlaMint-GB-en_2016-02-22-lords-meta.tsv,2016-02-22,40,0,31
ParlaMint-GB-en_2016-02-23-commons-meta.tsv,2016-02-23,77,0,76
ParlaMint-GB-en_2016-02-23-lords-meta.tsv,2016-02-23,46,0,32
ParlaMint-GB-en_2016-02-24-commons-meta.tsv,2016-02-24,82,0,59
ParlaMint-GB-en_2016-02-24-lords-meta.tsv,2016-02-24,42,0,40
ParlaMint-GB-en_2016-02-25-commons-meta.tsv,2016-02-25,73,0,62
ParlaMint-GB-en_2016-02-25-lords-meta.tsv,2016-02-25,44,0,21
ParlaMint-GB-en_2016-02-26-commons-meta.tsv,2016-02-26,6,0,11
ParlaMint-GB-en_2016-02-26-lords-meta.tsv,2016-02-26,8,0,10
ParlaMint-GB-en_2016-02-29-lords-meta.tsv,2016-02-29,31,0,23
ParlaMint-GB-en_2016-03-01-commons-meta.tsv,2016-03-01,66,0,59
ParlaMint-GB-en_2016-03-01-lords-meta.tsv,2016-03-01,27,0,19
ParlaMint-GB-en_2016-03-02-commons-meta.tsv,2016-03-02,71,0,82
ParlaMint-GB-en_2016-03-02-lords-meta.tsv,2016-03-02,41,0,43
