Session,Date,Male,Female
ParlaMint-GB-en_2015-06-03-lords-meta.tsv,2015-06-03,54,26
ParlaMint-GB-en_2015-06-04-commons-meta.tsv,2015-06-04,122,44
ParlaMint-GB-en_2015-06-04-lords-meta.tsv,2015-06-04,60,18
ParlaMint-GB-en_2015-06-08-commons-meta.tsv,2015-06-08,98,38
ParlaMint-GB-en_2015-06-08-lords-meta.tsv,2015-06-08,45,16
ParlaMint-GB-en_2015-06-09-commons-meta.tsv,2015-06-09,109,25
ParlaMint-GB-en_2015-06-09-lords-meta.tsv,2015-06-09,33,19
ParlaMint-GB-en_2015-06-10-commons-meta.tsv,2015-06-10,116,54
ParlaMint-GB-en_2015-06-10-lords-meta.tsv,2015-06-10,51,25
ParlaMint-GB-en_2015-06-11-commons-meta.tsv,2015-06-11,143,44
ParlaMint-GB-en_2015-06-11-lords-meta.tsv,2015-06-11,47,25
ParlaMint-GB-en_2015-06-15-commons-meta.tsv,2015-06-15,88,24
ParlaMint-GB-en_2015-06-15-lords-meta.tsv,2015-06-15,41,12
ParlaMint-GB-en_2015-06-16-commons-meta.tsv,2015-06-16,104,23
ParlaMint-GB-en_2015-06-16-lords-meta.tsv,2015-06-16,30,27
ParlaMint-GB-en_2015-06-17-commons-meta.tsv,2015-06-17,94,44
ParlaMint-GB-en_2015-06-17-lords-meta.tsv,2015-06-17,60,9
ParlaMint-GB-en_2015-06-18-commons-meta.tsv,2015-06-18,118,54
ParlaMint-GB-en_2015-06-18-lords-meta.tsv,2015-06-18,34,17
ParlaMint-GB-en_2015-06-19-lords-meta.tsv,2015-06-19,14,2
ParlaMint-GB-en_2015-06-22-commons-meta.tsv,2015-06-22,96,50
ParlaMint-GB-en_2015-06-22-lords-meta.tsv,2015-06-22,56,25
ParlaMint-GB-en_2015-06-23-commons-meta.tsv,2015-06-23,98,28
ParlaMint-GB-en_2015-06-23-lords-meta.tsv,2015-06-23,45,15
ParlaMint-GB-en_2015-06-24-commons-meta.tsv,2015-06-24,96,59
ParlaMint-GB-en_2015-06-24-lords-meta.tsv,2015-06-24,61,20
ParlaMint-GB-en_2015-06-25-commons-meta.tsv,2015-06-25,101,39
ParlaMint-GB-en_2015-06-25-lords-meta.tsv,2015-06-25,49,28
ParlaMint-GB-en_2015-06-29-commons-meta.tsv,2015-06-29,153,41
ParlaMint-GB-en_2015-06-29-lords-meta.tsv,2015-06-29,57,26
ParlaMint-GB-en_2015-06-30-commons-meta.tsv,2015-06-30,83,23
ParlaMint-GB-en_2015-06-30-lords-meta.tsv,2015-06-30,38,21
ParlaMint-GB-en_2015-07-01-commons-meta.tsv,2015-07-01,122,65
ParlaMint-GB-en_2015-07-01-lords-meta.tsv,2015-07-01,53,22
ParlaMint-GB-en_2015-07-02-lords-meta.tsv,2015-07-02,61,12
ParlaMint-GB-en_2015-07-06-commons-meta.tsv,2015-07-06,118,42
ParlaMint-GB-en_2015-07-06-lords-meta.tsv,2015-07-06,49,25
ParlaMint-GB-en_2015-07-07-commons-meta.tsv,2015-07-07,115,53
ParlaMint-GB-en_2015-07-07-lords-meta.tsv,2015-07-07,44,13
ParlaMint-GB-en_2015-07-08-commons-meta.tsv,2015-07-08,91,33
ParlaMint-GB-en_2015-07-08-lords-meta.tsv,2015-07-08,33,14
ParlaMint-GB-en_2015-07-09-lords-meta.tsv,2015-07-09,52,18
ParlaMint-GB-en_2015-07-13-commons-meta.tsv,2015-07-13,87,36
ParlaMint-GB-en_2015-07-13-lords-meta.tsv,2015-07-13,41,18
ParlaMint-GB-en_2015-07-14-commons-meta.tsv,2015-07-14,97,43
ParlaMint-GB-en_2015-07-14-lords-meta.tsv,2015-07-14,53,13
ParlaMint-GB-en_2015-07-15-commons-meta.tsv,2015-07-15,120,38
ParlaMint-GB-en_2015-07-15-lords-meta.tsv,2015-07-15,54,24
ParlaMint-GB-en_2015-07-16-lords-meta.tsv,2015-07-16,79,24
ParlaMint-GB-en_2015-07-17-lords-meta.tsv,2015-07-17,25,14
ParlaMint-GB-en_2015-07-20-commons-meta.tsv,2015-07-20,126,51
ParlaMint-GB-en_2015-07-20-lords-meta.tsv,2015-07-20,58,19
ParlaMint-GB-en_2015-07-21-commons-meta.tsv,2015-07-21,82,36
ParlaMint-GB-en_2015-07-21-lords-meta.tsv,2015-07-21,62,16
ParlaMint-GB-en_2015-07-22-lords-meta.tsv,2015-07-22,52,20
ParlaMint-GB-en_2015-09-07-commons-meta.tsv,2015-09-07,128,47
ParlaMint-GB-en_2015-09-07-lords-meta.tsv,2015-09-07,45,21
ParlaMint-GB-en_2015-09-08-commons-meta.tsv,2015-09-08,110,51
ParlaMint-GB-en_2015-09-08-lords-meta.tsv,2015-09-08,54,18
ParlaMint-GB-en_2015-09-09-commons-meta.tsv,2015-09-09,65,38
ParlaMint-GB-en_2015-09-09-lords-meta.tsv,2015-09-09,35,18
ParlaMint-GB-en_2015-09-10-lords-meta.tsv,2015-09-10,65,28
ParlaMint-GB-en_2015-09-11-commons-meta.tsv,2015-09-11,55,30
ParlaMint-GB-en_2015-09-11-lords-meta.tsv,2015-09-11,20,5
ParlaMint-GB-en_2015-09-14-commons-meta.tsv,2015-09-14,107,51
ParlaMint-GB-en_2015-09-14-lords-meta.tsv,2015-09-14,42,22
ParlaMint-GB-en_2015-09-15-commons-meta.tsv,2015-09-15,117,42
ParlaMint-GB-en_2015-09-15-lords-meta.tsv,2015-09-15,65,15
ParlaMint-GB-en_2015-09-16-commons-meta.tsv,2015-09-16,78,38
ParlaMint-GB-en_2015-09-16-lords-meta.tsv,2015-09-16,51,29
ParlaMint-GB-en_2015-09-17-commons-meta.tsv,2015-09-17,81,38
ParlaMint-GB-en_2015-09-17-lords-meta.tsv,2015-09-17,42,20
ParlaMint-GB-en_2015-10-12-commons-meta.tsv,2015-10-12,123,53
ParlaMint-GB-en_2015-10-12-lords-meta.tsv,2015-10-12,36,24
ParlaMint-GB-en_2015-10-13-commons-meta.tsv,2015-10-13,91,52
ParlaMint-GB-en_2015-10-13-lords-meta.tsv,2015-10-13,77,15
ParlaMint-GB-en_2015-10-14-commons-meta.tsv,2015-10-14,111,44
ParlaMint-GB-en_2015-10-14-lords-meta.tsv,2015-10-14,39,14
ParlaMint-GB-en_2015-10-15-lords-meta.tsv,2015-10-15,50,27
ParlaMint-GB-en_2015-10-16-commons-meta.tsv,2015-10-16,14,9
ParlaMint-GB-en_2015-10-19-commons-meta.tsv,2015-10-19,123,36
ParlaMint-GB-en_2015-10-19-lords-meta.tsv,2015-10-19,38,20
ParlaMint-GB-en_2015-10-20-commons-meta.tsv,2015-10-20,141,58
ParlaMint-GB-en_2015-10-20-lords-meta.tsv,2015-10-20,54,19
ParlaMint-GB-en_2015-10-21-commons-meta.tsv,2015-10-21,86,25
ParlaMint-GB-en_2015-10-21-lords-meta.tsv,2015-10-21,43,13
ParlaMint-GB-en_2015-10-22-commons-meta.tsv,2015-10-22,116,39
ParlaMint-GB-en_2015-10-22-lords-meta.tsv,2015-10-22,44,17
ParlaMint-GB-en_2015-10-23-commons-meta.tsv,2015-10-23,21,7
ParlaMint-GB-en_2015-10-23-lords-meta.tsv,2015-10-23,33,15
ParlaMint-GB-en_2015-10-26-commons-meta.tsv,2015-10-26,85,47
ParlaMint-GB-en_2015-10-26-lords-meta.tsv,2015-10-26,60,30
ParlaMint-GB-en_2015-10-27-commons-meta.tsv,2015-10-27,84,49
ParlaMint-GB-en_2015-10-27-lords-meta.tsv,2015-10-27,43,18
ParlaMint-GB-en_2015-10-28-commons-meta.tsv,2015-10-28,114,61
ParlaMint-GB-en_2015-10-28-lords-meta.tsv,2015-10-28,60,18
ParlaMint-GB-en_2015-10-29-lords-meta.tsv,2015-10-29,58,18
ParlaMint-GB-en_2015-10-30-commons-meta.tsv,2015-10-30,12,8
ParlaMint-GB-en_2015-11-02-commons-meta.tsv,2015-11-02,97,46
ParlaMint-GB-en_2015-11-02-lords-meta.tsv,2015-11-02,55,20
ParlaMint-GB-en_2015-11-03-commons-meta.tsv,2015-11-03,84,38
ParlaMint-GB-en_2015-11-03-lords-meta.tsv,2015-11-03,55,14
ParlaMint-GB-en_2015-11-04-commons-meta.tsv,2015-11-04,104,50
ParlaMint-GB-en_2015-11-04-lords-meta.tsv,2015-11-04,56,25
ParlaMint-GB-en_2015-11-05-commons-meta.tsv,2015-11-05,100,39
ParlaMint-GB-en_2015-11-05-lords-meta.tsv,2015-11-05,39,22
ParlaMint-GB-en_2015-11-06-commons-meta.tsv,2015-11-06,27,19
ParlaMint-GB-en_2015-11-09-commons-meta.tsv,2015-11-09,110,41
ParlaMint-GB-en_2015-11-09-lords-meta.tsv,2015-11-09,43,18
ParlaMint-GB-en_2015-11-10-commons-meta.tsv,2015-11-10,137,44
ParlaMint-GB-en_2015-11-10-lords-meta.tsv,2015-11-10,48,16
ParlaMint-GB-en_2015-11-11-lords-meta.tsv,2015-11-11,45,14
ParlaMint-GB-en_2015-11-16-commons-meta.tsv,2015-11-16,106,42
ParlaMint-GB-en_2015-11-17-commons-meta.tsv,2015-11-17,93,41
ParlaMint-GB-en_2015-11-17-lords-meta.tsv,2015-11-17,58,33
ParlaMint-GB-en_2015-11-18-commons-meta.tsv,2015-11-18,111,43
ParlaMint-GB-en_2015-11-18-lords-meta.tsv,2015-11-18,66,20
ParlaMint-GB-en_2015-11-19-commons-meta.tsv,2015-11-19,78,33
ParlaMint-GB-en_2015-11-19-lords-meta.tsv,2015-11-19,72,22
ParlaMint-GB-en_2015-11-20-commons-meta.tsv,2015-11-20,29,17
ParlaMint-GB-en_2015-11-20-lords-meta.tsv,2015-11-20,24,6
ParlaMint-GB-en_2015-11-23-commons-meta.tsv,2015-11-23,110,29
ParlaMint-GB-en_2015-11-23-lords-meta.tsv,2015-11-23,60,18
ParlaMint-GB-en_2015-11-24-commons-meta.tsv,2015-11-24,124,40
ParlaMint-GB-en_2015-11-24-lords-meta.tsv,2015-11-24,59,13
ParlaMint-GB-en_2015-11-25-commons-meta.tsv,2015-11-25,98,44
ParlaMint-GB-en_2015-11-25-lords-meta.tsv,2015-11-25,40,32
ParlaMint-GB-en_2015-11-26-commons-meta.tsv,2015-11-26,143,50
ParlaMint-GB-en_2015-11-26-lords-meta.tsv,2015-11-26,70,26
ParlaMint-GB-en_2015-11-30-commons-meta.tsv,2015-11-30,97,41
ParlaMint-GB-en_2015-11-30-lords-meta.tsv,2015-11-30,48,16
ParlaMint-GB-en_2015-12-01-commons-meta.tsv,2015-12-01,119,49
ParlaMint-GB-en_2015-12-01-lords-meta.tsv,2015-12-01,41,16
ParlaMint-GB-en_2015-12-02-commons-meta.tsv,2015-12-02,126,42
ParlaMint-GB-en_2015-12-02-lords-meta.tsv,2015-12-02,78,25
ParlaMint-GB-en_2015-12-03-commons-meta.tsv,2015-12-03,77,23
ParlaMint-GB-en_2015-12-03-lords-meta.tsv,2015-12-03,74,23
ParlaMint-GB-en_2015-12-04-commons-meta.tsv,2015-12-04,25,10
ParlaMint-GB-en_2015-12-07-commons-meta.tsv,2015-12-07,81,35
ParlaMint-GB-en_2015-12-07-lords-meta.tsv,2015-12-07,37,30
ParlaMint-GB-en_2015-12-08-commons-meta.tsv,2015-12-08,92,26
ParlaMint-GB-en_2015-12-08-lords-meta.tsv,2015-12-08,56,19
ParlaMint-GB-en_2015-12-09-commons-meta.tsv,2015-12-09,82,57
ParlaMint-GB-en_2015-12-09-lords-meta.tsv,2015-12-09,39,25
ParlaMint-GB-en_2015-12-10-commons-meta.tsv,2015-12-10,100,38
ParlaMint-GB-en_2015-12-10-lords-meta.tsv,2015-12-10,61,16
ParlaMint-GB-en_2015-12-11-lords-meta.tsv,2015-12-11,19,7
ParlaMint-GB-en_2015-12-14-commons-meta.tsv,2015-12-14,115,40
ParlaMint-GB-en_2015-12-14-lords-meta.tsv,2015-12-14,69,28
ParlaMint-GB-en_2015-12-15-commons-meta.tsv,2015-12-15,101,53
ParlaMint-GB-en_2015-12-15-lords-meta.tsv,2015-12-15,57,20
ParlaMint-GB-en_2015-12-16-commons-meta.tsv,2015-12-16,104,41
ParlaMint-GB-en_2015-12-16-lords-meta.tsv,2015-12-16,55,20
ParlaMint-GB-en_2015-12-17-commons-meta.tsv,2015-12-17,95,37
ParlaMint-GB-en_2015-12-17-lords-meta.tsv,2015-12-17,59,30
ParlaMint-GB-en_2015-12-21-lords-meta.tsv,2015-12-21,48,21
ParlaMint-GB-en_2015-12-22-lords-meta.tsv,2015-12-22,48,17
ParlaMint-GB-en_2016-01-05-commons-meta.tsv,2016-01-05,175,69
ParlaMint-GB-en_2016-01-06-commons-meta.tsv,2016-01-06,87,43
ParlaMint-GB-en_2016-01-07-commons-meta.tsv,2016-01-07,95,48
ParlaMint-GB-en_2016-01-11-commons-meta.tsv,2016-01-11,100,43
ParlaMint-GB-en_2016-01-11-lords-meta.tsv,2016-01-11,54,26
ParlaMint-GB-en_2016-01-12-commons-meta.tsv,2016-01-12,79,45
ParlaMint-GB-en_2016-01-12-lords-meta.tsv,2016-01-12,40,17
ParlaMint-GB-en_2016-01-13-commons-meta.tsv,2016-01-13,71,28
ParlaMint-GB-en_2016-01-13-lords-meta.tsv,2016-01-13,65,18
ParlaMint-GB-en_2016-01-14-commons-meta.tsv,2016-01-14,84,38
ParlaMint-GB-en_2016-01-14-lords-meta.tsv,2016-01-14,74,30
ParlaMint-GB-en_2016-01-18-commons-meta.tsv,2016-01-18,103,35
ParlaMint-GB-en_2016-01-18-lords-meta.tsv,2016-01-18,52,24
ParlaMint-GB-en_2016-01-19-commons-meta.tsv,2016-01-19,112,51
ParlaMint-GB-en_2016-01-19-lords-meta.tsv,2016-01-19,59,18
ParlaMint-GB-en_2016-01-20-commons-meta.tsv,2016-01-20,74,28
ParlaMint-GB-en_2016-01-20-lords-meta.tsv,2016-01-20,42,28
ParlaMint-GB-en_2016-01-21-commons-meta.tsv,2016-01-21,94,41
ParlaMint-GB-en_2016-01-21-lords-meta.tsv,2016-01-21,52,31
ParlaMint-GB-en_2016-01-22-commons-meta.tsv,2016-01-22,16,10
ParlaMint-GB-en_2016-01-25-commons-meta.tsv,2016-01-25,85,43
ParlaMint-GB-en_2016-01-25-lords-meta.tsv,2016-01-25,36,32
ParlaMint-GB-en_2016-01-26-commons-meta.tsv,2016-01-26,72,37
ParlaMint-GB-en_2016-01-26-lords-meta.tsv,2016-01-26,53,33
ParlaMint-GB-en_2016-01-27-commons-meta.tsv,2016-01-27,100,46
ParlaMint-GB-en_2016-01-27-lords-meta.tsv,2016-01-27,57,23
ParlaMint-GB-en_2016-01-28-commons-meta.tsv,2016-01-28,100,38
ParlaMint-GB-en_2016-01-28-lords-meta.tsv,2016-01-28,65,27
ParlaMint-GB-en_2016-01-29-commons-meta.tsv,2016-01-29,25,12
ParlaMint-GB-en_2016-01-29-lords-meta.tsv,2016-01-29,21,4
ParlaMint-GB-en_2016-02-01-commons-meta.tsv,2016-02-01,86,46
ParlaMint-GB-en_2016-02-01-lords-meta.tsv,2016-02-01,47,22
ParlaMint-GB-en_2016-02-02-commons-meta.tsv,2016-02-02,114,50
ParlaMint-GB-en_2016-02-02-lords-meta.tsv,2016-02-02,49,21
ParlaMint-GB-en_2016-02-03-commons-meta.tsv,2016-02-03,132,47
ParlaMint-GB-en_2016-02-03-lords-meta.tsv,2016-02-03,49,18
ParlaMint-GB-en_2016-02-04-commons-meta.tsv,2016-02-04,96,34
ParlaMint-GB-en_2016-02-04-lords-meta.tsv,2016-02-04,49,22
ParlaMint-GB-en_2016-02-05-commons-meta.tsv,2016-02-05,20,6
ParlaMint-GB-en_2016-02-08-commons-meta.tsv,2016-02-08,102,52
ParlaMint-GB-en_2016-02-08-lords-meta.tsv,2016-02-08,63,17
ParlaMint-GB-en_2016-02-09-commons-meta.tsv,2016-02-09,85,41
ParlaMint-GB-en_2016-02-09-lords-meta.tsv,2016-02-09,58,22
ParlaMint-GB-en_2016-02-10-commons-meta.tsv,2016-02-10,89,39
ParlaMint-GB-en_2016-02-10-lords-meta.tsv,2016-02-10,53,17
ParlaMint-GB-en_2016-02-11-commons-meta.tsv,2016-02-11,103,40
ParlaMint-GB-en_2016-02-11-lords-meta.tsv,2016-02-11,48,16
ParlaMint-GB-en_2016-02-22-commons-meta.tsv,2016-02-22,140,36
ParlaMint-GB-en_2016-02-22-lords-meta.tsv,2016-02-22,65,22
ParlaMint-GB-en_2016-02-23-commons-meta.tsv,2016-02-23,116,38
ParlaMint-GB-en_2016-02-23-lords-meta.tsv,2016-02-23,69,26
ParlaMint-GB-en_2016-02-24-commons-meta.tsv,2016-02-24,93,49
ParlaMint-GB-en_2016-02-24-lords-meta.tsv,2016-02-24,66,24
ParlaMint-GB-en_2016-02-25-commons-meta.tsv,2016-02-25,96,39
ParlaMint-GB-en_2016-02-25-lords-meta.tsv,2016-02-25,59,18
ParlaMint-GB-en_2016-02-26-commons-meta.tsv,2016-02-26,15,2
ParlaMint-GB-en_2016-02-26-lords-meta.tsv,2016-02-26,23,4
ParlaMint-GB-en_2016-02-29-lords-meta.tsv,2016-02-29,54,16
ParlaMint-GB-en_2016-03-01-commons-meta.tsv,2016-03-01,93,33
ParlaMint-GB-en_2016-03-01-lords-meta.tsv,2016-03-01,45,15
ParlaMint-GB-en_2016-03-02-commons-meta.tsv,2016-03-02,111,43
ParlaMint-GB-en_2016-03-02-lords-meta.tsv,2016-03-02,74,22
ParlaMint-GB-en_2016-03-03-commons-meta.tsv,2016-03-03,89,42
ParlaMint-GB-en_2016-03-03-lords-meta.tsv,2016-03-03,50,20
ParlaMint-GB-en_2016-03-04-commons-meta.tsv,2016-03-04,23,6
ParlaMint-GB-en_2016-03-07-commons-meta.tsv,2016-03-07,78,32
ParlaMint-GB-en_2016-03-07-lords-meta.tsv,2016-03-07,42,35
ParlaMint-GB-en_2016-03-08-commons-meta.tsv,2016-03-08,79,63
ParlaMint-GB-en_2016-03-08-lords-meta.tsv,2016-03-08,43,35
ParlaMint-GB-en_2016-03-09-commons-meta.tsv,2016-03-09,116,50
ParlaMint-GB-en_2016-03-09-lords-meta.tsv,2016-03-09,54,27
ParlaMint-GB-en_2016-03-10-commons-meta.tsv,2016-03-10,109,30
ParlaMint-GB-en_2016-03-10-lords-meta.tsv,2016-03-10,57,20
ParlaMint-GB-en_2016-03-11-commons-meta.tsv,2016-03-11,17,14
ParlaMint-GB-en_2016-03-11-lords-meta.tsv,2016-03-11,21,4
ParlaMint-GB-en_2016-03-14-commons-meta.tsv,2016-03-14,74,36
ParlaMint-GB-en_2016-03-14-lords-meta.tsv,2016-03-14,50,20
ParlaMint-GB-en_2016-03-15-commons-meta.tsv,2016-03-15,111,43
ParlaMint-GB-en_2016-03-15-lords-meta.tsv,2016-03-15,45,20
