Session,Date,Left,Centre,Right
ParlaMint-IS-en_2015-06-12-128-meta.tsv,2015-06-12,14,3,12
ParlaMint-IS-en_2015-06-13-129-meta.tsv,2015-06-13,8,1,6
ParlaMint-IS-en_2015-06-13-130-meta.tsv,2015-06-13,3,0,4
ParlaMint-IS-en_2015-06-15-131-meta.tsv,2015-06-15,9,1,6
ParlaMint-IS-en_2015-06-16-132-meta.tsv,2015-06-16,2,0,5
ParlaMint-IS-en_2015-06-19-133-meta.tsv,2015-06-19,2,1,3
ParlaMint-IS-en_2015-06-22-134-meta.tsv,2015-06-22,13,2,8
ParlaMint-IS-en_2015-06-23-135-meta.tsv,2015-06-23,9,2,7
ParlaMint-IS-en_2015-06-24-136-meta.tsv,2015-06-24,8,3,11
ParlaMint-IS-en_2015-06-25-137-meta.tsv,2015-06-25,8,3,6
ParlaMint-IS-en_2015-06-29-138-meta.tsv,2015-06-29,10,3,16
ParlaMint-IS-en_2015-06-30-139-meta.tsv,2015-06-30,8,2,8
ParlaMint-IS-en_2015-06-30-140-meta.tsv,2015-06-30,10,5,16
ParlaMint-IS-en_2015-07-01-141-meta.tsv,2015-07-01,11,4,19
ParlaMint-IS-en_2015-07-01-142-meta.tsv,2015-07-01,1,0,1
ParlaMint-IS-en_2015-07-01-143-meta.tsv,2015-07-01,6,3,7
ParlaMint-IS-en_2015-07-02-144-meta.tsv,2015-07-02,7,5,11
ParlaMint-IS-en_2015-07-02-145-meta.tsv,2015-07-02,6,1,5
ParlaMint-IS-en_2015-07-03-146-meta.tsv,2015-07-03,7,1,7
ParlaMint-IS-en_2015-07-03-147-meta.tsv,2015-07-03,1,0,3
ParlaMint-IS-en_2015-09-08-1-meta.tsv,2015-09-08,0,0,1
ParlaMint-IS-en_2015-09-08-2-meta.tsv,2015-09-08,6,3,7
ParlaMint-IS-en_2015-09-08-meta.tsv,2015-09-08,0,0,1
ParlaMint-IS-en_2015-09-10-3-meta.tsv,2015-09-10,11,2,7
ParlaMint-IS-en_2015-09-11-4-meta.tsv,2015-09-11,11,4,18
ParlaMint-IS-en_2015-09-14-5-meta.tsv,2015-09-14,10,3,7
ParlaMint-IS-en_2015-09-15-6-meta.tsv,2015-09-15,13,3,12
ParlaMint-IS-en_2015-09-16-7-meta.tsv,2015-09-16,12,5,10
ParlaMint-IS-en_2015-09-17-8-meta.tsv,2015-09-17,10,5,12
ParlaMint-IS-en_2015-09-21-9-meta.tsv,2015-09-21,12,3,6
ParlaMint-IS-en_2015-09-22-10-meta.tsv,2015-09-22,15,3,11
ParlaMint-IS-en_2015-09-23-11-meta.tsv,2015-09-23,11,3,11
ParlaMint-IS-en_2015-09-24-12-meta.tsv,2015-09-24,11,4,7
ParlaMint-IS-en_2015-09-24-13-meta.tsv,2015-09-24,11,4,3
ParlaMint-IS-en_2015-10-05-14-meta.tsv,2015-10-05,10,2,4
ParlaMint-IS-en_2015-10-05-15-meta.tsv,2015-10-05,4,0,1
ParlaMint-IS-en_2015-10-06-16-meta.tsv,2015-10-06,10,5,12
ParlaMint-IS-en_2015-10-07-17-meta.tsv,2015-10-07,8,2,5
ParlaMint-IS-en_2015-10-08-18-meta.tsv,2015-10-08,13,3,15
ParlaMint-IS-en_2015-10-13-19-meta.tsv,2015-10-13,7,2,9
ParlaMint-IS-en_2015-10-14-20-meta.tsv,2015-10-14,6,2,11
ParlaMint-IS-en_2015-10-15-21-meta.tsv,2015-10-15,14,4,16
ParlaMint-IS-en_2015-10-19-22-meta.tsv,2015-10-19,11,5,12
ParlaMint-IS-en_2015-10-20-23-meta.tsv,2015-10-20,13,1,11
ParlaMint-IS-en_2015-10-21-24-meta.tsv,2015-10-21,15,2,10
ParlaMint-IS-en_2015-10-22-25-meta.tsv,2015-10-22,15,3,14
ParlaMint-IS-en_2015-11-02-26-meta.tsv,2015-11-02,6,2,9
ParlaMint-IS-en_2015-11-03-27-meta.tsv,2015-11-03,12,3,13
ParlaMint-IS-en_2015-11-04-28-meta.tsv,2015-11-04,10,1,12
ParlaMint-IS-en_2015-11-04-29-meta.tsv,2015-11-04,11,2,8
ParlaMint-IS-en_2015-11-10-30-meta.tsv,2015-11-10,12,3,15
ParlaMint-IS-en_2015-11-11-31-meta.tsv,2015-11-11,11,4,14
ParlaMint-IS-en_2015-11-12-32-meta.tsv,2015-11-12,11,5,13
ParlaMint-IS-en_2015-11-12-33-meta.tsv,2015-11-12,7,3,8
ParlaMint-IS-en_2015-11-16-34-meta.tsv,2015-11-16,11,3,12
ParlaMint-IS-en_2015-11-17-35-meta.tsv,2015-11-17,11,4,12
ParlaMint-IS-en_2015-11-18-36-meta.tsv,2015-11-18,14,2,3
ParlaMint-IS-en_2015-11-19-37-meta.tsv,2015-11-19,14,2,10
ParlaMint-IS-en_2015-11-23-38-meta.tsv,2015-11-23,5,2,7
ParlaMint-IS-en_2015-11-24-39-meta.tsv,2015-11-24,14,6,13
ParlaMint-IS-en_2015-11-25-40-meta.tsv,2015-11-25,14,5,13
ParlaMint-IS-en_2015-11-26-41-meta.tsv,2015-11-26,14,4,13
ParlaMint-IS-en_2015-11-27-42-meta.tsv,2015-11-27,10,3,13
ParlaMint-IS-en_2015-11-30-43-meta.tsv,2015-11-30,9,2,10
ParlaMint-IS-en_2015-11-30-44-meta.tsv,2015-11-30,4,0,6
ParlaMint-IS-en_2015-12-02-45-meta.tsv,2015-12-02,9,2,12
ParlaMint-IS-en_2015-12-03-46-meta.tsv,2015-12-03,11,4,7
ParlaMint-IS-en_2015-12-04-47-meta.tsv,2015-12-04,13,2,8
ParlaMint-IS-en_2015-12-07-48-meta.tsv,2015-12-07,5,1,4
ParlaMint-IS-en_2015-12-08-49-meta.tsv,2015-12-08,15,4,13
ParlaMint-IS-en_2015-12-09-50-meta.tsv,2015-12-09,15,4,15
ParlaMint-IS-en_2015-12-10-51-meta.tsv,2015-12-10,14,2,18
ParlaMint-IS-en_2015-12-11-52-meta.tsv,2015-12-11,10,5,15
ParlaMint-IS-en_2015-12-12-53-meta.tsv,2015-12-12,11,4,5
ParlaMint-IS-en_2015-12-14-54-meta.tsv,2015-12-14,15,5,13
ParlaMint-IS-en_2015-12-15-55-meta.tsv,2015-12-15,15,2,18
ParlaMint-IS-en_2015-12-16-56-meta.tsv,2015-12-16,14,6,26
ParlaMint-IS-en_2015-12-17-57-meta.tsv,2015-12-17,13,4,21
ParlaMint-IS-en_2015-12-18-58-meta.tsv,2015-12-18,15,4,19
ParlaMint-IS-en_2015-12-19-59-meta.tsv,2015-12-19,13,5,16
ParlaMint-IS-en_2015-12-19-60-meta.tsv,2015-12-19,5,0,6
ParlaMint-IS-en_2015-12-19-62-meta.tsv,2015-12-19,1,0,2
ParlaMint-IS-en_2016-01-19-63-meta.tsv,2016-01-19,5,1,6
ParlaMint-IS-en_2016-01-20-64-meta.tsv,2016-01-20,11,3,14
ParlaMint-IS-en_2016-01-21-65-meta.tsv,2016-01-21,9,2,9
ParlaMint-IS-en_2016-01-25-66-meta.tsv,2016-01-25,7,1,5
ParlaMint-IS-en_2016-01-26-67-meta.tsv,2016-01-26,11,4,11
ParlaMint-IS-en_2016-01-27-68-meta.tsv,2016-01-27,11,4,12
ParlaMint-IS-en_2016-01-28-69-meta.tsv,2016-01-28,7,2,9
ParlaMint-IS-en_2016-02-01-70-meta.tsv,2016-02-01,4,1,2
ParlaMint-IS-en_2016-02-01-71-meta.tsv,2016-02-01,7,1,2
ParlaMint-IS-en_2016-02-02-72-meta.tsv,2016-02-02,10,2,11
ParlaMint-IS-en_2016-02-03-73-meta.tsv,2016-02-03,8,3,10
ParlaMint-IS-en_2016-02-04-74-meta.tsv,2016-02-04,13,4,12
ParlaMint-IS-en_2016-02-15-75-meta.tsv,2016-02-15,7,3,7
ParlaMint-IS-en_2016-02-16-76-meta.tsv,2016-02-16,12,5,11
ParlaMint-IS-en_2016-02-17-77-meta.tsv,2016-02-17,11,5,11
ParlaMint-IS-en_2016-02-18-78-meta.tsv,2016-02-18,9,3,7
ParlaMint-IS-en_2016-02-23-79-meta.tsv,2016-02-23,8,2,11
ParlaMint-IS-en_2016-02-24-80-meta.tsv,2016-02-24,9,4,11
ParlaMint-IS-en_2016-02-29-81-meta.tsv,2016-02-29,10,3,6
ParlaMint-IS-en_2016-03-01-82-meta.tsv,2016-03-01,5,0,11
ParlaMint-IS-en_2016-03-01-83-meta.tsv,2016-03-01,7,4,9
ParlaMint-IS-en_2016-03-02-84-meta.tsv,2016-03-02,8,3,7
ParlaMint-IS-en_2016-03-09-85-meta.tsv,2016-03-09,9,3,9
ParlaMint-IS-en_2016-03-10-86-meta.tsv,2016-03-10,8,5,17
ParlaMint-IS-en_2016-03-14-87-meta.tsv,2016-03-14,10,2,13
ParlaMint-IS-en_2016-03-15-88-meta.tsv,2016-03-15,14,6,15
ParlaMint-IS-en_2016-03-16-89-meta.tsv,2016-03-16,10,5,17
ParlaMint-IS-en_2016-03-17-90-meta.tsv,2016-03-17,10,3,9
ParlaMint-IS-en_2016-03-18-91-meta.tsv,2016-03-18,11,2,11
ParlaMint-IS-en_2016-04-04-92-meta.tsv,2016-04-04,14,6,2
ParlaMint-IS-en_2016-04-07-93-meta.tsv,2016-04-07,12,4,3
ParlaMint-IS-en_2016-04-08-94-meta.tsv,2016-04-08,7,3,6
ParlaMint-IS-en_2016-04-08-95-meta.tsv,2016-04-08,15,6,22
ParlaMint-IS-en_2016-04-12-96-meta.tsv,2016-04-12,14,6,9
ParlaMint-IS-en_2016-04-13-97-meta.tsv,2016-04-13,11,4,13
ParlaMint-IS-en_2016-04-14-98-meta.tsv,2016-04-14,9,2,10
ParlaMint-IS-en_2016-04-18-100-meta.tsv,2016-04-18,0,0,3
ParlaMint-IS-en_2016-04-18-99-meta.tsv,2016-04-18,10,2,5
ParlaMint-IS-en_2016-04-19-101-meta.tsv,2016-04-19,9,4,14
ParlaMint-IS-en_2016-04-20-102-meta.tsv,2016-04-20,13,2,8
ParlaMint-IS-en_2016-04-28-103-meta.tsv,2016-04-28,12,3,10
ParlaMint-IS-en_2016-04-29-104-meta.tsv,2016-04-29,15,2,16
ParlaMint-IS-en_2016-05-02-105-meta.tsv,2016-05-02,7,1,7
ParlaMint-IS-en_2016-05-02-106-meta.tsv,2016-05-02,6,0,6
ParlaMint-IS-en_2016-05-03-107-meta.tsv,2016-05-03,11,4,17
ParlaMint-IS-en_2016-05-04-108-meta.tsv,2016-05-04,8,4,9
ParlaMint-IS-en_2016-05-10-109-meta.tsv,2016-05-10,11,4,11
ParlaMint-IS-en_2016-05-12-110-meta.tsv,2016-05-12,8,3,10
ParlaMint-IS-en_2016-05-17-111-meta.tsv,2016-05-17,11,4,13
ParlaMint-IS-en_2016-05-18-112-meta.tsv,2016-05-18,8,4,12
ParlaMint-IS-en_2016-05-20-113-meta.tsv,2016-05-20,3,0,2
ParlaMint-IS-en_2016-05-22-114-meta.tsv,2016-05-22,5,1,5
ParlaMint-IS-en_2016-05-22-115-meta.tsv,2016-05-22,0,0,1
ParlaMint-IS-en_2016-05-23-116-meta.tsv,2016-05-23,9,1,9
ParlaMint-IS-en_2016-05-24-117-meta.tsv,2016-05-24,8,4,13
ParlaMint-IS-en_2016-05-25-118-meta.tsv,2016-05-25,5,3,12
ParlaMint-IS-en_2016-05-26-119-meta.tsv,2016-05-26,12,3,18
ParlaMint-IS-en_2016-05-30-120-meta.tsv,2016-05-30,2,1,5
ParlaMint-IS-en_2016-05-30-121-meta.tsv,2016-05-30,6,3,6
ParlaMint-IS-en_2016-05-31-122-meta.tsv,2016-05-31,12,2,21
ParlaMint-IS-en_2016-06-01-123-meta.tsv,2016-06-01,13,6,23
ParlaMint-IS-en_2016-06-02-124-meta.tsv,2016-06-02,12,5,27
ParlaMint-IS-en_2016-06-02-125-meta.tsv,2016-06-02,9,3,11
ParlaMint-IS-en_2016-06-02-126-meta.tsv,2016-06-02,7,1,8
ParlaMint-IS-en_2016-06-02-127-meta.tsv,2016-06-02,2,1,3
ParlaMint-IS-en_2016-06-02-128-meta.tsv,2016-06-02,1,0,2
ParlaMint-IS-en_2016-06-08-129-meta.tsv,2016-06-08,1,1,2
ParlaMint-IS-en_2016-06-08-130-meta.tsv,2016-06-08,2,1,1
ParlaMint-IS-en_2016-06-08-131-meta.tsv,2016-06-08,2,0,1
ParlaMint-IS-en_2016-08-15-132-meta.tsv,2016-08-15,9,3,8
ParlaMint-IS-en_2016-08-16-133-meta.tsv,2016-08-16,13,4,11
ParlaMint-IS-en_2016-08-17-134-meta.tsv,2016-08-17,10,3,6
ParlaMint-IS-en_2016-08-18-135-meta.tsv,2016-08-18,10,5,11
ParlaMint-IS-en_2016-08-19-136-meta.tsv,2016-08-19,10,2,9
ParlaMint-IS-en_2016-08-22-137-meta.tsv,2016-08-22,4,2,5
ParlaMint-IS-en_2016-08-23-138-meta.tsv,2016-08-23,9,2,13
ParlaMint-IS-en_2016-08-24-139-meta.tsv,2016-08-24,6,4,6
ParlaMint-IS-en_2016-08-25-140-meta.tsv,2016-08-25,8,4,7
ParlaMint-IS-en_2016-08-29-141-meta.tsv,2016-08-29,5,1,7
ParlaMint-IS-en_2016-08-30-142-meta.tsv,2016-08-30,10,3,11
ParlaMint-IS-en_2016-08-31-143-meta.tsv,2016-08-31,11,2,14
ParlaMint-IS-en_2016-09-01-144-meta.tsv,2016-09-01,13,3,18
ParlaMint-IS-en_2016-09-05-145-meta.tsv,2016-09-05,6,3,7
ParlaMint-IS-en_2016-09-05-146-meta.tsv,2016-09-05,6,1,1
ParlaMint-IS-en_2016-09-06-147-meta.tsv,2016-09-06,9,2,12
ParlaMint-IS-en_2016-09-07-148-meta.tsv,2016-09-07,8,2,10
ParlaMint-IS-en_2016-09-08-149-meta.tsv,2016-09-08,11,3,13
ParlaMint-IS-en_2016-09-12-150-meta.tsv,2016-09-12,5,3,7
ParlaMint-IS-en_2016-09-13-151-meta.tsv,2016-09-13,9,6,15
ParlaMint-IS-en_2016-09-14-152-meta.tsv,2016-09-14,9,1,6
ParlaMint-IS-en_2016-09-19-153-meta.tsv,2016-09-19,12,2,14
ParlaMint-IS-en_2016-09-20-154-meta.tsv,2016-09-20,13,6,15
ParlaMint-IS-en_2016-09-22-155-meta.tsv,2016-09-22,12,4,11
ParlaMint-IS-en_2016-09-23-156-meta.tsv,2016-09-23,12,3,15
ParlaMint-IS-en_2016-09-26-157-meta.tsv,2016-09-26,6,3,5
ParlaMint-IS-en_2016-09-27-158-meta.tsv,2016-09-27,9,1,6
ParlaMint-IS-en_2016-09-28-159-meta.tsv,2016-09-28,12,3,12
ParlaMint-IS-en_2016-09-29-160-meta.tsv,2016-09-29,14,4,11
ParlaMint-IS-en_2016-10-03-161-meta.tsv,2016-10-03,14,5,6
ParlaMint-IS-en_2016-10-03-162-meta.tsv,2016-10-03,0,0,1
ParlaMint-IS-en_2016-10-04-163-meta.tsv,2016-10-04,2,4,7
ParlaMint-IS-en_2016-10-05-164-meta.tsv,2016-10-05,14,5,11
ParlaMint-IS-en_2016-10-06-165-meta.tsv,2016-10-06,11,4,10
ParlaMint-IS-en_2016-10-07-166-meta.tsv,2016-10-07,11,4,10
ParlaMint-IS-en_2016-10-10-167-meta.tsv,2016-10-10,7,3,8
ParlaMint-IS-en_2016-10-11-168-meta.tsv,2016-10-11,9,5,20
ParlaMint-IS-en_2016-10-12-169-meta.tsv,2016-10-12,9,4,23
ParlaMint-IS-en_2016-10-12-170-meta.tsv,2016-10-12,0,1,1
ParlaMint-IS-en_2016-10-13-171-meta.tsv,2016-10-13,6,5,15
ParlaMint-IS-en_2016-10-13-172-meta.tsv,2016-10-13,1,1,7
ParlaMint-IS-en_2016-12-06-1-meta.tsv,2016-12-06,1,0,2
ParlaMint-IS-en_2016-12-06-meta.tsv,2016-12-06,1,0,0
ParlaMint-IS-en_2016-12-07-2-meta.tsv,2016-12-07,10,2,9
ParlaMint-IS-en_2016-12-08-3-meta.tsv,2016-12-08,9,0,6
ParlaMint-IS-en_2016-12-13-4-meta.tsv,2016-12-13,10,1,7
ParlaMint-IS-en_2016-12-15-5-meta.tsv,2016-12-15,9,3,8
ParlaMint-IS-en_2016-12-19-6-meta.tsv,2016-12-19,1,0,0
ParlaMint-IS-en_2016-12-20-7-meta.tsv,2016-12-20,2,1,4
ParlaMint-IS-en_2016-12-20-8-meta.tsv,2016-12-20,5,1,4
ParlaMint-IS-en_2016-12-21-10-meta.tsv,2016-12-21,5,1,3
ParlaMint-IS-en_2016-12-21-9-meta.tsv,2016-12-21,5,1,5
ParlaMint-IS-en_2016-12-22-11-meta.tsv,2016-12-22,8,2,6
ParlaMint-IS-en_2016-12-22-12-meta.tsv,2016-12-22,5,2,12
ParlaMint-IS-en_2016-12-22-13-meta.tsv,2016-12-22,8,2,7
ParlaMint-IS-en_2016-12-22-14-meta.tsv,2016-12-22,1,0,3
ParlaMint-IS-en_2017-01-24-15-meta.tsv,2017-01-24,1,0,1
ParlaMint-IS-en_2017-01-24-16-meta.tsv,2017-01-24,2,0,3
ParlaMint-IS-en_2017-01-24-17-meta.tsv,2017-01-24,6,3,10
ParlaMint-IS-en_2017-01-25-18-meta.tsv,2017-01-25,9,3,13
ParlaMint-IS-en_2017-01-26-19-meta.tsv,2017-01-26,11,1,15
ParlaMint-IS-en_2017-01-31-20-meta.tsv,2017-01-31,11,2,10
ParlaMint-IS-en_2017-01-31-21-meta.tsv,2017-01-31,0,0,1
ParlaMint-IS-en_2017-01-31-22-meta.tsv,2017-01-31,8,0,10
ParlaMint-IS-en_2017-02-01-23-meta.tsv,2017-02-01,10,1,16
ParlaMint-IS-en_2017-02-02-24-meta.tsv,2017-02-02,9,2,11
ParlaMint-IS-en_2017-02-06-25-meta.tsv,2017-02-06,4,0,12
ParlaMint-IS-en_2017-02-07-26-meta.tsv,2017-02-07,11,2,16
ParlaMint-IS-en_2017-02-09-28-meta.tsv,2017-02-09,7,2,12
ParlaMint-IS-en_2017-02-21-29-meta.tsv,2017-02-21,10,0,13
ParlaMint-IS-en_2017-02-22-30-meta.tsv,2017-02-22,10,1,17
ParlaMint-IS-en_2017-02-23-31-meta.tsv,2017-02-23,9,3,22
ParlaMint-IS-en_2017-02-24-32-meta.tsv,2017-02-24,8,1,16
ParlaMint-IS-en_2017-02-27-33-meta.tsv,2017-02-27,12,4,16
ParlaMint-IS-en_2017-02-27-34-meta.tsv,2017-02-27,2,1,6
ParlaMint-IS-en_2017-02-27-35-meta.tsv,2017-02-27,3,0,1
ParlaMint-IS-en_2017-02-28-36-meta.tsv,2017-02-28,12,2,15
ParlaMint-IS-en_2017-03-01-37-meta.tsv,2017-03-01,10,2,15
ParlaMint-IS-en_2017-03-02-38-meta.tsv,2017-03-02,8,4,23
ParlaMint-IS-en_2017-03-06-39-meta.tsv,2017-03-06,13,2,12
ParlaMint-IS-en_2017-03-07-40-meta.tsv,2017-03-07,13,3,17
ParlaMint-IS-en_2017-03-08-41-meta.tsv,2017-03-08,11,2,15
ParlaMint-IS-en_2017-03-09-42-meta.tsv,2017-03-09,11,2,17
ParlaMint-IS-en_2017-03-13-43-meta.tsv,2017-03-13,5,2,9
ParlaMint-IS-en_2017-03-20-44-meta.tsv,2017-03-20,8,1,12
ParlaMint-IS-en_2017-03-21-45-meta.tsv,2017-03-21,8,2,5
ParlaMint-IS-en_2017-03-22-46-meta.tsv,2017-03-22,8,0,15
ParlaMint-IS-en_2017-03-23-47-meta.tsv,2017-03-23,8,2,13
ParlaMint-IS-en_2017-03-27-48-meta.tsv,2017-03-27,10,3,15
ParlaMint-IS-en_2017-03-28-49-meta.tsv,2017-03-28,13,2,16
ParlaMint-IS-en_2017-03-29-50-meta.tsv,2017-03-29,9,0,10
ParlaMint-IS-en_2017-03-30-51-meta.tsv,2017-03-30,12,1,12
ParlaMint-IS-en_2017-04-03-52-meta.tsv,2017-04-03,8,1,11
ParlaMint-IS-en_2017-04-03-53-meta.tsv,2017-04-03,5,1,8
ParlaMint-IS-en_2017-04-04-54-meta.tsv,2017-04-04,9,3,14
ParlaMint-IS-en_2017-04-05-55-meta.tsv,2017-04-05,11,1,11
ParlaMint-IS-en_2017-04-06-56-meta.tsv,2017-04-06,10,1,9
ParlaMint-IS-en_2017-04-06-57-meta.tsv,2017-04-06,12,4,25
ParlaMint-IS-en_2017-04-24-58-meta.tsv,2017-04-24,10,2,19
ParlaMint-IS-en_2017-04-25-59-meta.tsv,2017-04-25,10,1,15
ParlaMint-IS-en_2017-04-26-60-meta.tsv,2017-04-26,9,2,11
ParlaMint-IS-en_2017-05-02-61-meta.tsv,2017-05-02,11,2,22
ParlaMint-IS-en_2017-05-03-62-meta.tsv,2017-05-03,10,4,14
ParlaMint-IS-en_2017-05-04-63-meta.tsv,2017-05-04,11,1,20
ParlaMint-IS-en_2017-05-09-64-meta.tsv,2017-05-09,13,2,18
ParlaMint-IS-en_2017-05-15-65-meta.tsv,2017-05-15,11,3,14
ParlaMint-IS-en_2017-05-16-66-meta.tsv,2017-05-16,12,1,19
ParlaMint-IS-en_2017-05-22-67-meta.tsv,2017-05-22,10,0,8
ParlaMint-IS-en_2017-05-22-68-meta.tsv,2017-05-22,11,1,14
ParlaMint-IS-en_2017-05-23-69-meta.tsv,2017-05-23,12,3,18
ParlaMint-IS-en_2017-05-24-70-meta.tsv,2017-05-24,5,0,5
ParlaMint-IS-en_2017-05-24-71-meta.tsv,2017-05-24,12,1,14
ParlaMint-IS-en_2017-05-26-72-meta.tsv,2017-05-26,12,0,16
ParlaMint-IS-en_2017-05-29-73-meta.tsv,2017-05-29,7,1,13
ParlaMint-IS-en_2017-05-29-74-meta.tsv,2017-05-29,5,3,10
ParlaMint-IS-en_2017-05-30-75-meta.tsv,2017-05-30,12,3,23
