Session,Date,Male,Female
ParlaMint-RS-en_2000-10-09-0-meta.tsv,2000-10-09,14,1
ParlaMint-RS-en_2000-10-23-0-meta.tsv,2000-10-23,31,0
ParlaMint-RS-en_2000-10-24-0-meta.tsv,2000-10-24,7,1
ParlaMint-RS-en_2001-01-22-0-meta.tsv,2001-01-22,10,0
ParlaMint-RS-en_2001-01-23-0-meta.tsv,2001-01-23,25,1
ParlaMint-RS-en_2001-01-25-0-meta.tsv,2001-01-25,45,3
ParlaMint-RS-en_2001-02-12-0-meta.tsv,2001-02-12,52,4
ParlaMint-RS-en_2001-02-13-0-meta.tsv,2001-02-13,57,6
ParlaMint-RS-en_2001-02-14-0-meta.tsv,2001-02-14,33,4
ParlaMint-RS-en_2001-02-15-0-meta.tsv,2001-02-15,21,3
ParlaMint-RS-en_2001-02-27-0-meta.tsv,2001-02-27,51,5
ParlaMint-RS-en_2001-03-27-0-meta.tsv,2001-03-27,36,3
ParlaMint-RS-en_2001-03-28-0-meta.tsv,2001-03-28,52,3
ParlaMint-RS-en_2001-03-29-0-meta.tsv,2001-03-29,34,3
ParlaMint-RS-en_2001-03-30-0-meta.tsv,2001-03-30,51,3
ParlaMint-RS-en_2001-04-09-0-meta.tsv,2001-04-09,43,4
ParlaMint-RS-en_2001-04-10-0-meta.tsv,2001-04-10,38,4
ParlaMint-RS-en_2001-04-11-0-meta.tsv,2001-04-11,34,3
ParlaMint-RS-en_2001-04-12-0-meta.tsv,2001-04-12,40,3
ParlaMint-RS-en_2001-04-17-0-meta.tsv,2001-04-17,39,3
ParlaMint-RS-en_2001-04-18-0-meta.tsv,2001-04-18,39,1
ParlaMint-RS-en_2001-04-19-0-meta.tsv,2001-04-19,4,1
ParlaMint-RS-en_2001-04-23-0-meta.tsv,2001-04-23,36,3
ParlaMint-RS-en_2001-04-24-0-meta.tsv,2001-04-24,39,2
ParlaMint-RS-en_2001-04-25-0-meta.tsv,2001-04-25,24,3
ParlaMint-RS-en_2001-04-26-0-meta.tsv,2001-04-26,25,4
ParlaMint-RS-en_2001-05-03-0-meta.tsv,2001-05-03,35,2
ParlaMint-RS-en_2001-05-04-0-meta.tsv,2001-05-04,14,1
ParlaMint-RS-en_2001-05-08-0-meta.tsv,2001-05-08,39,2
ParlaMint-RS-en_2001-05-09-0-meta.tsv,2001-05-09,20,3
ParlaMint-RS-en_2001-05-10-0-meta.tsv,2001-05-10,36,4
ParlaMint-RS-en_2001-05-11-0-meta.tsv,2001-05-11,32,2
ParlaMint-RS-en_2001-05-14-0-meta.tsv,2001-05-14,41,3
ParlaMint-RS-en_2001-05-15-0-meta.tsv,2001-05-15,36,3
ParlaMint-RS-en_2001-05-16-0-meta.tsv,2001-05-16,36,4
ParlaMint-RS-en_2001-05-17-0-meta.tsv,2001-05-17,46,2
ParlaMint-RS-en_2001-05-21-0-meta.tsv,2001-05-21,22,3
ParlaMint-RS-en_2001-05-22-0-meta.tsv,2001-05-22,45,3
ParlaMint-RS-en_2001-05-23-0-meta.tsv,2001-05-23,45,1
ParlaMint-RS-en_2001-05-24-0-meta.tsv,2001-05-24,25,2
ParlaMint-RS-en_2001-05-28-0-meta.tsv,2001-05-28,35,2
ParlaMint-RS-en_2001-05-30-0-meta.tsv,2001-05-30,35,3
ParlaMint-RS-en_2001-05-31-0-meta.tsv,2001-05-31,37,2
ParlaMint-RS-en_2001-06-11-0-meta.tsv,2001-06-11,37,6
ParlaMint-RS-en_2001-06-12-0-meta.tsv,2001-06-12,36,6
ParlaMint-RS-en_2001-06-13-0-meta.tsv,2001-06-13,34,3
ParlaMint-RS-en_2001-06-14-0-meta.tsv,2001-06-14,21,2
ParlaMint-RS-en_2001-06-18-0-meta.tsv,2001-06-18,36,3
ParlaMint-RS-en_2001-06-19-0-meta.tsv,2001-06-19,24,3
ParlaMint-RS-en_2001-06-20-0-meta.tsv,2001-06-20,23,2
ParlaMint-RS-en_2001-06-21-0-meta.tsv,2001-06-21,29,3
ParlaMint-RS-en_2001-06-25-0-meta.tsv,2001-06-25,35,5
ParlaMint-RS-en_2001-06-26-0-meta.tsv,2001-06-26,45,4
ParlaMint-RS-en_2001-06-27-0-meta.tsv,2001-06-27,23,3
ParlaMint-RS-en_2001-07-09-0-meta.tsv,2001-07-09,59,3
ParlaMint-RS-en_2001-07-10-0-meta.tsv,2001-07-10,28,3
ParlaMint-RS-en_2001-07-11-0-meta.tsv,2001-07-11,44,3
ParlaMint-RS-en_2001-07-12-0-meta.tsv,2001-07-12,35,3
ParlaMint-RS-en_2001-07-16-0-meta.tsv,2001-07-16,14,0
ParlaMint-RS-en_2001-09-17-0-meta.tsv,2001-09-17,48,4
ParlaMint-RS-en_2001-09-18-0-meta.tsv,2001-09-18,18,3
ParlaMint-RS-en_2001-09-19-0-meta.tsv,2001-09-19,40,4
ParlaMint-RS-en_2001-09-20-0-meta.tsv,2001-09-20,40,3
ParlaMint-RS-en_2001-09-24-0-meta.tsv,2001-09-24,22,4
ParlaMint-RS-en_2001-10-02-0-meta.tsv,2001-10-02,42,4
ParlaMint-RS-en_2001-10-03-0-meta.tsv,2001-10-03,18,2
ParlaMint-RS-en_2001-10-04-0-meta.tsv,2001-10-04,29,2
ParlaMint-RS-en_2001-10-08-0-meta.tsv,2001-10-08,42,2
ParlaMint-RS-en_2001-10-22-0-meta.tsv,2001-10-22,39,3
ParlaMint-RS-en_2001-10-24-0-meta.tsv,2001-10-24,18,4
ParlaMint-RS-en_2001-10-30-0-meta.tsv,2001-10-30,19,1
ParlaMint-RS-en_2001-10-31-0-meta.tsv,2001-10-31,29,3
ParlaMint-RS-en_2001-11-05-0-meta.tsv,2001-11-05,11,3
ParlaMint-RS-en_2001-11-06-0-meta.tsv,2001-11-06,7,3
ParlaMint-RS-en_2001-11-07-0-meta.tsv,2001-11-07,12,4
ParlaMint-RS-en_2001-11-08-0-meta.tsv,2001-11-08,10,1
ParlaMint-RS-en_2001-11-19-0-meta.tsv,2001-11-19,38,4
ParlaMint-RS-en_2001-11-20-0-meta.tsv,2001-11-20,36,3
ParlaMint-RS-en_2001-11-21-0-meta.tsv,2001-11-21,13,3
ParlaMint-RS-en_2001-11-22-0-meta.tsv,2001-11-22,33,4
ParlaMint-RS-en_2001-11-26-0-meta.tsv,2001-11-26,21,4
ParlaMint-RS-en_2001-11-27-0-meta.tsv,2001-11-27,38,2
ParlaMint-RS-en_2001-11-28-0-meta.tsv,2001-11-28,29,4
ParlaMint-RS-en_2001-12-03-0-meta.tsv,2001-12-03,31,2
ParlaMint-RS-en_2001-12-04-0-meta.tsv,2001-12-04,20,4
ParlaMint-RS-en_2001-12-05-0-meta.tsv,2001-12-05,2,0
ParlaMint-RS-en_2001-12-06-0-meta.tsv,2001-12-06,39,4
ParlaMint-RS-en_2001-12-10-0-meta.tsv,2001-12-10,17,5
ParlaMint-RS-en_2001-12-11-0-meta.tsv,2001-12-11,20,5
ParlaMint-RS-en_2001-12-12-0-meta.tsv,2001-12-12,19,4
ParlaMint-RS-en_2001-12-13-0-meta.tsv,2001-12-13,41,5
ParlaMint-RS-en_2001-12-17-0-meta.tsv,2001-12-17,1,1
ParlaMint-RS-en_2001-12-20-0-meta.tsv,2001-12-20,31,3
ParlaMint-RS-en_2001-12-21-0-meta.tsv,2001-12-21,20,3
ParlaMint-RS-en_2001-12-26-0-meta.tsv,2001-12-26,39,5
ParlaMint-RS-en_2001-12-27-0-meta.tsv,2001-12-27,28,4
ParlaMint-RS-en_2002-01-22-0-meta.tsv,2002-01-22,31,6
ParlaMint-RS-en_2002-01-23-0-meta.tsv,2002-01-23,26,2
ParlaMint-RS-en_2002-01-24-0-meta.tsv,2002-01-24,32,4
ParlaMint-RS-en_2002-01-28-0-meta.tsv,2002-01-28,23,3
ParlaMint-RS-en_2002-01-29-0-meta.tsv,2002-01-29,25,4
ParlaMint-RS-en_2002-01-30-0-meta.tsv,2002-01-30,18,2
ParlaMint-RS-en_2002-01-31-0-meta.tsv,2002-01-31,10,2
ParlaMint-RS-en_2002-02-04-0-meta.tsv,2002-02-04,22,4
ParlaMint-RS-en_2002-02-05-0-meta.tsv,2002-02-05,21,3
ParlaMint-RS-en_2002-02-06-0-meta.tsv,2002-02-06,32,4
ParlaMint-RS-en_2002-02-07-0-meta.tsv,2002-02-07,24,3
ParlaMint-RS-en_2002-02-11-0-meta.tsv,2002-02-11,31,4
ParlaMint-RS-en_2002-02-12-0-meta.tsv,2002-02-12,37,2
ParlaMint-RS-en_2002-02-13-0-meta.tsv,2002-02-13,41,5
ParlaMint-RS-en_2002-02-14-0-meta.tsv,2002-02-14,22,3
ParlaMint-RS-en_2002-02-18-0-meta.tsv,2002-02-18,26,3
ParlaMint-RS-en_2002-02-19-0-meta.tsv,2002-02-19,38,5
ParlaMint-RS-en_2002-02-20-0-meta.tsv,2002-02-20,29,4
ParlaMint-RS-en_2002-02-21-0-meta.tsv,2002-02-21,27,3
ParlaMint-RS-en_2002-02-25-0-meta.tsv,2002-02-25,24,5
ParlaMint-RS-en_2002-02-26-0-meta.tsv,2002-02-26,35,3
ParlaMint-RS-en_2002-02-27-0-meta.tsv,2002-02-27,23,3
ParlaMint-RS-en_2002-03-27-0-meta.tsv,2002-03-27,31,2
ParlaMint-RS-en_2002-03-28-0-meta.tsv,2002-03-28,27,5
ParlaMint-RS-en_2002-04-02-0-meta.tsv,2002-04-02,28,5
ParlaMint-RS-en_2002-04-03-0-meta.tsv,2002-04-03,8,1
ParlaMint-RS-en_2002-04-04-0-meta.tsv,2002-04-04,29,6
ParlaMint-RS-en_2002-04-09-0-meta.tsv,2002-04-09,28,3
ParlaMint-RS-en_2002-04-10-0-meta.tsv,2002-04-10,26,3
ParlaMint-RS-en_2002-04-11-0-meta.tsv,2002-04-11,23,5
ParlaMint-RS-en_2002-04-15-0-meta.tsv,2002-04-15,21,2
ParlaMint-RS-en_2002-04-16-0-meta.tsv,2002-04-16,22,2
ParlaMint-RS-en_2002-04-17-0-meta.tsv,2002-04-17,32,5
ParlaMint-RS-en_2002-04-18-0-meta.tsv,2002-04-18,9,2
ParlaMint-RS-en_2002-04-22-0-meta.tsv,2002-04-22,19,5
ParlaMint-RS-en_2002-04-23-0-meta.tsv,2002-04-23,37,7
ParlaMint-RS-en_2002-04-24-0-meta.tsv,2002-04-24,28,6
ParlaMint-RS-en_2002-04-25-0-meta.tsv,2002-04-25,18,2
ParlaMint-RS-en_2002-05-08-0-meta.tsv,2002-05-08,29,5
ParlaMint-RS-en_2002-05-09-0-meta.tsv,2002-05-09,17,4
ParlaMint-RS-en_2002-05-13-0-meta.tsv,2002-05-13,15,1
ParlaMint-RS-en_2002-05-14-0-meta.tsv,2002-05-14,22,2
ParlaMint-RS-en_2002-05-15-0-meta.tsv,2002-05-15,12,2
ParlaMint-RS-en_2002-05-21-0-meta.tsv,2002-05-21,5,2
ParlaMint-RS-en_2002-05-22-0-meta.tsv,2002-05-22,10,2
ParlaMint-RS-en_2002-06-04-0-meta.tsv,2002-06-04,26,3
ParlaMint-RS-en_2002-06-05-0-meta.tsv,2002-06-05,17,3
ParlaMint-RS-en_2002-06-06-0-meta.tsv,2002-06-06,25,6
ParlaMint-RS-en_2002-06-11-0-meta.tsv,2002-06-11,20,3
ParlaMint-RS-en_2002-06-12-0-meta.tsv,2002-06-12,8,2
ParlaMint-RS-en_2002-06-18-0-meta.tsv,2002-06-18,27,3
ParlaMint-RS-en_2002-06-19-0-meta.tsv,2002-06-19,22,3
ParlaMint-RS-en_2002-07-02-0-meta.tsv,2002-07-02,17,2
ParlaMint-RS-en_2002-07-03-0-meta.tsv,2002-07-03,22,2
ParlaMint-RS-en_2002-07-09-0-meta.tsv,2002-07-09,26,3
ParlaMint-RS-en_2002-07-10-0-meta.tsv,2002-07-10,18,2
ParlaMint-RS-en_2002-07-11-0-meta.tsv,2002-07-11,22,4
ParlaMint-RS-en_2002-07-15-0-meta.tsv,2002-07-15,22,3
ParlaMint-RS-en_2002-07-16-0-meta.tsv,2002-07-16,21,2
ParlaMint-RS-en_2002-07-17-0-meta.tsv,2002-07-17,33,5
ParlaMint-RS-en_2002-11-05-0-meta.tsv,2002-11-05,19,5
ParlaMint-RS-en_2002-11-12-0-meta.tsv,2002-11-12,2,1
ParlaMint-RS-en_2002-11-19-0-meta.tsv,2002-11-19,23,6
ParlaMint-RS-en_2002-11-20-0-meta.tsv,2002-11-20,23,7
ParlaMint-RS-en_2002-11-21-0-meta.tsv,2002-11-21,30,6
ParlaMint-RS-en_2002-12-03-0-meta.tsv,2002-12-03,3,1
ParlaMint-RS-en_2002-12-10-0-meta.tsv,2002-12-10,18,4
ParlaMint-RS-en_2002-12-11-0-meta.tsv,2002-12-11,27,4
ParlaMint-RS-en_2002-12-12-0-meta.tsv,2002-12-12,41,5
ParlaMint-RS-en_2002-12-13-0-meta.tsv,2002-12-13,24,5
ParlaMint-RS-en_2002-12-17-0-meta.tsv,2002-12-17,27,2
ParlaMint-RS-en_2002-12-18-0-meta.tsv,2002-12-18,13,4
ParlaMint-RS-en_2003-01-27-0-meta.tsv,2003-01-27,35,3
ParlaMint-RS-en_2003-02-05-0-meta.tsv,2003-02-05,26,5
ParlaMint-RS-en_2003-02-06-0-meta.tsv,2003-02-06,24,2
ParlaMint-RS-en_2003-02-11-0-meta.tsv,2003-02-11,25,3
ParlaMint-RS-en_2003-02-12-0-meta.tsv,2003-02-12,34,5
ParlaMint-RS-en_2003-02-13-0-meta.tsv,2003-02-13,34,6
ParlaMint-RS-en_2003-02-19-0-meta.tsv,2003-02-19,24,3
ParlaMint-RS-en_2003-02-20-0-meta.tsv,2003-02-20,32,4
ParlaMint-RS-en_2003-02-25-0-meta.tsv,2003-02-25,1,1
ParlaMint-RS-en_2003-02-26-0-meta.tsv,2003-02-26,25,4
ParlaMint-RS-en_2003-02-27-0-meta.tsv,2003-02-27,27,4
ParlaMint-RS-en_2003-02-28-0-meta.tsv,2003-02-28,41,6
ParlaMint-RS-en_2003-03-13-0-meta.tsv,2003-03-13,0,1
ParlaMint-RS-en_2003-03-18-0-meta.tsv,2003-03-18,25,5
ParlaMint-RS-en_2003-03-19-0-meta.tsv,2003-03-19,22,4
ParlaMint-RS-en_2003-03-25-0-meta.tsv,2003-03-25,24,5
ParlaMint-RS-en_2003-03-26-0-meta.tsv,2003-03-26,36,7
ParlaMint-RS-en_2003-04-02-0-meta.tsv,2003-04-02,34,7
ParlaMint-RS-en_2003-04-08-0-meta.tsv,2003-04-08,23,4
ParlaMint-RS-en_2003-04-09-0-meta.tsv,2003-04-09,24,5
ParlaMint-RS-en_2003-04-10-0-meta.tsv,2003-04-10,30,4
ParlaMint-RS-en_2003-04-11-0-meta.tsv,2003-04-11,23,8
ParlaMint-RS-en_2003-04-15-0-meta.tsv,2003-04-15,29,7
ParlaMint-RS-en_2003-04-16-0-meta.tsv,2003-04-16,33,6
ParlaMint-RS-en_2003-04-17-0-meta.tsv,2003-04-17,26,4
ParlaMint-RS-en_2003-04-18-0-meta.tsv,2003-04-18,27,6
ParlaMint-RS-en_2003-04-22-0-meta.tsv,2003-04-22,31,5
ParlaMint-RS-en_2003-04-23-0-meta.tsv,2003-04-23,32,5
ParlaMint-RS-en_2003-04-24-0-meta.tsv,2003-04-24,6,2
ParlaMint-RS-en_2003-05-13-0-meta.tsv,2003-05-13,25,4
ParlaMint-RS-en_2003-05-14-0-meta.tsv,2003-05-14,30,5
ParlaMint-RS-en_2003-05-15-0-meta.tsv,2003-05-15,26,5
ParlaMint-RS-en_2003-05-20-0-meta.tsv,2003-05-20,26,5
ParlaMint-RS-en_2003-05-21-0-meta.tsv,2003-05-21,14,5
ParlaMint-RS-en_2003-05-28-0-meta.tsv,2003-05-28,33,5
ParlaMint-RS-en_2003-05-29-0-meta.tsv,2003-05-29,37,5
ParlaMint-RS-en_2003-05-30-0-meta.tsv,2003-05-30,33,6
ParlaMint-RS-en_2003-06-04-0-meta.tsv,2003-06-04,17,7
ParlaMint-RS-en_2003-06-05-0-meta.tsv,2003-06-05,30,8
ParlaMint-RS-en_2003-06-10-0-meta.tsv,2003-06-10,34,7
ParlaMint-RS-en_2003-06-11-0-meta.tsv,2003-06-11,20,6
ParlaMint-RS-en_2003-06-17-0-meta.tsv,2003-06-17,18,4
ParlaMint-RS-en_2003-06-18-0-meta.tsv,2003-06-18,15,5
ParlaMint-RS-en_2003-06-19-0-meta.tsv,2003-06-19,22,6
ParlaMint-RS-en_2003-06-24-0-meta.tsv,2003-06-24,28,3
ParlaMint-RS-en_2003-06-25-0-meta.tsv,2003-06-25,20,4
ParlaMint-RS-en_2003-07-01-0-meta.tsv,2003-07-01,33,4
ParlaMint-RS-en_2003-07-02-0-meta.tsv,2003-07-02,29,4
ParlaMint-RS-en_2003-07-03-0-meta.tsv,2003-07-03,33,5
ParlaMint-RS-en_2003-07-08-0-meta.tsv,2003-07-08,29,4
ParlaMint-RS-en_2003-07-09-0-meta.tsv,2003-07-09,26,4
ParlaMint-RS-en_2003-07-10-0-meta.tsv,2003-07-10,3,2
ParlaMint-RS-en_2003-07-14-0-meta.tsv,2003-07-14,29,8
ParlaMint-RS-en_2003-07-15-0-meta.tsv,2003-07-15,20,4
ParlaMint-RS-en_2003-07-16-0-meta.tsv,2003-07-16,38,5
ParlaMint-RS-en_2003-07-17-0-meta.tsv,2003-07-17,30,6
ParlaMint-RS-en_2003-07-18-0-meta.tsv,2003-07-18,20,4
ParlaMint-RS-en_2003-07-22-0-meta.tsv,2003-07-22,32,3
ParlaMint-RS-en_2003-08-27-0-meta.tsv,2003-08-27,28,9
ParlaMint-RS-en_2003-10-14-0-meta.tsv,2003-10-14,0,1
ParlaMint-RS-en_2003-10-16-0-meta.tsv,2003-10-16,10,3
ParlaMint-RS-en_2003-10-22-0-meta.tsv,2003-10-22,27,6
ParlaMint-RS-en_2003-10-23-0-meta.tsv,2003-10-23,22,6
ParlaMint-RS-en_2003-10-28-0-meta.tsv,2003-10-28,22,7
ParlaMint-RS-en_2003-10-29-0-meta.tsv,2003-10-29,12,5
ParlaMint-RS-en_2003-10-30-0-meta.tsv,2003-10-30,10,3
ParlaMint-RS-en_2003-10-31-0-meta.tsv,2003-10-31,9,2
ParlaMint-RS-en_2003-11-03-0-meta.tsv,2003-11-03,16,3
ParlaMint-RS-en_2003-11-04-0-meta.tsv,2003-11-04,15,4
ParlaMint-RS-en_2003-11-05-0-meta.tsv,2003-11-05,13,3
ParlaMint-RS-en_2003-11-06-0-meta.tsv,2003-11-06,11,3
ParlaMint-RS-en_2004-01-27-0-meta.tsv,2004-01-27,4,0
ParlaMint-RS-en_2004-01-27-1-meta.tsv,2004-01-27,4,0
ParlaMint-RS-en_2004-02-04-0-meta.tsv,2004-02-04,6,0
ParlaMint-RS-en_2004-02-09-0-meta.tsv,2004-02-09,1,0
ParlaMint-RS-en_2004-02-12-0-meta.tsv,2004-02-12,1,0
ParlaMint-RS-en_2004-02-17-0-meta.tsv,2004-02-17,14,2
ParlaMint-RS-en_2004-02-18-0-meta.tsv,2004-02-18,27,3
ParlaMint-RS-en_2004-02-19-0-meta.tsv,2004-02-19,22,3
ParlaMint-RS-en_2004-02-20-0-meta.tsv,2004-02-20,19,2
ParlaMint-RS-en_2004-02-23-0-meta.tsv,2004-02-23,27,3
ParlaMint-RS-en_2004-02-24-0-meta.tsv,2004-02-24,30,8
ParlaMint-RS-en_2004-02-26-0-meta.tsv,2004-02-26,27,7
ParlaMint-RS-en_2004-03-02-0-meta.tsv,2004-03-02,17,2
ParlaMint-RS-en_2004-03-03-0-meta.tsv,2004-03-03,40,5
ParlaMint-RS-en_2004-03-04-0-meta.tsv,2004-03-04,7,0
ParlaMint-RS-en_2004-03-16-0-meta.tsv,2004-03-16,14,1
ParlaMint-RS-en_2004-03-17-0-meta.tsv,2004-03-17,9,2
ParlaMint-RS-en_2004-03-23-0-meta.tsv,2004-03-23,27,5
ParlaMint-RS-en_2004-03-26-0-meta.tsv,2004-03-26,5,0
ParlaMint-RS-en_2004-03-30-0-meta.tsv,2004-03-30,23,2
ParlaMint-RS-en_2004-04-07-0-meta.tsv,2004-04-07,12,4
ParlaMint-RS-en_2004-04-08-0-meta.tsv,2004-04-08,37,6
ParlaMint-RS-en_2004-04-13-0-meta.tsv,2004-04-13,38,5
ParlaMint-RS-en_2004-04-14-0-meta.tsv,2004-04-14,30,4
ParlaMint-RS-en_2004-04-15-0-meta.tsv,2004-04-15,33,3
ParlaMint-RS-en_2004-04-19-0-meta.tsv,2004-04-19,14,3
ParlaMint-RS-en_2004-04-21-0-meta.tsv,2004-04-21,18,3
ParlaMint-RS-en_2004-04-29-0-meta.tsv,2004-04-29,11,1
ParlaMint-RS-en_2004-05-05-0-meta.tsv,2004-05-05,15,3
ParlaMint-RS-en_2004-05-07-0-meta.tsv,2004-05-07,10,5
ParlaMint-RS-en_2004-05-10-0-meta.tsv,2004-05-10,13,5
ParlaMint-RS-en_2004-05-11-0-meta.tsv,2004-05-11,18,5
ParlaMint-RS-en_2004-05-12-0-meta.tsv,2004-05-12,30,4
ParlaMint-RS-en_2004-05-13-0-meta.tsv,2004-05-13,27,4
ParlaMint-RS-en_2004-05-17-0-meta.tsv,2004-05-17,30,4
ParlaMint-RS-en_2004-05-18-0-meta.tsv,2004-05-18,25,4
ParlaMint-RS-en_2004-05-21-0-meta.tsv,2004-05-21,6,2
ParlaMint-RS-en_2004-05-24-0-meta.tsv,2004-05-24,7,2
ParlaMint-RS-en_2004-05-25-0-meta.tsv,2004-05-25,26,2
ParlaMint-RS-en_2004-05-26-0-meta.tsv,2004-05-26,20,7
ParlaMint-RS-en_2004-05-27-0-meta.tsv,2004-05-27,70,6
ParlaMint-RS-en_2004-05-28-0-meta.tsv,2004-05-28,1,0
ParlaMint-RS-en_2004-06-29-0-meta.tsv,2004-06-29,15,2
ParlaMint-RS-en_2004-06-30-0-meta.tsv,2004-06-30,5,0
ParlaMint-RS-en_2004-07-01-0-meta.tsv,2004-07-01,16,3
ParlaMint-RS-en_2004-07-05-0-meta.tsv,2004-07-05,19,3
ParlaMint-RS-en_2004-07-06-0-meta.tsv,2004-07-06,33,2
ParlaMint-RS-en_2004-07-07-0-meta.tsv,2004-07-07,25,5
ParlaMint-RS-en_2004-07-08-0-meta.tsv,2004-07-08,22,3
ParlaMint-RS-en_2004-07-11-0-meta.tsv,2004-07-11,1,0
ParlaMint-RS-en_2004-07-12-0-meta.tsv,2004-07-12,24,1
ParlaMint-RS-en_2004-07-13-0-meta.tsv,2004-07-13,27,2
ParlaMint-RS-en_2004-07-14-0-meta.tsv,2004-07-14,23,4
ParlaMint-RS-en_2004-07-15-0-meta.tsv,2004-07-15,47,5
ParlaMint-RS-en_2004-07-19-0-meta.tsv,2004-07-19,14,3
ParlaMint-RS-en_2004-07-20-0-meta.tsv,2004-07-20,20,5
ParlaMint-RS-en_2004-07-21-0-meta.tsv,2004-07-21,15,2
ParlaMint-RS-en_2004-07-22-0-meta.tsv,2004-07-22,32,2
ParlaMint-RS-en_2004-07-23-0-meta.tsv,2004-07-23,3,0
ParlaMint-RS-en_2004-08-17-0-meta.tsv,2004-08-17,6,0
ParlaMint-RS-en_2004-08-18-0-meta.tsv,2004-08-18,9,2
ParlaMint-RS-en_2004-08-19-0-meta.tsv,2004-08-19,11,3
ParlaMint-RS-en_2004-08-25-0-meta.tsv,2004-08-25,20,2
ParlaMint-RS-en_2004-08-26-0-meta.tsv,2004-08-26,35,7
ParlaMint-RS-en_2004-10-06-0-meta.tsv,2004-10-06,12,2
ParlaMint-RS-en_2004-10-07-0-meta.tsv,2004-10-07,20,4
ParlaMint-RS-en_2004-10-13-0-meta.tsv,2004-10-13,3,0
ParlaMint-RS-en_2004-10-14-0-meta.tsv,2004-10-14,14,4
ParlaMint-RS-en_2004-10-18-0-meta.tsv,2004-10-18,18,5
ParlaMint-RS-en_2004-10-19-0-meta.tsv,2004-10-19,24,3
ParlaMint-RS-en_2004-10-21-0-meta.tsv,2004-10-21,9,0
ParlaMint-RS-en_2004-10-26-0-meta.tsv,2004-10-26,21,5
ParlaMint-RS-en_2004-10-27-0-meta.tsv,2004-10-27,34,3
ParlaMint-RS-en_2004-11-02-0-meta.tsv,2004-11-02,23,0
ParlaMint-RS-en_2004-11-03-0-meta.tsv,2004-11-03,29,3
ParlaMint-RS-en_2004-11-04-0-meta.tsv,2004-11-04,30,1
ParlaMint-RS-en_2004-11-05-0-meta.tsv,2004-11-05,18,3
ParlaMint-RS-en_2004-11-08-0-meta.tsv,2004-11-08,16,7
ParlaMint-RS-en_2004-11-09-0-meta.tsv,2004-11-09,38,5
ParlaMint-RS-en_2004-11-10-0-meta.tsv,2004-11-10,24,4
ParlaMint-RS-en_2004-11-11-0-meta.tsv,2004-11-11,28,4
ParlaMint-RS-en_2004-11-12-0-meta.tsv,2004-11-12,23,4
ParlaMint-RS-en_2004-11-13-0-meta.tsv,2004-11-13,25,3
ParlaMint-RS-en_2004-11-18-0-meta.tsv,2004-11-18,10,2
ParlaMint-RS-en_2004-11-19-0-meta.tsv,2004-11-19,52,5
ParlaMint-RS-en_2004-12-01-0-meta.tsv,2004-12-01,14,3
ParlaMint-RS-en_2004-12-02-0-meta.tsv,2004-12-02,31,4
ParlaMint-RS-en_2004-12-03-0-meta.tsv,2004-12-03,21,5
ParlaMint-RS-en_2004-12-06-0-meta.tsv,2004-12-06,27,7
ParlaMint-RS-en_2004-12-07-0-meta.tsv,2004-12-07,19,3
ParlaMint-RS-en_2004-12-08-0-meta.tsv,2004-12-08,25,4
ParlaMint-RS-en_2004-12-09-0-meta.tsv,2004-12-09,15,4
