Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u17	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	deCosterBauchauSybille	de Coster-Bauchau, Sybille	F	1953	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u18	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u19	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	PeetersKris	Peeters, Kris	M	1962	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u20	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u21	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	ThiéryDamien	Thiéry, Damien	M	1963	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u22	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LijnenNele	Lijnen, Nele	F	1978	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u23	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	DemirZuhal	Demir, Zuhal	F	1980	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u24	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	PeetersKris	Peeters, Kris	M	1962	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u25	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	JirofléeKarin	Jiroflée, Karin	F	1962	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u26	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	SchlitzSarah	Schlitz, Sarah	F	1986	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u27	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	FDF	Fédéralistes Démocrates Francophones	-	Centre to centre-right	CaprasseVéronique	Caprasse, Véronique	F	1951	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u28	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	ThiéryDamien	Thiéry, Damien	M	1963	
ParlaMint-BE-en_2019-01-30-54-commissie-ic1025x	ParlaMint-BE_2019-01-30-54-commissie-ic1025x.u29	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 30-01-2019	2019-01-30	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	Minister	-	-	-	-	PeetersKris	Peeters, Kris	M	1962	
