ParlaMint-BE_2019-12-05-55-plenair-ip016x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u14	Mr President, Prime Minister, you went to London to attend your first NATO summit. You presented us, a few days ago, in committee, with the major issues at stake at this summit. Today, we would like to know your political impressions following the ministerial and multilateral meetings, and the bilateral meetings you had on that occasion. Madam Prime Minister, from a political point of view, NATO will open up an important reflection on its future, and in particular on its cohesion, based on Article 4 of the Treaty. How will this reflection be organized within the alliance? At the political level, NATO and Russia's relations must be part of a constructive dialogue, but, of course, they must be free of naivety. It is this tone that should guide us, in particular, at the summit to be held next Monday on Ukraine. The Turkish question was also a major issue at this summit. Did you see, Madam Prime Minister, a better understanding of Ankara's interests, on the one hand, and the Atlantic Alliance, on the other? Finally, space becomes an operational area of the Atlantic Alliance, an essential dimension for the success of NATO operations. Can you assure us that we are defending a vision of the non-militarization of outer space? With its space industry, can Belgium value its assets in this sector?
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u15	Mr President, Madam Prime Minister, my question will be more general. You participated in your first NATO summit. The world in which this organization was created has changed. Threats are no longer the same, but they are strong. There is, of course, the fight against terrorism. There is the question of Russia. Of course, we are no longer faced with the red peril of the 1950s. However, Watford's statement did not make the mistake of designating Russia as an enemy, even though it remains a country that poses a threat to its immediate neighbours. We must therefore find a way to have better relations with that country. That said, it is particularly striking that, while the world was changing, NATO did not change or not change enough. It is an organization that has not evolved. And what hasn't changed at all is the balance of power. Indeed, Europeans remain clearly dominated by the United States in this organization. However, we can have fairly healthy defence relations with the United States, while at the same time building a defence Europe. But we Europeans are still dwarves in this area. My question will be very simple. As Prime Minister, even if it is a minority government in day-to-day affairs, do you feel the need to develop a vision of European defence that could begin to anchor itself? Belgium is both a founding member of NATO and the European Union. Our country could provide a positive impetus in this regard.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u16	Madam Prime Minister, it was the first time you participated in the NATO Summit. I would like to congratulate you on that. You have received several questions from four speakers. You will have four minutes for your answer, minister. I know you can perfectly meet this deadline.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u17	Thank you for your confidence, Mr President. Mr President, ladies and gentlemen, I thank each and every one of you for these questions, which allow us to take stock of what happened during this top. We had already had the opportunity to mention in the RELEX Group the points that I would be able to defend on behalf of Belgium. At the beginning of the top, there was talk of a crisis, as there had been reflections and remarks on the functioning of NATO. We must not deceive ourselves: when we are thirty in a covenant, there are sometimes divergent opinions, especially when the world changes, as you have all so well noted. For Belgium, I pleaded for dialogue. I explained that we could not at the same time develop external dialogue with third countries in the Alliance and not be in a position to do so within NATO itself. I assure you right away: I was not the only one who said it at the meeting. Most countries have played the unit map. Why? Because what makes NATO strong is precisely this article 5 All for one, one for all. From the moment we keep this unit in the viewfinder, we can continue to be a strong Alliance that will make sense in maintaining security. As far as European development is concerned, it is true that European defence is strengthening. We see it and we want it, too. But the strengthening of this European defence must not be seen as competition or opposition to NATO. This must be seen as a strengthening pillar. When European defence is strengthened, NATO is strengthened. After saying that, we then add the essentials. For Belgium, NATO remains the cornerstone of defence. You have to be able to work on both tables. We therefore called for closer cooperation between NATO and the European Union. Other points were indeed discussed during the sitting. We talked about the Global Response Plan for the East. That was approved by Ankara, which was not the case at the beginning of our meeting. That too was an important point. It was also decided that space would be declared as a fifth operational domain. That's very important. I confirm, of course, that Belgium is not in favour of militarisation of space, it is a question of better information and coordination. We have also reached agreement on the cost share, not to be confused with the Burden Sharing. I also heard the question about our relations with Russia. Belgium's position remains the same. We must bring a dual approach, with a credible and clearly dissuasive defence system on the one hand, and, on the other hand, keep open the channels for discussion with Russia within the framework of the NATO-Russia Council. To conclude on the general feeling: yes, there were strong expressions, but they enabled the dialogue on the future of NATO to be revived. You will have noticed that the decisions that have been announced concern not only a reflection on the future of NATO, but also on the strengthening of NATO, which is fundamental for us, and again with this message of unity, which is dear to us. Mr. President, I took five seconds too much. Excuse me.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u18	Madam Prime Minister, I understood that there was an ambition, which I hope is strong. I believe that Belgium, which is one of the founding states of NATO, must return to its word outside. In these areas, particularly on the question of European defence, we have suffered from a party within the previous government which was deeply Eurosceptic and which did not work on this issue of European defence. Finally, we must regain strategic autonomy at European level in order to be able to weigh more within the Alliance. We must also find a strategic concept for NATO that is much better adapted to the current global context, particularly beyond the Atlantic coast. Beyond that, we must regain strong internal coherence on the basis of this proposal by the French President. I hope that we will be at the side of those leaders who point out the i and insist on the fundamental changes that need to be made in these strategic alliances.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u19	Madam Prime Minister, thank you for the answer. We are pleased to hear that you want to continue to play an active role in overcoming the crisis and that further consideration is being given to the future of NATO. We consider security to be crucial in Europe and Belgium, and NATO plays an important role in this. At the same time, however, I have also heard you say that further work is being carried out on European defence within and alongside NATO. You said we should work on both at the same time. I remember, however, that Mr Reynders was right to point out at a committee meeting that European defence will only come about if the European defence industry converges with it. There is still a challenge for the leaders of the various countries. So let us work towards a strong NATO but also a strong European defence.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u20	Madam Prime Minister, thank you for your answer, for the pragmatism and wisdom of your remarks at the end of this first NATO summit. In particular, one word: cooperation. Cooperation but with realism, without naivety towards Russia. Cooperation to deny the French feeling of NATO's brain death, cooperation as a member of the cradle of the Atlantic Alliance, cooperation for our security interests, particularly in the face of Syria's problems and cooperation in the non-military space field, you stressed, for the benefit of our space industry. We hope, Madam Prime Minister, that enhanced cooperation will be at the heart of our policy within this Alliance.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u21	Prime Minister, thank you for your full answer. I do not doubt a second of your European commitment. I will, however, put a little bit down on the faith and confidence you seem to place in this famous article 5. I believe that Mr Trump's presidency must be a sort of alarm signal. Before his arrival, no one would have imagined that an American president might suggest that one day, the United States would not intervene automatically if a threat, for example against a Baltic State, came to light. This alarm signal must make us aware that a construction of Defence Europe will arrive as soon as possible. Thank you for paying attention.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u22	Minister, on 18 March, strike at Louvain prison; on 7 May, in Brussels, Dendermonde, Hasselt, Lantin; on 26 September, in Antwerp; on 2 October, in Turnhout; on 7 November, notice to Mons; on 14 November, in Ittre. Mr Minister, the general strike announced in our prisons is far from being a surprise, as it is the result of a legitimate ras-le-bol of agents in the face of unfulfilled promises as working conditions continue to deteriorate. These men and women work in disastrous conditions. It is impossible to carry out reintegration and accompaniment work. Detainees are worse off when they leave prison. Today, prison officers have only one demand: to exercise their already difficult profession in humane and safe conditions. The savings imposed on the justice system, and in particular on our prisons, have a daily impact. For example, an inmate escaped from Jamioulx three weeks ago while in hospital. He should have been accompanied by two experienced agents. However, it is learned that only one inexperienced agent would have performed this task. This is one example among others that illustrates the state of our prisons and our justice. Minister, what are your results from the savings imposed? How do you respond to trade unions who feel betrayed because the commitments have not been fulfilled? How will you ensure security inside and outside prisons, when inexperienced and few officers are put on the front line? Has the escapee been located? Do you have any other information about him?
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u23	Mrs Özen, far from me from telling you that the situation in our country's prisons is ideal: 70% of the buildings are from the 19th century and this cannot be resolved in a legislature. Many prisons were closed or partially closed during this term: Tilburg in the Netherlands, Forest, by the mayor and Merksplas, following a fire. So I lost about 800 places. But there are far fewer prisoners at the end than at the beginning of the legislature. I've reduced the number of units by 1,200. At the same time, I guaranteed a framework. It is not fully filled because I find it very difficult to recruit, especially in the north of the country. In 2017, I recruited 609 prison officers: 561 in 2018, and 381 on October 1, 2019. I am doing my best to complete this framework, which is filled to 94 or 95% by not taking into account the sick or absent. About the strike you're talking about, I'm very sad that it's about the minimum service. I tried to negotiate it as much as possible, not only the 2019 law but also the royal decrees throughout the summer. The last one was published yesterday. Mediation is under way regarding the framework that must be present by prison in the event of a strike. I am sure that we will achieve this with the goodwill of all. I have not yet given my consent to the strike and I will do my best to prevent it.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u24	Minister, you are talking about minimum service, but you know that, given the lack of resources, our prisons are already working with a minimum service. Your prison policy over the last five years has kept prisons in another century! Lack of consideration and contempt for those facing tensions and violence in prisons has implications for officers, detainees and society as a whole. Minister, your speech does not change the facts. You have carried out a repressive policy focused on prison, your draft Penal Code is a good example.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u25	Minister, if someone is cut, crucified or murdered in our country, they risk a prison sentence of 15 years to life. If you do that in Syria and then come here, you risk five years in prison here. What will you do about it? Stop the clock, Mr President.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u26	You provide the perfect proof that one can ask a pertinent question in a very short period of time. Thank you.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u27	Minister, I would like to talk to you about the statements of the federal prosecutor, Mr Van Leeuw, who said last week that terrorist crimes are often penalised too little in our country. According to him, this is due to the correcting of such facts, which often prevents the maximum legal penalty from being imposed. I had the impression, but that might be wrong, that the prosecutor meant that it almost became an automatism in the parquets to correct. However, if one does not have to take into account mitigating circumstances, terrorist acts can indeed be brought before the Court of Assists. I realise that there was a lot of discussion in the previous legislature about the role of the Court of Assists, but bearing in mind the philosophy that serious facts with a serious impact on society can still be brought before that court, I believe that terrorist crimes belong there. Hence my questions. Firstly, what is your opinion on whether or not to automatically correct and whether or not to bring it to justice before the court of assists of such crimes? Secondly, we are fully engaged in the composition of the new Criminal Code. Can you give me any explanation? Are you planning higher penalties? To which court will terrorist acts be brought into the future? Thirdly, there is an important discussion about the posting of convicted persons to the criminal court. There is no longer any mention of this in the new Criminal Code, although this may be a useful measure for sexual offenders and perpetrators of terrorist offences, among others. Are you planning alternatives to the system of posting?
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u28	Thank you, Mr Dedecker and Mrs Gabriels, for your conciseness. I will try to follow your example. Firstly, at the moment 140 IS fighters have returned and 430 convictions for terrorism have been pronounced in the last five years. That means that with the bad you seem to say, you should also be able to say the good that many people have been convicted who have not even left and that many have been condemned in absentia who have either died or died there. In general, I do not think that the prosecutor has declared that the penalties are too small. In my view, he regretted that the Court of Assists was not abolished at least for acts of terrorism and that, because it was not abolished, many of these facts were corrected because it was not adapted to bring terrorist crimes before an assassin court for all kinds of reasons, of which the harassment of the jurors by the facts and the high security measures are not the least. That is what Mr Van Leeuw's discourse is about rather than about the punitive measures. It is about the measures of punishment for the lightest terrorist crimes, such as the departure to Syria or merely being part of a gang like Sharia4Belgium. It's not about the serious terrorist crimes. Secondly, I would perhaps like in Parliament, now that everyone is sitting here and is able to take all kinds of interesting initiatives outside the government, to give some thought to the way in which serious crimes, especially gang crimes and terrorist offences, should continue to be tried in Belgium after the numerous hearings on the Assenhof. I'm in the process of organizing the trial for Maalbeek and Zaventem. That's what a piece of NATO buildings was hired for. This is going to be a huge trial with thousands of bourgeois parties and with an assassin court, because apparently one side of the Chamber in Parliament thinks that there should never be a jury when the other side of the Chamber thinks that there should always be a jury. This is true of both the Dutch and French speakers. I have tried to solve this through a total possibility of correcting it. The Constitutional Court considered this solution to be contrary to the principle of equality. All alternatives to criminal chambers, which I have proposed, were rejected. In the new Criminal Code, the penalties are more severe. These are penalties which do not apply to category 4 and category 5 offences either. The new criminal code, which I hope to be able to submit, abolishes the Court of Assists. You will not approve of that, but I would like to ask you to consider how the task of the Assenhof can be eased for the serious crimes, such as terrorist and gang crimes, type of gang of Nivelles, possibly through a constitutional change.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u29	Minister, I did not ask that question to learn a lesson about the court of assistants. I asked that question about what Attorney Van Leeuw said. He did propose a solution, in particular a criminal chamber at the correctional court to deal with such cases.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u30	By means of a Constitutional change!
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u31	Either he doesn't know about it, or I don't know about it. It doesn't make any sense when it comes to punishment. We are a rule of law. If people who have committed criminal acts elsewhere are to come here to try them, then they must also be able to bring them to justice here. If one is convicted of drug trafficking in Singapore, one is tried there and one can even get the death penalty. We'd better leave those people there so they get their deserved punishment. That would be much better.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u32	Thank you, Minister, for making some nuance. I believe that the debate on the Court of Assists was also held in the previous legislature. We urgently need to resume the discussion, also in the context of the future process on the attacks of 22 March. I think that a debate on this in Parliament is certainly useful. I have heard that you also provide for higher penalties in the new Criminal Code. We're definitely gonna try the people here. We simply believe that these facts should not be automatically corrected for budgetary reasons. Above all, we must ensure that the public prosecutor has sufficient budgetary resources to carry out his task.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u33	Mr President, Minister, I am not going to tell you anything by telling you that the Verviers courthouse is in a deplorable state, so that some courtrooms are closed for the time being. Even more serious, the age of the building is such that some parts must be sealed. For security reasons, the wing facing the square had to be closed. I know you've been there several times, as you've done in other places – in Namur, for example. You are in charge of the Régie des Bâtiments, but also of Justice. As a result, your departmental portfolio brings together all the expertise to act on these issues. However, we have learned that it will take about five years for you to start work. You will understand that this deadline is totally unacceptable not only for judicial personnel, but also for those who are litigants. Indeed, a proper administration of justice also requires a proper reception in terms of security. Mr Minister, could we know the precise planning of the various phases of the work that will take place in Verviers? Is the five-year deadline announced realistic? What measures are you going to take to ensure a dignified and respectful functioning of the judiciary as well as of the litigants? More generally, what is the time frame for urgent work that is or will be undertaken in other courthouses?
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u34	Mr President, Mrs Matz, the questions you are asking are unfortunately too important to answer in such a short time. If the President allows me, I will give you the written answer in a few seconds, so that you are fully informed. The situation of many courthouses in the capital (Namur) and the sub-capitals of Wallonia – I am thinking of the cities of Liège, Mons, Tournai and Verviers and I do not want to insult their inhabitants at all using the notion of sub-capital – is really deplorable. This is not the fault of this last government, nor of the previous government. It is the fault of all governments since the Second World War, of which you have been a member, of which the President's party has been a member and of which we have been a part, like others. This means that if we all plead with the European Commission for investments to be taken into account in calculating the 3% and the budget deficit, we know that it is to make investments within a shorter time frame than five years. But this requires a deployment of forces and energy that is rare in our country. It takes ten years to build the Haren prison, because of all our complicated licensing, regionalization and other problems. If we encounter these problems in Verviers, Liège, Tournai and Mons, the situation will be the same. There are plans for everything, also for Verviers. We acquired a building under construction, facing the courthouse, for an area of 2,000 square meters and 657 square meters. This building is in the process of first installation with the aim of Justice. I dare not tell you, as with every book, how long it will take. I hope much less than five years. I have really done everything, as Minister of Justice and now the Régie, to move the issues forward. Be aware that the next government has a duty to speed things up, but that will require licensing procedures and the deployment of extraordinary forces for our country, which is slow.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u35	Minister, thank you for that answer. You're not teaching me anything by saying that procedures are super-long. There is, of course, a shared responsibility, but I think that before you there is also a heavy responsibility to have not made any progress on the Régie des Bâtiments, mainly for justice. I am thinking in particular of the person who preceded you at the Régie des Bâtiments. I am not looking for the reasons why this was not done. I would point out that the acceleration has taken place since you took over the file and that you have the combined competence of both subjects. You have put a number of things forward. While it was the responsibility of the future government to put the turbo on, it was also the responsibility of the previous government. It is regrettable that this has not been done optimally.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u36	Mr President, Minister, ladies and gentlemen, the day before yesterday the court of appeal in Ghent made a remarkable statement in the context of a tax dispute. If a company makes an apartment by the sea available free of charge to its manager and if that manager uses that apartment for private purposes only, to go on holiday, that apartment is tax deductible from corporation tax, the judge considers. I would like everyone to enjoy their holidays, but of course I would like to do so at their own expense. Surely it is totally unfair that many people who pay the full amount of taxes correctly should pay for the tax advantages of holiday apartments of managers? I can't explain that. To young people who have to work hard to acquire their own homes or to the tens of thousands of families waiting for a social home in Flanders, Wallonia and Brussels, I do not get explained that they have to pay for the cost of holiday apartments for managers. That's the world upside down, isn't it? It is about a judge's ruling and, in our democratic rule of law, it is not for us to judge the work of judges. However, the judge based his ruling on the law and we make those laws. There's a gross injustice in a law that makes what I've just described possible. Minister, do you agree with me that tax legislation cannot allow holiday apartments of managers to be tax deductible?
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u37	Mr President, Mr Vandenbroucke, I would first like to outline the framework. When is a cost deductible? A cost shall be deductible if the expenditure is incurred by the taxable person within a certain taxable period, if it is expenditure intended to acquire or retain a taxable income and if there is evidence to justify it. There is little discussion about the taxability of such costs, and there is often discussion about their deductibility. As you say, I am not allowed to speak on the matter itself, but there is a lot of general discussion about the deductibility of apartments, whether on the coast or not, in companies. There have been rulings in cassation and appeal, about as much in one direction as in the other. The real question is, of course, how Parliament, as legislative power, or the government as executive power, deals with this. In my view, it is up to Parliament or a government in full power to decide whether such costs of deductibility can be excluded. This kind of thing exists today in the legislation. Expenditure on hunting or recreational craft is explicitly excluded from deductibility. As a minister in current affairs, I am rather limited in the positions I may take, but I would nevertheless like to point out a direction. We have made enormous efforts in recent years to reduce the corporate tax faculty rate. This will fall to 25% next year and the first EUR 100,000 has fallen to 20%. A great deal of effort is therefore being made to bring down the social tariff. Perhaps it makes sense, then, to take additional steps on what should be deductible and what should not.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u38	Mr President, Minister, thank you for your reply. Four years ago, Minister Van Overtveldt said the same and promised to ensure that second stays cannot be accommodated in company structures. That was the answer of a minister in full power. However, he did not do so. Ladies and gentlemen, today it is easier to believe in sintering classrooms than in fair taxation. If we do not work on fair taxation in the years to come, and that means no more or no less than that everyone makes their fair contribution, people will lose faith in us even more quickly, in politics than in sintering class.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u39	Mr.President, Mr.Minister, tomorrow it will be St.Nicolas, and today the St.Nicolas has given us the honour of visiting us at the request of CNCD-11 11 11. He has come to tell us one very simple thing: 600 billion dollars are missing in the pockets of states, 600 billion gone in the form of tax gifts to multinationals, and he simply asks us to stop giving them such gifts. Why? The findings are very clear. First, the state funds are empty. They no longer know how to render basic services to their population in terms of education, health care, mobility, energy transition, etc. Secondly, there is a major tax injustice. Today, it is workers, SMEs and local artisans who pay their fair share of taxes, while multinationals use numerous tax schemes to contribute only a minimum, if not at all, to the system. Thirdly, this system is inefficient socio-economically. Since all governments are doing the same thing at the same time, i.e. reducing business taxation to be, supposedly, more attractive, the gains in terms of competitiveness are zero. In other words, our tax revenues are dropping for nothing. Is this a fatality, minister? No. Proposals exist and are on the table. This is particularly the case at the OECD level where there is a proposal for unit taxation on multinationals. This is a first step towards the necessary and urgent tax harmonisation. Minister, what is the status of the negotiations for unit taxation of multinationals at the OECD level? What is the position of our representative in this context? Have you given him an imperative and proactive mandate to contribute to the successful conclusion of this urgent negotiation for tax justice as well as for our public finances?
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u40	Madame de Laveleye, thank you for your question. You're asking me one now every week. I take it as a compliment. I share your concern for a fair tax framework. But in these discussions, care must be taken not to caricature. You tend to say that multinationals pay nothing and that SMEs are discriminated against. The reality is often much more nuanced. Organizing the confrontation between the big and the small is of no use because one needs the other. You specifically mentioned the OECD. You know that we share this effort. We have adopted a pragmatic position and, above all, we want to adapt corporate tax to a new digital era. But care must also be taken not to complicate things more than they are. Our country must ensure that we do not end up in the situation of losing a lot of tax revenue. We are indeed moving towards taxation where customers oppose each other. For a country like Belgium, where there are many exporting companies, if we go in that direction, we could lose a lot of tax revenue and that is not the point. A process of public consultation is feasible in all of these discussions. For example, recently, Oxfam used this right of consultation and a meeting was held in my firm to discuss it. In a world that is increasingly globalizing and where technology plays a crucial role, it is an important issue. Let's not abuse caricatures and talk!
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u41	Minister, thank you. Of course, we must not oppose the big and the small. But we know that there are dozens of multinationals in the world that have overwhelming incomes and do not contribute to the tax system. That's a problem. You're talking about investigations. Oxfam did make one. It shows that the Belgian population is ready to fundamentally review the tax system and finds that multinationals do not pay enough. We know that we are in an unfair system. Your role is to ensure that everyone pays contributions in proportion to their income, that the most affluent people make a greater effort and that everyone pays the tax due properly. We ask you to make sure that multinationals pay their fair share.
ParlaMint-BE_2019-12-05-55-plenair-ip016x.u42	Mr President, Madam Minister, on 2 December last year, a young Somali of nineteen years of age was the subject of an attempt at expulsion, or rather, I should say, to be exact, of a fourth attempt at expulsion. This young man filed a complaint for previous facts which, if they were to prove to be correct, would be of extreme gravity: prolonged detention, disproportionate use of force, disregard of the rights of the victims, handcuffing the siphon of a sink and I pass it. Some of these elements are the subject of a question to your colleague Mr. De Crem, as far as the police's attitude is concerned. I will not go back to that for longer, since the complaint is still pending. As people who respect the rights of defence and the presumption of innocence, we will wait to comment on the facts. On the other hand, Madam Minister, I wonder about the dramatic events that have been reported in the press, about which I, like many of my colleagues, have also been able to watch videos and read articles. What could have happened this December 2nd? In the latter attempt, a MSF employee and another passenger, who opposed the expulsion, were reportedly disembarked from the aircraft and placed in pre-trial detention. Can you confirm this information? If it's true, for what reason? This removal is aimed at an applicant who has been locked up for ten months. Do you confirm that this young man has been locked up all this time, that is, twice as long as the maximum period allowed? The young Somali was reportedly seen by a doctor who did not find him able to travel and be expelled. Minister, do you confirm the existence of a medical certificate not made to fly concerning this person? How do you explain the continuation of the attempted removal? I believe that an appeal in extreme urgency would have been brought against this decision. Was it treated yes or no? How are the practices of the Aliens Office evaluated, and by what external authority?
