ParlaMint-BE_2019-10-08-55-plenair-ip008x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u12	It is a pity that the Minister is not here, because this is about credibility, Minister De Croo. I admire Mrs Fonck, because she already raised this dossier in January 2019. It's about two drugs from the companies Novartis and Roche. Everyone remembers Novartis, the firm of the Pia case. We're about a month away and we're on the same page. Roche and Novartis were sentenced in Italy to pay 182 million euros for market influence. However, I shall confine myself to my questions, Mr President. Test-Achats also lodged a complaint in response to the events in Italy at the time. After all, people were wondering whether there was no market influence here in our country either. The complaint was lodged with the Belgian Competition Authority and has been collecting dust for about five years. Why was a royal decision to regularize Avastin thrown in the wastebasket in 2015? Why did the FAGG send a circular to the ophthalmologists to discourage the use of Avastin? In a response to a parliamentary question from Ms Fonck in 2019, the Minister replied that Novartis had reduced the price of her medicine from over 900 euros to 645 euros per injection. However, Avastin costs ten times less: 50 to 70 euros per injection. Mr Minister, is it true that the medicine costs Lucentis 50 to 70 euros today, as the Minister stated in a tweet? This is a very important question because it deals with the credibility of your colleague. Is it true that the Minister had to make important concessions to Novartis under the so-called Article 81 system? This is a true cow business when it comes to the pricing of medicines. Can negotiations under Rule 81 for Mrs De Block's cabinet be conducted by a former top lobbyist of the pharmaceutical industry? The person concerned has been the main economist of pharma.be and UCB, the largest multinational in the pharmaceutical sector.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u13	Minister, bevacizumab and ranibizumab are two practically the same molecules with similar effects and side effects. So we can assume that both medicines have similar reliable effects for patients with age blindness. More importantly, the two molecules also have a commercial link. In Italy, the two companies marketing these molecules have been condemned for price fixing. We assume that price agreements have also been made in Belgium, on the roof of the patient and on social security. Five hundred million euros would have been paid for the reimbursement of Lucentis. That's a lot of money, but if the patient needs it and it's an evidence-based drug, that can be explained. What I do not think can be explained is that the other medicine, which is actually the same, because similar in effect and side effects, has not applied for reimbursement, despite the fact that it has already been said by previous speakers that the ophthalmologists are asking for it and it is much cheaper. This is an important matter. It is about age blindness, which means that we will encounter it much more often in the future. I have five questions on this, Minister. How come the ophthalmologist's question hasn't been answered? How is it that the cheaper alternative has not been taken into account in the negotiations on Article 81? Do you think it is a normal practice for a commercial firm to decide for itself which medicine it applies for reimbursement, in other words the medicine on which it deserves the most? Is it indeed EUR 500 million? Finally, do you not find it strange that a doctor who prescribes a medicine does not know how much that costs in health insurance?
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u14	Minister, at the moment there are searches in progress in the pharmaceutical sector on market manipulation. This shows how important the questions we ask are. There are two medicines against age blindness and both are equally good, equally effective and equally safe, according to ophthalmologists, but one medicine costs between €50 and €70 and the other medicine costs €700. Which medicine is reimbursed by our Belgian government? Right: the most expensive medicine, not the cheapest. That is unbelievable and absurd! In the meantime, half a billion euros of taxpayers are already disappearing directly into the pockets of the pharmaceutical sector, just because in our country, unlike the practice in most other European countries, the most expensive medicine is being repaid and not the cheapest. I really don't understand that. That's Absurdistan, isn't it? For years, eye doctors have been saying that the cheapest drug works equally well and is equally safe. I certainly don't understand the explanation given by the Health Minister yesterday. She claimed that half a billion had not been lost at all; more, both medicines would cost the same amount. In fact, she had made a secret deal, as we have seen so many times, in order to obtain a discount on that most expensive medicine. Minister, the royal decision to repay the cheapest medicine has been ready for four years at the Minister's office, well prepared and well prepared by her administration. Why does it refuse to implement it, when many European countries do repay it? The Minister of Health stated that she has made a deal. How much discount has she been able to obtain on that most expensive medicine? In Parliament, it has already stated that the cheapest means costs EUR 70. If she now claims that both medicines are equally expensive, it would mean that she received a 90% discount from Novartis. I would like a clear answer to that question.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u15	Ladies and gentlemen, in general, I would like to repeat the call that speaking time for an oral question is limited to two minutes, which makes the debate much more active. I think it is important that we try to respect that speaking time. This time also applies to the reply of the members of the government. However, in this case, since several questions need to be answered, I will allow Minister De Croo to use the prepared answer of Minister De Block. Minister De Croo agrees that Mrs Merckx's question should be added to this series of questions.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u16	Mr Minister, cheating on the breast cancer medication Femara, EUR 1.9 million for the syringe for Pia, market distortion with eye medication, these are three scandals and one company: Novartis. It's starting to get fabulous. What happened? Two farmareuzen, Novartis and Roche, have been working together for years to prevent cheaper medications for age blindness coming onto the market. I'm making a comparison between two countries. A complaint was lodged in Italy in 2014. People were interrogated, searched and documents confiscated. The firms were sentenced to a monster fine. In Belgium, Test-Achats also lodged a complaint. What happened? That complaint has been gathering dust for five years. What happened to that complaint since 2014? Why wasn't it treated? What will you do about it? My supplementary question is, of course, whether the searches that have been made since this morning should be placed in that context. Do they or do they not have to do with that exact complaint? I would also like to ask a few questions to the absent Minister De Block. How come today's cheap drug isn't being paid back, but the expensive one is? Why was the KB that had to provide the refund of the cheaper medicine not signed and executed since 2015? The minister said yesterday it wouldn't be safe. However, scientific literature contradicts this. It is administered in other countries. What exactly was the price tag on the case? It has been said that it cost EUR 500 million in social security. That amount has fallen right into the pockets of the pharmaceutical industry. Yesterday the Minister said that this would not be the case. Show me the money . What's the exact price? What are the exact figures in this case?
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u17	All speakers have spoken for three minutes or more. Next time, prepare. I can no longer tolerate it, otherwise we will be dealing with oral questions until 5 p.m. or 5.30 p.m. Minister De Croo has the floor. He will answer on behalf of Minister De Block. I am also convinced that this problem will continue to be pursued in committee, in the presence of the Minister responsible.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u18	Mr President, Mrs De Block has asked me to give this answer. Certain questions can later be dealt with in more detail in committee. Mrs De Block understands many people's concerns about the prices of medicines. The fact that people now live longer and have a better quality of life is largely due to new technology and medicines. That, of course, puts the health budget under pressure. Nowadays, drugs respond to increasingly specific medical needs and target smaller patient populations. As a result, investment by firms results in ever-increasing prices. This implies that the sustainability of our system is threatened and that this system reaches its limits. With regard to reimbursement, the Minister is advised by the Committee on Medicinal Products. This opinion is based on five criteria, namely the therapeutic value, the price and the remuneration basis decided by the Minister of Economy, the importance of the speciality in medical practice, the budgetary impact and the relationship between insurance costs and therapeutic value. If a medicinal product still has clinical and/or budgetary uncertainties, a working group composed of the sickness funds, the RIZIV, academic experts of the CTG and a representative of my policy cell, the policy cell of the Minister of Budget and that of the Minister of Economy may negotiate an agreement. In this way, we can reduce the price to meet the uncertainties while providing temporary access to an innovative medicine. The fact that this system is based on the negotiation of agreements within a specialised working group not only makes it possible to lower prices, but also makes future developments more predictable, which makes it possible to better estimate expenditure for the following years. Let us not forget that Belgium is not the only country facing the problem of expensive medicines! All European countries have the same problem and work with conventions or so-called managed entry agreements to try to lower prices. So alone, we will never be able to solve this problem. Believe me, if there was a miracle solution, you think the ministers would have already applied it! That is why the Minister has been calling for years to work together to tackle the problem of high prices for medicines. To this end, a partnership BeNeLuxA was established in 2015, including by the Minister. Refund files are negotiated together and are also prepared together. We need to strengthen this cooperation. All reimbursement dossiers for innovative medicines must be prepared together so that we can identify. The Minister will also argue for this with her colleagues. The Minister notes that the popular compulsive solutions that sometimes circulate are not applied in other countries. It is tempting to launch them in the public debate, but they will therefore not give our patients better access to innovation. However, the Minister is in favour of thinking with stakeholders about ways to adapt our system in order not to compromise its sustainability. Mrs De Block is counting on the commitment of the companies involved and therefore on the commitment of industry. We have the opportunity to work together in a new government. During the last parliamentary term, there has been considerable savings on medicines. That's absolutely correct. When the Minister decides not to repay a medicine, she receives a lot of criticism. When the Minister decides to repay an innovative medicine, she is criticised for paying too much for it. For the minister, the patient is central. The patient must have access to quality and innovative care. The Minister therefore intends to pursue this policy, to do so strictly and correctly, and, of course, to give the next government the opportunity to carry out an evaluation of the policy.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u19	Colleagues, there's a lot of fuss. May I ask you to observe some silence?
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u20	Mr President, Mr Minister, the least we can say is that you have come to state great principles, but that you have neither closely nor by far dealt with this issue, the history of which is surreal and shocking, in two ways. First, Minister De Block refused to administer the cheapest drug, while Novartis and Roche were convicted of their illegal behaviour. She could have, she should have acted – she had everything in her hand –, as has been done in very concrete ways in other countries, to have a drug that is reasonable for social security and, above all, that is effective and safe for patients, as many studies show. Then, from the beginning, the minister refused to disclose the exact price. She made a little deal with Novartis.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u21	Mrs Fonck, I invite you to conclude.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u22	The minister refuses to be transparent about the content of this agreement, when – I repeat – the firms in question have been convicted. The lack of transparency on his part arouses mistrust and even suspicion. I only have one request: that it finally make this agreement public!
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u23	I refer again to the speaking time. Mr Dedecker, set a good example.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u24	When it comes to me, I always keep it brief, Mr President.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u25	That's not true.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u26	It's true. While we are dealing with this now, this is obviously outside my two minutes' speaking time; at the end of the question, we can always talk longer. I can see that your party supports me, Mr President; that was a very long time ago. I'm gonna cut to the chase. Minister, I've been through a lot here in 20 years. For example, there was a health minister who bought 12.7 million doses of EUR 100 million against the Mexican flu, which was never in the country. What you're saying today, I've never seen it. Pretty round-the-pot-turned! You should have taken a Valium pill, so everyone would have gone to sleep. I asked specific questions. This is about the credibility of your fellow minister. Does the most expensive medicine cost between 50 and 70 euros, such as the cheapest? That's what she claimed in a tweet. Is that right or not? Or did the minister lie? That's incredibly important. You are talking about agreements between different countries, Article 81. The pharmaceutical companies play with this, because they do not want to know how much is reimbursed in Italy, in England and elsewhere. We are part of Europe and as a minister you should be able to do something about it. I asked the question whether the man negotiating for the cabinet is not a pusjenel of the pharmaceutical companies he has always worked for. I can't get an answer to that. Nor do I get an answer to the question as to why the KB has been in the closet for five years to regularize the cheapest drug and was then destroyed. I will not leave it at this, Minister. I will ask the Minister concerned the necessary questions myself, but today's answer is unworthy of a parliament.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u27	However, I would like to emphasise that Minister De Croo must come here instead of Mrs De Block to give a prepared answer. The debate will undoubtedly continue in committee with the Minister responsible. Mrs. Fonck, the minister is on a mission abroad. She warned Parliament three weeks ago.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u28	Mr President, Minister, no matter who gives the answer, patients and healthcare providers will not be helped by this. My colleagues and I are looking forward to the November hearings on expensive and innovative medicines. I really hope that the Minister responsible will be there, because I have been a Member of Parliament for five months now and I have not been able to have a single debate with her. My group stands for evidence-based medicine and pay for performance, and we would like to stress that we want to continue to promote progress and developments in the medical sector in a responsible and critical way. Today, however, we note that the future pact is not working. It is absolutely not working, our country is not ready for the challenges in the medical sector. The drug shortage is huge. The BeNeLuxA Pact certainly does not go far enough; that is well known. The European study on the W.A.I.T. indicator, the accessibility indicator for orphan medicinal products, shows that our country is in the middle of this. That's not enough for our patients.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u29	Mrs Depoorter, I congratulate you on your maiden speech.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u30	Minister, I must join the previous speakers. You excelled in vagueness. You mentioned the advice of the CTG, the administration and tutti quantum. If these opinions are so important, why does the Minister leave a royal decision given by the same advisers four years and refuse to sign it? That is what this is about. Why do I not get an answer to my clear, concrete question as to what reduction it has stipulated, which would suddenly cost a medicine of 700 euros only 70 euros more? At least we're not leaving the file alone. We're not letting it go. Mrs Depraetere and I have called for a joint meeting of the Committees on Consumer Protection and Health. We want all the elements on the table. We will continue our struggle until we have all the elements. For us, it is important that people receive health care at the best price. That is the demand that we continue to make.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u31	Minister, the answer you gave is a huge joke for patients, specialists, Test Purchases and all the people who want answers to the questions we asked. We will resume the debate tomorrow with the minister trying to get answers. You did not repeat the arguments she put forward yesterday and you did not give any figures. The experts' opinions usually go to the advantage of medicines that are cheaper. Here, a cheaper medicine is not refunded and a more expensive medicine is refunded. That's absurd! Pharmaceutical companies do not recede in front of anything to increase their profit margins. It's time to put the red carpet away! At PTB, we have solutions. With our kiwi model, it is quite possible to lower the price of these medicines by putting them in competition to avoid this problem.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u32	Ladies and gentlemen, I will raise the issue of speaking time tomorrow at the Conference of Presidents. We have to make agreements on this. There is a Rules of Procedure. I am not sitting here with an hourglass looking at five or ten seconds, but everyone here takes ample and sometimes even double their speaking time. I understand that there are many new colleagues in the Chamber and I said at the last sitting that I will be lenient, but it goes from bad to worse.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u33	Minister, I come to ask you again about the prison in Saint-Gilles. As you know, the conditions of detention are constantly denounced by many international organisations such as the European Court of Human Rights or the United Nations. Two weeks ago, I asked you about the decision taken by the prison's management to restrict access to external services, resulting in serious consequences for prisoners and prison officers. In concrete terms, detainees are deprived of training, psychological follow-up and moral or religious assistance. In addition, visits by relatives are suspended, as are trips to the meadow. In other words, everything that contributes to the respect of prisoners' rights and their social reintegration and, in a way, to the prevention of recidivism has been limited. In committee, you assured me that the staff framework would be 100% filled and that the problem could therefore be solved in the short term. The International Prison Observatory noted yesterday that the proposed solution would in no way remedy the phenomenon of staff absenteeism. As you know, exactly two weeks ago, 82 officers were on sick leave due to exhaustion caused by their working conditions. In addition, many prison officers cannot take leave of absence because they need their salaries to support their families. Minister, you indicated that you have confidence in your administration to find a solution in the near future. However, it must be noted that a new decision has been taken, so that the detention regime will continue to be tightened until 15 October. Minister, how will the situation evolve after that date? How do you intend to respond to the judgment handed down by the Brussels Court of First Instance in early January? He asked you to react within six months to the overcrowding in Saint-Gilles. Are we going to have to wait for prison officers to be taken into custody by inmates, when neither of the two groups can be held responsible for this problem? It is the State that has a heavy responsibility in this case.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u34	Mr President, Mrs Rohonyi, the prison in Saint-Gilles is a daily concern. We have managed to reduce prison overcrowding in the country by 1,500 prisoners since the beginning of the legislature, but Saint-Gilles had to absorb half of the prison in Forest, as a prison, because the prison in Forest no longer held the road as a secure building. I think Haren's prison will be over in 2021. I visited the works this week. We're building a prison for 1,100 people. For the prisoners of Saint-Gilles, I want to tell you first that we gave them instructions to give them a cell with access to the phone, which was not originally planned because we were in an intermediate situation. Then we will create in Saint-Gilles a space of privacy in 360 cells to strengthen privacy. The public procurement is under way. Finally, since last week, detainees have had daily access to the meadow, shower and telephone calls. The table visit is offered three days a week. But I confess, and I am not proud of it, that we have a serious problem with the climate in Saint-Gilles. We're doing everything we can to solve it, but it's not easy. I can only say it and confess it.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u35	Minister, the measures you are announcing are, in fact, just dressings on a bereaved wound that is more important, and that requires much more structural solutions. Every time you are questioned on this issue, you answer us by brandishing the solution of Haren prison. It must be noted that this prison is still not there. Moreover, as soon as this prison is built, it will be overcrowded like our other prisons. In short, I call on you to review your copy and evaluate the measures you have taken, which have an effect on prison overcrowding. Indeed, whether you want it or not, it increased between 2016 and 2018. The prison in Saint-Gilles has increased from 740 to 860 prisoners. It is therefore not surprising that working and detention conditions are becoming unworthy. Routine business requires that you respect the law and court decisions, and that you manage crisis situations. The situation in Saint-Gilles prison is literally a crisis situation.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u36	Mr President, Minister, six months ago this Parliament decided that a minimum level of service would also be provided in Belgian prisons. Our group is very pleased with this because it has been working for years to do so. Finally, it would be ensured that conditions in Belgian prisons would also be dignified in the event of long strikes. Colleagues, don't get me wrong. The right to strike is there and must be there, but it is not absolute. For us, it ends when other rights are compromised. What do we see on the ground today? For almost two weeks there has been a strike in the prison of Antwerp. That's what came up last week. There's no contingency plan. In other words, nothing has changed on the ground after six months. It is clear that two weeks of showering and not receiving visitors will cause explosive situations. For the sake of clarity, this Parliament passed that law and its implementation, the emergency plan, had to be drawn up in cooperation with the trade unions. We note, however, that the trade unions refuse to sit around the table. Apparently they have not been present on any consultation committee and no attempt has been made to even discuss what this emergency plan should look like. This cannot be done by our group. So, Minister, I have the following questions. Can you give us an update on the implementation of that law? When will there be effective change on the ground? Is it true that no union will cooperate? Are there any sanctions against guards working against them? You referred to it last week, but I would like to ask you whether there is any need to change the statute in order to make the profession of jailer more attractive.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u37	Mrs Gabriels, the most important element that we need to change to the statute of jailer or penitentiary officer is that we need to put them in better and more modern prisons. That is why we are now continuing to build a number of new prisons. I have already mentioned Haren, but this week the Council of Ministers also discussed the further implementation in Leopoldsburg, Vresse-sur-Semois and Verviers. You know that construction is also under way in Dendermonde and Antwerp. As far as your specific question is concerned, we shall continue with the social dialogue. Make no mistake, on 3 August the model plan for minimum services was published in the Belgian Official Journal. A later KB, with regard to the concrete outcome of the negotiations, is now with the Council of State, following two approvals by the Council of Ministers. My administration is currently negotiating a plan for these prisons per prison. If there is no agreement, it is legally stipulated that the Minister, your servant, can only sign that plan. This means that we hope to have such a plan for every prison in our country before the end of the year. So you shouldn't think this is in the fridge. On the contrary, it is progressing steadily, with respect for social dialogue. We're working as fast as we can. So we will achieve a minimum service, as I have always promised.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u38	Minister, I am very pleased with your answer. You seem to be following this closely. We live in the rule of law and the laws that are passed here must also be implemented. It's not up to the union to stop it. Finally, I would like to say that we can understand that guards are dropping out because of lack of staff. However, this means that the police have to step in, who are understaffed themselves. The vacancies will be filled with difficulty there. It'll keep us busy and we'll get in trouble everywhere. So there is work to be done for the next federal government to lead all jobseekers into the labour market.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u39	Mr President, Minister, fair taxation is a top issue. All those present in this hemisphere may argue for fairer taxes, but the only thing we know in concrete terms at the moment, in black and white, is that the next five years the families in Belgium will pay more taxes and the companies will pay less. There are big companies that get a call every now and then with good news. HSBC, one of the largest banking institutions in the world, received such a call. She got a settlement, which means she can no longer be prosecuted. What was she accused of or suspected of? From serious tax fraud, financial crime and large-scale money laundering. But she's not being prosecuted. The story is one of fair taxes and tax justice. One person has been convicted throughout this case since 2006, especially the whistleblower who has denounced the disgrace of the gigantic fraud. The Swiss Falciani was convicted of this and was sentenced to prison. We allow large companies to buy off their prosecutions and settle amicablely. Is it about a lot? We don't know that. Here too, confidentiality applies. Billions of fraud were committed, amounting to 5 or 6 billion, but the settlement amounts to a small EUR 300 million. I have some questions for the Minister. First of all, the buy-back law originated in current cases. Now is not the time, now that the whole hemisphere is in favour of fair taxation and most of the members of the government have entered into current cases, that Parliament, with the agreement of the Minister, will decide on the purchase of large-scale crime, because this is what this is about? Secondly, can the Committee on Justice look into the synthesis report on this matter? Everything is happening under the greatest secrecy, but I do not see why we should not be able to look at the synthesis report. Thirdly, in how many such serious tax frauds, of large-scale money laundering operations, of financial crime cases has it been condemned over the last five years?
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u40	Mr Crombez, allow me to clarify that Parliament has full powers.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u41	I want to know the Minister's opinion on this.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u42	The Minister should not give his opinion on this.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u43	But I can ask him anyway.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u44	I'd like to make you a suggestion. Find a majority and get to work on the committees. The government is in current affairs and this is a Parliament with full powers.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u45	And I get to ask here what I want.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u46	You're so angry today.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u47	Yes, to you.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u48	You should not criticize me as chairman, nor do I criticize you as chairman.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u49	Mr President, Mr Crombez, it is kind to ask for my approval. However, I believe that I answered this question about HSBC in committee a few weeks ago. Having said that, I explained last week what we tried to do during the previous parliamentary term with regard to the friendly settlement. Several important changes have been made, limiting the possibilities for the public prosecutor to make a friendly settlement, the latter of which was that the judge or in this case the board of directors should be required to approve the proportionality of the amicable settlement. This has happened here, as the Attorney General of Brussels has confirmed to me. In terms of both legality and proportionality, the Board has accepted this settlement. You know, I have said this on several occasions, that I cannot comment on judicial decisions. As far as your question on the number of settlements struck is concerned, last week, I confirmed in response to a question from a member of PVDA-PTB that the public will make the most recent figures on friendly solutions by the end of the year. It is not for me to make the synthesis report public. That's not with the executive.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u50	I wouldn't applaud too much for that, colleagues from CD&V. Even in the previous legislature, a call for fair taxation was often made. The government keeps saying the same thing. Since the buy-back law came into force, there's just class justice. People who raise large-scale fraud get jail time. Big banks are allowed to buy off punishments. Almost 300 million, that's what the banks say, but it's only 0.25 percent of the company's market value. They are satisfied with this, because they know that they can commit large-scale fraud in Belgium without being punished. The strange thing is that the Constitutional Court said in 2016 that the extensive friendly settlements had to be stopped. However, at the time that the Brussels Public Prosecutor's Office got hold of that file in the summer of 2017, the College of Attorney General decided to give it a different interpretation. The extended settlements were allowed again. As long as Parliament accepts this, class justice will be maintained. Ordinary people will continue to pay heavily for minor crimes. Large banks that evade taxes on a large scale will continue to go free or pay alms. Mr President, we can ask what we want and who we want. Members of Parliament have that right. Mr. Secretary, do you support the termination of the Purchasing Act and Class Justice? No? I therefore invite Parliament to vote on it shortly and to put an end to this injustice.
ParlaMint-BE_2019-10-08-55-plenair-ip008x.u51	Mr Minister, scores, shootings, arsons and even a death list in Antwerp. Something happens in the criminal environment every month. All these facts have one common link, the link to the drug environment. This morning we were able to read that after the Kali team the Drug Support Team (DOT) is also emptying out. Eleven inspectors have indicated that they no longer want to work there because of internal conflicts. The chief of police has confirmed that and will appoint a mediator. There are five more inspectors. What else is there to intercede for? The co-operation between the drug teams of the local and federal police was flawed from the very beginning. Tensions were the result. An integrated and integrated approach, involving local and federal police cooperation, is necessary. The Power Plan is an example of that. Sharing information and working together are necessary. During a plenary session last March, we asked you to make an evaluation of the Kali team. I now also have questions in this regard, Minister. Firstly, can you explain the functioning of the Kali team, and the cooperation between the federal and local components of that team? Secondly, when will there be an evaluation of the Kali team and the Power Plan? Thirdly, is there going to be an overall plan of action and a clear strategy for combating organised crime in Belgium, or is that being postponed?
