ParlaMint-FR_2021-11-23-O1069.u1	The next item is the question to the Government.
ParlaMint-FR_2021-11-23-O1069.u12	The next speaker is the Minister for Overseas Affairs.
ParlaMint-FR_2021-11-23-O1069.u13	[[Applause on the benches of the LaREM and Dem groups]] You are right: violence must be condemned wherever it comes from. The National Assembly and the Senate have adopted a law, a law of the Republic, which must apply in Guadeloupe as elsewhere in the national territory. No one would understand that the Guadeloupeans and the Guadeloupeans were less well protected than the other French. As we have seen for several months now, vaccination is a delicate and difficult issue in this territory. The application of the law of 5 August 2021 on the management of the health crisis led to the suspension of 1,400 unvaccinated caregivers. The Prime Minister said last night: the response to tensions in Guadeloupe will involve social dialogue. We need to engage in dialogue with caregivers and government officials to find solutions with them. The Minister of Solidarity and Health, Olivier Véran, will propose in the next few hours a method of work so that care providers who are hostile, not to vaccination, but to messenger RNA, benefit from a substitute solution. We will of course continue our dialogue with the elected representatives of Guadeloupe. We started yesterday evening – and in fact several days, even several months and years ago – to discuss with them topics that you know well: chlordecone pollution, access to drinking water, economic recovery – all of which the parliamentary majority and the Government have made an unprecedented catch-up effort since 2017!
ParlaMint-FR_2021-11-23-O1069.u14	It's historical! History!
ParlaMint-FR_2021-11-23-O1069.u15	You failed!
ParlaMint-FR_2021-11-23-O1069.u16	We do not deny it, the delay is such that it will be necessary to continue to work hard in the coming years, through a mobilization of every moment.
ParlaMint-FR_2021-11-23-O1069.u17	Why didn't you go there?
ParlaMint-FR_2021-11-23-O1069.u18	[[Applause on the benches of the LaREM and Dem groups]] In any event, the republican order must be restored in Guadeloupe. The Minister of the Interior has announced significant reinforcements and the dispatch of RAID and GIGN officers. Let us recall that, at night, law enforcement personnel are the victims of live gunfire, which we cannot accept and which we strongly condemn. Violence has no place in the territory of the Republic, in Guadeloupe as elsewhere!
ParlaMint-FR_2021-11-23-O1069.u19	Mr Raphaël Schellenberger has the floor.
ParlaMint-FR_2021-11-23-O1069.u20	Minister of Solidarity and Health, in 2020, the mask was useless before becoming mandatory under penalty of a fine.
ParlaMint-FR_2021-11-23-O1069.u21	It's a good start!
ParlaMint-FR_2021-11-23-O1069.u22	In 2021, the Government did not want to use the health pass until it became mandatory in all places and all the time.
ParlaMint-FR_2021-11-23-O1069.u23	And last week, you wanted to remove the sanitary pass!
ParlaMint-FR_2021-11-23-O1069.u24	The French were confined for months to protect the hospital while you closed 5700 full hospital beds in 2020. In reality, you act on a day-to-day basis, without vision, without strategy, without course. And this continues with this new wave that is emerging and that you thought unlikely a few weeks ago: always so much imprecision! What about the third dose of vaccine? Will it, yes or no, be mandatory? For who? When? [["Oh there! » on several benches of the LaREM and Dem groups]] Since the beginning of the crisis, the permanent concern of the deputies of the Republican Group has been the security of the French. We have constantly asked you about this during the debates on the extension of the state of health emergency, without getting any answer! Throughout the week of debate in this House, you have not answered any of our questions. On the other hand, you did it the day after the adoption of the text, in front of the press! You reject any relationship of trust with parliamentarians in the management of the health crisis. All decisions are discussed and taken in catini in the Office of the Defence Counsel. You handle this crisis in secret. [[Applause on the benches of the LR group]] That is enough of this contempt for national representation and for the people, Minister! For the past four years, you have been detriguing the bond of trust with elected officials that you should instead weave to overcome the crisis. For it is only united that the nation can face!
ParlaMint-FR_2021-11-23-O1069.u25	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-11-23-O1069.u26	[[Protests on the benches of the LR group]] Forgive me, Mr Schellenberger, but I couldn't help but stop at this sentence you just said: "Since the beginning of the crisis, the permanent concern of Members of the Republican Group has been the security of the French. » [[Applause on the benches of the LaREM and Dem groups]] Suddenly, a doubt came to me: was it the same member of parliament Schellenberger who spoke against the sanitary pass, against curfew, against confinement, against the obligation to integrate the recall into the sanitary pass...
ParlaMint-FR_2021-11-23-O1069.u27	The sanitary pass is useless!
ParlaMint-FR_2021-11-23-O1069.u28	[[Same moves. –Protests on the benches of the LR group]] ... and against all the texts relating to the state of health emergency – with the exception, is it true, of the first, in 2020?
ParlaMint-FR_2021-11-23-O1069.u29	But answer the question!
ParlaMint-FR_2021-11-23-O1069.u30	[[Protests on the benches of the LR group]] Time passes, but I have memory and the French too. The website of the National Assembly makes public all the votes of the parliamentarians, including yours!
ParlaMint-FR_2021-11-23-O1069.u31	Stop being smart!
ParlaMint-FR_2021-11-23-O1069.u32	[[Applause on the benches of the LaREM and Dem groups. – Protests on the benches of the LR group and on a few benches of the GDR group]] My grandmother said, "There are only fools who don't change their minds. It's never too late, Congressman! If you consider today that the measures taken by the Government to protect the French were ultimately useful and necessary, it is not too late to say so. I'll give you a few seconds to answer me! And thank you for your trust, Congressman!
ParlaMint-FR_2021-11-23-O1069.u33	Scandalous! Shameful!
ParlaMint-FR_2021-11-23-O1069.u34	Mr Raphaël Schellenberger has the floor.
ParlaMint-FR_2021-11-23-O1069.u35	You have just illustrated what I was saying, Minister: you did not answer me today, in this question-and-answer session to the Government before the national representative,...
ParlaMint-FR_2021-11-23-O1069.u36	Exactly!
ParlaMint-FR_2021-11-23-O1069.u37	[[Applause on the benches of the LR group]] ...as you refused to answer me for a week when we debated the latest bill on the health situation!
ParlaMint-FR_2021-11-23-O1069.u38	[[Olivier Véran makes a sign of denial]] [[Exclaims on the benches of the LR group]] Would you like to add something, minister? That's not the case.
ParlaMint-FR_2021-11-23-O1069.u39	Mrs Marietta Karamanli and herself have the floor. A little silence, colleagues!
ParlaMint-FR_2021-11-23-O1069.u40	Mr Minister for Solidarity and Health, for several months and more in recent weeks Members have been questioned about the closure of emergency services in community hospitals and the difficulties faced by large hospitals. In Sarthe, for example, hospitals in Bailleul, Saint-Calais and Mamers operate only intermittently and other hospital services to deal with emergency situations are functioning in a degraded manner. This is due to the shortage of doctors and caregivers. The Sécur de la santé was necessary, but it showed its limitations since the staff lacked, left the public service or refused to work there. It is a vicious circle: the shortage of staff increases the workload of the personnel present, so their discouragement! Despite the strong commitment of the professionals, we are witnessing a kind of rescue-who-can. You have announced exceptional investment funding, but it is the operation and attractiveness of the public hospital that is a problem today. You have passed the law on the organization and transformation of the health system, but we are waiting for practical answers to the concrete problems of our citizens. Where and how to get a patient cared for? Who cares for me in case of serious or disturbing malaise? Who can help me? These are the questions we are asked every day! [[Applause on the SOC benches. – Mr Sébastien Jumel also applauds]] In my turn, minister, to ask you a few simple questions: what is your plan for the public hospital? What's the calendar? How many caregivers do we need? How do you intend to loosen the scale of funding and make it more efficient? Members of the Socialist and Related Group hope that you will be able to give them concrete answers.
ParlaMint-FR_2021-11-23-O1069.u41	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-11-23-O1069.u42	[[Exclaims on the benches of the LR group]] Thank you for your question, Mrs Karamanli: it is important in substance and I share your concerns; I appreciated that it was expressed in moderate terms – it is not common for opposition members to recognize the interest of the Segur of Health and the reality of the Government's investment in the public hospital.
ParlaMint-FR_2021-11-23-O1069.u43	Is he handing out the right points or what?
ParlaMint-FR_2021-11-23-O1069.u44	Where are we?
ParlaMint-FR_2021-11-23-O1069.u45	Please! Please proceed, Minister.
ParlaMint-FR_2021-11-23-O1069.u46	I went to the Sarthe last week, at Le Mans, to announce the Segur of Investment. At the request of the Member of Parliament Pascale Fontenel-Person, I have also committed myself to returning, for a specific debate on medical deserts, to this department which is particularly disadvantaged from the point of view of medical supply: unfortunately, it comes to 89th place in the field of medical demography. The solutions, you know them: first there is the removal of the numerus clausus, on which I do not come back because we have commented abundantly; 6000 more caregivers – nurses and caregivers – are in training this year. It counts! The increase is 30% in your territory, Member. It is also worth mentioning the services of access to care (SAS): they allow better cooperation between city doctors and hospital doctors and thus a joint participation in the regulation and management of unscheduled care – time zones are reserved for them both in the city and in the hospital. There are also interprofessional cooperations, to which the PLFSS provides support: this is the case for the visual sector, for example, since orthoptists can now prescribe glasses – in Sarthe, it is very difficult to get an appointment with an ophthalmologist and therefore to get prescribed glasses. I will also mention all the innovative dynamics that are developing within the territories. On my way to Le Mans, the Member of Parliament, I was able to visit in particular the cancer centre that is coming out of the ground; It has highly motivated doctors as well as state-of-the-art technical trays, truly worthy of the greatest CHUs. Such dynamics attract young people – as doctors have told me – to certain territories, because they know that they will be able to work with modern tools. [[Applause on the benches of the LaREM and Dem groups]] The EUR 19 billion of the Ségur de l'investissement will be used to desendend, rebuild, digitise and modernise hospitals: these are all institutions – 3000, in total – that will in the future be more attractive for all healthcare professionals in France, as long as they are trained.
ParlaMint-FR_2021-11-23-O1069.u47	Mr Olivier Becht has the floor.
ParlaMint-FR_2021-11-23-O1069.u48	My question is for Mr Jean-Michel Blanquer, representing the Prime Minister. Minister, of course we all hoped we could turn the page of the covid epidemic -19; Unfortunately, we can see that the fifth wave is starting. Even if we are better vaccinated than many of our neighbours, we look with apprehension at what happens in some of them, especially Austrians, Germans and Dutch who restore curfews and sometimes go so far as to completely re-establish themselves. French and French people wonder under what conditions they will be able to celebrate the holidays of the end of the year, especially Christmas.
ParlaMint-FR_2021-11-23-O1069.u49	The government better work a little!
ParlaMint-FR_2021-11-23-O1069.u50	My question is this: what can be done to remind the French of the importance of barrier gestures and the need to break the pattern of contamination, in order to avoid having to take new measures restricting freedom? What can be done to prevent the virus from entering families? Unfortunately, the Prime Minister is an example: it is difficult, in the family context, to give up lunch or dinner with his loved ones.
ParlaMint-FR_2021-11-23-O1069.u51	She's got a good back, her daughter!
ParlaMint-FR_2021-11-23-O1069.u52	It is almost impossible to give up kissing his children. What can be done, especially at school, to prevent children from bringing the virus back to families?
ParlaMint-FR_2021-11-23-O1069.u53	Her daughter, she's got a good back!
ParlaMint-FR_2021-11-23-O1069.u54	[[Applause on the benches of the Action ens group]] What can be done in bars, restaurants and canteens, where you have to remove the mask? Can we consider finally installing air-renewal devices, and in some cases returning to gauges? What measures are envisaged by the Government to prevent harsher measures, restricting freedom, from being taken in three weeks' time?
ParlaMint-FR_2021-11-23-O1069.u55	The next speaker is the Minister for National Education, Youth and Sport. I would point out that Mr Jean-Michel Blanquer represents the Prime Minister this afternoon...
ParlaMint-FR_2021-11-23-O1069.u56	What an honor!
ParlaMint-FR_2021-11-23-O1069.u57	...which, as you know, was declared positive at Covid-19. His speaking time, when speaking, is therefore not limited...
ParlaMint-FR_2021-11-23-O1069.u58	Don't abuse him, though!
ParlaMint-FR_2021-11-23-O1069.u59	[[Applause on many benches of all groups]] ... and we ask you, Minister, to convey to the Prime Minister our wishes for prompt and complete restoration on behalf of the national representation.
ParlaMint-FR_2021-11-23-O1069.u60	I will of course do so, Mr President, and I would like to join you and Mrs Marie-George Buffet in wishing the Prime Minister a very speedy recovery. As you know, the latest news is good and reassuring.
ParlaMint-FR_2021-11-23-O1069.u61	Ah!
ParlaMint-FR_2021-11-23-O1069.u62	Your question, President Becht, refers us to general protection issues; It also allows us to recall things that are for some well-known but others are sometimes forgotten. First, let us never forget that we are in a more favourable situation than in previous waves, simply because we are a vaccinated people, more than the European average. This is obviously a first success and a chance for our country, but it can only encourage us to do more. While 75% of the French have completed their vaccination schedule, we can only hope to go further; We must insist on that. It should also be recalled that people over the age of 40 are now called upon to give a reminder of vaccination. This will have to be done because it is an essential point: when a vaccinated person is infected, which happens much more rarely than non-vaccinated people, their symptoms are much less severe. You have to keep saying it! Our school system, moreover, is currently our greatest asset: France is one of the very few countries in Europe where more than 75% of children over the age of 12 are also vaccinated. It is an opportunity and that is what allows us to keep our secondary education open – for the most part –. The second element of protection that we have and that we must continue to use – before the vaccine arrived, it was the first – is the "test, alert, protect" strategy. It is also essential and its importance must be brought to the attention of all. It is essential that we be able to trace the chains of contamination and test those that need to be. It is true in society in general but also, more particularly, in school. I am thinking above all of primary school: we deploy salivary tests as well as new experiments which we may expand in the coming times, depending on the changing health context. The situation, it is true, is difficult: at the moment when I am talking to you, 6,000 classes are closed – I recall that last year, at the peak of the epidemic, when we managed to keep the school open, 12,000 classes were closed. We therefore continue to monitor it closely, notably through the "test, alert, protect" strategy. Thirdly, we must recall the importance of barrier actions. As you said, they must be strengthened and it is true that there is sometimes some relaxation in everyday life.
ParlaMint-FR_2021-11-23-O1069.u63	You should tell the Prime Minister!
ParlaMint-FR_2021-11-23-O1069.u64	Six-year-olds are more responsible than the Prime Minister!
ParlaMint-FR_2021-11-23-O1069.u65	I note that this relaxation is much less in the school environment; I therefore want to pay tribute to the attitude of the staff but also that of the children, students who sometimes had to put the mask back on while they had been able to remove it in the previous period. Because of their civic nature, the school environment is not particularly contaminant; In fact, we learn the barrier gestures. We must hope that genuine respect for these actions will be extended to society as a whole, as well as effective control of the health pass and everything that enables us to protect ourselves. [[Applause on the benches of the LaREM and Dem groups]] It is on this condition that we will succeed, and it is because we have listened to it that we find ourselves in a less worrying situation than other European countries. Let us remember that the wave is affecting the whole of Europe and that it highlights some of France's strengths, those that I recalled earlier, but also the fact that we are able to make decisions for the whole country. One realizes that this is very useful, especially when one observes the disorders that occur in countries where the decision is much more heterogeneous. We must therefore continue to follow this logic: in some cases it is a matter of making the necessary decisions – I mentioned them – and more generally, for all French citizens, to be civic. I am sure that the French will again be able to act in this direction.
ParlaMint-FR_2021-11-23-O1069.u66	Mrs Emmanuelle Anthoine has the floor.
ParlaMint-FR_2021-11-23-O1069.u67	My question is for the Prime Minister, to whom I also wish a speedy recovery. To be a woman in France in 2021 is to remain exposed to unacceptable violence. The figures of the Ministry of Internal Security Statistical Service (SSMSI) fell yesterday: domestic violence increased by 10 per cent in 2020. How can we imagine that there are still 139,200 women who are victims of violence from their spouses? How can we accept that 102 of them are dead – and this macabre number is expected to increase further? How can we accept that since 1 January, the femicides have already made 117 orphans, 31 of whom have witnessed the murder of their mother? Two days before the International Day for the Elimination of Violence against Women, these figures remind us of the magnitude of a dramatic phenomenon. They particularly question us about the success of Emmanuel Macron's "great cause of the quinquennium" in favour of women. Of course, you will fall behind the increase in the reporting rate, which demonstrates a greater ability to denounce such acts. However, this is not enough to explain that the trend is continuing rather than reversing. A proactive policy, like the one carried out 15 years ago in Spain, would produce far more convincing results. In the face of the scourge of domestic violence, we must be firmer. That is why, together with the Members of the Republican Group, we have passed a bill to act against domestic violence. In particular, it has made it possible to increase the use of protective orders and anti-approximation bracelets (BAR), but the means necessary to carry out these measures do not follow: in September we discovered with fear that only 245 bracelets were activated throughout France. The Government was not sufficiently active with regard to the deployment of protective devices, while many avenues existed. [[Applause on several benches in the LR group]] Thus, when will the Government commit the necessary resources to finally support the great cause of the quinquennium?
ParlaMint-FR_2021-11-23-O1069.u68	[[The keeper of the seals is headed towards the microphone at the same time as the minister delegate, then the keeper of the seals is razed]] The Minister for Gender Equality, Diversity and Equal Opportunities has the floor.
ParlaMint-FR_2021-11-23-O1069.u69	What a gallantry, Minister!
ParlaMint-FR_2021-11-23-O1069.u70	[[Applause on the benches of the LaREM and Dem groups]] First of all, let me correct one point: it is not violence that has increased by 10 per cent, but the number of complaints filed. It is linked to several elements, including – precisely – the fact that the great cause of the quinquennium, combined with numerous mobilizations on the part of the associations, has made it possible to release women's words widely. Women who are victims of violence can thus express themselves, because they feel accompanied and heard, and because they have realized that many concrete and factual actions have been undertaken; This proves that the great cause of the quinquennium is carried at the end of the arm. Here are some examples: my ministry's budget almost doubled between 2017 and this year; it has increased by 40% last year and it will increase again by 25% next year. You mentioned the anti-approach bracelets: it was our government that created them; As for the "serious danger telephone" (TGD) device, we also owe it to the Government. Thanks to him and the parliamentarians, especially those of your assembly, four laws have been passed in four years...
ParlaMint-FR_2021-11-23-O1069.u71	But it was before you!
ParlaMint-FR_2021-11-23-O1069.u72	[[Applause on the benches of the LaREM and Dem groups]] ...to allow victims to be heard, believed and accompanied, as well as their children. We have opened thirty centres for the treatment of perpetrators of domestic violence (CPCA) – twenty-seven are already operational and three are in the process of being opened – to combat recidivism. On 3 September, the Prime Minister, considering that these measures should be further developed following the femicides of Mérignac and Hayange, added six to better monitor and control the perpetrators, to seize their weapons and to ensure that the measures are carried out on the ground, as close as possible to the victims. I really believe, Madam Member, that this cause is so serious that it must bring us together rather than divide us; We need everyone to get there.
ParlaMint-FR_2021-11-23-O1069.u73	There's a problem with means!
ParlaMint-FR_2021-11-23-O1069.u74	Mrs Bérangère Couillard has the floor.
ParlaMint-FR_2021-11-23-O1069.u75	My question is to the Minister for Gender Equality, Diversity and Equal Opportunities. This Thursday, 25 November, will be the International Day for the Elimination of Violence against Women. The fight against violence against women is one of the pillars of the great cause of the quinquennium of the President of the Republic. This has been reflected in the unprecedented involvement of the Government and our parliamentary majority: the introduction of the Grenelle des violences conjugales and the proposed law to protect victims of domestic violence, of which I am proud to have been the rapporteur, bear witness. Lifting of medical secrecy, filing of complaints at the hospital, training of the police, deployment of anti-approach bracelets, creation of centres for the care of the authors, introduction of a number – the 3919 – accessible 24 hours a day and seven days a week: the list is long since almost 50 measures have been taken; They are all equally essential for eradicating domestic violence. However, the reality is still there: even if their number is declining, we have already deplored 101 femicides since the beginning of the year. This chilling figure indicates that such violence remains a daily reality. If we have made decisive progress since 2017, we must do more to fight them; We owe it to the victims and their children, who are the collateral victims. Strong new measures have been taken by the Government in recent weeks, such as experimenting with the filing of complaints outside the walls and the creation of a register of perpetrators of domestic violence. But expectations remain strong and we must do everything we can to gather this word that is freed every day, to prevent, to listen and to accompany, in order to win the fight by finally eradicating this violence. [[Applause on the benches of the LaREM group]] Madam Deputy Minister, a follow-up committee on Grenelle's actions took place yesterday. Can you tell us about his findings?
ParlaMint-FR_2021-11-23-O1069.u76	The Minister for Gender Equality, Diversity and Equal Opportunities has the floor.
ParlaMint-FR_2021-11-23-O1069.u77	I want to thank you for your question and I hope everyone will listen to my answer, because it is an essential subject. Violence against women has come from far away, has profoundly affected our society for decades, and we have an imperative duty to counter this scourge. You mentioned 101 femicides: 101 femicides too much. That is why our Government has been working since 2017, with the help of parliamentarians and the presidential majority. The result of this fight is the grenelle of domestic violence and the resulting 46 measures, as well as the four laws passed in four years to improve the protection of victims. These are also the six new measures that the Prime Minister took on 9 June. Among all the measures taken, I know, Madam Member, that you are particularly involved in the treatment of perpetrators of violence, in order to combat recidivism. We have decided to set up thirty centres for the care of authors, 27 of which already exist today. You will be here next Thursday for the opening of the centre of Bordeaux, and I want to thank you for your commitment. As you mentioned, sheltering and rehousing victims are crucial issues. On Monday, together with Emmanuelle Wargon, we convened the second follow-up committee on housing and housing measures. Since 2020, we have created 2,000 additional shelter spaces dedicated to victims. By the end of this year, we will have created 7,800 places dedicated to victims of violence, an increase of 60%. In 2021, we also upgraded the cost of these accommodation spaces to better support victims and their children. Since 2019, 20,000 social housing units have been allocated to victims of domestic violence. [[Applause on the benches of the LaREM group]] Ladies and gentlemen, no government has dealt with this cause so much, and we will continue.
ParlaMint-FR_2021-11-23-O1069.u78	Mrs Mathilde Panot has the floor.
ParlaMint-FR_2021-11-23-O1069.u79	Prime Minister, in Guadeloupe, in the midst of a pandemic, there is no water to wash your hands. Residents are supplied with tanks that they themselves have paid for or with water towers. Children miss up to a month and a half of classes a year because there is no water at school. Water tables are polluted with chlordecone, which poisons bodies and land. [[Murmures on the LaREM benches]] But don't worry, RAID and GIGN are on site. In Guadeloupe, at the peak of the epidemic, there were no masks, no tests, no medicines, no breathers. Last summer, at Pointe-à-Pitre Hospital, there were only two nurses per 100 patients. With 20% fewer beds, the hospital had become a dying place. But don't worry, RAID and GIGN are on site. In Guadeloupe, the unemployment rate is 17 per cent and 60 per cent of those under the age of 30 have no employment. One third of the population lives below the poverty line. However, food prices are 32% higher than in hexagonal France. But don't worry, RAID and GIGN are on site. [[Applause on the benches of the FI and GDR groups]] Prime Minister, you could have invested in the public hospital, in the ruined pipelines, in the clean-up of the land. You could have triggered the ORSEC drinking water plan as a matter of urgency, blocked prices on basic necessities, listened to the demands of the population, which you do not mind, far exceed the health issues alone. No, no, no, no, no, no, no, Instead, you introduce an arbitrary curfew and send the RAID and the GIGN, as if you had to face enemies of the Republic. But the truncheon has never been an answer to social anger. [[Applause on the benches of the FI and GDR groups]] [[Same movements]] Prime Minister, if you want peace and the restoration of republican order, as your minister has said with outrage and contempt, start by putting an end to the social ill-treatment of our compatriots in Guadeloupe! In Guadeloupe and Martinique, the situation is very serious. You must choose de-escalation and dialogue. We don't fight an epidemic by blaming the people!
ParlaMint-FR_2021-11-23-O1069.u80	The next speaker is Mr Jean-Michel Blanquer, representing the Prime Minister.
ParlaMint-FR_2021-11-23-O1069.u81	[[Applause on the benches of the LaREM group]] Mrs Mathilde Panot, my first point of answer, is our solidarity with the whole of the Guadeloupe people in the difficult circumstances that are his. We must all, you and us, in responsibility, call for calm and order in order to find solutions to the problems that may exist in Guadeloupe society. You have listed these problems and your rhetoric has not escaped me. You talked about the public hospital and its difficulties, which are very real. But it is this Government that invests 600 million euros for a new public hospital in Guadeloupe, the Guadeloupees know very well, and they also know that this is not happening overnight and that very old problems are beginning to find a solution. You mentioned the problem of water, you're right, it's a real difficulty. What government is finding a solution to this problem?
ParlaMint-FR_2021-11-23-O1069.u82	Not yours!
ParlaMint-FR_2021-11-23-O1069.u83	This government has invested EUR 100 million, even though this is a matter for local authorities.
ParlaMint-FR_2021-11-23-O1069.u84	It takes $2 billion!
ParlaMint-FR_2021-11-23-O1069.u85	[[Exclaims on FI banks. – Applause on the benches of the LaREM, Dem and Agir ens groups]] We act in solidarity and unity with the competent authorities, without creating partition between the local authorities and the State. Today, wanting to blow on embers is not responsible, because the first right of the Guadeloupees is to live in public order. And as always, public order protects everyone, especially the weakest. You're in a bad position to criticize the fact that we sent the police. [[Long protests on the benches of the FI group. – Applause on the benches of the LaREM, Dem and Agir ens groups]] Finally, you encourage disorder. As usual, what you want is to blow on the embers! As soon as there is a problem somewhere, you want to exploit it, you don't like solutions, you like problems.
ParlaMint-FR_2021-11-23-O1069.u86	It's not worthy of a Prime Minister!
ParlaMint-FR_2021-11-23-O1069.u87	[[Applause on the benches of the LaREM, Dem and Agir ens groups]] The solutions, I just mentioned, the problems, you like to highlight them. The Guadeloupees, together with their elected representatives, are obviously eager to get out of this chaotic situation. We are determined, firm. Today, those who were shot with live bullets are the police, and that is what should scandalize you. Let us all be united with the Guadeloupees for the return to a republican public order.
ParlaMint-FR_2021-11-23-O1069.u88	How good he is!
ParlaMint-FR_2021-11-23-O1069.u89	Mr Philippe Vigier has the floor.
