ParlaMint-FR_2021-05-25-O1282.u1	The next item is the oral questions without debate.
ParlaMint-FR_2021-05-25-O1282.u12	Mrs Michèle Victory has the floor.
ParlaMint-FR_2021-05-25-O1282.u13	As far as the SNCF line is concerned, I would point out that the study under way concerns the southern half of the department, while the north – which starts in Limony and goes down to Teil – has a SNCF network which has been installed for a long time now and that many elected representatives are mobilised in favour of its reopening, which is of major importance, especially since the north of the territory is highly industrialized. As far as State-region plans are concerned, the region must be able to rely on the State to carry out important studies such as that relating to new crossings, because it cannot carry them out without its support. We therefore count on you to ensure that these studies are carried out, in order to determine whether, in the long run, further crossings are still possible. With this in mind, we must continue to travel on these roads which, as you said, are no longer national but departmental and are the responsibility of the department.
ParlaMint-FR_2021-05-25-O1282.u14	Mr Jean Lassalle has the floor to put his question, No. 1484, on the national road 134.
ParlaMint-FR_2021-05-25-O1282.u15	My question concerns a dossier which I have been constantly referring to for 30 years, namely the national road 134, also called at the time E 7, since it was to receive European funds. I don't know if she got a lot, not to my knowledge at least, when I know this subject very well. As you know, Minister responsible for transport, this is an international road that connects France with Spain. The Spanish, as far as they were concerned, benefited a great deal from these European credits, but it is true that their ranking as a catching-up country at the time helped them. Since then, we haven't heard from him. Like those who, in your place, represented the Government when I asked, on two occasions, a question on the subject, you will certainly reply that some appropriations have been programmed for the connection between Pau and Oloron-Sainte-Marie, as well as for the part south of Oloron-Sainte-Marie, more complicated, where deviations must always be made. I know that it is not your fault, Mr.Minister Delegate: you were very young when President François Mitterrand and King Juan Carlos I endorsed the project. The aim was to build or develop a European-level secondary road between France and Spain, as had been done in Puymorens. Unfortunately, these commitments have never been fulfilled. So I asked you for an appointment so that we could discuss the matter; I hope you will give it to me – I have a few years of experience, and this is the first time a minister has not answered me. Alain Rousset, president of the Nouvelle-Aquitaine region, has always refused to include this path in a plan contract, although this would have allowed us to benefit from funding in a natural way. I will mention to finish the issue of Beynac, defended by the president of the departmental council and former deputy Germinal Peiro. After the commitment given by the President of the Republic, the Prefect started work... before being mysteriously transferred. We do not know why the work, which was very advanced, ceased.
ParlaMint-FR_2021-05-25-O1282.u16	The next speaker is the Minister for Transport.
ParlaMint-FR_2021-05-25-O1282.u17	You are asking me once again, Mr Lassalle, about the security work relating to the national road 134 – I praise your constancy. First of all, I would like to assure you that the State is fully committed to the modernization of this road: these are mainly developments that will contribute, among other things, to the improvement of road safety and the living environment of the residents of the national road. More specifically, an envelope of €7 million, financed entirely by the State, was allocated in 2020, under the current State-Region Plan Contract (CPER), to deal with several delicate points of the axis that connects Oloron-Sainte-Marie to the Spanish border. This budget led to the creation of a security facility at the northern entrance to the Aspe Valley in August 2020, and to the initiation of an experimental dynamic signalling system – the work began in April and will last for two years. Further north, the operation to secure the national road between Belair and Oloron-Sainte-Marie will, in 2021, receive funding of EUR 10.5 million under the recovery plan, in order to speed up the commitment of a first section whose preparatory work will begin at the end of the year. I am pleased to confirm that the State has strengthened the resources provided by the CPER: in the context of the amendment – signed on 11 May – to the mobility component of the plan contract, the envelope allocated to the operation has been increased by 12 million euros, to reach 23 million at the end of 2022. Other developments are carried out outside the CPER, such as the abolition of crossing No. 24 in the town of Herrère. This EUR 8.3 million operation is partly covered by the State, amounting to more than EUR 6.2 million. The opening to traffic was opened in February. I am familiar with the subject of Beynac, on which Mr. Germinal Peiro regularly asks me. As you know, we stick to the rule of law, in particular the judgments handed down by various administrative courts in recent months. Finally, I would like to welcome you to the Ministry of Transport to discuss these and other matters.
ParlaMint-FR_2021-05-25-O1282.u18	Mr Jean Lassalle has the floor.
ParlaMint-FR_2021-05-25-O1282.u19	I was aware of the funding you mentioned, Minister Delegate. Thank you for accepting me – I hope you will do so quite quickly, before the times change too much. This will be an opportunity to remind you that the project has another aspect: the Pau-Oloron-Sainte-Marie link, which has not advanced.
ParlaMint-FR_2021-05-25-O1282.u20	Mrs Elsa Faucillon has the floor to put her question, No. 1466, on rental evictions.
ParlaMint-FR_2021-05-25-O1282.u21	Testimonies of anxiety from people fearing expulsion, I get more and more, whether or not they come from my constituency. Some time ago, I received a long message from a gentleman who said he was speaking to me with shame: with his 875 euros of active solidarity income (RSA), he was unable to pay his rents in 2020 – he first worried about filling the fridge and caring for his children. He regularly repaid a former small rental debt until his activities ceased in March 2020, and he contracted a long covid. Having always discussed with his social landlord, he alerted him to his situation; But, recently, the bailiff has passed. "If I pay my debt, am I still expelled? He asked him: the bailiff explained to him that the lessor was entitled to continue the proceedings. On 15 May, he received a letter from the prefecture confirming that the deportation procedure was under way. Unfortunately, we know the continuation of this kind of situation: the sale of his car, emergency accommodation, family accommodation – and thus, the overoccupation of a dwelling – and even the street. We also know how complicated it is to get back to work. The phases of containment, definity and curfew have highlighted a housing crisis that is already terribly rooted. While the health crisis has not spared the poorest and most poorly housed, it has also caused the precarious situation of tenants who have so far had no difficulty paying their rent, but who have lost their jobs or part of their incomes. All these people had to make a choice: pay their rent or feed themselves and their families – because they have already eliminated the superfluous for a long time. According to a survey by the Directorate of Research, Studies, Evaluation and Statistics (DREES), conducted immediately after the first confinement, 30% of the most modest estimates that their household's financial situation has deteriorated over time. In its annual report on the state of mal-housing, the Fondation Abbé-Pierre notes that "all the actors in the sector deplore that housing has been the great forgotten of the revival, in particular the new construction sector". The report goes on to say: "Rather than helping social donors, who are central actors in helping households preoccupied by the crisis, the government has chosen to keep the LSR levy [reduced solidarity rent] at EUR 1.3 billion a year." There has been no announcement of a revival of a massive construction of HLM housing (moderate rent housing), nor of significant aid for tenants or homeowners. Should we expect another way, when the decline in Personalized Housing Assistance (APL) was one of the first measures of the Macron quinquennium? Associations – such as the Fondation Abbé-Pierre or the National Housing Confederation (CNL), to name but a few – have asked the President of the Republic to extend the winter truce until 31 October 2021. The only answer opposed to them was that each expulsion would be accompanied by a housing proposal or, failing that, accommodation, the time for a more lasting solution to be found. You really have to ignore the situation to dare say that! We know how saturated emergency accommodation is, and how much affordable housing is lacking. You don't measure the scale of the housing crisis! Where will you find to relocate these families? Thirty thousand households are threatened with expulsion, in a context of health and social distress. Will these families join the lot of people sheltered this winter, who find themselves on the street once the winter plan is over? You take the responsibility of throwing thousands of people, including women and children, on the street. The health crisis was quite a pretext for your government to flout a number of rights! Once again, will you distinguish yourself by refusing to extend the winter truce?
ParlaMint-FR_2021-05-25-O1282.u22	The next speaker is the Minister for Transport.
ParlaMint-FR_2021-05-25-O1282.u23	As she could not be present this morning, the Minister responsible for housing asked me to answer you. In the face of the health crisis, the Government has taken exceptional measures to prevent rental evictions; So the winter truce has been extended several times since the first confinement. The Government has been consistent in its priorities: to continue to protect vulnerable and vulnerable populations. If an expulsion takes place after 1 June, it will be accompanied by a proposal for rehousing or, at least, accommodation. Work will also be carried out prior to expulsion, in order to offer social support and a rehousing solution to tenants. It was essential to succeed in the transition to the resumption of a common system of rental evictions: consideration must be given to the situation of small owners, whose rent was an important source of income. We cannot have a white year when it comes to evictions. It is for this reason that the State has committed itself to promptly indemnifying the owners concerned, and that we will abound, as early as July, the compensation fund of the landlords, managed by the prefects. The Government is also stepping up its prevention efforts, prior to the procedure, to reduce the number of unpaid rents. A national fund to assist tenants who were unable to pay their rents due to the deteriorating economic conditions caused by the health crisis was set up with a total of EUR 30 million. In addition, 26 mobile teams have been deployed in large agglomerations to meet people who are furthest from social arrangements and to improve their social support. The Government is therefore fully committed to protecting our most vulnerable citizens, in line with the realities of each of the Territories, and always in a spirit of social justice.
ParlaMint-FR_2021-05-25-O1282.u24	Mrs Typhanie Degois has the floor to put her question, No. 1472, concerning the Lyon-Turin tunnel.
ParlaMint-FR_2021-05-25-O1282.u25	Lyon-Turin is no longer a project, but a construction site. The stakes are high: in 2019, more than 46 million tonnes of goods passed through the French-Italian border, but only 7.8% took the rail. The course of the 3 million heavyweights has been crossed, with the severe environmental consequences we know. Keystone of the future link, the cross-border base tunnel is to be delivered by 2030. The timetable for the realization of access routes on the French side is, on the other hand, much more uncertain, despite numerous announcements. Declared of public utility in 2013, the new routes – 190 kilometres – between Lyon and the cross-border tunnel in Savoie are essential if we are to preserve the environment and ensure efficient mobility in Savoie and Haute-Savoie. With a view to respecting public funds, a technically more modest – and therefore less expensive – phase of access routes has been favoured. However, the state prefers to invest in the modernisation of the historic Dijon-Modane line to power the future tunnel. But this line is out of reach and not suitable for a massive cargo axis, since it crosses several agglomerations and runs along Lake Bourget, the largest natural lake in France, I remind you; In fact, it leads to the unanimous rejection of economic and political actors in our territory. La Savoie is awaiting replies on the follow-up that the Government intends to give to Lyon-Turin's access. So I have three questions for you, Minister Delegate. First of all, what precise timetable is envisaged to start work on the French access routes leading to the tunnel? In the absence of such works, we will have built a tunnel that will be of no use! Then, why not start work now on the consensus link between Lyon and Saint-André-le-Gaz? Finally, did the State take steps with the European Union to co-finance French access, as the President of the Republic committed himself to it last year?
ParlaMint-FR_2021-05-25-O1282.u26	The next speaker is the Minister for Transport.
ParlaMint-FR_2021-05-25-O1282.u27	You are asking me about the French State's commitments regarding the realization of access to the Lyon-Turin tunnel and, more generally, about this link, which, as you said, is no longer a project but a construction site. This large-scale development will promote a modal shift from road to iron, and will benefit the Alpine valleys from an environmental point of view. The State has repeatedly confirmed its commitment to the implementation of this link, whether during the review of the mobility guidance law, at the Naples summit on 27 February 2020, or with the national recovery plan in September 2020. The project consists of two parts: it comprises on the one hand a cross-border tunnel linking Saint-Jean-de-Maurienne to Suse – its preliminary work is being completed, and more than 30 kilometres of digging have been carried out on the total 164 kilometres of galleries; and, on the other hand, access routes – an approach is under way on the French side, with all local partners, to define a relevant phase of access by 2023. I would like to point out that in this work on access programming it is not a question of calling into question the realization, in the long term, of new lines, but rather of linking with the potential of the conventional line. The mobility guidance law has, moreover, given priority to the modernisation of the latter immediately and €700 million of state funding is foreseen for this purpose before 2027. Several steering committees were held with stakeholders under the chairmanship of the Regional Prefect. Last December and then March, three preferential scenarios were used. The next steering committee will select the preferential phase scenario on the basis of ongoing socio-economic analyses. With regard to European funding, I welcome the prospects offered by the draft European regulation on the Connecting Europe Facility, known as MIE 2.0, for the period 2021-2027, which allows for a maximum co-financing rate from 40% to 55%. The European Union must make firm commitments in this regard. In due course, France will apply for funding at the highest rates in the calls for projects to be launched during the EIM 2.0 period. Like you, Madam Member, I would like Europe to confirm its intentions and to be at the rendezvous of this emblematic cross-border project.
ParlaMint-FR_2021-05-25-O1282.u28	Mrs Typhanie Degois has the floor.
ParlaMint-FR_2021-05-25-O1282.u29	Thank you for your answer. In Savoie, the great concern is finally to end up with a tunnel without access and that all the money and all the land used is useless. Economic actors and political actors need visibility. They call for the use of the European Union funds and the recovery plan funds to build the follow-up together.
ParlaMint-FR_2021-05-25-O1282.u30	Mr Paul Molac has the floor to put his question, No. 1485, concerning the malfunctions of the MaPrimeRenov' device.
ParlaMint-FR_2021-05-25-O1282.u31	I would like to draw the Government's attention to the malfunctions of the MaPrimeRenov' device. This aid has been in place since 1 January 2020, initially for low-income homeowners. It was reported that 190,000 premiums would have been claimed in 2020. There are several challenges to be addressed. The first is the time limit for payment of the premium. The National Habitat Agency – ANAH – had foreseen that, for files filed between 1 January 2020 and March 2020, the aid would be paid in April 2020. Starting in April 2020, the processing times for files were to be reduced by 15 days for a premium application – notification of the grant entitlement –, by 15 days for an advance application – payment of the advance – and by 15 days for a balance request. However, many households report a delay of several months between the validation of their file and the payment. Indeed, some households in my constituency whose files were validated in January 2020 were still waiting for a payment in December 2020. In this period of crisis, this waiting period has a significant impact on low-income households that have made the advance of renovation work. On the other hand, households complain about the lack of explanation and visibility as to the date of payment of the premium, but also about the complexity of the procedure and the changes in the amount of the premium that sometimes occur after the validation of the file by ANAH or after the start of the work. In response to this, households lack contacts to obtain the necessary information and report significant waiting times for calls. They describe an opaque platform and a need for visibility regarding the payment of their bonus. As far as the malfunctions of the site maprirerenov.gouv.fr are concerned, many uses finally indicate a connection to the personal space temporarily impossible, information entered that is not recorded, links that do not open, etc. So, what does the Government intend to do to remedy these dysfunctions?
ParlaMint-FR_2021-05-25-O1282.u32	The next speaker is the Minister for Transport.
ParlaMint-FR_2021-05-25-O1282.u33	You are questioning the Minister responsible for housing who, unable to be present, asked me to answer you. Launched on January 1, 2020, MaPrimeRénov' has been very successful with the French. First reserved for the most modest households, since 1 January 2021, and thanks to France's revival, it is open to all owners, regardless of their income, whether they are occupants or donors, as well as to all co-owners. The scheme has thus become the main State aid for the energy renovation of housing. As of 17 May 2021, more than 280,000 applications have been submitted and more than half of the target set for 2021 has been achieved, which was between 400,000 and 500,000. Some 188,000 cases were accepted for a total amount of € 540 million in premiums. The platform is undeniably successful, with nearly a million visits per month. It is also important to recall, with regard to malfunctions, that the service was set up in the midst of a health crisis and confinement. Throughout 2020, ANAH made exceptional efforts, cleared up the last delays in training at the end of August and the last delays in payment in mid-December, so that these difficult situations remain marginal – in the order of 3% of cases. To solve these problems, ANAH has set up a task force which, every week, unlocks several hundred files. The undertaking to take over any complete dossier within 15 days shall be kept. For example, more than 75 per cent of the files filed were paid, and the remaining 25 per cent were divided between files filed less than 15 days ago and incomplete files still requiring exchanges with the applicant. More generally, according to an Ipsos survey, 88% of MaPrimeRenov' users are satisfied. The survey also shows that 69% of them would not have done their renovations without this assistance. It is therefore both effective and useful.
ParlaMint-FR_2021-05-25-O1282.u34	Mr Paul Molac has the floor.
ParlaMint-FR_2021-05-25-O1282.u35	It is because the system is efficient and it is quite in line with the energy transition that I fear that the dysfunctions, which have been numerous in my constituency, will prevent some from carrying out their work. As you know, bad press is faster than good press. Some told me that, while their draft had been validated, some parties had subsequently been declared ineligible. If they had known that, they added, they would not have done all this work, because their budgets are very tight. That is why I want you to pay attention to these malfunctions, because it is the modest households that use this system.
ParlaMint-FR_2021-05-25-O1282.u36	Mr Didier Le Gac, speaking on behalf of the Group of the European People's Party, raised his question, No. 1468, concerning the damage caused by the sauercas of the towers.
ParlaMint-FR_2021-05-25-O1282.u37	I would like to draw the attention of the Minister for Agriculture and Food and the Government to the proliferation of tower sauercas in Brittany. The territory of Brittany is strongly affected by the proliferation of this corvid, which causes very serious damage, as this bird digs up seedlings made by farmers. In 2019, the damage caused by this bird was estimated at almost 3 million euros in the departments of Finistère, Côtes d'Armor and Morbihan alone. You can imagine that the farmers in my department are exasperated, especially since at present there is no solution to compensate them. They're suffering a little bit of a double sentence. On the one hand, the Ministry of Ecological Transition explains that it cannot take over compensation for the damage caused by this species since it is protected and since it can only compensate for those caused by highly framed species, such as wild boar, wolf, bear, lynx. On the other hand, the Minister of Agriculture and Food refers to regulatory difficulties and explains that the fact that tower cabbage is a protected species prevents access to the national farm risk management fund. Who can tell us clearly what legislative or regulatory path we can take to allow the state to compensate farmers who are victims of the saucas of the towers, as long as we find solutions to increase the levies? We are working with the Ministry of the Ecological Transition on an adaptive management of the species, but in the meantime there is an urgent need to find a solution to compensate Breton farmers, as Brittany is particularly affected by the proliferation of this bird without knowing why. Again this year, the damage was very important first on the plantation of vegetables – shallots – and now on corn. Breton farmers are really exasperated. We must be able to compensate them in the short term, and then find a long-term solution to eradicate this proliferating species.
ParlaMint-FR_2021-05-25-O1282.u38	The Minister responsible for the city has the floor.
ParlaMint-FR_2021-05-25-O1282.u39	Mr. Minister for Agriculture and Food asked you to excuse him for being unable to attend and asked me to provide you with the following answers. The minister is well aware of the damage caused by the sauercas of the towers, particularly in Brittany. The saucas of the towers is a corvide whose population is increasing sharply in Brittany for reasons that would mainly affect the transformation of landscapes and agricultural practices, while being in decline in other regions – this is the case in Ile-de-France in particular – without the causes of this differentiated evolution being well known. A species protected under French and European law, its status nevertheless allows for derogations in order to prevent significant damage to crops, subject to strong justification. In order to gain a better understanding of the numbers and behaviour of the species in Brittany, a study, commissioned by the University of Rennes, was launched in 2020 under the aegis of the Regional Directorate for the Environment, Planning and Housing – DREAL – of Brittany and which we hope to achieve partial results by the end of the first semester. Following meetings between the Minister's Office for the Environment and Agriculture and the Prefects and Parliamentarians, a road map for immediate action and the preparation of an action plan was agreed. This roadmap will be piloted at local level by the DREAL and, in parallel with the implementation of this roadmap, the drafting of the action plan is entrusted to the French Biodiversity Office. Once the plan is completed and validated, its implementation will be followed by a steering committee representing communities, experts, agricultural interests and nature conservation. The composition of this committee should be determined by the Prefect of Brittany. Finally, an agronomic study, led by the Regional Chamber of Agriculture of Brittany, will help to find concrete paths for farmers. Funding is already programmed through the regional agricultural and rural development programme of the Brittany region. The aim of this study will be to assess solutions to avoid too much damage in the light of existing means and to identify other regulatory solutions. With regard to compensation, according to the jurisprudence of the Council of State, only damage caused by the three species of the large predators, the wolf, the bear and the lynx are subject to a State compensation scheme. There is no scheme of aid to compensate for this type of damage caused by other protected species in a geographical area which is sometimes larger than that of the sauercas, which is also subject to derogations. In any event, this compensation would not solve the financial question for farmers, since farmers could still not sow without fear of the crops being destroyed by the sauercas. The solution is the joint implementation of sampling exemptions and preventive measures for both saucas housing and farms. In addition to the financing of the various studies already mentioned, the provision of compensation by the State is therefore not envisaged.
ParlaMint-FR_2021-05-25-O1282.u40	The next speaker is Mr Stéphane Travert, to put his question, No 1473, on the cider sector.
ParlaMint-FR_2021-05-25-O1282.u41	My question is for the Minister of Agriculture and Food, and I thank you, Madam Minister responsible for the city, for being able to answer it. The cider sector continues to be particularly affected by the health crisis. The closure of the out-of-home catering – RHD – and out-of-home catering – RHF – sectors for many months, coupled with an unprecedented decline in sales in the retail sector, has led to unwarranted prospects and legitimate concern for a whole industry. Of course, the actors in the cider sector welcome the increased access to cross-cutting measures to support businesses. The accumulation of difficulties allows us to consider new support measures to accompany the sector. The organisations asked the Minister of Agriculture to preserve the remaining amount of the 2020 measures in anticipation of complementary needs. The elected representatives of the cidrical territories are mobilized around the sector which bears witness to the richness and diversity of our terroirs. It is the image of quality agriculture that contributes to the sustainable development of our territories. We need to get out of the crisis, but we also need to work on new solutions at a time when the future common agricultural policy (CAP) is emerging, with the dairy sector taking a very limited place there today. Aid which contributes to the upscaling, maintenance and development of environmentally friendly production methods, certification and traceability procedures, the setting up of crisis management mechanisms could be put on the table and put to consideration. During its discussions with the Directorate-General for Agriculture and Rural Development, DG AGRI, which is a Directorate of the European Commission, the sector perceived as a willingness on its part to open up reflection on these issues. I know that the Minister for Agriculture and Food is very attached and to the vitality of maintaining exceptional channels because of quality. What new measures would make it possible tomorrow, in the European context of the new CAP, to maintain at the best level a sector which has several hundred years of know-how and which is the pride of our terroirs, beyond the zones of wine production?
ParlaMint-FR_2021-05-25-O1282.u42	The Minister responsible for the city has the floor.
ParlaMint-FR_2021-05-25-O1282.u43	The Minister of Agriculture and Food asks you to excuse him for not being able to answer your question. He asked me to give you some answers. The health crisis that we have been going through for over a year has a significant and persistent impact on many agricultural and agri-food sectors, including the dairy sector, as you said, faced with the cessation of out-of-home consumption and the cessation of public events for several months. The cider sector benefited from the Government's immediate cross-cutting arrangements to preserve businesses and, in particular, farms: the solidarity fund, partial activity and the deferral of social contributions. Additional business support schemes through exemptions, reductions or remissions of tax and social claims were also adopted under the third amending finance law for 2020, which was finally adopted by Parliament on 23 July 2020. The agricultural sectors, as in the case of the cider sector, benefit from these measures, subject to loss of turnover. Beyond these cross-cutting measures, aware of the impact on the market of these restrictions, the Government has announced the creation of an exceptional and sector-specific support package to ensure market stability and the continuation of its activity, to the tune of €5 million, financed from national appropriations. This envelope financed the destruction of cider in the amount of €3.675 million for cider producers and the destruction of cider apples in the amount of €232000 for cider apple producers in the amount of €2 million. These aids have been paid at the beginning of the year or are in the process of being paid for the last cases.
ParlaMint-FR_2021-05-25-O1282.u44	Julien Denormandie could still have come to answer!
ParlaMint-FR_2021-05-25-O1282.u45	Recognizing that post-crisis recovery and recovery will be very gradual, the Government will continue to support the channels, building on the cross-cutting arrangements that will be maintained during this phase-out period. In addition, close monitoring of firms in difficulty will be maintained throughout this period. The end of the crisis must correspond to a moment of renewal of our economy, in particular our agricultural sector, which has shown its resilience throughout this crisis. This is the purpose of the recovery plan, which will enable companies in the sector, many of which have already started this transition to a more sustainable, environmentally friendly and economically robust model. Indeed, the agricultural component of the France Recovery Plan, to which €1.2 billion is allocated, will increase support for the sector by fully aligning itself with the Government's priorities for recovery, ecological transition, competitiveness and territorial cohesion. This will also be the role of the CAP, which is currently being negotiated at European level. Work on the development of the national strategic plan is under way and will take into account the needs of each sector. The Ministry of Agriculture and Food continues to work with stakeholders to achieve a distribution of funds according to the needs identified. The Government as a whole, aware of the economic impact on all agricultural sectors, remains fully mobilized to monitor developments and maintains regular exchanges between the representatives of the sectors and the ministries concerned in order to provide the most appropriate responses.
ParlaMint-FR_2021-05-25-O1282.u46	The ministry of the city that answers for the Ministry of Agriculture, it's still funny! Mr. Travert will be happy!
ParlaMint-FR_2021-05-25-O1282.u47	Mr Eric Diard has the floor to put his question, No. 1479, on the prohibition of the crushing of chicks.
