ParlaMint-FR_2021-04-13-O1246.u1	The next item is the question to the Government.
ParlaMint-FR_2021-04-13-O1246.u17	On the occasion of this first question-and-answer session after the freezing episode, yours is first of all an illustration that all sectors and territories are affected by the consequences of this episode. You recalled the territories, the type of crops, you stressed that, in areas that might seem less exposed, the damage, especially around beet plants, was absolutely important.
ParlaMint-FR_2021-04-13-O1246.u18	Your question is also an illustration of the need to prepare for the future, particularly with regard to insurance schemes, to which you rightly pointed out that viticulture was not eligible. It is, however, in the event of the destruction of the plants or when it is necessary to carry out severe sizes that would damage or counteract the harvest of the years 2021 and 2022. We will apply these arrangements and look for all the provisions to cover the risk to producers, particularly wine growers. [[Applause on a few benches of the LaREM and Dem groups]] On the occasion of the meeting that took place last weekend and the working meeting that took place yesterday, the teams of Julien Denormandie and mine made sure to mobilise all the players in the insurance and banking sectors, so that not only the State, which will obviously be at the meeting, but also all these actors respond present. I said it in response to Aurélien Pradié, there is a triple necessity: to mobilize all means very quickly; ensure that the agricultural calamity regime is operated and procedures have been initiated as early as 8 April to ensure that this is done as quickly as possible; always keep in mind the need to preserve the future and to reflect on mechanisms much more protective than those we know today.
ParlaMint-FR_2021-04-13-O1246.u19	Mrs Frédérique Dumas has the floor.
ParlaMint-FR_2021-04-13-O1246.u20	My question is for the Prime Minister. Last Thursday, our group chose to include several important debates on the Assembly's agenda. I want to welcome the historic vote of the Molac law for the protection and teaching of regional languages that meets old expectations. I also want to go back to our proposed law for a free and chosen end of life. Beyond the legitimate positions of everyone on a subject that affects the intimate, I deplore the thousands of amendments tabled by a few Members: the stated objective was simply to prevent any substantive debate. My group has made the choice to include these bills, precisely so that the debate can begin in the Chamber. It ended at midnight after the adoption of Article 1. Prime Minister, as we know, the Government is in control of our agenda. Hence my first question: what follow-up do you intend to give to this text in the coming weeks? More broadly, what follow-up could be given to other proposals that we have not been able to discuss, designed to combat land speculation in Corsica, to combat forced removals of organs committed in China especially against the Uighurs, to promote true regulation of cannabis through its legalization...
ParlaMint-FR_2021-04-13-O1246.u21	We don't want cannabis! Cannabis! Cannabis! Cannabis! Cannabis! Cannabis! Cannabis! Cannabis! Cannabis!
ParlaMint-FR_2021-04-13-O1246.u22	...or finally, to really recognize the white vote? [[MM. BorisVallaudetSebastienJumelapplaudent]] This episode illustrates the few prerogatives of the opposition, and more broadly of Parliament. Since 2017, we have seen its constant and systematic weakening, and even more so over the past twelve months. Parliament is trampled,...
ParlaMint-FR_2021-04-13-O1246.u23	It's a former MP LaREM who says it!
ParlaMint-FR_2021-04-13-O1246.u24	... works urgently: abuse of orders, debates organised after the decisions of the President of the Republic, artificial control of the action of the Government. It is harmful for our democracy to see such a concentration of powers in the hands of a few, the Defence Council, or even of one person, its president. [[Applause on the banks of the AgirensetSOC groups. – Mr SebastienJumelapplaudited also]] Prime Minister, we all know this sentence of Montesquieu, "by the disposition of things, power must stop power". All power, whatever it may be, needs real and non-fictive limits and the separation of powers is the cornerstone of democracy. When and how do you intend to rehabilitate her?
ParlaMint-FR_2021-04-13-O1246.u25	[[Guillaume Larrivée applauds]] Before I give the floor to the Government, I would just like to recall that the system of parliamentary niches dates back to 2009, following the happy constitutional reform of 2008.
ParlaMint-FR_2021-04-13-O1246.u26	All right!
ParlaMint-FR_2021-04-13-O1246.u27	The next speaker is the Minister responsible for relations with Parliament and citizen participation.
ParlaMint-FR_2021-04-13-O1246.u28	I find you very quick to criticize the rules that have not been set by this Government, but by previous majorities and that have since been applied. Some make it possible to have a parliamentary niche, you exercised them right last week. By the way, it is not for me to comment on the number of amendments from any particular group, because I believe that the right of amendment is a constitutional right...
ParlaMint-FR_2021-04-13-O1246.u29	All right, Mr. Fesneau!
ParlaMint-FR_2021-04-13-O1246.u30	... which must be guaranteed, that everyone makes use of it as he wishes, and that one cannot have a selective look at the number of amendments, depending on whether it arranges or that arranges less.
ParlaMint-FR_2021-04-13-O1246.u31	That's true for the majority too!
ParlaMint-FR_2021-04-13-O1246.u32	That being the case, the debate was able to begin. It was important to remind you, Member of Parliament: I do not arrange this kind of thing for what may be of interest to the Government. Then it will not have escaped you – I believe that at the time you belonged to a group of the majority – that a constitutional revision which, at this stage, could not succeed was aimed at trying to improve parliamentary work and at ensuring that Parliament's rights could be strengthened.
ParlaMint-FR_2021-04-13-O1246.u33	Benalla's been there!
ParlaMint-FR_2021-04-13-O1246.u34	Yes! Thank you, Benalla!
ParlaMint-FR_2021-04-13-O1246.u35	[[Applause on a few benches of the LaREM and Dem groups]] The work is still before us from a constitutional point of view. Moreover, the National Assembly has its own rules, in which it is not for me to interfere, nor in its rules. As far as the parliamentary calendar is concerned, time is reserved for the groups of the majority and for the opposition groups to which you belong. There is the time of the Government, with a number of texts at the moment, including the one resulting from the Citizen's Convention on Climate, and you will understand that not all texts can be included in a parliamentary calendar. Nevertheless, on the subject you mentioned, the Government intends to continue the work that began in the niche last Thursday.
ParlaMint-FR_2021-04-13-O1246.u36	Mrs Michèle Victory has the floor.
ParlaMint-FR_2021-04-13-O1246.u37	Prime Minister, excessive temperatures one week and then freezing the following week, 30 degrees of amplitude. And, on the night of April 7-8, an episode of dramatic frost came to annihilate a year of the hard work of our farmers, especially in the Rhône valley, in the Tarn-et-Garonne, in Saône-et-Loire or in the Pays de la Loire. On behalf of the Socialist and related Group, I want to say here our sadness and our support for all those who, after a hard fight to try to save fruit trees, vines and seeds, saw in the morning that they had lost everything, up to 100% of the crops expected for some. Prime Minister, you have come to Ardèche, accompanied by two of your ministers, to express the solidarity of the Government. I had to. But then? Will the announcement of exceptional emergency measures which farmers hope for this time quickly and accessible to all mask the urgency of rethinking agricultural policies in terms of new solidarity? Climate disruption and its increasingly violent episodes force us to redefine the mechanisms to support the various sectors and to support the necessary transitions in which a large number of farmers have committed themselves. Already affected by the scarcity of water wealth, by the demands of sustainable agriculture, by the grabbing of land and by the strong pressure of companies downstream of the sector – large areas, wholesalers, food industries – our farmers are at the centre of conflicting demands. However, we fear that the emotion caused by this calamity will not suffice for interprofessional solidarity to prevail over the law of supply and demand. As for the few articles on agriculture in the draft law on combating climate change and strengthening resilience to its effects, they appear far below the expectations of farmers. Proposals are therefore made to you by the agricultural world in its diversity, such as the creation of a mutual and solidarity compensation fund or the overhaul of the insurance system. [[Applause on the SOC benches]] These women and men, through the dialogue they maintain day after day with a fragile nature, are beyond the presentation of our territories: they are our collective pride. Of course bruised, but determined not to give up, they rely on you. Don't give them up!
ParlaMint-FR_2021-04-13-O1246.u38	The next speaker is the Minister for Public Accounts.
ParlaMint-FR_2021-04-13-O1246.u39	We were together Saturday in the north of the Ardèche, a department to which we are both very attached, with Mr. the Prime Minister and with Julien Denormandie. We found the damage on several farms – one in particular on Saturday – with some of them having lost 80, 90, or even 100% of their crops. We also met and exchanged with men and women who, on 8 April in the morning, exhausted by fighting nights spent trying to prevent the damage of the freeze, finished seeing the disappearance of a year of labor, sometimes more. We have also seen, if not the unanimity at least, the convergence of all the agricultural actors, whether they are the leaders of the trade union organisations, the Young Farmers or the Chamber of Agriculture, which were gathered at the initiative of Benoît Claret, president of the Chamber of Agriculture of the Ardèche, whom you know like me. These actors had demands, but also expectations, and insisted on the need to be accompanied. As the Prime Minister said on the spot, all the existing arrangements will be mobilised, whether they are fiscal tools or the rapid activation of the system of agricultural disasters, under which Julien Denormandie opened, from 8 April in the morning, the possibility of launching procedures, without prior visit of the farms. We will also have to develop specific mechanisms, on which the head of Government will have the opportunity to speak, and prepare for the future, on the basis of the proposals of the entire profession. This includes the reform of the insurance regime, for which MP Descrozaille's mission on climate multi-risk insurance will be helpful, as well as the sector's transition. That is why, as part of the development of the new common agricultural policy, we have made sure that the amount of aid granted to French agriculture and, above all, the second pillar of this policy, which is intended to accompany transitions and developments, is balanced. [[Applause on a few benches of the LaREM group]] We know that the construction site is vast. We must first respond to the urgency as soon as possible – this is the object of our work on the current days – but we must therefore also prepare for the future in terms of irrigation, transition and the establishment of new agricultural models.
ParlaMint-FR_2021-04-13-O1246.u40	[[Applause on the banks of the groupsLaReMetDemet on some of the banks of the GDR group.– Mr MarcLe Furapplauditedalso]] Before giving him the floor, I would like to welcome Mr. Adrien Morenas, who returned to the 3rd constituency of Vaucluse on 6 April 2021, to replace Ms. Brune Poirson. My dear colleague, you have the floor.
ParlaMint-FR_2021-04-13-O1246.u41	My question is for the Prime Minister and I would like to involve all of my colleagues in the study groups "vine, wine and oenology" and "modernisation of agricultural activities and structuring of the sectors". Ten out of thirteen regions were terribly affected by the freezing episode that hit our crops last week. The wine-growers and arborists, who are particularly experienced, are currently trying to save what can still be from the harvest of the year, even though they have been on the front line of the health crisis for months, in order to continue to feed us. The French vineyard, in particular, has suffered one of the most serious agricultural ravages in recent decades. More broadly, all the arboreal and market gardening sectors are implacably affected. In some areas, farmers say they have lost everything. For example, in my department of Vaucluse, almost 80% of cherry cultivation is devastated. Last Thursday, together with Julien Denormandie, Minister of Agriculture and Food, you announced the initiation of the regime of agricultural disasters. We are all aware on these benches that it will not be enough on its own. [[Applause on the benches of the LaREM group]] While this new episode of cold comes as a coup de grâce after several very difficult years, could you tell us what the amount of the envelope released under this regime is and what agreement has been reached between the Government and the insurance companies to provide assistance as quickly as possible to those who are in dire need of it? On the other hand, is it not high time to set up guarantee funds for agricultural sectors? Finally, how can we ensure that we can provide provisional aid for seasonal employment, because even for farmers who have lost everything, work continues!
ParlaMint-FR_2021-04-13-O1246.u42	The Prime Minister has the floor.
ParlaMint-FR_2021-04-13-O1246.u43	LaREM answers LaREM!
ParlaMint-FR_2021-04-13-O1246.u44	After the interventions of the Deputy Minister responsible for Public Accounts, I wished, on behalf of the whole Government, to reply to you...
ParlaMint-FR_2021-04-13-O1246.u45	You could have answered Aurélien Pradie! He asked you the same question!
ParlaMint-FR_2021-04-13-O1246.u46	...on this catastrophe – the word is not too strong – that the French agricultural and wine-growing world has just suffered. You have reminded each other, as I am told, we must go back at least to 1991 in order to find a climate disaster of such magnitude,...
ParlaMint-FR_2021-04-13-O1246.u47	Absolutely!
ParlaMint-FR_2021-04-13-O1246.u48	...which hit, as you said, an immense majority of the French regions. Tree farming, viticulture, but also other crops such as rapeseed or beet are severely affected. [[Applause on the banks of the groupsLaREMetDem.– MM. OlivierBechtetBorisVallaudapplaudalso]] I want to say so solemnly before the national representation: exceptional disaster, exceptional measures! Thank you for reminding me, Mrs. Victory, I immediately went to the scene...
ParlaMint-FR_2021-04-13-O1246.u49	It's true that you're doing a lot on the spot!
ParlaMint-FR_2021-04-13-O1246.u50	... with the Minister of Agriculture and the Deputy Minister responsible for Public Accounts, because we must first accurately assess the full scope, which I fear will be considerable, of the financial consequences of this dramatic episode of freezing, not only for farmers and herders, but more broadly for the entire agricultural sector, from upstream to downstream. [[Applause on several benches of the LaREM group]] Of course, we will activate all the devices at our disposal – they have been recalled by the Deputy Minister for Public Accounts. I would like to announce that the regime of agricultural disasters will be deplorable.
ParlaMint-FR_2021-04-13-O1246.u51	We already knew it!
ParlaMint-FR_2021-04-13-O1246.u52	But we will have to go further, first of all by introducing an exceptional system of national solidarity, which I announced last weekend and for which I have asked the Associate Minister for Public Accounts and the Minister for Agriculture to make proposals to me in the coming days. We must also move faster, by making cash advances to the affected farmers, who were already in serious difficulty in the context of the crisis we are going through.
ParlaMint-FR_2021-04-13-O1246.u53	What about the charges?
ParlaMint-FR_2021-04-13-O1246.u54	[[Applause on the benches of the LaREM group and on some benches of the Dem group]] This episode, as several Members have said, also commits us to take substantive measures, such as the recasting of the insurance scheme which is no longer suitable for this sector, if it has ever been. We will also have to act to prepare our agriculture for the ecological transition. In this regard, I would like to point out that very high funding is foreseen in the recovery plan, including an allocation of 70 million to encourage farmers to purchase equipment to protect against climate hazards. [[Applause on the banks of the LaREM group, some of which are members,and on the banks of theDemgroup. – Mr OlivierBechtapplauditedalso]] Ladies and gentlemen, France needs its farmers. France loves its farmers and its agriculture. Farmers have always responded, especially since the health crisis began several months ago. They need us today and we will be there with them.
ParlaMint-FR_2021-04-13-O1246.u55	Mr Alain Bruneel has the floor.
ParlaMint-FR_2021-04-13-O1246.u56	Madam Minister of Higher Education, I went to meet with students from several universities who expressed their anxiety, uncertainty and psychological distress. I have been stunned, far from imagining in what housing conditions some students live in. I have witnessed unhealthy housing, whose wooden windows are totally rotten, whose radiators are out of service, whose walls are covered with mould stains. But the worst part is the cockroaches and bed bugs: it's disgusting! Unacceptable!
ParlaMint-FR_2021-04-13-O1246.u57	In Strasbourg, they are introductory animals!
ParlaMint-FR_2021-04-13-O1246.u58	They are shocking, moving, revolting testimonies that describe a lifeless life, in nine square meters. Madam Minister, would you accept your child living in this hell? Deprived of courses, of freedom, of student jobs, of their youth, they all utter the same alarm cry. The precariousness gets worse, despite the meals at 1 euro. You often have to queue for more than an hour to hope to get something to eat. The empty stomach, the students turn to the associations in the face of the resignation of the state. The young people I met are almost embarrassed to have to talk about their living and studying conditions. They're almost ashamed of it. But those who must be ashamed...
ParlaMint-FR_2021-04-13-O1246.u59	It's you!
ParlaMint-FR_2021-04-13-O1246.u60	[[Applause on the benches of the GDR group and on several benches of the FI group]] ...they are the ones who leave the students in such moral and material distress! Minister, there is a gap between your statements and reality. You have a duty to impose on the CROUS – regional centres of academic and academic works – a rehousing worthy of the students who live in such conditions. Are you going to decree the cancellation of their rents during this pandemic period and introduce a student income? (Applause from the Group of the European People's Party (GDR)and from several banks in the SOC Group. – MsBénédicteTaurineapplaudited too.) [[Applause on the benches of the GDR, SOC and FI groups]] Youth sacrificed, forgotten, invisible, remains mobilized and awaits strong actions. You have to listen to her, because she has a lot to tell you!
ParlaMint-FR_2021-04-13-O1246.u61	The Minister for Higher Education, Research and Innovation has the floor.
ParlaMint-FR_2021-04-13-O1246.u62	It has been four years since, almost every week, I met students in university residences, in U-restaurants, in universities or in schools.
ParlaMint-FR_2021-04-13-O1246.u63	We haven't seen you in four years!
ParlaMint-FR_2021-04-13-O1246.u64	I confirm to you that the state in which certain university residences in our country are located, which is not four years ago, is a real problem. Taking the example of the residences of Villeneuve-d'Ascq, to which I know that you are particularly attentive, I went there last June to see the situation and to work with the CROUS on the total rehabilitation of the buildings. [[Applause on some of the banks of the LaREM group.– Huées on the banks of the LR group]] In this regard, I have asked the President of the Hauts-de-France region, who did not see fit to come in addition to the efforts of the State.
ParlaMint-FR_2021-04-13-O1246.u65	That's not an argument! We want answers, not politicians! That's mediocre!
ParlaMint-FR_2021-04-13-O1246.u66	We look forward to seeing you in the election!
ParlaMint-FR_2021-04-13-O1246.u67	I also asked the President of Lille's European metropolis, who agreed to contribute EUR 12 million over the next five years to help rehabilitate the residences. In total, between the CPER – a State-region plan contract – the CNUS – the National Centre for Academic and School Works – and the metropolis and the recovery plan, more than 73 million will be devoted to the renovation of the residences of Villeneuve d'Ascq. [[Applause on a few benches of the LaREM and Dem groups]] Yes, MP, there is a lot to do for students: we do it one after the other. Just as we have known since 2000 that there will be an influx of students who will ask the question of the number of places in university, it has been more than 20 years that unworthy university residences exist in our country. It is this government that has unlocked resources so that this issue belongs to the past and not to the future.
ParlaMint-FR_2021-04-13-O1246.u68	No!
ParlaMint-FR_2021-04-13-O1246.u69	Mr Julien Aubert has the floor.
ParlaMint-FR_2021-04-13-O1246.u70	[[Hues on the banks of the LaREM group.– Several members of the LaREM group direct their minds to the bottom and others with their fingers]] My question is for the Prime Minister, and I am saying the Prime Minister, because despite all the respect I owe to the Deputy Minister responsible for Public Accounts, at a time when we are told that this is the biggest agricultural disaster that has upset the country, the fact that the Minister for Agriculture is not present today before the national representation is asking me.
ParlaMint-FR_2021-04-13-O1246.u71	He's in the Senate!
ParlaMint-FR_2021-04-13-O1246.u72	I therefore hope, Prime Minister, that you will answer my question, as you have done for the question of the majority. I associate all the deputies of the Republican Group and, more particularly, Dino Cinieri, whose department of the Loire has been ravaged, as well as the great crus neighbours of Côte-rôtie and Saint-Joseph. For my part, I will mention Ventoux and Luberon, in the department of Vaucluse, as well as the southern region as a whole. Yes, Prime Minister, we are facing a disaster against which not all farmers are covered, especially in the Vaucluse, where there is a lot of polyculture. In the case of arboriculture, compensation often depends on the level of loss; farmers who own eight hectares of vines and two hectares of cherries may very well not touch anything, either because the scheme does not cover their losses or because they are not eligible for the calamity scheme. [[Applause on a few benches of the LR group]] My question is therefore simple: beyond the exceptional measures, beyond the deplorable nature of the calamity regime, you undertake to ensure that every farmer in France is precisely compensated and that we do not let anyone on the roadside. You have managed the health crisis "whatever it costs", you must do the same for the agricultural crisis. [[Applause on the benches of the LR group]] The South region has put €3 million on the table; At the state level, this amounts to 450 million euros: we are waiting for your answer!
ParlaMint-FR_2021-04-13-O1246.u73	[[Applause on the benches of the LaREM and Dem groups]] Mr President, I am sure we share the highest respect for the High Assembly, which is before the Minister for Agriculture and Food. It seems to me normal for the Government to answer to the assemblies.
ParlaMint-FR_2021-04-13-O1246.u74	Yes, but still!
ParlaMint-FR_2021-04-13-O1246.u75	[[Same movements]] The next speaker is the Minister for Public Accounts.
ParlaMint-FR_2021-04-13-O1246.u76	Mr Aubert, as the President of the National Assembly has just said, the Minister of Agriculture is retained in the Senate by an organized debate on the consequences of the EGALIM law.
ParlaMint-FR_2021-04-13-O1246.u77	The Prime Minister is here!
ParlaMint-FR_2021-04-13-O1246.u78	Castex, you could've answered!
ParlaMint-FR_2021-04-13-O1246.u79	[[Rise and applause on the banks of the groups LaREMetDem]] [[Applause on the benches of the LaREM and Dem groups]] It turns out that this debate, which has been scheduled for several weeks, has been on the agenda of the Republican Group. Your friends in the Senate called the Minister of Agriculture today. Perhaps you have respect for me, but I see that you have less respect for the Senate and your colleagues in the Republicans who sit on it. [[Vif applause on the benches of the LaREM and Dem groups]] As for your controversial remarks and how you raise the tone to make it seem that with three million euros, we are going to solve the problems of farmers in the PACA region, forgive me, but it is a lack of respect for farmers in the situation they are going through.
ParlaMint-FR_2021-04-13-O1246.u80	Mr Julien Aubert has the floor.
ParlaMint-FR_2021-04-13-O1246.u81	[[Huties on the banks of the LaREM group, whose many members point theirinchestothe bottom]] Prime Minister, when it comes to shifting regional elections, you are capable of being inventive; On the other hand, it seems that you are not able to move a debate in the Senate... [[Applause on the benches of the LR group]] History will note that you did not want to commit yourself to the fact that all farmers in this country will indeed and rightly be compensated.
ParlaMint-FR_2021-04-13-O1246.u82	You won't do smarter on the morning of June 28th!
ParlaMint-FR_2021-04-13-O1246.u83	Minister? No, nothing to add...
ParlaMint-FR_2021-04-13-O1246.u84	Mrs Stella Dupont has the floor.
ParlaMint-FR_2021-04-13-O1246.u85	[[Applause on the benches of the LaREM group. – Mr. Brahim Hammouche also applauds]] The health crisis highlights some professionals, of whom little has been said so far. Among these, home help and accompaniment professionals show a strong commitment to their commitment to dependent people. Everywhere, they respond present, despite the health crisis. We commend their work, their dedication and their benevolence.
ParlaMint-FR_2021-04-13-O1246.u86	No need to scream, we can hear you!
ParlaMint-FR_2021-04-13-O1246.u87	While it is important to pay tribute to them, the essential thing now is to raise their salaries, as they hope so much and as they have been promised. It is urgent: I am thinking of Sonia, whom we accompanied with Minister Brigitte Bourguignon, when she came to Maine-et-Loire, to Chalonnes-sur-Loire; I think of Peter, whom I accompanied to the homes where he works, in Angers. [[Applause on the banks of the LaREM group.–M. BenoitSimianapplauditedalso]] These women and men, who have been giving themselves tirelessly for years to accompany our seniors and loved ones with disabilities, must be recognized for their full place in our society. Despite the human wealth inherent in this profession, difficult working conditions, broken schedules and hard work weigh on its attractiveness. However, an increasing number of French people want to age at home, and this sector is therefore conducive, in search of new professionals to recruit, even though we are already worried about next summer's recruitment. [[Applause on the banks of the LaREM group.–MM. PaulMolacetBenoitSimianapplaud also]] Beyond working conditions, it is the whole profession that needs to be rethought, training, career development and, of course, remuneration. To that end, the Government had recently announced a salary increase for home help and support professionals (SAAD). I would like to know what types of SAADs are affected by this measure and from when this upgrading will be effective for the staff concerned, as well as how these salary increases and those of the Home Nursing Services (SSIAD) staff will be financed in practice.
ParlaMint-FR_2021-04-13-O1246.u88	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-04-13-O1246.u89	[[Same movements]] Thank you for your question, which highlights, once again, the helpers at home, who deserve it well, as much as their role is indispensable, and not only in times of crisis, but every day: they must not be forgotten when the crisis is behind us. We are making every effort to ensure that this is not the case, and I am speaking here on my behalf and on that of Brigitte Bourguignon, minister responsible for autonomy.
ParlaMint-FR_2021-04-13-O1246.u90	She's in the riding!
ParlaMint-FR_2021-04-13-O1246.u91	First there is the covid premium, which was paid to home helpers, with the contribution of the departments. Then there was a first revalorisation of the index point, which was increased from €5.25 to €5.50. But the Government's real priority is to make these professions of care and care more attractive. It is unacceptable, for example, that, for more than ten years, professionals in this sector have not benefited from any wage increases and have remained at the level of the SMIC; This is still the case for 17 levels of remuneration.
ParlaMint-FR_2021-04-13-O1246.u92	That's right! This is crazy!
ParlaMint-FR_2021-04-13-O1246.u93	In order to remedy this, trade unions and employers' representatives had agreed on amendment 43 to the collective agreement of the home help branch. While funding for these services and professionals is at the core of departmental responsibility, the Government, in order to ensure their financial sustainability, has continued the dialogue with the departments and will continue to respond. [[Applause on the benches of the LaREM group and some benches of the Dem group]] You have voted, in the Social Security Financing Act for 2021, an amendment that should allow this amendment to be approved by the Ministry from next May for application on 1 October, if the departments have deliberated accordingly. Employees in these services will benefit from an increase of up to 15% of their salary, which is a historical increase, a fully deserved breath of oxygen. [[Applause on the benches of the LaREM group and on several benches of the Dem group]] The SIDS will not be left behind, since the amendment transposes the measures of revalorization as part of the Secur de la santé. As for territorial public service personnel, they will also not be forgotten, you can count on our determination.
ParlaMint-FR_2021-04-13-O1246.u94	Mr Eric Coquerel has the floor.
ParlaMint-FR_2021-04-13-O1246.u95	My question is for Minister Bruno Le Maire. French, French, for a year, you have been suffering an unprecedented health crisis. We are going through a social crisis of historical magnitude, and now we are being told, for the future, of sweat and tears... but not for everyone: while you were partially unemployed or on the front line, our billionaires were becoming champions of Europe, with a gain of more than 175 billion euros in 2020! [[Applause on the benches of the FI group. – Mr Sébastien Jumel also applauds]] Even the IMF proposes an exceptional tax on the richest, but, under Macron's presidency, there is no question of touching their treasures! Worse, we're being blamed again for the debt. Whatever the fact that the covid debt is held by us, that is, our central bank and not on the markets, which means that its burden is almost zero; It doesn't matter that in April 2020, one of your predecessors, Eric Woerth, exclaimed here: "The debt is almost eternal, everyone knows that no one pays the debt", without you having found anything to say about it; doesn't matter that the most realistic liberal economists tell you that the time has come to get into debt to revive economic activity and ensure the ecological transition – what the United States is doing, to the tune of $400 billion. Your blindness is endangering our economy. French, French, on the pretext of debt, we want to make pay for the crisis in the world of work, with a reform of unemployment benefits that attacks the unemployed and a reform of pensions that attacks employees. French, French, in the name of the debt, we want to impose an austerity XXL, to return to the nails of the European Union's stability programme, going so far as to include this criminal decrease in public spending in the Constitution. [[Applause on the benches of the FI group]] [[Applause on the benches of the FI group and on a few benches of the GDR group]] Minister, the country is broken by these austerity policies, and you want to do it again! Our hospitals lack staff, equipment, we are unable to produce a vaccine, and you want to do it again! The state is weakened and you want to do it again! Let go of us with the debt! When are you going to understand that austerity and social regression are two wounds that you have to get rid of? In a year's time, we'll do it for you.
ParlaMint-FR_2021-04-13-O1246.u96	The next speaker is the Minister for Public Accounts.
ParlaMint-FR_2021-04-13-O1246.u97	As far as you're concerned, France would suffer austerity. However, austerity is not exactly what characterizes our country, neither today, nor yesterday, nor tomorrow.
