ParlaMint-FR_2021-11-02-O1041.u1	The next item is the question to the Government.
ParlaMint-FR_2021-11-02-O1041.u12	In advance of the debt too!
ParlaMint-FR_2021-11-02-O1041.u13	You have again recently voted, after a concluding CMP, a "climate and resilience" law that is essential, and we have also embarked on a very ambitious recovery plan in the area of ecological transition: France is leading the way with actions! [[Applause on the benches of the LaREM group]] [[Applause on the benches of the LaREM and Dem groups. – Noise on the benches of the LR group]] So yes, let's be proud of our position! Let us now try to listen and share it with all the stakeholders at COP26; That is what all peoples expect of us.
ParlaMint-FR_2021-11-02-O1041.u14	Dead of laughter!
ParlaMint-FR_2021-11-02-O1041.u15	[[Mrs. and Mr. Members get up and applaud]] I am pleased to welcome, in peace and on behalf of all of you, a delegation from the Sweden-France Friendship Group of the Parliament of the Kingdom of Sweden, led by its President, Ms Gunilla Svantorp.
ParlaMint-FR_2021-11-02-O1041.u16	Mr Paul Molac has the floor.
ParlaMint-FR_2021-11-02-O1041.u17	Prime Minister, this morning the President of the Republic announced the creation of a young contract of engagement. Is that a promise or an election dress? Many expected more: last summer, you were considering 1 million beneficiaries; This morning, the president was talking about the figure of 500,000, and you were 400,000. Excludes precarious workers and students! Bercy's been there. Above all, the scheme is based on two existing tools, which already accompany 440,000 young people – 200000 for the youth guarantee, which has never become universal, and 240000 for the intensive accompaniment of young people (AIJ), led by Pôle Emploi. Such figures allow you to relativize your ads and we are tempted to ask you: what changes, in the end?
ParlaMint-FR_2021-11-02-O1041.u18	Attendation!
ParlaMint-FR_2021-11-02-O1041.u19	The question of the sustainability of the contract of engagement also arises. In the PLF for 2022, you propose by way of amendment to finance it in the amount of 550 million euros. But what will happen next? And what about the resources allocated to the local missions responsible for accompanying the young people concerned? Will you leave the management of all the additional files to the local authorities? [[Applause on the benches of the FI group]] Prime Minister, understand our perplexity. The coming into force of this contract of engagement, scheduled for March, is more like a candidate's promise than a real breakthrough for young people. So, apart from a name change, what are you proposing to improve the support of young people in practice?
ParlaMint-FR_2021-11-02-O1041.u20	The Minister for Labour, Employment and Integration has the floor.
ParlaMint-FR_2021-11-02-O1041.u21	[[Applause on the benches of the LaREM and Dem groups. – Protests on the benches of the LR group]] Your criticism does not really surprise me, honourable Member, since it has been a year since you refused to see the exceptional effort we have made in favour of young people. We are investing €9 billion under the "1 young person, 1 solution" plan, which has enabled 3 million young people to find a job, training, apprenticeship or career path! The results are here:...
ParlaMint-FR_2021-11-02-O1041.u22	Electoralism!
ParlaMint-FR_2021-11-02-O1041.u23	[[Applause on the benches of the LaREM and Dem groups]] [[Exclaims on the benches of the LR group]] [[Same movements]] ...the youth unemployment rate has been at the lowest in 12 years. Nevertheless, we will continue our action and, within the framework of the budget for 2022, we will mobilise EUR 6 billion to ensure that no young people remain on the roadside. This is well known: despite the economic recovery and the many existing job offers, some young people will not find employment alone. What we propose is a profound transformation of the accompaniment of young people...
ParlaMint-FR_2021-11-02-O1041.u24	It's assistance!
ParlaMint-FR_2021-11-02-O1041.u25	... to enable them to be accompanied from end to end of their research: they will be able to choose a profession, access training and finally find a sustainable job.
ParlaMint-FR_2021-11-02-O1041.u26	It's an election gift!
ParlaMint-FR_2021-11-02-O1041.u27	[[Applause on the benches of the LaREM and Dem groups]] Of course, during the review of the work and employment mission that will take place this week, you will have the opportunity to vote on the appropriations devoted to this subject, and I hope you will do so! They aim to allocate an additional €550 million to enable all these young people, including those furthest away from them, to have access to sustainable employment.
ParlaMint-FR_2021-11-02-O1041.u28	Mr Paul Molac has the floor.
ParlaMint-FR_2021-11-02-O1041.u29	I note your will, Madam Minister, but you have not answered the question in concrete terms. Moreover, as you know, unemployment among young people must also be brought back as a whole! From the moment that some categories of workers, the older ones, are very numerous to retire, while new entrants to the labour market are few, unemployment necessarily declines. But what needs to be done is to get all the young people and accompany them so that they can replace those who will retire. I'm sorry to tell you, but I asked a specific question and I didn't get a specific answer.
ParlaMint-FR_2021-11-02-O1041.u30	As usual!
ParlaMint-FR_2021-11-02-O1041.u31	Mr David Corceiro has the floor.
ParlaMint-FR_2021-11-02-O1041.u32	My question to Mrs Élisabeth Borne, Minister for Labour, Employment and Integration. The President of the Republic announced this morning...
ParlaMint-FR_2021-11-02-O1041.u33	On Facebook!
ParlaMint-FR_2021-11-02-O1041.u34	... the establishment of the youth engagement contract, in continuity with the Government's commitment since the beginning of the quinquennium to our youth. This is a real construction policy. [[Applause on the benches of the Dem and LaREM groups]] Madam Minister, since its launch, under your leadership in July 2020, the "1 young person, 1 solution" plan has been the way for 3 million young people to find a solution, i.e. a job, a career path or a training course. We can only support the measures taken, and everyone here knows that there is no question of spending on youth but of investing in the future of the nation. As a result of the Government's actions, youth unemployment has returned to its pre-2008 financial crisis rate; it fell by 8.4% in the third quarter of 2021. However, we cannot stop there. Despite the recovery, too many unskilled young people remain on the roadside and are not able to find employment alone. There is an urgent need to find a quick solution for this category of young people. The Government must accompany them and reverse trends, but it must also create conditions for a system based on a balance between rights and duties. Such aid is important; they can change a person's path. If my parents hadn't ever benefited from it, I wouldn't be here to ask you my question. [[Same movements]] Madam Minister, can you clarify the contours of this new system, the conditions under which it will be deployed, but above all the accompanying measures to ensure its effectiveness?
ParlaMint-FR_2021-11-02-O1041.u35	The Minister for Labour, Employment and Integration has the floor.
ParlaMint-FR_2021-11-02-O1041.u36	Thank you for giving me the opportunity to say this: yes, the young contract of engagement, announced today by the President of the Republic and the Prime Minister,...
ParlaMint-FR_2021-11-02-O1041.u37	By a tweet!
ParlaMint-FR_2021-11-02-O1041.u38	On Facebook!
ParlaMint-FR_2021-11-02-O1041.u39	[[Exclaims on the benches of the LR group]] ...is very good news. This is very good news for all our young people who are permanently away from employment, because we have to do more for them! The young people's contract of employment involves a genuine transformation of the vocational integration arrangements intended for them. It is intended for those who will not be able to find a job alone and who may not benefit from the recovery. For 12 months, they will be accompanied and operated intensively, 15 to 20 hours a week. They will be done by Pôle Emploi, by local missions and by anti-poverty associations! The aim is to enable them to choose a job and to train themselves by mobilising the arrangements of the "1 young person, 1 solution" plan, in order to gain access to sustainable employment. And for those who need it, an allowance of up to 500 euros per month can be paid. I would like to stress one key point: commitment. The emphasis on such a concept means that rights – intensive accompaniment and allocation – go with duties. Young people in commitment contracts will have to agree to commit to be active throughout their career.
ParlaMint-FR_2021-11-02-O1041.u40	It's an RSA!
ParlaMint-FR_2021-11-02-O1041.u41	You recalled the very good results of the "1 young, 1 solution" plan; the youth engagement contract takes advantage of the lessons learned from this plan, by proposing paths to mobilize all the solutions that have proven their worth. [[Applause on the benches of the LaREM and Dem groups]] Finally, I repeat: not only are we continuing on the momentum of the "one young person, one solution" plan, but we are strengthening the means to better support young people who are furthest from employment.
ParlaMint-FR_2021-11-02-O1041.u42	Mr Jean-Louis Thiériot has the floor.
ParlaMint-FR_2021-11-02-O1041.u43	My question is for the Prime Minister. "500,000 euros to behead a policeman. 500,000 euros to rape a policeman. These words were written on the walls of an HLM in Savigny-le-Temple, in my department of Seine-et-Marne.
ParlaMint-FR_2021-11-02-O1041.u44	It's a shame!
ParlaMint-FR_2021-11-02-O1041.u45	[[Applause on a few benches of the LaREM group]] Mr. Minister of the Interior, you went there and got the right words. Thank you. But words are not enough. The reality is the multiplication of the lost territories of the Republic; They are grandmothers who are transformed into nurses under duress and terror; It is the territorial control of the "chuffeurs".
ParlaMint-FR_2021-11-02-O1041.u46	Thank you Castaner!
ParlaMint-FR_2021-11-02-O1041.u47	[[Approvals on the benches of the LR group]] The reality is a department where 200 policemen are missing, according to the unions. The reality is the dysfunctions of the criminal chain: the police do their job and do it well, but once the thugs are arrested, the culture of excuse and the lack of prison places – 15,000 places promised, only 2000 built – lead to release; This is the great failure of the quinquennium. The reality is that local authorities are also replacing the failing state by developing security shields. So what are you waiting for to establish a real judicial and police rearmament? In order to do this, we have proposals for legislation: anonymization of procedures by mentioning only the number; Open data accessibility of court decisions; The major plan of prison real estate, because the penal problem is first of all a real estate problem. [[Exclaims on the benches of the LR group]] We are in the presence of an unprecedented ensavement. Above all, don't invoke the past! We've been out of business for ten years.
ParlaMint-FR_2021-11-02-O1041.u48	Where are the police and the judges of Sarkozy?
ParlaMint-FR_2021-11-02-O1041.u49	[[Applause on the benches of the LR group]] The current situation is the result of five years of socialist laxism, and it is also the result of your mandate. Be up to Charles Péguy's injunction, which the Minister of the Interior quoted a few months ago: "The order, and the order alone, ultimately makes freedom. The disorder makes the servitude. »
ParlaMint-FR_2021-11-02-O1041.u50	The next speaker is the Minister for the Interior.
ParlaMint-FR_2021-11-02-O1041.u51	Like you and the vast majority of the French, I was shocked by the inscriptions discovered in the lobby of a building in Savigny-le-Temple, your department city. I cannot say whether these inscriptions constituted a mere provocation or a real threat, but they were clearly unacceptable to our Republic. At the request of the President of the Republic and the Prime Minister, I went to Savigny-le-Temple on Sunday morning to meet Mrs Marie-Line Pichery, mayor of the city, your colleague Member of Parliament Olivier Faure, but also the staff of the municipal police, whom I assured of my support. The very minute these inscriptions were discovered, the prosecution opened an investigation and entrusted it to the central management of the judicial police – which I welcome, Mr. I can already announce that tangible elements will soon enable us, I believe, to find the authors of these unacceptable inscriptions. We all want them to be confused and condemned. [[Applause on the benches of the LaREM group]] I want to stress this: such unacceptable acts reflect the effectiveness of the police's work, which is more than ever involved in neighbourhoods. So I can't let you say that there would be neighborhoods banned for our Republic – quite the contrary! In your department, the Seine-et-Marne, 255 police officers have taken place since 1 January 2021 and 250 kilograms of cannabis resin have been seized – more than 25% compared to last year! So yes, it provokes reactions from those who are prevented from earning 30,000, 40,000, 50,000 euros of cash by engaging in their trades. Every day, the police intervene in the neighborhoods to prevent them! [[Exclaims on the benches of the LR group]] [[Applause on the benches of the LaREM group]] Mr Thiériot, you were president of the Seine-et-Marne departmental council. The building we're talking about belongs to a social lessor in the department. He did not have video protection cameras and was not urbanly renovated! This building hasn't been repaired in more than five years! [[Extended applause on the benches of the LaREM and Dem groups. – Members of the LR Group are beating their feet in protest. – LaREM Group Members continue their applause at length]] The state will do its job when the local elected officials will do theirs!
ParlaMint-FR_2021-11-02-O1041.u52	Scandalous!
ParlaMint-FR_2021-11-02-O1041.u53	Please, ladies and gentlemen, the floor is for Mr Pierre Dharréville, whom we are listening in peace!
ParlaMint-FR_2021-11-02-O1041.u54	Yesterday, at the opening of COP26, the President of the Republic taught the whole world, as if Europe and France were exemplary in the fight against climate change. The COP must not be an eloquence contest with the subject of the planet: we cannot afford words. The situation is worrying: we must not step back and we can act. But if France and Europe make commitments, there is a long way from the word to action: the means do not follow! The success of the ecological transition requires changing our lifestyles and mobilizing, in the near future, huge financial resources. Knowing that in Europe the richest 10% emit six times as much CO as the poorest 50%, it is necessary to make the richest contribution to the pollution they produce and not to let finance go. We must engage in massive investment programmes to get out of our dependence on hydrocarbons, relocate and transform our industry, renovate housing, develop public transport and rail freight, invest in training and research, and also anticipate the effects of climate change. We cannot meet this challenge without tackling the law of the market, challenging the Stability and Growth Pact, turning our backs on austerity policies, which have been synonymous for years with climate inaction. [[Applause on the benches of the GDR and FI groups]] France is to take over the presidency of the European Union in the near future. The Government must therefore commit itself to obtaining the exit of investment expenditure in the ecological transition from the calculation of public deficits. Rather than sticking to budgetary dogma and encouraging a system in which the rule is the capture of wealth by a very small number on the backs of human beings and the planet, it is imperative and urgent to give priority to social and environmental objectives, which are essential for the future. That's what our youth demands. Prime Minister, are you ready?
ParlaMint-FR_2021-11-02-O1041.u55	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2021-11-02-O1041.u56	I would be grateful if you would excuse the absence of Mrs Barbara Pompili, Minister for Environmental Transition, who is, as you imagine, in Glasgow. She will be able to answer your questions as soon as she returns. [[Applause on a few benches of the LaREM and Dem groups]] To hear your enumeration, a moment ago, I felt that I found the essential elements of the law, adopted by the National Assembly, to combat climate disruption and strengthen resilience to its effects. [[Smile]] In fact, this text declines all the objectives you have set out. By listening to you asking for a strong mobilisation of funding to ensure the ecological transition, I also thought that you would approve the content of the recovery plan, which devotes a €30 billion envelope to the ecological transition, and the content of the France 2030 investment plan, which also has 30 billion. The massive commitments you want are on the way. You will soon have the opportunity, through your votes, to confirm the position you have just defended! Let me add a comment on the issue at COP26, on which we will have the opportunity to come back this afternoon. A first step was taken during the G20 last weekend in Rome. On this occasion, the President of the Republic took the necessary initiatives to promote mobilization around the objectives of COP26. It must be recognised that this mobilization is not enough and that we are no longer in the dynamic of the Paris Summit, the COP21, as the participating countries express many reservations and reservations. However, the G20 countries account for 80 per cent of global greenhouse gas emissions.
ParlaMint-FR_2021-11-02-O1041.u57	Please conclude, Minister.
ParlaMint-FR_2021-11-02-O1041.u58	However, the Rome Summit reaffirmed the objective of limiting global warming to 1.5 degrees Celsius and of mobilizing nearly $100 billion annually for adaptation and mitigation measures for developing countries. It's a first step...
ParlaMint-FR_2021-11-02-O1041.u59	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2021-11-02-O1041.u60	[["Oh! » on the benches of the LaREM group]] Minister, if you agree with me, then change your policy!
ParlaMint-FR_2021-11-02-O1041.u61	Mrs Fiona Lazaar has the floor.
ParlaMint-FR_2021-11-02-O1041.u62	My question is for the Minister of Labour, Employment and Inclusion and I would like to associate my colleagues Sylvie Charière and Christine Cloarec - Le Nabour. Young generations must know that they are now more than ever a priority of the nation. With the "1 young person, 1 solution" plan, we have committed significant resources, which have enabled 3 million young people to find training, internships or jobs. Despite the crisis, 2020 was a record year for apprenticeships, with 525,000 hirings, and the year 2021 confirms this dynamic. We have made the return to employment and training a priority of recovery and the results of this strategy are encouraging. Youth unemployment is now at the lowest level since 2008. We know, however, that the situation remains difficult for many of our young citizens, even though many entrepreneurs find it difficult to recruit. More than ever, we must therefore affirm our ambition and strengthen the means to support young people by giving priority to young people who are furthest from integration – those who do not study, do not take jobs or do not receive training in a sustainable way. In this connection, I would like to welcome the announcement this morning by the President of the Republic of the establishment of a youth employment contract, open to young people under 26 years of age: this scheme will provide them with support and the possibility of an allowance. The young contract of engagement gives rise to many expectations and hope. Its success will depend in large part on our ability to effectively mobilize actors in integration and employment, communities, local associations and businesses. It will also be based on our ability to look for the young people who need it most and to remove barriers to their integration, such as access to housing. [[Applause on the benches of the LaREM group]] Minister, what will be the practical arrangements for the deployment of the youth engagement contract that will allow each young person to build his or her own path?
ParlaMint-FR_2021-11-02-O1041.u63	The Minister for Labour, Employment and Integration has the floor.
ParlaMint-FR_2021-11-02-O1041.u64	You are right: in spite of the recovery, many young people remain permanently away from employment, some with difficulties. It was for these young people that the President of the Republic and the Prime Minister announced this morning the launch of the youth engagement contract.
ParlaMint-FR_2021-11-02-O1041.u65	Checkbook!
ParlaMint-FR_2021-11-02-O1041.u66	The scheme provides for a genuine transformation of young people's support towards vocational integration. Built following an interview offered to the young person by his reference of Pôle Emploi or the local mission, this enhanced support will promote the start-up and allow the young person to regain confidence and build his road to sustainable employment. As for the most broken youth, those who no longer believe in it, we will meet them through a "go-to" approach that will mobilize all local actors, sports clubs, associations and communities. The young people's contract of employment is based on a dynamic path, which is closer to the needs of these young people who face housing, health or mobility problems. Finally, it responds to a logic of gradual involvement of young people in order to foster the creation of a bond of trust with them. We want to work with communities and the field network of anti-poverty associations to remobilize the most broken youth by strengthening their capacities. [[Applause on the benches of the LaREM group]] More than a new plan, it is therefore a matter, with the youth engagement contract, of changing approaches by capitalising on successful experiences and significantly amplifying the means for young people furthest from employment.
ParlaMint-FR_2021-11-02-O1041.u67	That doesn't mean anything!
ParlaMint-FR_2021-11-02-O1041.u68	Mrs Cécile Untermaier has the floor.
ParlaMint-FR_2021-11-02-O1041.u69	Prime Minister, the figures of the report given by Jean-Marc Sauvé, on behalf of the independent commission on sexual abuse in the Church, are terrifying: 5.4 million minors, from all walks of life, were victims of sexual crimes in France between 1950 and 2020 – of which 330,000 in the ecclesial milieu. There will now be one before and one after the work of this committee. The independent commission on sexual violence and incest had estimated the number of children who were victims of sexual violence by their father every year at nearly 22000. According to the Commission's first opinion, only 1,700 persons have been prosecuted to date. To punish the culprits and to treat predators, to avoid recidivism, is imperative, but the best interests of the child require that prevention and vigilance be the rule in all sectors, public and private. We need to invest the issue of sexuality, help young people build another picture of the relationship to each other, of the relationship to the body and its own body. In another registry, after triggering the legal aid guaranteed to children, we must make the adversarial procedure and the presence of the lawyer in the painful cases of child welfare almost systematic. We must do this for the children, for the parents, not to judicialize, but to facilitate dialogue and probably free the word. Crude indifference must no longer flourish: that is the meaning of my intervention. This societal drama must become a national cause and mobilize actors at all levels. In the fight against sexual violence against children, our determination must be commensurate with the defence of our Republic's values and the protection of our children. [[Applause on the benches of the SOC, LaREM and FI groups]] What are the first actions you intend to take in the face of this human, health and social disaster?
ParlaMint-FR_2021-11-02-O1041.u70	The next speaker is Mr Custody of the Seals, Minister of Justice.
ParlaMint-FR_2021-11-02-O1041.u71	Justice has an imperative duty, a double duty, to deal with the incest cases and sexual assaults that you have recalled. The first is to condemn the perpetrators of these crimes and to prepare for their reintegration. The second is to best accompany the children who have been victims because, as we know, the judicial process, i.e. the criminal procedure, is often very cruel for the victims. It is therefore necessary to accompany them at best in this ordeal, with all humanity whose justice must prove itself capable. [[Applause on the benches of the LaREM and Dem groups]] The Code of Criminal Procedure guarantees the assistance of a lawyer to these victims, the presence of ad hoc administrators and the specialisation of public prosecutors and magistrates. The Government has enthusiastically supported Senator Annick Billon's bill, under which a child will no longer have to explain that he or she is not consenting. This is a considerable step forward in our law. We have also extended the limitation periods in a text defended by Marlène Schiappa that you have adopted. Now the word can be released a little later, because we know how difficult it is to say things. I have sent an imperative circular to the prosecutors of the Republic asking them to seek, when a denunciation takes place, if there are other victims, in order to take charge of them. The Government has expanded psychiatric emergency units for children at risk. They are experts in the collection of children's words, and we know how difficult it is to gather the words of a child who has been the victim of such acts. We have trained more magistrates, the Minister of the Interior has been concerned about the training of gendarmes and police officers for the collection of the child's speech.
ParlaMint-FR_2021-11-02-O1041.u72	Thank you for closing, Minister.
ParlaMint-FR_2021-11-02-O1041.u73	[[Applause on the benches of the LaREM and Dem groups]] I will reply to you later with regard to the Sauvé report, Madam Member. We've done so many things that two minutes is not enough!
ParlaMint-FR_2021-11-02-O1041.u74	Mr Maxime Minot has the floor.
ParlaMint-FR_2021-11-02-O1041.u75	[[Exclaims on the banks of the LaREM Group]] The left dreamed of it, La République marches it: the young RSA! You may have multiplied the artifice of communication to explain to us by a + b that it has nothing to do with, no one is fooled: your contract of engagement is nothing but a young RSA ripoliné! [[Protests on the benches of the LaREM group]] I will not go back to the totally clientelist aspect of this measure, whose first payment will come – as if by magic – six weeks before the first round of the presidential elections... [[Protests on the benches of the LaREM and Dem groups. – Applause on the benches of the LR group]] The most serious aspect of this measure is the model of society that you impose on young people in France. Do you really think it's helping young people to tell them that from now on, they will be able to live from the age of 16? How do you intend to defend the value of work or Republican merit when you say that it will now be necessary to pay the young 500 euros for them to agree to take a training course? Hundreds of thousands of young people, often from modest backgrounds, have not waited for you to learn a job, get an apprenticeship and fight for a job.
ParlaMint-FR_2021-11-02-O1041.u76	That's not the point!
ParlaMint-FR_2021-11-02-O1041.u77	[[Applause on the benches of the LR group]] What message are you going to send to this 16-year-old baker apprentice, who gets up every morning and works well over 15 hours a week to get 420 euros, when his comrades will now be paid more, just to decide to take some training?
ParlaMint-FR_2021-11-02-O1041.u78	All right!
ParlaMint-FR_2021-11-02-O1041.u79	What a record of failure, that of a country that has given up allowing its youth to succeed, by itself and through its work. [[Applause on the benches of the LR group. – Protests on the benches of the LaREM and Dem groups]] You are preparing us for a company of the assistanat while hundreds of companies are already unable to recruit in the catering, in the building, in the services to the person, in the craft!
ParlaMint-FR_2021-11-02-O1041.u80	Laurent Wauquiez, get out of this body!
ParlaMint-FR_2021-11-02-O1041.u81	[[Applause on the benches of the LR and IDU-I groups. – Protests on the benches of the LaREM and Dem groups]] How do you intend to motivate our young people to find a job if they already receive assistance income? Why not invest these hundreds of millions of euros from the RSA young people to upgrade the vocational education sector and help rebuild a strong and competitive French economy?
ParlaMint-FR_2021-11-02-O1041.u82	The Minister for Labour, Employment and Integration has the floor.
ParlaMint-FR_2021-11-02-O1041.u83	[[Vif applause on the benches of the groups LaREM, Dem and Agir ens]] [[Protests on the benches of the LR group]] Member, before criticising our project, you could study its content! Perhaps this will allow you to see that we agree on one point: we want every young person to have access to a job. For too long, in our country, some young people have remained permanently away from employment. To remedy this, the youth employment contract proposes a recast of our vocational integration schemes to accompany those who need them.
ParlaMint-FR_2021-11-02-O1041.u84	Why is this not provided for in the finance bill?
ParlaMint-FR_2021-11-02-O1041.u85	[[Exclaims on the benches of the LR group]] As the Prime Minister explained, the youth contract provides for rights and duties. It opens up the right to intensive support for employment, from 15 to 20 hours a week, and to an allowance of up to EUR 500 per month when necessary. It creates the duty to really engage, with training and immersions in business. [[Applause on the benches of the LaREM, Dem and Agir ens groups]] Did you notice that we unlocked the learning, which beats all the records? And we will continue this year! [[Exclaims on the benches of the LR group]] We believe that every young person must find his or her place in our country, and that requires the possibility of sustainable employment. We want to offer each young person who needs it personalized support to meet the needs of companies, who have many offers available.
ParlaMint-FR_2021-11-02-O1041.u86	Why is this not provided for in the finance law?
ParlaMint-FR_2021-11-02-O1041.u87	[[Exclaims on the benches of the LR group]] The €9 billion we spent on the "one young person, one solution" plan has made the unemployment rate lower than before the crisis. I recall that during the 2008-2009 crisis – you probably remember who was then Minister of Labour – it exploded by 30%!
ParlaMint-FR_2021-11-02-O1041.u88	Remember that!
ParlaMint-FR_2021-11-02-O1041.u89	[[Applause on the benches of the LaREM, Dem and Agir ens groups]] We will continue, to better accompany young people far from employment.
ParlaMint-FR_2021-11-02-O1041.u90	Mrs Olga Givernet has the floor.
ParlaMint-FR_2021-11-02-O1041.u91	Global warming is already disrupting our global balances with irreversible consequences. It was in this context that the 26th World Climate Conference, COP26, opened on Sunday in Glasgow. Progress was made during the G20 in Rome to accelerate the ecological transition, including the end of export subsidies for new coal-fired power plants. And France is committed to the closure of coal-fired power plants by 2022. In addition, the $100 billion payment to vulnerable countries has been decided, because we must all stand together against this collective challenge. But we must go further, and the message of the President of the Republic is clear: COP26 must succeed! The observation is shared, scientific studies converge: we must meet the objective of a 1.5 degree warming set out in the Paris agreement. Every year, summers are marked by repeated natural disasters. Rising temperatures cause fires and heat waves, but also dramatic floods and storms, sometimes a few days apart on the same territory. Global warming causes desertification, land submersion, famine, migration. It is a major threat to the planet and our civilization. Peace and international security depend on these challenges, in this climate crisis. Five years after the Paris summit, France is at the forefront of the fight against global warming. We have made strong decisions to achieve a zero carbon economy by 2050. Across the national territory, we amplify our action, in accordance with the law "climate and resilience". [[Applause on the benches of the LaREM group]] Our concern is about the difficulties of the international community in coordinating and delivering on its commitments. Can you recall the diplomatic stakes and the criteria for COP26 to have a positive result on our collective commitment to the fight against global warming?
ParlaMint-FR_2021-11-02-O1041.u92	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2021-11-02-O1041.u93	Three objectives will make it possible to judge whether this COP26 is a success. At the moment, we must recognize that we are not there. The first is to really commit ourselves to the trajectory of a 1.5°C warming. The Paris Agreement envisaged limiting warming between 2 and 1.5 °C, the G20 proposed setting this target at 1.5 °C, which is a novelty.
ParlaMint-FR_2021-11-02-O1041.u94	Idealist!
ParlaMint-FR_2021-11-02-O1041.u95	However, the means allocated to this trajectory must really be at the rendezvous, it is the most important. Europe is present, as we have held the walls for a whole period of time to enforce the commitments of the Paris Agreement. Progress was made during the G20: for the first time, India announced its commitment to carbon neutrality in 2070, but also a new and determined contribution at the national level. Other countries have done so, Brazil, which we did not expect, is at least in a display posture. The pressure must continue in this direction. The second objective is to ensure that the financial support of $100 billion a year, decided since the Copenhagen conference and recalled in Paris, is effective. On this point, the decision of the United States to quadruple their offer, that of Italy to triple its financing for the climate, the fact that France decided to increase it from 6 billion to 7 billion and that the European Union provides 25 of the 100 billion are all positive aspects, but the account is not yet there. [[Applause on the benches of the LaREM group]] The third objective, which is less discussed, is the finalization of the rules of application on carbon markets. It is a very technical subject, but also a very political one. Here are the three criteria on which we will judge the success of this COP26.
ParlaMint-FR_2021-11-02-O1041.u96	Mr Thierry Benoit has the floor.
