ParlaMint-FR_2021-02-16-O1171.u1	The next item is the oral questions without debate.
ParlaMint-FR_2021-02-16-O1171.u12	Mrs Marietta Karamanli has the floor.
ParlaMint-FR_2021-02-16-O1171.u13	I take note of the response provided by the Ministry of Justice. However, I cannot accept the idea that a huge effort would have been made since it is not with a few more laptops that we will be able to meet the needs of magistrates and administrative staff. And with regard to recruitment, it is not necessarily judges that are most needed to advance the various cases under way. As for the working group, while it is important to reflect on ways of filling the delays and to make proposals to this effect by 31 March, these are real means, meeting the expectations of the litigants and the increase of this crime within the perimeter of the Angers Court of Appeal, including the Le Mans Judicial Court, which we need. I very much hope that coordinated means will be put in place to address the stock of ongoing cases.
ParlaMint-FR_2021-02-16-O1171.u14	Mr David Corceiro, speaking on behalf of the Committee on Legal Affairs and Citizens' Rights, raised his question, No. 1262, on the status of translators.
ParlaMint-FR_2021-02-16-O1171.u15	There are 9,000 court interpreters on French territory. They carry out their tasks on the request of the police or judicial authorities, under the status of COSP – occasional collaborator of the public service. Their role is essential in certain procedures and their skills are valuable to justice. But because of their status, they receive net remuneration from social security contributions. While controversy had erupted and the State had been called into question before the courts, the Ministry of Justice had undertaken to settle the charges in accordance with the texts. The situation had therefore since been stabilized. Nevertheless, in the autumn of 2018, the Directorate of Judicial Services decided, on the sole recommendation of the Social Security and the Court of Auditors, that COSPs with annual turnover in excess of EUR 80000 would no longer be covered by the Ministry of Justice, thereby automatically aggravating their income from 35% to 40%, without the capacity to compensate since their tariff schedule is fixed by the Code of Criminal Procedure. Moreover, they would be harmed compared to their counterparts earning less than €800,000 per year, in contravention of the principle of equal remuneration between the different interpreters working for the Ministry of Justice. It should be noted that no text formalizes the decision of the administration and that no communication has been made to these COSPs on both the loss of their status and the resulting social and financial impact. How can this choice of the Ministry of Justice be explained? Does the seal keeper intend to reverse a decision that creates problems when the solution seemed to be found? I recall that the Government's response on 15 December last to a written question unfortunately failed to resolve it.
ParlaMint-FR_2021-02-16-O1171.u16	The Minister responsible for the city has the floor.
ParlaMint-FR_2021-02-16-O1171.u17	Member of the European Parliament, I apologize for the absence of Mr. Keeper of the Seals, who instructed me to provide you with the following information. Like you, the Ministry of Justice pays particular attention to the situation of interpreters, these actors essential for the smooth running of judicial proceedings. It should be recalled that they fall within the scope of Article L. 311-3 of the Social Security Code and are therefore entitled to the status of occasional collaborators of the public service of justice in the context of the services performed upon the requisition of magistrates or judicial police officers. This provision provides that "persons who contribute to the performance of a public service mission of an administrative nature on behalf of a public or private person shall be subject, inter alia, to the general social security system, where such activity is of an occasional nature [...]. » If the Conseil d'État and the Cour de Cassation have not yet had the opportunity to clarify the meaning to be given to the term "occasional", the Paris Court of Appeal ruled in a judgment of 14 June 2019 that in order to enjoy the status of occasional collaborator of the public service, the person had to carry on his activity either exclusively, but on a discontinuous, ad hoc and irregular basis, or as an accessory to a main activity, the latter being deducted from the existence of two cumulative points: the finding of at least one other activity carried on as a principal activity and the comparison between the amount of income derived from the main activity and the amount of income derived from the participation in the public service, the latter having to be less important. This decision was appealed to the Court of Cassation. On 14 August 2020, the judicial court in Paris considered that the words "occasional collaboration" should be understood as the non-permanent activity of the interpreter, which may be required by the judicial authority 24 hours a day, which may also imply periods of inactivity of several days or even weeks. This decision was appealed. It should be noted that of the 9000 interpreters you mentioned, only about 30 of them receive annual payments of at least EUR 80000 for their contribution to the public service of the Ministry of Justice and do not justify the occasional nature of this activity.
ParlaMint-FR_2021-02-16-O1171.u18	Mrs Valérie Rabault has the floor to raise her question, No. 1294, concerning the fight against sexual violence.
ParlaMint-FR_2021-02-16-O1171.u19	I too regret the absence of the seal guard. My question is very specific since it deals with statistics on complaints of rape and sexual assault of minors within the family unit, since to date no statistics have been published by the Ministry of Justice. First question: what is the annual number – in 2019 or 2020, no matter what – of complaints recorded in the gendarmerie or police services for these crimes and offences? What is it in particular for my department of Tarn-et-Garonne – I would also like to be given the number by department? Second question: What action has been taken on registered complaints? At the national level, what is the number of openings of information, the number of referrals to the court with investigation, the number of referrals to the court without investigation, the number of filings without investigation and, in case of prosecution, the number of convictions? I would also like to have all this data by department, especially for Tarn-et-Garonne. The third question: when these complaints lead to rankings without follow-up or non-locations, what is the reason for this from a statistical point of view? Question 4: What is the average time taken to process these cases at national level, in the Tarn-et-Garonne department and in each of the other departments? Finally, could you please tell me how many prosecutions have been brought against relatives of minors for non-denunciation of crimes or sexual offences against minors? When I read all these statistical data that I hope to have communicated, I would like to know the conclusions drawn by the seal keeper: in his opinion, is justice today in line with social reality?
ParlaMint-FR_2021-02-16-O1171.u20	The Minister responsible for the city has the floor.
ParlaMint-FR_2021-02-16-O1171.u21	You have indeed noted the absence of the keeper of the seals, who instructed me to transmit to you several elements of response. However, before communicating them to you, I would like to assure you that the Government is fully engaged in the fight against sexual violence against minors and that it is a priority. The Act of 3 August 2018 strengthening the fight against sexual and gender-based violence extended the statute of limitations for sexual crimes committed against minors, aggravated the punishment of sexual offences against minors under the age of 15 and broadened the definition of moral coercion. Today, it is necessary to go further and that is the meaning of the proposals announced on 9 February 2021 by the keeper of the seals. Here are statistical information: in 2018, 199 convictions for incestuous rape were recorded in the national criminal record, compared to 129 in 2016; The share of underage authors is increasing, forty-four instead of only thirteen in 2016. In the case of convicted adults, over 97 per cent of the sentences were handed down, with an average quantum of almost 12 years. However, the judicial follow-up given to the cases complained of is complex to analyse because of the normative developments in the field of incest. Thus, the increase in the number of convictions for this type of rape is primarily related to the re-emergence of the incestuous nature of the facts in the Criminal Code in 2016, which allowed them to be distinguished from other sexual crimes. If this qualification applies theoretically to previous acts, the cases tried until 2016 do not allow their application, these crimes being qualified as ascendant rapes or minor rapes without it being necessarily possible to identify incestuous acts. Statistical analysis should therefore be relativized as it is more indicative of an improvement in the census of this dispute through a gradual appropriation of incestuous qualifications than a real evolution of this criminal phenomenon which is too early to observe. This development should also be linked to the debates on the lengthening of the statute of limitations and to the policy pursued following the release of the victims' words. These cases necessarily remain long to deal with in terms of their criminal nature, but also in some cases because of the delay between the commission of the facts and their disclosure, which requires more sensitive investigations, in particular to find witnesses. Decisions to place no action or no action are therefore based mainly on legal grounds – prescription of facts or impossibility of establishing sufficient charges. Finally, the Ministry of Justice does not have the number of complaints lodged each year, as this figure falls under the Ministry of the Interior. Moreover, the offence of non-denunciation of crime does not specify whether the acts kept silent are sexual or not, so it is not possible to identify the number of cases to which you refer.
ParlaMint-FR_2021-02-16-O1171.u22	Mrs Valérie Rabault has the floor for 20 seconds.
ParlaMint-FR_2021-02-16-O1171.u23	I can hear you, Madam Chair, but the minister in charge had two minutes to answer me. Madam Deputy Minister, I am saddened. The answer you have given me means that the Ministry of Justice is not piloted because it has no statistics. Let the great principles inspire and dictate the law, I hear it, but this is a management issue. Counting the number of complaints certainly depends on the Ministry of the Interior, but you are supposed to answer me on behalf of the Government. Frankly, it's scary.
ParlaMint-FR_2021-02-16-O1171.u24	Mr José Evrard has the floor to put his question, No. 1292, on the social and health crisis in the former mining areas.
ParlaMint-FR_2021-02-16-O1171.u25	My question is to Mrs Bourguignon, Minister for Self-Government. From the height of the twin dens of the 11-19 of Lens, the gaze brings to infinity, from west to east, on the former mining tank. From the missing easels to the unturned rollers, remains the visual testimony of a territory that was once a land of welcome because of the land of work. These are shale pyramids left by black gules after more than two centuries of coal mining; At the time before the ECSC, the European Coal and Steel Community, the working-class districts and the corons were wound up, they were full of life; There were many sports, cultural and friendly associations. The end of coal has had painful consequences for social life. The former capital of the mining basin bears heavy stigmas; the children of the earth are violently hit by endemic unemployment, which points to the first place in France. In Lens, the average annual wage is €15,000, 23% of the population is in the RSA, a percentage that is still rising sharply with the health crisis, and 20% of the unemployed, a figure that also continues to grow, with the hemorrhage of mass unemployment continuing. The labour recession has led to the explosion of health problems: cancers are 70% higher than the national average, the pneumonology service of the Lens hospital centre, which provided 4000 annual consultations, is closed. The work reduced to the skin of grief gangrene life: poverty, misery, impoverishment cause a petrifying anguish and undermine the appetite to live. Human suffering is profound. The galley has replaced happiness on a daily basis. Definitely, having 20 years in the corons today is not the best age in life! This youth grew up with the anxiety of the next day, terrorism and now the health crisis. This youth is broken before even having the chance to get to know active life. 2020 will enter history as the marker of a sacrificed generation whose student situation expresses all the tragic. A youth sacrificed augurs for the painful destiny of a country, France, where the signs of hope are red. When you live in a completely delinquent place, as are the corons, it is difficult to feel integrated and to believe in the future. This run-off of poverty leads to a loss of self-confidence. The epidemic reinforces inequalities and increases fragility: overweight, eating disorders, rising cardiovascular diseases, diabetes, explosion of cancers and suicides, psychological problems... This additional crisis prepares for the worst; The country is derailing. The centre of gravity of a society is its social psyche. Destroying work is destroying life. The next world will not be radiant. In the corons, the life of people is not that of fictional characters; These people have a human face. The human being lives in society, he needs a social bond to build himself and to realize himself. It is necessary to detect, treat and protect; containment cannot be the right response to the epidemic. We must stem this social and human distress. Let us give the possibility of access to care; Let's get this trauma back. Dreams and hopes must not be broken: they are a hymn to life.
ParlaMint-FR_2021-02-16-O1171.u26	The next speaker is the Secretary of State for Pensions and Occupational Health.
ParlaMint-FR_2021-02-16-O1171.u27	You first pointed out an important issue concerning the mining basin, a territory that we both know well, but which is also true for the Hauts-de-Frances as a whole, is that of health. Through my duties, I am particularly committed to occupational health, which we are seeking to transform so that it is more focused on prevention. By widening the focus a little, because the situation you are referring to about the mining basin is also shared by the other territories of the region, the figures for the Hauts-de-France show this: each year, there is an increase of 10,000 deaths compared to the national average, which places our region at the last places of a sad ranking. The Government was therefore committed to promoting preventive action in the field of occupational health, and it was accompanying the hospitals in Lens and, more generally, the region. In addition, you recalled the importance of the social link. The latter is also created in employment and in the enterprise. You yourself stressed this by talking about the average income and the unemployment rate: employment must be the answer we must provide collectively. The Bridgestone site in Bethune is a good example of this. The Government – notably with Élisabeth Borne, Minister of Labour, Employment and Inclusion, and Agnes Pannier-Runacher, Minister of Industry, accompanied by some local elected officials – is fully committed to a transformation with two objectives: to support all Bridgestone employees who have to leave their jobs in a new professional project and to revitalize the Bridgestone site. Let me remind you a few figures about the employees involved in the closure of the Bridgestone plant: sixty-five people have already found a CDI, thirteen one CDD, one hundred should be affected by early retirement and one hundred and ten employees are also engaged in a training project. The social bond we find in work is important to make sense of our daily lives, our commitment and our lives. The work promotes emancipation. This is the object of the recovery plan advocated by the Government, with 35 billion euros mobilized by 2022 around four axes: decarbonizing industry, relocating strategic activities, modernizing the productive apparatus and innovation. Our region of the Hauts-de-France must benefit from a number of actions and commitment from the Government, provided that, collectively, we have the energy and the will to carry out projects. If we want to give hope in the Hauts-de-Frances, we must innovate.
ParlaMint-FR_2021-02-16-O1171.u28	The floor is open to Mr. Pierre Vatin, to put his question, No. 1281, on the national vaccination strategy against covid-19.
ParlaMint-FR_2021-02-16-O1171.u29	I would like to know more about the national strategy for vaccination against covid-19, which is a source of concern for the French. The Government launched the vaccination campaign with a slow pace assumed by the Minister of Solidarity and Health. The latter results in supply difficulties, postponement of vaccination appointments, reduced vaccination targets, discontinuation of first injections in at least three regions, including my own, the Hauts-de-France. In times of shortage, the Government criminalizes laboratories. However, only the executive has a responsibility to anticipate and ensure an adequate supply of vaccine doses. Moreover, the duration of the vaccine's protection, its effectiveness against variants of the virus and its effects on health legitimately prompt the French to question themselves. The health situation, which continues to be poor, and the idea, mentioned several times, of introducing a vaccination passport are all additional concerns. In addition, there are many questions from sick or fragile people who cannot travel to a vaccination centre. What about the possibility, for the latter, of being vaccinated at home, while the virus very often ends up at home, despite all the precautions that are taken? What else does the Government intend to do to accelerate the deployment of the vaccination campaign? Will it remain optional? What measures does the Government intend to take to reassure our compatriots?
ParlaMint-FR_2021-02-16-O1171.u30	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2021-02-16-O1171.u31	To reassure our compatriots – as you ask – I would like to point out that France is absolutely not late for the vaccination campaign. On the contrary, the figures show a steady increase in the number of people vaccinated, day after day: as of 14 February, almost 3 million first injections had already been made, which places France ahead of Germany, Italy and Spain. This makes a ratio of four first injections per 100 inhabitants over 18 years of age, compared to 3.7 for Germany and Spain, and 3.2 for Italy. Building on this rise in power, achieved thanks to the unwavering commitment of all healthcare professionals, we obviously intend to continue this dynamic, without abandoning the imperative of transparency that we have been making since the beginning of the crisis. The latter obliges me to recall that we are always dependent on the deliveries of the laboratories. To speed up vaccination, we rely on several factors. As the campaign unfolds, our supplies increase, which will allow us to gradually reduce tensions on access to vaccination. I would remind you that France is obviously affected by the purchase option activated at the end of December by the European Commission in order to receive more Pfizer vaccines. In addition to the 30 million doses initially planned for France between December 2020 and autumn 2021, this option will allow us to benefit from almost 20 million additional doses which will be delivered before the end of the summer. In addition, the gradual arrival of new vaccines on the market is also intended to allow an acceleration of the campaign. In addition to the two RNA vaccines – ribonucleic acid – messenger from the Pfizer and Moderna laboratories, the recent marketing authorisation for the AstraZeneca vaccine will make it possible to offer the vaccine in the city very quickly to anyone under the age of 65, starting with those suffering from co-morbidities. Thanks to its unique pharmaceutical circuit in Europe, with nearly 21,000 pharmacies and more than 60,000 city doctors capable of immunizing, France can hope for a rapid increase in the number of people vaccinated. In addition to AstraZeneca, other vaccines such as Novavax or Janssen could soon be granted marketing authorisation. All of this will allow us to increase the number of vaccination appointments that are opened gradually according to the number of doses received. On Friday, February 12, the appointments available in the centres extended until the end of February. Since then, vaccination centres have been gradually opening up niches for the month of March. For example, more than 1 million first injection appointments and 800,000 second injections are expected to be honoured in March at vaccination centres. There has been a massive increase in French participation in vaccination, and the work of communication and transparency of the Ministry of Solidarity and Health has contributed to this. Since February, more than 70 per cent of French people have declared that they want to be vaccinated. This figure has increased sharply since the launch of the campaign. Finally, with regard to the last aspect of your question on the optionality of vaccination, I recall the Government's clear line from the beginning: no one is obliged to be vaccinated. It is not a question of forcing, but rather of providing the French with all the necessary information on the deployment of the vaccination campaign, on supply tensions or on the side effects so that they can make an informed decision.
ParlaMint-FR_2021-02-16-O1171.u32	Mr. Pierre Vatin has the floor.
ParlaMint-FR_2021-02-16-O1171.u33	Thank you, Secretary of State, for having provided a number of answers that I had not been able to obtain at the weekly meetings with the prefecture of Oise. I can only regret that the details you provide do not reach the departmental heads of the regional health agency or the prefect.
ParlaMint-FR_2021-02-16-O1171.u34	The floor is open to Mrs Jeanine Dubie, to put forward her question, No. 1284, concerning the project for a joint Tarbes-Lourdes hospital at a unique site in Lanne.
ParlaMint-FR_2021-02-16-O1171.u35	Since 2018, the two senators and the two deputies of the department of Hautes-Pyrénées, the mayors of Tarbes and Lourdes, each president of the supervisory board of the hospitals of Tarbes and Lourdes respectively, as well as the president of the departmental council, have been unanimous in the need to bring to fruition the project of a joint hospital Tarbes-Lourdes, which has been too late. Indeed, the construction of this hospital is decisive to maintain and sustain the public hospital offer of short stays throughout the department of Hautes-Pyrénées. In January 2019, during the first presentation of the investment project, COPERMO, the interdepartmental committee for the performance and modernization of the hospital care offer, endorsed the location of this hospital at the Lanne site. It also made recommendations to consolidate the file, including on the financial side. A new presentation of the project was therefore held in February 2020, shortly before the abolition of COPERMO by the Ségur de la santé. Following this new presentation, the Minister of Solidarity and Health confirmed in a letter dated 20 October 2020 to the department's elected representatives the need to carry out the project while guaranteeing its eligibility for national aid. Indeed, given the budgetary situation of the two hospital centres, it is essential that the State make a financial contribution of at least 50% in order to be able to carry out the operation – the cost of which is estimated at 210 million euros – and to ensure its long-term financial sustainability. During an official visit by the Prime Minister and the Minister of Solidarity and Health to Tarbes on 9 January, I raised this issue with them. Olivier Véran then undertook to give an answer within ten days, stating that the hospital must correspond to the needs of the territory without constraint either on the staff or on the number of beds. Having not yet received an answer, I would like to know more about the intentions of the Government and whether a final decision confirming the construction of the Tarbes-Lourdes joint hospital on a single site in Lanne could finally be taken in the coming weeks.
ParlaMint-FR_2021-02-16-O1171.u36	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2021-02-16-O1171.u37	Let me begin by recalling one of the relatively simple principles of the Government's work: we want to develop a high-quality medical project, which is essential to ensure access to care throughout the country. The consolidation of medical, surgical and obstetric services at the Tarbes and Lourdes hospital centres at the Lanne site means that the quality of care for the population is improved. This joint hospital project is indeed the basis of a strategy to structure the care at the service of the inhabitants, in connection with city medicine. This is the guiding thread of the Government's action, which is unsurprisingly at the heart of the "my health 2022" approach to which you, the Member of Parliament, have contributed, as well as in the measures taken by the Ségur de la santé. This is therefore a priority for the Government. The Territory's elected representatives, including all the parliamentarians of whom you are a member and whom we welcome for their continued support of the project, received in December 2020 a letter from the Minister of Solidarity and Health confirming the eligibility of the project for national financial aid. The operational implementation of the project will lead to the merger, scheduled for 2023, of the two establishments. The transfer of land from the hospital centres of Lourdes and Tarbes remains to be secured. In addition, public transport access to the new hospital should not be neglected. The funding will be decided within the framework of the new Segur de la santé. The leverage to support the debt relief and investment of public hospitals will be mobilised as much as possible, as the deteriorating financial situation of the two hospitals requires significant support. It is now a matter of moving forward. Since the visit of the Prime Minister and the Minister of Solidarity and Health in January, the programming phase has been launched and the team responsible for developing the real estate programme should soon be chosen. The two hospital communities are expected to submit a detailed project in the near future. Important work remains to be done before the new hospital is opened. The timetable is ambitious and, in order to keep it, the actors are accompanied by the Occitanie Regional Health Agency, which has been present with them since the beginning of the project.
ParlaMint-FR_2021-02-16-O1171.u38	Mrs Jeanine Dubie has the floor.
ParlaMint-FR_2021-02-16-O1171.u39	Thank you for the clarification, Secretary of State, but my question is: When will a final decision finally be made? This situation has been going on for years and, in the meantime, the deficits continue to grow, the staff of the two hospitals are exhausting and suffering from budgetary constraints – non-replacement of medical stops, closure of services due to lack of staff. It can't last any longer! I hope that the Ministry of Solidarity and Health will communicate in the coming weeks an official decision to local actors and hospital centres.
ParlaMint-FR_2021-02-16-O1171.u40	Mrs Laurence Dumont has the floor to put her question, No. 1287, on the reconstruction of the CHU in Caen.
ParlaMint-FR_2021-02-16-O1171.u41	Last May, as we barely came out of the first confinement, the Calvados parliamentarians asked you to review the capacity reduction originally planned in the project to rebuild the university hospital – the CHU – in Caen. On the occasion of a question to the Government, I had stressed the need to reconsider the reduction of 200 beds. In the absence of the Minister of Solidarity and Health, Ms. Darrieussecq, on behalf of the Government, had readily admitted that the forecasts of the initial project dating from 2015 were not frozen and that consideration should be given to "possible or necessary improvements that are specified over time, in view of the health needs and the evolution of care". Very quickly, the Prefect of Calvados proposed to organize a meeting between parliamentarians, representatives of the regional health agency – ARS – as well as those of the management of the CHU and the mayor of Caen in order to take stock of this project that we do not wish to hinder, but to adapt to the realities of the current needs of the territory. A second meeting took place on February 5th – I thank the Prefect, the Director of the CHU, the Chairman of the Medical Commission of Establishment and the ARS for following up on this file. This meeting confirmed two points: on the one hand, that the reduction in the number of beds planned for 2015 is not applicable in 2021 despite the transformations, in particular the development of the ambulance and the organisation of the reception at the level of all the establishments in the territory; on the other hand, that the construction permit under development allows the maintenance of the current capacity level – a key point. So, Mr. Secretary of State, can you confirm to me that the 200 beds of the CHU in Caen will be maintained in the reconstruction project, or even re-evaluated upwards in the light of the needs study that was updated following our first request?
ParlaMint-FR_2021-02-16-O1171.u42	The next speaker is the Secretary of State for Children and Families.
