ParlaMint-FR_2021-01-26-O1136.u1	The next item is the question to the Government.
ParlaMint-FR_2021-01-26-O1136.u39	... that has identified a vaccine in less than 11 months after the discovery of the virus. It is then an industrial adventure, since all the laboratories of the world are mobilized to produce vaccine in astronomical quantities – more than a billion doses are produced every month in the world. Finally, it is a human and health adventure: when you talk about the vaccination campaign, Mr. MP, you are actually talking about the tens of thousands of people mobilized to protect the French.
ParlaMint-FR_2021-01-26-O1136.u40	Who's tired of not having doses!
ParlaMint-FR_2021-01-26-O1136.u41	Rest assured: we have vaccines. Yesterday, together with my colleague Agnès Pannier-Runacher, we discussed with the major laboratories so that they could produce vaccines in France and Europe that work on behalf of other companies that have managed to develop them. French research continues to work, including at Sanofi and the Institut Pasteur. Together, we can do it.
ParlaMint-FR_2021-01-26-O1136.u42	There are no vaccines!
ParlaMint-FR_2021-01-26-O1136.u43	[[Applause on a few benches of the LaREM group]] I repeat: on such a subject of general interest and public health, there is no need for controversies and disputes.
ParlaMint-FR_2021-01-26-O1136.u44	Mr Alain David has the floor.
ParlaMint-FR_2021-01-26-O1136.u45	Mr Minister for Solidarity and Health, the health crisis that we are going through is continuing, causing human, economic and social damage. Faced with these difficulties, and after having already missed the stage of masks – you know, the very ones that were supposedly not useful –...
ParlaMint-FR_2021-01-26-O1136.u46	Oh, no, not you!
ParlaMint-FR_2021-01-26-O1136.u47	... and that of the tests, you're missing that of the vaccines – in the nineteenth European ranking! Last week, to convince the Senate to extend the state of health emergency, you announced that it would not be possible to vaccinate more than 15 million vulnerable people by the summer. That same evening, in the news, you said on the contrary that 57 million vaccines would have been administered by the summer, 70 million by the end of August,...
ParlaMint-FR_2021-01-26-O1136.u48	Véran is not close to that!
ParlaMint-FR_2021-01-26-O1136.u49	...which led you to be immediately contradicted by Professor Jean-François Delfraissy, President of the Scientific Council. These approximations turned into permanent flogging. Add to this the disappointing announcements of the Institut Pasteur, the waiting Sanofi vaccine and the rate of vaccination, which is still not taking off, and you will understand the scepticism of the French on the action of the Government. Pastor's country is sadly lagging behind in this global race against disease.
ParlaMint-FR_2021-01-26-O1136.u50	No, that's not true!
ParlaMint-FR_2021-01-26-O1136.u51	This finding is all the more bitter because the Sanofi laboratory, which had received state aid, recently announced the abolition of 400 jobs in its research and development branch: no wonder the French make themselves the harsh prosecutors of the President of the Republic, whose chinaches and contemptuous attitude can legitimately tire. Are we well governed in this war against the virus?
ParlaMint-FR_2021-01-26-O1136.u52	Yes!
ParlaMint-FR_2021-01-26-O1136.u53	Will the figures of progression of the disease, worrying, finally lead you to make the right decisions?
ParlaMint-FR_2021-01-26-O1136.u54	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-01-26-O1136.u55	[[Exclaims on the benches of the LR group]] I thank you for the benevolence of this supplementary question, which seems to me to go fully in line with what the French expect from national representation and its debates...
ParlaMint-FR_2021-01-26-O1136.u56	What a condescendence!
ParlaMint-FR_2021-01-26-O1136.u57	[[Same movements]] A chronic inability to show the things that work and this tendency to point fingers with a form of malice or even greedy pleasure, which could be a problem and put the Government in trouble! This is my personal opinion, you have the right not to share it: this is not necessarily what the French expect from us. You're right, the French want vaccines. They want masks: they have plenty of masks. They want tests, too. You're talking about test fiasco; France is the European country that makes it the most... You can check it out!
ParlaMint-FR_2021-01-26-O1136.u58	Yes!
ParlaMint-FR_2021-01-26-O1136.u59	[[Applause on the benches of the LaREM and Dem groups]] It is also one of the only European countries where tests are free and where you can be tested without a prescription, freely, at every corner of the street, in a pharmacy or a laboratory: you can check, it's factual! Add the number of tests carried out in France since the beginning of the pandemic and compare the result with the figures of our neighbours: I challenge you, Mr.Member, to find a model that satisfies you more than the current French model.
ParlaMint-FR_2021-01-26-O1136.u60	Stop being condescending!
ParlaMint-FR_2021-01-26-O1136.u61	Thanks to Ambrose Croizat! Thanks to the communist ministers who invented social security!
ParlaMint-FR_2021-01-26-O1136.u62	In one year of a pandemic, there were indeed fifteen days during which it was very difficult to get tested: it was at the beginning of September and the deadlines had grown longer, it was necessary to wait up to five days to be tested. It only lasted for a couple of weeks, Congressman! Is that what you call a fiasco? [[Applause on the benches of the LaREM and Dem groups]] Every time you let yourself go to such talk, I get messages, and I'm sure you get them too, from French people who have been tested, but also from biologists, nurses, pharmacists, who ask why you say that, as they mobilize day and night. We must stop holding these pejorative discourses, which undermine an indispensable trust. As we talk, caregivers save lives, pharmacists run PCR tests, labs analyze them: the whole country has started and you're criticizing it for questions!
ParlaMint-FR_2021-01-26-O1136.u63	There's work to do!
ParlaMint-FR_2021-01-26-O1136.u64	[[Applause on the benches of the LaREM group and on some benches of the Dem group]] Can we trust the way our country is governed at this time? I'll tell you what, yes. You have the right to think that no, but at least trust the French and French, who ask you something other than this kind of debate.
ParlaMint-FR_2021-01-26-O1136.u65	Mrs Marie Silin has the floor.
ParlaMint-FR_2021-01-26-O1136.u66	I would like to associate my colleague Jean-Michel Fauvergue with my question. Mr Minister of the Interior, on Friday 15 January, around 18:30, the 14-year-old Yuriy was the victim of an attack of a rare violence on the slab of Beaugrenelle, in the heart of the 15th arrondissement of Paris. As the surveillance cameras show, a group of about ten people beat the young teenager while he was on the ground. This unbearable aggression shocked and moved France as a whole, and it occurred in my own constituency, usually considered quiet and family. Since the beginning of the quinquennium, the Government has been pursuing a proactive policy to ensure the security of our citizens...
ParlaMint-FR_2021-01-26-O1136.u67	Really?
ParlaMint-FR_2021-01-26-O1136.u68	Ask Castaner!
ParlaMint-FR_2021-01-26-O1136.u69	This is attested to by the creation of a daily security police and the label "Quarter de reconquête républicaine". Yet our law enforcement and our fellow citizens need even more support in their fight against insecurity, against crime.
ParlaMint-FR_2021-01-26-O1136.u70	Good thing Dupond-Moretti's here!
ParlaMint-FR_2021-01-26-O1136.u71	[[Applause on the benches of the LaREM and Dem groups]] Minister, how will Beauvau's security construction sites enable law enforcement agencies to effectively combat this crime that is now raging in neighbourhoods previously freed from violence?
ParlaMint-FR_2021-01-26-O1136.u72	The next speaker is the Minister for the Interior.
ParlaMint-FR_2021-01-26-O1136.u73	First of all, let me come back, as you did, to the tragedy of this young man beaten, practically to death, by a gang. The images of the video protection of the Paris police prefecture revealed all the violence of this aggression, now known to all the French. It is an unbearable vision for the family, but also for anyone who is sensitive to what affects others. Beyond these words of circumstance, which are no less sincere, I can only tell you that the police officers, under the authority of the Paris Public Prosecutor's Office, are carrying out a work which, I am sure, will allow those responsible for these acts of cruelty to be confused and brought before magistrates who, we hope, will pass strong and indisputable convictions. [[Applause on the benches of the LaREM and Dem groups]] The Government – I would like to welcome my predecessors Christophe Castaner and Gérard Collomb – takes this phenomenon of gangs very seriously, all the more complicated to deal with since 70% of their members are minors. Of course, it's a police subject, a subject of justice; Isn't it also an educational subject? When parents leave thirteen, fourteen or fifteen-year-olds with iron bars and screwdrivers, the institutions of the Republic can always be accused, but the Republic cannot always do the work that they have to do.
ParlaMint-FR_2021-01-26-O1136.u74	Mr Jean-Philippe Nilor has the floor.
ParlaMint-FR_2021-01-26-O1136.u75	My question is for the Minister for Overseas Affairs, and I would like to associate all of Martinique's Members with it. In the midst of a covid -19 pandemic, the European Commission would be prepared to exclude from the benefit of sea-granting differentials local production providing less than 5% or more than 90% of the local market, in violation of the provisions of Article 349 of the Treaty on the Functioning of the European Union – TFEU – which recognises the specificities of the outermost regions and establishes a right of derogation, consubstantial to this particular status. This scandal is in addition to that of chlordecone. Such a decision, the method of which is subject to bail, would dismantle our production and make our territories mere exclusive outlets for the sale of imported products. Colbert would be proud of it! Market shares fluctuate by definition; refer to the list of products covered by the sea-grant differentials is an economic nonsense, especially since the calculation is made on a territory-by-territory basis and not by taking the Caribbean market as a whole, although it is more relevant in terms of investment. Mechanically, the consequences of this measure would be as follows: first, an inflationary effect on basic necessities, while expensive living, poverty and record unemployment are already rampant by the pandemic. Secondly, a crisis in local supply, particularly in the strategic sectors of agri-food and construction, which is all the more essential for meeting primary needs in a context of permanent major risks. Thirdly, an obstacle to food sovereignty and the prioritization of short circuits, however advocated by President Macron as part of the recovery plan. Finally, what about the carbon footprint of such import support?
ParlaMint-FR_2021-01-26-O1136.u76	Thank you, my colleague.
ParlaMint-FR_2021-01-26-O1136.u77	[[Applause on the benches of the GDR group]] Mr Minister, can France let the production capacity of its own territories be condemned?
ParlaMint-FR_2021-01-26-O1136.u78	The next speaker is the Minister responsible for industry.
ParlaMint-FR_2021-01-26-O1136.u79	First of all, let me apologise to Sébastien Lecornu, who would have wished he could answer your question himself. Let's go back to the facts. At the beginning of 2020, the French State and the French outermost regions initiated discussions with the European Commission on the renewal of the Community framework for the granting of the sea for a period of seven years. The decision of the Council of the European Union must be taken by the end of the year. As far as our position is concerned, I would like to reassure you first of all: France remains attentive to supporting the production of its overseas territories. We have identified priorities, the first of which is the overall stability of the current ultramarine production protection system. The differentials between imports and local production for the granting of the sea cover 1064 products; we are ensuring that this level of protection is maintained during the next seven-year period. I say this clearly: the Government, in conjunction with socio-professional actors, is determined to defend these local productions, regardless of the market share they represent in these territories. Our second priority, of course, is to support innovation and emerging local production, in particular by updating the lists of products concerned, in order to take account of the needs of the territories. We have therefore proposed that new products should benefit from the difference in the granting of the sea. The third priority is to reduce the financial and administrative burden on small businesses: we have therefore asked the European Commission to increase the threshold for the granting of a sea-based licence from EUR 300 000 to EUR 550000.
ParlaMint-FR_2021-01-26-O1136.u80	Thank you, Madam Deputy Minister.
ParlaMint-FR_2021-01-26-O1136.u81	[[Pierre-Alain Raphan applauds]] As for the follow-up, yesterday the Overseas Ministry initiated a consultation in which you yourself participated. Discussions with socio-economic actors on the progress of work on the renewal of the granting of the sea must take place at the beginning of February: you will obviously be associated with it.
ParlaMint-FR_2021-01-26-O1136.u82	Mrs Agnès Firmin Le Bodo has the floor.
ParlaMint-FR_2021-01-26-O1136.u83	Mr Minister of Solidarity and Health, we can welcome the fact that nearly one million French people are now vaccinated; The pressure is strong, as is demand, which is to be welcomed. However, news about vaccination blows hot and cold. This week, the good news is that AstraZeneca will receive its marketing authorisation on Friday; the bad news is the announcement of production difficulties in the same laboratory. My first question therefore relates to the manufacture of vaccines: what means does the Government devote to supporting French laboratories, and more broadly European ones, in order to develop their production lines, which is indispensable? [[Applause on the benches of the IDU-I group]] My second question concerns access to the AstraZeneca vaccine. The city circuits have proven their effectiveness. You yourself, Minister, mentioned the tests earlier: easy access and full reimbursement, they have almost become a barrier, which we can rejoice at. To vaccinate all our fellow citizens, we will need arms; city circuits, i.e. the 60000 proximity points represented by medical offices, nursing offices, pharmacies, are ready. Minister, are you going to appeal to them?
ParlaMint-FR_2021-01-26-O1136.u84	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-01-26-O1136.u85	Mrs. Firmin Le Bodo, thank you for your question and your commitment on the ground...
ParlaMint-FR_2021-01-26-O1136.u86	Like everyone else here!
ParlaMint-FR_2021-01-26-O1136.u87	...as a caregiver. The European Commission has made the choice, paying for it, to diversify its sources of supply and not, if I dare say so, to put all its eggs in the same basket, by purchasing in advance several vaccines, in different ways, from several large laboratories likely to have their research completed. We therefore use Pfizer and Moderna vaccines, which are already authorised; that of AstraZeneca, developed with the University of Oxford, will soon enrich our vaccine package at the disposal of French, Europeans and the world population. With regard to the opinion of the European Medicines Agency, which we are waiting for Friday, I do not know any more: will it be final, subject to further research? Will the AstraZeneca vaccine affect older or younger people? How effective will it be? As with any vaccine, we will wait for a rigorous evaluation of this autonomous agency, for access to scientific data, to form a conviction and organize the vaccination campaign. However, it is true that the product of AstraZeneca gives rise to many hopes, since, unlike the two vaccines already available, it can be stored between 2 °C and 8 °C, i.e. in a simple refrigerator; Moreover, it is much less sensitive to transport, which allows us to envisage its deployment in other ways, in a way complementary to the current centres. [[Applause on a few benches of the LaREM group]] I cannot answer your second question with precision today, about the involvement of everyone. Since the beginning of the pandemic, we have seen that our pharmaceutical system is working; Our liberal doctors are extremely committed and want to participate in the vaccination campaign. To organize such campaigns, we will use whenever possible the professionalism of caregivers, this fundamental wealth of our country. Therefore, I hope that we can spread the AstraZeneca vaccine in the clinics. For this I expect the opinion of the competent authorities: this is an indispensable prerequisite.
ParlaMint-FR_2021-01-26-O1136.u88	Mrs Agnès Firmin Le Bodo has the floor.
ParlaMint-FR_2021-01-26-O1136.u89	Thank you, Minister, for this answer which is not really one,...
ParlaMint-FR_2021-01-26-O1136.u90	That's his specialty!
ParlaMint-FR_2021-01-26-O1136.u91	...because to do or not to practice vaccination through the city circuit, it is anticipated. Your services, which are working on the subject, should provide first orientations on Friday; That is why, in doubt, I repeat to you that this circuit is ready for vaccination, as it was for the tests and before that for the distribution of masks, to the nearest unit.
ParlaMint-FR_2021-01-26-O1136.u92	Mr Jean-Pierre Door has the floor.
ParlaMint-FR_2021-01-26-O1136.u93	Prime Minister, the vaccination campaign is entering its second week. Many have already responded: this is a very good thing. So you're right to pass the overmultiply and change the brace. Enough of this campaign at the speed of a two-horse, orders and counter-orders that are multiplying, of this festival of uncertainties on the ground, be it the platform Doctolib, which had difficulty to answer, the question of the five or six doses contained in a vial of vaccine, the postponement of the second injection to six weeks after the first, the stocks of vaccine to come and the centres that are already closing their doors, for lack of doses. Prime Minister, enough of this bureaucracy, of these Theodule committees, of these paralysing agencies and agencies, caught in flagrante delicto of slowness and error!
ParlaMint-FR_2021-01-26-O1136.u94	That's right!
ParlaMint-FR_2021-01-26-O1136.u95	[[Applause on the benches of the LR group]] Immunization centres are open, local elected officials and health professionals are on the verge of war. Everybody's ready. Locally, we're all mobilized. In my city, more than 1,000 people were vaccinated in four days. Only there is a lack of financial resources, and doses do not follow. Prime Minister, to win a war, we must not run out of ammunition. How can you believe in your fuzzy projections, your hypothetical calendar, the 15 million people vaccinated next summer? How can we combine the continuation of the vaccination campaign with a possible reconstitution?
ParlaMint-FR_2021-01-26-O1136.u96	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-01-26-O1136.u97	Mr Door, you are asking several factual questions to which I have already provided factual answers, but outside the Chamber, which gives me the opportunity to repeat them here. You're talking about an uncertainty about the number of doses per vial. There is no uncertainty, but an invitation to extract six doses; the marketing authorisation has been amended to this effect. On the first million injections made, the lifts attest that an average of 5.9 doses are taken from a vial – in other words, almost a sixth dose...
ParlaMint-FR_2021-01-26-O1136.u98	It's billed...
ParlaMint-FR_2021-01-26-O1136.u99	Here's your answer, factual and encrypted. [[Applause on the benches of the LaREM group]] With regard to the idea of postponing the vaccine recall, I gave a press conference this morning with Professor Alain Fischer to explain the ins and outs of my decision: the booster injection will not be postponed. For the Pfizer vaccine, it will take place between three and four weeks after the first injection. We took half an hour to explain it to the French who wanted to. There is no uncertainty either. [[Applause on the benches of the LaREM and Dem groups]] You're talking about the supply of doses, the vaccinations made. Visit the website data.gouv.fr : since Saturday, all deliveries, all stocks, on a departmental and regional scale, are included in open data! This is a first, for a campaign of this nature, in our country. Within 48 to 72 hours, you will find the number of doses, deliveries, vaccinations and the status of stocks, with a weekly update, for each of the thousand centres opened on the national territory – in open access, so that everyone can be informed. So, in my opinion, there is no uncertainty. Direct access to the information system in which all vaccinations are reported will soon also be opened, to allow the French to compile their own statistics and to measure the proportion of people vaccinated among the over 80s or residents of EHPAD, for example. Yesterday, we had already proposed or realized the primary vaccination of more than 40% of these residents. This figure will increase significantly this week, perhaps up to 80%, allowing us to almost reach the 100% target of vaccinees in EHPADs. That would be good news; There is also no uncertainty. As far as vaccine arrivals are concerned, I gave the numbers last week, as I do month by month, but I can also communicate them to you every week. All information is transparent and available on the Ministry's website.
ParlaMint-FR_2021-01-26-O1136.u100	All right!
ParlaMint-FR_2021-01-26-O1136.u101	So everything's okay? But at my place, it's not okay!
ParlaMint-FR_2021-01-26-O1136.u102	Mr Thierry Benoit has the floor.
ParlaMint-FR_2021-01-26-O1136.u103	[["Ah! » on the benches of the LR group]] Mr Minister of Solidarity and Health, dear Olivier Véran, I would like to talk to you about medical deserts. You are often questioned about the health crisis and the pandemic experienced by the 67 million French. But the health crisis also highlights the difficulty for many French people in finding a referral doctor, a family doctor, six million of whom do not have one. I see with you Roselyne Bachelot, who was minister of health and sports ten years ago – that was yesterday. We have finally made little progress since then, when in the health crisis we are going through, it is the referent doctor who makes the link between the French and the health measures; It is important to remind him. [[Applause on the benches of the IDU-I and LR groups. – Mr Florian Bachelier and Mr Jean-Baptiste Moreau also applaud]] Medical deserts concern both rural and urban areas. Yet, for the past ten years, much has been done: removal by Mr.Véran of the numerus clausus that Mrs.Bachelot had begun to take up, multidisciplinary houses, local health contracts, telemedicine, installation bonus of up to €50000, and defiscalisation. But that is no longer enough. When you have been a Member of Parliament for more than 10 years, you have to question the Government about medical deserts. My question is: when will we regulate, contract, install doctors where they need them, like what we do for pharmacies?
ParlaMint-FR_2021-01-26-O1136.u104	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-01-26-O1136.u105	Thank you, Mr Thierry Benoit, for your question. I know your commitment to the fundamental issue of access to care for all throughout the national territory, which I do not forget in the period we are going through. I was talking earlier about transparency about vaccines; Amélie de Montchalin, and with her the entire Government, was encouraged to be transparent on other elements. By visiting the.fr government website, you will have access to all the information related to access to care in the "barometer of results" tab. I have consulted the page dedicated to your beautiful department of Ille-et-Vilaine: I don't know if you know, but there are now thirty-nine multidisciplinary health homes, even though there were almost none before.
ParlaMint-FR_2021-01-26-O1136.u106	It's the intercommunals who pay, not you!
ParlaMint-FR_2021-01-26-O1136.u107	It shows that things are moving, that they are not frozen. You are also right to underline the suppression of the famous numerus clausus – and to say that I was for nothing in its establishment! – which amounted to preventing a young Frenchman from studying medicine in France and then practising in France, while Romanian doctors were recruited in Romania, or even French doctors were trained in Romania.
ParlaMint-FR_2021-01-26-O1136.u108	Now, the number of places is limited in every promo!
ParlaMint-FR_2021-01-26-O1136.u109	We removed it two years ago, but it takes time for doctors to be trained and fully operational.
ParlaMint-FR_2021-01-26-O1136.u110	The number of doctors trained is no less limited!
ParlaMint-FR_2021-01-26-O1136.u111	[[Mr. Florian Bachelier applauds]] [[Applause on a few benches of the LaREM group]] There are other incentives that work well and allow the situation to improve, as evidenced by improved indicators. You speak for telehealth and telemedicine; Never will the crisis have accelerated its transformation so much. In exactly one year, the number of teleconsultations increased from 10,000 per week to 1 million. Thanks to digital technology, we have thus broken the distances. We have equipped not only doctors but also nurses and physiotherapists, who can also carry out teleconsultations. But digital will not replace the direct relationship between the patient and the caregiver or doctor; This is why we will continue to deploy health homes as well as the territorial health professional communities, the CPTS, which cover 40% of the territory. We will also deploy SAS, access to care services, for access to unscheduled emergency care. We continue resolutely, and we will succeed!
ParlaMint-FR_2021-01-26-O1136.u112	Mr Thierry Benoit has the floor.
ParlaMint-FR_2021-01-26-O1136.u113	[[Applause on the benches of the IDU-I group and on some benches of the LR group]] My attending physician – Dr.Le Du, near Fougères – gave me my medical file on December 30th: he retired without being replaced. I assure you, minister: if you do not take coercive measures, we will not succeed. France trains more doctors, but they are poorly distributed. We can't accept it anymore!
ParlaMint-FR_2021-01-26-O1136.u114	Mr Julien Aubert has the floor.
ParlaMint-FR_2021-01-26-O1136.u115	My question is for the Minister of Ecological Transition. On Friday 8 January, we were prompted by TEN, the electricity transmission network, to reduce our electricity consumption in order to prevent our network, which is subject to a peak of consumption, from collapsing. The confession is big! A few years ago, before the socialists came to power, France had an excess capacity for electricity production; Now we have to tighten our belt! This last peak, however, was nothing exceptional: in 2012, we had to cope with a consumption of 102 gigawatts, while it was barely 87 gigawatts this time. How can I explain it? You say that part of our nuclear power plant is unavailable because of the postponement of maintenance operations. You forget to specify, by the way, that if you had let EDF conduct its maintenance operations during the first confinement, we would not be there! Another, more comprehensive explanation is the energy policy that you are pursuing by choosing to favour the development of intermittent electric energies at the expense of pilotable energies. Since 2012, these have been reduced by 10%, due in part to the shutdown of the Fessenheim power plant, while the Flamanville PRT is not yet in operation.
ParlaMint-FR_2021-01-26-O1136.u116	A state scandal! A desertion of territory!
ParlaMint-FR_2021-01-26-O1136.u117	[[Applause on the benches of the LR group]] Our electrical system now has no margin. What will happen, Madam Minister, if confinement occurs in February and the winter is harsh? Does your Government intend to change its energy policy?
ParlaMint-FR_2021-01-26-O1136.u118	The Minister for Environmental Transition has the floor.
ParlaMint-FR_2021-01-26-O1136.u119	Mr Julien Aubert, it is not by repeating one hundred and fifty times something false that you will make a truth of it.
ParlaMint-FR_2021-01-26-O1136.u120	It applies to you!
ParlaMint-FR_2021-01-26-O1136.u121	I repeat again: first, the French will normally be supplied with electricity this winter.
ParlaMint-FR_2021-01-26-O1136.u122	Produced with German coal!
ParlaMint-FR_2021-01-26-O1136.u123	There won't be a blackout, unlike the idea you're trying to spread. Secondly, if there are problems of peak consumption, which sometimes make it necessary to smooth consumption,...
ParlaMint-FR_2021-01-26-O1136.u124	The facts are stubborn!
ParlaMint-FR_2021-01-26-O1136.u125	...that's because the maintenance operations could not be carried out during the confinement, whatever the reason you invoke.
ParlaMint-FR_2021-01-26-O1136.u126	Because of your mismanagement of the first confinement!
ParlaMint-FR_2021-01-26-O1136.u127	Of course, the closure of the Fessenheim power station is not for anything.
ParlaMint-FR_2021-01-26-O1136.u128	Of course I do!
ParlaMint-FR_2021-01-26-O1136.u129	You say this yourself: about 20% of our nuclear capacity is currently not being operated, for reasons such as maintenance.
ParlaMint-FR_2021-01-26-O1136.u130	Because of you!
