ParlaMint-FR_2021-05-18-O1275.u1	The next item is the question to the Government.
ParlaMint-FR_2021-05-18-O1275.u66	We cannot remain powerless in the face of the tragedy that is currently tearing the Middle East apart. Indeed, between Israel and Palestine, we are witnessing a terrifying escalation of tensions, which are reaching a level of violence that the region, although regularly bruised, had not experienced in years. [[Applause on a few benches of the LaREM group. – Mrs Agnes Thill and Mr Meyer Habib also applaud]] [[Same movements]] Faced with this resurgence of an already terribly deadly conflict, we cannot put Hamas, a radical terrorist and Islamist group, and a democratic state like Israel on the same level. Hamas has regularly led the worst policy by torpedoing the peace processes, even if it has instrumentalized the suffering of the Palestinian people. In the face of its attacks, Israel legitimately defends its right to exist and to live in security. But the current tensions are in a context of political crisis and institutional instability that has persisted for two years in the Hebrew state. They also express the refusal of the Arab population to increase the number of settlements. This cycle of violence no longer seems to have any limits, and it is once again the civilian populations who are the first victims. Hamas fired more than 3,000 rockets into Israel in retaliation for IDF strikes on the Gaza Strip. In one week, more than 220 people were killed and more than 1,000 injured, mainly on the Palestinian side. [[Applause on the benches of the LR group]] Now, the international community must obtain a ceasefire as soon as possible and begin de-escalation. While the United States seems to be disinterested in the conflict and the three meetings of the United Nations Security Council have not led to any common position, France has a major role to play. How does it intend to take concrete action to overcome this diplomatic impasse and relaunch the peace process that has been engulfed for twenty years?
ParlaMint-FR_2021-05-18-O1275.u67	The next speaker is the Minister for Foreign Trade and Attractiveness.
ParlaMint-FR_2021-05-18-O1275.u68	As I said, the situation in the Middle East is serious. France expresses very clearly its unwavering commitment to Israel's security. We condemn rocket fire: it is unacceptable and must cease immediately. The Israeli authorities must exercise restraint in their military response and act proportionately, in accordance with international law. Once again, we must ensure the security of the civilian population in Gaza and find ways and means of a cessation of hostilities. This is what the Government is doing through the actions of the President of the Republic, the Minister for Europe and Foreign Affairs and our representatives in the UN Security Council.
ParlaMint-FR_2021-05-18-O1275.u69	You put Israel and Palestine on the same plane!
ParlaMint-FR_2021-05-18-O1275.u70	Let us be clear: the current situation is also the result of a lack of political prospects that have lasted too long and that will continue to produce violence as long as it continues. Without the very clear will to move resolutely towards a two-State solution within the framework of Security Council resolutions and international law, we will not be able to emerge from this often latent conflict, which is currently burning the Middle East. It is in this sense that France acts on a daily basis, especially in this moment of crisis.
ParlaMint-FR_2021-05-18-O1275.u71	Verbiage!
ParlaMint-FR_2021-05-18-O1275.u72	Mr Erwan Balanant has the floor.
ParlaMint-FR_2021-05-18-O1275.u73	On 8 March, Alisha, 14, died of drowning, pushed into the Seine by two classmates. On Friday, 14 May, 17-year-old Marjorie was killed with a knife as a result of rivalries on social networks. The list of adolescents who died as a result of violence or harassment continues to grow. Violence and harassment gangrene society: during schooling and higher education, at work, in public spaces, online, in moral or sexual forms, these scourges are omnipresent. It is often in school, and then on social networks, that children are confronted with it for the first time. Tolerating violence in these places is to anchor it in the development of children and to support it in the society of the next decades. Conversely, advocating empathy and living it together from an early age will enable tomorrow's adults to adopt non-violent modes of communication. To appease society, we must intervene from an early age. There are many solutions. I am thinking, for example, of the creation of a barometer of harassment and cyber-harassment, which would allow us to have reliable figures on the phenomenon. We could also create an offence of school harassment in the Criminal Code, in order to impose a clear and precise prohibition and promote awareness. There is also a need to deploy a major interdepartmental public youth policy on issues of cyber-harassment, violence and school harassment. We also need to accompany the victims, but also the perpetrators, who often reproduce violence, and face up to their responsibilities: since their algorithms spread violence, they must protect their users, especially minors, in consultation with public and voluntary actors. [[Applause on the benches of the Dem group]] Do you intend to take these proposals into account in order to protect young people from this violence?
ParlaMint-FR_2021-05-18-O1275.u74	The next speaker is the Minister for National Education, Youth and Sport.
ParlaMint-FR_2021-05-18-O1275.u75	You are right to mention this problem of global society,...
ParlaMint-FR_2021-05-18-O1275.u76	Thank you, Balanant!
ParlaMint-FR_2021-05-18-O1275.u77	...that all school systems know and confront. Not all do it with the same efficiency. Adrien Taquet, who has been very active on this issue as Secretary of State for Children and Families, and I have studied at length the measures implemented in different countries. You have also done so in the report you submitted in October, which, I assure you, has been, is and will be a source of policy inspiration. To be effective, action must be based on several pillars. First of all, as you said, it is appropriate to encourage a spirit of fraternity, team and cooperation from the beginning of schooling, rather than an individualistic state of mind and violence. This objective encompasses all policies in primary school, although I will obviously not go into detail today. This is the first point, because harassment depends on a multitude of factors. Secondly, harassment must be seen as a central element of the school climate. To this end, we have developed a school assessment policy that takes into account the school climate. Finally, it is important to take decisive and direct action in each institution where cases of school harassment occur. That, too, is the meaning of the policy that we are pursuing, for example, by designating ambassadors against harassment in institutions. The results show that the schools and institutions involved in this policy are reaping the benefits. In this way, we see that school harassment is beginning to decline in France. [[Applause on the benches of the LaREM and Dem groups]] On the other hand, cyber-harassment doesn't step back. You are right to stress, among other things, the need to combat this phenomenon, which has given rise to so many tragedies, in France and elsewhere: we must also take decisive action with regard to social networks. In 2019, following the G7 meeting of ministers of education, chaired by France, we launched an international coalition on this issue. Let us continue to work in this direction with the platforms. The first results are here. Some actors are acting, others are not. We must therefore make progress on this issue, with your help and with your proposals.
ParlaMint-FR_2021-05-18-O1275.u78	Mr Alexis Corbière has the floor.
ParlaMint-FR_2021-05-18-O1275.u79	After the three health waves related to covid-19, the fourth is there: it is the social wave. She's terrible. Since March 2020, 100,000 contract breaks have been announced. The destruction of 271,000 salaried jobs is anticipated by 2021. Do not take the pretext of the pandemic, since you have wasted valuable public money by distributing it to the major groups that organize these dismissals. This spring, as unemployment increases, the CAC 40 groups are about to pour a record 51 billion euros in dividends.
ParlaMint-FR_2021-05-18-O1275.u80	A million jobs!
ParlaMint-FR_2021-05-18-O1275.u81	At the same time, you are continuing your unjust reform of unemployment insurance, thanks to which you will punctuate 2.3 billion in the most precarious pockets. This is unacceptable! [[Applause on the benches of the FI group]] I will take a specific example: after raising 5 billion euros from the state and paying 2 billion euros to its shareholders, the Renault Group, whose state is a shareholder, will separate from the Foundry of Brittany. What did you do? Nothing! On this occasion, I salute the 350 employees currently mobilized, who are starting their fourth week of strike. Other examples: Sanofi, which received 1 billion public money, but dismissed 1300 employees, Bridgestone, which received 3 million euros of public aid and dismissed 863 employees, the Saipol factory in Montoir-de-Bretagne, or even Aéroports de Paris with 30,000 jobs threatened on the platforms of Roissy and Orly! That's not all: salaries are concerned too! Auchan's employees in Bagnolet are mobilizing because they have only been increased by 0.6%, while their group has returned 18% profit to its shareholders. I also greet Carrefour's employees. [[Applause on the benches of the FI group]] [[Same movements]] Why not ask for compensation for the aid paid? Why reject our proposal to establish an employment guarantee when it would create 2.8 million jobs, at a cost equivalent to the amount of the solidarity tax on wealth, the ISF, which you have abolished? Why not ban dismissals in profit-making groups and receive aid?
ParlaMint-FR_2021-05-18-O1275.u82	There!
ParlaMint-FR_2021-05-18-O1275.u83	[[Same movements]] Employment, employment and employment: this is the first safety issue. But you do not block the unjust fourth social wave that will destroy thousands of them.
ParlaMint-FR_2021-05-18-O1275.u84	The Minister for Labour, Employment and Integration has the floor.
ParlaMint-FR_2021-05-18-O1275.u85	I want to repeat: never has a government acted so much...
ParlaMint-FR_2021-05-18-O1275.u86	History!
ParlaMint-FR_2021-05-18-O1275.u87	[[Protests on the benches of the FI group]] ... to protect employees, job seekers, young people and the most vulnerable.
ParlaMint-FR_2021-05-18-O1275.u88	Be modest, Madame Borne!
ParlaMint-FR_2021-05-18-O1275.u89	In 2020 and 2021, we will have mobilised more than €40 billion in partial activity, precisely to protect jobs and skills.
ParlaMint-FR_2021-05-18-O1275.u90	Thanks to the regions!
ParlaMint-FR_2021-05-18-O1275.u91	The results are here. After the 2008-2009 crisis, the number of jobseekers had increased by more than 25 per cent in one year. Thanks to the aid we have deployed, we have been able to contain the increase in unemployment, which now amounts to 8%. While this is still too much, it must be compared to the 25 per cent of the 2008-2009 crisis. We will continue to act to protect jobs and skills through the long-term partial employment agreements signed by 54 branches. In addition, we are mobilising 1 billion euros, within the branches, to help companies support employees who train to adapt their skills to the digital and ecological transition. We also accompany job seekers. You know that we extended the allowances of those who arrived at the end of the fee, from November 2020 until the health restriction measures were lifted. More than 700000 jobseekers benefited from this measure. [[Applause on the benches of the LaREM group]] So we don't have a lesson to learn, MP. We protect employees, job seekers and young people as no government had done before us.
ParlaMint-FR_2021-05-18-O1275.u92	Mrs Zivka Park has the floor.
ParlaMint-FR_2021-05-18-O1275.u93	Prime Minister, a year and a half ago, with my colleagues from Val-d'Oise – whom I obviously associate with this question – I asked your predecessor about the need to act urgently for the east of this department and about the future of this territory, which is in difficulty in many areas. With the Seine-Saint-Denis, this department was one of the most affected by the health crisis we are going through. The Gonesse triangle has been at the heart of many debates and treacheries. Many have decided to use this space and make it a political playground. We have chosen to continue to devote most of this land to farming, but also to invest in it to create new environmentally friendly activities, for our youth and for the department. These issues are not incompatible, contrary to what some claim. By investing in this place, for these people, we make a promise of the future, as you yourself recalled during your trip to Gonesse. It is a matter – in your words – of "holding the Republican pact". The accompanying plan that you propose to the department and that we, parliamentarians of the majority, call for our wishes, is a response from the state to all the difficulties that Gonesse, Sarcelles or Cergy are experiencing. The Government has taken stock of the needs and presents an ambitious plan to meet the challenges. You have placed education at the heart of the project, notably with the creation of an international school city and agricultural high school, as well as educational cities in Goussainville and Argenteuil thanks to the action of our deputy minister responsible for the city, Nadia Hai. But investments in urban renewal, safety and health have also been planned, including the resumption of the debts of hospitals in which the effects of the health crisis have been the greatest. [[Applause on a few benches of the LaREM group]] I remember the time when the announcement of the EuropaCity decision had led to many other statements: the President of the Île-de-France region had announced this famous billion whose contours have never really been seen by criticising, of course, the action of the State, as if the problems discussed were dated from yesterday. Today, the means are there. [[Applause on the benches of the LaREM and Dem groups]] Prime Minister, I now hope that there will be consensus on the implementation of the announced plan. What is the Government's road map for the deployment of these concrete measures in the eastern part of Val-d'Oise?
ParlaMint-FR_2021-05-18-O1275.u94	The Prime Minister has the floor.
ParlaMint-FR_2021-05-18-O1275.u95	I would like to answer this important question myself, which follows my trip to Val-d'Oise on 7 May. The announcements I made there, which you have recalled, illustrate, I believe, the fundamental axes of government policy in a territory. Val-d'Oise, in particular its eastern part, is one of the youngest and most dynamic departments but is also facing structural difficulties, as you know – I welcome all the parliamentarians who have worked hard to draw up the measures I have presented. That is why we have mobilized as a matter of priority all the levers of government action, starting with the recovery plan, which is being deployed – I would like to say so to the national representative – massively in the country and whose intensity will increase in the weeks and months to come. I am also thinking of the investments planned in the framework of the Ségur de la santé that I presented here, and of the measures that I announced at the interdepartmental committee in the city of Grigny, which considerably strengthen the means of city policy to the neighbourhoods. All these measures must be implemented as a matter of priority in the territories of the Republic which have suffered the most from delays and for the benefit of the people who have been most affected by the crisis. That is the role of the State we believe in. Very concretely, we have acted in favour of the de-enclavement of Val-d'Oise. I have thus definitively confirmed the realization of metro line 17 and the interconnection at Saint-Denis between the Transilien H line, the RER D and the Grand Paris Express. Urban renewal operations are also planned in Garges-lès-Gonesse and Villiers-le-Bel. The hospitals of Pontoise, Argenteuil and Gonesse will receive funding as part of the Ségur de la santé. As far as security is concerned, the Sarcelles police station will be rebuilt and we will build a new arrest house in the department. On the other hand, new courses will be offered at the University of Cergy, which will be offered at the IUT de Sarcelles. [[Exclaims on the benches of the LR group]] Finally we will – emblematic measure – settle the case of the Gonesse Triangle. I have thus confirmed that a railway station would be established following the abandonment of the EuropaCity project and called for the development of an agro-ecological pole, this concern being one of the main priorities of the Government.
ParlaMint-FR_2021-05-18-O1275.u96	All these are words!
ParlaMint-FR_2021-05-18-O1275.u97	[[Applause on the benches of the LaREM group]] I would add that an international high school will be established there.
ParlaMint-FR_2021-05-18-O1275.u98	And Laurent Saint-Martin is top of the list at the regionals!
ParlaMint-FR_2021-05-18-O1275.u99	Finally, a highly symbolic measure, the extension of Rungis's national interest market will take place in the eastern part of Val-d'Oise. As you can see, the Government is meeting to meet the needs of this territory, as it will be for all the territories of the Republic.
ParlaMint-FR_2021-05-18-O1275.u100	Mrs Marie-Christine Dalloz has the floor.
ParlaMint-FR_2021-05-18-O1275.u101	My question is for the Prime Minister. France will begin a major step forward in its deconfination tomorrow. After long months of waiting and many sacrifices, the French will finally be able to reconnect with culture and a beginning of social life. Our economic actors, from all sectors, have been permanently and severely affected by this crisis. It is therefore an economic and social breakdown in our country that is beginning. If your plan does contain a gradual reduction of the restrictions, it is still very constrained and I regret that it is not accompanied by clear objectives regarding the scientific means deployed to prevent the appearance of a fourth epidemic wave. Accelerating vaccination is one of the keys to achieving this. However, the emergence of variants poses a serious threat and France is struggling to increase its monitoring capacity. Last week, the Minister of Solidarity and Health announced that 5000 genome sequencings were carried out every week on our soil, while health care professionals are demanding at least three times more. Yet a clear view of the circulation of these variants is absolutely necessary to prevent any epidemic rebound. Since the outbreak began, only 27,300 genomes have been published in the database, out of the 5.7 million positive cases recorded in France, a sequencing rate of only 0.47%. Britain is witnessing a worrying increase in the number of cases of contamination with the Indian variant. Therefore, we urgently need to strengthen our resources at the risk of failing to see our hopes for freedom crumble. [[Applause on the benches of the LR group]] Prime Minister, you must live up to the sacrifices you have asked of our citizens and our caregivers. What guarantees can you give them regarding our ability to prevent variants?
ParlaMint-FR_2021-05-18-O1275.u102	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2021-05-18-O1275.u103	Variants specialist!
ParlaMint-FR_2021-05-18-O1275.u104	France is among the most sequencing countries. The sequence filing activity on the GISAID platform – a global initiative on sharing avian influenza data – which is still programming – ranks France eighth in terms of sequencing.
ParlaMint-FR_2021-05-18-O1275.u105	Specialist in the reading of numbers!
ParlaMint-FR_2021-05-18-O1275.u106	You are right, the genetic drift of covid-19 is an evolution that requires monitoring in molecular biology that can quickly detect the most worrying variants. More than twenty different variants are currently circulating in France. More than the type of variant, it is important to monitor the mutations of the virus because they have an impact on transmissibility, pathogenicity and immune escape capacities. Your question calling for a point of step about the circulation of variants in France, here is the situation: the British variant now concerns more than 77% of the detected cases. In this respect, all metropolitan areas are experiencing a slight decline. The so-called South African and Brazilian variants saw their share increase by 0.3 points, an increase equal to that of the previous week. Nearly 6% of the cases detected were reported. It is always in Île-de-France that the proportions are highest. As regards the Indian variant, as at 11 May, twenty-four situations were reported, identified in eight different regions, involving at least one case of this variant. They are mainly people from India and in transit from Guadeloupe. The strategy of tracking variants in France, constantly refined, makes it possible to follow the situation perfectly, in particular thanks to a close partnership between public and private. The message to our fellow citizens is that the evolution of variants gives rise to no particular cause for concern and is closely followed by a very close partnership between public and private actors.
ParlaMint-FR_2021-05-18-O1275.u107	With this, we're saved!
ParlaMint-FR_2021-05-18-O1275.u108	Mrs Marie-Christine Dalloz has the floor.
