ParlaMint-FR_2021-10-26-O1032.u1	The next item is the question to the Government.
ParlaMint-FR_2021-10-26-O1032.u12	Prime Minister, I know that you will reply that the Government does not comment on the legal proceedings, but the case of the five defamation complaints filed by the King of Morocco against Mediapart, Le Monde, Radio France and L'Humanité, which were examined today by the Paris court, is a totally political subject. Political, because, since the French Revolution, it is rare for a foreign state to file a complaint against the French media to silence them. Six of the seven complaints filed since the Declaration of Human and Citizens' Rights, article 11 of which guarantees freedom of the press, have been lodged by the Kingdom of Morocco. Political, too, because France has never publicly reacted to the Kingdom of Morocco's use of the Israeli spy software Pegasus against journalists and elected officials at the highest level in the French Republic. Politics, because your majority and your government seem to be quicker to protect business secrecy than freedom of the press. Finally, because few Members, particularly the majority, have also been indignant at these scandals. Where does this lack of reaction come from? Where does this complicit silence that leaves the cubits open to those States that can do what they want from Palestine and Western Sahara, in total disregard of international law? Is it because of the trips of complacency proposed by Morocco or by the Elnet company to Israel that ministers and parliamentarians no longer dare – or even can no longer – to be indifferent to the unbearable actions of these states? [[Applause on the benches of the GDR group. – Mr Adrien Quatennens also applauds]] Prime Minister, why did you remain silent in the face of the Pegasus attacks, and then in the face of Morocco's attacks on our media? These complaints are gag-procedures against press freedom, therefore against our own freedoms, of which you are supposed to be the guarantor.
ParlaMint-FR_2021-10-26-O1032.u13	The Secretary of State for European Affairs has the floor.
ParlaMint-FR_2021-10-26-O1032.u14	We obviously share, and without hesitation, your commitment to freedom of the press, which in fact allowed certain revelations in this and other cases. Nevertheless, and it is neither laxity nor hesitation of any kind that to say, judicial proceedings are under way. The Prime Minister and the keeper of the seals have already answered on this specific point a few weeks ago, and so we are not silent on this matter, but we must let these instructions take place in front of the French courts, because it is the right of a justiciable,...
ParlaMint-FR_2021-10-26-O1032.u15	It's a state!
ParlaMint-FR_2021-10-26-O1032.u16	...even foreign in this case, to seize our courses. There is therefore no question in this case of our freedom of the press. [[Applause on a few benches of the LaREM group]] These procedures will take place and we obviously have confidence in their outcome. However, we have been very clear from the beginning: since the alleged facts are of extreme gravity, which is beyond doubt, we must be serious and precise in order to establish the whole truth in this case before we can draw, if necessary, the political or diplomatic consequences that would be required. This is the right order in which we must do things: respect judicial procedures, establish facts and, in the meantime, carry out, as we have done with all the States involved directly or indirectly, diplomatic procedures to make known our concerns and questions. We must therefore put the questions together to answer them by defending the same principles together.
ParlaMint-FR_2021-10-26-O1032.u17	That's wood tongue!
ParlaMint-FR_2021-10-26-O1032.u18	Mr Jérôme Nury has the floor.
ParlaMint-FR_2021-10-26-O1032.u19	Prime Minister, you announced a few days ago an allowance called "inflation check", intended to accompany the French who have to face the terrible increases in energy prices. So you have heard the distress of the millions of French people who are dependent on pump prices to move around. Unfortunately, your boost, or rather your election net, turns to the sword in the water, because your response to these increases is not up to the problem that many of our fellow citizens face. [["Yes! on the benches of the LR group]] Its uniform nature, based on income alone, makes it a profoundly unfair arrangement, since no account is taken of the number of persons who make up the household, nor of the possible use of a personal vehicle for daily journeys. Thus, your cheque will accompany in the same way a Parisian who takes the metro every day and whose ticket or package Navigo has not increased and an Ornais who takes his car on a daily basis for 30 or 40 kilometers to go to work and who makes every week lots of petrol or diesel that cost him on average 15 to 20 euros more than a few months ago. Similarly, you will pay 100 euros to a single person as well as to a mother who alone raises her two or three children. Here, too, we are at the heart of an immense injustice, because having children, especially in the countryside, means taking them to school, sports and leisure every day, which means paying for extra fuel.
ParlaMint-FR_2021-10-26-O1032.u20	He's right!
ParlaMint-FR_2021-10-26-O1032.u21	[[Applause on the benches of the LR group]] In a word, this cheque that was intended to be simple and pragmatic is, in fact, totally inadequate. He treats in the same way those who work and those who stay at home, those who have a car and those who do not. It eliminates those whose incomes are slightly above the 2000 euro threshold, regardless of their family or geographical situation. [[Applause on the benches of the LR group]] [[Applause on the benches of the LR group]] Mr Prime Minister, why did you create such an iniquitous scheme, which does not at all respond to the anxiety of many French people at the end of the month for whom these 100 euros are far from offsetting the extra costs of fuel? Why not reduce fuel taxes on a sustainable basis, in order to truly accompany all our fellow citizens concerned by these increases in energy prices?
ParlaMint-FR_2021-10-26-O1032.u22	The next speaker is the Minister for Public Accounts.
ParlaMint-FR_2021-10-26-O1032.u23	Your question allows me to complete my answer to Mr Bournazel a moment ago: the allowance will be paid quickly by the employers, by the USSRAF...
ParlaMint-FR_2021-10-26-O1032.u24	That's not the point!
ParlaMint-FR_2021-10-26-O1032.u25	... and by the pension funds, and the State will take over it by means of an amendment set out in the Financial Amendment Act for 2021 and in the Financial Act for 2022.
ParlaMint-FR_2021-10-26-O1032.u26	That's not the point! Answer the taxes!
ParlaMint-FR_2021-10-26-O1032.u27	[["Yes! » on the benches of the LaREM and Agir ens groups]] You blame the Head of Government and, through him, the entire Government, for having favoured an individual assignment rather than a household. However, if we had proceeded in a household, the rules of conjugalization that you otherwise denounce would have had the effect that the amount paid would have been less. [[Applause on the benches of the LaREM group]] You blame us for the fact that this compensation would be insufficient. It is worth 4 billion euros. But there is not a day without the members of your group accusing us of spending too much. Be a little consistent! [[Applause on the benches of the LaREM and Dem groups]] [[Continuous protests on the benches of the LR group]] You finish your question by telling us that we should have cut taxes. Who do you support as part of your primary school? Mr Barnier, who advocates lower taxes, or Mrs Pécresse, who says it would cost too much? The inconsistency is on your side, when you say that we do not act, when we act, or forget the most fragile,...
ParlaMint-FR_2021-10-26-O1032.u28	The measure is unfair!
ParlaMint-FR_2021-10-26-O1032.u29	[[Applause on the benches of the LaREM and Dem groups]] ... while we have re-aligned labour incomes and incomes of the most fragile. The difference between you and us is that we, we do, when you just say.
ParlaMint-FR_2021-10-26-O1032.u30	Mr Jean-Charles Colas-Roy has the floor.
ParlaMint-FR_2021-10-26-O1032.u31	My question, to which I associate my colleague Anthony Cellier, Member of Parliament for Gard, is addressed to the Prime Minister. On Monday, TEN, the Electricity Transmission Network, published the conclusions of its prospective study, Future Energy 2050. I would like to pay tribute to this remarkable work, resulting from two years of consultation and bringing together 4000 contributions. TEN anticipates an overall decrease in our energy consumption, but an increase in the share of electricity demand. By 2050, we will therefore consume more electricity, but we will break out of our dependence on imported fossil fuels and protect the French from fluctuation in oil prices. [[Applause on a few benches of the LaREM group]] Since 2017, the situation has changed dramatically: we are accelerating energy efficiency and electrification policies, we are investing heavily in the production of hydrogen from decarbonised electricity, we are closing the latest coal-fired power plants in metropolitan France and, with the France Recovery plan and the France 2030 plan, we have set in motion the country's reindustrialization. All this is good for employment and good for reducing our carbon footprint. [[Applause on a few benches of the LaREM group]] The TEN report also scientifically refutes the proposals of certain parties or candidates. Get out of nuclear power in ten or fifteen years? It is dangerous for the security of supply of the French. Demonstrate existing wind turbines and stop the development of renewables? It is irresponsible for France's energy sovereignty. [[Applause on a few benches of the LaREM group]] To climatic political postures, whether left or right, we prefer a discourse of responsibility and truth, based on expert reports.
ParlaMint-FR_2021-10-26-O1032.u32	The speech has changed several times!
ParlaMint-FR_2021-10-26-O1032.u33	Our position is clear: amplification of energy efficiency policies, development of renewables and hydrogen vectors, continued investment in nuclear energy. [[Applause on the benches of the LaREM and Dem groups]] Prime Minister, how will the Government take TEN results into account in the national low-carbon strategy and in multi-annual energy programming?
ParlaMint-FR_2021-10-26-O1032.u34	The Prime Minister has the floor.
ParlaMint-FR_2021-10-26-O1032.u35	Thank you for your question,...
ParlaMint-FR_2021-10-26-O1032.u36	You should say, "Thank you very much!"
ParlaMint-FR_2021-10-26-O1032.u37	... which allows me to comment on the very important report delivered yesterday by TEN, which I would like to stress, after you, the very high quality. I would point out to the national representative that this report is not intended for the Government, even if it was the Government – in this case, my predecessor's – that commissioned it: it is a report for national representation, for the country. It is extremely precise, extremely documented,...
ParlaMint-FR_2021-10-26-O1032.u38	That's right!
ParlaMint-FR_2021-10-26-O1032.u39	...and if I say so...
ParlaMint-FR_2021-10-26-O1032.u40	He read it!
ParlaMint-FR_2021-10-26-O1032.u41	...to react already to comments that I have heard since the release of this report yesterday, accusing him of bias and lack of seriousness. I say this in the most solemn way before the National Assembly: it is not normal to hear this type of reaction. The Government has allowed this work and the consultation that preceded it from end to end...
ParlaMint-FR_2021-10-26-O1032.u42	Dead of laughter!
ParlaMint-FR_2021-10-26-O1032.u43	[[Applause on a few benches of the LaREM group]] ... and I am committed to you on the neutrality and quality of the options that have been presented. Nevertheless, and you are absolutely right, this report first confirms – it was its very object – the urgent need that we have to achieve carbon neutrality in 2050, in accordance with the commitments we made during the Paris agreements. As you said, this report does tell us that electricity consumption is going to increase, it is obvious, if only because decarbonated electricity must replace all fossil fuels in electricity generation – I remind you that 63% of total energy consumption is produced by fossil fuels: you see the way ahead – but also because we have ambitions for industrialization and because the country's industrialization will consume decarbonated electricity. [[Applause on the benches of the LaREM and Dem groups]] Therefore, the Government's guidelines are very clear and the follow-up it will give to this report on which we will have ample opportunity to debate and come back are simple: to continue tirelessly the struggle for energy savings and the success, among others, of MaPrimeRénov', voted by your majority, is the most concrete and daily example. [["No! » on the benches of the LR group]] As far as energy production is concerned, things are now clear, as they have always been: it is necessary and nuclear energy...
ParlaMint-FR_2021-10-26-O1032.u44	What about Fessenheim?
ParlaMint-FR_2021-10-26-O1032.u45	[[Applause on the benches of the LaREM and Dem groups]] ... and renewable energies. That was a good thing because that was the Government's road map.
ParlaMint-FR_2021-10-26-O1032.u46	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2021-10-26-O1032.u47	My question is for the Prime Minister. Last week, we were looking at the bill that introduced various provisions of health vigilance. Between prolongation and exit of the state of emergency, difficult to see clearly in your policy, and in view of the very tight votes on Wednesday,...
ParlaMint-FR_2021-10-26-O1032.u48	Yes!
ParlaMint-FR_2021-10-26-O1032.u49	[[Applause on the benches of the LR group. – Mr. Ugo Bernalicis also applauds]] ...even the majority seems to get lost. [[Applause on the benches of the LR group. – MM. Stéphane Peu, Sébastien Jumel and Ugo Bernalicis also applaud]] [[Applause on the benches of the LR group. – Mr. Sébastien Jumel also applauds]] This text will allow the Government to have its hands free until 31 July 2022: ten months, in the middle of next summer. The Republican tradition is for Parliament to cease sitting at the end of February because of the presidential election, but nothing prevents it from being convened, our mandate ending in June 2022. I am surprised, moreover, that some of our colleagues are in such a hurry to leave the House before the voters even let them know! [[Exclaims on the banks of the LaREM and Dem groups]] This text will also allow the health pass to be maintained. While it may, under certain conditions and for certain activities, be of interest, the Government has too much tendency to use it as a daily passport: it is excessive. The Government has also managed to reduce medical secrecy to the benefit of school principals who have not asked for and are strongly opposed to it. It is a breach of trust with many parents, it will tend even more to situations that are already extremely tense. [[Applause on the benches of the LR and GDR groups – MM. Guillaume Garot and Gérard Leseul also applaud]] Finally, for months we have been defending the territorialisation of measures: it is common sense. The epidemic situation varies – yes – from one territory to another. The Law Commission had voted for it: it was perfect, it was too good. And on Wednesday, in a good jacobin momentum, the majority came back on it. Of course, the Government must have the means to fight the crisis, no one says otherwise, but if it must have the means, it must not have all the means. This text is a breach of confidence: ten months without democratic control of Parliament and, as by chance, during the presidential and parliamentary elections. It's no, it's a denial of democracy. When are you going to come back to reason?
ParlaMint-FR_2021-10-26-O1032.u50	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2021-10-26-O1032.u51	You are asking me about something that we have already had an opportunity to debate and on which there may be a debate again at second reading or even at third reading of the bill. Of course, I will again hear your arguments that you are right to make. I do not believe that there is a great world in this House and in this country which may consider that in the middle of winter the epidemic situation would be magically better than in early autumn.
ParlaMint-FR_2021-10-26-O1032.u52	Nobody said that!
ParlaMint-FR_2021-10-26-O1032.u53	You agree. It is therefore urgent that we continue to apply in a proportionate and territorial manner any useful measures to avoid the need to reconfinish our country or to see hospitals saturated again. We have identified the keys that make it possible to adjust our anti-covid arsenal while allowing economic, cultural, educational and social activity to continue. Make an appointment in February to see if there is a need to extend the possibility of using these measures during the following months: the answer would be yes...
ParlaMint-FR_2021-10-26-O1032.u54	So let's do it!
ParlaMint-FR_2021-10-26-O1032.u55	[[Protests on the benches of the LR group]] ...and you know that very well, because the virus will not disappear by February. We are not saying that we will necessarily use the sanitary pass or gauge system or barrier gestures until July. We say that until July it seems reasonable and likely to be able to retain the possibility, if necessary, to activate all or part of these tools.
ParlaMint-FR_2021-10-26-O1032.u56	Why don't you come back to Parliament?
ParlaMint-FR_2021-10-26-O1032.u57	[[Applause on the benches of the LaREM and Dem groups. – Protests on the benches of the LR group]] [[Applause on the benches of the LaREM and Dem groups]] Mr. Member, sometimes you do trials that seem unwarranted to me. At home, you have a health book, maybe you've kept it since you were little. In that notebook, you're going to find the trace of vaccinations, otherwise you wouldn't have gone to school, you wouldn't have been able to enter a school. The health book has been in existence for decades. Why, when it comes to covid, it would be a serious cut to medical confidentiality, whereas when it comes to tetanus or hepatitis B, it is not a problem? What parliamentarians endorsed 60 years ago and pursued in law, today you want to delete it. It's a step backwards. This is not the time to do it.
ParlaMint-FR_2021-10-26-O1032.u58	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2021-10-26-O1032.u59	My question is for the keeper of the seals and concerns the independence of justice, a condition of our rule of law and the foundation of democracy. [[Applause on the benches of the IDU-I group]] From tomorrow and for three days, magistrate Charles Prats, judge of freedoms and detention at the judicial court in Paris, will be questioned by the General Inspectorate of Justice in the framework of an administrative and disciplinary investigation that you carried out against him several months ago and that was the subject of a leak and a long article in the newspaper Libération last week. My question is simple: what are the grievances, the reasons for this procedure against a magistrate otherwise engaged in trade union and politically since he is National Secretary of the IDU?
ParlaMint-FR_2021-10-26-O1032.u60	The next speaker is Mr Custody of the Seals, Minister of Justice.
ParlaMint-FR_2021-10-26-O1032.u61	If you have read the article in the newspaper Libération, a first proof is necessary, it is not the Chancellery that caused the leak since it is an article in favor of Charles Prats. Secondly, the facts that are or will be examined by the General Inspectorate of Justice are very old and date back long before I arrived at the Ministry of Justice. They have, as always, been the subject of exchanges between heads of courts, heads of courts, interested parties and services of the judicial services management – the DSJ. The DSJ has an ethics office that asks the Minister to refer the matter to the General Inspectorate of Justice: I have followed my administration's recommendations on this point. I would point out – as you probably do not know – that the Council of State, in a case-law that has become an archi-constant case-law, recalls that a General Inspectorate of Justice does not make a complaint. It should also be recalled that it is composed of totally independent judges.
ParlaMint-FR_2021-10-26-O1032.u62	That's not an answer!
ParlaMint-FR_2021-10-26-O1032.u63	I am delighted that you are asking me the question because I have read and heard a number of things about this case and I want to reassure you: I am very committed to independence and judicial freedom.
ParlaMint-FR_2021-10-26-O1032.u64	I don't think so!
ParlaMint-FR_2021-10-26-O1032.u65	It is not a question of thinking, even in the shadow of the shadow of a second, that Mr. Prats would be investigated by the fact that he would free many people. I read this, but I don't know where it came from. Of course, it's an ineptitude. Judicial freedom is fully guaranteed in our country, and fortunately. [[Applause on a few benches of the LaREM and Dem groups]] For the rest, as Mr Prats is a member of the IDU, I suggest that you ask him yourself what he can tell you about this investigation, because I cannot speak on this issue.
ParlaMint-FR_2021-10-26-O1032.u66	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2021-10-26-O1032.u67	Mr. Keeper of the Seals, I think we did not read the same article last week: that of Liberation was not really in favour of magistrate Charles Prats. To be more precise and to clarify the national representation, I would point out that this investigation was carried out a few days after the prosecutor's office rejected the referral under article 40 of the Criminal Code against Mr. Nicolas Revel, former director of the Caisse nationale de l'assurance maladie and director of the Prime Minister's office, for contradictory statements he had made under oath before the commission of inquiry of the National Assembly on fraud.
ParlaMint-FR_2021-10-26-O1032.u68	It's very serious!
ParlaMint-FR_2021-10-26-O1032.u69	Do we have to see political retaliation?
ParlaMint-FR_2021-10-26-O1032.u70	Of course!
ParlaMint-FR_2021-10-26-O1032.u71	[["Oh there! » on a few benches of the LaREM group]] [[Applause on the benches of the IDU-I group]] [[Applause on the benches of the IDU-I group]] In fact, your government does not support Charles Prats' truths about the reality and extent of social fraud in our country. As a lawyer, you have turned into a political prosecutor against a magistrate who has never publicly expressed himself in the field of his professional missions. Did Eric Halphen, who publicly supported the candidate Emmanuel Macron, posing in photo with his title of adviser at the Paris Court of Appeal, have been the subject of such a disciplinary procedure? I could multiply the examples of magistrates who have trade union commitments, political commitments, local mandates and who are not concerned about their duty of reserve. Is it necessary to be IDU and to denounce fraud in order to be flagellered by the Minister of Justice?
ParlaMint-FR_2021-10-26-O1032.u72	Mr Erwan Balanant has the floor.
ParlaMint-FR_2021-10-26-O1032.u73	My question, with which my colleague Bruno Fuchs is associated, is addressed to the Minister of National Education. Her name was Dinah, she was 14 years old and assumed her sexual orientation. A victim of constant school harassment for two years, she committed the irreparable. This tragedy breaks our hearts and we express our condolences to his loved ones. I would have liked this to be my first topical question on school harassment; Unfortunately, it's the third. Since January, Dinah has been the nineteenth fatal victim of school harassment, and this scourge has been raging far beyond these irreversible tragedies. The figures of the Senate's recent mission are instructive: one million children and adolescents would see their living and learning conditions degraded as a result of harassment, with long-term consequences for their future and their health. You are pursuing a proactive policy in the face of this violence. The turnkey experiment was unanimously welcomed by children's actors and its generalization with the PHARE programme, the school harassment programme, is promising. Some measures such as the establishment of student ambassadors or dedicated teams are progressing. The work of members of the educational community and associations, which participate in particular in the support of victims, must also be recognized. [[Applause on the benches of the Dem group and on some benches of the LaREM group]] However, for our children, for the school of the Republic, we must go further and change our legal arsenal. As early as 2002, a specific offence of harassment at work was created in recognition of the oppressive conditions an adult may experience in an environment in which he spends a substantial part of his time. No equivalent exists to protect our children, yet much more vulnerable. In 2014, a general offence of moral harassment was introduced, but it is inadequate for school harassment. It does not allow for the availability of encrypted data and is often ruled out in the proceedings. We must fill this void. We have tabled a bill to that effect. What will be your position on this text?
ParlaMint-FR_2021-10-26-O1032.u74	The next speaker is the Minister for National Education, Youth and Sport.
ParlaMint-FR_2021-10-26-O1032.u75	I, in turn, want to express my emotion, which was probably the same as that of all the French at the announcement of this tragedy. A young person's suicide, whether or not he is harassed because of it, is always a tragedy to which one must bow. In this particular case, the ongoing investigations will shed light on what may have caused Dinah's suicide. Thank you for your work on the issue of school harassment. The report you have given is already a source of inspiration for the public policies you have mentioned. I would also like to thank you for reminding you that, in this new year, we are witnessing the generalisation of the PHARE school harassment programme, which is itself inspired by what has worked best on a global scale – although it is difficult to put an end to all school harassment, some countries have indeed managed to stem this phenomenon – by using mechanisms such as that of student ambassadors and by focusing on the initial or continuing training of teachers: this is a whole process of awareness-raising. Your question gives us the opportunity to raise awareness across the country – parents, families, society as a whole – of this problem, because school harassment must stop. It can be ended in some schools by building on the positive commitment of the students and the encouragement of fraternity on a daily basis. Yes, it is possible to win this fight and it must be conducted at all levels, both practical and legislative. [[Applause on the benches of the LaREM and Dem groups]] Of course, laws already exist, and I am thinking in particular of the one for a school of trust, which lays down the principle of schooling without harassment at school. However, I remain open to any proposal: there is no reason to close the door to a measure that could help reduce school harassment, and I will therefore consider any new proposals you may make in this area. More generally, I appeal to French society to put an end to school harassment: it begins with what is said in the family and at school. For my part, I mobilize the entire education system against this scourge.
ParlaMint-FR_2021-10-26-O1032.u76	Mr Joël Aviragnet has the floor.
ParlaMint-FR_2021-10-26-O1032.u77	Prime Minister, with the economic recovery, we are witnessing the rise in fuel prices, but also a historic rise in gas prices – not to mention at the end of the chain the higher price of consumer products. For our fellow citizens, this translates into an average cost of 50 litres of petrol or diesel up by 18 euros compared to last year at the same time. On the subject of gas, a Frenchman today pays 1500 euros for the average annual consumption of a household made up of four people, whereas it cost 850 euros in October last year for the same consumption. As a result, he suffered a loss of 650 euros in a single year. What is the Government doing to respond to this explosion in energy prices? It draws an inflation allowance of 100 euros distributed to all French people who receive less than 2000 euros net per month.
ParlaMint-FR_2021-10-26-O1032.u78	Yes!
ParlaMint-FR_2021-10-26-O1032.u79	This device supposed to be fair and effective is in fact a real masquerade. Who do you think is lurking less than six months from a presidential election, with this 100-euro note to President Macron's effigy? What do you do with the single mother with two children who earns 2050 euros net per month and who has to take her car to go to work? What do you do with the retiree who barely touches more than 2000 euros and who has to take 30 kilometers to go to the doctor? What happens to all these people once these 100 euros are spent?
ParlaMint-FR_2021-10-26-O1032.u80	Do you prefer Fabien Roussel's proposal to lower fuel prices by 50 cents?
ParlaMint-FR_2021-10-26-O1032.u81	[[Exclaims on a few benches of the LaREM group]] [[Applause on the SOC benches. – Mr. André Chassaigne also applauds]] Do you think that this measure will suffice for the French to forget their problems at the end of the month? Your premium does not take into account changes in fuel and gas prices over time. However, we have offered to reduce VAT on fuels, as well as targeted measures, but silence has been your only answer. With your compensation, you offer yourself a beautiful communication campaign, but this iniquitous measure aggravates inequalities and in no way solves the problems of the French.
ParlaMint-FR_2021-10-26-O1032.u82	The Minister for Environmental Transition has the floor.
ParlaMint-FR_2021-10-26-O1032.u83	And wind turbines!
ParlaMint-FR_2021-10-26-O1032.u84	Mr President, when you speak of "iniquitous measures", I believe that it is not at the level of the debate, and I find it unacceptable to allow ourselves to go to demagogy on such matters! We have considered at length what the most just and effective solution can be to respond, as we have to do, to a cyclical increase. For my part, I did not hear any French recipient of this EUR 100 aid tell me that he did not want it and that he considered this iniquitous measure!
ParlaMint-FR_2021-10-26-O1032.u85	Anything!
ParlaMint-FR_2021-10-26-O1032.u86	It is only when we are not confronted with the problems that many French people encounter that we can afford to make such comments! We have done calculations and I can tell you that for a person who is about 80 kilometres a day, five days a week, the average additional cost over a year is 90 euros: therefore, the proposed measure will compensate for this additional need. It is in addition to aid announced by the Prime Minister to help our fellow citizens cope with the rise in gas and electricity prices, namely the increase in the energy cheque and the limitation of the rise in gas and electricity prices. [[Applause on a few benches of the LaREM and Dem groups]] These measures must, of course, be accompanied by longer-term measures designed to help our citizens not to be dependent on fossil fuels, in particular the bonus for the purchase of an electric vehicle and the conversion premium, which will be continued next year, as well as the aid voted by Parliament to help our citizens isolate their homes and thus reduce their energy bills. That is what a responsible policy is, combining emergency measures and long-term measures.
ParlaMint-FR_2021-10-26-O1032.u87	Mr Michel Larive has the floor.
ParlaMint-FR_2021-10-26-O1032.u88	[[Exclaims on a few benches of the LaREM group]] Prime Minister, fuel prices are now above the threshold before the yellow vest crisis. Electricity gas prices have exploded. One hears every day on television that to be healthy, one must eat five fruits and vegetables a day, but the price of these foods is resuscitatory for many French and French people. You decide to grant generously to part of the French population 100 euros of inflation premium, which corresponds to barely 27 cents a day over a year, that is to say a quarter of a baguette of bread a day – a baguette whose price will, by the way, also increase. The French do not demand alms, but lasting measures. In addition, they will themselves finance your charitable initiative through taxes and taxes. Emmanuel Macron gargarizes himself to be the president of purchasing power, but he is not, he is only the president of the impoverishment of a majority of the French population. [[Applause on the benches of the FI group]] [[Applause on the benches of the FI group]] On the other hand, Total recorded 7 billion euros in profits this year, in the midst of the crisis of the covid. That's what we need to do, Prime Minister! There is an urgent need to block fuel prices, as one of your predecessors, Michel Rocard, had done in his time. However, as was the case at the time, it can only be a transitional measure: the only solution to absorb this change in the prices of consumer goods on a sustainable basis is the increase in wages! The SMIC and the social minima have to be considerably increased, this is the real long-term solution, which engages the entire French population – including the richest – in national solidarity. [[Applause on the benches of the FI group and on a few benches of the GDR group]] Prime Minister, the urgency calls for price freezes for basic necessities, including fuels. Are you finally going to commit to it?
ParlaMint-FR_2021-10-26-O1032.u89	The next speaker is the Minister for Public Accounts.
ParlaMint-FR_2021-10-26-O1032.u90	You call on the Government to work on the question of the purchasing power of the French, but that is what we have been doing since the beginning of the quinquennium.
ParlaMint-FR_2021-10-26-O1032.u91	For the richest, yes!
ParlaMint-FR_2021-10-26-O1032.u92	We do so constructively, decisively and consistently. As I said earlier, there is a desire to revalue the income of work activity. This led the President of the Republic to announce an increase in the activity premium of 100 euros for employees at the level of the SMIC; This has led us to exempt a number of employees from social security contributions in order to gain their purchasing power; This has led us to exempt overtime from contributions and taxes in order to enable those who make them to earn a better living. You are calling on us to increase the social minimums, but we have already done so. As I said a moment ago, we increased the allowance for disabled adults (AAH) by EUR 100 and the minimum old age by EUR 100, which represents an increase of 12.5%. On a quinquennium basis, purchasing power has increased by 1.7% on an annual average.
ParlaMint-FR_2021-10-26-O1032.u93	What about the debt?
ParlaMint-FR_2021-10-26-O1032.u94	...is twice as fast as in the previous two quinquennats. [["That's not true! »onthebanksoftheFIgroup]] [[Applause on a few benches of the LaREM group]] I conclude with two clarifications. First, this change in purchasing power as a percentage is more favourable to the 10 per cent of the most disadvantaged French than to the 10 per cent of the richest French. Secondly, since you are talking about inequalities, you certainly know the Gini coefficient, which is used to measure them: this indicator has been remarkably stable for fifteen years, which shows that our system is perfectly redistributive.
