ParlaMint-FR_2021-03-23-O1209.u1	The next item is the oral questions without debate.
ParlaMint-FR_2021-03-23-O1209.u12	The Secretary of State for Digital Transition and Electronic Communications had the floor.
ParlaMint-FR_2021-03-23-O1209.u13	Generally speaking, depreciations recorded by an enterprise in respect of leased property are allowed as a deduction from the tax income within the limits of those generally accepted according to the uses of each type of industry, trade or operation. In the case of motor vehicles, the administrative doctrine and case law specify that the normal depreciation period generally allowed is four or five years. However, undertakings may retain depreciation periods less than the reference period of use, provided that special circumstances are justified. The administrative doctrine, which describes these circumstances, specifies that they may result from an intensive use of the property – for example, when the equipment is used 24 hours a day – or be invoked when the profitability of the leased property is not assured – as is the case for rapidly demolishing assets. Thus, the administration stated that, if these circumstances were established, it would not call into question a rate that would not deviate by more than 20% from professional practice. The geographical and climatic situation of a department or region is not sufficient to justify a derogation and the establishment of a use applicable to all enterprises in that department alone. It is for each undertaking to demonstrate that the vehicles it operates are actually used for a shorter period than the generally accepted durations, taking into account, in particular, the use of the vehicles and, where appropriate, climatic or geographical conditions particular to the places of use of the vehicles. A general derogation is not desirable, since the law in force makes it possible to account for the economic reality of the different uses, taking into account the factual circumstances inherent in the use of each property. In this respect, the undertakings concerned may draw closer to the tax department of the undertakings on which they depend in order to provide, if they so wish, all the necessary justifications. For all useful purposes, it is recalled that the minimum period during which investments eligible for overseas investment tax assistance must be retained by the undertaking and allocated to the holding for which they were acquired is the result of both the objective of the scheme, which aims to ensure sustainable local economic development, and the importance of the tax advantage granted by the State.
ParlaMint-FR_2021-03-23-O1209.u14	I call Mr Guillaume Vuilletet.
ParlaMint-FR_2021-03-23-O1209.u15	The Republic is indeed one and indivisible and, as such, it is normal for these rules to apply throughout the country. Perhaps, however, consideration may be given to introducing a simplified form of such approaches in the future. They will be systematic, since they are the result of territorial reality. In the singular period we are going through, we have to support the rental of vehicles, which is essential to the local economy: in addition, it is very difficult to operate the tourism sector without these activities related to the arrival of tourists. I therefore appeal to the future wisdom of the Government – I have no doubt that it will be able to demonstrate this – so that we can find adjustments to simplify the process.
ParlaMint-FR_2021-03-23-O1209.u16	Mr Bastien Lachaud has the floor to put his question, No. 1332, concerning the situation at Lapeyre.
ParlaMint-FR_2021-03-23-O1209.u17	Lapeyre: a name that all our fellow citizens know, that of a company founded in 1931, synonymous with 90 years of know-how and excellence in carpentry and design. The company's headquarters, which now employs nearly 3,500 employees in ten factories and 126 stores throughout the country, is located in Aubervilliers, in my constituency. Today, this company is in danger of disappearing. As a result of strategic mistakes that put her in trouble, Saint-Gobain, its owner, chose to sell her. To this end, it has so far favoured the offer of Mutares, a German investment fund listed on the Frankfurt Stock Exchange. This sale takes place under unacceptable conditions of opacity – Saint-Gobain has been convicted in court for lack of information. Indeed, employee representatives are kept in the dark. And when it's blurred, there's a wolf! This wolf is Mutares, known for its speculative buying operations: Pixmania, Artmadis or Grosbill have already made the costs in the past, victims of a buyer without any business plans, who only seeks to siphon the accounts, lay off and sell the real estate, to raise funds in the short term, fatten its managers and waste its shareholders, leaving its victims exsangue. That's the scenario that might happen again for Lapeyre. The unions discovered the existence of a business plan for nearly 1,000 layoffs, as well as the closure of four factories and many stores by 2023. Mutares will therefore continue to feed on the beast until liquidation: a shame! We have to stop the social breakdown before it's too late. Employees have joined together in the Lapeyre collective and have drawn up a credible project to safeguard the company and employment. For months, they have been sounding the alarm bell, going so far as to alert the President of the Republic. I myself wrote to the Minister of Economy, Finance and Recovery: no answer, no support, no action. Until when are you going to let the cut-off sale of the French industrial heritage? What do you intend to do to save Lapeyre?
ParlaMint-FR_2021-03-23-O1209.u18	The Secretary of State for Digital Transition and Electronic Communications had the floor.
ParlaMint-FR_2021-03-23-O1209.u19	You question the Government on the sale process of the Lapeyre company, which, as you point out, is known to many building professionals and the French who love DIY. Lapeyre has been experiencing difficulties for several years, which has led the Saint-Gobain group to decide to sell the company. In order to find a buyer, Saint-Gobain therefore launched a call for tenders. This is a process used very frequently by companies and, apart from the specific cases related to the protection of our strategic interests – and you have seen yet recently that we do not hesitate to intervene quickly and vigorously in this matter – the state does not have to interfere in such a decision. On the other hand, we are, of course, ensuring that the sale is carried out in accordance with our right, which is particularly protective of employees. Several method agreements have been signed with employee representatives as part of this sales process, and of course I invite each of the parties to respect them in order to ensure the best possible dialogue and cooperation. I will not comment, honourable Member, on the black scenario you have just drawn up, which seems to me to be based on no tangible element in view of the lack of information available to us. At this point, we know that Saint-Gobain guarantees to the sponsor the financing of an endowment representing more than ten years of losses, assessed on those known last year. To close any possibility for the buyer to "siphonner", as you say, the Lapeyre company, this endowment will be allocated to a third-party-controlled trust and the shareholder will not be able to recover any dividend until Lapeyre returns to balance. On the other hand, a liquidation of the undertaking would automatically result in the loss of the entire contribution of the owner's fund, which would not be in his interest. Finally, Saint-Gobain demanded that the industrial system be maintained until the end of 2022. I do not know if there is a wolf, honourable Member, but I know that commitments have been made, on which we will be particularly vigilant.
ParlaMint-FR_2021-03-23-O1209.u20	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2021-03-23-O1209.u21	You have no answer, Secretary of State. You only confirm that very little information is available – moreover, the justice has condemned Saint-Gobain on this point. Employees must have access to all the data: the business plan I told you about, the employees got it by leaks from Saint-Gobain! There is therefore a real desire not to compete with the various takeover offers. If there is no problem with the Mutares fund, why not make public the elements of its offer, in order to compare it with other offers? Mr Secretary of State, your responsibility and that of the Government is not simply to enforce French law: you are also responsible for the industrial tool and its employees. The crisis has shown how vulnerable we were when we moved abroad: our country needs productive industries, workers and factories, but you do nothing to protect them.
ParlaMint-FR_2021-03-23-O1209.u22	Mr Jean-Luc Warsmann has the floor to put his question, No 1358, on consumer credits.
ParlaMint-FR_2021-03-23-O1209.u23	My question is to the Minister of Economy, Finance and Recovery. In the context of the economic and social crisis that we are experiencing, it is to be feared that many of our fellow citizens, who have had to resort to consumer credit, will not be able to meet their deadlines on the dates set. In 2020, defaults amounted to EUR 9 billion, or EUR 1020 per family. The transfer of these debts by banks to collection companies aggravates the situation of the families concerned, leading to the many slippages that many of us are experiencing: harassment of all kinds, frequent impossibility of accessing documents justifying the debt and, worse: I was alerted to my permanence about situations of debt collection that were no longer due. I would like the Government to improve the protection measures of our citizens, by strengthening the information of policyholders prior to the possible divestiture of their credit, and by regulating much more strictly the activities of collecting companies. It seems to me, Mr Secretary of State, that every effort must be made to prevent many of our fellow citizens from entering the cycle of humanly and financially disastrous defaults.
ParlaMint-FR_2021-03-23-O1209.u24	The Secretary of State for Digital Transition and Electronic Communications had the floor.
ParlaMint-FR_2021-03-23-O1209.u25	The data available do not seem to show, for the time being, an increase in the defaults in the payment of consumer credits. The outstanding amount of these loans fell slightly between January 2020 and January 2021, with a decrease of 0.9%, indicating both lower demand over the past year and greater attention by banks to the situation of borrowers. Moreover, the number of over-indebtedness files deposited with the Banque de France since the beginning of 2021 is also 8.9% lower than last year. As a reminder, the number of over-indebtedness files filed in 2020 was already nearly 24% lower than in 2019. In our view, it means two things. First of all, the measures taken by the Government so far to support household income – partial activity, exceptional solidarity aid, emergency financial assistance from the CAF, the family allowance fund, extension of daily allowances – have worked well. Secondly, the legal framework for consumer credit is robust: the scheme provides, in particular, for institutions to check borrowers' solvency, in order to prevent a new credit from damaging an already compromised financial situation. It also provides for flexibilities in the event of a deterioration in the economic situation of borrowers, such as the possibility of extending the deadlines for renewable loans or a grace period of up to two years, in particular in the event of dismissal. In addition, in the context of their commercial relationship, credit institutions may consent to carry-overs or payment facilities to borrowers in difficulty. However, the Government, which continues to closely monitor developments with all relevant actors, has already taken new measures to prevent over-indebtedness to households. In fact, budgetary provisions adopted in the Finance Act for 2021 make it possible to strengthen the system of prevention of over-indebtedness, by increasing the target number of subsidized budget advisory points from 400 to 500. Their mission is to accompany households in difficulty, precisely to prevent them from falling into over-indebtedness. Moreover, in February 2021, the Prime Minister entrusted MP Chassating with a mission to improve the banking inclusion of fragile households and to establish new measures to prevent over-indebtedness. In particular, this mission will need to study how to strengthen the early identification of fragile households and their care by local actors, as well as to improve knowledge of existing systems for the treatment of defaults. All of this work will improve, in the medium term, the protection of the most vulnerable audiences: this remains one of the Government's priorities for the current period.
ParlaMint-FR_2021-03-23-O1209.u26	The floor is open to Mr Régis Juanico to put his question, No. 1356, concerning the residence tax on premises occupied by associations.
ParlaMint-FR_2021-03-23-O1209.u27	I would like to ask you about the often recent imposition of the housing tax – TH – on certain local government premises made available to associations. In Saint-Étienne, which you know well, several associative or popular education structures – such as social and friendly secular centres – received for the first time a notice of taxation, at the end of 2020 – at the end of a particularly difficult year for associative life, with almost total arrest for many months due to the health crisis. In a context of scarcity of financial resources due to lack of activity, the crisis has forced – and still obliges – structures to punctuate their cash flow in order to cope with the emergency. The sums called for under the TH, which often amount to several thousand euros, endanger the already fragile financial balance of the associations and popular education structures, which have nevertheless not failed to fulfil their mission and intend to continue to play an indispensable role in preserving and developing social cohesion in our neighbourhoods. Of course, in accordance with Article 1407 of the General Tax Code, non-profit associations, whether or not recognized as being of public interest, are liable for TH in respect of furnished premises which they occupy on a private basis and which are not held for the purpose of establishing the property assessment of undertakings. On the other hand, premises to which the public has access and in which it can move freely are not taxable under the TH. Many structures have therefore filed appeals with the department's Directorate of Public Finance of the Loire, putting forward the opening to the public of their premises, beyond the members alone: in fact, a large part of these spaces can host public meetings, neighbourhood councils, meetings or general assemblies of other associations, such as AMAP – associations for the maintenance of peasant agriculture – or even receive students. Thus, on a case-by-case basis, depending on the exact situation of each association that provided a space plan sufficiently detailed to allow for the precise identification of private and public areas, small discounts could be made by the departmental Directorate of Public Finance – DDFIP. Nevertheless, year after year, it is necessary to see a tightening of the application of the texts: the DDFIP now argues that the use of premises ceases to be private only when the opening to the public does not depend on the will of the organization. They shall also retain a private character when the conditions of access remain fixed by the user organisation. This situation is particularly difficult for non-profit actors who benefit from premises provided by local authorities, especially since some structures are not subject to TH, which leads to deep inequalities in treatment. In all respects, the situation in Liguria, coupled with a particularly restrictive reading of the texts, severely penalizes local associations. In the very exceptional context of 2021, where the persistence of the health crisis causes both a decline in activity, a loss of revenue, a decline in corporate patronage and a decrease in the number of volunteers, the very survival of many of them is at stake. Mr Secretary of State, the associations are contributing to the general interest: could the Government consider a revision of their taxation, in order to exempt in large part, if not totally, from the TH these vital structures for our social and republican pact?
ParlaMint-FR_2021-03-23-O1209.u28	The Secretary of State for Digital Transition and Electronic Communications had the floor.
ParlaMint-FR_2021-03-23-O1209.u29	You are right: I know Saint-Étienne well – less well than Lyon, from a sporting point of view, but this is not the subject we are dealing with. The subjection of associations to TH is an important issue. As you pointed out, non-profit associations are in this case for the furnished premises they occupy on a private basis and which are not retained at the time of the establishment of the CFE, the business property assessment. On the other hand, TH is not subject to the furnished premises of the private communities to which the public has access. According to a well-established case-law of the Council of State, this exemption applies only to premises where public access and movement are freely exercised: in other words, the use of premises by a private community ceases to be private where their openness to the public does not depend on the will of that community, but is imposed on it by rules emanating from a third party. Conversely, when the conditions of access – type of public admitted, days and hours of operation – are set by the user community, the premises retain a private character. Article 16 of the Finance Act for 2020 provides for the total and definitive abolition, in stages between 2020 and 2023, of the TH relating to the main dwelling. The TH for secondary residences and other furnished premises not allocated to the main dwelling is therefore maintained. Without ignoring the interest in the action of non-profit associations, it cannot be envisaged that they would benefit from this abolition, which would exclude them from any participation in the financing of local expenditures: the other local taxpayers should then compensate for the resulting loss of resources for the communities. In addition, associations that experience real difficulties in paying TH may apply to the tax services for a pardon of all or part of their tax. Standing instructions have been issued to these services to ensure that requests of this kind, made by taxpayers in difficulty, are considered with goodwill. For all these reasons, the Government does not intend to revise the rules for making associations subject to TH. However, in the current context, the tax administration has been asked to ensure the harmonization of local practices: clear guidelines have been sent to its network.
ParlaMint-FR_2021-03-23-O1209.u30	Mr Régis Juanico has the floor.
ParlaMint-FR_2021-03-23-O1209.u31	If I may, Secretary of State, your answer will make a nice leg to the Olympique Terrenoire, to the club of the elderly, to the FNACA – the National Federation of Veterans in Algeria, Morocco and Tunisia – or to the secular amical of the neighborhood. We are calling for the suspension or even the cancellation of the tax which, I repeat, strikes them for the first time, whereas the context does not lend itself to it.
ParlaMint-FR_2021-03-23-O1209.u32	Mr Frédéric Barbier has the floor to put his question, No. 1337, on corporate social responsibility.
ParlaMint-FR_2021-03-23-O1209.u33	Secretary of State, I would like to draw your attention to the cost-optimization operations currently being carried out by major industrial groups such as Aperam. Located in Pont-de-Roide-Vermondans, in my constituency, this ArcelorMittal subsidiary is one of the leading European producers of precision stainless steels. The exceptional, specific know-how of the employees of this factory is widely recognized in their industrial sector: for having worked for a few years in the country of Montbéliard, you know as well as I do. However, the company, after having relocated some of the activities of its Gueugnon site to Belgium, is preparing to transfer a large part of Pont-de-Roide's activity to it. Our factory would thus lose eighty jobs out of 240: it is all the more incomprehensible that it has a well-filled order book. Management justifies these restructurings by the need to increase Aperam's competitiveness in European markets vis-à-vis its Asian competitors, particularly Indonesians. The company is a school case: to date, it favours optimisation and hardly invests in developing its site in Pont-de-Roide-Vermondans. However, this could be different, thanks to the recovery plan and if it were to be diversified: hydrogen, for example, would offer good prospects for the future. While the state is on hand to support companies in the face of the consequences of the health crisis, among other things through a colossal recovery plan, as well as through the strengthening of the management of partial unemployment, I ask you, Secretary of State: how can we deter these healthy large groups from continuing to destroy jobs by following a logic of optimising costs? And how can they be encouraged to meet the challenge of relocation, innovation, investment and development, in response to the ambitions of the French state?
ParlaMint-FR_2021-03-23-O1209.u34	The Secretary of State for Digital Transition and Electronic Communications had the floor.
ParlaMint-FR_2021-03-23-O1209.u35	You are asking the Government about the project of industrial restructuring of the company Aperam, envisaged from the end of the year. I can assure you that we are following with the utmost attention the evolution of the social situation on its various sites. As you said: Aperam is one of the European leaders in precision stainless steels, strategic production, as it feeds other industrial sectors such as automobiles and appliances. However, the company is facing competition from highly competitive Asian players, in particular from Indians, Indonesians and Taiwanese, not to mention Turkey, which buys steel slabs in Indonesia, hot lamines and sells them within the European Union. While European safeguard measures have reduced these imports of hot-rolled steel, they are less effective in the case of cold-rolled steel. The Directorate-General for Enterprise – DGE – is therefore working with the Directorate-General for Treasury – DGT – on more targeted anti-dumping and anti-subsidy actions, which would include Indonesia and India. Within Aperam, a reflection on the production tool is under way: the group plans to transfer Gueugnon's activity, which concerns non-gloss products, to the Belgian site in Genk, which has more efficient finishing lines in three years. These are products with less value added. During the same period, this transfer of activity would lead to a redistribution of the workforce: 100 to 120 employees out of the 700 currently on the site. These departures will be based solely on volunteerism and will lead to age-related measures: therefore, there will be no job security plan – PSE. At the same time, the group expressed its intention to invest in the Gueugnon site in order to refocus it on its core business, i.e. the brilliant annealing, to reposition itself on profitable products and to upgrade the industrial tools. This €30 million strategic plan, validated by Aperam, aims to make Gueugnon the European reference site for brilliant annealing. Part of the rolling activity of the site of Imphy will be recovered by Gueugnon, more efficient: the latter could also be transferred part of the activities of Pont-de-Roide, as you pointed out. However, I would stress Aperam's commitment not to shut down its Pont-de-Roide plant and to develop its long-term activity, in particular by investing €3 million in it. Mr President, I know you are very committed to this: the Government will be particularly vigilant about this site and the investment projects that Aperam will propose to ensure its sustainability.
ParlaMint-FR_2021-03-23-O1209.u36	Mr Frédéric Barbier has the floor.
ParlaMint-FR_2021-03-23-O1209.u37	Thank you, Secretary of State, for that reassuring statement. Some Members and I have alerted Thierry Breton, the European Commissioner for the Internal Market, about measures to be taken at the borders to protect our stainless steel. I also rely on the hydrogen sector: the country of Montbéliard, one of France's most industrialised territories, is at the forefront in this field, and I believe much in its development. I hope that we will be able to associate Aperam with the hydrogen plan in any way possible. If the production of very specific stainless steels can make this company contribute to the development of hydrogen, its place must be assured.
ParlaMint-FR_2021-03-23-O1209.u38	Mrs Christine Cloarec - Le Nabour, speaking on behalf of the Group of the European People's Party, raised her question, No. 1338, on eligibility for the solidarity fund.
ParlaMint-FR_2021-03-23-O1209.u39	The massive support given to businesses in the face of the health crisis is widely welcomed even beyond our borders: with an effort of EUR 155.36 billion in 2020, or more than a quarter of the EU countries' spending on this issue, France is at the top of the ranking established by the European Commission. The Solidarity Fund is one of the pillars of this support policy. But traders in my constituency have alerted me: they are in a worrying financial situation and are not eligible for this fund. Two restaurants that were unable to open in 2020 do not benefit from it, due to the lack of turnover to be declared, while these restaurants have incurred costs and loans that they still have to repay. A grocery bar, on the other hand, lost too little of its turnover, while the margin generated by the grocery store is in fact much lower than that of the bar, which falls under the brunt of administrative closures: despite the evolution of the eligibility criteria for February 2021, its owner was obliged to subscribe to a loan guaranteed by the State. Another trader, who owns six ready-to-wear outlets, benefited from the fund only for her company, i.e. 1500 euros per month during the first confinement and 10,000 euros last November. The duration of the crisis and the small amounts paid during the three months of closure have greatly weakened its structure. Mr Secretary of State, while I welcome the steps taken in some way to help businesses overcome this crisis, in the light of the situations I have just outlined to you, is it envisaged or possible to continue to adapt the eligibility criteria to the solidarity fund, or even to make them retroactive under conditions, in order to prevent these companies from putting the key to the door?
ParlaMint-FR_2021-03-23-O1209.u40	The Secretary of State for Digital Transition and Electronic Communications had the floor.
ParlaMint-FR_2021-03-23-O1209.u41	You draw the Government's attention to the access to the solidarity fund of companies created after 30 September 2020, among others. These eligibility criteria are regularly adapted and expanded in order to best support our companies: you mentioned the fact that the European Commission welcomed France's action in this area. Thus, from the aid distributed in January 2021, all companies established before 31 October 2020 – and no longer on 30 September – are eligible to benefit from the Solidarity Fund, regardless of their turnover and sector of activity, since this activity is subject to a public reception ban due to containment measures and they have lost at least 50 % of their turnover. You also tell us about the situation of local shops carrying out several activities. For these companies, it is the main activity that determines access to the solidarity fund. Let's take the case you mentioned, that of a grocery bar. If, normally, most of his activity is based on the bar, he will receive aid as such, i.e. EUR 10,000 or 20% of his turnover; If its main activity is grocery, it will receive the aid granted to enterprises outside the S1 or S1a sectors, i.e. EUR 1500 from a 50% decrease in turnover compared to last year. Madam Member, I do not want you to doubt the Government's commitment to the service of local businesses. The Recovery Plan has created a €60 million support fund to subsidise the operations of the 100 "territorial lands" in order to revitalize our territories. We accompany the Buralists: we have given them the opportunity to sell stamps and ensure the payment of taxes. They can also develop an offer of local services, thanks to the transformation fund which allows them to finance these projects of complementary activity: grocery store, concierge shop, wine cellar. I repeat, count on the full mobilization of the Government to support and accompany those who make up the French economic fabric.
ParlaMint-FR_2021-03-23-O1209.u42	Mrs Christine Cloarec - Le Nabour has the floor.
ParlaMint-FR_2021-03-23-O1209.u43	Although not all my questions have been answered, I have no doubt that the Government will be at the side of businesses, especially businesses. Today it is rather a second step: to do in lace, to target, to follow companies in difficulty, in order to accompany them at best and, once again, to achieve that they do not put the key under the door.
ParlaMint-FR_2021-03-23-O1209.u44	Mrs Naïma Moutchou has the floor to put her question, No. 1344, on the dangling of public expenditure.
ParlaMint-FR_2021-03-23-O1209.u45	At least 500 billion euros: this is what the state and the territories will inject into the French economy over the next five years to compensate the sectors in difficulty, to support the most fragile populations, to support the recovery and, of course, to pave the way for the ecological transition. These unprecedented budgetary measures naturally raise the question of the tool that will enable the State and the territories to manage and secure public expenditure and to optimize its productivity. France has the technology and know-how to support the State in this process by means of a digital dipping platform that would determine the use of the money allocated, like a restaurant check, and would provide assurances that they are well used within the scope for which they are intended. Thanks to the dangling, the right amount would reach the right recipient, for proper use. This is essential when a 1% evaporation or waste percentage amounts to a loss of EUR 5 billion. The people at stake are demanding that we provide ourselves with such a regal tool. Actable by all government departments, which can be broken down by region and territory, it would make it easy to assess in real time and to adjust and report transparently on public action. A pillar of a national eco-digital pole, the dangling platform could be a key element of our sovereignty. We have the means: in my constituency of Val-d'Oise, for example, a project is ready. Baptised France Fléchage, he was defended by Alain Schott, his associates and his Ekwee teams. It is up to us to get him into a pilot and operational phase. How could we work together and move forward, Secretary of State, to develop this dangling tool, and within what time frame? As you have understood, I am prepared to make concrete proposals to facilitate national reconstruction.
ParlaMint-FR_2021-03-23-O1209.u46	The Secretary of State for Digital Transition and Electronic Communications had the floor.
