ParlaMint-FR_2021-11-23-O1068.u1	The next item is the oral questions without debate.
ParlaMint-FR_2021-11-23-O1068.u16	In order to support companies wishing to reward employees particularly mobilised in the context of the health crisis, a social and tax exemption from exceptional purchasing power premiums was provided for in the Financial Amendment Act of 19 July 2021. This derogatory tax and social framework is the same as for the last two editions of the EPA, in 2019 and 2020. Premiums may be paid by employers to employees whose remuneration is less than three times the level of the SMIC – 1_589.47 euros per month. The exemption ceiling is EUR 1000. It can be increased to EUR 2000 in two situations: for enterprises employing less than 50 employees, without any other condition; for companies with at least 50 employees, provided that they have implemented measures to value employees working in the second line in the face of the epidemic, or in the direction of better sharing of value within companies. In order to benefit from the exemption, the law provides that premiums must be paid between 1 June 2021 and 31 March 2022, which leaves enough time for the largest number of companies to seize this opportunity. The exceptional premium is intended to provide support to the less well-paid employees to support their purchasing power, while at the same time promoting a better sharing of value within companies. In order for this premium to support the purchasing power of the employees who benefit from it as effectively as possible, it should be freely usable by employees as normal remuneration, which means that it should be paid by undertakings in cash, not in the form of specific payment documents. However, there are other ways to influence household consumption, such as that of gift vouchers, which we upgraded last year: we are looking at the possibility of increasing their amount further this year. In addition, in order to support the catering sector, the Government has extended the measures to relax the terms of the restaurant ticket: the daily usage limit has been doubled from 19 euros to 38 euros until February 2022; The Government authorized its use during the weekend.
ParlaMint-FR_2021-11-23-O1068.u17	Mr Romain Grau has the floor.
ParlaMint-FR_2021-11-23-O1068.u18	Thank you, Minister Delegate, for these specific elements of the response expected by the companies: they will clarify the situation.
ParlaMint-FR_2021-11-23-O1068.u19	Mr Philippe Bolo has the floor to put his question, No 1526, on the labelling of foodstuffs.
ParlaMint-FR_2021-11-23-O1068.u20	Voting laws is one thing, ensuring that they are applied is another; Sometimes, unfortunately, she's not on the date. On 21 July the Committee on Economic Affairs was hearing from our colleagues Bessot Ballot and Blin, the rapporteur for the evaluation of the law on the transparency of information on agricultural and food products, more simply called the "labelling" law. One year after its promulgation, and despite its unanimous adoption by both members of the House of Commons and by senators, their finding is unappealable: the application of the law is broken. This situation is all the more regrettable given that the "labelling" law meets the expectations of many French people who want to know the origin of consumer products such as meat, wine, beer and honey. This text gives consumers the opportunity to know what they are buying and allows them to influence the market through their informed choice. The lack of enforcement does not call only consumers; It is also disconcerting for the parliamentarians who voted unanimously. Their will to act, in response to the expectations expressed by the French, is not respected: the deadlines are not respected and the intentions expressed in the debates and the vote are not followed up. Precious months have been lost for producers, for consumers, but also for us parliamentarians. If technical reasons are given to explain the paralysis of the process of implementing this law, it is nevertheless questionable whether the Government will make any progress on the matter. I would therefore like to know the solution envisaged by the Government to get out of the rut, as well as the deadline after which the application of the law will become effective, in order to meet the expectations of many French people.
ParlaMint-FR_2021-11-23-O1068.u21	The next speaker is the Minister for Small and Medium-sized Enterprises.
ParlaMint-FR_2021-11-23-O1068.u22	First, I assure you that the Government attaches importance to the indication of the origin of foodstuffs. First of all, this is reflected in a normative action to strengthen transparency on origin, both at French level – I am thinking in particular of the work of the National Consumer Council in this area – and at European level, within the framework of the European Commission's Farm to Fork strategy. In addition, this results in the mobilization of control services to combat fraudulent practices of francization of products. I have given very clear instructions to the Directorate-General for Competition, Consumer Affairs and Fraud Prevention – DGCCRF. As you know, the application of the labelling law of 10 June 2020 faces legal difficulties related – let us say very clearly – to its incomplete notification to the European Commission. In these circumstances, since autumn 2020, together with the Ministry of Agriculture and Food, we have tried to find legal solutions to enable its application – but without real success. Therefore, as part of the parliamentary review of the proposal for a law to protect the remuneration of farmers, known as EGALIM 2, an amendment was adopted to amend the articles of the "labelling" law and to correct these legal obstacles. As the law was enacted on 18 October, we are now in a position to move these laws forward. The two implementing texts on farm cheese and the protection of animal names have already been notified to the Commission. Moreover, in the next few days the texts on the indication of the origin of meat in the out-of-home restaurant and the indication of the origin of honey will be forwarded to the Council of State, and those on the origin of beer and wine to the European Commission. I can assure you that we are making every effort to ensure that these very important provisions of the EGALIM 2 Act are implemented as quickly as possible.
ParlaMint-FR_2021-11-23-O1068.u23	Mr Philippe Bolo has the floor.
ParlaMint-FR_2021-11-23-O1068.u24	Mr. Deputy Minister, thank you for the clarifications that the subject is moving forward. It is important – and the French know it – to fight against the trade allegations that deceive consumers and do not allow the fair remuneration of the efforts made by our farmers to feed us on a daily basis.
ParlaMint-FR_2021-11-23-O1068.u25	The next speaker is Mr Daniel Labaronne, to put his question, No. 1533, on the recognition of the state of natural disaster.
ParlaMint-FR_2021-11-23-O1068.u26	I would like to draw the Government's attention to the problem of the non-eligibility of the procedure for the recognition of the state of natural disasters of certain recurrent climatic phenomena in metropolitan France. As you know, last June the commune of Saint-Nicolas-de-Bourgueil, in Indre-et-Loire, underwent a mini-tornade. The damage was very important for its inhabitants: the bell tower collapsed, the roof of the party hall was torn off, the town hall was also hit, several residents saw their vehicles fly away. However, in August, the decision fell: the state of natural disaster was not recognized because the damage caused by the cyclonic winds falls within the scope of this guarantee only when they meet the characteristics laid down in Article L. 122-7 of the Insurance Code, i.e. when the maximum surface winds recorded or estimated in the disaster zone reached or exceeded 145 kilometres per hour on average for ten minutes or 215 kilometres per hour in gusts. These criteria correspond to category 4 or 5 cyclones, which limits the scope of this guarantee to overseas departments and communities located in tropical areas and exposed to cyclonic risk. Yet tornadoes, high-intensity thunderstorms, sometimes with hail, are no longer rare phenomena in our country; it now occurs several tens a year. The damage is still considerable: uprooted trees, fractured roads, outdoor furniture and projected construction materials. But if the state of natural disaster is not recognized, then this damage is not compensated by insurers and the victims are injured. That is why, in the face of increasing climate change, does the Government intend to review the criteria for classifying abnormal events as a natural disaster throughout the national territory, particularly with regard to windy phenomena? More generally, what actions does it intend to take in this area?
ParlaMint-FR_2021-11-23-O1068.u27	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2021-11-23-O1068.u28	The weather event that struck Saint-Nicolas-de-Bourgueil on 19 June was serious. You recalled the damage he caused and of course I address my thoughts to all the people who have been confronted with it. That being said, as you have pointed out, it does not constitute an episode of cyclonic wind covered by the guarantee against natural disasters within the meaning of Article L. 122-7 of the Insurance Code since the winds were not associated with a tropical cyclone. Indeed, the speed did not reach the thresholds set by law, which correspond to category 4 or 5 cyclones on the Saffir-Simpson scale. That is why the application for recognition of the natural disaster state of the municipality has been rejected. On the other hand, damage to insured property of individuals, businesses and communities caused by violent winds such as tornadoes, storms and hail episodes is well covered by their insurance contracts under the TGN storm, hail, snow guarantee. It has been made compulsory by the legislator for all damage insurance contracts, allowing victims to be compensated directly by their insurers without the intervention of the public authorities being necessary. These phenomena are described as insurable because they can occur throughout the national territory and the damage caused is compensated exclusively by insurers; the State does not intervene in the process or in the initiation of the care. The affected inhabitants of Saint-Nicolas-de-Bourgueil are normally compensated directly by their insurer on the basis of the storm guarantee for the damage caused by the heavy winds, without State intervention and under the conditions stipulated in their insurance contract. I would point out, however, that the State is mobilising other aid schemes for the benefit of certain categories of victims, I am thinking of the system of agricultural disasters or the system of solidarity grants in favour of the hard-hit local and regional authorities. These various devices, adapted to the characteristics of natural phenomena and to the particular situation of each event and category of victims, allow for fair compensation for victims in the event of an intense weather event. At this stage, these are the provisions of the law.
ParlaMint-FR_2021-11-23-O1068.u29	Mr Daniel Labaronne has the floor.
ParlaMint-FR_2021-11-23-O1068.u30	Thank you for the clarity of your explanations and the clarifications you have given us. I have no doubt that the inhabitants of Saint-Nicolas-de-Bourgueil will be sensitive to your concern about the climatic phenomena to which they have been subjected.
ParlaMint-FR_2021-11-23-O1068.u31	The floor was open to Mr. Philippe Dunoyer, who raised his question, No. 1555, concerning the collection of complaints by others in New Caledonia.
ParlaMint-FR_2021-11-23-O1068.u32	I would like to ask the Government about the experiment in collecting complaints from victims of domestic violence by the police or the gendarmerie, outside their premises, which you have called the collection of complaints from others. On October 12, the Minister of the Interior announced in the Law Commission the launch of this experiment, which you confirmed, Madam Deputy Minister, on October 27, during the review of the Security Mission of the Finance Bill (PLF) for 2022. I welcome this initiative, which complements other mechanisms such as the filing of complaints in hospitals, one of the advances that the Grenelle has made in domestic violence. It should increase the number of complaints and encourage victims, regardless of the pressure they are under. Vaucluse, Pas-de-Calais, Haute-Corse, Sarthe, Morbihan and several arrondissements of Paris have been announced. I note that none of these places are located overseas. However, I would like to point out that the number of domestic violence is very high. I would like to draw your attention to the situation in New Caledonia, where there are many incidents of violence, as I mentioned in my opinion on the 2019 Finance Bill. Thus, the number of verbal assaults is seven times higher than the national average, that of physical assaults, eight times higher and that of sexual assaults, nine times. Since 2019, domestic violence continues to increase: between 2019 and 2020, there has been a 24% increase in one year compared to 8% at the national level, which is three times the national average. Why do victims in New Caledonia not benefit from the same complaints mechanisms? The complaint rate is still very low. Even though we have started an experiment at the New Caledonia Hospital, by establishing an emergency shelter for victims of aggression (CAUVA), in order to allow victims to file complaints, the rate remains very low. The Minister of the Interior and yourself, the Minister Delegate, have taken many steps to improve the care of victims of violence. These are still too many in our territory which occupies the first place of this morbid podium. Is it therefore possible to extend this experiment to New Caledonia?
ParlaMint-FR_2021-11-23-O1068.u33	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2021-11-23-O1068.u34	The Minister of the Interior, Gérald Darmanin, and I have launched an experiment allowing the collection of complaints of victims of domestic violence and gender-based and sexual violence outside the police and gendarmerie services – i.e. a mechanism for collecting complaints outside the walls. On a daily basis, police and gendarmerie units are particularly involved in combating such violence, with an average of 400 interventions per week to protect women and children in particular. We have taken a number of initiatives to enable all women and victims of such violence to seize the forces of law and order. In particular, in order to be able to respond to calls from the overseas territories, we have opened the line to listen to the 3919 24 hours a day, seven days a week, so that calls can be taken even in the event of a time lag. It was a commitment of the President of the Republic, it is now held. It is also to this end that we have created the platform to stop violence.gouv.fr, through which police officers and gendarmes respond, help prepare complaints or carry out immediate interventions, 24 hours a day and seven days a week. Finally, in order to strengthen the quality of the reception and the care of the accompaniment of the victims, we have decided to launch an experiment for the filing of so-called complaints outside the walls, which began on 15 November, for a period of six months. Five departments are concerned, you recalled: the Vaucluse, the Pas-de-Calais, the Haute-Corse, the Sarthe and the Morbihan, as well as the commune of Saint-Denis. Earlier, I will announce that the 13th and 14th arrondissement of the city of Paris will benefit from this experiment. As its name suggests, the idea is to be able to experiment for several months with specific computer tools such as portable printers, allowing complaints to be taken in other places: at the lawyer, in town hall, at a friend, in a hospital, etc. To this end, conventions may be signed. After three months of experimentation, i.e. mid-January 2022, a first assessment will be carried out. By definition, this experiment is intended to be generalized throughout metropolitan and ultramarine departments as soon as possible. To answer your question, together with the Minister of the Interior, we hope that from the very beginning of the year 2022 this mechanism will be experienced in New Caledonia. That is the meaning of the request we have made to the police and the gendarmerie.
ParlaMint-FR_2021-11-23-O1068.u35	Mr Philippe Dunoyer has the floor.
ParlaMint-FR_2021-11-23-O1068.u36	Thank you, Madam Deputy Minister, for this announcement that will be very well received in New Caledonia. You know the specifics of this vast territory, whose population is very fragmented. For those who have a traditional lifestyle, within a small group, filing a complaint is not an easy process. As you have just announced, the beginning of the year 2022 will be marked by an experiment that will take into account our territorial specificities. This is excellent news for the too many victims of domestic violence in New Caledonia.
ParlaMint-FR_2021-11-23-O1068.u37	Mrs Albane Gaillot has the floor to raise her question, No. 1560, concerning appointments to the department for foreigners in the prefectures.
ParlaMint-FR_2021-11-23-O1068.u38	Madam Minister Delegate, I would like to draw your attention to the problems encountered by the users of the appointment system at the service of foreigners in the Val-de-Marne prefecture, which reflects the difficulties encountered in all prefectures, in particular those in the Paris suburbs. In recent years, the endless queues of foreigners taking their pains in patience in front of the prefecture of Créteil have fortunately disappeared thanks to the establishment of a system of making prior appointments on the website of the prefecture. But the technology does not solve everything and the number of slots offered to make appointments is not enough to meet the demand of the users, so the device has been gradually engulfed. Instead of registering each application to give a date, even distant, as on medical appointment platforms, the device informs the user that he or she must reconnect to try his or her luck later. Since the beginning of my term of office, I have heard testimonies describing upuesque situations of citizens waking up in the middle of the night to try to find a niche available, many times, but in vain. Malignant minds have benefited from these dysfunctions: specialized associations note that an illegal market for the sale of appointment slots in the prefecture is developing. This practice consists, for intermediaries, of reserving all available slots for an appointment at the prefecture and then selling them. These serious deviations are caused by the profound mismatch between the need for appointments and the proposed solution of online appointments, largely insufficient in number. As regards, specifically, the situation of women, the very long delays, of the order of several months, to obtain an appointment in the prefecture, place foreign women victims of domestic violence in very difficult situations. Those who benefit from a protection order are automatically entitled to a residence permit. However, the High Council for Equality points out that it is not uncommon, when the date of the appointment arrives, that the protection order is no longer valid and that the victim is no longer entitled to a residence permit. According to the decision of the Council of State of 27 November 2019, dematerialisation cannot be imposed on public service users in the name of the constitutional principles of equal access to public service, continuity of public service and equality before the law. Madam Deputy Minister, when will this problem be taken into account? What specific steps do you intend to take to adapt the system to the high demand and no longer leave many people in disarray? This is an important problem in my department, Val-de-Marne, but I know that this situation, I repeat, affects the entire national territory.
ParlaMint-FR_2021-11-23-O1068.u39	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2021-11-23-O1068.u40	As you know, the Ministry of the Interior has strengthened the services of foreigners in long-term employment: over the last ten years, their workforce has increased by 1,422 full-time equivalents (FTEs), an increase of 56%. We also made use of contractors who came in reinforcement during the seasonal peaks of 610 posts in 2020 and about 100 for 2021. In addition, the Minister of the Interior and I have decided on a plan of reinforcement of 570 full-time equivalents over three years, to better support foreign users in dematerialised procedures, to reduce the time taken to investigate applications for residence permits, and to respond to the difficult situations that you have mentioned. Some prefectures have also set up an online dating service to simplify and streamline these procedures, but it is true that malicious people have organized an illegal sales market to make appointments. This market that exploits misery and distress is unacceptable. In order to combat this phenomenon, mechanisms have been put in place: supervision and screening, reinforcement of firewalls, system for monitoring and combating distributed denials of service, provision of evidence to judicial police officers. These devices have shown their effectiveness: nearly 170 million illicit or malicious connections have been identified and thwarted since June 2020. The prefects systematically file complaints with the judicial authority when these intrusive actions are found and we support them in this process. More specifically, with regard to applications for residence permits, which are legally issued, the modernisation of procedures has been under way since 2019 through the deployment of the digital administration project for foreigners in France (ANEF). By the end of 2022, all the steps taken by foreigners to stay in France will be able to benefit from an online procedure. The Ministry of the Interior has set up a mechanism for persons who are unable to file their application on-line themselves: they are provided with reception and support to enable them to carry out this formality through the mission of listening, intelligence and support to foreigners' démarches. You see, Mrs Gaillot, that we are mobilized to fight illegal trafficking and above all to better accompany these people towards the exercise of their rights.
ParlaMint-FR_2021-11-23-O1068.u41	Mrs Albane Gaillot has the floor.
ParlaMint-FR_2021-11-23-O1068.u42	Thank you, Madam Deputy Minister, for this lighting. I note the Government's commitment to improving the situation. The fact that you are mobilizing additional FTEs, whether contract or acting, is a significant step forward. Indeed, people who do not have access to digital tools must be better accompanied, and in all territories. Beyond administrative difficulty, some experience it as a form of abuse, because they feel forgotten. They often have a very difficult journey and sometimes live in a very precarious situation, exacerbated by the difficulties they face. I believe that further efforts are needed to advance access to the law.
ParlaMint-FR_2021-11-23-O1068.u43	Mrs Chantal Jourdan has the floor to raise her question, No. 1552, concerning the prison in Condé-sur-Sarthe.
ParlaMint-FR_2021-11-23-O1068.u44	I would like to draw the Government's attention to the situation of the prison in Condé-sur-Sarthe, where the guard of the seals has visited, a centre where serious and repeated violence is being committed. On 5 October, a detainee assaulted and held two prison guards hostage for several hours. This is the fourth major incident since the establishment was commissioned in 2012. This violence is due to a plurality of factors that we need to identify. Both staff and management report malfunctions. The most important is the specific role of the prison. In fact, this high-security facility was originally thought of as a temporary place of detention for persons sentenced to long sentences, with a dangerous profile. All staff agreed that the institution's initial project was to accommodate these inmates for nine to twelve months, with special care, and then transfer them to other institutions. Nevertheless, it would appear that this settlement project has never been properly formalized. Thus, the temporary nature of the prisoners'passage does not materialize and many have been staying there for several years. According to staff, this creates situations of frustration, despair, or even a sense of having nothing to lose, and it exacerbates tensions and violence. At the same time, both staff and management are talking about staffing issues. Indeed, if it is established that the theoretical coverage rate of this prison is high, in practice the actual coverage rate is much lower. For example, the binomial rule cannot always be respected. These conditions create insecurity for staff, management and detainees. Given these elements, Madam Secretary of State for Priority Education, could you provide further information on the exact role that the prison administration's management intended to assign to this institution? Is there any thought being given to finding a solution to the real staffing problems of the prison in Condé-sur-Sarthe?
ParlaMint-FR_2021-11-23-O1068.u45	The Secretary of State for Priority Education has the floor.
ParlaMint-FR_2021-11-23-O1068.u46	You call the attention of the seal guard to the situation of the prison in Condé-sur-Sarthe. Please excuse his absence this morning and I will answer on his behalf. As you said, the staff of the Condé-sur-Sarthe prison were harshly tested by incidents of particular gravity. I would like to commend their daily commitment to the service of the public prison service and to renew our support to them. The assignment of convicted persons to the Condé-sur-Sarthe prison is based on the legislation in force for penal institutions and is not subject to derogation provisions. However, following the hostage-taking on 5 October, a working group led by the Deputy Interregional Director of Penitentiary Services in Rennes, bringing together the management of the institution and all trade union organizations, including non-locally represented organisations, has been set up. This working group provided an opportunity to reflect on the settlement project, taking into account the security nature of the central home district. It must also objective the risk of violence related to the length of tenure within the institution in order to strike a balance in the management of detention between short-term detainees and other long-term detainees, which is potentially a source of stability of life in detention, particularly in the context of maintaining family ties. In this sense, the central administration, which is responsible for the assignment of convicted persons to central homes, will accompany the discussions at the local level on both the organization of detention and the assignment of detained persons. With regard to the total coverage of the supervisory staff at this facility, it was 97.93 per cent as at 30 September 2021. Contrary to what you say, we cannot talk about staffing problems in the Condé-sur-Sarthe prison.
ParlaMint-FR_2021-11-23-O1068.u47	Mrs Chantal Jourdan has the floor.
ParlaMint-FR_2021-11-23-O1068.u48	Thank you for the elements you have brought. Staff felt that if the working group set up at the penultimate violent event had made proposals, if projects had been put forward, none of them had been implemented. It is important for staff and management that promises be followed by action. Finally, there is a real dispute over the perception of the coverage rate. If we take into account the presence of the overseers, the coverage rate is lower than that you are advancing. Moreover, it can be understood that there is a lack of staff due to the difficulty of the task and the presence of beginner supervisors who are faced with very difficult situations. Perhaps we should also think about the assignment of these young professionals.
ParlaMint-FR_2021-11-23-O1068.u49	Mr M'jid El Guerrab has the floor to put his question, No. 1523, on French education abroad.
ParlaMint-FR_2021-11-23-O1068.u50	For Montesquieu, "education is about giving us ideas, and good education is about putting them in proportion." Following this adage and in a desire to revive the Francophonie, "this human continent", on 20 March 2018, the President of the Republic set the goal of doubling the number of students in French schools abroad by 2030. Subsequently, the Minister for Europe and Foreign Affairs, Jean-Yves Le Drian, the Minister for National Education and Youth, Jean-Michel Blanquer, and the Secretary of State to the Minister for Europe and Foreign Affairs, Jean-Baptiste Lemoyne, worked on a plan for the development of French education abroad, which was the subject of broad consultation with all stakeholders. I thank them for that. Distributed in 138 countries, the 543 French educational institutions abroad are composed of 67 direct management institutions, 159 contracted institutions and 317 partner institutions. More than 375000 students, including a third of French students, whose families have chosen a French education for their children, form this vast network that contributes to the international reach of France – a network that also demonstrates the excellence of French pedagogy. I know how much the parents' associations of students, whom I meet every time I travel in my constituency, are attentive to it. I thank them for this confidence that has never been denied, while registration fees are an important part of families' budgets. Nevertheless, this old network, and in old places, requires a massive and rapid financial commitment, while it is confronted with strong competition; In particular, it seems necessary to increase the amount of grants and to remove certain obstacles to borrowing and sponsorship. In the context of the health crisis we are experiencing, to what extent can the objectives of doubling staff, expanding and modernising facilities be achieved? Shouldn't more use be made of innovative and private financing, especially sponsorship? The network of former students is formed and imagines fundraising that would contribute to the development of our network. This would compensate for possible increases in tuition fees that could affect the parents of students – this is a constant concern for them. I come from the field, from my constituency: I was yesterday in Casablanca, last week in Monrovia, the previous week in Mali and Niger. Some time before, I spoke to the principal of the French high school in Marrakech, Victor-Hugo High School: he told me that he was thinking about a foundation that would raise funds to develop this institution.
ParlaMint-FR_2021-11-23-O1068.u51	The Secretary of State for Priority Education has the floor.
