ParlaMint-FR_2021-05-04-O1260.u1	The next item is the oral questions without debate.
ParlaMint-FR_2021-05-04-O1260.u25	Mr President, you are drawing the attention of Mr Bruno Le Maire, Minister of Economy, Finance and Recovery, to the shortage and rising prices of building materials. Let me bear witness personally: in Marseille, where I was yesterday, business leaders from various sectors, including the company Richel, which manufactures greenhouses in the north of Bouches-du-Rhône, told me about the difficulties associated with rising prices, in particular steel, and the difficulties they face as a result of delays, price increases and reductions in payment deadlines imposed on them by suppliers, as a result of a global situation which can have catastrophic consequences for our national companies. The recovery of industrial activity, particularly in Asia, in a context of uncertainty for many producers of raw materials and of slower re-starting of production capacity, leads to significant supply pressures, mainly for metals and plastic resins. This is coupled with a significant increase in energy prices, with the price of the barrel of crude oil doubling between November and March to reach $70 at the beginning of March, and emission quotas reaching €44 per tonne of CO, with a significant impact on the energy-using sectors, but also on those whose raw materials are petroleum derivatives, including plastics and many chemical bases. These tensions confirm the relevance of the Government's action for several years and accelerated under the France Recovery plan for the resilience of our supplies and value chains, and to support projects that contribute to our strategic autonomy in key sectors. We will continue and amplify these efforts in the coming weeks and months, as regards semiconductors, but also in the field of metallurgy, or to accelerate the development of a circular economy and better control our supplies. In the case of plastics, our efforts, already committed in 2020 by dedicated support, then by the bonus-malus decree that promotes the incorporation of recycled plastic into packaging, and deepened in 2021 with the ADEME Circular Economy Fund – the Ecological Transition Agency – and the ORPLAST 3 scheme, to the tune of 140 million euros, to support the investments of plastic designers in the incorporation of recycled plastics, will ultimately make the sector less sensitive to price fluctuations of virgin plastics. Bruno Le Maire also asked his services to ensure precise follow-up of the situations you are referring to, with a particular vigilance for the respect of a balance of relations between customers and suppliers, in order to avoid the abusive use of force majeure clauses. If unfair terms or unreasonable business practices are involved, be sure that we will do our utmost to ensure a demanding application of contract law. Commercial courts have a specific role to play in ensuring this balance. In order to take stock of the situation and the best approaches to support companies facing these supply tensions, Finance Minister Bruno Le Maire brought together the most affected sectors on 14 April. We will continue this follow-up and ensure that the most difficult situations are treated on a case-by-case basis.
ParlaMint-FR_2021-05-04-O1260.u26	Mr Hervé Saulignac has the floor.
ParlaMint-FR_2021-05-04-O1260.u27	Thank you, Secretary of State, for that answer. We share the observation, which is already a good thing. I stress that we must regain a form of autonomy, if not sovereignty, with regard to certain materials. I have taken note of the Minister of Economy's commitment to follow up on these issues and the relationship between suppliers and companies in the OTP. As for me, I will ensure a precise follow-up of his precise follow-up!
ParlaMint-FR_2021-05-04-O1260.u28	Mrs Françoise Dumas has the floor to raise her question, No. 1403, on the western bypass of the metropolis of Nîmes.
ParlaMint-FR_2021-05-04-O1260.u29	The minister delegated to the minister for the ecological transition, more than a road development, the western bypass of Nîmes is a project whose general interest is no longer to be proved. It brings together the metropolitan Nîmes-Alès pole, the state, the Gard department and the Occitanie region. This new road route of twice two lanes over 12 kilometers is intended to allow exchanges with the departmental track and a connection on the A9 motorway, south-west of Nîmes. An additional route linking the two sections of the unlicensed national road network, National Roads 106 and 113, is also indispensable and for study since 2018. I will only mention the arguments which have been in favour of this project since the beginning, and more importantly today: the opening up of the industrial areas and basins of Nîmes and Alès and that of the Cevenol living areas, the accessibility of the university hospital in Nîmes, the decongestion of its urban area and the regional and European intermodality. At the inter-ministerial committee in the Decentralized City in the Gard, held at the end of March, all the local executives called on the Prime Minister to do so. Indeed, while it is gratifying that the recovery plan is reflected in a substantial financial effort in favour of rail transport, roads must not be forgotten. However, the financing of the bypass work has not yet been completed and prior studies and procedures are still under way. Without sufficient progress, the project cannot fall within the envelope of the recovery plan – a peak for such an old project. Deputy Minister, when and how will this circumvention become a reality? This is the issue that the citizens and elected representatives of our territory are asking themselves with insistence, not without concern. Funding for the project is urgently needed to ensure its feasibility. This requires the assurance of sufficient financial portage through the State-Region Plan Contract – CPER – for 2021-2027, and implies that all funding possibilities are considered. As such, what happens to the endorsement scenario of the part of the project connected to the A9 motorway to the Auroutes du Sud de la France network – ASF – as part of the motorway investment project? The western bypass of Nîmes is vital for the Gard, one of the poorest and most unequal departments in France, but also among the most attractive demographics. It is inconceivable that this project suffers from any competition between territories. To be born, it needs a sufficient financial guarantee from the State. What about it?
ParlaMint-FR_2021-05-04-O1260.u30	The next speaker is the Minister for Housing.
ParlaMint-FR_2021-05-04-O1260.u31	Mrs Dumas, you are calling the attention of the Deputy Minister responsible for Transport to the proposed western bypass of Nîmes and its prospects for completion. He couldn't be present, so he asked me to answer you. The project of the western bypass of Nîmes, known as CONIM, will make it possible to remove certain traffic of exchange and transit from the current RN106, giving it a more urban character and better adapted to the territories it crosses. This project is included in the current CPER up to EUR 8.3 million; This registration was extended until 2022, so that the studies would be carried out and the first land acquisitions would be carried out. The State is actively working on the finalization of the first studies, with a view to submitting the public inquiry project prior to its declaration of public utility in the summer of 2022. I confirm to you that the request of the local authorities for a complementary link with the RN113 has been taken into account, which requires an extension of the studies. If the feasibility of this bar was confirmed, its cost should be borne in full by the communities, consistent with the fact that it would only address local service issues. The feasibility of endorsing part of CONIM to the ASF concession is currently being studied by the State services. This endorsement could be limited to part of the work, given the very strict European and national rules on the subject. Consequently, the issue of financing bypass work will be included in the negotiations on the next State-region infrastructure contract, which will enter into force from 2023. Be assured, Madam, of the full commitment of the state to this matter. The voluntarism of local authorities will also be decisive in contributing to the continuation of the project in good conditions.
ParlaMint-FR_2021-05-04-O1260.u32	Mrs Françoise Dumas has the floor.
ParlaMint-FR_2021-05-04-O1260.u33	Thank you, Madam Minister Delegate, and assure you that there is a republican front that is totally united and determined to move this issue forward. It is an element that must be taken into account: the project is coherent for everyone.
ParlaMint-FR_2021-05-04-O1260.u34	Mrs Sonia Krimi has the floor to put her question, No. 1404, on the Cherbourg-Paris line.
ParlaMint-FR_2021-05-04-O1260.u35	This morning, I'm going to talk to you about the Norman train, the Channel train, and the Paris-Caen-Cherbourg line. Impossible to relieve myself in decent conditions on board the train, repeated delays, non-compliant trains and train deletions: this is what I have been experiencing for ten years in the Cotentin. The territorial divide has been widening for thirty years. The Conseil économique, social et environnement régional – CESER – de Normandie has carried out an interesting study: on a map of France showing the travel time earned between the province and Paris – from Bordeaux, Marseille, Nice or Lyon for example – the Norman region is an exception – a black hole, so to speak. Over the past 30 years, travel time to Paris has increased instead of decreasing, from two hours and fifty with the coal train in the 1970s to an average of three hours and forty today. In addition to the territorial divide, there is an ecological divide. As ecology is a subject that is a source of enthusiasm and a motivation for voting, I propose that we talk about it: environmental concerns involve promoting public transport, especially the train. In Normandy, 80% of commuting takes place by car, and only 6% by public transport. So the account isn't there. I would like to refer to an important project that has been dragging on for years, the "cut-off" project. About two hundred Norman trains arrive every day at Paris Saint-Lazare train station, for thousands of Francilian trains. The former arrive by left-hand lanes and must park on the right-hand side of the station, while the latter arrive from right-hand lanes and must park on the left. Of course, it is the Norman trains that have to wait at the intersection – which I understand very well, given the number of Francilian trains. But the project is now blocked, while the inhabitants of the Channel and the Normandy region are waiting for it; They have nothing to do with the electoral calendar and would like it to accelerate. Everything I have just outlined is not worthy of the twenty-first century. I hope that the EUR 40 billion of the France Recovery plan funded by Europe – out of EUR 100 billion – will create a high-speed Paris-Caen-Cherbourg line. You will no doubt answer, Madam Deputy Minister, that the region has already done what is necessary for the trains, but these new trains are like Ferraris driving on outdated departmental roads! I pay tribute to the efforts of user associations, CESER, SNCF agents and local elected officials, who have been working on these issues for years. But today, I cannot tell the inhabitants of Cotentin that they will gain ten minutes by 2038; It's not conceivable! I'm one of the local elected officials who's dreaming of a high-speed line for the Cotentin.
ParlaMint-FR_2021-05-04-O1260.u36	The next speaker is the Deputy Minister for Housing, who will have little time to answer you, Madam Member, after this long question of more than four minutes!
ParlaMint-FR_2021-05-04-O1260.u37	As you pointed out, Madam Member, the quality of service on the Paris-Cherbourg line has not been satisfactory in recent years. Until 2019, the advanced age of rolling stock was the leading cause of malfunctions. This is why the State has committed to finance new trainsets for a total amount of EUR 720 million. Delivery, which started in January 2020, is due to end next summer. It is important to point out that since 1 January 2020, the Normandy region has taken over the competence of the organizing authority of the line whose service is therefore no longer dependent on the State. For infrastructure, the road map for improvement is well-filled for the next few years. In the short term, the relocation of the GSM-R – the global telecommunications system for rail – supported by the State to the tune of EUR 15 million is expected to improve operating conditions by 2023-2024. In the medium and long term, the deaturation operations at the Paris Saint-Lazare station must help solve the dysfunctions you mentioned, Madam Member. These operations are part of the new Paris-Normandie line project, integrated into the investment priorities of the mobility guidance law – LOM. The Saint-Lazare station's grade separation project is currently under analysis. The conclusions of the discussions are expected next fall, before the start of the preliminary project studies.
ParlaMint-FR_2021-05-04-O1260.u38	Mr Vincent Descoeur has the floor to put his question, No. 1413, on night trains.
ParlaMint-FR_2021-05-04-O1260.u39	I would like to ask the minister responsible for transport about plans to deploy a new generation of night trains and the prospect for the Cantal to benefit again from a night train between Aurillac and Paris. The Mobility Orientation Act provides for the submission to Parliament of a report on the development of an offer of land balance trains and night trains, in view of "their interest in meeting the needs of the départements far from the main traffic routes". Who knows Cantal easily acknowledges that this department meets this definition. Since then, the Government has referred to the creation of two new lines and, above all, the deployment of some 10 lines by 2030. I would therefore like to draw your attention to the unique situation of the Cantal department, whose Aurillac prefecture suffers from an unrivalled situation of enclavement. It is in fact more than 12 hours from Paris for a round trip, and more than 14 hours by train. Its closure was aggravated by the abolition of direct trains and by the abolition of the night train. Madam Deputy Minister, today it takes more time to reach Paris on the train than it took forty years ago. Given the unique and unenviable situation of the rail service of Aurillac and Cantal, I would like to obtain assurances that the department and its prefecture will be taken into account in the project to deploy a night train offer which, you will understand, represents a real opportunity for us.
ParlaMint-FR_2021-05-04-O1260.u40	All right! The Ardèche supports the Cantal!
ParlaMint-FR_2021-05-04-O1260.u41	The next speaker is the Minister for Housing.
ParlaMint-FR_2021-05-04-O1260.u42	Since the beginning of the quinquennium, particularly in the context of the recovery plan, the Government has affirmed its priority for rail and night trains. While previous governments had gradually resolved to close all night train lines in France, we are making the opposite choice. As you said, three areas of work have been identified by the Minister responsible for transport. The first aims to ensure the sustainability of the two lines still open, Paris-Briançon and Paris-Rodez-Latour de Carol-Portbou. To this end, we are investing EUR 44 million for the renovation of the seventy-one cars on both lines and for major road rehabilitation work. The second priority is the rapid opening of two new lines, to which 100 million euros of the recovery plan will be dedicated: Paris-Nice in the spring of 2021 and Paris-Tarbes in 2022, with an extension to Lourdes, Dax and Hendaye in the high season. The modalities of the recovery are being refined by SNCF.
ParlaMint-FR_2021-05-04-O1260.u43	What about the Cantal?
ParlaMint-FR_2021-05-04-O1260.u44	But your question, Mr. Descoeur, concerns the Cantal, Aurillac, and the design of the mesh of tomorrow; I'm coming! Jean-Baptiste Djebari indicated that nearly ten lines of night trains could be built by 2030. As for the report you are referring to, it will be submitted to Parliament in the coming weeks, in accordance with the commitments made in the LOM. As part of this project, we have taken note of the strong demand from the elected members of the Cantal for a night train serving Aurillac and I understand, Mr.Member, that you are particularly mobilized on this subject – rightly. The report seeks first to define corridors; It will then be necessary to continue exchanges with operators in order to refine the most relevant routes and to purchase the necessary rolling stock. I can already tell you that the service to Aurillac is one of the hypotheses examined in the study, starting from the corridor between Paris and Toulouse. We will have the opportunity to continue these exchanges in future debates in Parliament. The Government will always respond to the key challenges of opening up our territories and decarbonizing our modes of transport.
ParlaMint-FR_2021-05-04-O1260.u45	Mr Vincent Descoeur has the floor.
ParlaMint-FR_2021-05-04-O1260.u46	Madam Minister Delegate, first of all I would like to thank you for confirming that Aurillac is one of the destinations under consideration. Mr Djebbari himself is well aware of the situation in the departments of the Central Massif, which is superbly ignored by the TGV lines, which are working to circumvent it. The handicap we are suffering from is no longer bearable. It is essential that the commissioning of a new generation night train should be tested fairly quickly. It would be an asset for a department that has paid a heavy price to the strategy of the SNCF at all TGV. He must be present at the upcoming meeting, I think the state and the SNCF owe it to him. It is all the more important, Madam Minister Delegate, that the health crisis has confirmed the attractiveness of rural departments such as Cantal. This revival, which we have been working on for decades, can only be translated in concrete terms if the conditions of travel are significantly improved: the link between our department and the capital must be made within acceptable deadlines, for the inhabitants of Cantal as well as for those who wish to join it.
ParlaMint-FR_2021-05-04-O1260.u47	Mr Jean-Jacques Gaultier has the floor to put his question, No. 1412, on the railway service to Neufchâteau.
ParlaMint-FR_2021-05-04-O1260.u48	I would like to draw the attention of the Minister responsible for transport to the railway service of Neufchâteau. The work at Lyon Part-Dieu station, which will last five years, has led to the abolition of some direct links to the South of France. This is particularly the case for TGV Metz-Nice and Nancy-Toulouse, who stopped in Neufchâteau: they have been suspended since December 5, 2018. My first question concerns the follow-up of work at Lyon Part-Dieu station, a reason invoked to remove these direct links north-south: where are we, Madam Deputy Minister? Can you assure us that direct links to the South will be restored at the end of the work via the Nancy-Neufchâteau-Dijon line? My second question concerns Intercity trains and the return of night trains. It is vital that the Neufchâteau station can be served by an Intercity train if a Metz-Grenoble link is set up or is re-established by a night train if a connection between Metz and the South of France is under consideration. What about the deputy minister?
ParlaMint-FR_2021-05-04-O1260.u49	The next speaker is the Minister for Housing.
ParlaMint-FR_2021-05-04-O1260.u50	The work at the Lyon Part-Dieu station, scheduled for 2018-2023, has several objectives: to improve regularity, to improve safety for users, to facilitate and to fluidise journeys at the station and on the docks, thus allowing a more optimal operation of the station. The construction of L track and new accesses from Georges Pompidou Avenue force train traffic. An essential phase of the project will be completed by the end of this year. With regard to transport offers, the TGV service between Nancy and Lyon, whose traffic was mainly regional or interregional, has been replaced since 2019 by a TER offer that serves Neufchâteau. It also allows a connection to Dijon with the TGVs to Lyon and South-East France. So there are possibilities for combination TER and TGV. However, it is still too early for SNCF to project its TGV service plans in 2023. Finally, you are asking the Government about the development of new lines of balanced trains in the territory that would make it possible to link Neufchâteau to the South of France. The Mobility Guidance Act provides that the State shall consider the desirability of developing new day and night lines. The report, which is being finalised, will be forwarded to Parliament in the coming weeks for debate.
ParlaMint-FR_2021-05-04-O1260.u51	Mr Jean-Jacques Gaultier has the floor.
ParlaMint-FR_2021-05-04-O1260.u52	Our rural territory must benefit from more developed rail services in order to unblock. The reception of new inhabitants and the attractiveness of our territories depend on their accessibility. It's beautiful in your house, we're told, but how do we get here? Indeed, without access, no attraction; without access, no services; without access, no inhabitants; without access, no rurality.
