ParlaMint-FR_2021-06-29-O1322.u1	The next item is the question to the Government.
ParlaMint-FR_2021-06-29-O1322.u25	I'm asking you to stop yelling! It is not permissible for the Prime Minister's voice to be covered. The floor is for Mrs Valérie Rabault – and for herself alone!
ParlaMint-FR_2021-06-29-O1322.u26	[[Applause on the SOC benches and on many benches in the LR group. – Mr. Jean-Paul Dufrègne also applauds]] [[Same movements]] Prime Minister, this is the first time that the organisation of elections has been marked by such a fiasco. So you owe us an explanation. With regard to abstention, I note that since 2017 you have installed verticality in the exercise of power, as if local elections were no longer of any importance. It is very serious, what is happening, Prime Minister, and, since you know this land well, I invite you to see how important the proximity relationship in Occitanie is for democracy.
ParlaMint-FR_2021-06-29-O1322.u27	Mr Christophe Di Pompeo has the floor.
ParlaMint-FR_2021-06-29-O1322.u28	Madam Minister responsible for industry, from the beginning of the quinquennium, the President of the Republic has set the ambitious objective of making France again an attractive country.
ParlaMint-FR_2021-06-29-O1322.u29	Ouch!
ParlaMint-FR_2021-06-29-O1322.u30	This has been done for two consecutive years now. Indeed, with 985 projects announced, France is the most attractive European country in terms of investment and we are again ahead of the United Kingdom and Germany. It is our policy that has put the country back on track after two decades of regression. The industrial victory desired by the President of the Republic is well under way.
ParlaMint-FR_2021-06-29-O1322.u31	Yes, of course. ...
ParlaMint-FR_2021-06-29-O1322.u32	In Hauts-de-France, Renault's gigafactory project is proof of this. Yesterday morning, Madam Deputy Minister, we were together in Douai with the President of the Republic to inaugurate the Renault ElectriCity. This new entity will create 700 jobs, including 350 in MCA Maubeuge, with a production target of 400,000 electric vehicles per year by 2025. The new Mégane eVision will be produced in Maubeuge. This is a tremendous relief for the employees, for their families, as we feared yesterday the closure of the factory. It is the industrial history of this territory that continues to unfold. I am proud that in partnership with employees, with trade union organisations, we are involved. The Renault ElectriCity, which will bring together the sites of Douai, Ruitz and Maubeuge, will draw the latest know-how in electric vehicles. It's a pride for us. And it is the attractiveness of the concrete projects that we are defending and for which we are acting. The fourth edition of the Forum "Choose France" which the President of the Republic presided over yesterday is proof of this. [[Applause on many benches of the LaREM group. - "Hello? Hello? » on the benches of the LR group]] Madam Minister Delegate, can you provide the national representative with more details on the means mobilized by the Government to support France's attractiveness internationally?
ParlaMint-FR_2021-06-29-O1322.u33	The next speaker is the Minister responsible for industry.
ParlaMint-FR_2021-06-29-O1322.u34	Don't look surprised by the question!
ParlaMint-FR_2021-06-29-O1322.u35	[[Applause on several benches of the LaREM group]] Thank you for highlighting the fruits of four years of hard work under the leadership of the President of the Republic to improve France's attractiveness in terms of investment and job creation. If we have been in the last three years, and this never happened, on the first step of the podium in industrial investment, this is not the result of chance. If, in 2020, we have as many industrial projects as the United Kingdom, Germany and Spain combined, this is not the result of chance. This is the result of a policy, a strategy determined not only to simplify the creation of jobs and the installation of new industrial sites – we can mention the reform of taxation with the reduction of production taxes to the tune of 10 billion euros, the ordinances amending the labour code, the reforms of administrative simplification – but also to create in France very powerful poles of competitiveness such as the European valley of the electric battery. We have in fact defined, at European Union level, with Commissioner Maros Sefcovic, an industrial strategy – with the EBA250 Battery Academy – that we are deploying in Douai, Douvrin... And I'm glad the local elected officials are coming with us.
ParlaMint-FR_2021-06-29-O1322.u36	Don't do too much!
ParlaMint-FR_2021-06-29-O1322.u37	[[Applause on many benches of the LaREM group. – Mr Olivier Becht also applauds. – Rires on several benches of the LR, SOC and GDR groups]] But let us not be mistaken about fighting: it is the President of the Republic who shows the light!
ParlaMint-FR_2021-06-29-O1322.u38	Mrs Véronique Louwagie has the floor.
ParlaMint-FR_2021-06-29-O1322.u39	[[Applause on the benches of the LR group. – Mrs Cécile Untermaier also applauds]] Prime Minister, like some colleagues here, I was a candidate in the departmental elections on 20 and 27 June. The outcome of these elections suits me perfectly. The conditions for voting are much less.
ParlaMint-FR_2021-06-29-O1322.u40	Then appeal!
ParlaMint-FR_2021-06-29-O1322.u41	[[New applause on the benches of the LR group]] I am not talking about the organisation of the polling stations, exemplary thanks to the local executives, you do not mind. I am thinking in particular of the distribution of what is commonly known as electoral propaganda. Admittedly, shortcomings in this area may not be decisive in justifying the record of abstention. However, how many times have we heard, "It's outrageous, I'm not going to vote"? [["It's shameful! » on the benches of the LR group]] In your answer to the first question, you minimize the importance of this situation and take responsibility for it to local executives – it's outrageous, shameful! In short, the distribution was a fiasco in the first round; But the state obviously did not learn the lesson since, rebel, in the second round, it would be even worse. The Senate has announced the establishment of a commission of inquiry. In the Assembly, the Group of the Republicans, through President Damien Abad, called for us to deal with this essential issue. Let us hope that the majority will agree to shed light on this fiasco – for it is a fiasco that has become a democratic scandal by preventing thousands of voters from being properly informed before the election. To rule is to anticipate. But you were alerted to these malfunctions in the first round; Also, why didn't you take the necessary steps to remedy it for the second round? As they say in my house, in the Orne, a man warned is worth two.
ParlaMint-FR_2021-06-29-O1322.u42	We say it everywhere, not just in the Orne!
ParlaMint-FR_2021-06-29-O1322.u43	[[Applause on the benches of the LR group]] So how can we explain that the failure of the State is even more marked in the second round?
ParlaMint-FR_2021-06-29-O1322.u44	Oh, there!
ParlaMint-FR_2021-06-29-O1322.u45	The next speaker is the Minister for the Interior.
ParlaMint-FR_2021-06-29-O1322.u46	I have the honour of being Minister of the Interior of the Government of the Republic and, as François Mitterrand said, there is no honour in the facility. Yes, there have been malfunctions, yes I accept them and I apologize again to the French who did not receive the electoral propaganda documents. I am quite available, as I will be for the Committee on the Rules of Procedure just now, at the request of its chairman, to answer any questions you may have. Of course, I will not evade my institutional duty and I will go to the committee of inquiry established by the Senate. Once these excuses have been presented, let us look at the situation with good reason, because, like you, I believe that the polemics will not repair the lack of confidence of our fellow citizens in politics. But I am trying to understand what may have worked out, and I agree with you that it is up to the Government to organize these elections. Three types of errors have been made, or at least three types of explanations can be found for what happened, without them being entirely the cause – and you yourself pointed out – of the abstention rate, which increased by 25 points compared to the first regional elections in 1986. Firstly, since a European directive which provides for the privatisation of postal activities, hence the sending of electoral propaganda, France has entered into contracts as early as 2010 and has put postal distribution in competition since last December.
ParlaMint-FR_2021-06-29-O1322.u47	Scandalous! Not with our support!
ParlaMint-FR_2021-06-29-O1322.u48	The company Adrexo has been awarded half of the lots and it is in particular part of this half – not all – that has not been distributed, which is scandalous, I reminded the company since more than 100 million euros have been given to it for this market. [[Applause on the benches of the LaREM group. – Exclaims on many banks of the LR Group]] Second mistake: it is obvious that something special has happened with the postponement of these elections and, moreover – we will discuss it again since five questions are asked about it, which will allow me to complete my answer – we are one of the democracies that has the least time between two rounds, which did not allow the State, despite the requisition of a thousand additional people in the prefectures and the mobilization of La Poste, which took over 30% of the shipments, to completely straighten the bar in the second round.
ParlaMint-FR_2021-06-29-O1322.u49	Mrs Véronique Louwagie has the floor.
ParlaMint-FR_2021-06-29-O1322.u50	It is important that an apology be made, and I thank you for that. [[Applause on the benches of the LR group. – Mr Dominique Potier also applauds]] Moreover, there have always been two rounds and, in a large number of elections, a week between the two rounds, and so far the state has never failed. This is the first time.
ParlaMint-FR_2021-06-29-O1322.u51	Mr Bertrand Pancher has the floor.
ParlaMint-FR_2021-06-29-O1322.u52	Prime Minister, on 1 June I asked you about the evolution of our country's political climate: overbidding, populism that saturates everything, the expression of a deep malaise. Two Sundays in a row, this gap has certainly resulted in a great bonus for the exiters, but also in worrying abstention and historically low results of the lists of your majority. I see the temptation of the President of the Republic to overcome this double disavowal, to minimize the defeat with great reinforcement of elements of language. We believe, on the contrary, that we must face this mistrust without delay, because the fire of popular anger is hovering under the ashes. You don't seem to have learned from past alerts, ballot boxes or the street. It is urgent to change course, we will not emerge from this climate of distrust without a profound democratic and social shock. Our democratic model is out of breath, the democratic revolution requires real autonomy of the territories and an association of our fellow citizens with decisions. The time is no longer for small adjustments, to your so-called 4D law (deconcentration, decentralization, differentiation, decomplexification), but for a great act of decentralization. Large powers must be effectively transferred to the territories, with elected officials to be held accountable. It is a democratic imperative. The other emergency project is social: our social model needs to be reconsidered. In the face of rising inequalities, poverty and the downgrading of the middle classes, there is an urgent need for a major social conference involving all actors to create the tools for sharing wealth, good practices and businesses. We must rethink our social model in its entirety and abandon the small accounting adjustments in which you persist; I am thinking in particular of the reform of unemployment insurance. [[Applause on the benches of the LT group. – Jean-Christophe Lagarde also applauds]] With less than 7%, will you act as before or associate citizens, elected locals and Parliament? Prime Minister, what is your road map?
ParlaMint-FR_2021-06-29-O1322.u53	The Prime Minister has the floor.
ParlaMint-FR_2021-06-29-O1322.u54	Mr Pancher, I have already spoken on several occasions about the consequences of the strong abstention in the regional and cantonal elections. I say again before your assembly in the most serene way but also the most serious that this is an important event that challenges us all on all benches.
ParlaMint-FR_2021-06-29-O1322.u55	Especially on yours!
ParlaMint-FR_2021-06-29-O1322.u56	It would be too easy to attribute responsibility only to the Government, which, I say very calmly, will not run away from any of its responsibilities. It is a democratic phenomenon with ancient and multiple causes. I hope, Mr President of the National Assembly, without doubt of course, that the fact-finding mission you have undertaken, with the objectives it has set itself, will enable us, within the widest possible framework, to draw all the necessary consequences from this phenomenon.
ParlaMint-FR_2021-06-29-O1322.u57	In a month?
ParlaMint-FR_2021-06-29-O1322.u58	You're asking me about the government's policy. The policy of the Government is adapted to the situation in our country. The Government continues to be extremely mobilized first of all on the health crisis, which is not over. The situation is improving, it is our collective responsibility, but here too admit that the Government, if it is responsible for everything that is wrong, can also have its share of responsibility in what is right. But this health crisis is not over: we see that vaccination is on the move and we must mobilize together to make our fellow citizens understand that it is the way out of this health crisis. The other priority of the moment is obviously the battle for employment, recovery and economic recovery. The French, and that is quite regrettable, have squandered the ballot box,...
ParlaMint-FR_2021-06-29-O1322.u59	They've punished the government!
ParlaMint-FR_2021-06-29-O1322.u60	... but you will observe that at the same time, according to INSEE, households have regained their optimism and have indicated a desire to consume at the highest level since 2008. The recovery is there and, as you know, ladies and gentlemen, France is the country of Europe where the rate of growth is currently the highest. We must welcome this, but we must also strengthen this growth and ensure that the recruitment problems facing companies are addressed. The Government of the Republic and the parliamentary majority supporting it...
ParlaMint-FR_2021-06-29-O1322.u61	There's no more!
ParlaMint-FR_2021-06-29-O1322.u62	[[Applause on several benches of the LaREM group and on a few benches of the Dem group]] ... are more than ever at the manoeuvring to deal with the problems of substance and economic conditions that France is going through.
ParlaMint-FR_2021-06-29-O1322.u63	Mrs Valérie Six has the floor.
ParlaMint-FR_2021-06-29-O1322.u64	The Channel Tunnel is the only land border between the continent and the United Kingdom. Eurotunnel, an infrastructure dealer, employs 2600 employees and is a major player in the Hauts-de-France region. More than four million vehicles per year use the "fixed link" allowing the transit of 26% of trade between continental Europe and the United Kingdom. Eurotunnel, however, faces a major differentiation of treatment under the Littoral Act. Indeed, ports and aerodromes, in particular the port of Calais, have a permanent derogation from the law for their development, under Article 121-4 of the urban planning code, while Eurotunnel does not benefit from it. While Article 24 of the draft law on various adaptation provisions to European Union economic and financial law (SDADUE), concerning transport, is intended to regularise the arrangements made by Eurotunnel on behalf of the State in the context of Brexit, it is a pity that this text does not restore equal treatment between the two competitors. Amendments were defended in the Senate by Catherine Fournier so that the tunnel could make the necessary adjustments to carry out its public service mission. However, they were rejected in the name of weakly developed arguments. [[Applause on the benches of the IDU-I group]] Why should such a distortion of competition persist when, on the one hand, unlike the port of Calais, the site is located more than two kilometres from the shore, between two shopping centres and a motorway, on the other hand, the proposed developments are intended to comply with the regulations in force under the Brexit or the new Entry/Exit System (EES) designed to strengthen migration controls?
ParlaMint-FR_2021-06-29-O1322.u65	The next speaker is the Minister for Transport.
ParlaMint-FR_2021-06-29-O1322.u66	As you said, Eurotunnel is a strategic railway infrastructure for the Hauts-de-France region, France, Europe, the United Kingdom, and we have dealt with the period that has just ended with the effective implementation of Brexit with the utmost vigilance. More specifically, you are questioning the Government about Eurotunnel's obligations under the Littoral Act. You refer to Article 24 of the DDADE law, which has led to the regularisation of a number of developments related to the vicinity of the Channel Tunnel. These developments were anticipated as early as 2019, when we had before us the prospect of a dry Brexit. Very concretely, we had to build customs offices and install them in the vicinity of the Channel Tunnel; because of Brexit, their sustainability is necessary. These offices are essential and their location meets a imperative technical need. It was thus proposed that this case should be included in the environmental code. This will only concern these adjustments: I insist, this regularisation is exceptional. With regard to the political subject of distortion of competition, all other development projects in Calais are looked at with the utmost attention by the Government and the State. We have just, for example, taken measures to allow the duty-free to return to the dry port of Calais, which was a very expected measure of elected representatives and local actors and which will strengthen the attractiveness of the territory.
ParlaMint-FR_2021-06-29-O1322.u67	You've been waiting for six months! Thank you for the election campaign!
ParlaMint-FR_2021-06-29-O1322.u68	Mrs Valérie Six has the floor.
ParlaMint-FR_2021-06-29-O1322.u69	Eurotunnel is not just a railway infrastructure. It's not just any port or any airport, and you need to know how to get out of the European carcan.
ParlaMint-FR_2021-06-29-O1322.u70	Thank you, dear colleague...
ParlaMint-FR_2021-06-29-O1322.u71	Mr Aurélien Pradié has the floor.
ParlaMint-FR_2021-06-29-O1322.u72	Prime Minister, do you understand?
ParlaMint-FR_2021-06-29-O1322.u73	No!
ParlaMint-FR_2021-06-29-O1322.u74	Have you understood that the gap has never been more abyssal between our political life and the lives of our fellow citizens? Have you understood that you, the President of the Republic, the new world have an immense responsibility in this despair?
ParlaMint-FR_2021-06-29-O1322.u75	A little humility!
ParlaMint-FR_2021-06-29-O1322.u76	Did you understand that the subject is not electronic voting or the size of electoral districts, but the size of convictions? Did you understand that your attempts to dynamit the right and the left damaged our democratic debate as never before? Did you understand that the recomposition of the political landscape is in fact the destruction of our essential landmarks? [[Applause on several benches in the LR group]] Did you understand that "at the same time" is a crazy idea, with which everything is worthless and nothing is worthless? Have you understood that the French hate this time when betraying their political family becomes the rule, where the giraffes are erected as heroes and where the most wretched opportunism becomes a common habit? Political commitment is beautiful and respected when it is made of fidelity, righteousness, honor and meaning. Prime Minister, the French hope for the return of political courage,...
ParlaMint-FR_2021-06-29-O1322.u77	Oh, what a talent!
ParlaMint-FR_2021-06-29-O1322.u78	[[Applause on the benches of the LR group]] ... the courage to bear one's convictions, the courage not to betray for a dish of lentils, the courage to speak true and name things, the courage not to lie to the French by announcing reforms that you will never lead, the courage not to take them for kids but for citizens, the courage not to communicate but to act really, the courage not to pit themselves on the lawns of the Elysée but to do everything to change the lives of those who suffer in our country? Politics must carry a hope and an ideal, that is its first reason for being,...
ParlaMint-FR_2021-06-29-O1322.u79	Thank you, Mr. Pradie, for being here!
ParlaMint-FR_2021-06-29-O1322.u80	[[Vif applause on the benches of the LR group]] ...the hope of a better life, the ideal of justice, the hope of republican merit. Abandon the staging. Abandon the "at the same time" and nothing at all, for our democracy and for the French.
ParlaMint-FR_2021-06-29-O1322.u81	The next speaker is the Minister for the Interior.
ParlaMint-FR_2021-06-29-O1322.u82	Member, I have not understood the meaning of your question so much,...
ParlaMint-FR_2021-06-29-O1322.u83	Neither do we!
ParlaMint-FR_2021-06-29-O1322.u84	[[Applause on the benches of the LaREM and Dem groups. – Exclaims and brouhaha on the benches of the LR group]] ...unless it sounds like a self-criticism for your fine result in the regional elections.
ParlaMint-FR_2021-06-29-O1322.u85	Calm down!
ParlaMint-FR_2021-06-29-O1322.u86	[[Applause on the benches of the LaREM group and a few benches of the Dem group. – Long exclamations on the benches of the LR group of which several members make the sign "zero"]] Finally, Mr. Pradie, have you understood that it is not enough to change the election department to not be elected?
ParlaMint-FR_2021-06-29-O1322.u87	Mr Michel Larive has the floor.
ParlaMint-FR_2021-06-29-O1322.u88	Mr Minister of National Education, you are in the image of this government which, during this quinquennium, has constantly flouted our republican principles and thus undermined our social and universalist republic. You have restricted freedom, especially through separatism law, you have flouted fraternity, through the Asylum and Immigration Law, and it is with great self-denial that you strive to destroy equality, or what remains, in our country. After the break in labour law, you attack a republican symbol par excellence: the baccalaureate. Three years of chaos marked by the multiplication of irregularities and improvisation, teachers summoned to evaluate pupils in the great oral in places that are not meant to them, candidates sent home for lack of jury, tests postponed sine die, and, still today, the software allowing to capture the notes on the jury that does not work. You reach the end of your career as a public service fosseur of national education with your local baccalaureate project. By the importance you give to continuous control, you abolish the equality and universality of the baccalaureate,...
ParlaMint-FR_2021-06-29-O1322.u89	That's right!
ParlaMint-FR_2021-06-29-O1322.u90	... with the result that the institutions compete, the differentiation of the diploma and the social discrimination it entails. The subjective competition that you set up will be right for everyone to have access by merit to university, competitions or simply to professional life. [[Applause on the benches of the FI group and on a few benches of the GDR group]] Minister, will you hear the anger and concern of the educational community, with which we join? Will you give up your local ferry project?
ParlaMint-FR_2021-06-29-O1322.u91	The next speaker is the Minister for National Education, Youth and Sport.
ParlaMint-FR_2021-06-29-O1322.u92	Thank you because your question gives me the opportunity to take stock of the reform of the baccalaureate, which dates back to 2018 and is based on principles that we have already discussed. The new baccalaureate is now based on 60% of final exams and 40% of continuous testing. This balance, which will not be changed, allows us to benefit from the virtues of the two systems, which are complementary: continuous control values the student's continuous work; terminal control enhances its ability to validate a level at the end of the school year. Following the recommendations of the follow-up committee for the reform of baccalaureate 2021, whose role is to adjust the scheme according to the ups and downs and the realities of the field and which works in a very democratic way – is that not exactly what you are asking for? – today we propose to the trade union organisations to rely exclusively on continuous control on the school booklet. Let us recall that your movement has criticized the organisation of the joint tests of continuous control, which have been the subject, on several occasions, of virulent questions on your part in this House. I have therefore decided to take into account the criticisms expressed against these joint tests, shared by several representative organisations, and to change the organisation of continuous monitoring. We lead to a balance between terminal control and continuous control, but also to greater simplification. This is obviously not a local baccalaureate. I am also surprised by your comment, as you pleaded, a few weeks ago, for 100% continuous control.
ParlaMint-FR_2021-06-29-O1322.u93	Yes!
ParlaMint-FR_2021-06-29-O1322.u94	[[Applause on several benches of the LaREM group]] A little coherence, listening and simplicity, and less demagogy, would probably help you ask better questions!
ParlaMint-FR_2021-06-29-O1322.u95	Mr Michel Larive has the floor.
ParlaMint-FR_2021-06-29-O1322.u96	You are wrong, minister: we were in favour of continuous control during the health crisis, but we are opposed to its generalization in normal times. What we want is a national baccalaureate.
ParlaMint-FR_2021-06-29-O1322.u97	Thank you, dear colleague...
ParlaMint-FR_2021-06-29-O1322.u98	No, contrary to what you say, it's not all right!
ParlaMint-FR_2021-06-29-O1322.u99	Mrs Josy Poueyto has the floor.
ParlaMint-FR_2021-06-29-O1322.u100	Mr Minister of National Education, Youth and Sports, the local elections are traditionally those of proximity, those that mobilize. However, the rate of abstention in recent departmental and regional elections has increased alarmingly. As far as the young people are concerned, almost nine out of ten slammed the ballot box in the first round. The forbearance rate for the 18-24 year-olds was 87% in the first round and did not improve in the second round. How can we blame young people for not voting? Who knows the contours of his region? Who understands what the "departmental quadrinomes" are or, to put it differently, the "two-round mixed binominal vote"? Why a multi-nominal proportional vote combined with a 25% majority bonus for regional elections?
ParlaMint-FR_2021-06-29-O1322.u101	It's true that it's too complicated...
ParlaMint-FR_2021-06-29-O1322.u102	Why make it simple when you can make it complicated! Several avenues are mentioned as solutions that can counter this worrying trend for our young people. Should not the first be to stimulate young people's interest in politics by developing a positive image of the vote? Studies show that a positive image actually favours the vote of young people. It is a reality: the first electoral experiences create habits that contribute to the maintenance of electoral participation throughout life. Young people have no less civic meaning than they used to be; They simply need to understand what the purpose is to vote and to find meaning in their vote. They are less and less familiar with the architecture of our territory, departments and regions, and less with the local institutional architecture in which they operate and whose use they do not know. [[Applause on the benches of the Dem group]] Mr Minister, do you intend to make young people more familiar with politics within the school and thus encourage the vote of young people?
ParlaMint-FR_2021-06-29-O1322.u103	The next speaker is the Minister for National Education, Youth and Sport.
ParlaMint-FR_2021-06-29-O1322.u104	You are raising the very important issue of education for democracy, which begins with basic knowledge, including history, geography and moral and civic education – as you know, we have strengthened it in primary and secondary education. Programmes are therefore essential for promoting education for democracy, and it is clear that institutions need to be explained to students. However, this is not enough, as we know, and a concrete commitment is essential to raise young people's interest in politics – you have emphasized it yourself. It is therefore important to familiarize students with the practices of collective democracy and with voting, in particular through the election of class delegates. That is why we wanted to strengthen this dimension by creating the councils of college life and of high school life, which I listened to a lot during the health crisis in 2020 and 2021 and which allowed me to make decisions, especially about the baccalaureate. I would like to stress how rationally the students and high school students involved in these bodies contribute to collective decision-making. This commitment prepares them to be citizens.
ParlaMint-FR_2021-06-29-O1322.u105	This is revolutionary!
ParlaMint-FR_2021-06-29-O1322.u106	Two years ago, we also took an important step by creating the eco-delegates, who are now 250,000 in France. In principle, each class of college or high school must designate delegates responsible for the environmental issues of the institution and its environment. This is obviously an excellent introduction to citizenship and the challenges of sustainable development. Thus, as a follow-up to the bill to combat climate change and build resilience to its effects, presented by Barbara Pompili, we decided to include environmental issues and education for sustainable development among those that are examined by each institution's consultative structures. So we really want to deploy the commitment of the students. This was not a strong point in the French system and other countries have been better able than we to stimulate the desire of young people to engage in the general interest. We are thinking about new avenues in this area, in the continuity of the universal national service, in order to encourage the involvement of students from the college. I would also like to welcome the initiative of the Children's Parliament, which met two weeks ago and which perfectly illustrates the kind of operations that we intend to promote.
ParlaMint-FR_2021-06-29-O1322.u107	Mr. François Cornut-Gentille has the floor.
ParlaMint-FR_2021-06-29-O1322.u108	My question is for the Prime Minister. Last week, the Government invited us to a strange meeting. In a curious atmosphere, which was held from the election meeting, MPs were invited to applaud him for his military programming law (LPM) 2019-2025. It is true that, for the past three years, the spending effort has been real in defence matters and that the Government has complied with the original budget envelope, which was rarely the case before.
ParlaMint-FR_2021-06-29-O1322.u109	Yes!
ParlaMint-FR_2021-06-29-O1322.u110	It must of course be recognized and welcomed. However, to govern is to foresee, and it would be dangerous to resuscitate a favorable balance without looking at the path that remains to be taken. In that regard, the Government's self-satisfaction was inappropriate and was a matter of blindness. For if everything goes well so far, at least on the surface, everything indicates that the situation is going to get complicated very quickly. The Senate is already estimating the additional cost of the last three years of the MPA at EUR 3 billion. Above all, compliance with the LPM implies, in the years to come, unprecedented increases in appropriations, less and less credible in the post-covid -19 economic context. In other words, tomorrow, in a year or two, we will be in the wall. It is therefore today that we must anticipate and manage the difficulties in order to avoid a traumatic shock to our armies. [[Applause on the benches of the LR group]] I therefore solemnly ask you, Prime Minister, to initiate the review of the MPA in accordance with the law or, failing that, to initiate, in a transparent manner, substantive work with Parliament so as not to cause our armies to be subjected to a plan that would, as always, be ill-adjusted. Are you ready to do this work with Parliament?
ParlaMint-FR_2021-06-29-O1322.u111	The Minister of the Armed Forces has the floor.
ParlaMint-FR_2021-06-29-O1322.u112	[[Exclaims on the benches of the LR group]] I listened carefully to your statement, but I recall that you abstained in the vote on the Government's statement on military programming, which was held in this chamber last Tuesday, 22 June. Within a few months of an important deadline for our nation, you have made the choice to abstain.
ParlaMint-FR_2021-06-29-O1322.u113	Of course!
ParlaMint-FR_2021-06-29-O1322.u114	...as we proposed a rise in the power of our armies. Our military, as well as our fellow citizens, have the right to know. This LPM is historic and I thank those who, by a very large majority, gave it their support and confidence, following the Prime Minister's statement.
ParlaMint-FR_2021-06-29-O1322.u115	There's no need for a card to say that!
ParlaMint-FR_2021-06-29-O1322.u116	For my part, I see on the ground, in the daily lives of our military, all the concrete achievements that the LPM has made possible. I was in Pau yesterday, where I attended the presentation of the new infrastructure needed for Army helicopters. A month ago, I was in Brest, where we opened new docks for multi-mission frigates. A few weeks ago, I was in the Larzac, where the new Griffon combat tanks continue to arrive. [[Applause on several benches of the LaREM group]] Can you tell me, Mr. Cornut-Gentille, what majority has increased the military budget for four years?
