ParlaMint-FR_2021-01-12-O1125.u1	The next item is the oral questions without debate.
ParlaMint-FR_2021-01-12-O1125.u12	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2021-01-12-O1125.u13	The recent large-scale crises, whether they involve fires, attacks or floods, have highlighted the need for rapid and simultaneous transmission, by the same vector, of the warning signal and the good behaviour to be adopted by citizens in the face of dangers and threats. The widespread use of mobile telephony and mass dissemination by electronic communications operators allow us to address these concerns, provided, of course, that they do not presuppose the installation of a dedicated application. Two technologies are quite complementary to these requirements: geolocalized SMS and cellular broadcasting, also known as cell broadcast – CB. They enable the authorities, through mobile phones, to communicate very quickly with the public when they are in a danger zone, to prevent them from risks at a distance and to provide them with the information necessary to act. Cellular broadcasting technology will form the basis of the upcoming alert system and can be complemented by the geo-localized SMS, as indicated by the Minister of the Interior during the trip you mentioned. Regulatory work is under way; The Ministry of the Interior is working on this, in particular on the possibility of deploying this tool more massively, in particular with the teams of the CCED, the electronic defence communications station, which plays a liaison role with the operators. Once this regulatory framework is fully defined, by the end of January, the ministry's teams will be able to get closer to the operators and start the technical development of the interfaces. In the meantime, the department is working on the development of the employment doctrine of this tool and on the access portal that will trigger it, in the manner you have fully described. The first territories will prefigure the tool, which is expected in its fully operational version by June 2022 across the country.
ParlaMint-FR_2021-01-12-O1125.u14	Mrs Isabelle Florennes has the floor.
ParlaMint-FR_2021-01-12-O1125.u15	Thank you for your answer, Madam Deputy Minister. I am obviously interested in following up on this deployment, and in particular on regulatory issues. I hope that we can receive regular information from the Ministry of the Interior.
ParlaMint-FR_2021-01-12-O1125.u16	Mr Jean-Paul Dufrègne has the floor to put his question, No. 1198, concerning the retirement of traders closed during confinement.
ParlaMint-FR_2021-01-12-O1125.u17	I extend my best wishes to each and every one of you. Mr Secretary of State for Pensions and Occupational Health, there is a question which, for the time being, has been absent from our discussions: that of the validation of the retirement quarters of traders whose activity has been affected by an administrative closure. The year 2020 saw two confinements, one of the consequences of which was the administrative closure of many so-called "non-essential" businesses. This is the case of a bookseller in my constituency who had to lower curtains. Beyond the incomprehension of having to give up selling books and major risks for the sustainability of his business, he will be able to validate only one retirement term for 2020. For the record, in calculating a trader's retirement, only the assessed quarters are retained. Contributions are calculated on the basis of a gross income equivalent to 150 times the hourly SMIC, i.e. EUR 10.15 in 2020. To validate four quarters in 2020, it was therefore necessary to contribute on the basis of an income of 6090 euros per year. However, many small traders were unable to reach this income in 2020; They find bitterly that in addition to a hard economic blow, administrative closures and health measures taken to combat the spread of covid-19 will also have an impact on their pensions. This problem arises for 2020, but also for 2021, as the evolution of the epidemic at the beginning of the year raises concerns about the return for some, the continuation for others, of heavy measures with the economic consequences we know about certain activities. Special arrangements have been made for employees with partial unemployment, so that they can continue to validate quarters, but nothing has been planned for small traders who have been – or are still – hit by an administrative closure. Does the Government intend to introduce a similar scheme for traders who suffer losses of social rights that are not within their jurisdiction?
ParlaMint-FR_2021-01-12-O1125.u18	The next speaker is the Secretary of State for Pensions and Occupational Health.
ParlaMint-FR_2021-01-12-O1125.u19	Allow me to wish you all a good year, since we are still in time to do so. You are calling my attention, Mr Dufrègne, to the risk that artisans and traders, as a result of exceptional closure decisions for health reasons, did not contribute enough in 2020 to validate quarters. You even mentioned the year 2021, given the current situation. You have taken a specific example and I would like to take this opportunity to recall a few points concerning the self-employed, and therefore the bookseller you mentioned. They are subject to minimum contributions, which allow them to validate three quarters for their retirement, regardless of their income level. This system, which we have discussed at other times, is sometimes criticized because of the burdens it creates for self-employed workers with modest incomes; It now demonstrates its relevance to securing social rights in times of crisis. In addition, self-employed workers affected by health measures benefit from exemption from contributions. More specifically, Article 65 of the Third Amending Finance Law for 2020 provides for exemption from contributions of up to EUR 1400 for self-employed workers in the S1 sectors – a restorer for example –, S1 bis – a butcher whose turnover would have decreased by 80 % for example – and S2, which includes booksellers. These exemptions allow pension rights to be maintained as if contributions were actually paid by the self-employed. Taking into account the amounts of exemptions mentioned for self-employed workers in the sectors mentioned, the minimum contribution in 2020 is fully covered by the community. All self-employed workers in the sectors concerned by the health measures thus have the guarantee to validate three quarters in 2020, even if their turnover is zero, without having to pay the related contributions. Despite this important protection, problems remain, including those you raise in your question; Please note that with Alain Griset, the minister responsible for small and medium-sized enterprises, we are working on this in order to identify, in view of the very exceptional situation in France, solutions capable of guaranteeing, in accordance with the principles of our pension system, the maintenance of rights in the event of difficulties connected with health protection measures.
ParlaMint-FR_2021-01-12-O1125.u20	Mr Sylvain Templier has the floor to put his question, No 1202, on alternatives to biocides.
ParlaMint-FR_2021-01-12-O1125.u21	My question is to the Minister for Agriculture and Food. In order to deal with the consequences of beet jaundice, on 4 November 2020 Parliament adopted the draft law on the conditions for placing certain plant protection products on the market in the event of a health hazard for sugar beet: we have found that there is no acceptable alternative solution to neonicotinoids to date. In order not to leave farmers unsolved in the face of a ban on the placing on the market of a biocidal product, the Government plans to allocate additional funds for the search for alternatives to plant protection products. In Haute-Marne, a rural department where agriculture plays an important role, farmers seek and develop experimental approaches, especially on field crops, to avoid any biocidal product. These changes in practice bring concrete results in terms of crop protection, yields and adaptation to climate change. But this experimental and participatory research is fully supported by the farms concerned, which bear the cost and risk. These farmers researchers are an opportunity to develop alternatives to plant protection products. It is through their experience that they can bring concrete solutions, consistent with their needs and constraints. They are also key players in the dissemination of these new practices. On the other hand, this participation in agronomic research and the protection of biodiversity must not endanger the economic situation of their holdings. Can you tell me whether part of the research funding can be allocated to these participatory approaches, and how the state plans to accompany these farmers directly in their experiments in order to encourage and widely deploy these living-friendly agricultural practices?
ParlaMint-FR_2021-01-12-O1125.u22	The next speaker is the Secretary of State for Pensions and Occupational Health.
ParlaMint-FR_2021-01-12-O1125.u23	First of all, I would like to apologize for the absence of Julien Denormandie, who accompanies the President of the Republic to the Eure this morning. I am the spokesman for it, and of course I have worked on the development of the answer. Participatory research approaches respond to our citizens' growing interest in science and their concerns about food, health, the environment, and the climate. Fostering dialogue between research actors and society is a very important issue for the trust of our fellow citizens in science. But these approaches involving farmers are also recognised as a relevant form of agricultural research and development, both at national and European level. You are asking me more precisely the question of financing participatory approaches. At the national level, two calls for projects financed by the "Agricultural and Rural Development" trust account are particularly mobilized for participatory approaches; The call for "innovation and partnership" projects thus mobilised more than €6 million in 2019 and €4.6 million in 2020. We could also talk about farmers' collective projects within economic and environmental interest groups – GIEE – whose credits have gradually increased to nearly 5 million. Furthermore, the European Partnership for Agricultural Innovation links actors from different sectors – scientists, farmers, businesses, communities, associations – so as not to leave farmers alone in the face of these problems. The part of the European Agricultural Fund for Rural Development enables regions which wish to do so to support, on a project-by-project basis, operational groups working on practical and concrete solutions involving both scientists and actors on the ground. Farmers and the structures which represent them or group them are of course eligible. Within the framework of the national research and innovation programme for the control of sugar beet virosis, certain actions under way include a participative dimension which you draw the Minister's attention to; the Ministry of Agriculture will pay particular attention to this aspect, for the relevance and success of the solutions to be developed.
ParlaMint-FR_2021-01-12-O1125.u24	Mr Nicolas Demoulin, speaking on behalf of the Group of the European People's Party, raised his question No 1207 on the sale of wine products at a loss.
ParlaMint-FR_2021-01-12-O1125.u25	Companies in the wine sector are in great difficulty, in particular those most dependent on the hotels and restaurants, tourism and direct sales sectors. Volumes are declining and export activities have also suffered a significant loss of turnover. The crisis of the covid-19 hurts the products of the terroir; In my constituency, this is the case of the Mireval and Frontignan Muscats, which have experienced a very complicated year 2020. These natural sweet wines, of international renown, face an unprecedented crisis. Frontignan's muscat is particularly seasonal and its distribution is based on promotions. Almost half of the turnover of the cooperative cellar is realized in three months; more than 60% is achieved under promotion. The Act for the Balance of Trade Relations in the Agriculture and Food Sector and a Healthy, Sustainable and Accessible Food for All, known as EGALIM, laid the foundation for a framework of promotional operations, through the Order of 12 December 2018. Article 3 of the Directive lays down the detailed rules for the framework, specifying in particular that it concerns products which represent no more than 25 % of a forecast turnover defined by the Commercial Code. To address this challenge, the draft law on various provisions related to the health crisis, adopted on 2 June 2020 in the Joint Joint Committee, provides in its Article 2 for a new authorisation, in order not to apply the framework provisions for products of a marked seasonal nature, a category to which natural sweet wines belong. I would therefore like to know whether Frontignan's muscat will be affected by these exemptions from promotion supervision.
ParlaMint-FR_2021-01-12-O1125.u26	The next speaker is the Secretary of State for Pensions and Occupational Health.
ParlaMint-FR_2021-01-12-O1125.u27	I would like once again to apologize for the absence of the Minister of Agriculture, who is accompanying the President of the Republic this morning. The Government is fully aware of the difficulties facing the wine sector. It has provided many specific or cross-cutting financial support to support this flagship of French agriculture, but I think you have all this in mind. Here are some answers on the points you are referring to in marketing. The law of 30 October 2018 for the balance of trade relations in the agricultural and food sector and a healthy, sustainable and accessible diet effectively provides for the supervision of promotional operations in terms of value and volume. This was clarified by the Order of 12 December 2018 on raising the threshold for resale at a loss and the framework for promotions for foodstuffs and certain food products. The aim of this framework was, on the one hand, to limit the price war between distributors, which is detrimental to the whole food chain, and, on the other hand, to encourage players to develop, where appropriate, promotional approaches based not on lower prices but on value-creating actions. Price promotion is not the only way to capture the act of buying from consumers. In order to take account of some of the limitations you mentioned, however, some relaxations have been introduced, in particular with regard to the volume promotion thresholds for seasonal products. The law on the acceleration and simplification of public action, known as the ASAP law, has thus repealed the order of 12 December 2018 concerning the threshold of resale at a loss and the framework of promotions, in order to extend them until 15 April 2023. In addition, in the case you referred to, it clarified the provisions on seasonal products. Flexibility at the limit of 25% of volume promotions is thus possible for foodstuffs of which 50% of turnover is achieved over a maximum of 12 weeks. The request must be made by the inter-occupation concerned. Where it does not exist, it may be a professional organisation representing producers or suppliers of the foodstuffs or categories of foodstuffs concerned at the Ministry of Economy, Finance and Recovery. On the basis of the relevant data provided, the latter shall establish by decree the list of foodstuffs benefiting from this derogation.
ParlaMint-FR_2021-01-12-O1125.u28	Mr Jean-Michel Clément, speaking on behalf of the Group of the European People's Party, raised his question No 1217 on aid to the sheep sector.
ParlaMint-FR_2021-01-12-O1125.u29	I have taken note of the absence of the Minister for Agriculture and Food, whom I, of course, apologise for. I'm sure you'll relay my question as it should. My question concerns the new common agricultural policy for the post-2020 period, which is currently under negotiation in the European Council and the European Parliament. In order to decline it within the Member States, the new regulations require each State to draw up a national strategic plan, including a diagnosis of the situation, to assess the needs which the common agricultural policy – CAP – must satisfy. The national strategic plan must meet three general objectives, including strengthening environmental and socio-economic measures in rural areas. Each State must then establish its own strategy, structured around nine specific objectives and a cross-cutting objective. Our country is characterized by a wide variety of productions – which makes it rich – and must give priority to those that are in arrears, first and foremost the sheep sector. For more than thirty years, this fragile sector has experienced very strong international competition. Ovine production fully meets the objectives that I have just recalled and is structuring for fragile territories. It is also recognized for providing valuable environmental services: it contributes to the preservation of biodiversity and is a major tool for landscape maintenance and reducing the risk of avalanches or fires in certain regions. It should also be noted that 85% of the herd is located in less-favoured areas and that the country is in deficit in beef and veal, with production covering only 43% of French consumption. Moreover, the number of breeders has been declining dangerously since the 1980s: in ten years, 50% of breeders will have to pass on their holdings; non-renewal of generations jeopardizes the future of a whole industry. The ovine aid introduced in 2010, with the dual objective of developing production and structuring the sector, has helped to slow down the deterioration of this sector of activity. This traditional farming activity, which generates jobs, must not be abandoned by the next CAP, but on the contrary sustained, in particular by maintaining coupled aid. Maintaining coupled aid will be a decisive support for the sheep sector. An important and sacramentalized envelope must be established in the context of future discussions. What commitments is the Government able to make to reassure sheep farmers? For many of them, the future depends largely on this aid, which, on average, accounts for 70% of the current farm income.
ParlaMint-FR_2021-01-12-O1125.u30	The next speaker is the Secretary of State for Pensions and Occupational Health.
ParlaMint-FR_2021-01-12-O1125.u31	You are asking my colleague Julien Denormandie about the future of aid coupled with sheep currently being implemented in France under the CAP. As part of its reform, it is envisaged that each Member State will draw up a national strategic plan setting out its strategy. In France, work to establish a national diagnosis and to identify the needs to be met by national choices began in 2019. They are carried out in consultation with stakeholders. In addition, a public debate to seek the views of citizens was launched in February 2020; it ended in November 2020. As these first steps conclude, work to define the content of the measures – you call for them – is now starting, in close cooperation with the regional councils, in charge of certain measures, in particular the European Agricultural Fund for Rural Development. This work will continue in the coming months, involving stakeholders, in particular the Higher Council for Guidance and Coordination of the Agricultural Economy. The aim is to transmit a version of the national strategic plan to the European Commission at the end of the first half of 2021. As part of this diagnosis, the stakes of the sheep industry and the environmental services rendered by the livestock industry have been well identified. The choices concerning coupled aid to this sector, as well as other measures to address the issues raised, will have to be made when drawing up the national strategic plan in the course of 2021. In this regard, I have taken note of your wishes and your contribution.
ParlaMint-FR_2021-01-12-O1125.u32	Mr Jean-Michel Clément has the floor.
ParlaMint-FR_2021-01-12-O1125.u33	These farms affect fragile areas, intermediate areas – qualified as such – on which few other crops are currently compatible with the constraints of agriculture. On the other hand, environmental services rendered took time to be recognized as a contribution to the agricultural world; They must now be. We cannot embark on a new post-2020 CAP without integrating these collective services that benefit society as a whole. Ovine herding has lost the compensatory allowance for natural handicap; It is important that they receive a counterpart. A strong sign must be given to sheep farms, whose production is currently too low in relation to demand. A strong sign must also be given to the new generations: these farms have a low capital intensity and could thus contribute to the renewal of generations in fragile rural areas.
ParlaMint-FR_2021-01-12-O1125.u34	Mrs Nadia Essayan has the floor to raise her question, No. 1193, concerning delays in files between users and the administration.
ParlaMint-FR_2021-01-12-O1125.u35	In my daily riding as a member of Parliament, I deal with a lot of recourses related to delays in the public administration, which cause problems for the public servants. Here are some recent examples. A father asks for the RSA – active solidarity income. The file is not in progress and documents are again requested one month after the application is filed. My team intervenes and a week later, the file is released to the CAF – the family allowance fund. An elderly lady complains because she was cut off from her minimum old age, wrongly. It returns the requested documents and they are again requested a month later. I intervene and the file is released before the documents are returned. An individual has a late payment from MaPrimeRenov'. My team contacts the ANAH – the National Habitat Agency – and the ANAH informs stakeholders about how to obtain the necessary information. A car dealer is waiting for an ecological bonus package for a customer. His letters with acknowledgment of receipt remained unanswered... My team is involved; The case is still under way. A garage operator pays wrong fines as a result of a sale of a vehicle not registered by the owner. The court cancelled the fines, but two months later, no repayments were made. Cash services are not available by telephone. I sent a letter and I'm waiting. A former farmer with no resources asks for the RSA from the MSA – the Agricultural Social Mutuality. Three months later, his case is still under way. We call the MSA, which undertakes to contact this person within five days. A 60-year-old Syrian refugee appealed to the CNDA – the National Asylum Court. For the second time, the hearing is adjourned, a delay of at least five months from the original date. Nothing else can be done to regularize it and allow it to take more suitable accommodation than CADA – the reception centre for asylum seekers – while she is seriously ill and in chemotherapy. A patient whose diagnosis was unfortunately hopeless made a request for a lift to be able to get down from the floor where his room was to the garden. A year later, the MDHC – the departmental home of disabled people – has still not responded and the patient died without being able to benefit from this daily comfort for his end of life. All these requests, and so many others since the beginning of the legislature, face delays in the administration. In all these cases, waiting times have put users in difficult situations, without having been able to know how long. The rule that the silence of the administration is accepted after two months does not work for these situations. It is therefore necessary to find a method of complying with the time limits, from the moment when the file is filed together with all the documents requested. Could it be envisaged that a maximum time limit for processing applications would be set by each jurisdiction, that a response date would be given at the time of filing of the file and that a fine would be paid by the administration to the user if the file was not settled on that date?
ParlaMint-FR_2021-01-12-O1125.u36	The next speaker is the Minister responsible for industry.
ParlaMint-FR_2021-01-12-O1125.u37	I should like to apologize for the absence of Amélie de Montchalin, who has taken the subjects of transformation of the public action that you are talking about and on which the Government is extremely committed. The delays in processing applications from the citizens you mention are not acceptable. While they may sometimes result from the ad hoc malfunctions of certain services – the mistake is human – they also testify to the need to continue our actions to simplify the administrative procedures of our citizens. The Government is working to facilitate approaches between users and public services with, for example, the right to error and the dematerialization of administrative procedures with the "Tell us once" programme. A commitment on processing times is included in particular in the Government's "Public Services +" programme, which will be made public by the end of January and will have to be implemented by all administrations. Users will now receive an acknowledgement of receipt, upon written request. The service will be required to provide users with either a substantive response or a response indicating the processing times. Furthermore, and this is one of the other commitments of the Government, users will have access to quality of service results through user satisfaction indicators. These will be published online on the results-services-publics.fr website. This will allow users to check whether the services they request have satisfactory processing times. These commitments will contribute to the foundation of this new program of continuous improvement of public services, focused on the experiences of users, for simpler and more efficient public services. Based on the experience of these citizens, the Government will identify actions to be taken to continuously improve the quality of service. The Government is fully aware that significant progress can be made on simplifying approaches and on the proximity of public action. Rest assured of the Government's determination to carry out as soon as possible the changes still necessary to improve the functioning of administrations. This is evidenced by the mobilization of our public officials during the health crisis: their commitment allows, especially at this particular time, to ensure the continuity of public services in accordance with the charter of commitment of public services desired by the Minister of Transformation and Public Service.
ParlaMint-FR_2021-01-12-O1125.u38	Mrs Nadia Essayan has the floor.
ParlaMint-FR_2021-01-12-O1125.u39	All this information is essential. I will be able to highlight and value these advances if I have to experiment with them on the ground, which I have no doubt about.
ParlaMint-FR_2021-01-12-O1125.u40	Mr Christophe Naegelen has the floor to put his question, No. 1222, on public order.
ParlaMint-FR_2021-01-12-O1125.u41	Madam Minister responsible for industry, public procurement is of paramount importance to the economy and to local businesses. The Sapin 2 law has changed the rules governing the award of these contracts in order to further favour French SME-ETPs. But allotment, which should be the rule, now tends to become the exception, especially in construction. The lack of rigour in the administration and the lack of controls in the public order are unacceptable. In my constituency of the Vosges, the award of certain public contracts raises questions. Thus, the company Viry, located in Eloyes, responded to two invitations to tender, one for the glass roof of the Château de Villers-Cotterêts and the other for that of the Hotel de la Marine. On the pretext of vague criteria, the importance of which has not been demonstrated, they were attributed to a large company, which has a French name only, since it works entirely with foreign subcontractors, while Viry proposed lower prices and an equivalent quality of offer. Public contracts are financed with taxpayers' money: the most advantageous tariff should be preferred, as should the desire to promote French jobs, local TPEs and SMEs, and to preserve know-how. In addition, the independence of the principals must be a golden rule. It seems customary for some service managers and contractors to give their preference to specific companies, which is completely unacceptable. Minister, could you ask your services to look at these specific markets a little more in detail? More generally, what do you intend to do to make the award of public contracts fairer and to strengthen its economic and social dimension? The aim is to highlight our French SMEs and TPEs in order to enhance their skills in the service of the general interest.
ParlaMint-FR_2021-01-12-O1125.u42	The next speaker is the Minister responsible for industry.
