Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-ES-PV-en_2015-06-25-meta.tsv,2015-06-25,0,12,12,1,0
ParlaMint-ES-PV-en_2015-06-26-meta.tsv,2015-06-26,0,14,7,0,0
ParlaMint-ES-PV-en_2015-06-30-meta.tsv,2015-06-30,0,3,6,1,0
ParlaMint-ES-PV-en_2015-07-13-meta.tsv,2015-07-13,0,2,5,0,0
ParlaMint-ES-PV-en_2015-09-24-meta.tsv,2015-09-24,0,2,5,0,0
ParlaMint-ES-PV-en_2015-10-01-meta.tsv,2015-10-01,0,12,10,1,0
ParlaMint-ES-PV-en_2015-10-02-meta.tsv,2015-10-02,0,15,9,1,0
ParlaMint-ES-PV-en_2015-10-08-meta.tsv,2015-10-08,0,9,11,0,0
ParlaMint-ES-PV-en_2015-10-15-meta.tsv,2015-10-15,0,14,11,0,0
ParlaMint-ES-PV-en_2015-10-16-meta.tsv,2015-10-16,0,18,8,0,0
ParlaMint-ES-PV-en_2015-10-22-meta.tsv,2015-10-22,0,6,10,0,0
ParlaMint-ES-PV-en_2015-10-29-meta.tsv,2015-10-29,0,12,9,0,0
ParlaMint-ES-PV-en_2015-10-30-meta.tsv,2015-10-30,0,10,9,1,0
ParlaMint-ES-PV-en_2015-11-12-meta.tsv,2015-11-12,0,10,13,0,0
ParlaMint-ES-PV-en_2015-11-13-meta.tsv,2015-11-13,0,11,6,0,0
ParlaMint-ES-PV-en_2015-11-19-meta.tsv,2015-11-19,0,9,8,0,0
ParlaMint-ES-PV-en_2015-11-26-meta.tsv,2015-11-26,1,7,9,2,0
ParlaMint-ES-PV-en_2015-11-27-meta.tsv,2015-11-27,0,11,7,0,0
ParlaMint-ES-PV-en_2015-12-03-meta.tsv,2015-12-03,0,4,4,0,0
ParlaMint-ES-PV-en_2015-12-23-meta.tsv,2015-12-23,0,7,7,0,0
ParlaMint-ES-PV-en_2016-02-04-meta.tsv,2016-02-04,0,11,14,1,0
ParlaMint-ES-PV-en_2016-02-05-meta.tsv,2016-02-05,0,13,10,0,0
ParlaMint-ES-PV-en_2016-02-11-meta.tsv,2016-02-11,0,11,10,0,0
ParlaMint-ES-PV-en_2016-02-18-meta.tsv,2016-02-18,0,11,10,0,0
ParlaMint-ES-PV-en_2016-02-19-meta.tsv,2016-02-19,0,12,12,0,0
ParlaMint-ES-PV-en_2016-02-25-meta.tsv,2016-02-25,0,5,9,1,0
ParlaMint-ES-PV-en_2016-03-03-meta.tsv,2016-03-03,0,7,9,1,0
ParlaMint-ES-PV-en_2016-03-04-meta.tsv,2016-03-04,0,15,8,0,0
ParlaMint-ES-PV-en_2016-03-10-meta.tsv,2016-03-10,0,11,7,0,0
ParlaMint-ES-PV-en_2016-03-17-meta.tsv,2016-03-17,0,8,10,1,0
ParlaMint-ES-PV-en_2016-03-18-meta.tsv,2016-03-18,0,10,10,1,0
ParlaMint-ES-PV-en_2016-04-07-meta.tsv,2016-04-07,0,12,9,0,0
ParlaMint-ES-PV-en_2016-04-08-meta.tsv,2016-04-08,0,11,9,2,0
ParlaMint-ES-PV-en_2016-04-14-meta.tsv,2016-04-14,0,9,10,0,0
ParlaMint-ES-PV-en_2016-04-21-meta.tsv,2016-04-21,1,7,13,0,0
ParlaMint-ES-PV-en_2016-04-22-meta.tsv,2016-04-22,0,14,8,0,0
ParlaMint-ES-PV-en_2016-05-05-meta.tsv,2016-05-05,0,8,12,1,0
ParlaMint-ES-PV-en_2016-05-06-meta.tsv,2016-05-06,0,12,7,0,0
ParlaMint-ES-PV-en_2016-05-12-meta.tsv,2016-05-12,0,13,12,2,0
ParlaMint-ES-PV-en_2016-05-19-meta.tsv,2016-05-19,0,13,10,1,0
ParlaMint-ES-PV-en_2016-05-20-meta.tsv,2016-05-20,0,14,6,1,0
ParlaMint-ES-PV-en_2016-05-26-meta.tsv,2016-05-26,0,7,6,2,0
ParlaMint-ES-PV-en_2016-06-02-meta.tsv,2016-06-02,0,12,12,0,0
ParlaMint-ES-PV-en_2016-06-03-meta.tsv,2016-06-03,0,15,9,0,0
ParlaMint-ES-PV-en_2016-06-09-meta.tsv,2016-06-09,0,9,10,0,0
ParlaMint-ES-PV-en_2016-06-30-meta.tsv,2016-06-30,0,6,10,0,0
ParlaMint-ES-PV-en_2016-07-08-meta.tsv,2016-07-08,0,5,5,0,0
ParlaMint-ES-PV-en_2016-07-28-meta.tsv,2016-07-28,0,6,4,0,0
ParlaMint-ES-PV-en_2016-10-21-meta.tsv,2016-10-21,0,2,2,0,0
ParlaMint-ES-PV-en_2016-10-27-meta.tsv,2016-10-27,0,0,1,0,0
ParlaMint-ES-PV-en_2016-11-10-meta.tsv,2016-11-10,0,0,1,0,0
ParlaMint-ES-PV-en_2016-11-23-meta.tsv,2016-11-23,0,4,6,1,0
ParlaMint-ES-PV-en_2016-11-26-meta.tsv,2016-11-26,0,2,1,0,0
ParlaMint-ES-PV-en_2016-12-15-meta.tsv,2016-12-15,0,7,10,4,0
ParlaMint-ES-PV-en_2016-12-22-meta.tsv,2016-12-22,0,7,11,4,0
ParlaMint-ES-PV-en_2017-01-26-meta.tsv,2017-01-26,0,7,18,2,0
ParlaMint-ES-PV-en_2017-02-02-meta.tsv,2017-02-02,0,7,17,5,0
ParlaMint-ES-PV-en_2017-02-03-meta.tsv,2017-02-03,0,10,13,2,0
ParlaMint-ES-PV-en_2017-02-09-meta.tsv,2017-02-09,0,5,16,5,0
ParlaMint-ES-PV-en_2017-02-16-meta.tsv,2017-02-16,0,6,17,4,0
ParlaMint-ES-PV-en_2017-02-17-meta.tsv,2017-02-17,0,8,16,1,0
ParlaMint-ES-PV-en_2017-02-23-meta.tsv,2017-02-23,0,7,8,5,0
ParlaMint-ES-PV-en_2017-03-03-meta.tsv,2017-03-03,0,11,14,0,0
ParlaMint-ES-PV-en_2017-03-09-meta.tsv,2017-03-09,0,5,16,5,0
ParlaMint-ES-PV-en_2017-03-16-meta.tsv,2017-03-16,0,10,13,2,0
ParlaMint-ES-PV-en_2017-03-17-meta.tsv,2017-03-17,0,10,13,2,0
ParlaMint-ES-PV-en_2017-03-23-meta.tsv,2017-03-23,0,5,12,3,0
ParlaMint-ES-PV-en_2017-03-30-meta.tsv,2017-03-30,0,4,3,1,0
ParlaMint-ES-PV-en_2017-04-06-meta.tsv,2017-04-06,0,7,17,4,0
ParlaMint-ES-PV-en_2017-04-07-meta.tsv,2017-04-07,0,12,12,2,0
ParlaMint-ES-PV-en_2017-04-11-meta.tsv,2017-04-11,0,1,5,1,0
ParlaMint-ES-PV-en_2017-04-27-meta.tsv,2017-04-27,0,5,16,4,0
ParlaMint-ES-PV-en_2017-05-04-meta.tsv,2017-05-04,0,6,14,4,0
ParlaMint-ES-PV-en_2017-05-05-meta.tsv,2017-05-05,0,13,10,1,0
ParlaMint-ES-PV-en_2017-05-11-meta.tsv,2017-05-11,0,7,12,4,0
ParlaMint-ES-PV-en_2017-05-18-meta.tsv,2017-05-18,0,6,10,4,0
ParlaMint-ES-PV-en_2017-05-19-meta.tsv,2017-05-19,0,11,11,3,0
ParlaMint-ES-PV-en_2017-05-25-meta.tsv,2017-05-25,0,3,11,2,0
ParlaMint-ES-PV-en_2017-06-01-meta.tsv,2017-06-01,0,6,9,3,0
ParlaMint-ES-PV-en_2017-06-02-meta.tsv,2017-06-02,0,10,12,2,0
ParlaMint-ES-PV-en_2017-06-08-meta.tsv,2017-06-08,0,5,12,2,0
ParlaMint-ES-PV-en_2017-06-15-meta.tsv,2017-06-15,0,5,14,3,0
ParlaMint-ES-PV-en_2017-06-16-meta.tsv,2017-06-16,0,8,15,1,0
ParlaMint-ES-PV-en_2017-06-22-meta.tsv,2017-06-22,0,5,8,5,0
ParlaMint-ES-PV-en_2017-06-23-meta.tsv,2017-06-23,0,11,12,2,0
ParlaMint-ES-PV-en_2017-06-29-meta.tsv,2017-06-29,0,7,15,4,0
ParlaMint-ES-PV-en_2017-09-21-meta.tsv,2017-09-21,0,4,4,1,0
ParlaMint-ES-PV-en_2017-09-28-meta.tsv,2017-09-28,0,7,14,4,0
ParlaMint-ES-PV-en_2017-10-05-meta.tsv,2017-10-05,0,8,13,2,0
ParlaMint-ES-PV-en_2017-10-06-meta.tsv,2017-10-06,0,11,12,3,0
ParlaMint-ES-PV-en_2017-10-19-meta.tsv,2017-10-19,0,5,15,4,0
ParlaMint-ES-PV-en_2017-10-20-meta.tsv,2017-10-20,0,8,15,4,0
ParlaMint-ES-PV-en_2017-10-26-meta.tsv,2017-10-26,0,5,17,3,0
ParlaMint-ES-PV-en_2017-11-02-meta.tsv,2017-11-02,0,12,16,5,0
ParlaMint-ES-PV-en_2017-11-03-meta.tsv,2017-11-03,0,8,13,4,0
ParlaMint-ES-PV-en_2017-11-09-meta.tsv,2017-11-09,0,2,15,0,0
ParlaMint-ES-PV-en_2017-11-16-meta.tsv,2017-11-16,0,7,13,4,0
ParlaMint-ES-PV-en_2017-11-17-meta.tsv,2017-11-17,0,10,11,2,0
ParlaMint-ES-PV-en_2017-11-23-meta.tsv,2017-11-23,0,4,8,4,0
ParlaMint-ES-PV-en_2017-11-30-meta.tsv,2017-11-30,0,8,10,5,0
ParlaMint-ES-PV-en_2017-12-01-meta.tsv,2017-12-01,0,10,14,2,0
ParlaMint-ES-PV-en_2017-12-11-meta.tsv,2017-12-11,0,5,3,1,0
ParlaMint-ES-PV-en_2017-12-14-meta.tsv,2017-12-14,0,4,9,5,0
ParlaMint-ES-PV-en_2017-12-15-meta.tsv,2017-12-15,0,10,10,2,0
ParlaMint-ES-PV-en_2017-12-21-meta.tsv,2017-12-21,0,6,12,4,0
ParlaMint-ES-PV-en_2017-12-22-meta.tsv,2017-12-22,0,1,4,1,0
ParlaMint-ES-PV-en_2018-02-01-meta.tsv,2018-02-01,0,7,7,4,0
ParlaMint-ES-PV-en_2018-02-02-meta.tsv,2018-02-02,0,8,17,2,0
ParlaMint-ES-PV-en_2018-02-08-meta.tsv,2018-02-08,0,5,11,3,0
ParlaMint-ES-PV-en_2018-02-14-meta.tsv,2018-02-14,0,2,4,1,0
ParlaMint-ES-PV-en_2018-02-15-meta.tsv,2018-02-15,0,10,15,3,0
ParlaMint-ES-PV-en_2018-02-16-meta.tsv,2018-02-16,0,8,13,3,0
ParlaMint-ES-PV-en_2018-02-22-meta.tsv,2018-02-22,0,8,8,2,0
ParlaMint-ES-PV-en_2018-03-01-meta.tsv,2018-03-01,0,6,9,2,0
ParlaMint-ES-PV-en_2018-03-02-meta.tsv,2018-03-02,0,8,12,3,0
ParlaMint-ES-PV-en_2018-03-08-meta.tsv,2018-03-08,0,4,8,1,0
ParlaMint-ES-PV-en_2018-03-16-meta.tsv,2018-03-16,0,7,14,2,0
ParlaMint-ES-PV-en_2018-03-21-meta.tsv,2018-03-21,0,1,5,1,0
ParlaMint-ES-PV-en_2018-03-22-meta.tsv,2018-03-22,0,3,14,4,0
ParlaMint-ES-PV-en_2018-03-23-meta.tsv,2018-03-23,0,7,12,5,0
ParlaMint-ES-PV-en_2018-04-12-meta.tsv,2018-04-12,0,6,17,3,0
ParlaMint-ES-PV-en_2018-04-13-meta.tsv,2018-04-13,0,10,9,2,0
ParlaMint-ES-PV-en_2018-04-19-meta.tsv,2018-04-19,0,7,14,6,0
ParlaMint-ES-PV-en_2018-04-26-meta.tsv,2018-04-26,0,2,8,3,0
ParlaMint-ES-PV-en_2018-04-27-meta.tsv,2018-04-27,0,10,12,3,0
ParlaMint-ES-PV-en_2018-05-03-meta.tsv,2018-05-03,0,3,9,4,0
ParlaMint-ES-PV-en_2018-05-10-meta.tsv,2018-05-10,0,3,10,2,0
ParlaMint-ES-PV-en_2018-05-11-meta.tsv,2018-05-11,0,10,10,3,0
ParlaMint-ES-PV-en_2018-05-17-meta.tsv,2018-05-17,0,1,12,6,0
ParlaMint-ES-PV-en_2018-05-24-meta.tsv,2018-05-24,0,4,7,2,0
ParlaMint-ES-PV-en_2018-05-25-meta.tsv,2018-05-25,0,11,10,4,0
ParlaMint-ES-PV-en_2018-05-31-meta.tsv,2018-05-31,0,1,13,2,0
ParlaMint-ES-PV-en_2018-06-07-meta.tsv,2018-06-07,0,8,15,6,0
ParlaMint-ES-PV-en_2018-06-08-meta.tsv,2018-06-08,0,10,9,3,0
ParlaMint-ES-PV-en_2018-06-14-meta.tsv,2018-06-14,0,6,7,1,0
ParlaMint-ES-PV-en_2018-06-21-meta.tsv,2018-06-21,0,5,17,2,0
ParlaMint-ES-PV-en_2018-06-22-meta.tsv,2018-06-22,0,8,14,2,0
ParlaMint-ES-PV-en_2018-06-28-meta.tsv,2018-06-28,0,7,18,3,0
ParlaMint-ES-PV-en_2018-09-20-meta.tsv,2018-09-20,0,3,4,1,0
ParlaMint-ES-PV-en_2018-09-27-meta.tsv,2018-09-27,0,6,8,2,0
ParlaMint-ES-PV-en_2018-10-04-meta.tsv,2018-10-04,0,5,15,5,0
ParlaMint-ES-PV-en_2018-10-05-meta.tsv,2018-10-05,0,12,11,3,0
ParlaMint-ES-PV-en_2018-10-11-meta.tsv,2018-10-11,0,6,9,4,0
ParlaMint-ES-PV-en_2018-10-18-meta.tsv,2018-10-18,0,2,10,4,0
ParlaMint-ES-PV-en_2018-10-19-meta.tsv,2018-10-19,0,10,13,4,0
ParlaMint-ES-PV-en_2018-10-25-meta.tsv,2018-10-25,0,6,14,4,0
ParlaMint-ES-PV-en_2018-11-09-meta.tsv,2018-11-09,0,11,16,3,0
ParlaMint-ES-PV-en_2018-11-15-meta.tsv,2018-11-15,0,8,15,4,0
ParlaMint-ES-PV-en_2018-11-22-meta.tsv,2018-11-22,0,3,16,4,0
ParlaMint-ES-PV-en_2018-11-23-meta.tsv,2018-11-23,0,10,13,5,0
ParlaMint-ES-PV-en_2018-11-29-meta.tsv,2018-11-29,0,7,17,6,0
ParlaMint-ES-PV-en_2018-12-12-meta.tsv,2018-12-12,0,7,8,4,0
ParlaMint-ES-PV-en_2018-12-14-meta.tsv,2018-12-14,0,11,15,2,0
ParlaMint-ES-PV-en_2018-12-20-meta.tsv,2018-12-20,0,8,12,3,0
ParlaMint-ES-PV-en_2019-02-07-meta.tsv,2019-02-07,0,5,18,3,0
ParlaMint-ES-PV-en_2019-02-08-meta.tsv,2019-02-08,0,9,15,2,0
ParlaMint-ES-PV-en_2019-02-14-meta.tsv,2019-02-14,0,8,11,5,0
ParlaMint-ES-PV-en_2019-02-21-meta.tsv,2019-02-21,0,7,13,5,0
ParlaMint-ES-PV-en_2019-02-22-meta.tsv,2019-02-22,0,9,14,4,0
ParlaMint-ES-PV-en_2019-02-28-meta.tsv,2019-02-28,0,8,9,3,0
ParlaMint-ES-PV-en_2019-03-07-meta.tsv,2019-03-07,0,6,11,5,0
ParlaMint-ES-PV-en_2019-03-08-meta.tsv,2019-03-08,0,1,0,0,0
ParlaMint-ES-PV-en_2019-03-13-meta.tsv,2019-03-13,0,2,5,0,0
ParlaMint-ES-PV-en_2019-03-14-meta.tsv,2019-03-14,0,5,7,4,0
ParlaMint-ES-PV-en_2019-03-21-meta.tsv,2019-03-21,0,1,12,2,0
ParlaMint-ES-PV-en_2019-03-22-meta.tsv,2019-03-22,0,10,9,6,0
ParlaMint-ES-PV-en_2019-03-28-meta.tsv,2019-03-28,0,6,10,2,0
ParlaMint-ES-PV-en_2019-04-04-meta.tsv,2019-04-04,0,7,16,6,0
ParlaMint-ES-PV-en_2019-04-05-meta.tsv,2019-04-05,0,9,12,6,0
ParlaMint-ES-PV-en_2019-04-11-meta.tsv,2019-04-11,0,10,12,1,0
ParlaMint-ES-PV-en_2019-05-02-meta.tsv,2019-05-02,0,5,7,5,0
ParlaMint-ES-PV-en_2019-05-03-meta.tsv,2019-05-03,0,10,12,1,0
ParlaMint-ES-PV-en_2019-05-09-meta.tsv,2019-05-09,0,6,8,4,0
ParlaMint-ES-PV-en_2019-05-30-meta.tsv,2019-05-30,0,8,8,4,0
ParlaMint-ES-PV-en_2019-05-31-meta.tsv,2019-05-31,0,11,11,3,0
ParlaMint-ES-PV-en_2019-06-06-meta.tsv,2019-06-06,0,8,13,3,0
ParlaMint-ES-PV-en_2019-06-13-meta.tsv,2019-06-13,0,4,16,6,0
ParlaMint-ES-PV-en_2019-06-14-meta.tsv,2019-06-14,0,11,12,6,0
ParlaMint-ES-PV-en_2019-06-20-meta.tsv,2019-06-20,0,11,10,2,0
ParlaMint-ES-PV-en_2019-06-27-meta.tsv,2019-06-27,0,7,18,6,0
ParlaMint-ES-PV-en_2019-06-28-meta.tsv,2019-06-28,0,11,12,4,0
ParlaMint-ES-PV-en_2019-09-20-meta.tsv,2019-09-20,0,3,4,1,0
ParlaMint-ES-PV-en_2019-09-26-meta.tsv,2019-09-26,0,3,9,5,0
ParlaMint-ES-PV-en_2019-10-03-meta.tsv,2019-10-03,0,4,7,2,0
ParlaMint-ES-PV-en_2019-10-10-meta.tsv,2019-10-10,0,8,11,1,0
ParlaMint-ES-PV-en_2019-10-11-meta.tsv,2019-10-11,0,12,11,4,0
ParlaMint-ES-PV-en_2019-10-17-meta.tsv,2019-10-17,0,5,10,3,0
ParlaMint-ES-PV-en_2019-10-24-meta.tsv,2019-10-24,0,6,13,5,0
ParlaMint-ES-PV-en_2019-10-25-meta.tsv,2019-10-25,0,11,11,4,0
ParlaMint-ES-PV-en_2019-10-28-meta.tsv,2019-10-28,0,2,3,1,0
ParlaMint-ES-PV-en_2019-10-31-meta.tsv,2019-10-31,0,5,11,8,0
ParlaMint-ES-PV-en_2019-11-14-meta.tsv,2019-11-14,0,8,7,6,0
ParlaMint-ES-PV-en_2019-11-15-meta.tsv,2019-11-15,0,7,12,4,0
ParlaMint-ES-PV-en_2019-11-21-meta.tsv,2019-11-21,0,4,10,3,0
ParlaMint-ES-PV-en_2019-11-28-meta.tsv,2019-11-28,0,6,12,6,0
ParlaMint-ES-PV-en_2019-11-29-meta.tsv,2019-11-29,0,10,14,3,0
ParlaMint-ES-PV-en_2019-12-05-meta.tsv,2019-12-05,0,6,12,3,0
ParlaMint-ES-PV-en_2019-12-12-meta.tsv,2019-12-12,0,6,9,3,0
ParlaMint-ES-PV-en_2019-12-13-meta.tsv,2019-12-13,0,9,10,5,0
ParlaMint-ES-PV-en_2019-12-16-meta.tsv,2019-12-16,0,3,2,1,0
ParlaMint-ES-PV-en_2019-12-20-meta.tsv,2019-12-20,0,7,10,0,0
ParlaMint-ES-PV-en_2019-12-27-meta.tsv,2019-12-27,0,1,4,1,0
ParlaMint-ES-PV-en_2020-02-06-meta.tsv,2020-02-06,0,7,9,8,0
ParlaMint-ES-PV-en_2020-02-07-meta.tsv,2020-02-07,0,9,11,3,0
ParlaMint-ES-PV-en_2020-08-03-meta.tsv,2020-08-03,0,3,1,0,0
ParlaMint-ES-PV-en_2020-08-06-meta.tsv,2020-08-06,0,0,1,0,0
ParlaMint-ES-PV-en_2020-08-13-meta.tsv,2020-08-13,0,0,1,0,0
ParlaMint-ES-PV-en_2020-09-03-meta.tsv,2020-09-03,0,4,8,0,0
ParlaMint-ES-PV-en_2020-09-05-meta.tsv,2020-09-05,0,2,1,0,0
ParlaMint-ES-PV-en_2020-09-24-meta.tsv,2020-09-24,0,6,10,1,0
ParlaMint-ES-PV-en_2020-10-01-meta.tsv,2020-10-01,0,5,10,5,0
ParlaMint-ES-PV-en_2020-10-02-meta.tsv,2020-10-02,0,11,12,5,0
ParlaMint-ES-PV-en_2020-10-08-meta.tsv,2020-10-08,0,5,10,3,0
ParlaMint-ES-PV-en_2020-10-15-meta.tsv,2020-10-15,0,6,12,5,0
ParlaMint-ES-PV-en_2020-10-16-meta.tsv,2020-10-16,0,8,13,3,0
ParlaMint-ES-PV-en_2020-10-22-meta.tsv,2020-10-22,0,6,9,4,0
ParlaMint-ES-PV-en_2020-10-29-meta.tsv,2020-10-29,0,5,13,6,0
ParlaMint-ES-PV-en_2020-10-30-meta.tsv,2020-10-30,0,9,12,5,0
ParlaMint-ES-PV-en_2020-11-05-meta.tsv,2020-11-05,0,5,8,3,0
ParlaMint-ES-PV-en_2020-11-12-meta.tsv,2020-11-12,0,3,11,5,0
ParlaMint-ES-PV-en_2020-11-13-meta.tsv,2020-11-13,0,7,12,7,0
ParlaMint-ES-PV-en_2020-11-19-meta.tsv,2020-11-19,0,3,12,2,0
ParlaMint-ES-PV-en_2020-11-26-meta.tsv,2020-11-26,0,4,9,4,0
ParlaMint-ES-PV-en_2020-11-27-meta.tsv,2020-11-27,0,9,11,5,0
ParlaMint-ES-PV-en_2020-12-03-meta.tsv,2020-12-03,0,4,9,2,0
ParlaMint-ES-PV-en_2020-12-10-meta.tsv,2020-12-10,0,5,12,4,0
ParlaMint-ES-PV-en_2020-12-11-meta.tsv,2020-12-11,0,8,13,2,0
ParlaMint-ES-PV-en_2020-12-16-meta.tsv,2020-12-16,0,3,6,2,0
ParlaMint-ES-PV-en_2020-12-17-meta.tsv,2020-12-17,0,5,7,6,0
ParlaMint-ES-PV-en_2021-01-29-meta.tsv,2021-01-29,0,3,6,2,0
ParlaMint-ES-PV-en_2021-02-04-meta.tsv,2021-02-04,0,2,12,9,0
ParlaMint-ES-PV-en_2021-02-05-meta.tsv,2021-02-05,0,10,13,2,0
ParlaMint-ES-PV-en_2021-02-11-meta.tsv,2021-02-11,0,0,6,2,0
ParlaMint-ES-PV-en_2021-02-18-meta.tsv,2021-02-18,0,5,10,7,0
ParlaMint-ES-PV-en_2021-02-19-meta.tsv,2021-02-19,0,8,13,3,0
ParlaMint-ES-PV-en_2021-02-25-meta.tsv,2021-02-25,0,2,13,6,0
ParlaMint-ES-PV-en_2021-03-05-meta.tsv,2021-03-05,0,8,13,4,0
ParlaMint-ES-PV-en_2021-03-11-meta.tsv,2021-03-11,0,3,14,7,0
ParlaMint-ES-PV-en_2021-03-18-meta.tsv,2021-03-18,0,3,8,2,0
ParlaMint-ES-PV-en_2021-03-25-meta.tsv,2021-03-25,0,5,11,5,0
ParlaMint-ES-PV-en_2021-03-26-meta.tsv,2021-03-26,0,10,8,4,0
ParlaMint-ES-PV-en_2021-04-15-meta.tsv,2021-04-15,0,4,13,6,0
ParlaMint-ES-PV-en_2021-04-16-meta.tsv,2021-04-16,0,9,13,3,0
ParlaMint-ES-PV-en_2021-04-22-meta.tsv,2021-04-22,0,4,11,4,0
ParlaMint-ES-PV-en_2021-04-29-meta.tsv,2021-04-29,0,6,8,6,0
ParlaMint-ES-PV-en_2021-04-30-meta.tsv,2021-04-30,0,10,14,4,0
ParlaMint-ES-PV-en_2021-05-06-meta.tsv,2021-05-06,0,4,10,6,0
ParlaMint-ES-PV-en_2021-05-13-meta.tsv,2021-05-13,0,4,13,6,0
ParlaMint-ES-PV-en_2021-05-14-meta.tsv,2021-05-14,0,7,12,2,0
ParlaMint-ES-PV-en_2021-05-20-meta.tsv,2021-05-20,0,5,9,8,0
ParlaMint-ES-PV-en_2021-05-27-meta.tsv,2021-05-27,0,4,10,4,0
ParlaMint-ES-PV-en_2021-05-28-meta.tsv,2021-05-28,0,8,14,2,0
ParlaMint-ES-PV-en_2021-06-03-meta.tsv,2021-06-03,0,2,6,4,0
ParlaMint-ES-PV-en_2021-06-10-meta.tsv,2021-06-10,0,4,11,8,0
ParlaMint-ES-PV-en_2021-06-11-meta.tsv,2021-06-11,0,8,14,3,0
ParlaMint-ES-PV-en_2021-06-17-meta.tsv,2021-06-17,0,3,10,4,0
ParlaMint-ES-PV-en_2021-06-24-meta.tsv,2021-06-24,0,7,10,7,0
ParlaMint-ES-PV-en_2021-06-25-meta.tsv,2021-06-25,0,11,13,4,0
ParlaMint-ES-PV-en_2021-09-16-meta.tsv,2021-09-16,0,3,6,0,0
ParlaMint-ES-PV-en_2021-09-23-meta.tsv,2021-09-23,0,8,10,6,0
ParlaMint-ES-PV-en_2021-09-30-meta.tsv,2021-09-30,0,4,15,4,0
ParlaMint-ES-PV-en_2021-10-01-meta.tsv,2021-10-01,0,9,14,2,0
ParlaMint-ES-PV-en_2021-10-07-meta.tsv,2021-10-07,0,8,15,6,0
ParlaMint-ES-PV-en_2021-10-14-meta.tsv,2021-10-14,0,4,13,5,0
ParlaMint-ES-PV-en_2021-10-15-meta.tsv,2021-10-15,0,8,12,4,0
ParlaMint-ES-PV-en_2021-10-21-meta.tsv,2021-10-21,0,3,9,3,0
ParlaMint-ES-PV-en_2021-10-28-meta.tsv,2021-10-28,0,3,9,4,0
ParlaMint-ES-PV-en_2021-10-29-meta.tsv,2021-10-29,0,10,12,6,0
ParlaMint-ES-PV-en_2021-11-11-meta.tsv,2021-11-11,0,6,11,3,0
ParlaMint-ES-PV-en_2021-11-12-meta.tsv,2021-11-12,0,6,14,2,0
ParlaMint-ES-PV-en_2021-11-18-meta.tsv,2021-11-18,0,2,12,4,0
ParlaMint-ES-PV-en_2021-11-25-meta.tsv,2021-11-25,0,6,13,6,0
ParlaMint-ES-PV-en_2021-11-26-meta.tsv,2021-11-26,0,6,11,4,0
ParlaMint-ES-PV-en_2021-12-02-meta.tsv,2021-12-02,0,2,15,4,0
ParlaMint-ES-PV-en_2021-12-09-meta.tsv,2021-12-09,0,5,14,7,0
ParlaMint-ES-PV-en_2021-12-14-meta.tsv,2021-12-14,0,3,5,1,0
ParlaMint-ES-PV-en_2021-12-17-meta.tsv,2021-12-17,0,7,15,3,0
ParlaMint-ES-PV-en_2021-12-23-meta.tsv,2021-12-23,0,0,6,2,0
ParlaMint-ES-PV-en_2022-02-10-meta.tsv,2022-02-10,0,5,15,7,0
