Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u12	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	MautoneRaffaele	Mautone, Raffaele	M	1959	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u13	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	RivoltaErica	Rivolta, Erica	F	1959	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u14	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u15	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	RivoltaErica	Rivolta, Erica	F	1959	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u16	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u17	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	Misto	Misto	-	-	DragoTizianaCarmelaRosaria	Drago, Tiziana Carmela Rosaria	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u18	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u19	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Regular	MP	notMinister	Misto	Misto	-	-	DragoTizianaCarmelaRosaria	Drago, Tiziana Carmela Rosaria	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u20	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
ParlaMint-IT-en_2021-01-26-LEG18-Senato-sed-295	ParlaMint-IT_2021-01-26-LEG18-Senato-sed-295.ana.u21	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 295, Day (2021-01-26)	2021-01-26	Upper house	18 Legislatura	-	-	295 Seduta	-	COVID	English	Chairperson	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	TavernaPaola	Taverna, Paola	F	1969	
