Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u12	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	KarelSladecek.1963	Sládeček, Karel	M	1963	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u13	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u14	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u15	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u16	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u17	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u18	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	LadislavOklestek.1961	Okleštěk, Ladislav	M	1961	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u19	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u20	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2023-04-05-ps2021-063-02-004-090	ParlaMint-CZ_2023-04-05-ps2021-063-02-004-090.u21	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-05	2023-04-05	Lower house	ps2021	-	ps2021/063	ps2021/063/02	ps2021/063/090	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
