ParlaMint-FR_2019-06-18-O1278.u1	The next item is the oral questions without debate.
ParlaMint-FR_2019-06-18-O1278.u12	Mr Jean-Luc Reitzer has the floor.
ParlaMint-FR_2019-06-18-O1278.u13	Minister, I take note of your explanations and the accompanying measures that you are applying. However, the fees were not very high, and that was one of the strengths of our higher education. To compensate for their increase, you take various measures, including specific measures for certain places. This leads me to think, I repeat, that we are building a new gas plant! That's why I'm still skeptical. I think these increases will have disastrous consequences. Above all, the message sent around the world is not very positive for our country.
ParlaMint-FR_2019-06-18-O1278.u14	Thank you, my colleague.
ParlaMint-FR_2019-06-18-O1278.u15	I'll give you an appointment in two years – if we are still here – to take stock.
ParlaMint-FR_2019-06-18-O1278.u16	Mr Jean-Hugues Ratenon, speaking on behalf of the Group of the European People's Party, raised his question, No. 761, on the assignment of the bachelors of La Réunion.
ParlaMint-FR_2019-06-18-O1278.u17	First of all, I would like to greet all the high school students who are graduating this week. I have a special thought for those of La Réunion. I want to tell them that they are the hope of our island and its future; We are counting on them and I wish them and all French high school students success. As the 2019 baccalaureate exams began yesterday, Monday, June 17, high school students received the first answers on the platform for admission to higher education, called "Parcoursup". Between May 15 and June 17, the first assignment responses arrived. Many high school students, despite good results over the past year, have been denied their applications for admission to reunite courses. They therefore have to apply in establishments in Hexagon. When placed on waiting list, they will receive a response during the supplementary phase, which will take place from 25 June to 14 September. Several hundred of them are in this case. Madam Minister for Higher Education, Research and Innovation, we must imagine the stress that this situation causes for these high school students: their future is suspended from the decisions of software that will decide their fate, and they will only know at the last moment if they will have to leave their island to go to study 10000 kilometers from there. These cannot be considered acceptable conditions for passing the baccalaureate exams with the necessary concentration and serenity. Madam Minister, I ask you two things. First, a derogation procedure should be put in place which allows a period of at least one and a half months before the school year for students wishing to study or leaving in the hexagonal territory or being forced to do so. This delay would not only allow them to prepare for a move made complicated by remoteness, but also reduce their anxiety. Secondly, it would be necessary to create an individualised support unit in order to manage, on a case-by-case basis, the financial issues relating to the departure to Hexagon, to facilitate the procedures relating to housing at the place of study and to assist in the installation of these young Reunions. They and they are the future of La Réunion and our country. We must take care of our young people and avoid unnecessary additional hassle. Reunion and overseas have record levels of unemployment, particularly among young people; It is the duty of the State to create all the conditions to combat this scourge. Thank you, minister, for taking my requests into account.
ParlaMint-FR_2019-06-18-O1278.u18	The Minister for Higher Education, Research and Innovation has the floor.
ParlaMint-FR_2019-06-18-O1278.u19	To date, Mr.Ratenon, more than 85% of high school students have already received at least one proposal for placement on the Parcoursup, while we are still one month from the close of the main proceedings, which will take place on 19 July. This early date, in 2019, satisfies your request to interrupt the closing one and a half months before the start of the school year. All applicants placed on hold or refused in selective courses are subject to a very specific approach, in accordance with the provisions of the Student Guidance and Success Act. Under the latter, ultramarine students wishing to continue their studies outside their home academy are subject to a special procedure: they will in fact be deemed to have come from the academy which provides the training for which they have applied. Ten new wishes may be expressed in the supplementary procedure from the end of June. For those who will have to follow their studies in Hexagon, a specific accompaniment has been set up at the level of the CROUS – the regional centres of academic and academic works – and the rectorates, and a mobility aid of 500 euros has been renewed this year in order to help all new students, including, of course, those coming from La Réunion. This assistance, which is in addition to the grants on social criteria that future students may receive, can be requested directly on the platform, which contains all the useful information, on this subject as well as on the specific arrangements for supporting student life – students have been able to benefit from this information for several weeks. In La Réunion, as elsewhere, we have also put in place, as early as 25 June of this year, a series of three milestones to accompany the orientation of candidates who wish to do so and who are still hesitant. Guidance counsellors are permanently available, including for appointments, via the platform or by telephone. I would therefore like to reassure you: everything is being done by the Government to accompany with the highest degree of demand all our future students in access to higher education, including, of course, our ultramarine students, who, as you have said, are the future of our territories.
ParlaMint-FR_2019-06-18-O1278.u20	The floor is open to Mr François Jolivet, to put his question, No. 770, on drought in Indre.
ParlaMint-FR_2019-06-18-O1278.u21	Madam Secretary of State to the Minister of State, Minister of Ecological and Solidarity Transition, thank you for replacing the Minister of Agriculture and Food. I want to warn you about the worrying level of drought in Indre: one could even say that the department is dry, since it is the only red ranked in France, its rivers being already at their lowest level, fifteen days before the arrival of the summer. The situation continues to deteriorate, with a rainfall deficit of 35 per cent throughout the country. The entry into force of the water restriction measures has been in effect since last April. This drought has a significant impact on the ecosystem and the agricultural economic fabric. Losses are also recorded in individuals, where soil and basement collapses and cracks are observed in the walls of built structures. The situation is very worrying, particularly for the whole agricultural world, which has lived three difficult years in a row.
ParlaMint-FR_2019-06-18-O1278.u22	That's right!
ParlaMint-FR_2019-06-18-O1278.u23	Our cereal farmers, our farmers, our wine growers are the biggest victims. Drought has serious consequences for the production of fodder and cereals. The situation of the entire agricultural sector, which has already been affected, is becoming a matter of concern, and concern is growing in a department which, moreover, is eligible for ICHN, the compensatory allowance for natural handicaps. What measures does the Government intend to take? What instructions have been given to departmental departments to deal with this issue in the name of national solidarity?
ParlaMint-FR_2019-06-18-O1278.u24	Very good question.
ParlaMint-FR_2019-06-18-O1278.u25	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-06-18-O1278.u26	The Minister of Agriculture and Food has asked me to answer you, Mr Jolivet, on this subject on which his ministry and mine are working together. Your question concerns the Government's response to the lack of water, particularly in your department, Indre. Indeed, France was hit in 2018 by an exceptional drought, and some territories are already facing a situation of water tension after a particularly dry spring. A few weeks ago, I convened a monitoring committee to monitor the situation: it emerged that a dozen departments are already on alert, including Indre, which is placed on red alert. This is due to the particularly low level of rivers and the fact that not all groundwaters have recovered after the winter, although the rains of the last few days should give our farmers a little more air. If the situation were to worsen, the Government would mobilize, as it did in 2018 with an envelope of 201 million euros to compensate farmers, and activate support measures. Didier Guillaume has already sent a request to the European Commission a few weeks ago for a derogation to make the fallow areas grazable. However, you are right to point out that with climate change, the events we are talking about will become more and more frequent. The amount of water available will be considerably reduced as demand grows and, in places, it is not being met. As a result, conflicts of use may increase. This subject is at the heart of the second phase of the Assises de l'eau, co-hosted by François de Rugy, Didier Guillaume and myself. Like other economic sectors, French agriculture must respond to the challenge of adapting to less available water: it must be more efficient and, where it is useful and sustainable, carry out winter water storage projects. In order to facilitate this transition, the Government issued a new instruction in early May to facilitate the establishment of the withholding tax and to increase the funding of water agencies. The method of land-based projects for water management has been generalized to give more room for manoeuvre to local actors and for consultation. The Ministry of Agriculture and the Ministry of Ecological and Solidarity Transition have therefore both accepted the principle of these deductions. It will enable us to work on the seventy priority projects already identified, in a good understanding between environmental and agricultural actors. These projects should help, I think, to resolve the situation that you have described, honourable Member.
ParlaMint-FR_2019-06-18-O1278.u27	Mr Olivier Gaillard has the floor to put his question, No 767, on pollution in the vicinity of the former mining site of La-Croix-de-Pallières.
ParlaMint-FR_2019-06-18-O1278.u28	In the northwestern part of the Gard department, families live close to the former mine sites of La-Croix-de-Pallières, in an environment contaminated with arsenic, antimony, zinc and lead. Their daily lives are harshly marked at multiple levels, their future is uncertain and their expectations are high. However, this very large residual pollution has been known for 18 years. Very large sums were spent on studies and reports, carried out by Géodiris in 2002, by INERIS – National Institute for the Industrial Environment and Risks – in 2007, by ICF Environnement in 2012 and 2013, by IGAS – General Inspectorate of Social Affairs – in 2016, by a forensic expert in geology in 2016 and finally by ARS – Regional Health Agency – in 2018. A real risk to the environment and health is now attested. It is a health and environmental disaster. Public health, safety and compensation for exposed families are the top priorities. The place of life of one of the homeowners was classified, which led the SRA to conclude that the permanent occupants of the home should no longer be exposed to pollutants in the soil. In view of the serious threat to the health of this family, the State has proposed an amicable acquisition of the property. Other homes, located nearby on the industrial site of the tile factory, former iron laundromat of the Joseph mine, are also exposed. In any case, you will agree, the public health issue arises on an enlarged area, to be understood as a whole. The other reality is, of course, the considerable loss of value of the property located within the perimeter. The principle that seems to be appropriate is the separate treatment of each individual case. It seems imperative that the ten families exposed to pollution receive equal attention and fair treatment in the short term. In the past, this choice was made, not far from it, in order to secure and compensate populations affected by pollution of old mines in Saint-Laurent-le-Minier. Legal difficulties arise in the identification of responsibilities, the mobilization of funds and the implementation of police powers. This situation is incompatible with the urgency. The pitfall we face – the absence of a truly effective mechanism to compensate for mining damage – leads to endless legal proceedings. That is why, Madam Secretary of State to the Minister of State, Minister of Ecological and Solidarity Transition, I would like to know the Government's position on a possible inter-ministerial plan, involving the ministries responsible for the environment and health, with a view to coordinating the research and implementation of solutions for the safety and compensation of families. Is the announced reform of the mining code finally leading to a short-term outcome favourable to this devastated territory? If so, by what date and how? Let us not forget that the treatment of the Saint-Félix-de-Pallières file echoes the problems identified and the recommendations made by many reports, including the one issued jointly on 18 January 2012 by the CGEDD and the CGIET – Conseil général de l'environnement et du développement durable, and the Conseil général de l'économie, de l'industrie, de l'énergie et des technologies.
ParlaMint-FR_2019-06-18-O1278.u29	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-06-18-O1278.u30	Mr François de Rugy, Minister of State, Minister for the ecological and solidarity transition, cannot be present this morning, Mr Gaillard, he asked me to answer you. Like him, I am, of course, very attentive to managing the risks inherent in former mining sites, especially when polluted land is likely to pose a significant risk to human health. My services, both at headquarters and in the deconcentrated administration, are fully mobilized on these sensitive issues. You mentioned the health situation of families living near the former mining sites of La-Croix-de-Pallières. I understand the concern that such a situation can give rise to. However, in order to find the most appropriate solution, the situation of each household must be examined individually. You mentioned the special situation of the family whose property the State has decided to amicably acquire. This decision follows the various investigation campaigns carried out in 2012 and 2015, which led to the classification of the environment as "incompatible" with the property uses declared by the family, in particular due to the very high levels of lead in the soil. After studying different scenarios to restore the compatibility of land soils with housing use, and in view of the serious threat to the health of the occupants of the premises – confirmed by the health authorities – an agreement in principle was reached with the family on the amicable acquisition of the property. This agreement stems, on the one hand, from the confirmation by the RSA of the need to eliminate the exposure of the permanent occupants of this fireplace to pollutants and, on the other hand, from the fact that the former ore laundromat, converted to housing, would now, if it were still in operation, be subject to the regulation of the installations classified for the protection of the environment. In addition, the operator of the time is considered to be in default. Since other households cannot be assimilated to the previous family, their treatment must be differentiated. These homes were investigated by Geoderis, an expert on the state's post-mine, in the second half of 2016. The concentrations of lead measured in their properties are much lower than those recorded in the previous family property, which led the SRA not to issue a specific health recommendation, and Geoderis considers that contaminations affecting them are unlikely to have a mining origin. All the conditions justifying an agreement in principle with the first family are therefore not met for these other households, and there is no mobilizable mechanism, both under the environmental code and under the mining code. In December 2016, the CGDD – Commissioner of Sustainable Development – and the IGAS advocated the use, as appropriate, of the unsanitary police for the possible relocation of the persons concerned. The implementation of this police by the health authorities is a trail that has not yet been explored. On the other hand, the situation of the families at the La-Croix-de-Pallières site is not comparable to that of the families at the Saint-Laurent-le-Minier site. In the second case, the amicable acquisition involved only one dwelling, and it was necessary for the successful completion of the work. Finally, with regard to the reform of the mining code, it was announced at the ecological defence council, for a presentation in Council of Ministers by the end of 2019. Its overall objective will be to strengthen the consideration of environmental issues in the issuance of mining titles.
ParlaMint-FR_2019-06-18-O1278.u31	Mr Eric Pauget has the floor to put his question, No. 776, on the removal of shipwrecks.
ParlaMint-FR_2019-06-18-O1278.u32	Elected Azurean, I would like to refer to the wrecks of ships that pollute our seabed and our coastline, and their consequences for our communities and our coasts. The case of the commune of Antibes Juan-les-Pins, which is located in the heart of my constituency and has the largest coastline in the department, illustrates this phenomenon. A collective awareness of the dramatic consequences for the environment and the dangers to navigation posed by ship failures is needed. Outside the ports, the State is competent to deal with this problem – the prefect for the public maritime domain and the maritime prefect for any wreck on the high seas. When a ship is grounded, the responsibility of the owner, shipowner or operator is incurred, the State having the possibility of replacing the shipowner or operator to have the wrecks removed. Such substitution often occurs when the persons concerned are not identifiable or when they are insolvent; Under these conditions, the municipalities are obliged to secure shipwrecks at their own expense without being able to intervene in their removal. The procedures are complex and financially very burdensome for both the state and the communities. Having been confronted with this problem when I was first deputy of the commune of Antibes, I became aware of the difficulties encountered by the municipalities in obtaining from the State services the evacuation of the wrecks, which pollute the coast for many months. The mayor, who is close to his or her population, must be able to act and respond to the legitimate anger of his or her citizens who see their environment degraded, especially at the beginning of the tourist season. However, it does not have the legal means to evacuate the wrecks. Our coastline is a real asset and wealth that deserves to be protected and preserved from these pollutions. What measures does the Government intend to take to simplify the procedures, for example by introducing – this is a way of thinking that I allow myself to submit to you – a system of agreement between the State and the communes, allowing them to act more quickly for the removal of the wrecks? How does it intend to allow the reimbursement of the costs incurred by the municipalities to combat these pollutions? Finally, does he envisage making compulsory for the owner, the shipowner or the operator the subscription of insurance covering, in particular, this type of risk, in order to make behaviour more virtuous?
ParlaMint-FR_2019-06-18-O1278.u33	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-06-18-O1278.u34	Your question, Mr. Pauget, is about the evacuation of the wrecks. In particular, the mayor is responsible for public safety and security. For the municipalities bordering the sea, this power is exercised on the shore to the limit of the waters. It is therefore possible to imagine that the mayor may be forced to secure a stranded wreck on the shore and, where appropriate, to take measures to combat pollution, particularly if it is an oil tanker. Traditionally, the financial burden of the measures taken by the mayor under his municipal police power is on the municipality and not on the State. In addition, it is up to the municipality, if it believes it is justified, to ask the person responsible for the conduct causing a disturbance to public order, to reimburse it for the costs incurred in action under ordinary law; it would be the owner, owner or operator of the vessel. To determine whether, in this particular case of shipwrecks, the police measures taken by a mayor must be financed by the State, is in our view a political opportunity. A link could be made with other cases in which a mayor must intervene to safeguard public order when the situation is not a matter of his or her own fact. Sometimes, for example, green algae in Brittany or sargasse algae in the West Indies, the State paid: for green algae, it was declared responsible for the pollution and ordered to reimburse the costs incurred by the municipalities for the cleaning; for sargasse algae, it has voluntarily helped the municipalities to finance the measures. On the other hand, in the event of storms, tree falls or land movements, it is up to the commune to finance the measures. Finally, with regard to the insurance coverage of the risk of marine pollution, I would like to inform you that the International Maritime Organization has adopted five civil liability agreements providing for an insurance obligation on the owner of the ship, four of which are currently in force. They cover, respectively, persistent oil cargo pollution, oil pollution used for the propulsion of ships or the operation of their equipment, damage to passengers and removal of wrecks. A ship falling within the scope of one of these conventions must, if it is flying the flag of a State party or if it enters a port of State party, have a certificate attesting to insurance or other valid financial security to cover the damage covered by the convention in question. France has been a party to the CLC – Civil Liability Convention – on oil pollution since 1996, the CLC on bunker oil pollution since 2011, the Nairobi Convention on the removal of wreckage and the Athens Convention on the sea transport of passengers since 2016.
ParlaMint-FR_2019-06-18-O1278.u35	Mr Joachim Son-Forget has the floor to put his question, No 790, on nuclear energy.
ParlaMint-FR_2019-06-18-O1278.u36	Ecology and energy transition are major problems in our society, which are often only touched or bypassed, and policies in these areas no longer respond to the economic, societal and ecological challenges we face. According to Yale's Environmental Performance Index, our Swiss neighbour has been in the space of just two years propelled from the sixteenth to the first place for environmental health. At the origin of such a feat, there is no closure of roadways or complete shutdown of nuclear power, but a target has been set since 2001 and its deadline will be one year from now. In twenty years, twenty presidents of the Swiss Confederation will have succeeded each other, as will four French presidents. On another scale, the number of particle alerts in Île-de-France doubled this year. On Switzerland's agenda: a decrease in nuclear energy production and an increase in renewable energy, as proposed in France. The current Swiss energy mix is 60% of the electricity produced in hydroelectric power plants and 35% in nuclear power plants. France has also developed this concept of a long-term objective, with plans to reduce nuclear energy production to 50% by 2035. It is far from the Swiss mix, for reasons of scale as well as geographical reasons, but it is also an even more distant objective from that of our German neighbours, who opted for a clumsy and too rapid exit of nuclear power by 2022, to turn to coal, a choice that is at least questionable. I would like to dwell on the idea of pragmatic ecology: not to leave nuclear power overnight, but to think about sustainable, secure and, of course, achievable alternatives. The right question is not whether nuclear power is dangerous, but whether it is more or less dangerous than other large-scale sources of electricity such as coal or hydraulics. Coal has taken the place of nuclear power in Germany and, while it is false to say that it induces an increase in CO emissions, the studies do not lie, in particular those of WWF: they show that the release of fine particles causes 23,000 premature deaths in Central Europe, mainly in coal-based electricity-producing countries. As for hydraulics, it poses environmental and also safety problems: let us remember that a break in the dam in China in 1975 was one of the most deadly accidents in history, with hundreds of thousands of victims; people must also be moved – something to drown our hopes for clean energy. Nuclear power is the object of all fantasies, especially because of the disasters it has caused. However, in order to remain objective, the 5000 cases of cancer and the 31 direct deaths recorded by the United Nations following the Chernobyl accident are pale in the face of the balance sheet of other forms of energy production. What if, on the contrary, nuclear energy saves lives? It has been proved by Michael Shellenberger, distinguished as "hero of the environment" by Time magazine, that the use of nuclear energy has saved at least 2 million lives by preventing the burning of biomass and fossil materials. Against everything, it must be said that the production of nuclear energy has done much more good to our society than it could have done. So why stop there when we can continue the research that can fill some of the gaps that have caused disasters that certainly remain engraved in our memories? Here I quote Steven Pinker: "Nordhaus and Shellenberger synthesize the calculations of an increasing number of climatologists: "There is no credible path to reducing global carbon emissions without a considerable expansion of nuclear energy. It is the only low carbon technology we have today with the proven capacity to centrally produce large amounts of electrical energy. " » Madam Secretary of State to the Minister of State, Minister for the Ecological and Solidarity Transition, do you think it is wise to reduce the share of nuclear energy to the benefit of more expensive, less secure and less efficient energies? We have not yet talked about alternative energies, wind and solar. Is it not possible to take a step towards more controlled and cleaner energy production by investing in the renovation of power plants, research on nuclear development and appropriate security measures?
ParlaMint-FR_2019-06-18-O1278.u37	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-06-18-O1278.u38	There's not much time left for him to answer!
ParlaMint-FR_2019-06-18-O1278.u39	You have indeed given me only a minute to answer you, Mr. Son-Forget; So I'll be brief. You quote Yale's ranking, mentioning that Switzerland is ranked first there; But you fail to say that France ranks second, which seems to me to validate our strategy. We have multi-annual energy programming and a national low-carbon strategy that, as you know, aims to achieve carbon neutrality by 2050. In this context, we have chosen to increase the share of nuclear power to 50% of our electricity production by 2050: this target has been included in the law on the energy transition for green growth. At the same time, we have chosen to close the last coal-fired power stations by 2022, which, contrary to what you say, obviously has an impact: by returning to coal in Germany, we obviously increase greenhouse gas emissions! In the medium term, our goal is a carbon-free mix; For this, we will rely on the low-carbon energies that will be the most effective by 2050. Several solutions will need to be evaluated, ranging from a 100% renewable scenario to a scenario where nuclear energy remains a sustainable source of electricity generation. That is why the President of the Republic has called for a programme of work to be set up so that, by 2021, the elements necessary for the decision can be available.
ParlaMint-FR_2019-06-18-O1278.u40	Mr Jean-Paul Dufrègne, speaking on behalf of the Group of the European People's Party, raised his question, No. 762, on the control of the development of wind farms.
ParlaMint-FR_2019-06-18-O1278.u41	I would like to draw the attention of the Minister of State, Minister for the Ecological and Solidarity Transition, to the measures to be taken quickly to avoid the anarchic development of wind in rural areas and the deterioration of certain local landscapes and living environments. Yesterday, convinced of the merits of the deployment of renewable energies, people are now concerned, as controversial projects proliferate in many territories. These situations create real tensions and raise several questions of form and substance – this is the case in the Allier department. On the form, it is inconceivable for citizens to learn from the press that a wind farm project close to their homes has received a favourable opinion in principle to initiate the procedure. This lack of information inevitably promotes reactions of rejection and nourishes a deleterious climate that leads to the confrontation of the inhabitants who previously lived in perfect harmony. On the background, wind turbines must find their place in a balanced way in the necessary development of renewable energies, which is not the case at present: wind turbines tend to develop in an anarchic way, to the will of some promoters more inclined to mount financially juicy projects than to worry about the appropriateness of the location of a particular park or the preservation of landscapes and the quality of life of the inhabitants of a territory. The energy transition will be a success only with a large public energy service that combines the territories. Without a comprehensive strategy, without undispersed development planning and under public control, we are condemned to run behind projects beyond all the rules that must prevail in the organisation of the territories and in the fight against the nuisances of which the residents are direct victims. This is particularly the case with ever-higher wind farms projects for which the current regulatory framework is no longer appropriate. There is no doubt that the rules of distance from dwellings and built or natural heritage are no longer sufficient. The idea of a calculated distance from the length of the blades or the height of the masts seems to be interesting in this respect. What measures does the Government intend to take, on the one hand, to review these regulatory distances and, on the other hand, to restore serenity to the territories? Does he intend to regain control of the development of wind energy in France thanks to a large public energy service guided by the general interest and not the only financial profitability?
ParlaMint-FR_2019-06-18-O1278.u42	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-06-18-O1278.u43	France has set an ambitious target under the Green Growth Energy Transition Act to increase the share of renewable electricity in the national electricity mix to 40% by 2030. Because it is a mature, competitive and low-consumption land-use sector, land-based wind turbines are destined to take their full place in the French electric mix. The publicly released multi-annual energy programming project confirms this ambition. Nevertheless, the development of wind projects, far from being anarchic, is on the contrary strongly supervised by the State. The approval of the projects is in fact part of the scheme known as the "classified installations for the protection of the environment" and falls under the authority of the Prefect. In this context, an impact assessment is carried out systematically, allowing the consideration of all the issues that you have rightly mentioned: preservation of biodiversity, landscape quality, sound and visual impacts, taking into account the results of a public survey or respecting local planning documents. A public survey is carried out, which allows the views of local authorities and citizens to be taken into account. The minimum regulatory distance from dwellings is 500 metres. However, it may be extended on a case-by-case basis, depending on the prefect's analysis. Like you, I am convinced that the association of the territories and their inhabitants with the development of wind energy is essential and will make the energy transition a success. This appropriation of projects must be possible at different levels of integration, depending on the will and capacity of each territory. That is why, in order to allow for greater involvement of local authorities and citizens, a premium is already given to projects where part of the financing or capital is open to them, in a participatory form – this is, I repeat, one of the conditions for the success of wind projects. Wind energy remains a recent object in the French landscape. The Government is determined to continue to support, improve and act towards greater acceptability by communities and residents. To this end, I have recently referred to the Higher Committee on Sites, Perspectives and Landscapes for a collective reflection on the proper articulation between the objectives of the energy transition, in particular the development of wind and photovoltaics, and the general objectives of preserving sites and landscapes.
ParlaMint-FR_2019-06-18-O1278.u44	Mrs Christine Hennion has the floor to raise her question, No. 768, relating to the Charles-de-Gaulle Express.
