ParlaMint-FR_2019-02-19-O1156.u1	The next item is the oral questions without debate.
ParlaMint-FR_2019-02-19-O1156.u12	The floor is open to Mr Stéphane Peu, to put his question, No. 566, concerning the districts of republican reconquest in the Seine-Saint-Denis.
ParlaMint-FR_2019-02-19-O1156.u13	Mr. Secretary of State, I had originally planned to ask you a question about the redeployment of the daily security police and the republican reconquest districts – QRR – in Seine-Saint-Denis. This department was indeed the great forgotten of the first version of the project: for the Seine-Saint-Denis, there was only a small area of 20,000 inhabitants, whereas the scheme covered thirty neighbourhoods, where a total of 860,000 French inhabitants lived. I saw it as a sign that once again our department was discriminated against: there was only 2.5 per cent of the population covered by this system. Since then, you have announced, together with the Minister of the Interior, that the new deployment of this police force would involve two new areas, more important and among the most criminogenic in the department. Thank you for listening and listening to the concerns of many of its elected officials. However, I would like to alert you to a situation which remains extremely worrying. I have already asked the Minister of the Interior about the intentions of the police prefecture concerning the partial mergers of police stations for the night and the weekend, which are very worrying for elected officials, because they have given rise to very little consultation. Will this device be stopped, or will it continue? On the other hand, staffing problems remain. Over the past 15 years, the number of police stations in Stains-Pierrefitte has decreased by 25 per cent, while the population of these two cities is paradoxically increasing by 25 per cent. As a result, ensuring the safety of our fellow citizens is necessarily becoming very difficult.
ParlaMint-FR_2019-02-19-O1156.u14	The Secretary of State to the Minister of the Interior has the floor.
ParlaMint-FR_2019-02-19-O1156.u15	Mr President, I thank you for reminding you that Mr Castaner and I have decided to set up two new QRRs in the Seine-Saint-Denis department, in addition to the two neighbourhoods in Aulnay-sous-Bois and Sevran. This is a sign of the Government's attention to this department, which I know well for exercising there. We had the opportunity to recall this during the debate in this Chamber on the situation of the Seine-Saint-Denis in all areas, including security: our attention to this department is very strong. You have indicated that, as part of the launch of the republican reconquest districts to be created in Saint-Denis and Aubervilliers, we have already planned reinforcements. These will be announced when Mr. Castaner and I come together or separately to officially install these RQs. It is indeed a question of putting emphasis on territories with the particularly degraded situation in terms of delinquency. This is the case in Saint-Denis, as we often call it together. We will have the opportunity to increase the number of staff and, above all, to strengthen the coordination mechanism with the public prosecutor's offices. This will enable us to fight, in particular, drug trafficking and saviour sales, which are a real difficulty in Saint-Denis. Of course, we will pay close attention to these collaborative arrangements. You're asking me two more specific questions about the numbers. As I speak to you, I do not know the staffing situation in the Stains-Pierrefitte police station, but I can repeat what I said during the great debate, namely that the Seine Saint-Denis is a priority for us in the recruitment and deployment of police officers. We are working on loyalty arrangements so that, once assigned to the Seine Saint-Denis, these officials will remain there. This is a challenge, since you know that many people leave the department quickly to return to the province. We also promote this loyalty for judicial police officers, whose proportion on the whole service, in the Seine Saint-Denis department, is one of the weakest in France. We will ensure that the conditions for this loyalty are created. The total number of staff in the Seine Saint-Denis will therefore be the subject of sustained attention, even if they have already increased significantly. I do not have a precise figure, and I am sorry, but the current level is higher than the reference number in the Seine Saint-Denis and we will ensure, together with Christophe Castaner, that this remains the case. As for your second question about the merger of police stations, the objective, as often in this type of reform, is that judicial police officers are more available at the time when complaints are filed, so not at night or on weekends. In my view, the police commissioner has incorporated this thinking. That is, in any case, what we are asking for. In addition, these mergers, these mutualizations, are often a way to increase the presence of our officials on the public highway. But you have drawn my attention to these mergers, and believe that we will be paying attention to them as part of the roll-out of QRRs.
ParlaMint-FR_2019-02-19-O1156.u16	Mr Stéphane Little has the floor.
ParlaMint-FR_2019-02-19-O1156.u17	Thank you for those answers. In any case, we will continue to work closely on this issue. I hear your argument about mergers, but it must be done in full agreement. The local elected representatives of the department, of all sides, are extremely concerned, because they consider that they have not been associated with it. It is a sensitive subject, at the forefront of the people's concerns. We cannot reform like this without consultation.
ParlaMint-FR_2019-02-19-O1156.u18	Mrs Marine Le Pen has the floor to raise her question, No. 589, concerning the return of jihadists holding French nationality.
ParlaMint-FR_2019-02-19-O1156.u19	"If there are jihadists who perish in these struggles, I would say it's so much better. There is nothing we can do to prevent them from returning. We can continue the fight to neutralize the maximum number of jihadists. You will have acknowledged the words of the Minister of Armed Forces on October 15, 2017. Since then, unfortunately, the arbitrations have not looked in favour of Florence Parly. Indeed, following the planned departure of American troops, the Government announced the establishment of a mechanism to bring about the return of a hundred jihadists on our soil – 130 according to the press. These jihadists holding French nationality are now prisoners in Syria and the Government would therefore work to bring them back without trial where they committed their crimes. Funny conception of international law! On 29 January, Government, by the voice of Christophe Castaner, explained: "we know where they are and who they are". I therefore wish, Mr Secretary of State to the Minister of the Interior, that you give precise indication to the national representation of the number of persons concerned, who among them have another nationality, and where appropriate the person or persons concerned. For binationals and even multinationals, can you tell us whether discussions have been initiated with the countries whose jihadists are also nationals, and on what criteria the choice of a return to France, rather than to the other country, has been made? Finally, since I still do not understand why the Government did not initiate procedures for deprivation of nationality as soon as it became aware of the identity of these soldiers of the Islamic State, who are de facto enemies of France. Can you shed some light on France's interest in keeping them among its citizens? The Islamists, as Mr Finkelkraut experienced this weekend, are already largely present on our soil. Why, then, do you want to increase their troops at all costs by bringing back the most dangerous of them?
ParlaMint-FR_2019-02-19-O1156.u20	The Secretary of State to the Minister of the Interior has the floor.
ParlaMint-FR_2019-02-19-O1156.u21	Mrs Le Pen, you are referring to the situation of the French jihadists who left in Syria and Iraq. I recall first that since the beginning of the period, i.e. approximately since 2013, 1300 people have left the national territory to go to fight jihad. Of these, we estimate that about 300 people have died in the area and 270 people have already returned to France. It would remain a few hundred adults still alive in Syria and Iraq. On the very precise question of the number of prisoners in Syria and Iraq, you know that most of them are held in Syria by Syrian democratic forces, mostly composed of Kurds. They are under conditions which we know and which it is not for me to reveal, since they are covered by the secrecy of national defence. I repeat that we consider it quite normal for these people to be judged where they have committed abuses. We have every confidence in our allies to keep them safe and secure. You are right to refer to the international context and the withdrawal decision taken by the Americans, which is likely to have an impact on this situation. In these circumstances, it is quite normal for the French government to work on different options. The "repatriation", which you refer to, is just one of these options, and indeed constitutes an expulsion rather than a repatriation. In short, we are working on all the options, and I would like to tell you that the option of expulsion is not relevant to this day. These people are currently detained in Syria and this situation remains as it is. But it is normal – and I regret the leaks found in the press – for the Government to work on the conditions under which evicted persons could be welcomed. I assure you that the 270 people who have already returned from Syria and Iraq have been the subject of almost all judicial proceedings and many of them are currently incarcerated. Those who have served their sentences are closely monitored by the intelligence services. Individuals who have chosen to go to Syria and Iraq to fight for jihad must take responsibility for their actions. Similarly, about 100 children have already returned to the national territory with their parents. They are placed as part of child welfare, usually as foster families. I repeat that expulsion is not relevant to this day, even if we are working on it. On the other hand, we are able to deal with the situation of these individuals. Should they return to their national territory, they would be subject to judicial proceedings and thus imprisoned.
ParlaMint-FR_2019-02-19-O1156.u22	Mrs Marine Le Pen has the floor.
ParlaMint-FR_2019-02-19-O1156.u23	I conclude that you absolutely do not hear them depriving them of their nationality and permanently expel them from national territory. But the average sentence of the condemned "returners" is eight years, which means, and it is the lawyer who speaks to you, that in five years they will be again in the streets of our cities, after having committed horrific, truly barbaric abuses, where they have gone! It seems to me that the Government would do better to look at the means of permanently sending the people who committed these abuses out of our territory, rather than seeking to bring them back.
ParlaMint-FR_2019-02-19-O1156.u24	Mrs Marie-France Lorho has the floor to raise her question, No. 596, concerning the security of the French.
ParlaMint-FR_2019-02-19-O1156.u25	Three weeks ago, in this Chamber, the Minister for Europe and Foreign Affairs Jean-Yves Le Drian assured us that security was the Government's top priority. But security is the first freedom, Mr. Secretary of State to the Minister of the Interior. How can you guarantee the security of the French when our security forces are constantly mobilized against yellow vests that your policy has pushed into the street, while they would be useful elsewhere? How can you guarantee the security of the French, when the municipal police officers, the first on the ground and whose action is decisive, have barely the prerogatives necessary to carry out their mission effectively? Unease is growing in the municipal police force. The feeling of being set aside, and of acting only in a straitjacket of servility, helps to maintain it. This same malaise leads the French to risk losing one eye every Saturday. How can you guarantee the security of the French when you bring 130 jihadists from the Middle East accompanied by their families, who are so many time bombs? You claim that these jihadists will be detained, but you are not a magistrate and can offer no guarantee of this detention. In January 2016, the Minister of the Interior, who was then a member of the Socialist majority, said that anyone who committed a terrorist crime of French nationality, whether binational or non-binational, should be allowed to disqualify. During the constitutional review that François Hollande wanted to allow this withdrawal, he supported it, commending its courage and consistency and stressing the importance of overcoming divisions when it comes to the general interest. Today, he claims that these people are French before being jihadists. But the French are 80% to consider, according to a February 2018 FIFG poll, that these jihadists must be tried and convicted on the spot. Ms.la Keeper of the Seals also told us that some 30 jihadists would be released on our streets in 2019. It does not seem that your policy is on the road to security. We must give ourselves the means of its ambitions. If yours really is the security of the French, act accordingly!
ParlaMint-FR_2019-02-19-O1156.u26	The Secretary of State to the Minister of the Interior has the floor.
ParlaMint-FR_2019-02-19-O1156.u27	Your question, Madam Member, has several aspects. The movement of yellow vests has indeed mobilized a great deal of staff, especially on Saturdays, for public order management tasks. This has indeed diverted the staff of public security missions in those days – but only in those days. This movement is extremely violent and must be condemned. Let me point out that when you demonstrate peacefully, you will not lose an eye: you may lose an eye when you violently attack the law enforcement forces, when you want to invest institutions. The police always respond proportionately. The gunfire that has taken place is still proportional to extremely violent attacks. However, this crisis of yellow vests and these public order management operations, which often take place on Saturdays, do not prevent us, throughout the week, from deploying the daily security police and from being present throughout the national territory. It is also within the framework of the daily police that we work with the municipal police, which, far from being excluded from the security missions, are fully involved, but within the framework of the powers which are its own. The municipal police are not involved in the management of public order movements. It exercises its powers within its framework and in very close coordination with the law enforcement agencies – national police officers, gendarmes – within the framework of cooperation agreements which, in my opinion, work very well, as shown by the report of your colleagues Alice Thourot and Jean-Michel Fauvergue. We are looking at ways to better involve municipal police in action. With regard to the jihadists, I repeat that all of them are subject to judicial proceedings, most often for conspiracy of criminals with a view to a terrorist crime. Procedures are under way. I have had the pride and honour of leading the Directorate General of Internal Security – DGSI – one of these intelligence services responsible, among other things, for judicial proceedings concerning these jihadists. I confirm that they are all subject to legal proceedings. For you, we consider them French before being jihadists. This is not exactly the reality: they are French jihadists, and ensuring the security of the French is important to us. The dispersal of these individuals could have dramatic consequences for the security of the French. This is only a hypothesis at the moment, but we are obviously working on it. In any event, I confirm to you that if these individuals were to return to national territory, they would be immediately arrested and imprisoned. Some of them are already for prison sentences that are much longer than those cited by Mrs. Marine Le Pen. As for those who have served their sentences, I confirm that in 2019, 33 people convicted of terrorist acts will be released from detention. These individuals are followed by the intelligence services, including the one I had the honour to lead, who works on the top of the spectrum. You can imagine that no one is left in the wild.
ParlaMint-FR_2019-02-19-O1156.u28	Mrs Marie-France Lorho has the floor.
ParlaMint-FR_2019-02-19-O1156.u29	Thank you for your answer. I hope that the people who will be released will be closely followed. It is about the security of our country.
ParlaMint-FR_2019-02-19-O1156.u30	Mrs Graziella Melchior, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, referred to her question No. 574 concerning the care of children with disabilities returning to their homes.
ParlaMint-FR_2019-02-19-O1156.u31	More than 9 million people in France are affected by a disability. According to the Convention on the Rights of Persons with Disabilities, States must facilitate the personal mobility of such persons at an affordable cost. I have been alerted about the negative consequences of the application, since October 1, 2018, of the decree of May 15, 2018, which aims to define the modalities of taking care of transport within a health facility or between two establishments. It states that the health facility must pay for the transportation expenses of hospitalized patients when they are carried out during a leave of absence. Exception is made for transportation "that corresponds to a patient's special requirements benefit". However, some convalescent or re-education institutions consider that return to home on weekends of children with disabilities is not a matter of therapeutic reasons but of special requirements. These establishments therefore refuse to pay for these transports, which are then left to the families. An example has been reported to me by the PC IMC 29 association, which defends and accompanies people with cerebral palsy or cerebral infirmity throughout Finistère. This is the case of Elio, an 11-year-old boy, who has been living with a polydisability since he was born. It is not the only one: there are 880 new cases of children affected each year, which may be affected by this issue. Many families do not have the financial means or equipment to allow their child to return home on weekends. Returning home is essential to the efficiency of the medical care of the child in a situation of polydisability and to the preservation of his or her balance of life. So, Mr. Secretary of State, I would like to know your interpretation of the provisions of this decree, as well as the measures you are planning to take so that all adults and children in Elio's case can live and exist fully with their polydisability, in a society that wants to be inclusive.
ParlaMint-FR_2019-02-19-O1156.u32	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-02-19-O1156.u33	Mrs Melchior, you know what my investment was for people with disabilities when I sat with you a few weeks ago. Like you, I had been seized of this issue by a number of people and associations. I would therefore like to thank you very much for your question, which will allow me, I hope, to reassure many parents. The so-called "Article 80" reform actually entered into force on 1 October 2018. As of that date, the transport costs directly covered by the health insurance have been transferred, as you said, to health facilities, in respect of journeys for patients hospitalized during their stay between two health facilities, but also for leave. This reform was the occasion for a return to the strict application of the rules laid down in the guide for the management of the costs of transport of patients, published by a ministerial circular of 27 June 2013. Thus, as you have pointed out, it is intended that the costs of transport of exit permits will be borne by health facilities, subject to the therapeutic nature of the exit or the need for the organisation of the hospital service. On the other hand, transport under the special requirements of patients remains at their charge. However, this transfer of care has brought to light the limits of this rule, which is particularly sensitive for certain categories of patients – I am thinking of the young boy you mentioned in the story. You are right, for children hospitalized over a long period of time, the weekly return to the family home, subject to medical advice of course, must be a right. The services of the Ministry of Solidarity and Health are currently working to ensure that the regulations on the care of health transport are rapidly changed: the aim is to grant the right to weekly care of a return journey to patients under 20 years of age hospitalized for periods of more than two weeks. That is the objective we are setting ourselves. The choice we make means that the financing of these transports will no longer be the responsibility of health care institutions, but directly of health insurance funds. The Ministry, and the Government as a whole with it, is counting on the mobilization of the entire health insurance network to allow access to this right for patients who will benefit as soon as possible from this change.
ParlaMint-FR_2019-02-19-O1156.u34	Mrs Graziella Melchior has the floor.
ParlaMint-FR_2019-02-19-O1156.u35	Thank you, Secretary of State, for taking this request into consideration, which you already knew. I will see to it that this measure is applied.
ParlaMint-FR_2019-02-19-O1156.u36	Mr Olivier Gaillard has the floor to put his question, No. 578, concerning the revision of the zoning of liberal doctors in the Gard.
ParlaMint-FR_2019-02-19-O1156.u37	Mr. Secretary of State to the Minister of Solidarity and Health, I would like to convey to you the deep concern shared by professionals, elected officials and patients about the persistence of the current zoning aimed at better access to general practitioners, whose method of development is a matter of concern. This zoning is, in many cases, incomprehensible, because it does not correspond to the realities observed on the scale of the wide territory of the Cevennes Gardoises, where rural medicine is literally endangered, like, unfortunately, public services. In these circumstances, it is surprising that the obligation to install is being invoked, so much as seems to be done to ensure that these pending territories are put into competition and that any activity is eliminated. When looking at the zoning method, one can only wonder about the relevance of the use by the 2015 data administration for national selection, as well as for estimating the regional share. In Piedmont Cévenol and the Cevennes Gardoises, a majority of municipalities are excluded from the priority rankings – and hence from the most incentive measures for installation. For what reason, for example, is the Alesian basin classified in the same way as Montpellier, whereas the nature of the medical supply and the needs are by no means comparable? In the same vein, the Gypsy country is only in a complementary zone, although this territory is very fragile in the short term. Its population is ageing, travel times are high, and the supply of care is strained by a demand that is growing as a result of ageing. The same can be said for areas such as Saint-Jean-du-Gard or Sauve. At the same time, other rural areas and neighbourhoods in the city's policy are ranked as priority intervention areas, while social and health inequalities are not higher. Added to this is the uncertain future of rural revitalization areas. The professionals and local elected representatives, however the first concerned, were placed before the fait accompli by the RSA – regional health agency. They were subjected to zoning designed according to criteria pre-established by the Agency, without having been associated with the choice of method. Will it be otherwise for the next zoning? Does the ministry really intend to involve actors in the field? Finally, do you intend to undertake a thorough revision of this methodology? Be assured that stakeholders unanimously call for it and that they will support you in this process.
ParlaMint-FR_2019-02-19-O1156.u38	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-02-19-O1156.u39	Mr Gaillard, allow me to recall the general context of this question before referring more precisely to the territory of which you are elected. Important work has been undertaken to redesign the methodology to enable regional health agencies to better identify under-denses in the provision of care, where support for the installation and maintenance of doctors is mobilised. Between 2017 and 2018, each SRA revised its "regional physician zoning" according to this national methodology. This revision was necessary in order to be as close as possible to the reality of the territories. With this new methodology, the areas eligible for conventional aid now account for 18% of the national population, compared with 7% previously. The difficulties you mention nevertheless reflect a reality and have arisen in the same way in a number of regions. The new methodology must therefore reconcile the expression of national priorities, through a core indicator, "localized potential accessibility", and regional priorities, to reduce the inequalities in access to care that you know are at the heart of this government's thinking. Areas not included in zoning may benefit from other accompanying measures at local level, not linked this time to the criterion of fragility of the area. Furthermore, in order to make the best adjustments to the aid according to the need, the SRA may, under certain conditions, amend their regional order. Through this mechanism, it is a matter of both acting on the territories in difficulty and preventing the situations of medical desertification that you pointed out. With this methodology, 6.2% of the regional population in Occitanie is located in the priority intervention zone, and 36.9% in the complementary action zone. Finally, beyond the zoning system, the Government is committed to improving access to care by developing a range of solutions, adaptable to each local context, as the response to demographic difficulties is obviously not unique across the country. The strategy for the transformation of our My Health 2022 system, presented last September, whose upcoming bill is one of the translations, is intended to strengthen access to the physician through complementary measures such as the creation of positions of medical assistants, which will provide useful medical time, or the creation of 400 additional positions of general practitioners in the territories identified as priorities. Ultimately, all of these devices will increase the resources in general medicine, particularly in "underdenses" areas.
ParlaMint-FR_2019-02-19-O1156.u40	Mr Olivier Gaillard has the floor.
ParlaMint-FR_2019-02-19-O1156.u41	The Minister of Solidarity and Health had made it clear that she would put an end to the numerus clausus, while acknowledging very sincerely that the results would only be perceived within ten years. The health, social, digital and territorial divide is a reality. We are paying for decades of lack of land use planning. The feeling of living in a second area tends, gradually, to reflect a reality. That is why I believe it is important to stress this problem, which must be taken into account as a matter of urgency.
ParlaMint-FR_2019-02-19-O1156.u42	I call Mr Fabien Lainé to speak on his question No 586 on activity pricing.
ParlaMint-FR_2019-02-19-O1156.u43	Mr Secretary of State to the Minister of Solidarity and Health, I would like to ask you about activity pricing – T2A – for the financing of health facilities. The T2A allows each institution to report on its activity and, as a result, obtain funding. The Prime Minister announced a comprehensive reform of the health system and promised that new funding models would be introduced by the end of 2019. This is a good thing, because the hospitals' directorates are raising a real problem, which concerns the financing of resuscitation services. The director of the Mont-de-Marsan hospital, whom I have met on several occasions, asked me about the method of financing the missions of general interest and the services of resuscitation. At present, the State provides lump sum funding and an operating allocation for missions of general interest, while hospital services, including medical and surgical services, including resuscitation services, are funded through fee-for-service charges. While T2A is adapted to the operation of technical and standardised activities, resuscitation services are often in deficit even though they are managed efficiently. The detailed analysis of the expenditure of these services shows a deficit of 10 to 15 %, which justifies a reassessment of the daily resuscitation supplement. Is it possible for resuscitation services to be financed on a lump sum basis, so that their budgets, like those of missions of general interest, can be sanctified?
ParlaMint-FR_2019-02-19-O1156.u44	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-02-19-O1156.u45	Mr. Lainé, the Ministry of Solidarity and Health can only share your analysis of the inadequacy of the "all T2A" which has been able to prevail over the specificities of critical care units, the first of which is the resuscitation units. The activity of the critical care chain is characterised by the importance of the fixed costs incurred by these specialized units, in particular because of the standards of means, especially human resources, to which they are now subject, including when the activity varies. The current model of funding critical care activities leads to some of the expenses being covered by the T2A rates while another part is financed through the billing of specific lump sum supplements. These supplements are charged for each day the patient is taken care of in a specialized unit of resuscitation, intensive care or continuous supervision. This funding model, based entirely on the activity of the current year, does not allow a fully satisfactory response to the specificities of the critical care activity. That is why the Social Security Financing Act for 2017 provided, in its Article 79, for the development of this financing model towards a mixed model, combining activity financing and lump sum funding, as you called for, in order to stabilize the financing of these units. Such an evolution is also consistent with the guidelines of the plan Ma santé 2022 and the work entrusted to the mission of Jean-Marc Aubert on the reform of the funding models of the providers of care, whose report was submitted a few days ago to Agnès Buzyn, Minister of Solidarity and Health, and is currently the subject of a consultation within the ministry. With regard to critical care, this model development will have to be carried out in line with that of the authorisation system for these units, the reform of which is under construction with the actors of the specialties concerned. The objective is to review the authorisation decrees in the second half of 2019. It is at the end of all this work that we will have all the elements to support a change in the funding model for critical care units, in order to improve the consideration of the costs and specificities of these activities.
ParlaMint-FR_2019-02-19-O1156.u46	Mr Fabien Lainé has the floor.
ParlaMint-FR_2019-02-19-O1156.u47	I am satisfied with your answer, Secretary of State. We will be vigilant about the follow-up and results of the work.
ParlaMint-FR_2019-02-19-O1156.u48	Mrs Mette has the floor to raise her question, No. 588, concerning the generalisation of telemedicine and the commitment of the State.
ParlaMint-FR_2019-02-19-O1156.u49	Mr. Secretary of State to the Minister of Solidarity and Health, after ten years of experimentation, the Government has committed itself to generalizing telemedicine in France. Its deployment is a key issue for improving the organization of the health system and ensuring access to care for all across the country. I sent letters to the Minister of Solidarity and Health in August and October 2018 about the creation of a telemedicine foundation, a real opportunity for the territories. It is hosted by the Bordeaux University Foundation, whose aim is to advance medical and economic research on this topic. It must be noted that this university research would be an indisputable asset in assessing the impact of telemedicine in France and rationalizing its deployment. Is there any support for sharing databases with university researchers? Will other strong measures be taken to support and support this excellence initiative, including financially?
ParlaMint-FR_2019-02-19-O1156.u50	The Secretary of State to the Minister for Solidarity and Health has the floor.
