ParlaMint-FR_2019-05-07-O1221.u1	The next item is the question to the Government.
ParlaMint-FR_2019-05-07-O1221.u48	In front of your astonishment the producers told you that all this was the result of your law. Prime Minister, you have had a very clear report on the situation here! However, your law has been used as a pretext for large-scale distribution to increase prices for consumers. Who are the great winners of your policy? You then met with employees of a factory, in order to take stock of the measures taken in favour of purchasing power. What did they tell you? Their first expression, I noted, was simply to answer you: zero impact! No entitlement to an activity bonus, even if paid to the SMIC, because of the very modest income of a spouse – like a disability pension, the example was given to you! No impact of the defiscalisation either because no employee was subject to income tax by being paid to the SMIC even after twenty years of seniority. On the other hand, they have all told you that the loads of everyday life increase, fuel and energy in particular, and evoked the impossibility of changing vehicles to come to work even with the bonus because of the banker's refusal!
ParlaMint-FR_2019-05-07-O1221.u49	Aside from that, purchasing power increases!
ParlaMint-FR_2019-05-07-O1221.u50	You have heard all this, Prime Minister, and yet you continue to implement a policy of austerity. Seventeen billion for tens of millions of workers and retirees, when 57 billion dividends were distributed to a few thousand shareholders of CAC 40, to talk only about those! Prime Minister, the French you met, farmers and employees, tell you: the account is not there! Were you aware of this before coming to meet the Charentais, and what lessons do you learn today?
ParlaMint-FR_2019-05-07-O1221.u51	The Prime Minister has the floor.
ParlaMint-FR_2019-05-07-O1221.u52	Thank you, Mr Member, for giving me the opportunity to return to the 48-hour trip that I had the opportunity to make in the beautiful department of Charente, which allowed me to meet indeed the parliamentarians who sit on the benches of the National Assembly and the Senate, whatever their political family, the presidents of EPCI, the mayors, and beyond the elected representatives of farmers, the employees of the factory that produces the famous Charente women, representatives of the viticulture world, in short the living forces of Charente, to discuss with them the impact of the decisions announced by the President of the Republic and implemented by the Government, voted by the National Assembly and the Senate and which gave rise to the law promulgated on 24 December last. You were present, honourable Member, and I thank you, certainly not for all the appointments I have had, but I wanted my meetings with the representatives of the agricultural unions or employees of this factory to take place in the presence of the representatives of the Nation. I draw from the exchanges that I may have had on these two occasions teachings slightly different from those you refer to. I heard that dairy farmer tell me things a little different from what you said. He did tell me that the prices of milk products have increased too slightly, but that the negotiations have taken place in a very different context from those which took place in previous years because the discussion had begun. I know you enough, honourable Member, to know that you will have the intellectual honesty to acknowledge that these words were made during the meeting at which we were attending. It was said that the tone of the negotiations had changed, that we were moving in the right direction and that we had to go further. The Minister for Agriculture and Food is committed to continuing to press for negotiations to lead to a price that will allow producers to live decently. I note that the producers and representatives of the agricultural organizations who were present indicated that not everything was being done but that we were moving in the right direction. I believe that we can state that conclusion. With regard to measures to increase the purchasing power of assets, I note one thing you have forgotten to mention – because it is obviously an oversight: the impact of the payment of exceptional premiums. He was greeted by the workers who were present at our meeting. You didn't mention it, but it's a fact.
ParlaMint-FR_2019-05-07-O1221.u53	It's business money!
ParlaMint-FR_2019-05-07-O1221.u54	I have a second argument. The employees asked us why we decided to go through an activity bonus rather than an increase in wages.
ParlaMint-FR_2019-05-07-O1221.u55	They're right!
ParlaMint-FR_2019-05-07-O1221.u56	This is a good question and we answered it by saying that we had made the choice not to have companies directly bear the increase in purchasing power because it would damage their competitiveness when they are competing. What I remember from this interview and who did not surprise me, honourable Member, is that this speech, which is a speech of truth, is perfectly understood by those involved in these measures. I also note that if overtime has not benefited these workers and workers, as you have said, it is for a simple reason: in this undertaking it is the annualization of working time that prevails. When there is an annualization of working time, when production is cyclical, the question of overtime does not arise in the same way. But you must have heard what I said afterwards: in the first quarter of 2019 alone, this measure on overtime allowed 670 million euros of purchasing power to be redistributed to 6.8 million French: it is considerable! [[Applause on the benches of the LaREM group]] This applies not only to private employees but also to 1.5 million public officials. This means that these purchasing power measures – business bonus, overtime, exceptional premium, reimbursement for those benefiting from the cancellation of the CSG – have allowed the redistribution of a considerable amount of purchasing power. Thank you for giving me the opportunity to make that clear.
ParlaMint-FR_2019-05-07-O1221.u57	Mrs Naïma Moutchou has the floor.
ParlaMint-FR_2019-05-07-O1221.u58	Prime Minister, yesterday you launched the national mobilisation for employment and for ecological and digital transitions, with the central idea of doing more tailor-made for our citizens.
ParlaMint-FR_2019-05-07-O1221.u59	To try to save the European elections, but that will not be enough!
ParlaMint-FR_2019-05-07-O1221.u60	It is true that some of our public policies have certain blind angles. I'm thinking about the young people in apprenticeship, one of the projects you've opened. Much had been done in two years by the Government, the Minister of Labour and the majority in the field, but obstacles remained in everyday life, which the law could not solve because it could not do everything.
ParlaMint-FR_2019-05-07-O1221.u61	Is it now that you can see it?
ParlaMint-FR_2019-05-07-O1221.u62	How in Val d'Oise, for example, do we meet young people who live in rural areas and who are looking for an internship and the business world? How do we facilitate their travel between the place of the internship and the place of the school from one end of the department? How do we solve the problem of housing that often arises, while these young people alternate weeks in business at one place and week of classes to another?
ParlaMint-FR_2019-05-07-O1221.u63	We start by stopping closing the CFAs!
ParlaMint-FR_2019-05-07-O1221.u64	These are concrete questions that require concrete answers, as close as possible to the ground and with all the actors involved. This is how you brought together yesterday local elected representatives, trade unions and employers' organizations, environmental and family associations, representatives of the Caisse d'allocations familiales, for a broad, ambitious and unprecedented consultation, whose method has been praised and whose objective is essential: to leave more responsibility to those who are best placed to find just solutions, territory by territory, to those who know better than anyone to develop what works and correct what does not work. It is in this collective approach that we will indeed find practical answers to the no less practical difficulties of our citizens in the many areas that directly concern them. You talked about it yesterday: job offers not filled, ways to facilitate the return to employment, support the territories to succeed the transitions, ecology in daily life and thermal renovation of the buildings. In each of these fields, we need to adapt to local issues with the tools that already exist and with those that are primarily concerned. [[Applause on several benches of the LaREM group]] Can you tell us how this method of collective work will be implemented and on what timetable?
ParlaMint-FR_2019-05-07-O1221.u65	The Minister for Labour has the floor.
ParlaMint-FR_2019-05-07-O1221.u66	Yes, as you said, Madam Member, yesterday the Prime Minister brought together representatives of all associations of elected representatives, local and regional authorities, social partners, associations in the ecological, social and family fields, in order to see together how to take an additional step, after that of the laws, the programmes, the financing, to ensure that these policies achieve the goal, that is to say, to each of our fellow citizens, in their daily lives. Yes, public policies have blind angles, often at the intersection of many of them. For example, the momentum driven by the Apprenticeship Act is real, as the number of apprentices increased by 8% last year. This dynamic is even stronger at the beginning of the year, with a 40% increase in youth demand. These young people need to find businesses, and businesses want to find young people, so there is a need to meet supply and demand. Some young people living in rural areas have to go to boarding schools or find housing. In this area, there are a wide range of competences: region, department, commune, state, social partners, companies... The same applies to transport. Not to mention that young people aged 28 or 30 in apprenticeship can also be confronted with childcare problems... We see that it is the mobilisation of all actors, on the ground, that matters, and that the issues must be dealt with in Perpignan, Strasbourg or Charente, and not only in Paris through legislation. In this mobilization, many other issues are just as important, including the obstacles to the return to employment. We have the training programmes, we have the funding, with the investment plan skills, but, on the ground, we have to achieve a subtle adjustment. The same applies to the support of the territories for issues related to ecological transition, job seekers, childcare – especially for single mothers – or housing. [[Applause on a few benches of the LaREM and MODEM groups]] On all subjects, this territorial mobilization, starting with the prefects and regional presidents, who will see if action is needed at the sub-territorial level, will allow us to go further.
ParlaMint-FR_2019-05-07-O1221.u67	Mr Vincent Descoeur has the floor.
ParlaMint-FR_2019-05-07-O1221.u68	Prime Minister, during these long weeks of great national debate, the question of daily mobility in the territories was raised by many speakers, first and foremost the mayors of rural communes. The question of fuel prices, that of speed limitation at 80 kilometres hour...
ParlaMint-FR_2019-05-07-O1221.u69	Yes!
ParlaMint-FR_2019-05-07-O1221.u70	...are not alien to the anger that has expressed itself in the territories. They remain a matter of concern for our fellow citizens, certainly more than the hypothetical lift of the ENA, of which they have not made a priority.
ParlaMint-FR_2019-05-07-O1221.u71	Indeed!
ParlaMint-FR_2019-05-07-O1221.u72	Since the beginning of the year, fuel prices have gone up again and have now reached record levels, which raises legitimate concerns for those who do not have an alternative to the daily use of their vehicle and cannot be satisfied with a long-term response.
ParlaMint-FR_2019-05-07-O1221.u73	That's right!
ParlaMint-FR_2019-05-07-O1221.u74	[[Applause on several benches in the LR group]] While the Government does not have control over oil prices, it has the power to modulate or cap taxes so as not to add to the surge in prices.
ParlaMint-FR_2019-05-07-O1221.u75	Yes!
ParlaMint-FR_2019-05-07-O1221.u76	Another issue that directly concerns mobility in the territories is the speed limitation, imposed without consultation, contested by many local elected officials, who saw in their territory travel times return to what they were in the 1980s. The relevance of this measure is not proven. It was also discussed until the state summit, since the President himself conceded that this was an error – perhaps he used another term –...
ParlaMint-FR_2019-05-07-O1221.u77	A piece of shit.
ParlaMint-FR_2019-05-07-O1221.u78	...and deserved to be applied in a smarter way. A majority of our fellow citizens are calling for it to be adapted on a case-by-case basis, as we have proposed on these benches. [[Applause and "Congratulation! » on the benches of the LR group]] It must be noted that these two questions, which are a precondition for daily mobility, have not been the subject of any concrete answers at this time. So, just a few weeks from the National Assembly's examination of the mobility policy law, my question is simple: are you finally going to vote for a relaxation of the 80 kilometres hour and decide on a modulation of fuel taxes to stem the surge in prices at the pump?
ParlaMint-FR_2019-05-07-O1221.u79	The next speaker is the Minister for the Interior.
ParlaMint-FR_2019-05-07-O1221.u80	Three questions in one, Congressman. The first concerns mobility and accessibility to driving. During a trip to Charente last week, the Prime Minister and I announced measures to make the driving licence cheaper and more accessible.
ParlaMint-FR_2019-05-07-O1221.u81	That's not the point!
ParlaMint-FR_2019-05-07-O1221.u82	[[Exclaims on the benches of the LR and GDR groups]] There were three questions, Mr. Member of Parliament. I'll try to answer it quickly, unless you want to interrupt me. I started by answering the first question.
ParlaMint-FR_2019-05-07-O1221.u83	Dilation response!
ParlaMint-FR_2019-05-07-O1221.u84	The second question concerns the rise in world oil prices, which shows how much it is necessary to break out of oil dependence at all levels, including through massive investments such as those recently decided on in batteries, so that electric vehicles can develop and Europe can champion it. More generally, the aim is to help the French to change their vehicle, with premiums of up to 6000 euros. Dependence on oil is an evil that we suffer in Cantal but also in the Alpes-de-Haute-Provence, a department where I am elected. The third question is the 80 kilometres per hour. You have assumed that this modulation did not have any impact on road safety, but we see that in 2018 the number of people killed fell by 13%. Compared to the average of the last five years, 116 lives were saved in the second half of the year. The figures at the beginning of the year are bad for the reason you know – the neutralization of 75% of our radars – but there are still 13% fewer deaths. Every day, lives are saved. The debate has been opened, it will continue, you will have the opportunity to discuss it again: it is indeed essential to think about how to adapt speed and safety measures to the actual risk of road deaths.
ParlaMint-FR_2019-05-07-O1221.u85	Thank you, Minister...
ParlaMint-FR_2019-05-07-O1221.u86	[[Applause on several benches of the LaREM and MODEM groups]] But the Government will ensure the highest priority: saving lives.
ParlaMint-FR_2019-05-07-O1221.u87	Mrs Laurence Vichnievsky has the floor.
ParlaMint-FR_2019-05-07-O1221.u88	Madame la Garde des Seales, for several years, a climate of intolerance has been established in France, the manifestations of which tend to become trivial: it is the organization of "decolonial" training workshops in university premises reserved for "racized", i.e. prohibited to whites; it is the prohibition by several organisations claiming to fight against the "negrophobia" of the representations of a piece of Eschyle in the Sorbonne; More recently, it was the death threats made against Alain Finkielkraut to prevent him from giving a lecture to Sciences-Po, which forced the organizers to welcome him to another building. All these acts are likely to give rise to widespread reprobation and publication of indignant editorials, but we do not know whether criminal proceedings have been instituted against their perpetrators, which are, it seems, easily identifiable. However, the provision of a service subject to a criterion of discrimination is an offence. Similarly, the threat of death with order or condition constitutes an offence. University officials give in to this violence, because they have no other choice. [["Yes! » on the benches of the LR group]] From reasonable accommodation to opportunistic compromise, we commit ourselves to the tacit acceptance of a society of intolerance. [[Applause on the benches of MODEM, LR and GDR groups]] Minister, the Republic can no longer step back. Can you tell us if any charges have been brought against the perpetrators of these acts? If not, do you intend to instruct the public prosecutor to do so?
ParlaMint-FR_2019-05-07-O1221.u89	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2019-05-07-O1221.u90	As you know, it is not for me to give individual instructions to prosecutors.
ParlaMint-FR_2019-05-07-O1221.u91	My eye!
ParlaMint-FR_2019-05-07-O1221.u92	But you can send general circulars!
ParlaMint-FR_2019-05-07-O1221.u93	They alone can assess whether the facts brought to their attention are capable of justifying in law and in fact prosecution. When complaints are filed, particularly about the facts that you have raised, the prosecutors do not hesitate to prosecute them, as was the case with the Eschyle exhibit that you spoke for yourself. In this case, as in other situations, an investigation was carried out by the Public Prosecutor's Office. It was specifically entrusted to the Crimes Against Persons Brigade, because of course that was the responsibility of the crime.
ParlaMint-FR_2019-05-07-O1221.u94	What does the Government think of such acts?
ParlaMint-FR_2019-05-07-O1221.u95	If it is not for me to give individual instructions, it is for me to send general instructions to the Attorneys General. It was precisely because it seemed to us that this situation was particularly delicate, that on 4 April I sent an instruction to all the prosecutors for the fight against discrimination.
ParlaMint-FR_2019-05-07-O1221.u96	All right!
ParlaMint-FR_2019-05-07-O1221.u97	I called the floor's attention to three points. First, I told them that I expected them to be extremely vigilant in the conduct of public action concerning this type of act in order to identify the perpetrators. Secondly, in order to ensure the quality of the proceedings, which is essential, I have asked prosecutors to raise the awareness of the investigative services and to take care of victims and to build local partnerships. Finally, I have hoped, whenever those responsible for such statements or actions are identified, that the Public Prosecutor's Office will systematically – I say correctly – provide a criminal response adapted to the offence that has been committed and to the personality of the perpetrators. [[Applause on the benches of the LaREM and LR groups]] I assure you, honourable Member, that on these issues the Republic does not retreat.
ParlaMint-FR_2019-05-07-O1221.u98	I ask everyone to respect the two-minute speaking time: it bothers me to have to interrupt each time.
ParlaMint-FR_2019-05-07-O1221.u99	Mr Jean-Paul Lecoq has the floor.
ParlaMint-FR_2019-05-07-O1221.u100	Prime Minister, since 2015 the military coalition led by Saudi Arabia to crush the Yemeni rebellion has created what the UN has called the worst humanitarian crisis in the world. More than 600,000 people have been killed and more than 16 million Yemenis are at risk of starvation. A child dies there every five minutes. But France, in the name of its purse diplomacy, continues to sell arms to Saudi Arabia in complete opacity. For proof, in Le Havre is expected the cargo ship Bari Yanbou, belonging to the Saudi national company, to board French-made artillery pieces to the Saudi port of Jeddah. However, a "confidential defence" note from the Military Intelligence Directorate, unveiled on 15 April, indicates that the CAESAR guns on the Saudi Arabian-Yemen border bomb areas inhabited by nearly half a million civilians. Mr Prime Minister, many democracies that trade in arms do so under the control of their parliaments. In Germany, parliament has decided to freeze arms sales to Saudi Arabia since October 2018, including by banning military equipment from other countries using German components. A dozen other countries have done so because the risk is proven. The response that the Minister of Armed Forces recently made to this issue in the Senate is not credible. No, you cannot guarantee to the French that the weapons manufactured in our country are not used for these horrors. [[Applause on the benches of the GDR and SOC groups]] And since you can't and the Elysée struggles to maintain these arms sales, the Communist MPs believe that the law must be amended so that our Parliament becomes central in the control of arms exports. [[Applause on the benches of the GDR and SOC groups]] Prime Minister, can you inform the representatives of the people of the loading planned in Le Havre, in full transparency? Does our country respect the German decision? How do you intend to prove to the French that French-made weapons are not used for offensive purposes in Yemen in violation of the arms trade treaty, in particular articles 6 and 7?
ParlaMint-FR_2019-05-07-O1221.u101	The Secretary of State to the Minister of Armed Forces has the floor.
ParlaMint-FR_2019-05-07-O1221.u102	Mr President, as you pointed out, the war in Yemen is a dirty war, and I believe that we can fully agree on this. That is why we call for a political solution. The war in Yemen was the result of an internal conflict. In 2004, the civil war broke out and saw the Huthie rebellion, which represented 15 per cent of the population, starting a struggle against central power.
ParlaMint-FR_2019-05-07-O1221.u103	That's not the point!
ParlaMint-FR_2019-05-07-O1221.u104	The Huthis rebels, located in northern Yemen, are carrying out harassment activities in the Saudi border provinces.
ParlaMint-FR_2019-05-07-O1221.u105	It's geopolitics taught at the senior grade!
ParlaMint-FR_2019-05-07-O1221.u106	I recall that 200 attacks have taken place since January 2019, the majority of which are rockets, and that ballistic rockets have been fired on Saudi territory – some 20 per year since 2016.
ParlaMint-FR_2019-05-07-O1221.u107	Answer the question: What happens tomorrow in Le Havre?
ParlaMint-FR_2019-05-07-O1221.u108	France has long been committed to the peace process. The Government had recently received the United Nations Special Envoy, Mr. Griffiths, and reiterated its full support for his difficult mission. The Government has never denied the existence of French weapons in Yemen.
ParlaMint-FR_2019-05-07-O1221.u109	Yes!
ParlaMint-FR_2019-05-07-O1221.u110	[[Protests on the benches of the GDR group]] As Mrs Florence Parly said, we do not have proof that these weapons are being used against the civilian population.
ParlaMint-FR_2019-05-07-O1221.u111	Yes, you have proof! It's shameful!
ParlaMint-FR_2019-05-07-O1221.u112	That's not an answer!
ParlaMint-FR_2019-05-07-O1221.u113	To believe that this horrific conflict would disappear if France ended its partnership with Saudi Arabia and the United Arab Emirates is false. We cannot abandon countries that face threats against al-Qaeda that hit us on our own soil in 2015.
ParlaMint-FR_2019-05-07-O1221.u114	Who wrote the paper you're reading? We have to fire him!
ParlaMint-FR_2019-05-07-O1221.u115	[[Applause on the benches of the LaREM Group – Long protests on the benches of Members of the GDR, SOC and FI groups, who stand up and leave the Chamber]] Finally, as you know, Le Havre is a large French port, it is a major port which welcomes in particular the cargo ships of the Gulf countries and serves the Middle East region. It is therefore no wonder that a Saudi cargo ship stops there.
ParlaMint-FR_2019-05-07-O1221.u116	It's shameful!
ParlaMint-FR_2019-05-07-O1221.u117	Goodbye!
ParlaMint-FR_2019-05-07-O1221.u118	Mr François-Michel Lambert has the floor.
ParlaMint-FR_2019-05-07-O1221.u119	Yesterday, during the G7 Environment, a representative of the Amazonian peoples drew the world's attention to environmental damage and biodiversity. This tragedy, which is currently taking place, sees the activities of one species, the human being, leading to the disappearance of one million others. The report submitted yesterday confirms this: we are at the dawn of the sixth mass extinction of biodiversity, because of our own development model. "An in-depth change is needed," the report says. Five years ago, our Assembly already received another representative of the Amazon, Chief Raoni. What have we done since then? Under the leadership of Ségolène Royal and Barbara Pompili, in 2016 we passed a law for the recovery of biodiversity. In July 2018, Minister of State Nicolas Hulot presented the Government's biodiversity plan, with this strong sentence: "This plan marks a change of scale in nature protection policy and makes the fight against biodiversity erosion a priority of the Government's action". However, since then, you have acted against biodiversity by reversing your own commitments, for example by delaying the date of prohibition of certain disposable plastics such as straws, accepting fuel palm oil or reducing the capacity of the National Council for Nature Protection. It is no longer a question of being adverts, or even fears, but of taking action to ensure that the environmental emergency is considered as serious, if not worse, than economic debt. [[Applause on the benches of the LT group]] Prime Minister, are you finally ready to transform in depth the policy you are leading in order to effect a change in society? Human survival is at stake. There's an ecological emergency.
ParlaMint-FR_2019-05-07-O1221.u120	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
