ParlaMint-FR_2019-01-23-O1124.u1	The next item is the question to the Government.
ParlaMint-FR_2019-01-23-O1124.u31	We are trying to deal with the subject on all levels: first, with regard to the added value of their work and their relationship with large distribution, it is the meaning of the law on food, which you know; and this is also the case with pensions. [[Exclaims on a few benches in the LR group]] You're wrong to say that we're working on TV sets. I have met with all the representatives of the agricultural professions at length in my ministry to talk with them about farmers' pensions. We then referred to the difficulties encountered because of very small pensions, knowing that the persons concerned do not want to ask for the minimum old age, because this obliges a recovery on succession which could penalise them, you know.
ParlaMint-FR_2019-01-23-O1124.u32	What about Mr. Chassaigne's bill?
ParlaMint-FR_2019-01-23-O1124.u33	Together with farmers' representatives, we have therefore taken the joint decision to work within the framework of the current pension reform under the auspices of the High Commissioner.
ParlaMint-FR_2019-01-23-O1124.u34	It won't be retroactive! That won't suit the situation in progress! That's not how you'll fix the problem!
ParlaMint-FR_2019-01-23-O1124.u35	A little calm!
ParlaMint-FR_2019-01-23-O1124.u36	[[Applause on the benches of the LaREM group and on some benches of the MODEM group]] [[Same moves. – Hulls on the benches of the GDR group]] I discussed with them how to improve agricultural pensions and better value women's work, which has not been recognized, and how to move forward with them, in consultation, on the issue of farmers' income. This work is under way with the High Commissioner. It is therefore not on the TV sets that we settle the situations, but in the context of joint work with the professionals in the sector. The work of farmers is recognised in our country, and we are extremely vigilant on this point, honourable Member.
ParlaMint-FR_2019-01-23-O1124.u37	You're liars!
ParlaMint-FR_2019-01-23-O1124.u38	Mrs Huguette Tiegna has the floor.
ParlaMint-FR_2019-01-23-O1124.u39	Madam Secretary of State to the Minister for Ecological and Solidarity Transition, you have been appointed with Mr Lecornu to lead the big debate. You have initiated this national consultation with mayors in the regions, alongside the President of the Republic. Two meetings have already taken place with the elected representatives, notably in the Eure, but also with 600 mayors of the thirteen departments of Occitanie in Souillac, in my constituency of the Lot, on 18 January. Beyond the political differences, these meetings took place in a serene atmosphere, and I would also like to thank the law enforcement and security forces. The participation of mayors and the openness they have shown confirm the extent to which the democratic fact and dialogue can still animate our territories and their citizens. If we are currently gathered, it is because the period requires it. As the President pointed out, the social, economic and territorial divides, which are greatest in our departments after the last 30 years of government policies, present us with major challenges. None of the previous governments, whether on the right or on the left, has in fact been able to respond clearly and pragmatically to the problems of French and French people who have gone out of their way and who we have begun to bring about solutions in the last eighteen months. We must not avoid the local and national challenge we face, that of enabling the people of our country to regain confidence in themselves and in their ability to advance collectively by living from the fruit of their work and in solidarity with the poorest. In the crucial period we are living in, the success of this debate will be the success of all, for all and against the extremist ideologies to which we must never give in. [[Applause on the benches of the LaREM group]] Can you, Madam Secretary of State, reassure citizens about the methods and means used to ensure the transparency and success of the debates that are being launched throughout our territories?
ParlaMint-FR_2019-01-23-O1124.u40	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-01-23-O1124.u41	[[Applause on the benches of the LaREM group]] You are right, for several days our fellow citizens have shown us their interest in this debate. They show us this with the thousand local meetings already referenced on the site granddebat.fr, which began everywhere in France. They show us this with the 130,000 online contributions that we received in one day, when yesterday was opened the possibility of leaving contributions on the site. They still show us this in the notebooks that the mayors have made available in the town halls so that our fellow citizens can freely express their requests. This interest in the great debate obliges us: we have a responsibility to ensure a transparent and impartial analysis and reading of all the contributions of the French. We will do so under the control of five guarantors, two of whom have been appointed by the President of the Republic and two by the Presidents of each Assembly – Mr.President of the National Assembly, you have appointed a guarantor.
ParlaMint-FR_2019-01-23-O1124.u42	That's four!
ParlaMint-FR_2019-01-23-O1124.u43	[[Applause on the benches of the LaREM group]] We are working with these guarantors to whom we have proposed a methodology based on very strong principles of neutrality, impartiality and transparency. Together with them, we will succeed in this unprecedented exercise of democracy that gives the floor to our fellow citizens and prepares the "new contract for the Nation" which the President announced in his letter to the French.
ParlaMint-FR_2019-01-23-O1124.u44	Mr. Serge Letchimy has the floor.
ParlaMint-FR_2019-01-23-O1124.u45	A Ugandan voice, that of Winnie Byanyima, director of Oxfam International, has been a strong reminder of what we already knew: that the disparities in resources continue to grow among the world's population, but also among the French population. While tens of thousands of people die every day in the world for lack of access to the most basic care, billionaires' incomes increased in 2018 by $2.5 billion a day! As public services collapse, inequalities widen, governments exonerate the most fortunate! The year just ended saw the richest 1 per cent capture 45 per cent of the world's wealth. In France, the richest 1% own 22% of the wealth in 2017, compared to 17% in 2007. Thirty-two French billionaires now own as much as the poorest 40% of the French population! [[Applause on the SOC benches]] You'll tell me it's a sign of prosperity. I see only the augury of a defeat, that of an idea of man under the dogma of an all-powerful financial capitalism. It is not only a matter of material misery, but also of political misery and moral and cultural misery. Laurence Tern wrote: "If the cause is good, it is perseverance. If the cause is bad, it is obstinacy." You're obstinate! The famous run-off strategy, like that of general budgetary austerity, is only a lure that does not ensure sustainable development or well-being. The anger of the peoples roaring and the populist drifts that begin are of great concern. We need another economic development policy. You can start with a strong symbolic act, a condition for popular resentments nourishing populism to calm down. Thus, for you and for us, you will open the paths of hope. [[Applause on the SOC benches and on several FI benches]] Prime Minister, my question is very simple: when are you going to restore the ISF to the thirst for justice, freedom, fraternity and solidarity of the people?
ParlaMint-FR_2019-01-23-O1124.u46	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2019-01-23-O1124.u47	Oxfam's inquiry highlighting the growing inequality and the strengthening of unequal globalization is strong and concerns us all. [[Applause on the benches of the LaREM group]] It is for this reason, Mr President, that before the General Assembly of the United Nations, the President of the Republic announced that the main objective of the French Presidency of the G7 will be the fight against global inequalities.
ParlaMint-FR_2019-01-23-O1124.u48	We're reassured!
ParlaMint-FR_2019-01-23-O1124.u49	You rightly note that the fight against global inequalities will require an international framework to combat them, which we want to achieve by the end of the year, particularly at the Biarritz summit.
ParlaMint-FR_2019-01-23-O1124.u50	What about France?
ParlaMint-FR_2019-01-23-O1124.u51	[[Applause on several benches of the LaREM and MODEM groups]] It is in this context that we will propose measures against social dumping, against tax dumping and against health and educational inequalities. This is the main issue of this French G7 presidency which we intend to carry out. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Oxfam's report only hastens our action and strengthens our determination to achieve concrete and shared results.
ParlaMint-FR_2019-01-23-O1124.u52	We need a global ISF!
ParlaMint-FR_2019-01-23-O1124.u53	Mrs Brigitte Liso has the floor.
ParlaMint-FR_2019-01-23-O1124.u54	As you said, Minister of National Education and Youth, school is the mother of all battles. It must be our priority to tackle the difficulties and inequalities at the root. The goal is that all children come to secondary school with consolidated basic knowledge that will accompany them throughout their lives. To achieve this, you wanted to evaluate the students as soon as they entered CP and CE1. Each of us knows that these classes are decisive passages in a student's life since he learns the four foundations of education: reading, writing, counting and living together. This assessment appears to be a relevant tool for both students and teachers. It will allow every child to benefit from accurate monitoring of his progress and each teacher to identify the student's strengths and weaknesses in order to better accompany him/her. These practices are already in place in half of the OECD countries, the Organisation for Economic Co-operation and Development.
ParlaMint-FR_2019-01-23-O1124.u55	What's the question?
ParlaMint-FR_2019-01-23-O1124.u56	[["Ah! » on a few benches of the LR, SOC and GDR groups]] She's coming. Nevertheless, teachers remain concerned about the ease of implementation of these assessments and the anxiety they may create in some of the evaluated children. Minister, my questions are as follows. How can teachers be reassured on the merits of this measure? Could we consider going further and including other subjects or topics such as the well-being of students in school, which is already being done in some countries? I would also like to ask you about the risks of competition between establishments related to the results of these evaluations.
ParlaMint-FR_2019-01-23-O1124.u57	Hello?
ParlaMint-FR_2019-01-23-O1124.u58	[[Applause and "Congratulation! » on several benches of the LaREM group]] Finally, could you tell us what solutions have been considered to deal with a good or bad reputation as an institution that would influence the choice of parents?
ParlaMint-FR_2019-01-23-O1124.u59	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2019-01-23-O1124.u60	Mrs Liso, you asked a number of questions. The first one relates to one of today's news: we have just received the first evaluations of the outcome of the duplication of preparatory courses in the reinforced priority education network for 2017-2018. This is a very important moment since it is the first assessment – many others will follow – to measure progress. This is obviously very encouraging, particularly from the point of view of the school climate, since 98% of teachers believe that, as a result of this reform, they have been able to make very important progress, in particular by identifying the needs of pupils. This is excellent news because the approval by the teachers is obviously the guarantee of other successes. [[Applause on several benches of the LaREM groups and on a few benches of the MODEM group]] We also have the measurement of improvements in the results of students in French and mathematics. We are improving what is known as the standard gap between classes in the enhanced priority education networks and others. Clearly, this means that we are narrowing, or even annihilating, the gap between the most disadvantaged territories and the others. This is, in my view, the most important subject, because it conditions other conquests. In order to make progress, we need strengthened qualitative approaches. This is what happens in the case of some experiments. I am thinking, for example, of one of them, led by Professor Alain Bentolla in the Amiens Academy: the standard gap between disadvantaged territories and others is almost zero. In other words, from a qualitative point of view, there are advanced points. [[Applause on a few benches of the LaREM and MODEM groups]] To advance qualitatively, we need evaluations. The current evaluation in CP is extremely useful because it provides a picture of all the difficulties and needs of the child. I will talk about this at the time of the discussion of the project for a school of trust: evaluation is fundamental in order to succeed in giving trust and to teachers as well as students.
ParlaMint-FR_2019-01-23-O1124.u61	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2019-01-23-O1124.u62	[[Applause on a few benches of the GDR group]] Ladies and gentlemen of the Government, while the red carpet is being held in front of the multinationals that increase their dividends as they eliminate jobs, you respond to the people, who demand justice and dignity, through a great debate that takes the form of a campaign without guarantee of final decisions. The President's monologue, on stage, went on in front of mayors who came to report the suffering of the people. "Neither taboo nor totem," you say, but above all no change of course: the macronian "at the same time" has the taste of contempt, that of class contempt. In response to the famous adage "working classes, dangerous classes", you offer as an answer more repression: 2000 wounded, hands ripped off, young mutilated, exhausted police officers sent to the confrontation.
ParlaMint-FR_2019-01-23-O1124.u63	Bravo!
ParlaMint-FR_2019-01-23-O1124.u64	Protesters are treated as criminals. You are trying to make it seem that they protest against the values of the Republic while they demand their real application. [[Applause on the benches of the GDR and FI groups as well as on several SOC benches]] You add a bill that criminalizes the movement: the so-called "anti-casseurs" law, which will allow the registration of demonstrators and seek to stifle social movements. This text, which has even been rejected by your majority in the Senate, continues to be a source of concern to you. Everyone can see the danger for our rule of law, for our country, the one that made 14 July its national holiday. Weakened by a social crisis that exceeds you, you add a stone to the repressive arsenal, already aggravated by the reversal of the provisions of the state of emergency in the ordinary law. Democracy is a debate...
ParlaMint-FR_2019-01-23-O1124.u65	That's the point!
ParlaMint-FR_2019-01-23-O1124.u66	[[Applause on the benches of the GDR, FI and SOC groups]] ...but it is also to beat the pavement, to contest, to oppose the established order. Manifestation is a constitutional right!
ParlaMint-FR_2019-01-23-O1124.u67	That's right.
ParlaMint-FR_2019-01-23-O1124.u68	[[Applause on the benches of the GDR, FI and SOC groups]] So, rather than repression, when a political response, an anti-scass law of solidarity, against the crushers of lives and dreams, a law for justice, not just a law for force?
ParlaMint-FR_2019-01-23-O1124.u69	[[Vif applause on the benches of the LaREM group]] The next speaker is the Minister for the Interior.
ParlaMint-FR_2019-01-23-O1124.u70	Wait for the answer!
ParlaMint-FR_2019-01-23-O1124.u71	Mrs Faucillon, I believe that there are only Republicans here, attached to this fundamental right linked to freedom of expression, which is the right to demonstrate. However, it has been seen for many months, almost a few years, that the right to protest is systematically embarrassed, disturbed, attacked by breakers, and not by demonstrators. The breakers, on the 1st of May, had not chosen to travel Paris on foot, as is the tradition on this day of mobilization.
ParlaMint-FR_2019-01-23-O1124.u72	[[Smile]] Like Benalla?
ParlaMint-FR_2019-01-23-O1124.u73	[[Exclaims on the SOC, FI and GDR panels]] On the other hand, this same May 1st, like me, you were able to witness this situation: a thousand people, "black blocks",... had come to attack and to break.
ParlaMint-FR_2019-01-23-O1124.u74	Listen to the answer!
ParlaMint-FR_2019-01-23-O1124.u75	[[Exclaims on several benches in the FI group]] I have the memory, Madam Member, of this CRS turned into a human torch. I remember these broken windows. If this phenomenon is, alas, not new, it becomes systematic. We see it everywhere in France every Saturday: demonstrations organized by women and men who do not want violence, are subjected to it. They are taken hostage by violence. So, yes, we propose, on the basis of a bill that has been passed in the Senate, to provide the means to preserve, to guarantee the fundamental right to demonstrate.
ParlaMint-FR_2019-01-23-O1124.u76	You're doing the opposite!
ParlaMint-FR_2019-01-23-O1124.u77	[[Exclaims on a few benches in the FI group]] The aim of this text is to neutralize the ten, the fifty, the hundred breakers who systematically want to threaten both the inhabitants, the traders and the demonstrators, but also the police.
ParlaMint-FR_2019-01-23-O1124.u78	Mr. Coquerel!
ParlaMint-FR_2019-01-23-O1124.u79	[[Applause on the benches of the LaREM and MODEM groups. – Many of them get up and continue to applaud]] Like you, Member, we are committed to the fundamental right to demonstrate. So, rather than shouting, rather than encouraging and accepting violence, we want to protect: protect traders, protect residents, protect protesters and protect police!
ParlaMint-FR_2019-01-23-O1124.u80	I call Mr Guillaume Vuilletet.
ParlaMint-FR_2019-01-23-O1124.u81	Madam Minister for Solidarity and Health, the question I want to ask you concerns the flaws in diagnosis and the delays in the detection of mental illnesses and mental and developmental disorders. I would like to associate my colleague Martine Wonner, rapporteur of the flash mission on the financing of psychiatry, decided by the Committee on Social Affairs. In France, one in five people is in psychic suffering at some point in their lives. Whether it is depression, autism, bipolar disorder or food – to name but a few – psychiatric prevention and follow-up are two aspects of the subject that concern us all, from close to or from afar. In recent years, there has been a significant increase in requests for support. Our society is probably more sensitive to ill-being, to the identification of psychosocial risks and trauma. However, mental illnesses and mental and developmental disorders are still too often overlooked, underestimated and stigmatized. In addition to the too frequent lack of information on the issue among the public, there is a lack of awareness among leading health professionals, such as generalists, and the educational community. This is particularly true of young autists and victims of eating disorders, of which, in January 2018, just a year ago, the Court of Auditors pointed out in a report the persistent flaws in management. Only 15% of children now have early diagnosis and intervention; the diagnosis is carried out on average at five and a half years whereas the High Health Authority recommends that it take place at three years. This delay penalises care, while it is all the more effective as it occurs in the first years of the disease. All these difficulties were pointed out to the Prime Minister during his visit some time ago to Villaines-sous-Bois in my constituency. [[Applause on a few benches of the LaREM group]] Of course, 50 million euros have been released for psychiatry, but there is something deeper to consider. Minister, my question is simple: what are you going to answer to those psychiatry professionals who are alerting you?
ParlaMint-FR_2019-01-23-O1124.u82	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-01-23-O1124.u83	Thank you, honourable Member, for providing insight into this health sector, which has been neglected for too long. As you know, as soon as I came to the ministry in 2017, I wanted to make psychiatry a priority. In June 2018, I presented a roadmap for mental health and psychiatry that includes 37 measures, which I will report tomorrow to the Strategic Committee on Mental Health and Psychiatry, as well as to the Congress of the Encephalus. These thirty-seven measures aim to raise awareness among the general public about mental health disorders, which already affect one in five of our citizens and which will likely soon affect one in four people in developed countries – a trend that does not concern only our country. Some of these measures are aimed at raising awareness among professionals in the first resort. In this way, we have introduced a compulsory internship in mental health or psychiatry for interns in general medicine and, during the second semester of the outternate, for all medical students, so that they know better and can better identify and manage these disorders. We have also recently received recommendations from the High Health Authority and health authorities to improve the identification of "dys" disorders, which should lead to a restructuring of our care offering, with recourse centres for the evaluation of these disorders and their management. [[Applause on the benches of the LaREM group and on some benches of the MODEM group]] You mentioned the budget question. If, of course, the reform is not reduced to this, I have wished, as soon as I arrived, to sanctify the budgets of psychiatry. This was the case in 2018 and will still be the case in 2019. There will also be a reform of psychiatry pricing to make it more attractive. We have increased the number of young doctors in child psychiatry training so that there is an additional offer, as not all territories are covered. Finally, we announced a €50 million envelope for psychiatry this year as well as the creation of a €10 million psychiatry innovation fund for 2019.
ParlaMint-FR_2019-01-23-O1124.u84	Mr Arnaud Viala has the floor.
ParlaMint-FR_2019-01-23-O1124.u85	Prime Minister, for an immense majority of French people, it is urgent to get out of these weeks of crisis that are damaging our social pact, our economy, our trade, our forces of order, our cities, our image. I want to express two fears here, make two proposals and ask you a question. [[Exclaims on the banks of the LaREM Group]] In Occitanie last Friday, 600 local mayors and elected officials spent seven long hours with the President of the Republic. I was there. I fear that these technical exchanges, often not directly related to the daily concerns of the French, will further distance them from their representatives. [["Yes! » on the benches of the LR group]] On Saturday, I too debated with Aveyrons dressed in their yellow vests. Their complaints concern their low standard of living, their small pensions, their difficulties in moving, their children's future, etc. I'm going to hand them over to you, but they're going to join some contribution bins that are going to spill over to you. How can we not fear that your government is not able to take them into account and that we other policies are, all confused, taxed not to hear those French people who are demonstrating, as well as the others who are silent? In the face of these fears, I want to make two suggestions. The first is to set this debate an economic milestone. Your orientations have led to blocking; You've retreated, but temporarily. Prime Minister, give the French the outline of your proposals for their purchasing power and for tax and social justice. The second is to set the debate a political milestone. The French are blaming you for breaking Parliament for a year and a half, and they are a source of terrible distrust for all our institutions and our democracy. Prime Minister, tell them what are the contours of your political response to their dissatisfaction. [[Applause on the benches of the LR group]] Prime Minister, can you clearly set these two caps before this House? In doing so, you would not take away the freedom of trade, but you might avoid the trap of technocratic and media construction.
ParlaMint-FR_2019-01-23-O1124.u86	The Prime Minister has the floor.
ParlaMint-FR_2019-01-23-O1124.u87	Mr President, you are asking me about the great debate in which we are engaged.
ParlaMint-FR_2019-01-23-O1124.u88	It's not a big debate, it's a big oral!
ParlaMint-FR_2019-01-23-O1124.u89	You started your question by recounting the long exchange that took place on Friday in the Lot between the President of the Republic and 600 mayors, which followed the equally long exchange that took place in Normandy between the President of the Republic and 600 other mayors. Perhaps I misunderstood the terms of your question.
ParlaMint-FR_2019-01-23-O1124.u90	That's likely!
ParlaMint-FR_2019-01-23-O1124.u91	[[Long exclamations on the benches of the LR group.– Applause on the benches of the LaREM group]] I did understand – but perhaps you wanted to say something else? – that you claim that what the mayors said was disconnected from the daily life of the French.
ParlaMint-FR_2019-01-23-O1124.u92	You despised them, mayors!
ParlaMint-FR_2019-01-23-O1124.u93	[[Applause on the benches of the LaREM group and on several benches of the MODEM group]] I thought if anyone on the benches of the majority had said exactly the same thing as you, you would have blamed us for questioning those elected officials!
