ParlaMint-FR_2019-05-22-O1245.u1	The next item is the question to the Government.
ParlaMint-FR_2019-05-22-O1245.u26	[[Applause on a few benches of the SOC group. – Mr Fabien Roussel also applauds]] You have also spared no effort to counter this initiative, to the extent that you seek to link the enactment of the PACTE law, the law on business growth and transformation, and the ban on the FIR, the referendum of shared initiative, to the point of aggravating the Constitutional Council – which, as an unprecedented thing, has reminded you that "no one can ignore the letter of the Constitution and the organic law which the Constitutional Council has the task of enforcing". The Council cannot be the docile body of the executive. Today, the initiative is valid, no one can discuss it and it must be implemented without delay and with due respect for the law. But it would still be necessary for your Minister of the Interior, who refused to meet with five presidents of parliamentary groups, to decide to make available to the French the tools for collecting their expression. It is in fact he who must "implement, under the control of the Constitutional Council, the collection of support". [[Approvals and applause on the benches of the SOC, GDR and LR groups. – Mrs Fiat also applauds]] Prime Minister, the texts are clear: the Minister of the Interior cannot simply answer that he is dependent on the Constitutional Council. These delaying manoeuvres must stop. It is about respect for the law and the fairness of the procedure. [[Applause on the SOC and GDR benches. – Mrs Fiat and Mrs Panot also applaud, as well as Mr Nadot]] In order to enable the expression of popular sovereignty, could the Government finally comply with our Constitution and our laws and act? Will you grant Mrs Rabault, Mr Kanner and the presidents of the groups associated with this initiative the appointment that the Minister of the Interior refused them?
ParlaMint-FR_2019-05-22-O1245.u27	The next speaker is the Minister for the Interior.
ParlaMint-FR_2019-05-22-O1245.u28	[[Protests on the SOC benches]] [[Same movements]] Congressman, what are you talking about? Let us talk more about the Constitution: it is very clear. Let me answer it, if you're interested in the subject!
ParlaMint-FR_2019-05-22-O1245.u29	The referendum!
ParlaMint-FR_2019-05-22-O1245.u30	The best-informed man in France!
ParlaMint-FR_2019-05-22-O1245.u31	[[Exclaims and laughter on various benches]] What we are talking about is the implementation of a parliamentary initiative and its translation through a referendum, which must be organised and must bring together 4717396 voters, who must respond to it, in particular through a website. Mr. Senator, I'm sorry, Mr. Member of Parliament.
ParlaMint-FR_2019-05-22-O1245.u32	He didn't recover from Macumba!
ParlaMint-FR_2019-05-22-O1245.u33	[[Same movements]] The fact that this is a multi-group and bicameral referral can justify this answer... [[Exclaims on the SOC and LR panels]] Please be aware that, long before the Constitutional Council's approval decision, the Ministry of the Interior had endeavoured to ensure that we had a site to identify this. In accordance with the Constitution,...
ParlaMint-FR_2019-05-22-O1245.u34	It's not normal!
ParlaMint-FR_2019-05-22-O1245.u35	[[Protests on the benches of the SOC and LR groups]] Let me answer it, Congressman. Be serene!
ParlaMint-FR_2019-05-22-O1245.u36	Three weeks ago, you were less serene! You weren't smart!
ParlaMint-FR_2019-05-22-O1245.u37	In accordance with the Constitution, the Ministry of the Interior, under the authority of the Constitutional Council, has one month to put in place the necessary tool. As I told you, we worked with the Constitutional Council before it even seized us. We are continuing our work and we must achieve this under the control of the Constitutional Council.
ParlaMint-FR_2019-05-22-O1245.u38	We don't give lessons when we go to Macumba!
ParlaMint-FR_2019-05-22-O1245.u39	I received the letter from the group presidents and immediately forwarded it to the President of the Constitutional Council,...
ParlaMint-FR_2019-05-22-O1245.u40	What enthusiasm!
ParlaMint-FR_2019-05-22-O1245.u41	The appointment was offered and you refused it! It's dilatory!
ParlaMint-FR_2019-05-22-O1245.u42	... by telling him that the ministry was at his disposal if he wished, as the guarantor of control, that we could present it to the National Assembly and the Senate. [[Exclaims on various benches]] You see, senator: I'm sorry, Member of Parliament! – that there is no ambiguity on this subject. [[Applause on several benches of the LaREM group]] The Ministry of the Interior will implement all the tools and means to ensure that this consultation takes place in the best possible conditions. The Ministry of the Interior intends to comply with the third paragraph of article 11 of the Constitution. I am at the President's disposal to meet with you.
ParlaMint-FR_2019-05-22-O1245.u43	[[Smile]] Minister, I will pass on to Speaker Larcher your attachment to the Senate.
ParlaMint-FR_2019-05-22-O1245.u44	Mr Jean-Baptiste Moreau has the floor.
ParlaMint-FR_2019-05-22-O1245.u45	Mr Minister for Agriculture, the common agricultural policy – CAP – now accounts for 40% of the European Union's budget. It has kept our family-sized and human-sized farms in Europe, while world agriculture is now dominated by huge farms. The European elections on Sunday will be decisive for its future orientations. The European Commission's first proposal was simply unacceptable, as it amounted to transforming the common agricultural policy into an agricultural policy with an à la carte character. France gathered behind it twenty-four out of twenty-seven countries to oppose this proposal, which also provided for a budget reduction unrelated to the real impact of Brexit. The President of the Republic, in the introduction to the last agricultural fair, had given the three main axes of what the future CAP should be: protecting, transforming and anticipating. We must protect our agriculture and our agricultural model.
ParlaMint-FR_2019-05-22-O1245.u46	That's a mistake!
ParlaMint-FR_2019-05-22-O1245.u47	The European Union's food sovereignty depends on it. The President of the Republic opposed the opening of trade negotiations with the United States.
ParlaMint-FR_2019-05-22-O1245.u48	You're angry now!
ParlaMint-FR_2019-05-22-O1245.u49	He was, alas! the only and the allies of those in this House who accuse us of being globalists have accepted the opening of these negotiations, be it MM. Salvini, Di Maio and Orban, or even Mrs Merkel. Our agriculture must be more resilient to the increasing climatic and economic hazards.
ParlaMint-FR_2019-05-22-O1245.u50	And Brexit!
ParlaMint-FR_2019-05-22-O1245.u51	We must also transform our agricultural model, in order to combat climate change and the collapse of biodiversity, and to make better use of our millennial know-how. Finally, we must anticipate, in particular by focusing on the renewal of generations. Greater fiscal, social and environmental convergence between the countries of the Union has become indispensable within the common market. We must get out of the immobilization that has invaded the European Parliament for years on these issues. Those who claim that France could defend its agriculture alone lie to the peasants and the French.
ParlaMint-FR_2019-05-22-O1245.u52	You're the one lying!
ParlaMint-FR_2019-05-22-O1245.u53	Nor is it a matter of rejuvenating ourselves and containing us on our own: French agriculture needs international exchanges in order to value and promote its know-how. We need a strong European agricultural Union to have a strong agricultural France. [[Applause on several benches of the LaREM group]] In your opinion, Minister, how could these broad guidelines be translated into the new common agricultural policy?
ParlaMint-FR_2019-05-22-O1245.u54	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2019-05-22-O1245.u55	[[Claims on several benches in the LR group and on a few benches in the GDR group]] [[Laughs and applause on many benches]] Mr Jean-Baptiste Moreau, thank you for your question and thank you for your answers.
ParlaMint-FR_2019-05-22-O1245.u56	It's self-help!
ParlaMint-FR_2019-05-22-O1245.u57	He's gonna steal your seat. Be careful!
ParlaMint-FR_2019-05-22-O1245.u58	Nevertheless, I will allow myself to move forward and tell you two or three very important things. [[Applause on the benches of the LaREM group]] As you said, we want a strong CAP in a strong Europe. The President of the Republic and the Prime Minister have set two red lines. The first is that we do not accept the European Commission's proposal on the CAP budget, which amounts to allowing agriculture to be attacked on all sides and which, in France, would force some farmers to put the key behind the door. The 15% reduction in the CAP budget proposed by the Commission is unacceptable. For now, we have a majority. Let us hope that this majority will hold. [[Exclaims on various benches]] As I have already had the opportunity to say, it is clear that the CAP budget will fall due to the departure of the United Kingdom – if it leaves. We ask, however, that the CAP budget should not fall more than the equivalent of the United Kingdom's contribution. The second question concerning a strong CAP is that this policy must simply be common. The CAP is, in fact, the first integrated policy at European level and the proposals of the European Commission could lead to the risk that this common agricultural policy will be à la carte. It's not about it. France and its allies are campaigning against this idea, calling for the CAP to remain European, and not become an à la carte CAP. Finally, I will mention three very important subjects. The first is that, in this CAP, the installation of young people must be a priority, because the resilience of our agriculture is the installation.
ParlaMint-FR_2019-05-22-O1245.u59	It is the peasants who make Europe!
ParlaMint-FR_2019-05-22-O1245.u60	[[Applause on the benches of the LaREM group]] The second is the agroecological transition, which is essential. The third is the response to climate, health and environmental hazards.
ParlaMint-FR_2019-05-22-O1245.u61	Mrs Patricia Lemoine has the floor.
ParlaMint-FR_2019-05-22-O1245.u62	In 1949, Simone de Beauvoir, Secretary of State for Equality between Women and Men and the Fight against Discrimination, in her book Le Deux sexe, warned us of the perpetual danger that women's rights would face, when she wrote: "Never forget that a political, economic or religious crisis will be enough to challenge women's rights. These rights are never acquired. You'll have to stay vigilant for the rest of your life. »
ParlaMint-FR_2019-05-22-O1245.u63	It was still something other than Marlene Schiappa!
ParlaMint-FR_2019-05-22-O1245.u64	These words are more than ever of a cruel topicality. As we see women exercising the highest responsibilities around the world, powerful ideological forces seek to bring women back to another condition.
ParlaMint-FR_2019-05-22-O1245.u65	That's right!
ParlaMint-FR_2019-05-22-O1245.u66	One of the greatest symbols of women's freedom, that of being able to dispose of their bodies, is contested. Of course, this is not entirely new. What is more worrying is that this right is now receding in the world's largest democracies. In the United States, for example, Alabama and Missouri have recently legislated to drastically restrict this right. France does not escape this movement, since a few weeks ago, gynaecologists threatened to stop practicing the voluntary termination of pregnancy – IVG – using the body of women as a vulgar bargaining lever. If the challenge of abortion is one of the major symbols of the violation of women's rights, I cannot help but mention another scourge with more dramatic consequences: violence and femicide. On Sunday, 12 May, we deplored, powerless, the fifty-third death of a woman under the blows of her spouse since 1 January. And last Friday, in my territory, in Seine-et-Marne, a man was beating his companion who came to visit him at the prison in Réau. He even went so far as to jump with feet joined on his face, thus engaging his vital prognosis. Madam Secretary of State, the status of women is a major marker of our civilization. She's in danger today. There is an urgent need to act. I would therefore like you to inform us of the concrete measures...
ParlaMint-FR_2019-05-22-O1245.u67	Thank you, Congresswoman.
ParlaMint-FR_2019-05-22-O1245.u68	[[Applause on the benches of the UDI-Agir group]] ... that you intend to implement in order to effectively combat these attacks.
ParlaMint-FR_2019-05-22-O1245.u69	The Secretary of State for Equality between Women and Men and the Fight against Discrimination has the floor.
ParlaMint-FR_2019-05-22-O1245.u70	Madam Member, I fully agree with your very clear point: women's rights are regressing all over the world. This is a very recent example: the far-right Spanish party Vox has – at the moment – officially asked the Government that any public policy to prevent and combat domestic violence simply cease.
ParlaMint-FR_2019-05-22-O1245.u71	That's disturbing!
ParlaMint-FR_2019-05-22-O1245.u72	In the United States, specifically in Alabama, doctors who practice IVG are subject to up to 90 years in prison. In Texas, the death penalty is currently being discussed for women who have resorted to a voluntary termination of pregnancy. In Kentucky, women are forced to be protected under blankets and coats in order to have access to clinics where they can abort. These situations are gravissimal. It is for this reason that France has committed itself to the United Nations "She Decides" movement by conducting international advocacy to denounce regressions among our partners, including Poland, Hungary and the United States of America.
ParlaMint-FR_2019-05-22-O1245.u73	Blah, blah, blah, blah, blah, blah,
ParlaMint-FR_2019-05-22-O1245.u74	[[Applause on the benches of the LaREM and MODEM groups]] We have committed an additional €10 million this year to provide women around the world with access to abortion. I was, yesterday afternoon again, with the Argentine feminists who came to France to visit the family planning and to support, at the Cannes festival, the director Juan Solanas. He has made a film showing the dangers women face when abortion is not allowed in their country: they still have access to abortion, but at their own risk, and in deplorable health situations.
ParlaMint-FR_2019-05-22-O1245.u75	We should talk about the problems that arise in France!
ParlaMint-FR_2019-05-22-O1245.u76	[[Members of the LaREM, MODEM and UDI-Agir groups rise and applaud]] This means that those who claim to be outrageously "pro-life" are, in fact, people who send women to a certain death. This subject deserves no hesitation or delay!
ParlaMint-FR_2019-05-22-O1245.u77	Mr Vincent Bru has the floor.
ParlaMint-FR_2019-05-22-O1245.u78	My question is addressed to the Minister of Economy and Finance and concerns the attractiveness of France to the international community. [["Hello, hello! »on the benches of the LR group]] The latest published figures on the attractiveness of our country are very positive. France is now the "top five" of the most attractive countries in the world, according to a study by A.T. Kearney, which even allows us to pass before a great power like China.
ParlaMint-FR_2019-05-22-O1245.u79	It's the "yellow vests" effect!
ParlaMint-FR_2019-05-22-O1245.u80	These results show that the reforms undertaken by the Government and the majority over the past two years are in the direction of a more dynamic economy, as the OECD – Organisation for Economic Co-operation and Development – said last month,...
ParlaMint-FR_2019-05-22-O1245.u81	That was yesterday's question! Put the wax on!
ParlaMint-FR_2019-05-22-O1245.u82	... whether it is through the reform of the labour code, which improves the social dialogue in our companies; whether it is through the transformation of the tax credit for competitiveness and employment – CICE – into a drop in direct costs, which strengthens the competitiveness and position of our companies internationally;...
ParlaMint-FR_2019-05-22-O1245.u83	It shines, it shines!
ParlaMint-FR_2019-05-22-O1245.u84	... whether it is through the transformation of our social model through the reform of our training system, which breaks down the determinisms installed in our country, or by the effort on taxation, which has resulted in a reduction in the compulsory levies allowing to release all the energies of our country to invest in projects that take into account the digital revolution and the ecological transition. Finally, the Action Plan for Business Growth and Transformation – PACTE – will enable our companies to increase their capacity to innovate and simplify their evolution. Thus, France again attracts companies and capital. It is a hope for the French, for the creation of new jobs, and therefore for a lasting reduction in unemployment.
ParlaMint-FR_2019-05-22-O1245.u85	It depends on the territories!
ParlaMint-FR_2019-05-22-O1245.u86	Hallelujah!
ParlaMint-FR_2019-05-22-O1245.u87	[[Applause on the benches of the MODEM group]] Minister, many citizens still suffer from precariousness and unemployment. We need to go faster and further in the reforms. What do you intend to do in the coming months?
ParlaMint-FR_2019-05-22-O1245.u88	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2019-05-22-O1245.u89	I thank you for this question, which recalls the very positive figures on the attractiveness of France, following the policy undertaken by the Government and the majority. Our results are recognized abroad, in the recent ranking of A.T. Kearney, but also by the OECD, which, in its recent report on France, already estimates the impact of reforms at 3.2 points of long-term growth. Our policy is to choose competitiveness, by transforming the CICE into a permanent contribution reduction, to choose investment, by reforming the taxation of capital to invest in businesses – these investments are jobs – and to choose work, by removing the tax on interest for small and medium-sized enterprises – SMEs – in order to better share the fruits of growth. This policy is accompanied by an unprecedented effort to invest in skills, because our subject is not the lack of employment, but the difficulty of finding candidates. Here I welcome the strong mobilization of the Minister of National Education and the Minister of Labour, who are bearing fruit, as demonstrated by the rebound of learning in our country. These choices produce results: the fall in unemployment, the industrial recovery, an explosion in foreign direct investment. But much remains to be done, and these results oblige us. [[Applause on the benches of the LaREM and MODEM groups]] It is for this reason that the Prime Minister launched, a few days ago, a national mobilization so that people can find a job faster. We act not only on training, but also on mobility and housing. That is also why we are launching the productive pact based on a vision of the sectors that will create jobs by 2025. That is how we will win the battle of unemployment and employment.
ParlaMint-FR_2019-05-22-O1245.u90	Mr Jean-Michel Jacques has the floor.
ParlaMint-FR_2019-05-22-O1245.u91	Madam Minister of the Armed Forces, you have supported the creation of the European Defence Fund, which must be endowed with EUR 13 billion for a period of six years. This fund is a major step forward for European defence as it will support the innovation of our defence industries and achieve joint projects in the direction of greater European sovereignty. This strong and unprecedented ambition, however, was widely criticized last week by two Pentagon officials and by the US Ambassador to the European Union. According to the AFP, in letters that are just as reprehensible in substance as in the form addressed to Mrs Mogherini, the High Representative of the European Union for Foreign Affairs and Security Policy, the United States is trying to push us back and even threatening us with sanctions. Yet the European defence market is much more open than the US market. Yet Europe has to face increasing threats, which have never been so diverse. However, if European defence is strong, NATO will, in fact, be stronger. [[Applause on the benches of the LaREM group]] Minister, how do you intend to carry this European defence ambition?
ParlaMint-FR_2019-05-22-O1245.u92	The Minister of the Armed Forces has the floor.
ParlaMint-FR_2019-05-22-O1245.u93	You are right, Mr President, that Europe's defence policy is being strengthened thanks to the European Defence Fund, which is a real revolution, since until now Europe has never invested a single euro in defence. We must also thank the Members of the European Parliament, who have greatly facilitated the emergence of this fund. We do not forget that the United States is an ally and a strategic partner. But we also need our American friends to understand that the progress we are making between Europeans is neither against them nor without them. NATO remains the cornerstone of our security system, but we must build a credible and efficient defence Europe. I tell you clearly: yes, we are going to develop a European industry, a European innovation, European technologies. We are going to create jobs across Europe.
ParlaMint-FR_2019-05-22-O1245.u94	We want it in France!
ParlaMint-FR_2019-05-22-O1245.u95	That is why the European Defence Fund will be used. [[Applause on several benches of the LaREM and MODEM groups]] No, contrary to what some have twitted very recently, the Europe of defence is not something very "insulting" – I will not confront you with speaking English. It is not an unhealthy or disguised protectionism, but simply a way of taking charge of our destiny and ensuring the protection of 500 million European citizens. [[Applause on the benches of the LaREM and MODEM groups]] To have a voice that carries among the giants of this world, we must act together and have the means to do so. Strengthening the protection of Europe is precisely what is at stake on Sunday.
ParlaMint-FR_2019-05-22-O1245.u96	Mr Jean-Yves Bony has the floor.
ParlaMint-FR_2019-05-22-O1245.u97	Mr Minister for Agriculture and Food, since the beginning of May, there have been more announcements of a close conclusion of trade negotiations between the European Union and Mercosur. After the Brazilian Minister of Trade on 8 May, the European Commission itself indicated that an agreement was imminent.
ParlaMint-FR_2019-05-22-O1245.u98	It's very serious!
ParlaMint-FR_2019-05-22-O1245.u99	As you know, this agreement is of the utmost concern to French cattle farmers. It is 99000 tonnes of South American meat from weak or unregulated production systems that could enter the European market with very low tariffs. On May 16, you told the Senate that France would not accept such an agreement under any circumstances,...
ParlaMint-FR_2019-05-22-O1245.u100	All right!
ParlaMint-FR_2019-05-22-O1245.u101	...which would call into question our health, food and environmental standards.
ParlaMint-FR_2019-05-22-O1245.u102	And social!
ParlaMint-FR_2019-05-22-O1245.u103	We fully share that position.
ParlaMint-FR_2019-05-22-O1245.u104	Absolutely!
ParlaMint-FR_2019-05-22-O1245.u105	Indeed, how do we not want to protect our farmers and consumers from these meats from unmarked animals, fattened with growth activators and antibiotics...
ParlaMint-FR_2019-05-22-O1245.u106	It's a scandal!
ParlaMint-FR_2019-05-22-O1245.u107	... within huge forests that have emerged from deforestation? And what about the Brazilian health security system?
ParlaMint-FR_2019-05-22-O1245.u108	He doesn't exist!
ParlaMint-FR_2019-05-22-O1245.u109	Yet, Minister, behind these statements, the actions of the Government are in complete contradiction with this ambition.
ParlaMint-FR_2019-05-22-O1245.u110	Yes!
ParlaMint-FR_2019-05-22-O1245.u111	Indeed, while the President of the Republic declared himself opposed to any trade negotiations with the United States, particularly in the agricultural field, the European Union proposed to this country an agreement at zero customs duties on our beef market for a quota of 35,000 tonnes, all with the agreement of France!
ParlaMint-FR_2019-05-22-O1245.u112	It's a scandal!
ParlaMint-FR_2019-05-22-O1245.u113	While you are making sure we are fully opposed to any entry of meat from Mercosur into our market, it is precisely 268907 tonnes of South American meat that are already entering Europe. [[Applause on the benches of the LR group and on several benches of the FI and GDR groups]] [[Same movements]] Minister, my question is simple: when do you intend to bring the words and actions of the Government into line? When do you intend to apply section 44 of the EGALIM Act?
ParlaMint-FR_2019-05-22-O1245.u114	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2019-05-22-O1245.u115	Help our breeders, Minister!
ParlaMint-FR_2019-05-22-O1245.u116	[[Claims on several benches in the LR group]] Mr Jean-Yves Bony, thank you for your question. France's position is simple, clear and clear.
ParlaMint-FR_2019-05-22-O1245.u117	She's ambiguous!
ParlaMint-FR_2019-05-22-O1245.u118	She's not ambiguous. As you said, the President of the Republic met with President Juncker to tell him that France did not accept the agreement proposed by the European Commission,...
ParlaMint-FR_2019-05-22-O1245.u119	And then what?
ParlaMint-FR_2019-05-22-O1245.u120	[[Applause on several benches of the LaREM and MODEM groups]] ... because it does not meet European standards. Our position is clear.
ParlaMint-FR_2019-05-22-O1245.u121	And after the Europeans?
ParlaMint-FR_2019-05-22-O1245.u122	Indeed, Mr Abad, three days away from the Europeans, what I fear is that the current majority will be re-elected to the European Parliament and lead the Commission,...
ParlaMint-FR_2019-05-22-O1245.u123	You're scared!
ParlaMint-FR_2019-05-22-O1245.u124	[[Vif applause on the benches of the LaREM and MODEM groups. – Several Members of the LaREM Group stand up]] [[Continuous applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR group]] ... then the agreement may be reached at the expense of peoples and States. That's the reality! That is what we do not want, and that is why we hope that there will be a new majority in Europe, which will bring its actions into line with its positions. Mr Bony, it is up to you to agree your actions with your positions. Your political friends in Europe are in favour of this agreement,...
ParlaMint-FR_2019-05-22-O1245.u125	No!
ParlaMint-FR_2019-05-22-O1245.u126	...and you here, by demagogy, you say you're not. Whether we are on the right, on the left or on the move, let us decide together that the French Parliament will not accept the will of the European right, of the European People's Party, to sign this agreement.
ParlaMint-FR_2019-05-22-O1245.u127	Bravo!
ParlaMint-FR_2019-05-22-O1245.u128	[[Members of the LaREM and MODEM groups stand up and applaud at length. – Long exclamations on the benches of the LR group]] In any case, France will oppose it.
ParlaMint-FR_2019-05-22-O1245.u129	What the hell is this?
ParlaMint-FR_2019-05-22-O1245.u130	You don't know anything about the situation of French farmers! You visit them with your costume and sunglasses!
ParlaMint-FR_2019-05-22-O1245.u131	Please, ladies and gentlemen, a little calm! Mr. Minot! Mr. Di Filippo!
ParlaMint-FR_2019-05-22-O1245.u132	Mr Christophe Jerretie has the floor.
ParlaMint-FR_2019-05-22-O1245.u133	Madam Secretary of State for European Affairs, in collaboration with my colleague Jean-Louis Bourlanges and all the Members of the Committee on European Affairs, I presented last Thursday an information report on the budget of the European Union 2021-2027. This document brings together the expenditure and all public policies of the European Union, some of which have just been mentioned by my colleagues. [[Exclaims on FI banks]] Europe's budget represents more than EUR 1200 billion for all the territories of the Union and, in particular, those of France. Beyond the amount, the impact of these policies is considerable in terms of economic development, cohesion of the territories and, as Jean-Baptiste Moreau pointed out, in the support of our farmers, despite the lies that some people have told, especially at the two extremes of this House. We are aware, and the people with us, that the European Union is the only one that can support France and that Europe is the only one that offers a sufficient balance of power with the United States and China. In the Committee on European Affairs, we have had rich and intensive inter-group discussions, which have led us to make proposals for improvements on resources and expenditure. At no time was the question of the decline in the French contribution raised, nor was the absence of work at European level. We have even proposed strengthening the Union's own resources. We have expanded our thinking on the allocation of European funds and on tax and social rights. As we know, these issues are being debated in the European Parliament itself, since the EPP – the European People's Party – refuses a social Europe. [[Applause on the benches of the LaREM group]] Madam Secretary of State, I would like to know the Government's guidelines for social Europe. Here we go. We live there. We must consolidate Europe. Madam Secretary of State, dear Amélie, let us march together towards the European Union!
ParlaMint-FR_2019-05-22-O1245.u134	The Secretary of State for European Affairs has the floor.
ParlaMint-FR_2019-05-22-O1245.u135	Mr President, congratulations on this report, which shows that national representation is honoured to be working on European issues, because it is in this Chamber that the revenue levy on the European budget is voted on every year. Similarly, it is democratic that the Members who will be elected on Sunday will, in turn, vote in Strasbourg on the European budget.
ParlaMint-FR_2019-05-22-O1245.u136	Where will you sit, the ultraliberals?
ParlaMint-FR_2019-05-22-O1245.u137	You're isolated.
ParlaMint-FR_2019-05-22-O1245.u138	You and I often hear that this budget is too expensive for the French. I'm not here to start a battle of numbers, but to explain what we're fighting for.
ParlaMint-FR_2019-05-22-O1245.u139	You're sinking.
ParlaMint-FR_2019-05-22-O1245.u140	In Brussels, with the President of the Republic, with Didier Guillaume, we are fighting for this budget to defend an ambitious agricultural policy for the environment and for farmers. We are fighting for this budget to double support for Erasmus. We are fighting to ensure that the funds dedicated to the cohesion of the territories cover all regions, including the overseas regions. We are fighting for Europe to provide itself with the means to fight unemployment and invest in digital and research. We are fighting for Europe to continue its support for the poorest. [[Applause on several benches of the LaREM group]] A budget is not only a means: it is also a political tool in the first place. Together with the President of the Republic, we are defending the idea of social and fiscal conditionality: we do not tolerate those who, in Europe, question the values that have made Europe more than seventy years ago, being able to receive European funds under the same conditions as others. We also want this budget to be an environmental transition budget: 40% of its amount must be dedicated to it. For months, France has explained that this budget could not be voted in a democratic manner before the European elections, because we know that Sunday's elections will send a strong political message,...
ParlaMint-FR_2019-05-22-O1245.u141	Oh, yes! See you on Sunday!
ParlaMint-FR_2019-05-22-O1245.u142	[[Applause on several benches of the LaREM and MODEM groups]] ... and that this budget will be an instrument for the implementation of this policy. Congratulations on your investment. We'll still have a lot to do together.
ParlaMint-FR_2019-05-22-O1245.u143	Mrs Clementine Autain has the floor.
