ParlaMint-FR_2019-06-18-O1279.u1	The next item is the question to the Government.
ParlaMint-FR_2019-06-18-O1279.u29	You also mentioned the damage to the structural equipment of the communities. As soon as they are identified, they will be eligible for solidarity grants. We will ensure that the State can act in this area, under the authority of the prefects and in connection with local executive bodies. In the case of major damage caused by hail or wind, they are covered by the mandatory "storm, hail, snow" guarantee to which the affected individuals and businesses have subscribed. I would point out that 70% of French farmers are covered by the insurance scheme. This damage will therefore be compensated by the insurers. The fourth level of response corresponds to the natural disaster regime, which will also cover a number of identified claims – but not all. Together with the Minister for Agriculture and Food, who is currently in Luxembourg – which is why I am responding in his place – and the Minister of State, Minister for the Ecological and Solidarity Transition, we have asked that the committee which is taking a decision on this matter meet this afternoon to study the 90 files already submitted by the municipalities. We will continue this action on 9 July.
ParlaMint-FR_2019-06-18-O1279.u30	Thank you for closing, Minister.
ParlaMint-FR_2019-06-18-O1279.u31	[[Applause on several benches of the LaREM and MODEM groups]] Finally, the Minister of Agriculture and Food assured that his services will follow up on this issue in particular.
ParlaMint-FR_2019-06-18-O1279.u32	Mrs Fadila Khattabi has the floor.
ParlaMint-FR_2019-06-18-O1279.u33	Madam Minister of Labour, you have just presented today, alongside the Prime Minister, the main thrusts of the reform of unemployment insurance. It is a necessary reform, and it must be stressed that it is consistent with the reform of social dialogue and vocational training. Yes, the Government has made the courageous choice of investing heavily in skills by facilitating access to training and learning, while giving companies more flexibility to hire through labour code reform.
ParlaMint-FR_2019-06-18-O1279.u34	You're killing the construction companies!
ParlaMint-FR_2019-06-18-O1279.u35	[[Applause on the benches of the LaREM and MODEM groups. – Claims on several benches of the LR and GDR groups]] The first results are there: unemployment is falling and has even reached its lowest level in ten years. Thus, 93,000 jobs were created in the first quarter, according to the latest figures published by INSEE. Yes, we're on the right track.
ParlaMint-FR_2019-06-18-O1279.u36	The European campaign is over!
ParlaMint-FR_2019-06-18-O1279.u37	However, despite the reforms undertaken since the beginning of the quinquennium, much remains to be done to combat mass unemployment. By reforming our unemployment insurance system, we continue to act in favour of social justice.
ParlaMint-FR_2019-06-18-O1279.u38	Stop!
ParlaMint-FR_2019-06-18-O1279.u39	We know, there's an emergency. The use of CSDs of less than a month's duration continues to increase, putting a considerable cost on Unédic, already in deficit of 38 billion euros. This alarming reality locks thousands of our fellow citizens in precarious conditions. In view of this, the Government has made a strong commitment by introducing a bonus-malus system for companies using short contracts. Because unemployment insurance is based on rights but also on duties, this reform must be accompanied by the accountability of all actors. Because unemployment insurance must remain a safety net while at the same time providing a real springboard for employment, the reform of the system must involve a reform of the accompanying arrangements. [[Applause on several benches of the LaREM and MODEM groups]] In view of the challenges posed by this reform, can you tell us, Madam Minister, what will be the new rights and the great principles that will ensure the balance and effectiveness of the new system?
ParlaMint-FR_2019-06-18-O1279.u40	The Minister for Labour has the floor.
ParlaMint-FR_2019-06-18-O1279.u41	This morning, with the Prime Minister, we received the social partners...
ParlaMint-FR_2019-06-18-O1279.u42	They're all against it!
ParlaMint-FR_2019-06-18-O1279.u43	... before announcing the outline and details of the reform of unemployment insurance, which is the third pillar of labour market reform. After the orders that gave confidence to SMEs to recruit, after the law for the freedom to choose their professional future which aimed to develop skills by encouraging learning and continuing training, we are now tackling the reform of unemployment insurance.
ParlaMint-FR_2019-06-18-O1279.u44	What's the point, since it's enough to "cross the street"?
ParlaMint-FR_2019-06-18-O1279.u45	Everything must help to overcome mass unemployment, a terrible evil that has undermined France for thirty years and placed many people in a precarious and vulnerable situation. At the same time as employment resumes and companies seek skills, the rules must adapt to this new labour market context. I come to the main lines of this reform, which is organised around four founding axes. The first axis is the struggle, and even the war against excessive insecurity. For the past 20 years, we have seen the number of CDDs and temporary contracts explode in France.
ParlaMint-FR_2019-06-18-O1279.u46	It's your choice!
ParlaMint-FR_2019-06-18-O1279.u47	Today, 87% of hirings are in very short contracts and 70% of CSDs last a month or less. One CDD in three covers even one day or less. It is an absolute precarization factor,...
ParlaMint-FR_2019-06-18-O1279.u48	Not your fault!
ParlaMint-FR_2019-06-18-O1279.u49	... the scale of which is not justified by economic reasons. That is why we will introduce a bonus-malus system and taxation of CDD usage, CDDUs. [[Applause on a few benches of the LaREM group]] The second aspect of the reform is that no one should earn more by entering unemployment than by working. In other words, work must always pay more than unemployment. It's common sense! So we are going to change the rules that do not go in that direction. On the other hand, we must not leave anyone at the edge of the road. We therefore need much earlier, much stronger, much more personalised support from Pôle Emploi. We will give ourselves the means to do so. We will also be taking action in all territories, as part of the regional mobilization launched by the Prime Minister, to remove the obstacles linked, for example, to childcare or mobility. Finally, we will give new rights to the resignations. It will now be possible to resign to carry out a business project. [[Applause on several benches of the LaREM and MODEM groups]] This is a major reform, which I hope will help to combat unemployment.
ParlaMint-FR_2019-06-18-O1279.u50	Mrs Huguette Bello has the floor.
ParlaMint-FR_2019-06-18-O1279.u51	Prime Minister, since the liberalisation of markets and the end of quotas in October 2017, French sugar production has been in crisis. This crisis is likely to spread very quickly to overseas countries, not because of a greedy shareholding, but because of the Government's decision, which, according to several sources, would consider not renewing the compensatory aid set up to take account of the additional industrial costs of production by 2020. Approved by the European Union and amounting to 28 million for Réunion and 10 million for Guadeloupe, this compensation, paid to industrialists, aims in particular to neutralise the effects of the abolition of quotas for planters. Despite their differences, industrialists and planters agree that the abolition of this structural aid would undermine the very maintenance of the cane-sugar-rhum-energy sector in Réunion and the 18300 jobs it represents. With only two plants and a high level of innovation, the means of production have already reached their maximum degree of optimisation. The end of the compensation, therefore, is the killing of this sector. As the sugar campaign begins, it is urgent not to let worry spread. No one would understand a unilateral decision by the Government, which would violate both the commitments of the State, the principles set out by France in Brussels and the statements of support by candidate Macron at La Réunion in March 2017. No one would accept such risk-taking with incalculable social, economic and environmental consequences. [[Applause on the benches of the GDR and FI groups. – Mrs Justine Benin and Mr Jean Lassalle also applaud]] My question is therefore very simple and also very serious: will the structural compensatory aid of 38 million be included in the finance bill for 2020?
ParlaMint-FR_2019-06-18-O1279.u52	Yes or no?
ParlaMint-FR_2019-06-18-O1279.u53	The next speaker is the Minister for Overseas Affairs.
ParlaMint-FR_2019-06-18-O1279.u54	Now the ministers come in slippers!
ParlaMint-FR_2019-06-18-O1279.u55	The bailiffs should expel him!
ParlaMint-FR_2019-06-18-O1279.u56	Madam Member, allow me to apologize to Didier Guillaume, who is in Luxembourg, who has been selected at the European Council on agricultural and fisheries issues. As you have pointed out, the sugar sector is facing a difficult situation overseas, as in mainland France, due both to the sharp fall in price and to the context of surplus production in Europe since the end of quotas, which, of course, weighs on the profitability of the main companies. [[Exclaims on the banks of the GDR Group]] The Government is fully mobilized alongside planters, employees and elected representatives in the basins, who are now affected by this difficult situation.
ParlaMint-FR_2019-06-18-O1279.u57	Zero mobilization!
ParlaMint-FR_2019-06-18-O1279.u58	Today, 40,000 jobs are involved in the two ultramarine territories you mentioned. However, the financial support is important, as you know, the Member: EUR 69 million under the POSEI – Programme of options specific to remoteness and insularity – and 90 million national aid per sugar campaign, in order to accompany the industry, logistics and cane planters themselves. In addition, since May 2017 – that's what you've been talking about – an aid of 114 million euros had been added for three years to help La Réunion and Guadeloupe, following the end of sugar quotas. [[Exclaims on the banks of the GDR Group]] To answer your question about the continuation of this transitional aid beyond the three years originally planned, know that the finance bill for 2020 is in preparation and that this subject is, of course, being debated between the various ministries – do we need to renew this aid to a transition? You know that the Government is mobilized, that this issue is at the heart of the concerns of the Minister of Agriculture and at the heart of mine.
ParlaMint-FR_2019-06-18-O1279.u59	Why don't you answer?
ParlaMint-FR_2019-06-18-O1279.u60	You'll get an answer very quickly.
ParlaMint-FR_2019-06-18-O1279.u61	Is it a yes or a no?
ParlaMint-FR_2019-06-18-O1279.u62	And next time, put on shoes!
ParlaMint-FR_2019-06-18-O1279.u63	Mrs Dominique David has the floor.
ParlaMint-FR_2019-06-18-O1279.u64	Mr Minister for Economy and Finance, last Friday the European Finance Ministers agreed on the creation of a budgetary instrument for convergence and competitiveness. The announcements are ambitious: creating a euro area budget; Strengthening the European Stability Mechanism; creating a safety net in the event of a crisis. You welcomed a breakthrough: I think the word is right. In a Europe where the voices of extremes resonate with ever more force, the resistance had to be broken in order to lay the foundations for a future European budget. That's what you did. This new mechanism aims to improve the competitiveness of States and to bring their economic systems closer together through major structural reforms. Some denounce a policy of small steps: it is a symbol as strong as the creation of the Eurogroup twenty years ago. However, more needs to be done. We know the mistrust that exists today between the countries of the north and the countries of southern Europe on the question of fiscal seriousness and common policies. Yet we all pay the price of our divisions, in the face of the growing hostility of the world's major powers and their aggressive trade policies. [[Applause on several benches of the LaREM group]] How can we get out of these oppositions? How can we join forces to face the great challenges ahead, environmental, economic and social? Let us not be mistaken about fighting: the world will not wait for us!
ParlaMint-FR_2019-06-18-O1279.u65	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2019-06-18-O1279.u66	[[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the banks of the GDR and FI groups]] Madam Member, the President of the Republic promised in 2017 that we would put in place a budget for the euro area: well, we will indeed have, within a few months, a budget for the euro area. This was the decision taken on Friday at 5 a.m. by the 19 euro area Member States. This is a new promise made by this majority vis-à-vis the French. This agreement also provides for the establishment of precautionary lines, in the event of a financial crisis, and a safety net – the famous backstop: 60 billion euros to protect the deposits of French savers in the event of a new financial crisis. It is a protection that the European Union and the euro area provide.
ParlaMint-FR_2019-06-18-O1279.u67	What about tax havens in the European Union?
ParlaMint-FR_2019-06-18-O1279.u68	[["Oh! » on several benches of the LR group]] [["Ah!" on several benches of the LR group]] Is this budget for the euro area sufficient? No. However, let us look at where we come from. Two years ago, when I went to Berlin as Minister of Finance, I couldn't even say the words "euro area budget". A year later, with the Chancellor and the President of the Republic, we obtained a Franco-German budget agreement for the euro area. And, two years later, the decision is made: there will be a budget for the euro area. This is a major step forward.
ParlaMint-FR_2019-06-18-O1279.u69	Good thing you're here!
ParlaMint-FR_2019-06-18-O1279.u70	[[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR, GDR and FI groups]] This is proof that Europe, led by the President of the Republic, is advancing. I now hope that we will take the opportunity to move forward in two directions. First of all, this budget must have its own national resources, so that it can live up to our ambitions and invest in innovation, research and infrastructure programmes.
ParlaMint-FR_2019-06-18-O1279.u71	Ask Mrs Loiseau to help you!
ParlaMint-FR_2019-06-18-O1279.u72	She crashed in flight!
ParlaMint-FR_2019-06-18-O1279.u73	[[Applause on the benches of the LaREM and MODEM groups]] Secondly, the word solidarity must not be a big word in the euro area: this budget must tomorrow have a solidarity dimension, in order to help the countries most in difficulty when they face an economic crisis. Competition, yes, but with solidarity: it is our vision of Europe and it is the one we are building.
ParlaMint-FR_2019-06-18-O1279.u74	Mr Jean-Marie Sermier has the floor.
ParlaMint-FR_2019-06-18-O1279.u75	[[Applause on a few benches of the LaREM group]] [[Claims on several banks of the LaREM Group]] My question is for the Minister responsible for transport. In a few minutes, the Assembly will decide on the mobility guidance law, known as LOM. Madam Minister, I must first of all welcome the quality of the parliamentary debate, as well as your personal involvement. But the LOM should respond to the transportation problems of the French daily. However, many of the issues raised during the mobility process do not find a concrete answer. Legislating on scooters is good, it's useful, but it doesn't solve everything! Every society progresses through the development of the means of communication: so goes the history of men. Today, our infrastructure and means of transport must be cleaner, more sustainable and more connected. Unfortunately, the bill does not address the essential question of funding. The forecast deficit of AFITF, the Agence de financement des infrastructures de transport de France, is several hundred million euros for 2019. If the ICTPE revenues, the domestic consumption tax on petroleum products, amount to 37 billion in 2019, only 1.2 billion will be used for investment in communication infrastructure. In these circumstances, how can we maintain the road, river and rail networks we need so much, especially in rural areas? How can the major projects necessary for the modernization of our country be carried out? [[Applause on a few benches of the LaREM group]] [[Marie-Christine Dalloz applauds]] Moreover, France will be the only country in the world to impose the end of petrol and diesel engines by 2040. This leaves many experts dubious, while the lack of accompaniment worries employees throughout the automotive industry. [[Applause on the benches of the LR group]] Finally, the rules of easing the 80 kilometres per hour are incomprehensible. The presidents of departments who wish to do so will be able to return 90 kilometres per hour to all or part of the departmental network, as well as the mayors for the municipal roads. So, Madam Minister, why not agree to give the same freedom to the prefects for national roads?
ParlaMint-FR_2019-06-18-O1279.u76	The Minister responsible for transport has the floor.
ParlaMint-FR_2019-06-18-O1279.u77	Pass the fifth, Madam Minister!
ParlaMint-FR_2019-06-18-O1279.u78	Mr. Member, the debates in which you have been actively involved over the past two weeks, during the consideration of the mobility orientation bill, have been particularly rich and constructive. The mobility law is first and foremost a piece of trust in our territories: trust in enabling communities to put an end to the white areas of mobility; trust in providing them with appropriate tools to meet the needs of our fellow citizens in close proximity; trust also by allowing the presidents of departmental councils to adapt the speed according to the specifics of their territory. But the state will not be left behind on the national roads with the € 1 billion plan included in the programming, which will also reduce travel times on these routes. The mobility law also enshrines the confidence regained in the word of the State. Infrastructure programming is a clear, ambitious and realistic investment path. As of this year, the state is on the list with a 10% increase in appropriations. For the next few years, we have had very rich debates and provided the first answers, which are intended to be finalised by the time of the finance law. Finally, the mobility law is confidence in our industrial sectors. Incorporating in the law the end of the sale of fossil fuels vehicles by 2040 allows us to give visibility to our chains, which we support, which we accompany, in the continuity of the climate plan of summer 2017. We thus honour our climate commitments and give tremendous hope to the millions of French people suffering from pollution. [[Applause on the benches of the LaREM group and on some benches of the MODEM group]] The mobility law is a strong response to the expectations expressed in our country and I am confident that we will find ourselves around its objectives.
ParlaMint-FR_2019-06-18-O1279.u79	Mr Jean-Noël Barrot has the floor.
ParlaMint-FR_2019-06-18-O1279.u80	[[Mrs. and Mr. Members get up and applaud at length]] My question is to the Minister of Justice; I would like to associate my colleague Laurence Vichnevsky. Yesterday morning, at around 9:30 a.m., two casqué individuals came to the home of the president of the Versailles Court of Assizes and attacked her violently in the face. An aggression of unprecedented cowardice, which shocked the community of magistrates and, with it, the entire nation: we condemn it with the utmost firmness. Yesterday, it was the entire judicial institution that was struck in the face, while the magistrates carry out their duties under difficult conditions and without making them speak of themselves. But when one attacks a representative of the State, whatever he may be, the Republic is brutalized: it is the police forces, police officers and gendarmes, who are regularly victims of violence in the performance of their duties. It is the professional and volunteer firefighters, who have braved all the dangers to save Our Lady from the flames, who bring help to people every day and in all territories; In 2017, 2800 of them were victims of an attack in intervention. It is the teachers and teachers, all attached to their mission, who find themselves on the front line in the face of the most difficult social situations, faced with pupils and parents who make them scapegoats. These are hospital staff exhausted by insults, threats and beatings: more than 1,000 assaults reported in 2018 by doctors who were victims of violence by patients or attendants, up to the recent attacks at Saint-Antoine Hospital in Paris. [[Applause on the benches of the LaREM group. Mrs. Elsa Faucillon also applauds]] When one attacks a teacher, a fireman, a policeman, a magistrate, the entire Republic is attacked. [[Applause on the benches of the LaREM group and on some benches of the MODEM group]] Madam Minister, what do you intend to do to secure the judicial institution and its representatives, in the face of such a violent and gratuitous aggression against them, when we owe them our full gratitude?
ParlaMint-FR_2019-06-18-O1279.u81	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2019-06-18-O1279.u82	I would like to thank the House for its testimony of support for the seriously injured magistrate yesterday under the conditions that you recalled. The first elements justified the opening of an investigation of the charge of attempted murder by the public prosecutor at the tribunal de grande instance in Versailles. The perpetrators of this crime are therefore very actively sought and 30 investigators are currently being mobilized to do so. The Prime Minister had the magistrate's son on the phone this morning to hear from her: she was seriously injured but out of danger. He expressed his support for the magistrate, her family and also for the judiciary. I myself am in regular contact with the Attorney General and the first president of the Versailles Court of Appeal. The investigation will determine whether this person was assaulted because of his or her duties, but it is a lead that cannot be overlooked. Sixty assaults on magistrates or clerks are reported annually to the Ministry of Justice. We ensure that these victims are accompanied in the same way that we are extremely attentive to all personnel, be they police officers, gendarmes, teachers, firefighters, who intervene in the service of the public. I would also point out that attacking a person who is the custodian of public authority is always an aggravating circumstance; This should be stressed. [[Applause on the benches of the LaREM and MODEM groups as well as on several benches of the SOC and LR groups]] We are also very careful to support civil servants by providing them with functional protection. For the magistrates, since you ask me precisely about them, on a case-by-case basis, we ensure that they are given special protection; I am thinking in particular of the judges in charge of anti-terrorist trials. Similarly, in very special circumstances, they can benefit from support that allows them to ensure their protection. That's what I wanted to tell you here, Mr. Member. All the violence against those who carry out a public service mission is unacceptable and our Republic cannot tolerate it: we will not tolerate it.
ParlaMint-FR_2019-06-18-O1279.u83	Mrs Sophie Auconia has the floor.
ParlaMint-FR_2019-06-18-O1279.u84	Like you, Minister, the IDU and independent group wants to strongly strengthen the presence of public services in the territories and, at the same time, modernise public action. In a context marked by the reduction of public expenditure, demographic changes and the use of new ways of dealing with the public, linked in particular to digital and technological progress, this is a project of magnitude to which we must all contribute. This is the project that you presented to us this week.
ParlaMint-FR_2019-06-18-O1279.u85	It's a disaster!
ParlaMint-FR_2019-06-18-O1279.u86	That being said, I want to make you aware of the feelings of the various political, associative, economic and citizen actors regarding the plan to redeploy the various tax services and tasks of the Directorate-General for Public Finance. According to your view, this project, which was presented by a letter from the department that each Member of Parliament was able to read about last week, will both address the current needs of users and improve the working conditions of officers. In the economic and social context we are experiencing, such a reform cannot be achieved without the prior consultation of all the elected representatives concerned, national and local. This is the result of the commitment made by the President of the Republic following the major debate, an ambition confirmed by the Prime Minister in his general policy speech. Can you assure us that these developments will be decided by adopting a comprehensive territorial vision, in direct relation to local elected representatives, the population and territorial agents? Can you assure us that any connection of these services to public utility houses will be accompanied by additional government funding?
ParlaMint-FR_2019-06-18-O1279.u87	It's the big move of the territories!
ParlaMint-FR_2019-06-18-O1279.u88	[[Applause on the benches of the IDU-I group. – Mr. Jean Lassalle also applauds]] You have wished, Mr.Minister, to take a fundamentally different approach, focusing on a global, multi-year and concerted reflection: can you, in order to reassure our local elected representatives and the public,...
ParlaMint-FR_2019-06-18-O1279.u89	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2019-06-18-O1279.u90	Madam Member, I thank you for this question, which allows me to return to the situation of the public finance network – "perceptions", to take up a term to which many are attached. In just over 12 years, as many as 1200 of them have been closed, 700 of them in the last five years, as part of the annual closure plans announced brutally to the elected representatives of the territories as well as to public officials.
ParlaMint-FR_2019-06-18-O1279.u91	By your old friends!
ParlaMint-FR_2019-06-18-O1279.u92	We have Gerald Darmanin and I...
ParlaMint-FR_2019-06-18-O1279.u93	Your new friend!
ParlaMint-FR_2019-06-18-O1279.u94	...the will to put an end to this method. We wrote to the departmental directors of public finances this week, as well as to parliamentarians and prefects, asking them to open a dialogue for the next four months.
ParlaMint-FR_2019-06-18-O1279.u95	Why? There's already a card!
ParlaMint-FR_2019-06-18-O1279.u96	There are three objectives. The first is to increase the number of points of contact between the public and public finance services. We hope that, at the end of the dialogue,...
ParlaMint-FR_2019-06-18-O1279.u97	The card's already ready! Don't talk to us about consultation!
ParlaMint-FR_2019-06-18-O1279.u98	... there are 20 to 30% additional points of contact between the public and the public finance department.
ParlaMint-FR_2019-06-18-O1279.u99	Piss off!
ParlaMint-FR_2019-06-18-O1279.u100	The second objective is to guarantee the council to the territories and local elected representatives. We ask the departmental directors of public finance to set up local management advisors at the level of each intercommunality to bring to the elected representatives a high quality council, of proximity and on a daily basis. Finally, the third objective is to bring together education services – sometimes called back-office services in bad French – to achieve economies of scale and to ensure a better quality of life for our agents. We're going to work for four months. The card you received is, if you will allow me this expression, a starting point. We want to discuss with parliamentarians, trade union organisations, presidents of elected associations, local elected representatives so that this card can be completed in four months' time and be valid for at least four years. This multi-year vision is in sharp contrast to the brutality of the annual decisions that have been made so far. [[Applause on the benches of the LaREM group. – Exclaims on the SOC, FI and GDR benches]] The goal is more service, more stability and more trust.
ParlaMint-FR_2019-06-18-O1279.u101	That's it, you believe it!
ParlaMint-FR_2019-06-18-O1279.u102	Mrs Laurence Dumont has the floor.
ParlaMint-FR_2019-06-18-O1279.u103	Prime Minister, your Government's Act II is, as we unfortunately predicted, the worst continuation of what you have done for two years. You're going to ask a majority of French people for more effort while continuing to favor the richest – I'm thinking of the reform of the ISF.
ParlaMint-FR_2019-06-18-O1279.u104	We'd have to change the record!
ParlaMint-FR_2019-06-18-O1279.u105	[["Fake! » on the benches of the LaREM group]] Your unemployment insurance reform is based on the idea that behind every unemployed person, there would be a profiter, someone who doesn't want to work.
ParlaMint-FR_2019-06-18-O1279.u106	Cartoon!
ParlaMint-FR_2019-06-18-O1279.u107	It is an unworthy vision for those who know what is happening on the ground – employees of Pôleemploi, charitable associations or local elected officials. At the end of my job, I prefer the job seeker, the one who asks to work. Your reform, Prime Minister, it is the liberal spirit that dictates it. You ignore the fact that one in two people is not compensated, and that the average amount of compensation is 950 euros per month. Your reform is only a step backwards. Your reform brings no new rights. Worse, 230,000 precarious people will lose their rights and young people often faced with temporary work will be the most affected.
ParlaMint-FR_2019-06-18-O1279.u108	No, no, no, no, no, no, no,
ParlaMint-FR_2019-06-18-O1279.u109	You're always creating more insecurity for the more precarious. To pretend to balance things, you claim to want to tax short contracts. In fact, your formula will have little effect: it covers only a few sectors of activity. [[Applause on the SOC, FI, LT and GDR benches. – Gilles Lurton and Francis Vercamer also applaud]] [[Applause on the SOC, FI and GDR benches]] Rather than mistreating the unemployed by asking them for considerable efforts, especially the most precarious of them, you would better respond to the demands of the association "Territories Zero Long-Term Unemployed". Its representatives are now demonstrating in large numbers before the National Assembly in order to obtain the extension of the experiment to new territories and the extension of the one under way in the ten territories already authorized. Hear them rather than insist on this ineffective and above all unjust reform.
ParlaMint-FR_2019-06-18-O1279.u110	The Minister for Labour has the floor.
ParlaMint-FR_2019-06-18-O1279.u111	[[Applause on the benches of the LaREM and MODEM groups]] I am aware that we, the Prime Minister and I, announced a lot of things a short time ago. Not all the elements are yet known and I thank you for your question, which allows me to show how completely false your accusation is.
ParlaMint-FR_2019-06-18-O1279.u112	Assume what you're doing!
