ParlaMint-FR_2019-03-26-O1195.u1	The next item is the oral questions without debate.
ParlaMint-FR_2019-03-26-O1195.u12	Mr Maxime Minot has the floor.
ParlaMint-FR_2019-03-26-O1195.u13	Minister, I take note of your voluntarism. However, in this and other areas, only the results will be counted.
ParlaMint-FR_2019-03-26-O1195.u14	Of course!
ParlaMint-FR_2019-03-26-O1195.u15	So I expect you to provide me with additional information in the coming weeks. Know that the agricultural world is counting on you, because there is a real urgency.
ParlaMint-FR_2019-03-26-O1195.u16	Mr Gérard Menuel has the floor to put his question, No 649, on environmental challenges for farmers.
ParlaMint-FR_2019-03-26-O1195.u17	Mr. Minister of Agriculture and Food, I want to ask you about the national policy to be pursued in the agricultural sector in the light of the environmental challenges and challenges before us. Water quality, soil conservation and the maintenance of biodiversity are essential elements that must guide farming policies. On the other hand, I do not want to ignore the global warming that will disrupt ways of doing business in agriculture, a sector that will also have to meet CO requirements but also better control its water needs. Many agricultural practices will therefore have to change. This movement is already under way, with bio, the development of conservation agriculture or, in the long run, the cessation of the use of phytopharmacy in agriculture and the arrival of new methods of protection such as biocontrol. This necessary adaptation of agriculture, whether desired or not, involves heavy investment in advanced technologies involving robots, drones and specific equipment which can, for example, replace chemical weed removal. This also involves research, which will have to be able to offer farmers varieties of plants resistant to bio-abusive organisms, for example, by using mutagenesis, thus limiting the intake of chemicals. Minister, in the face of these challenges, are you prepared to accompany with appropriate commitments the necessary agricultural change and to support research in order to propose sustainable alternatives to the use of phytopharmacy in agriculture?
ParlaMint-FR_2019-03-26-O1195.u18	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2019-03-26-O1195.u19	Mr Menuel, your question, on which all parliamentarians and the executive are working, is both an agricultural issue and a question of society: what agriculture do we want for tomorrow? The demand of our citizens is always the same: we want to eat to our hunger, to enjoy the best possible food independence and the most effective health safety, and at the same time to get out of total dependence on plant health products – you are right to say that this is indispensable. We have to do all of this at once. To achieve this, two main lines of action are needed. We must first invest in research. What will agriculture be like tomorrow? What's his future? How will we grow? The Government and the vast majority of parliamentarians are responding: the agro-ecological transition, which we must base on agronomy, from another way of cultivating land, from better soil rotation, etc. – you know all this as well as I do. It is then necessary to rely on private research. When I opened the international exhibition of agricultural machinism, I realized that the French agro-equipment sector is at all remarkable: it develops mechanical systems that will save up to 80% of products, which is absolutely remarkable! It is now necessary to ensure that these agro-equipment can be put into operation on French agricultural areas. Of course, we must also base ourselves on other developments. You're talking about new breeding practices, NBTs – New Breaking Techniques, or new plant breeding techniques – that have to comply with the GMO regulations. A judgment of the Court of Justice of the European Union in July 2018 considers that these new practices must be in line with the regulation of GMOs derived from transgenesis. The interpretation of this opinion raises questions as the European regulation on GMOs is not adapted to these new techniques; The detection of NBTs, in particular, poses difficulties. Discussions are therefore under way with the European Commission and a report from the European Union reference laboratory is expected on this issue. In its March 2018 opinion on new plant improvement techniques, the INRA Ethics Committee – Institut national de la recherche agronomique –, the CIRAD – Centre for International Cooperation in Agronomic Research – and the IFREMER – Institut français de recherche pour l'exploitation de la mer – recommends both to be vigilant about the forms of economic and social agriculture prepared by the publishing of plant genomes, and to reserve an opening in research approaches and themes, so as to explore also the resources offered by alternative techniques. In this respect, I can go along with you, honourable Member. More broadly, the question of our agriculture of tomorrow arises: are we prepared collectively to accept some of these techniques to help reduce plant protection products and thus promote a more sustainable agriculture? This debate will have to take place shortly, integrating scientific, technical, environmental, societal and ethical issues. Your question is really a matter of topicality; Thank you.
ParlaMint-FR_2019-03-26-O1195.u20	Mr Gérard Menuel has the floor.
ParlaMint-FR_2019-03-26-O1195.u21	Minister, I share a number of points that you have just made, in particular with regard to private research through mechanization, which must be supported. However, I would like to emphasise varietal research, which will make it possible to severely restrict the use of phytopharmacy in agriculture. This research needs support. However, current events have shown us that mowers will break the national search for large cooperative or private groups; These behaviours will have to be stopped. As for the debate on GMOs, we have had it in the past, and I believe that it is now totally outdated. He is behind us, but before us the problem of mutagenesis arises. Research must also engage in this sector.
ParlaMint-FR_2019-03-26-O1195.u22	That's right!
ParlaMint-FR_2019-03-26-O1195.u23	I would remind you that mutagenesis has nothing to do with GMOs, because no input of external genetic material changes the new plants.
ParlaMint-FR_2019-03-26-O1195.u24	Mrs Marguerite Deprez-Audebert has the floor to put her question, No 654, on the difficulties of the better ship industry.
ParlaMint-FR_2019-03-26-O1195.u25	Mr Minister for Agriculture and Food, I would like to draw your attention to the difficulties of a well-known and profitable sector: the better ship industry. My colleagues in the Hauts-de-France are just as concerned as I am because, beyond the recent climatic conditions, which, as you know, have affected its yield, our country's beef sector is experiencing a difficult period, for two reasons: the end of sugar quotas leads to a sharper than expected fall in sugar prices; the consumption of sugar is expected to decrease as we do everything to restrict it in the diet – which is a good thing. The planned closure of the Südzucker plants is a tangible manifestation of these events. Recall that in April 2018, the European Union banned three neonicotinoid substances, which are very harmful to bees: imidacloprid, thiamethoxam and clothianidine. However, 99% of beet seed used in France is treated with neonicotinoid substances. That is why twelve European States have already requested derogations. Because sugar beet is harvested before flowering, it does not pose a risk to pollinating insects. Moreover, our non-European competitors – Russia, the United States or Turkey – do not embarrass themselves with such health issues. Moreover, we are convinced that with the development of biofuels, the green gold of bioethanol, the sector is opening up new prospects. It is therefore essential for French agriculture and the French economy that it be preserved and sustained in the coming years. Minister, my question is twofold. What is the status of your exchanges with your European counterparts to reach a common position on neonicotinoids? What strategy should be put in place to support the French betteravier sector, so that it goes through this difficult period under the best possible conditions, while keeping the course of the reduction of plant protection products?
ParlaMint-FR_2019-03-26-O1195.u26	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2019-03-26-O1195.u27	Mrs Deprez-Audebert, answering all your questions in two minutes will be complicated! So I'm gonna try to get to the shortest. First of all, the situation of the sugar sector in the world is worrying, as the current difficulties are due to the overproduction of sugar and the sustainable reduction of costs. I will meet with representatives of the bettership industry in the hours or days to come to continue working. As far as Südzucker is concerned, I have already had the opportunity to speak. This German company has chosen to keep its sites in Germany and close sites in Poland and France. This can be understood, for reasons of restructuring, from the German point of view, but not from the French point of view. I find it unacceptable, with the executive as a whole, to choose to close the French sites by leaving staff inside to escape the PES – job security plans – and prevent a recovery. We are working to change Südzucker's position in order to make it possible to take over, because we believe, for our part, that the curve of sugar prices can change over the next few years and that there is an industrial possibility to move forward. The beef and sugar sector in France is not finished; It still has a future, I would like to reaffirm it in the Chamber this morning. As for the particular question you are asking about plant protection products, the decision was taken by France to ban the three neonicotinoid substances you mentioned. It seems to me to go in the right direction – I speak in front of Brune Poirson, who will not deny me. The fight to overcome dependence on plant protection products is absolutely essential in Europe and France. France is a leader in this field: it wants to be the first country in Europe to stop this dependence on neonicotinoid products, glyphosate and all plant protection products, it is absolutely essential. We are working to ensure that the European standard is not downwards, with a dumping logic, but upwards, so that all European countries using substances that we are going to ban in France do not contribute to unfair competition. This is the work that the President of the Republic has asked me to do with my European colleagues, ministers of agriculture, so that all countries can raise standards. We will all agree, I think, in this House that we must move towards an end to dependence on plant protection products, apply the precautionary principle, so that health is at the centre of our concerns without undermining agricultural economic sectors, including the sugar sector. That is precisely why we are working on alternatives. I referred earlier to agroecology, an area with which we are making good progress, and we will probably have news to announce in the coming weeks. In any case, please be assured, Madam Member, that we are watching: I myself, like milk on fire, monitor the situation of the sugar sector in France; I will not let a German company undermine the employment of hundreds of employees and the French sugar sector.
ParlaMint-FR_2019-03-26-O1195.u28	Mrs Marguerite Deprez-Audebert has the floor.
ParlaMint-FR_2019-03-26-O1195.u29	Once again, there is a demonstration of the need for convergence and harmonisation at European level. It's really an indispensable fight, all the time. I would have liked you to answer also on bioethanol, this green gold, in particular, from the territory of Hauts-de-France. It's a nearby fuel, distributed in a short circuit, cheaper than the one that comes from far away.
ParlaMint-FR_2019-03-26-O1195.u30	It's a fuel for the future, and we're going to make it!
ParlaMint-FR_2019-03-26-O1195.u31	The next speaker is Mr Laurent Furst, to put his question, No 651, on plastic waste and pollution of the oceans.
ParlaMint-FR_2019-03-26-O1195.u32	Climate change and the decline in biodiversity are major issues for the future of humanity. Another subject seems to me to be more than essential: pollution of the oceans. The oceans are the cause of life on earth, they are a carbon pump and they produce oxygen. The oceans feed our world, which has 7 billion people and will soon number 9 billion. Yet, the oceans are suffering and deteriorating, especially as a result of plastic pollution. According to the publications, the figures vary, but we know that 55 kilos of plastics are produced annually per human being, that only 20% of the plastic is recycled and that 90% of the non-recycled or energy-recovered plastic ends at sea, mainly through rivers. We also know that plastic production could increase by 40% by 2030, that a plastic bag will take 450 years to disintegrate and a bottle of water or soda 1,000 years, and that, within 50 years, if nothing changes, the mass of plastic at sea will be greater than that of fish. We also know that the seventh continent, the plastic vortex, discovered in the North Pacific twenty-two years ago, is now followed by other clusters that form at the convergence of marine currents. We know four other essential things: plastic enters the food chain, which will not be without consequences for man, who will also increasingly need the world's fisheries resources; many iconic species of marine biodiversity, such as turtles or cetaceans, are affected by plastic ingestion, not to mention the deadly effects on seabirds; plastic at sea is difficult to recover, and actions undertaken in this area will have a communication dimension – useful in any case – rather than a real effect; Above all, we must stop this madness which puts nature and, in the end, man in danger. Madam Secretary of State to the Minister of State, Minister for the Ecological and Solidarity Transition, my question is not really about what France is doing in France, because we are not excellent, not very good. But goals have been set, which must be achieved quickly. This will allow us to speak up to what we are, that is, the second world maritime potential, with the French global maritime surface being equivalent to that of China and Mongolia combined. So these are my questions. What is France's action at the international level to change the situation and change the situation? Shouldn't a COP-type climate conference be triggered and a new international treaty on ocean pollution proposed? Does Europe exist on such a subject? Very concretely, is it possible to help poor countries hard hit by the proliferation of plastic to recover it in order to recycle it?
ParlaMint-FR_2019-03-26-O1195.u33	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-03-26-O1195.u34	First of all, Mr Furst, I thank you very much for your question, which is of fundamental importance. Unfortunately, little by little, our oceans are mutating; They are no longer what they were, and the phenomenon is likely to accelerate. You were rightly talking about waste, especially plastic waste, which is all too often found in the ocean. The Ellen MacArthur Foundation even states that, by 2050, there could be as much plastic waste as fish in our oceans. It is criminal, with respect to humanity as well as to biodiversity and the living beings that inhabit them. France's objective is at several levels. A first essential aspect should be stressed: once plastic waste is in the sea, it is too late! It is therefore on earth that we must change the economic system, change our ways of producing and consuming, in order to avoid the over-consumption of plastic objects that invade our daily lives, to which we are too accustomed and which, for many of them, end up in the oceans. France is therefore pursuing at national level an ambitious policy to combat plastic waste through, for example, a national pact on plastic packaging, the transformation of the economy with the development of the circular economy or a series of measures on which I hope to have time to return in my reply. But I want to talk to you about France's objective at the international level, because, you are right, a large part of plastic pollution comes from countries located mainly in Asia. France is also extremely active in this regard. First of all, the question of the high seas is essential. We must give status to this high seas. Humanity must give itself the means to protect it. Negotiations are under way and France is very active on this issue. Moreover, the French presidency of the G7 has just begun, and our country has made the fight against plastic pollution in the oceans and the preservation of marine biodiversity one of the priorities of its presidency. We want to set very concrete objectives. That is why we have changed our method: instead of having a communiqué signed by a set of countries, we want action; We want to create a coalition of at least 25% of the states involved in the fight against plastic pollution in the oceans. Similarly, at European level, we are bringing together countries – we will announce it in the coming months – to also engage in a pact against plastic to change practices on land. Finally, France is extremely mobilized alongside China, which will host the COP15 of biodiversity, which will be as important as COP21 was for the climate.
ParlaMint-FR_2019-03-26-O1195.u35	Mr Laurent Furst has the floor, for one word, because the time has expired.
ParlaMint-FR_2019-03-26-O1195.u36	It seems essential to recall the following facts: Europe accounts for only 18% of the plastic produced in the world; Third-world countries do not really have a choice because there is no cold circuit for food and therefore food plastic is very important there; And it is above all this that we find in the oceans; Therefore, collection is important. But let me add, Madam Secretary of State, that although we do not belong to the same political family, on such essential matters, we are holding the same speech. It's beautiful!
ParlaMint-FR_2019-03-26-O1195.u37	Thank you for that nice conclusion.
ParlaMint-FR_2019-03-26-O1195.u38	Mr Adrien Quatennens has the floor to put his question, No. 632, on the green rule.
ParlaMint-FR_2019-03-26-O1195.u39	"Have we started reducing our greenhouse gas emissions? The answer is no. Have we started to stop the erosion of biodiversity? The answer is no. Have we started to put ourselves in a position to stop the artificialisation of the soil? The answer is no." These words, Madam Secretary of State to the Minister of State, Minister for the Ecological and Solidarity Transition, you know them, of course: they were those of Minister Nicolas Hulot when he resigned. As the country's youth rises and you act for the climate, you continue the free trade policies, in breach of the, yet unambitious, commitments of COP21. As the country's youth rises and you act for the climate, you refuse to include in the law the prohibition of glyphosate. As the country's youth rises and you act for the climate, you postpone the energy transition. According to the climate experts, we only have 12 years left, not to green your program a little bit, but to change the economic model. The climate emergency cannot accommodate your small steps and your setbacks – I am convinced that it may be a difference between us. Ecology is not soluble in liberalism; I don't think it's more so in macroism – even though I see that ecologists from the trade fair join the ranks of La République on the way to election deadlines. You must know that, under treaties that prohibit over 3% of the deficit, our country cannot invest significantly, as it would have to, to meet the climate challenge. In Lille, peaks of pollution are among the most common in France: we are 60 days a year, while the WHO – the World Health Organization – considers the situation alarming beyond three days a year. The lack of ecological planning makes it possible to continue and facilitate ever more crazy urbanization projects. For example, the controversial project to develop the Saint-Sauveur wasteland perfectly illustrates the concrete race: Martine Aubry, mayor of Lille, and Damien Castelain, president of the metropolis, support the creation of an Olympic pool instead of one of the last unurbanised places in the city, which could constitute the real green lung demanded by many inhabitants, while a sterile opposition between the need for housing and the need to breathe is being played on the spot. The law for a state serving a trust society of July 2018 replaces the public inquiry procedure with a simple digital consultation for certain projects: under the pretext of simplifying, you actually make it more difficult for citizens to access the debate. Madam Secretary of State, the climate challenge is an assured threat to humanity if we enter by the law of the market. Why not put the green rule on the agenda, according to which nature would not be taken away more than what it can reconstruct? This is a real technical challenge for all humanity, for which, I believe, France can deploy all its technological capabilities, know-how and technical skills.
ParlaMint-FR_2019-03-26-O1195.u40	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-03-26-O1195.u41	You may be surprised, Mr Quatennens, but I agree with some of your conclusions: yes, the erosion of biodiversity is taking place more and more quickly; Yes, we must do much more, go faster and further in the fight against global warming, and that is also what the President of the Republic has said; I was on the side of youth and I will continue to be so because they are right to stand up and ask for a society that makes more sense and also a profound transformation of the economic system. That is exactly what our government is committed to. As "the youth of the country rises", as you say, you remain in the beautiful words. You're criticizing the "living room ecologists" but I see the ecology of the stage here. Yes, the economic system, this sometimes totally absurd capitalism and this finance that only works for itself must be fundamentally changed, and we have begun to do so, especially through the G7 presidency and our international commitment. The financial world must be at the service of the environment. In this connection, I was back in Brussels last week to defend the idea that climate risks should be taken into account as well as financial risks. Similarly, we want to transform the economic system, I had the opportunity to talk about it in my response to Laurent Furst, by changing our modes of production and consumption; To this end, the aim is to reduce the quantities of articles consumed, in particular plastic, by strongly encouraging recycling and promoting reuse as soon as possible, and the Government is pursuing a policy to this end, including through the national pact on plastic packaging. You see, what our country needs is actions, Mr. Member. It's good to talk about stage, but they don't tell us how to do it. We have to get into the debate on the method, start getting our hands dirty. Yes, that is the reality if we are to actively combat global warming and promote biodiversity. That's the point. When we stick to the main principles, of course we all agree, but now we have to get out of ideology. What solutions do you propose? What way to walk forward? I hear a lot of things about you, but I can do the same! It is indeed very comfortable, but when will you bring really concrete solutions? What you propose is sometimes like a green dictatorship! That's also what I hear through your comments on the green rule! I invite you to talk to the people who are facing the realities of climate change: we must reconcile certain imperatives – I am thinking of employment for families who risk losing it – and the acceleration of the fight against climate change. Because it's about thinking "at once" when you want to switch systems.
ParlaMint-FR_2019-03-26-O1195.u42	Thank you, Madam Secretary of State.
ParlaMint-FR_2019-03-26-O1195.u43	That is the reality that must be taken into account when you are in a position to decide, and it is much more difficult than when you sit quietly on your bench.
ParlaMint-FR_2019-03-26-O1195.u44	I call on everyone to ensure that the total speaking time, which, including the reply, cannot exceed six minutes, is respected, as there are thirty-three questions this morning. To Mr Adrien Quatennens.
ParlaMint-FR_2019-03-26-O1195.u45	I'll be as brief as possible, Mr. President. Madam Secretary of State, I regret that, at the end of your reply, you have used a political tone towards me when I really think that we are all, you and I understand, at the foot of the wall. You blame me for making a stand-off, but the solutions that my group is proposing would allow you to get out of the regime of incantation in which you, for your part, are standing. In answer to the previous question, you said that it was necessary to...
ParlaMint-FR_2019-03-26-O1195.u46	The time has expired!
ParlaMint-FR_2019-03-26-O1195.u47	...change patterns of production and consumption: I propose here a really applicable method, consisting of establishing a political rule that would require movement.
ParlaMint-FR_2019-03-26-O1195.u48	I ask you to conclude, dear colleague.
ParlaMint-FR_2019-03-26-O1195.u49	I'll finish. Furthermore, you must know, Madam Secretary of State, that it is not possible to do what you call your wishes without investing heavily, but that the current framework prevents us from doing so.
ParlaMint-FR_2019-03-26-O1195.u50	Stop!
ParlaMint-FR_2019-03-26-O1195.u51	Thank you.
ParlaMint-FR_2019-03-26-O1195.u52	I'm finishing, Mr. President. The difference between you and me on this subject is that, unlike you, I do not believe that, in the face of the temporal urgency, small streams can make big rivers: our country needs great political decisions.
ParlaMint-FR_2019-03-26-O1195.u53	I want to answer it!
ParlaMint-FR_2019-03-26-O1195.u54	In one sentence, Madam Secretary of State.
ParlaMint-FR_2019-03-26-O1195.u55	It is not enough to say that we must invest heavily; We have to afford it. But that's exactly what we're doing,...
ParlaMint-FR_2019-03-26-O1195.u56	The Treaties of the European Union prevent us from doing so!
ParlaMint-FR_2019-03-26-O1195.u57	... especially at European level. I fully agree with you that banks and other financial institutions are investing heavily in projects that are harmful to the planet. No, it's not normal, we have to fight it, and that's exactly what we're doing!
ParlaMint-FR_2019-03-26-O1195.u58	You're making the same observation as I am! Learn from it!
ParlaMint-FR_2019-03-26-O1195.u59	We could continue the debate!
ParlaMint-FR_2019-03-26-O1195.u60	We will close this rich and lively exchange, which I thank you for, while calling for the mastery of speaking time.
ParlaMint-FR_2019-03-26-O1195.u61	Mrs Jacqueline Dubois has the floor to put her question, No 639, on the conversion premium for the purchase of a clean vehicle.
ParlaMint-FR_2019-03-26-O1195.u62	The Secretary of State to the Minister of State, Minister for the Ecological and Solidarity Transition, to promote the transition to clean vehicles, the Government has put in place a conversion bonus scheme, the amount of which can be doubled for the most modest households. However, the evidence I have gathered shows that this aid is conditional on the initial financial capacity of the persons concerned, the premium being paid only several months after the application. Thus, a person in my constituency, who, according to him, is eligible for a bonus of 4000 euros, having an urgent need to change his vehicle, is faced with such obstacles that he has eventually abandoned the plan to replace him; her fear of being unable to travel to work if her car makes her soul feel desperate to be caught in a spiral of poverty. For this survivor with the RSA – active solidarity income – and in search of work, paying a sum of 4,500 to 5000 euros is not possible. However, a vehicle is essential for working and travelling in rural areas. The approved dealers she contacted refused to pay the advance for the purchase of a vehicle of this price. As for the RSA services, they do not issue loans to persons who have alternated between periods of acting and RSA, which is his case. Obtaining a bank loan with 430 euros of income per month is difficult, especially since the immediate repayment obligation is binding on it. The director of the Dordogne family allowance fund, whom I met, told me that the CAF would have the financial capacity to advance the sum equivalent to the premium for beneficiaries who do not have sufficient financial resources; This flexibility would remove blockages and facilitate the operational implementation of the conversion bonus scheme, but the CAF would need to be authorised. Madam Secretary of State, we have a duty to make accessible the social measures of ecological transition that we have voted for. How does the Government intend to facilitate and secure the acquisition of the conversion bonus for the poorest? Could the proposal made by the Dordogne CAF be put in place quite quickly?
ParlaMint-FR_2019-03-26-O1195.u63	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-03-26-O1195.u64	Mrs Dubois, I reply instead of Mr François de Rugy, Minister of State, Minister for the ecological and solidarity transition, who cannot be present. I thank you for your question, which is essential, and also for the work you are doing with local actors proposing, as close as possible to the ground, concrete solutions to improve the dissemination of social policies, so that they can benefit as quickly as possible to the greatest number of people. You know that solidarity, especially when it concerns the ecological transition, is our government's priority. Our goal is to achieve carbon neutrality by 2050. To go faster, it is necessary to accompany the French. That is why the Government has introduced the conversion bonus, which is a real success: more than 300,000 bonuses have been paid in the past year; Each week, more than 10,000 vehicle changes are made thanks to this support device. In particular, it benefits modest households, since three quarters of the premiums are paid to non-taxable households. Car dealers play a key role in the scheme as they advance more than three-quarters of the premiums. However, you are right to point out that there is a need for even more support for the most modest households. Financing solutions must be designed for this purpose, in conjunction with car manufacturers. That is why the Prime Minister has asked the Ministry of Economy and Finance to implement such measures, such as zero-rate loans. I have no doubt that the Minister of Economy and Finance will be able to inform you on a regular basis of the progress of this work. I am also sure that he will be happy to discuss it further with you, particularly with regard to the solution you are proposing. Finally, I invite you to discuss this with my team and the minister responsible for transport. I believe it is important to continue to make progress in the social support of the ecological transition, and I would like to thank you again for proposing concrete solutions.
ParlaMint-FR_2019-03-26-O1195.u65	Mrs Jacqueline Dubois has the floor.
