ParlaMint-FR_2019-06-04-O1256.u1	The next item is the question to the Government.
ParlaMint-FR_2019-06-04-O1256.u15	Yes, we support the upscaling of our industries with 500 million euros serving industry 4.0. And that's why we're gaining market share. Yes, finally, we are recruiting through the reform of the labour market, thanks to the reform of vocational training, thanks to the EUR 15 billion invested in skills. [[Exclaims on the benches of the LR group]] [[Vif applause on the benches of the LaREM and MODEM groups]] Because what is the first block to the development of the industry? You know this: it's recruitment, it's the difficulty in finding skills. We certainly have to deal with difficult issues, but I would also like to hear about the good results, if only those of the EY barometer measuring the attractiveness of France, published this morning, which show that France is moving forward where the United Kingdom and Germany are receding.
ParlaMint-FR_2019-06-04-O1256.u16	You're not saying anything about the IMF conclusions published yesterday...
ParlaMint-FR_2019-06-04-O1256.u17	Think about changing your card next time!
ParlaMint-FR_2019-06-04-O1256.u18	The floor is for Mrs. Barbara Pompili, whom we are listening in silence, please.
ParlaMint-FR_2019-06-04-O1256.u19	My question is also addressed to Agnès Pannier-Runacher, Secretary of State to the Minister of Economy and Finance. Yesterday, the court of commerce in Amiens placed the company WN in judicial reform. This is obviously a hard blow for the employees, especially the 162 ex-Whirlpool, taken over by WN as part of the reindustrialization of the site. After this new twist, one could be discouraged, as is the case on the right-wing benches, two years after the media and political noise surrounding Whirlpool's departure. But this is another story that we, Amienois, want to write because, contrary to what some might believe, we have the resources to bounce back, once again. First of all because it is an entire territory that is mobilizing for the reindustrialization of the site. All local, departmental, regional and national actors were present this morning around the WN teams to find solutions together. The Government has been active from the beginning and will continue to support the projects. Secondly, because Amiens is a territory full of assets, ladies and gentlemen, one hour and ten minutes from Paris, which can develop in all sectors that are highly job-creating, such as digital technology or the ecological transition. And the connected lockers made by WN are very interesting in this respect. Finally, and most importantly, because WN's employees are great people, who have never given up and, on the contrary, have been able to adapt, evolve and train to face the new challenges they faced. They now have recognized skills and companies that will come to the site will have the chance to work with such collaborators. [[Applause on the benches of the LaREM and MODEM groups]] Madam Secretary of State, you were present with us this morning in Amiens. You were able to see for yourself the potential of the site and, above all, the skills of the employees. What can we do, all together, in this crucial moment, to give all its chances to the activity on the former Whirlpool site?
ParlaMint-FR_2019-06-04-O1256.u20	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2019-06-04-O1256.u21	Thank you, because you have come part of the way, because you have given part of the answer.
ParlaMint-FR_2019-06-04-O1256.u22	It's normal, you're the one who wrote his question!
ParlaMint-FR_2019-06-04-O1256.u23	To find a solution for the Whirlpool site, it takes committed, constructive and aware elected representatives of the site's strengths. Because, yes, we have 70000 square meters available, ideally located to implement industrial projects. However, we did not wait until this morning to start working on it. We intend to reindustrialize beyond WN's proposal. Yes, we are accompanying WN to focus this company on the most promising activities because if its initial business plan has not been delivered due to lack of business partners, the firm AlixPartners, which we have mandated, highlights the innovative nature of WN's proposal. And yes, we must help them find trading partners and maintain employment. Finally, we have several proposals for reindustrialization of the site. [[Applause on the benches of the LaREM and MODEM groups]] Time is running out: we have 15 days to find buyers. We may have to go through ups and downs, but I can assure you that, like you, the state is committed to finding solutions. I would like to take this opportunity to pay tribute to the 160 employees I met this morning who show breathtaking solidarity. This solidarity also owes to the fact that in two years, thanks to our investments in their skills, we have made them progress – they are able to have an individual destiny, beyond the collective destiny that we will give to this site.
ParlaMint-FR_2019-06-04-O1256.u24	Mr Jean-Christophe Lagarde has the floor.
ParlaMint-FR_2019-06-04-O1256.u25	[["Oh! » on several benches of the LaREM group]] Prime Minister, at this very moment, almost 800,000 second-hand students, who were suffering from the plasters of the reform of the high school are choosing their specialties from the perspective of their future curriculum in higher education. They wonder what will be expected from tomorrow's universities, preparatory classes and major schools. It is normal for these students and their families to go through a period of hesitation by questioning the "good specialty." Those who want to join a science school will likely choose all the scientific subjects when they have been told more diversity. Above all, Mr. Frédéric Thiriez, chosen by the Government to reform the ENA and the high civil service, advocates a year of common ground for a number of administrative professions that do not necessarily have much to do with each other, such as hospital directors, territorial directors, magistrates, police commissioners, Ponts engineers. This training could take place in the same school tomorrow. Before we know what is required for each trade, the intersection of the two problems that I have just raised may involve several generations. Students in the current second classes, and second-level students in the next three years. You will agree that the content of a magistrate's training cannot be the same as that of a bridge engineer. [[Applause on the benches of the UDI-Agir group]] We echo a real concern by asking you that the students to whom the new provisions of the reform of the high school do not apply are not obliged to make choices even though there are plans to merge the schools they wish to integrate. These generations cannot at the same time suffer the consequences of the two reforms. Prime Minister, I would like you to reassure us on this matter.
ParlaMint-FR_2019-06-04-O1256.u26	The Prime Minister has the floor.
ParlaMint-FR_2019-06-04-O1256.u27	Mr. President Lagarde, your question has at least four different topics...
ParlaMint-FR_2019-06-04-O1256.u28	At least!
ParlaMint-FR_2019-06-04-O1256.u29	[["Ah! » on several benches]] These are four very interesting topics. First of all, you ask the question of the choice of "majors" to be made by second-level students for the first and final classes. All the second-hand students concerned ask themselves questions and their parents at least as much as they do. I can testify.
ParlaMint-FR_2019-06-04-O1256.u30	Me too!
ParlaMint-FR_2019-06-04-O1256.u31	You too, Mr. President! I can testify, I said, that this generation is worried, which is very legitimate. You then asked the question of the reform of the baccalaureate, then the question of guidance in higher education, and finally the question of the transformation of the system of selection and training of senior officials and public servants in the context of the reform which we have asked Mr Frédéric Thirez to prepare. As regards the choices to be made at the end of the second class, we do not want to create a system that requires high school students to make choices that would condition or predetermine their orientation in higher education or in the professional world. You know that the old system, the one that you and I have known, was very often asking young people to choose between the scientific, economic and literary sectors at an early stage. Once this choice was made, this system allowed only marginal reorientation at the time of access to higher education. In particular, we wanted to put an end to this by providing for much more varied modules. This seems to us to be both smarter for the high school student, and much smarter for the future student, because we found that the diversity of high school education was a guarantee of the quality of higher education. The greater diversity of subjects chosen in the first and final classes will ensure greater quality for teachers and for higher education. It is therefore not at all a question of pre-determining, from the end of the second, professional choices, but, on the contrary, of opening up the possibility of future choices. As far as the system of selection and training of senior officials is concerned, you are right: we have decided to transform it. Why?
ParlaMint-FR_2019-06-04-O1256.u32	Because everything has to change so that nothing changes!
ParlaMint-FR_2019-06-04-O1256.u33	Because we want to ensure that young people of exceptional quality can come to serve the state, but we also want to ensure that the diversity of talent recruited is greater. We want to ensure that the training of these future senior officials is broader. We want to ensure that a hospital director, a magistrate, a future prefect, that an engineer from the Bridges and Roadways, if he is to serve the State, can share moments in common. Not only is it good for them to know each other, but it seems to us that there is a common core of materials and values to share in order to then be able to serve the state in trades that are no longer at all organized in silos.
ParlaMint-FR_2019-06-04-O1256.u34	Corporatism!
ParlaMint-FR_2019-06-04-O1256.u35	You know very well, Mr. President Lagarde, there are a very large number of engineers, engineers from the Bridges, for example, in the Ministry of Finance or in ministries that have nothing to do with the profession or the initial career guidance of the persons concerned.
ParlaMint-FR_2019-06-04-O1256.u36	That's the problem!
ParlaMint-FR_2019-06-04-O1256.u37	It therefore seems useful to us that magistrates, prefects, diplomats, all those who are destined to serve the State, can share a moment and joint formations. It is also the initial spirit that led to the creation of the ENA: a desire to guarantee a great inter-ministeriality in the training of State agents. In a way, the original model has been restricted and impoverished. [[Applause on several benches of the LaREM group]] We therefore want more diversity, as much talent as ever, but more joint training and more sharing between the different services of the State. Of course, Mr. President Lagarde, when the student chooses the preparatory classes or the university, in other words, his training in higher education, he or she will take into account the elements of the reform that we will adopt in due course. [[Applause on the benches of the LaREM and MODEM groups]] I gave Mr Thiris until the end of the year to write his report. It is obviously too early, at this stage, to draw operational consequences in terms of orientation, but we can make the bet, Mr. President Lagarde, that, in order to continue to become an engineer of the Bridges, one will have to master mathematics and physics well. And we can also make the bet that in order to become a great magistrate, it will be useful to master the law well, so a number of elements related to humanity.
ParlaMint-FR_2019-06-04-O1256.u38	Mrs Mireille Clapot has the floor.
ParlaMint-FR_2019-06-04-O1256.u39	Madam Secretary of State to the Minister of Economy and Finance, my question concerns the economic attractiveness of France. I would like to associate my colleagues in the Committee on Foreign Affairs. [[Mr. Laurent Saint-Martin applauds]] According to the Ernst &amp; barometer Young France – EY France –, published today, our country is the first European destination for investment in industry and research and development. Indeed, across all sectors, this firm counts more than 1000 international investment projects in France, which allows our country to hold the UK, and even to pass Germany. This success comes in the context of a decline in the number of foreign investment projects on the Old Continent. Thus, in research and development, France rose to first place in 2018 with about 100 innovative centres hosted, surpassing the combined results of the United Kingdom and Germany. Similarly, the industry, which it is said to be losing from its superb, is very dynamic since the projects are on the rise and, as I see in my Drômois territory, the number of industrial jobs created in France has rebounded in 2017 and 2018.
ParlaMint-FR_2019-06-04-O1256.u40	In 2018, it's falling! You're talking nonsense!
ParlaMint-FR_2019-06-04-O1256.u41	To mention these good figures does not mean to minimize the difficulties of certain sites or the situation of our compatriots who are currently living in uncertainty. However, we must also welcome positive results for our economy as a whole. [[Exclaims on the benches of the LR group. – Applause on the benches of the LaREM group]] This study thus reinforces, indeed, the signals of an industrial awakening in Hexagon. This revival is due to the determination of the President of the Republic and the Government to pursue an economic policy in favour of entrepreneurship, investment and innovation.
ParlaMint-FR_2019-06-04-O1256.u42	By raising taxes!
ParlaMint-FR_2019-06-04-O1256.u43	[[Applause on the benches of the LaREM group. – Exclaims on the benches of the LR group]] Madam Secretary of State, could you tell us how the Government intends to continue its efforts to attract ever more investment into our country so that it remains in the Top 5 most attractive in the world?
ParlaMint-FR_2019-06-04-O1256.u44	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2019-06-04-O1256.u45	My word, it will replace Bruno The Mayor!
ParlaMint-FR_2019-06-04-O1256.u46	[[Exclaims on the benches of the LR group]] Madam Member, you are right to point out the good results of our economy, as EY points out.
ParlaMint-FR_2019-06-04-O1256.u47	What about the debt?
ParlaMint-FR_2019-06-04-O1256.u48	[[Applause on several benches of the LaREM group]] They succeed those announced by A.T. Kearney two weeks ago, who placed France in fifth place in the world of the most economically attractive countries – making us two more places compared to the previous year.
ParlaMint-FR_2019-06-04-O1256.u49	Thank you Holland!
ParlaMint-FR_2019-06-04-O1256.u50	Yes, in 2018, we are the second most attractive country, ahead of Germany, with more than 1000 investment projects, while Germany and the United Kingdom are falling back. Yes, we are the first destination for increasing industrial investment.
ParlaMint-FR_2019-06-04-O1256.u51	Definitely, it's all right!
ParlaMint-FR_2019-06-04-O1256.u52	[[Applause on the benches of the LaREM group]] Yes, today we are hosting more R&D projects than Germany and the United Kingdom together. The facts are stubborn. [[Continuous exclamations on the benches of the LR group]] [[Applause on several benches of the LaREM group]] This success is not the result of chance; This is the result of the reforms that have been carried out by the Government in favour of competitiveness. Today they find their translation in these good results. I am thinking of the transformation of the CICE – a tax credit for competitiveness and employment – into contribution reliefs, the reform of capital taxation to allow more investment in businesses or labour orders for labour market reform. I want to point out that EY's study indicates that one of the obstacles to French attractiveness was problems of labour market flexibility. I am still thinking of massive investment in skills.
ParlaMint-FR_2019-06-04-O1256.u53	What about the lower wages?
ParlaMint-FR_2019-06-04-O1256.u54	What about the 3% deficit?
ParlaMint-FR_2019-06-04-O1256.u55	The OECD estimates structural GDP growth as 3.2% as a result of these reforms. We will therefore pursue them, we have committed ourselves to them, with all those who want to support us, such as the parliamentarians, among whom Mrs Clapot, who refers to the attractiveness of the territory or Mrs Marie Lebec. In the context of the 2025 productive pact, we will deal with these issues, including the facilitation of administrative formalities, since this is one of the points considered by EY as an obstacle to our attractiveness...
ParlaMint-FR_2019-06-04-O1256.u56	Thank you for closing, Madam Secretary of State!
ParlaMint-FR_2019-06-04-O1256.u57	[[Applause on the benches of the LaREM and MODEM groups]] We have just entrusted a mission on this subject to your colleague, Mr Guillaume Kasbarian...
ParlaMint-FR_2019-06-04-O1256.u58	Mr. Serge Letchimy has the floor.
ParlaMint-FR_2019-06-04-O1256.u59	Prime Minister, there are relics between the Republic and the overseas peoples of the colonial era that still affect human relations and fuel racial friction. Among these relics, there is the question of the fifty geometric steps: this land reserve of colonial times along the coast has become, over time, a refuge for the poorest but also more or less abusive privatization zones. Between poverty and wealth, the fifty steps are the subject of countless conflicts of use. The recent events of Fond Larion in the commune of Sainte-Luce, Martinique, are indicative of a feeling of injustice and a deep malaise that crosses the country on the land question. Such a situation also highlights the inadmissible shortcomings of the State in respect of freedom of movement along the beaches; a situation aggravated by erosion because Martinique narrows by sight with, in places, thirty-five meters of retreat of the coasts in ten years! In the face of public unrest that is likely to worsen, the responsibility of the State is committed: failure to implement the 1986 Littoral Act, which establishes easements of passage; non-application of Article 27 of the Act of October 2015 which provides for the transfer of the management of fifty steps to the communities of Martinique and Guadeloupe; no approval of the strategic documents or delineation of the land concerned; no financial means identified. [[Mrs. Valérie Rabault applauds]] [[Applause on the SOC benches and on many of the GDR benches. – Mrs Delphine Batho also applauds]] Therefore, Prime Minister, I have two questions and one suggestion: can you tell me a new agenda to meet the obligations of the State? When will you consider it useful to give real meaning to the notions of subsidiarity and differentiation in this country? In this regard, the humanist and emancipatory philosophy of Aimé Césaire can be a source of inspiration, and when will you use it to get these overseas countries out of their present lethargy and structural demiliency? - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no no no no no no no no no
ParlaMint-FR_2019-06-04-O1256.u60	The next speaker is the Minister for Overseas Affairs.
ParlaMint-FR_2019-06-04-O1256.u61	I would point out, for the information of all, that the rule of fifty geometric steps corresponds to about eighty-one metres on the coast in the overseas departments and that this is one of the oldest rules of French law. This band of land became, in 1955, the private domain of the State, and in 1986 the agencies of the fifty geometric steps, of course public institutions of the State, were created. These agencies are in charge of regularizing the untitled occupation of these lands, their competences applying to all. I know, honourable Member, that the subject of the fifty steps is currently being debated in Martinique and that it is absolutely necessary to be able to deal with all the issues arising therefrom because many families have, for generations, for historical reasons, been living on the coast. Adjustments can of course be made on a case-by-case basis, in the continuity of local urbanization, but not in an area of natural risk or major ecological interest. The erosion of the coast line, as you mentioned, has made it impossible to reach certain beaches on foot. [[Applause on a few benches of the LaREM group. – Exclaims on the benches of the LR group]] It is therefore necessary to take action in order to give a twofold answer: one to the right of ownership and, at the same time, the other to the free passage. Where I join you, it is true that it was decided – on your initiative – in 2015 to transfer the powers of the fifty-step agencies to the local authorities... and four years later, it was not done. There have always been many good reasons for this inaction, but after looking at the file carefully, I find that they are not valid. And you're right: everyone has to take responsibility. That is why I have proposed, and I will do so with my colleagues François de Rugy and Jacqueline Gourault, to introduce a provision to this effect in the future bill for the prevention and protection of natural hazards overseas.
ParlaMint-FR_2019-06-04-O1256.u62	Mrs Laurence Trastour-Isnart has the floor.
ParlaMint-FR_2019-06-04-O1256.u63	Madam Minister of Higher Education, nearly 900000 young people are registered on the Parcoursup platform. Among these high school students, very few are informed that the personal data they enter feed into a database, Orisup – a system of information on guidance in the superior – which contains in very detail the entire academic and academic career of the candidate, as well as his personal and family data, including the gross income of the parents. Almost all of these data are intended to be retained for 15 years and used by researchers. They are supposed to have only one statistical purpose. Is it acceptable, Madam Minister, that the decree establishing Orisup does not impose the applicant's express agreement on the use of his personal data? I would remind you that Parcoursup has given rise to multiple computer malfunctions and bugs whose bachelors have made the expense.
ParlaMint-FR_2019-06-04-O1256.u64	That's right!
ParlaMint-FR_2019-06-04-O1256.u65	In January, a student in DUT discovered a computer flaw in Parcoursup which, according to him, would have made it possible to divert student accounts massively; In May, Parcoursup experienced a large-scale computer bug to the point of questioning the assignments assigned to thousands of candidates. You then told us that this error was due to a bad setting... Are Orisup data well protected? Orisup being linked to Parcoursup, one can only have doubts about its safety. It would be disastrous if all personal and sensitive data were hacked because of a computer failure or poor setting! [[Applause on the benches of the LR group]] Minister, my question is clear: can you tell the national representative that everything has been done to strictly protect the personal data contained in Orisup and thus certify that this database really protects the privacy of our children and their families?
ParlaMint-FR_2019-06-04-O1256.u66	The Secretary of State to the Prime Minister, the spokesman for the Government, has the floor.
ParlaMint-FR_2019-06-04-O1256.u67	I thank you for your question, which is indeed important because, as you know, data protection is the subject of a great deal of apprehension, if not anxiety, on the part of our fellow citizens, because of the exponential development of both social networks and all Internet-related applications. It is important to recall the reason why we have introduced Parcoursup and the benefits that this new guidance system provides for our young people. First of all, Parcoursup has put an end to the inequity of drawing lots so that, from now on, it is on the basis of their only educational path that future students can be oriented. [[Exclaims on the benches of the LR group]] It is also the increase in the number of undergraduate fellows – plus 21% – and a better geographical mobility, especially in the Île-de-France region, allowing future students to access training to which they had not previously attended. [[Same movements]] It is an orientation system that allows students to collect various data to guide them.
ParlaMint-FR_2019-06-04-O1256.u68	With algorithms!
ParlaMint-FR_2019-06-04-O1256.u69	[[Same movements]] Be assured, Madam Member, that the Government is paying particular attention to ensuring that this data is protected.
ParlaMint-FR_2019-06-04-O1256.u70	But that's not the point!
ParlaMint-FR_2019-06-04-O1256.u71	The Parcoursup algorithms have been designed with ANSI encoding that brings important security elements to the various government sites. We are, of course, making sure that everything is respected.
ParlaMint-FR_2019-06-04-O1256.u72	Where are the ministers?
ParlaMint-FR_2019-06-04-O1256.u73	We are also committed not to reuse personal data. [[Long exclamations on the benches of the LR group]] [[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] I ask you to believe that the Government shares your concern and ensures that there is no fraudulent use of the data. It is of course to distinguish cases of hacking from which we try to protect ourselves as much as possible.
ParlaMint-FR_2019-06-04-O1256.u74	Mr Sebastien Chenu has the floor.
ParlaMint-FR_2019-06-04-O1256.u75	My question is to the Minister of State, Minister for the Ecological and Solidarity Transition. In the aftermath of the European elections, the Government reserves painful surprises to the French: after timely concealing many social plans, it decided that as from 1 June a sharp increase in the price of electricity would be applied by 5.9 per cent. The hangover of the French will continue, as a further increase in the price of electricity is announced for August 1st. These umpteenth price increases will hit the middle classes and the most modest households that are already facing a record price of fuel. The very high cost of energy and its sharp increase arouse great emotion in the most popular constituencies. In response, the Government has merely increased the energy cheque by 50 euros, while this surge in prices will, on average, weigh close to 100 euros in the household budget for electricity heating. This is the tenth increase in ten years! However, we were promised that opening up the electricity market to competition would result in a significant reduction in tariffs. In the media, the president and chief executive officer of the Électricité de France – EDF – and you, Minister, do not seem to be taking on this brutal increase for which you are referring. When one of you justifies this surge in prices with too much tax, the other denounces too high salary costs and the special rates enjoyed by EDF agents. It has been given all the power to decide the evolution of electricity prices to a commission, and the Government is reduced to accepting, powerless, these increases and to applying them pitifully! Once again, we are suffering from the ideology imposed by the European Union, which makes openness to competition the only strategy of economic policy. Thus, the balance sheet of the opening up to the sacrosanct competition that Brussels is celebrating has been the 50% increase in the electricity tariff in ten years and, for EDF, once an industrial flagship of our country, the loss of 3 million customers. [[Applause from non-attached Members]] As economic experts, how do you explain that opening up to competition in the electricity market has only had the effect of price increases for consumers and, for EDF, the loss of millions of customers? And how do you justify the fact that you constantly weaken the French by making such decisions?
ParlaMint-FR_2019-06-04-O1256.u76	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2019-06-04-O1256.u77	And taxes!
ParlaMint-FR_2019-06-04-O1256.u78	You know very well that nothing has been hidden, since no subject has been dealt with more often in six months than electricity prices! Last winter, we refused to apply an increase in tariffs that would have occurred at the time when the French used the most electricity to heat themselves.
ParlaMint-FR_2019-06-04-O1256.u79	That doesn't change the problem!
ParlaMint-FR_2019-06-04-O1256.u80	We announced in December a tariff freeze that we applied. [[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR Group and among non-attached Members]] At the end of last year, we announced the increase of the energy check, which you seem to be sweeping with a backhand! I can assure you that the 5.5 million French people who received this energy check were happy to have benefited! [[Same movements]] During the Easter weekend, I met some French people who presented me with this check and said: "Thank you for lightening the electricity bill of those who, like us, have a small retirement or a small salary." You can sneeze! Still, for these people, receiving up to 270 euros of energy check has seriously lightened their electricity bill.
ParlaMint-FR_2019-06-04-O1256.u81	Thank you, François de Rugy!
ParlaMint-FR_2019-06-04-O1256.u82	This will not be the case since, as I have announced, we are going to change a method of calculation that has not changed during the ten years of previous governments. We will amend it in the context of the energy bill currently under consideration by the Committee on Sustainable Development, which will be presented in the House by the end of June. [[Applause on the benches of the LaREM and MODEM groups]] The French can also compare prices thanks to the national energy mediator, who is an independent public authority. By visiting the energy-info.fr website, everyone can compare the prices of the various offers, including EDF's ones because EDF also offers cheaper prices, outside the regulated rates. We are obviously committed to controlling the energy expenditure of the French.
ParlaMint-FR_2019-06-04-O1256.u83	Thank you, Santa!
ParlaMint-FR_2019-06-04-O1256.u84	Mr Patrice Perrot has the floor.
ParlaMint-FR_2019-06-04-O1256.u85	My question is to the Secretary of State to the Minister of Ecological and Solidarity Transition. I would like to associate my colleague Véronique Riotton. In 2018, only one company destroyed 3.2 million products. This figure gives an idea of what the destruction of their unsold goods by companies is like across our country. In the fight against waste and social responsibility, such destruction is incomprehensible. In 2016, France became the first country in the world to have extremely strong legislation prohibiting food waste, which has since been imitated by many countries. Madam Secretary of State, several months ago, you started working with the players in the industrial sectors and announced that steps would be taken to prohibit the destruction of all unsold goods, without exception. No new product can be destroyed in our country, which is a world first! This announcement has already moved the lines. Large brands have seized the question, such as Galeries Lafayette, which recently launched an initiative for a responsible fashion that more than 500 brands have joined. A famous luxury brand has also announced an end to the destruction of its unsold clothing, which it will now recycle. The announcement of a stricter framework based on broader industrial responsibility confirms our country's commitment to resource conservation and its willingness to remain a pioneer in paving the way for a new production model. Could you elaborate on the scope and timing of this unprecedented ban that you will be defending in the context of the next waste bill announced today by the Prime Minister? [[Applause on the benches of the LaREM group]] Could you also clarify the mechanisms for monitoring and sanctioning, the proper application and deterrent effect of which will be decisive for the effectiveness of these measures?
ParlaMint-FR_2019-06-04-O1256.u86	What a phone call!
ParlaMint-FR_2019-06-04-O1256.u87	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
