ParlaMint-FR_2019-04-02-O1202.u1	The next item is the question to the Government.
ParlaMint-FR_2019-04-02-O1202.u12	Give us back Hulot!
ParlaMint-FR_2019-04-02-O1202.u13	You're right: you have to look further. We have already developed agrofuels, and we will continue along this path with a new generation because the research is successful. As far as hydrogen is concerned, it is probably for ten years, but here too French groups, especially Michelin, are involved, and we support them.
ParlaMint-FR_2019-04-02-O1202.u14	Free Hulot!
ParlaMint-FR_2019-04-02-O1202.u15	[[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] Finally, as you know, there is a Franco-German project to build a battery plant in France and another in Germany to supply the automotive industry.
ParlaMint-FR_2019-04-02-O1202.u16	Mrs Naïma Moutchou has the floor.
ParlaMint-FR_2019-04-02-O1202.u17	Minister of National Education and Youth, this Tuesday 12 March, at the Flammarion school in the commune of Eaubonne, an almost banal scene: of the agitation in the courtyard among the students and Jean Willot, 57-year-old teacher, in charge of a class of CP, who would have seized a student by the arm to calm him down...
ParlaMint-FR_2019-04-02-O1202.u18	It's the fault of your laxity!
ParlaMint-FR_2019-04-02-O1202.u19	The follow-up is dizzying: the child's mother complains about aggravated violence and Jean Willot is summoned by his hierarchy... On Friday, March 15, three days after this school scene, Jean Willot ended his life. He explains, in a letter addressed to his family, that he could not bear to be questioned in this way. Allow me to extend my sincere condolences to all his loved ones. Jean Willot was appreciated by all. His career was exemplary. The shock of his disappearance is only greater: last Sunday, nearly 2,000 people gathered in the commune to pay tribute to him; They marched on the occasion of a moving white march, equipped with banners and t-shirts carrying the same slogan: "Never again! » Never again! ... The conclusion of such a tragedy cannot be summed up better. Because how did we get there? How have slander and the poison of distrust been so insinuated between the three pillars of the school, teachers, parents and children? "One teacher is not congratulated for teaching that two and two make four. Perhaps he will be congratulated for choosing this beautiful profession," wrote Albert Camus in La Peste. I believe that the teaching community needs support in its fine work. It is urgent to re-establish the ties, Minister, to rebuild this school of the trust you call of your wishes, that trust between the teaching community and the families, in the interests of our children. [[Mrs. and Mr. Members get up and applaud at length]] Minister, what measures can be taken to help teachers and to ensure that such a tragedy never happens again?
ParlaMint-FR_2019-04-02-O1202.u20	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2019-04-02-O1202.u21	Madam Member, the events which you have just reminded us of the tragic circumstances have indeed moved a great deal not only in the commune of Eaubonne but in all national education because this chain of consequences is dramatic and tells us something about our society.
ParlaMint-FR_2019-04-02-O1202.u22	It's his hierarchy!
ParlaMint-FR_2019-04-02-O1202.u23	Judicialisation of social relations, as well as individualism and consumerism vis-à-vis the school, phenomena which are not peculiar to France, disturb the normal functioning of the school, especially when it comes to complaining in an abusive way, in order to settle any dispute. As a result of what has happened, I have ordered an administrative investigation, which I am obviously waiting for the conclusions to be able to say more. I have, of course, shown my solidarity with the family and all of its colleagues. An ad hoc team of national education has been present since then because the emotion is still alive and the necessary accompaniment is needed. The director of human resources and the president of Versailles also went to Eaubonne in order to understand, with the entire educational community, what has happened and to see what lessons can be drawn from it. In essence, that is what you are inviting us to do, Madam Member: to know how to avoid this. There is a general response and a particular response. The general answer is to find in the spirit of the school of trust, that spirit that belongs to each of us and that is very important to our country: to trust and position the teacher at the center of the system by trusting him. The other, more specific, response is through an action protocol to support teachers when this type of event occurs. I have therefore asked the Human Resources Branch to set up a working group on this issue so that no one feels alone in such circumstances.
ParlaMint-FR_2019-04-02-O1202.u24	There's work to do!
ParlaMint-FR_2019-04-02-O1202.u25	[[Applause on the benches of the LaREM group and on several benches of the MODEM group]] And, in my turn, I express my condolences to all those who were close to Jean Willot, whose name we will keep intact in our memories by christening a room "Jean Willot".
ParlaMint-FR_2019-04-02-O1202.u26	Mrs Duby-Muller has the floor.
ParlaMint-FR_2019-04-02-O1202.u27	My question is for the Prime Minister. On Sunday, we witnessed a new reshuffle of the Government, which illustrates an umpteenth shrinkage of what remains of Macronism, technical advisers having been preferred to parliamentarians of the majority.
ParlaMint-FR_2019-04-02-O1202.u28	That's right!
ParlaMint-FR_2019-04-02-O1202.u29	That's a fact!
ParlaMint-FR_2019-04-02-O1202.u30	Yet they're brilliant!
ParlaMint-FR_2019-04-02-O1202.u31	[[Prolonged protests on the benches of the LaREM group]] It must be said that you know how to surround yourself, your government being the government of the buddies. In July 2017, then in charge of communication of the Elysée,...
ParlaMint-FR_2019-04-02-O1202.u32	Only Mrs Duby-Muller has the floor!
ParlaMint-FR_2019-04-02-O1202.u33	[[Same movements]] ... Sibeth Ndiaye, now the government's spokesman, said "perfectly ready to lie to protect the President."
ParlaMint-FR_2019-04-02-O1202.u34	That's pathetic!
ParlaMint-FR_2019-04-02-O1202.u35	Is that to say that she is now perfectly ready to lie to protect the Government? His remarks seem to be much more difficult to deal with since his appointment. They obviously question the sincerity of public speech. However, we must relativize the seriousness of his remarks, for such a lie will certainly not be the first of the Government's fake news. Prime Minister, do you endorse such practices at the top of the state? The newspaper Le Monde revealed that at the very beginning of the famous Benalla affair,...
ParlaMint-FR_2019-04-02-O1202.u36	We escaped Benalla from the government!
ParlaMint-FR_2019-04-02-O1202.u37	[[Protests on the benches of the LaREM group]] ... the Elysée press unit had been working to have anonymous Twitter accounts broadcast video montages intended to exonerate the President's adviser. Can the spokesman of the Government confirm to us...
ParlaMint-FR_2019-04-02-O1202.u38	Nothing!
ParlaMint-FR_2019-04-02-O1202.u39	[[Applause on the benches of the FI group. – Mr David Habib and Mrs Christine Pires Beaune also applaud]] ...that she participated in this big misinformation company that was trying to save Private Benalla? Are there other massive fake news broadcasting operations planned by the parolat holder? Prime Minister, contrary to what Mrs Ndiaye seems to think, being a minister is not a "job" like the others,...
ParlaMint-FR_2019-04-02-O1202.u40	I don't think you're a congressman either.
ParlaMint-FR_2019-04-02-O1202.u41	[[Applause on the benches of the LR group. – Mr. David Habib also applauds]] ...but a mission in the service of the French Nation. [[Applause on the benches of the LR and FI groups. – Mr. David Habib also applauds]] Our question is simple: after the lies claimed, the clipping of images and the fake news, what should we expect from you in the coming months?
ParlaMint-FR_2019-04-02-O1202.u42	The Prime Minister has the floor.
ParlaMint-FR_2019-04-02-O1202.u43	[[Vif applause on the benches of the LaREM and MODEM groups. Several members of these groups stand up. – "Stay up! Get up! » on the benches of the LR group]] Madam Member, thank you for giving me the opportunity to welcome the arrival of three outstanding personalities to the Government.
ParlaMint-FR_2019-04-02-O1202.u44	Jealous!
ParlaMint-FR_2019-04-02-O1202.u45	Ministers are always remarkable when they arrive!
ParlaMint-FR_2019-04-02-O1202.u46	The left caviar!
ParlaMint-FR_2019-04-02-O1202.u47	Ladies and gentlemen, please be calm!
ParlaMint-FR_2019-04-02-O1202.u48	[[Vif applause on the benches of the LaREM and MODEM groups. – Prolonged protests on the benches of the LR group]] You'll have to get used to it, the majority support the government! It's an established fact. [[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR group]] Despite the tumult in this House, I would also like to thank you, Madam Member, for allowing me to greet those who have worked very hard in the Government and who, for personal reasons of electoral campaigning, have chosen to leave the Government – of course I am referring to Mrs Loiseau, Mr Mahjoubi and Mr Griveaux. They have worked well in the service of our country. I confirm to you, Madam Member, that the constant concern of the Head of Government has been to form governments gathered around political commitments...
ParlaMint-FR_2019-04-02-O1202.u49	Around the President of the Republic!
ParlaMint-FR_2019-04-02-O1202.u50	... and professional commitments, and to ensure that women and men who have chosen to stand for election, are parliamentarians or have been elected to other mandates are involved in the government team. [[Applause on the benches of the LaREM and MODEM groups. – Prolonged protests on the benches of the LR and FI groups and on certain benches of non-registered MPs]] They were also brought together in the government team, do you mind, Mrs. Duby-Muller, women and men whose experience has not been forged in the political world but in a professional commitment. This experience, which is therefore not strictly linked to the political world, is nevertheless respectable and, in my view, brings great wealth to public affairs. I mean, how proud I am...
ParlaMint-FR_2019-04-02-O1202.u51	Ladies and gentlemen, a little calm!
ParlaMint-FR_2019-04-02-O1202.u52	... to lead such a determined and united Government, which brings together remarkably diverse skills...
ParlaMint-FR_2019-04-02-O1202.u53	Smells like fire!
ParlaMint-FR_2019-04-02-O1202.u54	... and who works every day in the service of the French, with the support of the majority. [[Exclaims on the benches of the LR group]] Madam Member, I know that you are committed to the quality of the public debate. I know you too well to ignore that you do not accept simplifications and wretched polemics. And I respect you for that. [[Vif applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR group]] I can assure you, Madam Member, that no member of the Government means anything other than the facts and what we want to do. All the rest, pass me the phrase, it's "bullshit"!
ParlaMint-FR_2019-04-02-O1202.u55	Speak French!
ParlaMint-FR_2019-04-02-O1202.u56	Ladies and gentlemen, I suggest you take your minds back and listen in silence to Mrs Sabine Rubin.
ParlaMint-FR_2019-04-02-O1202.u57	Minister of National Education, your reforms, like your method, start to cause a serious stir, instead of the expected confidence. This stir started with "red pens" and unionized teachers, and it now reaches the parents. Its highlight was the demonstrations that took place throughout France this weekend, including a dozen in Seine-Saint-Denis, and that will be renewed on April 4. The main reasons for the dissatisfaction of teachers are the imposition of freedom of expression and teaching, a two-tiered school that has distorted equality, and the competition between schools and staff. Teachers understand that they are the adjustment variables of your accounting logic. There, you transform them into guidance counsellors to remove information and guidance centres – IOC – and positions of psychologists of national education – PSYEN; Here, you demand that they become selection boards for admission to university. Now you make them become managers evaluating the performance of children in order to classify the institutions. In the face of such a misuse of their profession, the teachers disobeyed and refused to bring up the results of evaluations, cancelled white bacs, given twenty out of twenty to all students or resigned from the position of Principal Professor. [[Protests on the benches of the LaREM group]] In response, you have decided to punish them: gassing teachers in Toulouse teachers of schools threatened with blame, refusal to transfer used as a disguised means of punishment (Same movements) – and you have contained yourself in too long a silence when a teacher committed suicide. At the end of the day, the ministry's hand is quick to strike, but slower to support! Your intimidation is also media, when you insinuate that teachers and elected officials colporte "bobards"...
ParlaMint-FR_2019-04-02-O1202.u58	Like the ministers!
ParlaMint-FR_2019-04-02-O1202.u59	... or when you blame the unions for explaining your reforms. Minister, unless the last overhaul has entrusted you with the ministry of truth, why don't you listen to the distress and expertise of those who are the first in your administration? [[Applause on the benches of the FI and GDR groups]] [[Applause on the benches of the FI groups. – MM. Fabien Roussel and Gabriel Serville also applaud]] Let me offer you a few leads that will make you gain the confidence of teachers: align the number of students per class and the salaries of teachers with what is being done in our European neighbours; Build classes to accommodate the 35,000 new students expected in the coming school year; Finally, recruit a large number of well-trained accompanying staff with a real status.
ParlaMint-FR_2019-04-02-O1202.u60	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2019-04-02-O1202.u61	[[Applause on the benches of the LaREM and MODEM groups. – Protests on the benches of the FI group]] Mrs Rubin, your speech was fascinating. If you were a teacher in a discipline, it would probably be hermeneutic, this science of interpretation that manages to make things say to ancient languages. Everyone can compare the reality of the law to what you just said. And the kind of caricature you're engaging in, in fact, falls under those bastards that I talked about last week! Since anything bad is good, I would like to take advantage of your question to restore the truth.
ParlaMint-FR_2019-04-02-O1202.u62	Mr President, what is said is not respectful!
ParlaMint-FR_2019-04-02-O1202.u63	First, a priority, which is also a budget, is given to primary school.
ParlaMint-FR_2019-04-02-O1202.u64	The classes are closing!
ParlaMint-FR_2019-04-02-O1202.u65	This results in the creation of 2300 posts in the coming year. Of course, we support kindergarten. Contrary to what some may have said on your benches, not only is it not removed but it is strengthened. Kindergartens will gradually disappear for the benefit of kindergartens. [[Applause on a few benches of the LaREM group]] Secondly, we support the teaching of basic knowledge – reading, writing, counting, respecting others – as a priority for disadvantaged students. This is what is achieved by the duplication of the classes of CP and CE1. Yes, we assume we have done assessments in CP and CE1, precisely to help students, especially the most disadvantaged. The true progressism...-
ParlaMint-FR_2019-04-02-O1202.u66	Progressism is the great word of Macronia!
ParlaMint-FR_2019-04-02-O1202.u67	[[Applause on several benches of the LaREM group. – Protests on the benches of the FI group]] ... consists of taking into account inequalities, the first being inequality before language: this is the objective of evaluations.
ParlaMint-FR_2019-04-02-O1202.u68	What about the answer?
ParlaMint-FR_2019-04-02-O1202.u69	It is easy to do demagogy by caricaturing all the measures that are taken. For my part, I prefer to appeal to everyone's intelligence. [[Protests on the benches of the FI group]] If you read the law, you will see that it has been misinterpreted by some of you. It actually supports the primary school and the entire school system that it seeks to improve. [[Applause on the benches of the LaREM and MODEM groups]] He also intends to help school principals, to whom I would like to express my support. They will not be weakened or removed by the measures that we have taken and which, on the contrary, will strengthen them.
ParlaMint-FR_2019-04-02-O1202.u70	Bobards!
ParlaMint-FR_2019-04-02-O1202.u71	Mrs Sandra Marsaud has the floor, and she is the only one!
ParlaMint-FR_2019-04-02-O1202.u72	My question, I hope a little more positive, is addressed to the Minister for Territorial Cohesion and Relations with Local and Regional Authorities. Combating urban sprawl, rehabilitating urban wastelands, reopening businesses, renovating public space, restoring old buildings or creating housing: these are the challenges that must be addressed by the "City Action" programme; Who's a year old.
ParlaMint-FR_2019-04-02-O1202.u73	The minister wrote the question!
ParlaMint-FR_2019-04-02-O1202.u74	You don't know how to write!
ParlaMint-FR_2019-04-02-O1202.u75	It honours 222 medium-sized cities. Support for projects in each territory is based on seed co-financing provided by partners – the National Housing Agency, the Bank of the Territories and Housing Action – which represent more than €5 billion mobilized over five years. It should also be remembered that the implementation of this plan requires the definition of perimeters of operations for the revitalization of territory: it is an essential tool that determines the islets or neighbourhoods that will be the target of intervention projects. I call the attention of each interested person: these perimeters must be defined finely, but not reduced, in order to avoid making action impossible on certain segments. I will cite the example of the Charente, whose community of agglomeration of Grand Cognac is concerned by the designation of the city of Cognac: I am currently encouraging the communes of Châteauneuf and Jarnac to define and propose perimeters within the framework of the upcoming ORT agreement. The stakes are the same for the city centres and the contribution to the revitalization concerns the entire territory of the public institution of intercommunal cooperation. This is of course of major importance, since it is within these ORT perimeters that the tax system called "Denormandie in the old" will apply. Madam Minister, can you, for all local and national elected officials involved in these matters, specify what arrangements are being put in place by the state and its partners to monitor the projects concerned? Can we already speak, if not of a balance sheet, at least of the typology of the uses made of this plan? [[Applause on the benches of the LaREM and MODEM groups]] More specifically, is there a return to the definition of these perimeters of land revitalization operations, a somewhat technical arrangement, I recognize, but essential for our territories, particularly rural ones?
ParlaMint-FR_2019-04-02-O1202.u76	The Minister for Territorial Cohesion and Relations with Local and Regional Authorities has the floor.
ParlaMint-FR_2019-04-02-O1202.u77	You are asking me about the "City Action" programme that the Government launched, in fact, just a year ago. Mobilising €5 billion over five years, this programme allows us to act in depth in favour of the attractiveness of our country's medium-sized cities. The funds thus mobilised, as you pointed out, are those of the State, the Caisse des dépôts et consignations, Action Logement and the ANAH. They enable us to fight essentially in three directions: the commercial attractiveness of the city centres, the rehabilitation of vacant housing or – I think it is very important – the presentation of the heritage of our medium-sized cities.
ParlaMint-FR_2019-04-02-O1202.u78	What about the small towns?
ParlaMint-FR_2019-04-02-O1202.u79	Do they count for butter?
ParlaMint-FR_2019-04-02-O1202.u80	In one year, the balance sheet is eloquent, since 222 cities have signed, that 1600 actions are under way and that 300 million euros have already been provided in financial support.
ParlaMint-FR_2019-04-02-O1202.u81	Parrot!
ParlaMint-FR_2019-04-02-O1202.u82	You also talked about land revitalization operations: of course, cities participating in the "City-City Action" programme can benefit from the "Denormandie" scheme. Of course, it is not necessary to participate in an operation under the same programme to benefit from ORTs. [[Applause on the benches of the LaREM group as well as on some benches of the MODEM group]] I am precise: any municipality wishing to conduct an ORT can do so outside of the "City-City Action" programme, even if the municipalities participating in the latter are called upon to deliberate to implement ORTs.
ParlaMint-FR_2019-04-02-O1202.u83	Excellent!
ParlaMint-FR_2019-04-02-O1202.u84	Mr Hubert Wulfranc has the floor.
ParlaMint-FR_2019-04-02-O1202.u85	Prime Minister, we are going to make proposals for two days as part of the conclusion of the major debate. You have been forced there since, at the entrance of winter, when your decision to increase the price of fuel triggered the anger of millions of French. Here we are at the end of the winter: the period of evictions is reopened, and 12 million tenants and small owners are in a situation of energy insecurity. It is in this context that a 5.9% increase in electricity bills has just been announced, while electricity is a basic commodity.
ParlaMint-FR_2019-04-02-O1202.u86	Scandalous!
ParlaMint-FR_2019-04-02-O1202.u87	It's shameful!
ParlaMint-FR_2019-04-02-O1202.u88	[[Applause on the benches of the GDR and FI groups. - Mr. Dupont-Aignan applauds.]] It's really unbearable. This is a real provocation to the French: on an electricity bill, all taxes represent more than a third of the amount due! On average, VAT is 15%, i.e. it varies between 5.5% and 20% depending on the lines to which it applies. Moreover, the contribution to the public electricity service, the famous CSPE, which has exploded in recent years, no longer corresponds to its original purpose, the financing of renewable energies.
ParlaMint-FR_2019-04-02-O1202.u89	Because of the wind!
ParlaMint-FR_2019-04-02-O1202.u90	In the committee of inquiry on the economic, industrial and environmental impact of renewable energies, on the transparency of financing and on the social acceptability of energy transition policies, chaired by our colleague Julien Aubert, we have huddled the electricity bill: it is only because of the political will to lower it. [[Applause on the benches of the GDR and FI groups. "Mr. Faure also applauds]] The Communist MEPs therefore ask you to freeze your decision to increase the electricity bill, to question Brussels about the reduction in VAT, and also to keep the regulated tariffs threatened with disappearance.
ParlaMint-FR_2019-04-02-O1202.u91	Bravo!
ParlaMint-FR_2019-04-02-O1202.u92	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2019-04-02-O1202.u93	A few more lies for the French!
ParlaMint-FR_2019-04-02-O1202.u94	Mr President, with regard to regulated tariffs, because we are talking only about this, the French can also enter into other contracts for the supply of electricity and thus benefit from different tariffs.
ParlaMint-FR_2019-04-02-O1202.u95	Scandal presentation!
ParlaMint-FR_2019-04-02-O1202.u96	As regards these regulated tariffs, we defended them at the end of last year at European level. We have, because they have been strengthened, won this battle: the regulated rates will be maintained. Moreover, as you know, they have so far been revised twice a year. They will now be done only once a year by the Energy Regulatory Commission, on the basis of a simple principle: they must cover the costs of generating electricity. No more, no less. As you know, in France, the costs of generating electricity are essentially EDF's production costs, i.e. essentially the costs of producing nuclear electricity. [[Exclaims on the benches of the LR group]] You also know, Mr EDF is not getting rich on the French side, because EDF has a debt of 33 billion euros.
ParlaMint-FR_2019-04-02-O1202.u97	What about the wind turbines?
ParlaMint-FR_2019-04-02-O1202.u98	If production costs were to fall, because this is the principle of regulated tariffs, they would fall.
ParlaMint-FR_2019-04-02-O1202.u99	Even with Fessenheim closing?
ParlaMint-FR_2019-04-02-O1202.u100	This was the case for gas as of January 1, 2019: production costs have fallen and the tariff has fallen.
ParlaMint-FR_2019-04-02-O1202.u101	It's a trompe l'oeil!
ParlaMint-FR_2019-04-02-O1202.u102	We had also made two commitments: not to increase the prices regulated during the winter, and to increase the energy check, which is a social measure that replaced what was once known as the social tariffs for gas and electricity. We have fulfilled those commitments that were made at the very end of last year. Today, that is to say at the moment, the French, 5.5 million people, actually receive energy checks, and they will be two million more than last year in this case.
ParlaMint-FR_2019-04-02-O1202.u103	It's powder in the eyes!
ParlaMint-FR_2019-04-02-O1202.u104	On average, the amount of the energy check was also increased by EUR 50. In addition, we are working to help the French to limit their energy consumption. A concrete example: you know, for 15 years, the use of low consumption light bulbs has been developed.
ParlaMint-FR_2019-04-02-O1202.u105	[[Smile]] We've got to get to the candle!
ParlaMint-FR_2019-04-02-O1202.u106	[[Applause on the benches of the LaREM group]] This has reduced lighting consumption by 25 per cent: this policy must be pursued with a view to combining ecological efficiency and social solidarity.
ParlaMint-FR_2019-04-02-O1202.u107	Mr Bruno Bilde has the floor.
ParlaMint-FR_2019-04-02-O1202.u108	My question is for the Prime Minister. "Why is our society so ardently [...] against the veil of Muslim women? Do we have so many lessons to teach, we who were covering the heads of women in churches not so long ago? [...] Why does the Islamic scarf bother us more than the veil of Mother Teresa or Sister Emmanuelle? » [["Yes! » on the benches of the LR group]] These words, as dismaying as they are concerned, are by Nathalie Loiseau. In a book published in 2014, your former minister even dared to compare the Islamic veil with piercings and tattoos as markers of other cultures to integrate. [[Exclaims on the banks of the LaREM Group]] Recently, Adrien Taché...
ParlaMint-FR_2019-04-02-O1202.u109	Aurélien Taché! Definitely, he mixes everything!
ParlaMint-FR_2019-04-02-O1202.u110	...compared the Islamic veil worn by a 12-year-old girl with a headband. Marlène Schiappa indicated that she would not oppose the candidacy of a veiled woman in municipal elections. Even Emmanuel Macron condemned employers who would refuse to hire a veiled woman.
ParlaMint-FR_2019-04-02-O1202.u111	He's right!
ParlaMint-FR_2019-04-02-O1202.u112	Sailing is not an annoyance. The veil is an obstacle to women's freedom, visibility and equality. The veil, as Yvette Roudy, former socialist minister of François Mitterrand, says, is a symbol of submission incompatible with the republican values that we all defend in this Chamber. In our secular French Republic, there must be no confusion between the freedom to believe and the imposition of its dogma on others. [[Applause among non-attached Members and on a few benches in the LR Group]] Mr Prime Minister, would your majority be the party to the decline in secularism, the violation of women's rights and freedoms?
ParlaMint-FR_2019-04-02-O1202.u113	The Secretary of State to the Minister of the Interior has the floor.
ParlaMint-FR_2019-04-02-O1202.u114	Member, what you are raising through the quotation of a number of excerpts from books and other things,...
ParlaMint-FR_2019-04-02-O1202.u115	These are not "extracts of books and other things", these are the words of a former member of the Government!
ParlaMint-FR_2019-04-02-O1202.u116	...this is the question of wearing the veil. Let me point out to you that the rule that the Government applies in this regard is that of the Republic, which all of you who sit on these benches know. This rule is called secularism. In accordance with this principle, the wearing of the veil is prohibited, as you know, in a number of spaces, particularly in public services. We apply this principle to the letter, without any derogation, without any distortion.
ParlaMint-FR_2019-04-02-O1202.u117	Go to the neighborhoods and see what's going on!
ParlaMint-FR_2019-04-02-O1202.u118	Precisely: as you also know, we are pursuing an extremely dynamic policy of combating radicalization...
ParlaMint-FR_2019-04-02-O1202.u119	You bet!
ParlaMint-FR_2019-04-02-O1202.u120	... which leads us to raise awareness among all public officials and private agents to systematically report cases of radicalisation that could turn into violence.
ParlaMint-FR_2019-04-02-O1202.u121	It's not a success!
ParlaMint-FR_2019-04-02-O1202.u122	You must have missed a few of them...
ParlaMint-FR_2019-04-02-O1202.u123	In each department, we organise a very precise follow-up of the individuals concerned, which mobilizes both the police and the intelligence services. This comprehensive and rigorous monitoring extends beyond all public services, including administrative services. It allows us to punish every sprain to secularism and every manifestation of violent radicalization.
ParlaMint-FR_2019-04-02-O1202.u124	No, not that!
ParlaMint-FR_2019-04-02-O1202.u125	We are applying this policy very firmly.
ParlaMint-FR_2019-04-02-O1202.u126	That's not true!
