ParlaMint-FR_2019-04-02-O1201.u1	The next item is the oral questions without debate.
ParlaMint-FR_2019-04-02-O1201.u12	Mrs Anissa Khedher has the floor to put her question, No. 675, concerning the municipality of Sathonay-Camp and the barracks.
ParlaMint-FR_2019-04-02-O1201.u13	In 2012, the municipality of Sathonay-Camp, located in the metropolis of Lyon, housed 415 housing units for the families of the gendarmes and 100 housing units for the single military. In 2016, this barracks housed about 1500 of the 6000 inhabitants of the municipality. This major real estate program then accounted for 25% of Sathonay-Camp's housing stock. It still accounts for 19 per cent. Even though they are classified as barracks in the INSEE census, they are counted as principal residences, as are dwellings outside the military compound. This categorization has the effect of lowering the social housing rate in the municipality. The municipality wants barracks to be excluded from the calculation of the rate of principal or integrated residences in the percentage of social housing. In fact, Sathonay-Camp must build an additional 140 social housing units to compensate for the impact of the barracks and thus reach the 25% of social housing in its territory by 2025, in accordance with the provisions of the SRU and ALUR laws. This urban development, by its speed and importance, required a rethinking of the town's planning and planning. In addition, it involves a strong financial investment by the municipality to respond to the rapid population growth. However, public office housing, which is exempt from the property tax, such as new social housing, does not provide additional resources to the municipality. In fact, the municipality today faces a financial situation constrained by the legitimate need for new public facilities and facilities – schools, school restaurants, car parks, public spaces. What support and solutions is the state able to offer to accompany Sathonay-Camp in its urban development as well as in the reception of the gendarmes and their families?
ParlaMint-FR_2019-04-02-O1201.u14	The next speaker is the Minister for City and Housing.
ParlaMint-FR_2019-04-02-O1201.u15	Should gendarmerie barracks be included in the SRU quota? You are raising a complicated issue, which we debated at length during the examination of the ELAN law. I will give you my convictions in this matter. First, the SRU law is essential and its ambitions must be preserved. According to the law, social housing is included in controlled-priced housing, which is intended to serve as a springboard for our citizens who need it. As such, the barracks of the gendarmes are not included in the SRU quota. The discussions on the ELAN law led to this same conclusion. Secondly, in the area of local taxation, certain categories of housing – social housing and intermediate housing – were exempted from the property tax in order to support their construction, which outweighs the revenue of the municipalities. Therefore, this device poses a difficulty: what you give for the construction, you remove it in terms of resources. In fact, it is often the same people who ask for exemptions to support construction and then worry about revenue problems. So it's a very complicated subject. In any case, the balance found seems to me the best. If it was to be changed, it would have to be done with a great deal of discernment because the exemption may have the effect of making construction more difficult. Finally, as far as Sathonay-Camp is concerned, according to the information available to my services, the municipality already largely complies with the SRU quota, since the proportion of social housing reached 30%. In other words, the construction of the barracks would in no way affect the commune's obligations under the SRU law. I am at your disposal to confirm this point and to discuss it.
ParlaMint-FR_2019-04-02-O1201.u16	Mrs Anissa Khedher has the floor.
ParlaMint-FR_2019-04-02-O1201.u17	Minister, thank you for taking the time to respond and for considering the Sathenards' request.
ParlaMint-FR_2019-04-02-O1201.u18	Mr Jean-Luc Mélenchon has the floor to put his question, No. 665, on unworthy housing and sleep merchants.
ParlaMint-FR_2019-04-02-O1201.u19	The collapse of buildings on Rue d'Aubagne in Marseille highlighted the problem of unworthy housing and slums. It is decades of incuracy that have led to the result that we have had to deplore. The problem is not just about Marseilles. According to the Fondation Abbé-Pierre, at least one million people live in 600,000 rotten dwellings throughout France. Unscrupulous owners, whom I want to point out today, exploit poverty to rent at exorbitant prices poorly heated, mouldy or tiny dwellings. However, the rental of slums is illegal. According to the Criminal Code, the offence of accommodation in conditions incompatible with human dignity – this is the term used – is punishable by five years' imprisonment and a fine of 150000 euros. That's how he's taken seriously! From now on, there are additional penalties, such as the confiscation of property or the ban on buying a dwelling for ten years. Yet, despite the magnitude of the phenomenon, the condemnations of sleep merchants rely on the fingers of the hand, and this is deplorable. In Marseille, there are 40,000 unworthy housing units, but only five convictions have been handed down since 2012. Therefore, the idea of a certain degree of impunity, reinforced by the fact that some elected officials themselves owned unworthy housing, we have learned. In fact, sleep merchants pass between drops because of the lack of police and justice resources. Will war be declared to these criminals? Will a circular be taken to the attention of the prosecutors to ask them to fight the unworthy habitat with the same firmness as that demanded by the guard of the seals to judge the chain of yellow vests? The unworthy habitat in any one of us gives rise to sadness for the poor people who are condemned and disgust for the exploitation to which they are subjected. Minister, make a strong voice to tell those who are guilty of it that they will soon be punished!
ParlaMint-FR_2019-04-02-O1201.u20	The next speaker is the Minister for City and Housing.
ParlaMint-FR_2019-04-02-O1201.u21	Once again, I would like to address my thoughts to the Marseillaises, the Marseillais, the bereaved and the firemen. I went to the scene very quickly after the drama; I have returned several times since then and will be there again in the next few days to continue to carry out a work of emergency accompaniment but also of rehabilitation of the city centre of Marseille. Yes, we must declare war on the sleep merchants, and lead it without respite. Sleep merchants are criminals – they must be seen as such – who benefit from the distress of our fellow citizens. They usually rent property for cash to people who do not dare to report it. These criminals, as you said, have a sense of total impunity. For years they were able to consider that the business of misery was worth so much it was lucrative; and the plague spread. How do we conduct this war? On the one hand, we have to track down the enemy and, on the other, we have to hit very hard. This is what we are doing thanks to new measures that you mentioned and which were adopted in the ELAN law. From now on, real estate professionals, condominium trustees or agencies, have to denounce – that's the term in the law, it's not annoyed – sleep merchants, because tenants are afraid to do so. According to the law, sleep merchants are considered drug traffickers. It is exactly the same penalties that are applied to them on the basis of the presumption of income – prohibition of buying property for ten years, confiscation of property. Think, Monsieur Mélenchon, that less than two years ago, in the Marx Dormoy district in Paris, a sleep merchant was convicted; the town hall has committed the expropriation and, because the law imposed it, it has had to pay 6,7 million euros to this criminal in respect of the compensation. What is the message sent except that of the immense weakness of the system and an encouragement for all sleep merchants to continue their activity? "Continue! If you are convicted, the expropriation compensation will be such that it will remain very lucrative." We have put an end to this aberration. Today, a sleeper who is sentenced cannot under any circumstances be compensated for expropriation. It's over! We wage the war with great determination to hunt down the sleep merchants and hit very hard. It is necessary to type where it hurts, i.e. the wallet – prohibitions on renting, automatic penalty payments, impossibility of receiving expropriation compensation, penalties provided for in the Penal Code. Fear has to change sides. Today, fear is on the tenants' side. Tomorrow, she must be on the side of the sleep merchants. The impunity felt by sleep merchants and the fact that they were found in all social classes, it was absolutely necessary to put an end to them. The war is declared! The circular you are calling for to strengthen the fight against unworthy housing and sleep merchants was issued last February. It focuses on six acceleration territories, including Bouches-du-Rhône.
ParlaMint-FR_2019-04-02-O1201.u22	Mr Eric Coquerel has the floor to put his question, No. 664, concerning sleep merchants.
ParlaMint-FR_2019-04-02-O1201.u23	Housing is a universal and fundamental right. In 1985, in one of his best films – Without a roof or a law – Agnès Varda staged Sandrine Bonnaire in the role of a homeless person found dead. Since then, the situation has deteriorated. This title is another way of saying that a roof is a right, since its absence grows out of the laws of the city. I'm not quoting the numbers you know. Every year, the findings of the Fondation Abbé-Pierre are increasingly alarming. I want to talk to you about a hotel located 10 Ornano Boulevard in Saint-Denis, in my constituency – but this is not the only example. I went there recently and met its inhabitants: a mother with her child, a couple with a 2-year-old child, a couple with a child whose wife is undergoing chemotherapy. In total, about twenty families live in rooms or two rooms worthy of novels by Zola or Dickens, in conditions of health that draw tears from you: moulds, blind windows, electricity that do not meet the standards... Until a resale which puts on them a threat of expulsion, in front of which I try, with the prefecture of Seine-Saint-Denis and the town hall, to find solutions of rehousing, these families paid between 450 and 600 euros per month, i.e. a rent a little less than the prices of the private sector in the neighborhood. Why are these families in this situation? The main cause, in my view, is the scarcity of housing: on the one hand, access to the private park is very difficult because of the guarantees that are required by the donors – a stable situation, with incomes three times higher than rent; On the other hand, social housing is not enough – the city of Saint-Denis and the prefecture are seeking to remedy this situation. In 2018, social housing production decreased by 10%. In addition, emergency housing is losing its vocation as it should not be open to people with incomes. In the absence of access to emergency housing, people are deprived of a roof, with the risks that are known. Earlier, we will pay tribute, in a garden in the 10th arrondissement of Paris, to the thousands of people who died on the street – a real scandal for the economic power we are. The introduction of a lease permit under the ALUR Act is left to the initiative of the communities, although they often have neither the skills nor the means to do so. We have criticized the ELAN law in that it weighs on the donors the reduction of the APL by 1.7 billion euros, until it obliges them to sell housing parks. The least we can say is that the balance sheet is not good. What do you think of the introduction of a rent control policy in order to lower the price of housing and revive a slightly more virtuous circle? How can we prevent cases like the one on 10 Ornano Boulevard – on which I would like your services to look so that all families are relocated – from finding themselves, in the future, all over the country?
ParlaMint-FR_2019-04-02-O1201.u24	The next speaker is the Minister for City and Housing.
ParlaMint-FR_2019-04-02-O1201.u25	I raised this issue yesterday afternoon with the mayor of Saint-Denis and all his collaborators. Like other municipalities, this city is particularly affected by the scourge of the sleep merchants against whom, as I said right now to President Mélenchon, a war must be waged without respite or respite. In Saint-Denis, particularly in its centre, the mayor made the choice of setting up the lease permit, which is a very good measure. My services are at the disposal of all local elected officials who wish to establish it. However, you raise a legitimate question about the generalization of these permits across the country. I think my role is to give tools to the communities, who then decide. A lease permit may be very effective in some areas, but in others local elected officials may introduce different arrangements. In all cases, the minister I am must give local elected officials the opportunity to apply what they want and what they need, depending on the territorial specificity. Then you ask how we got there. You are right, the fundamental problem in our country is of course the amount of rent, which for some of our fellow citizens can reach up to 50% of their income. A policy must therefore be pursued to create affordable rents, while respecting, again, the territories and the people. It is not a question of building the most affordable housing always in the same territories – a problem we know well in Seine-Saint-Denis. More affordable housing must therefore be built. In 2018, while the construction of social housing was lower than in 2017 – 108000 housing units compared to 113000 – the construction of very social housing increased. This development must be continued, in particular through the measures of the Housing, Development and Digital Development Act, known as the ELAN Act. In this law, we have reintroduced the possibility of regulating rents. It was a measure that we had debated a great deal and which you had defended. This is possible once again if the local elected representatives so decide. I didn't impose it; It is a possibility that I leave to local elected officials who wish to apply it.
ParlaMint-FR_2019-04-02-O1201.u26	Mr Laurent Saint-Martin, speaking on behalf of the Group of the European People's Party, raised his question, No. 669, concerning the deployment of fibre optics in the Val-de-Marne.
ParlaMint-FR_2019-04-02-O1201.u27	The Government is committed to eradicating white areas and this must be our priority. France's very high-speed plan sets an ambitious but necessary target: at least 80% of the population covered by fibre by 2022 and 100% by very high-speed. Nevertheless, the modalities of deployment should be clarified in some territories. I have been asked by several residents of the third electoral district of southern Val-de-Marne on this subject, which legitimately feeds the concerns, because the flow of a connection depends on access to information, culture and certain public services. In Marolles-en-Brie, it is the outdated fibre network known as "up to the last amplifier" – FTTLa – that leads to the incomprehension of the inhabitants, while the neighbouring cities are equipped with fiber optics known as "to the home" – FTTH –, which is known to be faster. In Villeneuve-le-Roi, the recent change in operator responsible for the deployment of fibre optics is fuelling concern about the deployment schedule and potential delays. So, Minister for City and Housing, I would be grateful if you could clarify the strategy for the deployment of fibre optics in the territory of France, particularly that of the small crown, and explain how we can cope with the hazards, which are unfortunately inherent in the installation of many infrastructures.
ParlaMint-FR_2019-04-02-O1201.u28	The next speaker is the Minister for City and Housing.
ParlaMint-FR_2019-04-02-O1201.u29	You are talking about a subject that, as you know, is one of the great struggles that I have been waging for almost two years: bringing digital or good quality mobile telephony to all French people. This is not a luxury, but a right. For this to happen, several parameters had to be changed, including, sometimes, in State practice. We have therefore acted, particularly with regard to the frequencies granted to mobile operators. There was also a need to introduce more transparency, implement some funding and make all commitments related to digital deployment binding. That's what we did. Today, deployment operators can only act by making binding commitments, either under a contract or under the law, in accordance with Article L. 33-13 of the Post and Electronic Communications Code, of which we have talked a lot in this House. Since 1 January 2018, when these measures were committed, nearly 13,000 were deployed each working day, giving fibre to as many households. In other words, it's a massive acceleration. Today, about 4.5 million Francilians can connect to fiber. Last year, we deployed 3 million catches in France, compared to 2 million two years ago; We're planning to increase to 4 million next year. That's if things progress! It is the set of measures that we have taken that made this possible and that will allow us to continue even more strongly. You refer in particular to the two municipalities of Villeneuve-le-Roi and Marolles-en-Brie. The first is a very special case, since it is located in a private initiative area where, so far, the commitments made by the operators were not binding. We have changed that, so that today they have an obligation to meet the deadlines they set themselves. Even if the operator changes – it seems to me that in Villeneuve-le-Roi, SFR has taken over Orange – the commitments to provide FTTH by the end of 2020, if my memory is good, will have to be fulfilled. Again, from now on, it is a binding commitment that operators take. The municipality of Marolles-en-Brie is currently covered by a FttLa network. Orange has, however, expressed its intention to deploy a FTTH network on all the town's 1770 premises by 2022. Deployments are scheduled to start in 2020. It is with great precision and determination that I am the State's commitment to provide all French people with a high-quality throughput by the end of 2020 and very high-speed by the end of 2022. In both cases, for the municipalities you mentioned, these commitments will be fulfilled.
ParlaMint-FR_2019-04-02-O1201.u30	The next item is the question by Mr Xavier Batut, No. 672, concerning the abolition of guards at the medical home in Yvetot.
ParlaMint-FR_2019-04-02-O1201.u31	My question concerns the closure of the liberal care facility after 8 p.m. in the Pays de Caux since 1 January 2019. For the past year, Yvetot has had a liberal and innovative health centre, including a multidisciplinary medical home. The latter includes forty health professionals, including general practitioners, paramedics, organ physicians and surgeons. The health centre also has a medical biology laboratory, a 100% outpatient surgery clinic, a haemodialysis service, a medical imaging centre with scanner and MRI, and a first aid centre, pending opening authorization. The whole of Yvetot's liberal health centre, located close to the hospital centre, is a major supply of care for the population pool, mainly rural, which has about 90,000 inhabitants. Yvetot is located in the heart of the Pays de Caux, halfway between Rouen and Le Havre. It thus avoids many medicalized transports to these two agglomerations, notably for surgery or haemodialysis, MRIs, scanners and organ specialties. In addition, this health centre is a favourable factor for economic development as it facilitates job creation in the population pool. Until December 31, 2018, the existence of the liberal care facility from 8 p.m. to midnight made it possible to relieve the hospital emergencies in Rouen and Le Havre. I want to point out that, since January 1, 2019, the emergency situation at Lillebonne hospital has increased by 15%. The permanence also met unscheduled care needs in rural areas and, overall, fluidized patient management in the Seine-Maritime department. I would remind you that, at present, Centre 15 is no longer able to manage patient flows calmly. The health centre of Yvetot is in line with the objectives set by the Government in the "My Health 2022" plan. How, therefore, can we explain the one-sided decision of the regional health agency to include in a specification the judgment of the permanence of liberal care, endorsed by the decree of 8 August 2018 signed by the regional prefect? And how can I explain that the ARS has not given permission to activate the Yvetot first aid centre, ready to function as a replacement for the disappearance of the outpatient care facility?
ParlaMint-FR_2019-04-02-O1201.u32	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-04-02-O1201.u33	The medical care centre in Yvetot provides unscheduled care in the context of the permanence of outpatient care. This nursing home was open every night from 8 p.m. to midnight, Saturdays from 12 p.m. to 8 p.m., and Sundays and public holidays from 8 a.m. to 8 p.m. So there was no medical consultation in the deep night. The activity figures confirm, as you pointed out, that this nursing home meets the needs of the population during the day, on Saturdays and Sundays, with an average of 20 acts. On the other hand, in the evening, the physicians present performed only one to two consultations on average. In consultation with the Regional Union of Liberal Physicians and the Departmental Councils of the Order of Physicians, the Regional Health Agency updated the terms of reference for the permanence of outpatient care at the end of 2018. It has strengthened medical regulation through the telephone hotline of a general practitioner every Saturday and Sunday, during the day, and every night during the week. This medical advice, in response to the patient's request, can be used to reassure, treat or or orientate according to the symptomatology. In view of the activity data of the nursing home, the Normandy regional health agency decided to maintain funding for a medical presence on Saturday afternoons, Sundays and public holidays during the day. Night guard points are maintained in Dieppe, Rouen and Le Havre, and SOS doctors also intervene in several areas of Seine-Maritime. From now on, the RSA expects the managers of this structure to finalize a health project, in order to accompany the professionals in the formation of a health centre to meet the health needs of the population of this territory.
ParlaMint-FR_2019-04-02-O1201.u34	Mr Xavier Batut has the floor.
ParlaMint-FR_2019-04-02-O1201.u35	At least I hope that the opening of the first aid centre can be authorized. While emergency services exist in Dieppe, Rouen and Le Havre, they are 50 kilometres from Yvetot. In addition, although the doctors in the medical home performed only one to two consultations at night, they could, by answering telephone calls, direct patients to the next day's consultations. Opening a first aid centre in Yvetot, in the centre of the Seine-Maritime, would allow better access to care in rural territories far away from Dieppe, Rouen and Le Havre. So I'm counting on you and the ARS to activate it, and to reorganize night medical services.
ParlaMint-FR_2019-04-02-O1201.u36	Mrs Marie-Christine Verdier-Jouclas has the floor to raise her question, No. 679, on the care of people living in rural areas.
ParlaMint-FR_2019-04-02-O1201.u37	A few months ago, in my constituency of Tarn, I went to the home of a tetraplegic citizen for several decades. His distress and that of his wife prompted me to take several actions, including my intervention this morning. This person must receive three treatments a day, toilet care and special care to empty his bladder and intestines, which last between forty-five minutes and two hours. Such care can only be performed by nurses, as caregivers cannot practice it. This person contacted me because one of the three nurses working with him decided to stop care, forcing his wife to make up for this defect. The office I called clearly told me that the compensation for these acts was insufficient in the light of the time spent and the heaviness of care. In the neighbouring communes, the answer was the same: the travel costs were not covered and their agendas were very full, so the nurses refused to intervene. They also indicated that they could not devote more than a quarter of an hour to a toilet. If I'm valid, I'm already taking more time to do my toilet! Without accusing anyone, I want to denounce this unacceptable situation, which cannot continue. I called the ARS, who heard me; I thank the Director, who has responded very effectively and is currently looking for solutions for this person. Such a situation highlights a serious problem of coordination of the offices of liberal nurses. I have no doubt that the Government is aware of these situations and has taken measures of the urgency. Today I expect answers to these people with very heavy disabilities, but also to our elderly people who, as they age, need more and more care. The situation cannot continue: not all citizens call their MP to ask for his intervention.
ParlaMint-FR_2019-04-02-O1201.u38	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-04-02-O1201.u39	Your concern about the continuity of this person's home care is legitimate and shared by the Government. As you have indicated, the services of the Occitanie Regional Health Agency are currently working to develop solutions to maintain the care of this person at home through the mobilization of the actors on the ground. Improving access to care for persons with disabilities is a goal set out in the National Health Strategy 2018-2022; It is available in the new regional health programs. It is also a priority of the Government's roadmap adopted on 20 September 2017 and reaffirmed at the Interministerial Committee on Disability – CIH – on 25 October 2018. Our ambition is to reduce social and territorial inequalities in health. I refer you to the recent report by Philippe Denormandie and Marianne Cornu-Pauchet. While much remains to be done to ensure effective access to quality care for our citizens with disabilities, significant progress has been made through the ICH commitments. This is demonstrated by the development of consultation mechanisms for people with disabilities in hospital centres, the relevance of which is stressed by all actors. It is now planned to expand and progressively increase its territorial coverage. The services of the Ministry of Solidarity and Health also accompany the development of home-based hospitalization in medical-social institutions, starting with the home-based nursing services for which practical tools for facilities have been specifically created. This national ambition can be translated into concrete action at the local level in the new territorial health project – PTS – created by the draft law on the organization and transformation of the health system, article 7 of which explicitly states that the PTS "takes into account access to care for persons with disabilities and persons with reduced mobility". The territorial health project, developed by the territorial health professional communities – CPTS – is designed to improve access to care and coordination of health pathways. By relying on local coordination support mechanisms, and in order to ensure the continuity and proper articulation of care between different healthcare professionals, the CPTS will thus be the preferred forum for identifying these complex situations, which require our full involvement.
ParlaMint-FR_2019-04-02-O1201.u40	Mrs Marie-Christine Verdier-Jouclas has the floor.
ParlaMint-FR_2019-04-02-O1201.u41	Thank you, Madam Secretary of State. These situations are taken into consideration by the Government, I had no doubt. There's really an emergency. When I went to those people, I thought that such situations could not continue. They have been slow to call me, because this is not an easy process. If they have done so, it is also to serve all those in similar situations. I know that every effort will be made to help them, and so much the better: the speech must be followed by action.
ParlaMint-FR_2019-04-02-O1201.u42	Mr Olivier Becht, speaking on behalf of the Group of the European People's Party, raised his question, No 693, concerning the introduction of a tax credit for preventive measures in the home of the elderly.
ParlaMint-FR_2019-04-02-O1201.u43	For almost a year, my question has moved from ministry to ministry, from finance to economy, from budget to solidarity. Upon review, it appears that each time this file falls within the remit of another department, and my question remains unanswered and unsolved. I want to believe today that my question is for the right people. Here she is. As the law affirmed the principle of the development of the personal services sector, the decree of 28 December 2016 drew up an exhaustive list of activities eligible for a tax credit. This list covers a wide range of areas, from the delivery of meals at home to home school support, to pet care and walks for dependents. On the other hand, this list at the Prévert does not include prevention-oriented awareness-raising measures adapted to the lives of our elderly. However, in our society, where people over the age of 60 make up about 20 per cent of the population, the issue of prevention, particularly with regard to the mobility of older persons, is of paramount importance. Our societies are aging, and if life expectancy increases, healthy life expectancy gains are not as high in proportion. It is more necessary than ever to accompany older people so that they remain autonomous and can live at home for as long as possible. Training modules in this direction could be offered to our seniors. Many initiatives on the ground await only the amendment of this decree. It therefore seems to me appropriate to supplement it with the introduction of these training courses for our elderly people. Does the Government intend to respond favourably to this request, and within what time frame?
ParlaMint-FR_2019-04-02-O1201.u44	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-04-02-O1201.u45	You're asking me about training to educate seniors about the prevention of domestic accidents and first aid. These trainings do not fall within the scope of home support and home support services for elderly people who are losing their autonomy; This is why they are not included in the decree of 28 December 2016. On the other hand, training in prevention and civic relief is provided by bodies approved by the Ministry of the Interior, such as firefighters and the Red Cross. In addition, pension funds have been working for several years to promote and fund prevention actions with our seniors, in particular to prevent falls and life-long accidents. I am thinking, for example, of the "blue week", which takes place every year in October, and which in particular promotes measures to prevent the loss of autonomy. As you know, the Government has made prevention the priority of the national health strategy. The conferences of the funders of prevention of loss of autonomy, which have now been installed in all the departments, have a central role to play in driving a policy that is strenuous among all the actors. Prevention was at the heart of the reflections of the national consultation on age and autonomy, led by Dominique Libault, who submitted his report last week. It will be a major focus of the draft law announced by the President of the Republic. Several objectives were identified: to propose a new prevention offer and to raise awareness among the general public; Massive training of professional workers with the elderly in the reflexes to prevent loss of autonomy; disseminate preventive measures throughout the care structures of the elderly; strengthen the management and evaluation of the policy to prevent loss of autonomy. The common overall strategy will be announced at the end of the first half of 2019, and legislative measures will be included in the law on the elderly.
ParlaMint-FR_2019-04-02-O1201.u46	Mr Olivier Becht has the floor.
ParlaMint-FR_2019-04-02-O1201.u47	My question was not about first aid training, Madam Secretary of State, but about training in daily gestures that help preserve autonomy. Nothing to do with firefighters. I have heard the Government's plans. But, as I understand it, the clear answer to my question is that the Order will not be amended.
ParlaMint-FR_2019-04-02-O1201.u48	Madam Secretary of State, would you like to make any clarifications?
ParlaMint-FR_2019-04-02-O1201.u49	We'll talk about it again.
ParlaMint-FR_2019-04-02-O1201.u50	Mr Andre Chassaigne, speaking on behalf of the Group of the European People's Party, raised his question, No. 667, concerning the new conditions for health transport.
