ParlaMint-FR_2019-05-29-O1253.u1	The next item is the question to the Government.
ParlaMint-FR_2019-05-29-O1253.u15	In our view, this project contains four priorities; In any case, it is those who, in our view, must guide our action, as the President of the Republic reminded us yesterday. The first, of course, is the climate emergency; the second is the protection stakes, i.e. the defence but also the borders; the third is to advance our economic and social model; Finally, the fourth is the reform of the euro area. On these four priorities, France plays a pivotal role, under the leadership of the President of the Republic. Indeed, we see that it is essential to build an understanding between Europeans in order to move forward. That is why the President of the Republic has in recent days increased bilateral and collective contacts with all our European partners, regardless of their political colour. An agreement with Germany, I would like to stress here, is absolutely essential. As such, the allocation of key positions within the European institutions can only be made on the basis of the joint project, on the basis of the concrete projects that we can defend for Europeans.
ParlaMint-FR_2019-05-29-O1253.u16	You're isolated!
ParlaMint-FR_2019-05-29-O1253.u17	[[Applause on the benches of the LaREM group and on some benches of the MODEM group]] There is no automatic application: there are only women and men who defend projects discussed and adopted by the deliberations of the Member States; It is the key to a more effective and democratic Europe. We owe that to those who went to the polls last Sunday.
ParlaMint-FR_2019-05-29-O1253.u18	Mr Gilles Lurton has the floor.
ParlaMint-FR_2019-05-29-O1253.u19	Minister of Labour, the law on freedom to choose one's professional future has profoundly reformed the financing of vocational training. And since 15 March last, all the support for training requested by business leaders has been suspended. The reason? You have made the choice to transfer to the USSRAF – Unions for the collection of social security contributions and family allowances – the collection of contributions to continuing training. Now more than 170,000 contributing craft companies listed in the files of the public treasury have inexplicably disappeared from those of the USSRAF during this transfer! In addition, many entrepreneurs have failed to pay their contributions, as the collection has been made in total confusion. From 72 million euros last year, it was completely dried up to less than 40 million euros. Because of this situation, companies can no longer send their employees to training. As a result of this situation, training bodies are in the process of sinking. [[Applause on several benches in the LR group]] Many of us here have been seized by the chambers of trades and crafts, by the professional unions and by the training bodies. The situation was certainly not perfect before, but vocational training is now sinking. The skill operators on which you have put everything are not able to organize themselves. And you will see that tomorrow, as we predicted at the time of the examination of the text in the Chamber, the smallest centres for training apprentices – CFA – will close their doors. In the Senate last March, the Secretary of State to the Minister of Economy announced an imminent release; We are still far from it: the training insurance fund for artisanal entrepreneurs has, of course, just released funds, but by applying such restrictive criteria! [[Applause on the benches of the LR group and on several benches of the UDI-Agir group]] Minister, how do you intend to meet the expectations of employees and artisans, and to relaunch vocational training in our country?
ParlaMint-FR_2019-05-29-O1253.u20	The Minister for Labour has the floor.
ParlaMint-FR_2019-05-29-O1253.u21	Thank you for your question, Mr.Member: it will give me the opportunity to get things right, because there are a lot of mistakes in what you said. [[Applause on the benches of the LaREM group. – Protests on the benches of the LR group]] First of all, with regard to entrepreneurs, it was not at all the law for freedom to choose one's professional future that changed the deal, but the law of August 8, 2016 – and at the time, to my knowledge, I was not in the government. You weren't there either, I'll give it to you.
ParlaMint-FR_2019-05-29-O1253.u22	Unlike some members of the current government and the President of the Republic!
ParlaMint-FR_2019-05-29-O1253.u23	I am simply saying that these two laws should not be confused: I am simply factual. The training insurance fund for artisanal entrepreneurs, FAFCEA, had a problem with the implementation of the law, which created a truly dramatic situation that lasted several weeks: artisanal entrepreneurs no longer had the means to go to training. As the stakeholders did not find a solution, my ministry, in connection with the Ministry of Economy and Finance and the other ministries concerned, acted: we assigned the Inspectorate General of Social Affairs...
ParlaMint-FR_2019-05-29-O1253.u24	It skates...
ParlaMint-FR_2019-05-29-O1253.u25	...and asked other professional bodies to show solidarity. The problem – you announced it – is solved. Secondly, concerning the financing of vocational training, your information is incorrect since the former OPCA – recognised joint collecting bodies –, which became OPCO – competence operators – take over the powers of the OPCA for the whole of 2019, the transitional year. Similarly, as far as learning is concerned, 100% of the learning tax in 2019 remains in the hands of the regions, and only a few of them, fortunately very minority, are playing with fire by withdrawing subsidies from the CFA while they are responsible under the decentralization law and have the necessary funds for 2019.
ParlaMint-FR_2019-05-29-O1253.u26	What about the 1st of January?
ParlaMint-FR_2019-05-29-O1253.u27	It is therefore a political choice. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] I am at your disposal to study the situation in detail. You'll see: things are moving forward. The number of apprentices has increased by 7.7% in 2018, by 10% since the beginning of the year; It will continue, and we will succeed!
ParlaMint-FR_2019-05-29-O1253.u28	Mrs Danièle Obono has the floor.
ParlaMint-FR_2019-05-29-O1253.u29	Prime Minister, yesterday General Electric announced the dismissal of more than 1,000 employees. Thousands of indirect jobs will also be affected. This decision, made public two days after the European elections, reveals the duplicity of the US multinational and the complicity of your government in this operation. [[Applause on the benches of the FI group. – Mr Sébastien Jumel also applauds]] Emmanuel Macron bears full responsibility for this disaster: it was he who organized the sale of Alstom to General Electric, justified by lies and which took place in such problematic conditions that they motivated a report to the court last January, for practices that could be similar to a "corruption pact". It is also his advisor at this sale, senior public servant Hugh Bailey, who was appointed last April to head General Electric France to implement the restructuring plan: a fine example of slippery and conflict of interest – practices that your civil service break law will promote! [[Applause on the benches of the FI group. – Mr Sébastien Jumel also applauds]] [[Applause on the benches of the FI group. – Mr Sébastien Jumel also applauds, as well as Mr Jean Lassalle]] The U.S. group, for its part, has not fulfilled any of its commitments, particularly with regard to job creation. These deletions are much more of a financial predation logic than an industrial strategy. A champion of tax evasion, General Electric does not pay taxes in France while gas activity remains the most profitable in the industry. [[Applause on the benches of the FI group. – Mr. Jean Lassalle also applauds]] In this case, the national interest was traded. The oligarchy poached a floret and used it boldly in the passage. At a time when the ecological transition requires the planning of unprecedented know-how and industrial resources, this squashing is truly criminal. [[Applause on the benches of the FI group. – Mr Joël Aviragnet and Mr Alain David also applaud, as well as Mr Jean Lassalle]] You claim to guarantee the future of the site and a "personal support" of employees. As for GM&amp;S, Ford, Ascoval and soon, perhaps Fiat and Whirlpool, you will mostly accompany them to "cross the street" and go to register for Pôle emploi! [[Applause on the benches of the FI group. – Mr. Jean Lassalle also applauds]] To ensure the use and technologies necessary for our sovereignty and ecological planning – such as marine wind turbines – the state must regain control. General Electric must be heavily punished in order to deter any foreign company from defying public power. Is your government prepared to take these necessary steps instead of making windmills and stirring wind unnecessarily?
ParlaMint-FR_2019-05-29-O1253.u30	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2019-05-29-O1253.u31	[[Applause on the benches of the LaREM group. – Protests on the benches of the FI group]] Member of Parliament, General Electric's employees deserve better than your lies and your approximations!
ParlaMint-FR_2019-05-29-O1253.u32	What a contempt!
ParlaMint-FR_2019-05-29-O1253.u33	[[Applause on the benches of the LaREM group. – Exclaims on FI banks]] The activities of gas turbines that explain the social plan announced by General Electric have been owned by this company since 1999; To my knowledge, in 1999, Emmanuel Macron was neither Minister of Economy nor President of the French Republic! [[Applause on the benches of the LaREM group. – Protests on the benches of the FI group]] You do politics on the backs of General Electric employees: that's your problem! But the honor of the majority will be to provide concrete answers to the difficulties of Belfort and to each of the employees of the company.
ParlaMint-FR_2019-05-29-O1253.u34	Like at Ford's?
ParlaMint-FR_2019-05-29-O1253.u35	That's bullshit!
ParlaMint-FR_2019-05-29-O1253.u36	[[Same movements]] Each has its own camp: you choose the one of populism; We, the responsibility! [[Protests on the benches of the LR and FI groups and on several SOC benches]] [[Protests on the benches of the FI group and on several benches of the SOC group]] I'll have General Electric's president on the phone tomorrow and I'll ask him to improve his social plan. I have the local elected representatives of Belfort on the phone since last night, to work with them on constructive solutions, and I pay tribute to them: they have a sense of responsibility!
ParlaMint-FR_2019-05-29-O1253.u37	Go to the spot!
ParlaMint-FR_2019-05-29-O1253.u38	I will be going to Belfort next week to discuss with union officials possible avenues of work in order to reindustrialize the General Electric site. Because yes, there are prospects, in the aeronautics, in the big carenage, in the renovations of the power plants...
ParlaMint-FR_2019-05-29-O1253.u39	Let's talk about the power plants!
ParlaMint-FR_2019-05-29-O1253.u40	...and, of course, in the renewable energy sector,...
ParlaMint-FR_2019-05-29-O1253.u41	No!
ParlaMint-FR_2019-05-29-O1253.u42	...where I am convinced that General Electric's employees will have solutions, especially in hydrogen. [[Applause on the benches of the LaREM and MODEM groups. – Protests on the benches of the FI group. – Exclaims on the banks of the GDR Group]] We don't give up. We look at the problems in the face. We look at the economy as it is. We're on the employees' side. We don't do politics. It is the honor of this majority and that is what the French expect!
ParlaMint-FR_2019-05-29-O1253.u43	Mr Marc Delatte has the floor.
ParlaMint-FR_2019-05-29-O1253.u44	Madam Minister of Solidarity and Health, with 75,000 deaths a year, one in eight deaths in France, smoking, whether active or passive, remains the first preventable cause of death, due to cancers, cardiovascular diseases and respiratory insufficiency. It also causes a high rate of morbidity with inflation of chronic diseases and, among smokers, premature births and hypotrophic newborns. It is a social scourge – with how many family dramas at the key! – an economic scourge, with an estimated cost of 120 billion euros per year. You took all the steps you took and, as soon as you were appointed, you made prevention your priority, targeting tobacco. You have therefore taken vigorous action with determination. Today, this proactive policy is bearing fruit and making you right. In two years, as Public Health France has pointed out, the number of smokers has declined by 12%, or 1.6 million fewer smokers. It should also be noted that smoking reveals strong social inequalities: its prevalence remains high among the most disadvantaged, another concern because there is a high death rate due to smoking among young women. Prevention must therefore be stepped up for these audiences. [[Applause on many benches of the LaREM group]] Minister, smoking affects all the countries of the European Union, where it remains the first cause of premature death. So, with more than encouraging results in France, how do you intend to act, in the face of this scourge, with your European counterparts, and within the European Commission, to promote a Europe of social progress in the field of public health?
ParlaMint-FR_2019-05-29-O1253.u45	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-05-29-O1253.u46	You are right, we are pleased to be able to announce a decrease in the number of daily smokers of 1.6 million over the past two years. It is the result of a proactive policy that began with the introduction of the neutral package, the increase in the price of tobacco, the multiplication of places without tobacco and the reimbursement, like any other medicine, of nicotine substitutes – and thanks to this reimbursement, the sale of these products has been multiplied by three. Unfortunately, you stress, we still have a lot to do. Tobacco addiction remains very strongly marked by social inequalities. We have planned, with Gérald Darmanin, to work with our European counterparts to strengthen the harmonisation of taxes on tobacco products. Secondly, we intend to support new rules on the quantities of tobacco that can be imported from another state by individuals. Finally, as we wanted, the European Union has recently put in place a system of traceability of tobacco products that will enable us to fight fraud, illegal trade – that is what the ruralists were asking for and we were very sensitive to it. We will also continue to define innovative and effective actions to combat smoking at European level. In any case, the European Health Ministers share the will to carry out these public policies. [[Applause on many benches of the LaREM group]] Finally, and as you know, since you voted, we have multiplied by five the funds allocated to the tobacco fund, now worth EUR 100 million.
ParlaMint-FR_2019-05-29-O1253.u47	Mrs Cécile Untermaier has the floor.
ParlaMint-FR_2019-05-29-O1253.u48	[[Applause on many benches of the SOC, LaREM and MODEM groups]] Minister of the Interior, I associate myself with my question Hervé Saulignac and Michèle Victory, whose department has been particularly concerned with the question that I am going to ask you. Above all, I would like to warmly thank the mayors, municipal councillors, volunteers and administrative staff who mobilized last Sunday to ensure the smooth running of the election. The rules for registration on the lists of electors were substantially reformed in 2016; The Council of State even referred, then, to a "discreet revolution". Thus, INSEE was entrusted with the management of the electoral register. This reform, in addition to the ex officio registration of a large number of citizens, made it possible to register up to six weeks before the election, thus putting an end to the 31 December deadline. Thus, more than 750,000 people were registered between 1 January and 31 March 2019, proof of a useful reform supported by the French. The 2019 deadline had been set because of the titanic work of synchronization that the reform involved. This was the first election last Sunday after the establishment of this unique electoral register. But since then, in the local press, on social networks but also in our permanences, the testimonies of people who had to turn back because they had been removed, registered under an erroneous identity, or not found on the electoral lists. The intervention of trial judges, who have been overburdened in some courts, has only been too partial in responding to these anomalies, sometimes at the cost of several hours of waiting. [[Applause on a few benches of the SOC and LaREM groups]] These difficulties cannot be ignored. The democratic demand obliges us to know the means deployed to accompany this reform, the magnitude of the figures and the reasons for these malfunctions.
ParlaMint-FR_2019-05-29-O1253.u49	The next speaker is the Minister for the Interior.
ParlaMint-FR_2019-05-29-O1253.u50	The text voted in 2016 is the result of a trans-party commitment to modernization. There were real advantages to the introduction of the single electoral regime – REU – provided for by this law Pochon-Warsmann, in particular, as you pointed out, that of being able to register on the electoral lists later – on March 31, this year. Similarly, while municipalities had difficulty communicating with each other in the event of death, removal or registration of new voters, we now have a system directly managed by INSEE. Like any change, it has raised perfectly legitimate concerns. Some town halls have had to adapt to new software, issue voters' cards again. It is true that there have been misunderstandings, but they are inherent in the deployment of a device of this importance. I would add that we could check on the service-public.fr website if we were registered on the electoral lists, but not everyone thought about doing so – which is obviously not a reproach. Therefore, on polling day, some voters were unfortunately unable to vote because they had been removed from the lists of electors. However, out of 47.2 million voters, only 2000 – or 0.004% of the electorate – were cancelled due to the impossibility of identifying them. In addition, account must be taken of changes in civil status, with INSEE deciding on the civil state of birth; That is why I sent a circular to all the prefects, to the mayors and the presidents of the polling stations, so that the rules would be applied flexibly. [[Applause on a few benches of the LaREM group]] We will establish from these malfunctions a precise balance sheet, which I will obviously communicate to you.
ParlaMint-FR_2019-05-29-O1253.u51	Mr Hubert Julien-Laferrière has the floor.
ParlaMint-FR_2019-05-29-O1253.u52	Mr Minister for Europe and Foreign Affairs, in three days, seven Frenchmen tried for terrorism were sentenced to death by Iraqi justice for joining the Islamic State Group. These seven men have made allegiance to terrorism and are suspected of the most abject crimes. These French must be tried and serve their sentence where they have committed their crimes, this is France's position and we support it. But France, a country of human rights, is committed to ensuring that, regardless of the gravity of the crimes committed, the accused are entitled to a fair trial. It is in this sense that human rights NGOs have called on the Government and many of us. These men are accused of the most heinous crimes and, of course, we still think of the victims, both French and foreign, of terrorists, as well as members of our security forces who have lost their lives to fight them. Yet no crime of any kind should cause us to lose sight of our great principles, which guarantee fair justice and trial for all, and our opposition to the death penalty. Minister, Iraq is a sovereign country...
ParlaMint-FR_2019-05-29-O1253.u53	Yes!
ParlaMint-FR_2019-05-29-O1253.u54	... whose law entails the death penalty. What actions are you taking to ensure that death sentences are not applied? Can you tell the national representative what actions are being taken before the Iraqi Government to ensure that these terrorists are tried under acceptable conditions...
ParlaMint-FR_2019-05-29-O1253.u55	What I'm interfering with!
ParlaMint-FR_2019-05-29-O1253.u56	[[Applause on a few benches of the LaREM group]] ...and that they receive the best legal assistance possible?
ParlaMint-FR_2019-05-29-O1253.u57	Oh, good!
ParlaMint-FR_2019-05-29-O1253.u58	Anything!
ParlaMint-FR_2019-05-29-O1253.u59	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2019-05-29-O1253.u60	Mr President, we respect Iraq's judicial sovereignty, and I want to tell you that, contrary to what I hear here and there, the trial is fair: hearings are open; trials are conducted by a judge of the seat assisted by two assessors; the summons shall be pronounced by a prosecutor; a registrar records all the proceedings on-line; the lawyer is present, and if there is a translation problem, the embassy itself provides the interpreters. The judge shall set out the charges at the beginning of the hearing; the defendant is offered the floor throughout the proceedings; the lawyer intervenes when he wishes: it is a fair trial.
ParlaMint-FR_2019-05-29-O1253.u61	All right!
ParlaMint-FR_2019-05-29-O1253.u62	So, of course, it concerns seven terrorists well known to our services.
ParlaMint-FR_2019-05-29-O1253.u63	And dangerous!
ParlaMint-FR_2019-05-29-O1253.u64	Consular assistance is also provided to them, so that, throughout the proceedings, both during the period of detention, during the trial period and after the trial, our consular services are present. They attend operations and observe their progress. I wanted to clarify these elements, which are a reality, even if these seven citizens – and there will probably be others – are well known by our services for terrorist actions against our country. The question of the death penalty remains whole: we are totally opposed to it. It is an intangible principle that applies to Iraq as well as to the United States, and to the countries in which eight other French people are sentenced to death. I am thinking, for example, of Indonesia. We say to these countries that we are opposed to the death penalty, and we share this determination with the highest authorities in the Iraqi state. [[Applause on several benches of the LaREM and MODEM groups]] I would remind you that the French condemned in Iraq still have a right of appeal. They have a month to file this appeal with the Iraqi authorities, and we are helping them do so. We are here quite in our role.
ParlaMint-FR_2019-05-29-O1253.u65	Mr Pierre Cordier has the floor.
ParlaMint-FR_2019-05-29-O1253.u66	[[Applause on several benches in the LR group]] First of all, I am surprised that a representative of the people here is asking for legal assistance for jihadists.
ParlaMint-FR_2019-05-29-O1253.u67	It's called the rule of law!
ParlaMint-FR_2019-05-29-O1253.u68	The Minister of Solidarity and Health, in recent days, we have been many on these benches to have been questioned by parents and associations who are concerned about a challenge to the "Creton Amendment". This scheme, adopted in 1989, allows for the extension of the placement of young adults with disabilities in children's facilities. In most cases, the young people concerned suffer from severe mental or physical disabilities, requiring medical and social care 24 hours a day. However, families have recently been informed that their 21-year-old child will only be welcomed at 50%, and that he would not be accepted at all after 22 years, even if they do not find a place in an adult institution. It is not a financial aid or a disability benefit of a few hours a day that will allow them to prepare for a decent future. Minister, the parents are counting on you and all of us to help them. Many of our country's young adults with disabilities are waiting for a place in living homes. For the time being, they cannot return to the family home because they need care that only professionals can guarantee.
ParlaMint-FR_2019-05-29-O1253.u69	Yes!
ParlaMint-FR_2019-05-29-O1253.u70	Young polydisabled people are particularly affected. More than 850 children between the ages of 20 and 30 are being kept in institutions for children. This reflects the acute shortage of places for young adults. Moreover, we are well aware that this puts the problem on the younger ones, who have to wait longer for places to be freed. [[Applause on the benches of the LR group]] Minister, you cannot ignore the distress of parents who are exhausted morally and physically. I have two questions for you from these families. Are you committed to maintaining the Creton amendment's derogation so that no young adult is without a full-time reception? Will you increase the number of places in adult schools, and by what date?
ParlaMint-FR_2019-05-29-O1253.u71	The Secretary of State for Disabled Persons has the floor.
ParlaMint-FR_2019-05-29-O1253.u72	Mr President, thank you for asking me this question, because I can assure you that there is absolutely no question of blowing up the Creton amendment. It is a solution, even if it is not the solution, because, as you have said very well, this device completely obliterates places available for disabled children. [[Applause on the benches of the LaREM group]] The real solution lies in what we are building with Jean-Michel Blanquer, Minister of National Education and Youth: the broad public service of inclusive school, which will allow disabled children who can go to school to go with them and in secure conditions. This cooperation, which has existed in the texts since 2009, is finally starting. We have received, together with the Minister of Education, the rectors and all the directors general of the regional health agencies to be able to set up this cooperation. We are building these indispensable bridges, these times shared between the medico-social and the school of tomorrow. Until then, it is essential to find solutions for adults. We have a lever that is not yet fully deployed and whose implementation we will accelerate: the inclusive housing, with which the ad hoc support services join to enable mobility. Many young people under the Creton Amendment could be accompanied in inclusive habitats. This is the whole issue of the €600,000 inclusive housing packages, managed by the Caisse nationale de solidarité pour l'autonomy. The decree comes out; We will be able to speed up the implementation of this solution. [[Mr. Jean Lassalle applauds]] The solution also involves accompanied employment, because these young people need to be accompanied in all spheres of their lives: school, employment, housing, quality of social life... These are the issues at the heart of our various strategies, be it the national strategy for autism within the disorders of the neuro-development of the child, the polydisability plan or the mental disability plan. We are on all fronts to meet all specific needs. In any case, I want to reassure the parents, under no circumstances is it a matter of blowing up the Creton amendment. I don't know why, there are these concerns.
ParlaMint-FR_2019-05-29-O1253.u73	Because of you!
ParlaMint-FR_2019-05-29-O1253.u74	[[Applause on the benches of the LaREM group. – Mr. Jean Lassalle also applauds]] That is absolutely not our wish.
ParlaMint-FR_2019-05-29-O1253.u75	Mr Dimitri Houbron has the floor.
ParlaMint-FR_2019-05-29-O1253.u76	My question is to Mrs. Custody of Seals, Minister of Justice. [[Applause on several benches of the LaREM group]] On the occasion of the election of the European elections held last Sunday, prisoners in 165 of the 188 French prisons were able to vote by mail; A total of 4413 of the 5184 incarcerated people who had the right to vote took part in this election, and I think we can rejoice collectively. The participation rate reached 85 per cent. This is truly a democratic success, made possible by the involvement of the services of the prison administration as well as the associations which, once again, have shown their daily dedication in the accompaniment of the prisoners. I recall that this new method of exercising the right to vote was introduced, following the promise of the President of the Republic, by the reform of the justice that you have presented, Madam Minister. In addition to proxy voting or permission to leave, the new system will allow prisoners, I am convinced, to participate civically more and thus enrich their journey towards social and societal reintegration, which we are all looking for. This recognition is the whole meaning of majority politics. It is by recognizing this fundamental right that we actively participate in the fight against recidivism. This success gives me the certainty that a reversal is impossible. [[Applause on many benches of the LaREM group. – Mrs Lise Magnier also applauds]] Madam Minister, can you give us a detailed account of the conditions and modalities that have enabled detainees to participate in the European election, and tell us whether there will be any reflection on the renewal of this beautiful democratic system in the forthcoming elections.
ParlaMint-FR_2019-05-29-O1253.u77	The next speaker is Ms. Custody of Seals, Minister of Justice.
