ParlaMint-FR_2019-01-16-O1119.u1	The next item is the question to the Government.
ParlaMint-FR_2019-01-16-O1119.u12	Not to say anything!
ParlaMint-FR_2019-01-16-O1119.u13	[[Applause on the benches of the LaREM group]] I think, Mr President, that our fellow citizens have found that there is a real exchange.
ParlaMint-FR_2019-01-16-O1119.u14	Get up, the Playmobils!
ParlaMint-FR_2019-01-16-O1119.u15	This was the first occurrence of a two-month debate. Not all the meetings that will be held throughout France will take this form, of course.
ParlaMint-FR_2019-01-16-O1119.u16	Luckily!
ParlaMint-FR_2019-01-16-O1119.u17	[[Applause on the benches of the LaREM and MODEM groups]] The President of the Republic will not always be present. There will be other French than mayors, but finally, ladies and gentlemen, if we criticize the fact that mayors speak and the President of the Republic answers them, where are we going in this assembly?
ParlaMint-FR_2019-01-16-O1119.u18	Nobody said that!
ParlaMint-FR_2019-01-16-O1119.u19	There will be a lot of very different meetings. Some will have the same desire to discuss and the same respect, others may be more toned or even more tense. When we engage in a public debate, we know that it can take very different tones. The important thing, honourable Member, is that the debate should take place. He started yesterday. We have developed a whole series of instruments that the French will seize. All French people, regardless of their age, regardless of their geographical or professional situation, will express themselves. We believe in it. The President of the Republic said yesterday in very clear terms that many subjects were on the table and that the French could express themselves in the most free way possible. Don't try, Member – I know you enough to know that this is not your state of mind – to cast the discredit on an exchange that has been of an extremely special nature...
ParlaMint-FR_2019-01-16-O1119.u20	Extremely organized!
ParlaMint-FR_2019-01-16-O1119.u21	... and, I think, quite frankly, to the honor of our democracy: serious, true in some respects.
ParlaMint-FR_2019-01-16-O1119.u22	In some respects only!
ParlaMint-FR_2019-01-16-O1119.u23	[[Applause on the benches of the LaREM and MODEM groups]] I'm not saying it, but the mayors who were here yesterday. You who are elected from this region and who know them as well as I do, you know very well that not all of them were so much in favour of the Government or the President of the Republic. However, they have all been extremely sensitive to the duration, tone and intensity of the exchange. For my part, I wanted to thank them, because this exchange has been useful, as will all those who will be taking place in this debate.
ParlaMint-FR_2019-01-16-O1119.u24	Mrs. Elizabeth Toutut-Picard has the floor.
ParlaMint-FR_2019-01-16-O1119.u25	Mr Minister responsible for territorial authorities, the President of the Republic yesterday, in the department of Eure, launched the great national debate by responding very long and without taboo to the arrests of the 600 mayors who came to talk with him. These elected representatives, mostly from rural communities, showed a clear desire for dialogue and mutual trust. Through their freedom of tone and their sense of public good, they have demonstrated their commitment to our institutions and representative democracy. These lengthy exchanges highlighted the great concern of the mayors about the future of public services in the territories, a major subject on which decisions will have to be taken at the end of the major national debate. Indeed, it is no longer tolerable to see the disappearance of public services in certain rural areas or parts of our country. In consultation with local elected representatives, new, innovative solutions that are closer to the inhabitants will have to be proposed. This is the meaning of the great debate announced yesterday, which all French people can seize in villages, towns, neighbourhoods, at the initiative of mayors, elected representatives, community leaders or ordinary citizens. It is a real chance to come together to find concrete solutions to the difficulties of our compatriots and to respond to the anger of some of them. [[Applause on a few benches of the LaREM and MODEM groups]] Minister, how do you see the role of local elected officials in mobilizing around the big debate? What initial conclusions do you draw from yesterday's meeting, particularly as regards territorial organisation, administrative simplification and access to public services?
ParlaMint-FR_2019-01-16-O1119.u26	The Minister responsible for local and regional authorities has the floor.
ParlaMint-FR_2019-01-16-O1119.u27	[[Applause on the benches of the LaREM and MODEM groups as well as on a few benches of the UDI-Agir group. – Exclaims on the benches of the LR group]] Mrs Toutut-Picard, thank you for reminding you of the representative force of the mayors of France, in particular yesterday, of those of the Eure and Normandy, because there was no filter, no sorting, no word calibrated in advance. [[Applause on a few benches of the LaREM group. – Exclaims on a few benches of the LR group]] Mr President Jacob, you who refer to Castro, I would have preferred you not to forget General de Gaulle when, in 1962, he brought together the mayors of the Doubs to carry out a similar republican exercise!
ParlaMint-FR_2019-01-16-O1119.u28	Comparison is not right!
ParlaMint-FR_2019-01-16-O1119.u29	[[New exclamations on the banks of the LR group]] However, this direct link between the mayors and the President of the Republic will continue, even if I feel that, on some benches, it is disturbing.
ParlaMint-FR_2019-01-16-O1119.u30	A little calm!
ParlaMint-FR_2019-01-16-O1119.u31	[[Applause on a few benches of the LaREM group]] Of course, in order to organise this debate, we need mayors, figures of local democracy. They are, of course, largely already mobilized with the contribution books, the complaint books. I will meet Vanik Berberian very soon to deepen the approach undertaken. Tomorrow, we will bring together the prefects in order to provide the mayors with the means to organise these debates with the associations, their fellow citizens or in their own capacity if they so wish. Moreover, the first debates will take place in a number of town halls, Madam Member of Parliament, from Friday evening and Saturday – I think, for example, the mayor of Palaiseau, to give you a concrete example. [[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] Secondly, this debate must be useful to the mayors. The Prime Minister and Jacqueline Gourault wanted it to be possible to open a specific consultation for local elected representatives, particularly with regard to their daily lives. It is the meaning of the announcement made yesterday by the President of the Republic, who wanted to open this consultation on a possible – we will see what will result from the dialogue with all the deputies – revision of the NOTRE law, establishing a new territorial organization of the Republic, which, as we know, did not only good to our territories.
ParlaMint-FR_2019-01-16-O1119.u32	What about the national redistribution?
ParlaMint-FR_2019-01-16-O1119.u33	Mr. Pierre Vatin has the floor.
ParlaMint-FR_2019-01-16-O1119.u34	[[Protests on the benches of the LaREM and MODEM groups]] [[Same movements]] Prime Minister, your great national debate began yesterday with a speech by the President of the Republic. The style exercise lasted almost seven hours and sometimes held more political meetings than a real exchange. We can only salute the talent of communicating with the President, who seeks to replay the 2017 election campaign to save his quinquennium.
ParlaMint-FR_2019-01-16-O1119.u35	Bad memory for you!
ParlaMint-FR_2019-01-16-O1119.u36	[[Applause on several benches in the LR group]] The problem is that all this masks the indigence of its action and the sad record of your Government. For more than 18 months, all economic indicators have been low: unemployment is not falling, growth is very low, debt is exploding, the deficit is growing dangerously, our trade balance is catastrophic.
ParlaMint-FR_2019-01-16-O1119.u37	Yes!
ParlaMint-FR_2019-01-16-O1119.u38	You are unable to control public spending and you charge the bill to the middle classes of our country. That is your assessment, which you are trying to hide behind the big debate. Worse: By an attitude close to contempt and extremely unfair tax decisions, you have triggered a social crisis of unprecedented gravity. Yet none of the questions put to the French during this great debate concerns the actions of the President and the Government that have been taking place for 18 months. [[Applause on the benches of the LR group]] My question is therefore simple: is your Government really prepared to make its own self-criticism, to question itself and, above all, to really change its attitude and action through this great debate?
ParlaMint-FR_2019-01-16-O1119.u39	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2019-01-16-O1119.u40	Mr Vatin, the great debate is a wonderful opportunity for democracy, as we saw yesterday during this unprecedented exchange between the President of the Republic and the mayors, who were able to ask questions on all the subjects and to which they were answered both very precisely and in an extremely sincere, honest and constructive way.
ParlaMint-FR_2019-01-16-O1119.u41	Is it written on the card that you're reading?
ParlaMint-FR_2019-01-16-O1119.u42	This debate covers four very open topics. As you know, the Government proposes that the issue of taxation and social justice be discussed, the question of democracy and citizenship, the question of ecological and solidarity transition, and the question of the organization of the State and public services.
ParlaMint-FR_2019-01-16-O1119.u43	What about the ISF?
ParlaMint-FR_2019-01-16-O1119.u44	For two months, the debate will take place everywhere in France. This has already begun on the major national debate platform, where dozens of meeting dates are recorded. The French will gather as close as possible to the territory and discuss these issues. I myself met yesterday with two delegations of yellow vests who expressed their concerns to me. They will participate in this debate because it is important for all French people to meet again. [[Exclaims on the benches of the LR and SOC groups]] Finally, the great debate will take place under conditions of neutrality, quality, guarantees of independence,...
ParlaMint-FR_2019-01-16-O1119.u45	It's relative...
ParlaMint-FR_2019-01-16-O1119.u46	[[Applause on a few benches of the LaREM and MODEM groups]] ...through the appointment of five guarantors – one by Mr. the President of the National Assembly, one by Mr. the President of the Senate, one by Mr. the President of the Economic, Social and Environmental Council, and two by Mr. the President of the Republic – so that our democracy can be found for Act II of the quinquennium.
ParlaMint-FR_2019-01-16-O1119.u47	Mr Charles de Courson has the floor.
ParlaMint-FR_2019-01-16-O1119.u48	Prime Minister, local taxpayers and local elected officials don't understand the housing tax anymore. In September 2017, in front of the Congress of Mayors of France, and then on December 30, 2017, at the signing ceremony of the first five-year finance law, the President of the Republic announced the abolition of the housing tax for all taxpayers and no longer for 80% of them, as he had promised during his presidential campaign. However, conflicting announcements were made by members of the Government. Mr. Le Maire suggested on 8 January 2019 that the Government might waive the removal of the housing tax for the 20 per cent of the most affluent households. Darmanin reaffirmed on January 10 – two days later – that he was in favour of its total abolition. In January 2019, the Palais de l'Elysée announced that "the Government's position is that of a 100% abolition but we will decide to put this back on the table for the big debate." Prime Minister, my first question is quite simple: can you reassure us, and reassure the taxpayers, whether or not the total removal of the housing tax is maintained? [[Applause on the benches of the LT group and on several benches of the LR group]] Second question: can you confirm to local elected officials the Government's intention to compensate the communal bloc for the loss of income from the housing tax through the transfer of EUR 14 billion of the proceeds from the tax on built land? How do you intend to compensate the departments for the loss of this tax? It would appear that you have chosen a levy on the product of the generalised social contribution, the CSG. In this case, how will you compensate the social security agencies for this 14 billion loss?
ParlaMint-FR_2019-01-16-O1119.u49	The Minister for Territorial Cohesion and Relations with Local and Regional Authorities has the floor.
ParlaMint-FR_2019-01-16-O1119.u50	As you know, dear Charles de Courson, from the outset, the objectives pursued by the Government with the abolition of the housing tax are clear: we want to reduce the compulsory levies on the French without debt to future generations.
ParlaMint-FR_2019-01-16-O1119.u51	It's gone wrong!
ParlaMint-FR_2019-01-16-O1119.u52	Already, this majority decided in the 2018 finance law to restore more than 10 billion purchasing power to the French by removing the housing tax for 80% of them.
ParlaMint-FR_2019-01-16-O1119.u53	By digging up the deficit!
ParlaMint-FR_2019-01-16-O1119.u54	You know that the Constitutional Council has ruled that there is no breach of equality with regard to taxation. [[Applause on a few benches of the LaREM group]] We want this local tax system to be fairer. As you pointed out yourself in your excellent information report with Jean-Paul Mattei, the housing tax has long been challenged by many voices because it is not fair. As rental values have not been revised, it does not take into account the contributory capacity of households. I am convinced that a tax that is not fair to 80% of the French is no more fair to the remaining 20%. This is all the more true because within these 20% the situation is far from uniform: for the most part, they are middle classes to which we want to restore purchasing power.
ParlaMint-FR_2019-01-16-O1119.u55	It's about time!
ParlaMint-FR_2019-01-16-O1119.u56	That is why this item will be interesting to discuss in the context of the general debate on taxation and tax accession. [[Applause on the benches of the LaREM group]] In any case, as far as local authorities are concerned, Monsieur de Courson, there will be a relief and a law of reform...
ParlaMint-FR_2019-01-16-O1119.u57	Thank you, Madam Minister.
ParlaMint-FR_2019-01-16-O1119.u58	Mr Stéphane Demilly has the floor.
ParlaMint-FR_2019-01-16-O1119.u59	Minister of Solidarity and Health, with 31,000 deaths each year in France, lung cancer is the first most deadly cancer in men and the second most fatal cancer in women. Without wanting to make morbid comparisons, this represents almost ten times the number of people killed on the roads. Last year, no fewer than 49,000 new cases were identified.
ParlaMint-FR_2019-01-16-O1119.u60	Increase the pack of cigarettes to 80 euros!
ParlaMint-FR_2019-01-16-O1119.u61	Your commitment to the fight against the causes of this cancer is well known and action is urgently needed to ensure that patients are treated as soon as possible. Some 30 French experts, pneumonologists and oncologists, have launched a call to generalize lung cancer screening among smokers or former smokers over the age of 50. According to their work, it is 7,500 lives that could be saved every year. This is shown by the study they conducted on more than 15,000 patients followed for nearly ten years. It was determined that a scanner can be used for all large smokers or former smokers over the age of 50 to reduce lung cancer deaths by 26% in men and 40% in women. There is therefore, Madam Minister, a real public health issue. [[Applause on the benches of the UDI-Agir group and on a few benches of the LR group]] The department of the Somme, where my constituency is located, is the first to propose this examination thanks to a weakly irradiating scanner at the Abbeville hospital centre. Doctors associate an awareness of quitting with smoking. Why not generalize this screening device that could significantly reduce lung cancer mortality and save, you understand, thousands of lives?
ParlaMint-FR_2019-01-16-O1119.u62	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-01-16-O1119.u63	Mr. Demilly, thank you for focusing on this major public health issue that has been dear to my heart for many years. When I was chairing the National Cancer Institute, I wanted us to take strong action on prevention: implementing the neutral package and then increasing the price of tobacco, two provisions that led to a million fewer smokers in our country. We are in the process of winning the bet of reducing smoking in France. Beyond prevention, screening, which detects cancers at an early stage, would help to cure more patients. It is important to see what techniques could be disseminated in our country. The High Health Authority, HAS, had issued a negative opinion on generalised low-dose chest scanner screening in 2016. The large number of false positives resulted in unnecessary gestures and the examination, which must be done every year, exposes patients to ionizing radiation that induces cancers themselves. [[Applause on several benches of the LaREM, MODEM and IDU-Agir groups]] We look forward to the results of the NELSON study – which you mentioned – carried out at European level. We again seized the HAS to issue an opinion. It is included in its work programme released in January 2019. It should therefore decide on the advisability of generalizing this screening and lay down the conditions for ensuring that safety and quality are guaranteed to all our citizens, as it should be. The work is on its way, Congressman.
ParlaMint-FR_2019-01-16-O1119.u64	Mr. Richard Ramos has the floor.
ParlaMint-FR_2019-01-16-O1119.u65	[[Applause on the benches of the MODEM group and on some benches of the LR and GDR groups]] Mr Minister for Agriculture and Food, this Wednesday and until the end of February, many French companies and agricultural representatives are under discussion with the large-scale distribution in what is known as the "negotiation box". For my part, I would rather refer to the "blockbox", where employees in the large distribution sector receive premiums to buy food even less expensive than the previous year. [[Applause on the benches of the MODEM group]] [[Applause on all benches]] A few months ago, a big brand dereferenced overnight a brand produced by our French farmers, because the company refused, excuse the term, to "lower the pants". I decided to go public with a few packages of this shamefully ejected product from the shelves. Through this gesture, I wanted to be part of the continuation of the fight that many members of parliament from all political sides led during the general states of food, from Vincent Descoeur and Jean-Yves Bony to François Ruffin, including André Chassaigne, Sébastien Jumel, Nicolas Turquois, Dominique Potier, Jean-Baptiste Moreau, Thierry Benoit, Philippe Vigier and Julien Dive! We must maintain intact the state of mind of the general states of food, so that our peasants can live properly from their production and that French companies are not crushed in the negotiating boxes! [[Applause on many benches]] To Mr Michel-Édouard Leclerc, who invited the Members, a few days ago, to come and do an internship in the supermarkets, I reply that it is a high point that he would be able to make such remarks while the low prices that he practices in his supermarkets strangle French farmers! [[Vif applause on all benches. – The members of the MODEM Group and many other Members from all groups stand up and continue to applaud]] Minister, what steps do you intend to take to stop the concentration of purchasing power plants killing French agriculture and agri-food SMEs?
ParlaMint-FR_2019-01-16-O1119.u66	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2019-01-16-O1119.u67	[[Applause on the benches of the LaREM, MODEM, UDI-Agir and LT groups]] [[Applause on several benches of the LaREM group. – Exclaims on the benches of the LR, SOC and GDR groups]] Allow me, Mr. Ramos, on behalf of the Government, to congratulate you very warmly on the strength of your question, for involving the entire national representation and for having passed the EGALIM law – for the balance of trade relations in the agricultural and food sector – which, from this year onwards, transforms the relations between distributors and producers.
ParlaMint-FR_2019-01-16-O1119.u68	What a trick!
ParlaMint-FR_2019-01-16-O1119.u69	[[Applause on a few benches of the LaREM and MODEM groups]] In all objectivity, it should be noted that there had never been so many contracts concluded before this year between manufacturers, distributors and producers on 15 January. I have met all the purchasing power plants, all the large areas, all the industrialists, all the interbranch: there is no debate, this text has made it possible to change the situation. For the first year, thanks to the general states, farmers' and co-operatives' incomes will increase. We must all congratulate ourselves on that. We will meet in the next fifteen days, with Bruno Le Maire and Agnès Pannier-Runacher, the follow-up committee. At the beginning of February, we will ask the Ombudsman for Agricultural Trade Relations to analyse the situation. Finally, we will ask the Director General of the Competition, Consumer and Fraud Enforcement Branch to go to all major areas to check that everyone is in compliance with the order and the law.
ParlaMint-FR_2019-01-16-O1119.u70	Piss off!
ParlaMint-FR_2019-01-16-O1119.u71	[[Applause on the benches of the LaREM and MODEM groups]] By opening new negotiations, ladies and gentlemen, you have opened a new and wonderful phase, which will have nothing to do with the past. The negotiations will not end, as usual, at midnight minus ten, on the last day, in the parking lot of the large areas! On the contrary, they take place on the big day, in front of everyone. It is thanks to you that we are moving forward!
ParlaMint-FR_2019-01-16-O1119.u72	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-01-16-O1119.u73	Prime Minister, the birth figures published yesterday by INSEE are very worrying: last year, 12,000 fewer births were deplored; This is the fourth consecutive year of decline. By falling from 2 children to 1.87 children per woman, current fertility no longer ensures the renewal of generations.
ParlaMint-FR_2019-01-16-O1119.u74	He's right.
ParlaMint-FR_2019-01-16-O1119.u75	The natural balance of the population, the difference between births and deaths, has never been so low since the end of the Second World War. As UNAF – the National Union of Family Associations – says, families have less and less confidence in the future and their daily lives are deteriorating. That's true, since 2015, many measures have abused families. I am thinking of the violations of the family quotient and the family allowances or the reform of parental leave, decided by the previous Government. I am also thinking of the measures you have taken, by lowering the early childhood care benefit or by not revaluing family benefits in proportion to inflation. Family policy is thus called into question in its very foundations when it had reached consensus since the Liberation, considering every child as a wealth for our country. These measures, which particularly affect the middle and disadvantaged classes, will ultimately have disastrous consequences on the financing of our social protection and pensions. The adoption of certain laws in recent years has also called into question the family as the basic unit of our society. The proposals of our colleague Jean-Louis Touraine, if they were to be adopted at the next revision of the bioethics law, would go through new red lines that we will not accept. Finally, is it not revealing that at no time does the letter to the French by the President of the Republic refer to family policy or even to the family? [[Applause on the benches of the LR group]] Prime Minister, when will you finally trust the families to prepare for the future of our country?
ParlaMint-FR_2019-01-16-O1119.u76	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2019-01-16-O1119.u77	Mr Breton, first of all, I thank you for putting the emphasis on this dramatic problem for our country, namely the reduction of the birth rate. It has been observed for four years, it is real in all the countries of Europe. Fortunately, we still have the highest birth rate in all European countries. However, there is still concern about demographics. We must make the French want to make children.
ParlaMint-FR_2019-01-16-O1119.u78	This requires a family policy!
ParlaMint-FR_2019-01-16-O1119.u79	It's not just a problem of hospitality or finance, you know that. Women, because they want to make children later, find themselves facing a decline in fertility. We must work with family associations and national representation. Many families also want to better reconcile professional and personal time, which raises the question of how to accommodate. In the COGE – the objective and management agreement – of the CNAF, the National Fund for Family Allowances, we insisted on the increase in the number of places in nurseries and the assistance to families for the care of children, because it is because of the shortcomings in this area that some women are discouraged from having more children. [[Applause on a few benches of the LaREM group]] Finally, you refer to the general states of bioethics. Our joint work is just beginning. You and Jean-Louis Touraine have moderated the information mission on the revision of bioethics laws, and the resulting report will be the fifth on this subject: it will enrich our debates after that of the general states of bioethics, that of the National Ethics Advisory Committee, that of the Parliamentary Office for the Evaluation of Scientific and Technical Choices, and that of the Council of State. We are now opening a phase of thematic seminars with the elected representatives of the nation, you and the senators, in order to debate calmly on the four main themes – assisted medical reproduction and oocyte freezing, genetics, embryo research and filiation – in order to define the regulatory developments that our country will accept or not.
ParlaMint-FR_2019-01-16-O1119.u80	Mr Alexandre Holroyd has the floor.
ParlaMint-FR_2019-01-16-O1119.u81	Two and a half years ago, I witnessed the British referendum campaign on the possible exit of the United Kingdom from the European Union. I still remember the promises of some British politicians. Get out of the Union? Childish! The economic consequences for the United Kingdom? Negligible! The gains lost for all the British? No, no, no, no, no, no, no, no, no, Last night, British parliamentarians rejected by an overwhelming majority the withdrawal agreement negotiated by their Prime Minister, throwing a raw light on the cascade of lies and the accumulation of false information that fed the June 2016 vote. The situation is clear: an immense majority of the British parliament admits that the European Union plays a central role for the prosperity and security of the United Kingdom, but is striving to respect the legitimate decision of the British people, which in essence has serious consequences. Anglo-Saxons have a word for this kind of situation: it is a "catch 22", an intrinsic problem of logic, or the snake that bites its tail. Madam Minister for European Affairs, it is the British political leaders who are in a quagmire of conflicting injunctions, and it is up to them to propose an alternative solution to the agreement that they negotiated and then rejected. That said, this vote clearly increases the likelihood of two perfectly opposite issues. The first is a dry exit, without agreement. The second is a challenge to the Union's exit by March 2019, either by an application for an extension of the time limits provided for in Article 50 or by a unilateral UK withdrawal of its own exit request. [[Applause on the benches of the LaREM and MODEM groups. – Mr. Antoine Herth also applauds]] Can you, Madam Minister, give us an update on the Government's preparations for a dry exit? Can you also tell us what the Government's attitude will be if a request for an extension of the time limits under Article 50 is made by the British?
ParlaMint-FR_2019-01-16-O1119.u82	The Minister for European Affairs has the floor.
ParlaMint-FR_2019-01-16-O1119.u83	Two and a half years ago, the British voted to leave the European Union. There is probably a lot to be said about this referendum and the massive misinformation during the election campaign to which you are referring. But finally, this vote took place. We can regret it, but we must respect it, and implement it in the most sensible, reasonable and orderly manner possible. That is what we have tried to do by negotiating and concluding a withdrawal agreement with London. This agreement is the best it can be. It is even the only possible agreement, and the discussions on it cannot be reopened. Yesterday, the British Prime Minister failed to get this agreement ratified by the House of Commons. It is now up to the British government and parliament to tell us where they want to go. What we, for our part, have to tell them is: hurry up. There are no 36 solutions for this; In reality, there are only three of them: if one wants an orderly withdrawal, it is the agreement that is on the table; Otherwise, it won't agree at all, or even, not with Brexit. You're referring to the assumption of a postponement. It's just a hypothesis, and she asks questions: for how long, and for what? [[Applause on the benches of the LaREM group]] Yes, it is perfectly possible that there is no agreement at all. We are preparing for this, with the help of Parliament, which I thank, and in particular you, Mr President, who have been rapporteur of the special committee. We will be ready, to protect our compatriots, to protect the British who live on our soil and who are welcome, and to protect our businesses. Whatever the scenarios, we'll be ready.
ParlaMint-FR_2019-01-16-O1119.u84	Mr Jean-Louis Bricout has the floor.
ParlaMint-FR_2019-01-16-O1119.u85	My question is addressed to the Minister for Territorial Cohesion and concerns the serious difficulties facing our small towns and their small businesses. Of course, when we were in the government, our actions were not perfect, but everything that was good, you threw it away: the end of the central-bourg contracts, the expiry of rural contracts, the abolition of the FISAC, the intervention fund for services, crafts and commerce, the weakening of commercial and economic development tools and networks, such as the CCI network, chambers of commerce and industry, employment houses, and I pass by... As well as the medium-sized cities, our small cities, those with fewer than 10,000 inhabitants, need to be accompanied to improve the business atmosphere and offer the first levels of service. The "Cœur de ville" scheme must therefore be extended to small towns, with funds specifically allocated to them. There's an emergency. Are you aware of the cumulative difficulties of our small businesses? Or are you blinded by your digital society at all and your metropolization logics? Lack of purchasing power, siphoning of customers by the large distribution more or less close, explosion of e-commerce, sometimes poorly adapted commercial surfaces: our small shops can no longer. Yet it is the life and the dynamics of our rural territories. Don't be a fool, don't be a fool! Act quickly, we await your proposals: your proposals to reduce fixed loads, now disproportionate to the density of the barge areas; your proposals to help our small towns support their businesses; your proposals to accompany solutions of the future, such as "unified trade", for example, by finding solutions to bring our small businesses closer to your digital platforms. [[Applause on several SOC and GDR benches]] It's time to move to a higher speed, and that's what's happening. So get out of the way, damn it!
ParlaMint-FR_2019-01-16-O1119.u86	The Minister for Territorial Cohesion and Relations with Local and Regional Authorities has the floor.
ParlaMint-FR_2019-01-16-O1119.u87	[[Exclaims on the SOC and GDR panels]] As you know, the Government has made the attractiveness of small and medium-sized cities one of the central areas of its land-use planning efforts. For yes, Mr Bricout, we are aware that these small towns have often been forgotten from previous spatial planning policies.
ParlaMint-FR_2019-01-16-O1119.u88	It's the other way around!
ParlaMint-FR_2019-01-16-O1119.u89	This has had the effect of weakening the network of intermediate cities, some of which have seen their population decline at the same rate as essential services and shops disappear for the benefit of large areas. To combat this, the Government launched, almost a year ago, the Action Cœur de Ville plan, which, as you know, mobilises €5 billion to renovate housing, shops, public spaces, and develop new services. Since its inception, 1,600 projects have been supported and are in the process of being deployed. But we had to go further – I am coming, Mr Bricout – with concrete measures. You know that a number of decisions have been taken within the framework of the ELAN law: it is the whole meaning of the operations of revitalization of the territory, the famous ORTs, provided for by this law, which allow a permit to develop multi-sites, a right of reinforced urban preemption, a right of preemption on artisanal commercial funds, and commercial leases to facilitate the installation of new commercial and craft activities in small towns. These tools will make it possible to build a new specific approach in favour of the city centres which have similar concerns to those of the municipalities which were chosen by the city centre action plan. [[Applause on a few benches of the LaREM group]] The Government fully shares your concern, Mr. Deputy. That is why we are actually going to put in place a plan for small towns, including restructuring for housing and trade.
ParlaMint-FR_2019-01-16-O1119.u90	Mr Eric Bothorel has the floor.
ParlaMint-FR_2019-01-16-O1119.u91	Minister of Economy and Finance, I would like to associate my colleague Marie-Pierre Rixain with my question. News regularly reminds us of the urgent need to secure our digital sovereignty. The President of the Republic still referred to it when, on 12 November, he announced France's support for the Paris call for trust and security in cyberspace. The nature of the cyberattacks that we are experiencing can lead to a paralysis of the functioning of our strategic security services, our businesses or our public services. In this area, the mastery of our infrastructure choices and the manufacture of electronic components are fundamental elements. Moreover, we cannot escape the debate on the place taken by US and Chinese companies in these markets. In Europe, we are fortunate in terms of infrastructure to own two international companies: Ericsson and Nokia. Yesterday, Nokia announced a new global downsizing plan, including its two French sites in Lannion and Saclay. The plan mainly concerns support functions. A total of 460 posts will be abolished by 2020. I would like to recall that Lannion, the historic birthplace of telecoms now at the forefront of digital and photonics issues, has already suffered particularly during the group's previous social plans. However, when a major in our ecosystem sneezes, it is not uncommon for others to sneeze right after. Minister, we are all interested in Nokia's presence in the territory of Lannion, and I would like to pay tribute here to the expertise of our engineers on 5G and cybersecurity. [[Applause on a few benches of the LaREM group]] So how does the Government, sensitive to the issues of sovereignty and digital independence, react to this decision of a major European equipment manufacturer? How does he intend to act to ensure the sustainability of his French sites? Through these questions, I express the concerns of employees and staff representatives.
ParlaMint-FR_2019-01-16-O1119.u92	The next speaker is the Minister for Economic Affairs and Finance.
