ParlaMint-FR_2019-03-26-O1196.u1	The next item is the question to the Government.
ParlaMint-FR_2019-03-26-O1196.u13	That is why we wanted to develop these arrangements, first in Marseilles, first in Lyon and second in Lille.
ParlaMint-FR_2019-03-26-O1196.u14	The mayor of Marseille doesn't know!
ParlaMint-FR_2019-03-26-O1196.u15	[[Applause on several benches of the LaREM group]] Mr President, we are fully committed to the fight against violent radicalisation and I am sure that you will accompany us in this direction.
ParlaMint-FR_2019-03-26-O1196.u16	Mrs Anne-Laure Cattelot has the floor.
ParlaMint-FR_2019-03-26-O1196.u17	Mr. Minister of Economy and Finance, some people tend to believe that the industry would be a subject far too serious to be debated by all. The industry, the future of the factory next to us or at the other end of France, is indeed a subject that animates our cottages, mobilizes local and national elected representatives. I want to come back today to the case of Ascoval, whose courageous employees have been living emotional roller coasters for over a year. The scenario of dismantling and the key under the door seems to be moving away, with five potential buyers declaring themselves two days from the hearing before the Chamber of Commerce in Strasbourg. There seems to be a way to save an industrial site: that everyone, regardless of their political convictions, trade unions and management unite for the same purpose, that of giving a second breath to efficient industrial tools. But let us all be humble: other sensitive industrial dossiers have not had the same outcome despite all the efforts. I am thinking of the closures of strategic sites, Akers, Sambre and Meuse, centenary florets liquidated in recent years in the North. I am thinking of Arjowiggins, the Fonderies du Poitou, Ford, the Sucrerie de Cagny, whose fate remains uncertain, to families worried about tomorrow. Minister, anticipating must be our master word to all of us. It is difficult for regions, the state and local elected officials to act as firefighters at the last minute. The French industry will not be able to make the economy of an integration of environmental considerations, of opportunities and new markets, and of the necessary digitization of the industrial tool and manufacturing processes: its future necessarily passes through this. This industry of the future will not be the replacement of the old one by a new one. These solutions must be realized in every territory of France. [[Applause on the benches of the LaREM group]] Can you explain to the national representative, Minister, the measures to anticipate the French industrial policy so that the end of diesel does not have any hints of closure of the mines? How can we implement appropriate support for the territories dependent on the industrialist who abandons it? Minister, the stakes are collective: it is the success of French industrialists, giving them the desire to invest, to trust in recruiting.
ParlaMint-FR_2019-03-26-O1196.u18	[[Applause]] If this brouhaha could stop! Those who have conversations to hold can go outside the Chamber. The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2019-03-26-O1196.u19	[[Applause on the benches of the LaREM group]] Madam Member, Ascoval can regain hope because you have mobilized, the local elected representatives have mobilized, from the mayor of Saint-Saulve to Xavier Bertrand, president of the Hauts-de-France region. Ascoval can regain hope because the employees have been exemplary of courage and determination. Ascoval can regain hope because three solid and serious offers to take over the industrial site were filed yesterday. I will fight for every industrial job threatened, as I have fought for Arc International, which has found new funding, or the Fonderies du Poitou, on which many of you have alerted me. I'll keep fighting for Arjowiggins. I will continue to fight for a solid and promising conversion of the site of Blanquefort in Bordeaux. [[Applause on the benches of the LaREM group]] You are absolutely right: our primary responsibility is to anticipate technological and industrial transformations of unprecedented speed in our economic history. Anticipating is to have the courage, that you had, that this majority had, to reduce taxes on capital so that we could finance our industry.
ParlaMint-FR_2019-03-26-O1196.u20	It's not working!
ParlaMint-FR_2019-03-26-O1196.u21	Anticipating is to launch training and qualification plans like Muriel Pénicaud did, so that we no longer see SMEs, TPEs desperately look for boilermakers, welders, engineers, developers because France has failed to deliver qualifications that meet the needs of companies. For several months we have qualified and trained new generations according to the needs of our industry and economy. [[Applause on the benches of the LaREM group]] Anticipating finally means financing innovation, research. It is the break-up innovation fund, which you have had the courage to vote for, and which will allow us to stay ahead of technology. We have begun the industrial reconquest...
ParlaMint-FR_2019-03-26-O1196.u22	Thank you, Minister.
ParlaMint-FR_2019-03-26-O1196.u23	Mrs Laure de La Raudière has the floor.
ParlaMint-FR_2019-03-26-O1196.u24	Mr. Minister for the Ecological and Solidarity Transition, you announced last Friday that regulated electricity tariffs would "probably" increase by 5% to 6% in June, in line with the recommendations of the Energy Regulatory Commission. If this were confirmed, it was more than 25 million households that would see their electricity bill increase, to the tune of 85 euros for households that are heating up with electricity! The exit from winter is going to be tough for the French, while they have already experienced a 35% increase in their electricity bill between 2008 and 2017! At the same time, the pressure exerted by the State in favour of electric heating and electric vehicles will lead to an increase in electricity consumption. This sharp increase in tariffs is due in particular to our energy mix choices. Indeed, the high public subsidy for renewable energy weighs heavily on the energy bill for questionable efficiency and profitability.
ParlaMint-FR_2019-03-26-O1196.u25	What about the closure of Fessenheim?
ParlaMint-FR_2019-03-26-O1196.u26	It is therefore becoming urgent to question these choices without taboo. This is the subject of the committee of inquiry chaired by our colleague Julien Aubert. Until then, the purchasing power of the French is threatened. Minister, can you confirm that the government will increase regulated electricity tariffs by more than 5% and tell us when?
ParlaMint-FR_2019-03-26-O1196.u27	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2019-03-26-O1196.u28	The law provides that regulated electricity tariffs – as there are tariffs offered freely by competitors – are set independently by the Energy Regulatory Commission.
ParlaMint-FR_2019-03-26-O1196.u29	Change the law!
ParlaMint-FR_2019-03-26-O1196.u30	This law was passed in 2010, when Jean-Louis Borloo was in my place.
ParlaMint-FR_2019-03-26-O1196.u31	Change it!
ParlaMint-FR_2019-03-26-O1196.u32	They are based on the cost of generating electricity, the regulated price of nuclear electricity and EDF's commercial costs. Any decision that departs from the formulas calculated by the Energy Regulatory Commission is systematically annulled by the Council of State, which is systematically seized by EDF's competitors. This is what happened in 2014, when Ségolène Royal, in the position I hold today, wanted to apply another tariff. It was the French who then paid the price for this irresponsible decision. It's been since Mrs. Royal...
ParlaMint-FR_2019-03-26-O1196.u33	With your support!
ParlaMint-FR_2019-03-26-O1196.u34	...that the law provides that the decision of the minister in charge of energy cannot depart from the recommendations of the Energy Regulatory Commission.
ParlaMint-FR_2019-03-26-O1196.u35	Change the law!
ParlaMint-FR_2019-03-26-O1196.u36	The principle is simple and economically sensible: the price must cover the costs of electricity generation by EDF, and nothing else, which are today mainly the costs of nuclear power. We had made a commitment not to increase electricity during the winter period, as planned, in order to prevent the French who are heating up with electricity from experiencing this increase: this commitment has been fulfilled. [[Applause on the benches of the LaREM group]] Moreover, the energy cheque, which succeeded the social tariffs for electricity and gas, was increased by a decision of Parliament, by an average of almost 50 euros and more than 2 million additional people will benefit from it. It is our policy of social accompaniment and energy transformation that will allow the French to have a bill that does not increase.
ParlaMint-FR_2019-03-26-O1196.u37	Mr Buon Tan has the floor.
ParlaMint-FR_2019-03-26-O1196.u38	I would like to associate my colleagues Nicole Dubré-Chirat and Christophe Arend with my question. Mr Minister for Europe and Foreign Affairs, on 27 January 1964, France became, thanks to General de Gaulle, the first Western country to recognise the People's Republic of China. The year 2019 marks the fifty-fifth anniversary of this strong act to which the Chinese people remain deeply committed. The state visit that China's President Xi Jinping is making right now in our beautiful country is a testament to this strong friendship. In fifty-five years, we have forged close ties; political, of course, but also cultural, economic and scientific ties that our two countries raised in 2004 as a "global strategic partnership". Aeronautics, agriculture, transport and innovation, our cooperations are flourishing and contribute to the economic dynamism of France, as evidenced by the order for 300 Airbus, for almost 30 billion euros, signed yesterday. These successes, however, must not mask the challenges facing us. Whether it is the project of the new silk roads, the deployment of 5G or other strategic areas closely linked to our sovereignty, we must move forward and find appropriate responses together. As the world's second largest power, China is an indispensable interlocutor for us and for Europe. Only a common position will allow us to rebalance the balance of power. The presence this morning of the German Chancellor and the President of the European Commission around Emmanuel Macron and the Chinese President is a strong signal. [[Applause on a few benches of the LaREM group]] As the Chinese President's state visit ends today, can you take stock of it and tell us what France's strategy is for this partnership to be truly win-win?
ParlaMint-FR_2019-03-26-O1196.u39	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2019-03-26-O1196.u40	President Xi Jinping's visit is coming to an end and we can say that it was a success, at least, that it marks an important step in our bilateral relations. As you said, fifty-five years after the establishment of diplomatic relations between our two countries, the symbols remain strong in our bilateral relations, like the record order of 300 Airbus, which illustrates the dynamism of our cooperation. I also stress the importance of commitments in the agricultural and agri-food sector, with the lifting of the poultry embargo, which is the successor to the one on beef and veal. Approvals are thus possible for several French companies in this sector, which opens up many opportunities in addition to nuclear cooperation – which continues – and space. Many commitments have also been made in the area of cultural cooperation and youth mobility. The most important thing, as you pointed out, is the deepening of the approach towards a renewed and more balanced multilateralism. This morning, it was a united Europe on these commitments, with Chancellor Merkel and President Juncker. The French President had hoped for this enlarged meeting, which marks a fundamental step towards a new multilateralism, focusing in particular on the climate dimension and the mutual commitments we are making in this regard, but also on the essential renovation of the World Trade Organisation and on connectivity, in which the silk road participates – the essential thing is that both are two-way and that it meets international standards. [[Applause on a few benches of the LaREM group]] This, very condensed, is the record of a visit that has been exceptional in all respects.
ParlaMint-FR_2019-03-26-O1196.u41	Mr Joaquim Pueyo has the floor.
ParlaMint-FR_2019-03-26-O1196.u42	Mr Minister for Europe and Foreign Affairs, it took five years and several thousand deaths to win back the territories occupied in Iraq and Syria by the terrorist group Daesh. This organization, the most brutal in modern history, brought a regime of terror to the people, multiplying rapes, beheadings, summary executions. It is also from this caliphate that many attacks have been sponsored, both in this region and throughout the world, including in France. [[Applause on the SOC benches and on some of the MODEM benches]] I would like to pay tribute to the courage and sacrifice of all those engaged in these battles, including the Arab-Kurdish alliance brought together within the Syrian Democratic Forces, without which no victory was possible. [[Mrs. and Mr. Members get up and applaud at length]] I would also like to pay tribute to the various countries participating in the international coalition, and in particular to the French soldiers admirably engaged in Operation Chambal. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no The end of this caliphate marks an important step, but we must remain very vigilant, for Daesh remains a threat given its evolving strategy and its doctrine, which is still present. As the Syrian crisis enters its eighth year, the country is still devastated, the deaths are hundreds of thousands, the displaced by millions and the territory remains fragmented. Although the uncertainties remain, it must be recognized that the regime of Bashar al-Assad dominates a large part of the country. Nevertheless, the question of the spaces controlled by the Arab rebels, but also by the Kurds, will arise. In the face of pressure from the regime, the involvement of Turkey, Iran and Russia, as well as the untimely announcements by the President of the United States, there is little room for Europe to resolve this crisis, which we regret. [[Applause on the SOC benches and on a few benches of the LR and UDI-Agir groups]] My question will be twofold: what policy does the Government intend to put in place, in liaison with the European Union, for the resolution of the Syrian crisis? How can you provide lasting and just support to the Arab-Kurdish forces who fought for us on the spot?
ParlaMint-FR_2019-03-26-O1196.u43	I would be grateful if you would stick to the time allowed. The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2019-03-26-O1196.u44	Thank you, Mr Pueyo, and thank you to the national representative for the tribute she has just paid to the French forces that have fought and continue to fight barbarism in Syria. I am very moved by this, having been Minister of Defence when our forces were engaged. This is the end of the territorial caliphate. The scale of the action taken by the Syrian democratic forces, particularly at the last stage of the fight against Daesh in Baghuz, should be emphasized. They have shown exemplary courage and determination...
ParlaMint-FR_2019-03-26-O1196.u45	What about the Kurds?
ParlaMint-FR_2019-03-26-O1196.u46	... and their commitment, especially in the areas from which the assassins who have raged on our soil have come, deserves not only respect but, for the rest, obliges us. It is not because the territorial caliphate is eradicated that Daesh's threat has disappeared. Risks remain in hiding, leading France to have three requirements. First of all, it is a matter of continuing military action with coalition members to ensure security in north-eastern Syria, which we are dealing with in particular with our American partners. Secondly, a political solution will have to be found, because, as you have said, major conflict areas remain, including areas of internal civil war in Syria, in Idlib. To that end, UN Resolution 2254 must apply. It is important that all actors can do so. [[Applause on a few benches of the LaREM group]] Finally, it is essential to take immediate humanitarian action in the face of the influx of refugees, particularly in the north-east region, but also in neighbouring countries. In this regard, France will fulfil all its commitments.
ParlaMint-FR_2019-03-26-O1196.u47	Mr Stéphane Baudu has the floor.
ParlaMint-FR_2019-03-26-O1196.u48	My question, Minister for the Ecological and Solidarity Transition, concerns the future of our nuclear industry. As we have seen during the great national debate, energy issues are among the major concerns of our citizens. However, with regard to nuclear power, many express their difficulties in understanding the future of nuclear power. The multi-annual energy programming project – EPP – sets the course: a 50% reduction in the share of nuclear-derived electricity in the energy mix by 2035 and a decrease in the nuclear fleet by the closure of fourteen reactors.
ParlaMint-FR_2019-03-26-O1196.u49	It's impossible to do!
ParlaMint-FR_2019-03-26-O1196.u50	However, this strategy requires clarification: the list of reactors that will be closed is not fixed, and a three-year delay between a closure decision and an effective decision cannot be satisfied. The same question applies to the establishment of new waste storage pools or EPR-type reactors. In this context, over the past few months, some fifteen expansion projects have emerged discreetly in France. In my department of Loir-et-Cher, for example, EDF is considering the acquisition of about 100 hectares of agricultural land around the Saint-Laurent-des-Eaux power station. So far, however, the future use of these land reserves remains unclear. Such approaches can only raise concerns among local residents, farmers or elected officials. Moreover, the continuing uncertainty about the future of nuclear sites gives the impression that we are, without saying, seeking to maintain the status quo. Mr Minister, I believe we share the conviction that accelerating the ecological transition requires the support of all French people. I therefore believe that if we want a sustainable energy policy, it is essential that its implementation be assumed, transparent and intelligible, even in its territorial declination. To give visibility without taboos is to allow the actors concerned to take control of their destiny. [[Applause on the benches of the MODEM and LR groups]] Will the next PPE clarify the future of each of our nuclear sites?
ParlaMint-FR_2019-03-26-O1196.u51	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2019-03-26-O1196.u52	We share your concern about transparency and anticipation. Unlike the previous multiannual energy programme, the one we presented on 27 November is precise and detailed; It sets the course, year after year, in each energy production sector.
ParlaMint-FR_2019-03-26-O1196.u53	And the list of power stations!
ParlaMint-FR_2019-03-26-O1196.u54	It is extremely important for the players – industrialists and investors as well as local authorities and the French – to know where we are going. We must have a readability. This multi-annual energy programming has clearly set out the different stages. By 2022, the Fessenheim power plant will close.
ParlaMint-FR_2019-03-26-O1196.u55	And what's next?
ParlaMint-FR_2019-03-26-O1196.u56	What about the coal-fired power plants?
ParlaMint-FR_2019-03-26-O1196.u57	As I announced on site, the first reactor will close in March and the second in August 2020. For the rest, we have programmed the gradual and anticipated closure of fourteen reactors by 2035. Why? Because we do not want this to be done through decisions on reactor safety, as is currently the case in Belgium, where five out of seven plants are shut down for safety reasons by default of anticipation. We asked the EDF operator to indicate which reactors would be closed by giving a list of relevant sites that I remind you: Tricastin, Bugey, Gravelines, Dampierre, Blayais, Cruas, Chinon and Saint-Laurent. We believe that the operator is the one who is best able to say where closure will be the most effective. These will be reactor closures, not power plants.
ParlaMint-FR_2019-03-26-O1196.u58	In Fessenheim, the entire plant is closed and only reactors are closed! It's double standards!
ParlaMint-FR_2019-03-26-O1196.u59	The aim is to enable the territories to anticipate this transformation by making sure that it is progressive and to keep the future alive. With regard to the future, we will have a detailed report on the RPRs by the end of 2021 so that decisions can be taken in 2022.
ParlaMint-FR_2019-03-26-O1196.u60	Mrs Emilie Bonnivard has the floor.
ParlaMint-FR_2019-03-26-O1196.u61	Prime Minister, France's image abroad has been severely degraded by your inability to put an end, through real political solutions, to the violent demonstrations that have glittered our country for 18 weeks. Gloriously satisfy yourself with a Saturday content, and again, with victims on both sides, after months of failure, seems totally inappropriate. Traders, kiosquiers, restaurateurs, hoteliers and the whole tourism industry suffer considerable losses and a decline in traffic, while tourism is one of the few economic sectors with a positive trade balance, in a context where our external deficit continues to grow. The latter reached a record 60 billion euros in 2018, under your Government, while Germany had a surplus of 28 billion euros. No comment... What, then, does the Government choose in catmini and in disregard of any common-sense political decision? He decides to reduce by a third the means abroad of the structure in charge of the promotion of our country, Atout France.
ParlaMint-FR_2019-03-26-O1196.u62	Scandalous!
ParlaMint-FR_2019-03-26-O1196.u63	Shame!
ParlaMint-FR_2019-03-26-O1196.u64	On the form, it's already quite scandalous. You cannot do this in a totally opaque way, disregarding what Parliament voted in the last finance law. You give a lot of lessons to the Senate, but you don't respect our assemblies! On the bottom, politically, it is totally irresponsible: while our country and our economy need, more than ever, the means dedicated to restoring the image of France, you reduce them considerably.
ParlaMint-FR_2019-03-26-O1196.u65	She's right!
ParlaMint-FR_2019-03-26-O1196.u66	[[Applause on the benches of the LR group]] Prime Minister, will you come back to common sense, will you finally listen to us and maintain the means dedicated to the promotion of France to restore the image of our country and to stem somewhat your very bad results in terms of trade deficit?
ParlaMint-FR_2019-03-26-O1196.u67	The next speaker is the Secretary of State to the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2019-03-26-O1196.u68	The image of France has indeed been reached by a number of emeutors who have allowed themselves to attack national symbols and also the working tool of men and women in the hospitality, catering and luxury sectors. We regret it, and I hope it is also your case.
ParlaMint-FR_2019-03-26-O1196.u69	That's not the point!
ParlaMint-FR_2019-03-26-O1196.u70	Take action!
ParlaMint-FR_2019-03-26-O1196.u71	In the face of this, we do not remain inert. Last week, we gathered 1000 tour operators in Marseille for the Rendez-vous in France show – it was a great success – to reassure foreign customers.
ParlaMint-FR_2019-03-26-O1196.u72	It's Atout France!
ParlaMint-FR_2019-03-26-O1196.u73	You saw that they were massively present in Chambéry at the Grand Ski Lounge. These clienteles are present in this very good winter season. With regard to the tools for the promotion of France, I would like to reassure you fully: under the authority of the Prime Minister, we have chosen to grant them an additional 5 million thanks to visa revenues. The good news is that these 5 million will become 8 million within a few months thanks to the increase in Schengen visas. [[Exclaims on the benches of the LR group. – Applause on the benches of the LaREM group]] Let me be astonished: the president of your region, who is also the president of your political family, calls for 20 billion savings and as soon as it comes to 4 million, you start coughing. [[Applause on the benches of the LaREM group]] With regard to Atout France, at its board of directors last week, I was able to announce that we were going to have time to draw up a new target and performance contract. That's the rule. It is important to see that Atout France is an operator that has managed to transform for many years. We fully trust the men and women of Atout France.
ParlaMint-FR_2019-03-26-O1196.u74	Mrs Anne-Laurence Petel has the floor.
ParlaMint-FR_2019-03-26-O1196.u75	Mr. Secretary of State for Digital Affairs, this morning you signed the "e-commerce" charter, a code of conduct between SMEs and online sales platforms. Along with the introduction of a GAFA tax – Google, Apple, Facebook and Amazon – this advance addresses one of the many issues that the digital revolution poses to our society and our economy. The charter is based on three pillars: the formalisation of commercial relations, the guarantee of an open, reliable and individualised exchange and the strengthening of the fight against counterfeiting. These are the three commitments that digital platforms will have to comply with. These giants owe their partners, our companies, more ethics, respect and transparency. Unfortunately, the two most powerful players in the sector, Alibaba and Amazon, refuse the rules of a fair game to continue to impose the law of the strongest. [[Mr. Jean Lassalle applauds]] By refusing to sign this charter, these two trade empires refuse commercial fairness. They refuse to respect their partners, the TPE-SMEs, who are the real creators of wealth and employment in our territories. In the face of these giants of e-commerce that impose their rules without shame, our small and medium-sized enterprises are subject to the disloyalties of digital technology: de-reference overnight, explosion of the costs of intermediation, lack of contact and information. By concluding this charter of good conduct, you have decided to conduct this fight, Secretary of State, to balance commercial relations and protect our TPE-SME from the law of the strongest and unfair practices of digital platforms. [[Applause on several benches of the LaREM group]] The entire national representation, beyond the political divisions, is with you to protect French companies, because they are the cornerstone of our economy. Can you tell us more about the commitments contained in this charter and the action you intend to take to compel Amazon and Alibaba to comply with it?
ParlaMint-FR_2019-03-26-O1196.u76	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-03-26-O1196.u77	This morning, we signed this charter with companies that have engaged with us. Two of them, among the most important, were not present: Amazon and Alibaba. [[Exclaims on the benches of the LR, GDR and FI groups]] I said it yesterday, I'm mad at Amazon, because, for six months, we've been working together. The situation is serious because e-commerce represents €90 billion in turnover in France, and covers 200,000 SMEs that sell on these "market places" – these websites that allow you to order a product, sold by a company, usually a local company, a TPE, an SME. [[Mr. Jean Lassalle applauds]] When everything goes well, the situation is great for the SME, which can generate 30% or 40% more turnover. But when the situation deteriorates, when the big platform no longer responds to the phone, when it unilaterally de-references or changes its price, the company loses everything – and by saying business, I mean local publisher, artisan or small industrialist. For all these reasons, we have committed ourselves to this charter. This morning, the Bon Coin, Rakuten, Cdiscount, Ebay, la Fnac, Darty, La Redoute, ManoMano, Conforama, Boulanger, all of whom represent the majority of the sector, committed themselves to making a human contact at the disposal of these SMEs, to make the costs transparent and to combat counterfeiting. As for those who have not signed, they will be subject to the European regulation P2B – "platform to business" for which France has committed itself, and I personally, for almost two years. This regulation will be voted on in a few days and will become a reality in 2020. This charter of good conduct was simply a way for France and the actors to engage before the law required them to do so. [[Applause on the benches of the LaREM group]] I am very pleased to celebrate the French and European platforms that have committed themselves. The others will still be able to join us and sign in a few weeks.
ParlaMint-FR_2019-03-26-O1196.u78	Mrs Mathilde Panot has the floor.
ParlaMint-FR_2019-03-26-O1196.u79	Citizens requisition twenty-seven portraits of Emmanuel Macron? Twenty-two police, sixteen searches and fourteen summonses to trial. Activists in Bure are fighting the dumping of nuclear waste? About 50 trials, about 20 searches, twenty-six territorial bans, an association of criminals. You hit environmental whistleblowers; We congratulate them. Congratulations to them who are launching the alert all over the country! Remove presidential portraits to move them where the Government supports major unnecessary projects? It's a fun idea for anyone with a little humor. But Mr. Macron only laughs at his own jokes. Self-proclaiming champion of the earth with a sense of complete ridicule, our President knows how to do it, but it would be better to say directly, like Trump, that the ecological emergency does not exist! Compared to the President's anti-ecologists policies, stealing a photograph is particularly moderate. But the majority plans to drag COP21 non-violent action activists to court. What a horror! They dared to touch the holy portrait of His Presidential Grace. I hope that at least they took part in the big debate so as not to aggravate their crimes of lèse-majesté. [[Applause on the benches of the FI group]] It is not time to arrest those citizens who work for the general interest. It is to punish those who do nothing as you destroy our living environments. The urgent need is to fight the money powers and their political representatives. Mr Macron has forgotten that, from the repression of Bure to the Golden Mountain in Guyana, to the support of nuclear and pesticides, the real dangerous ones are those that destroy our future. He's the breaker of the planet! [[Rires on the benches of the LR group]] [[Applause on the benches of the FI group]] You must be held responsible for the ecological inaction of the State. You must be held responsible for the continuation of this model that you are defending, Minister of Ecological Transition. Confessing your moods in the press is not up to the situation. Are you depressed, Mr. de Rugy? So go remove some presidential portraits of the town halls, it makes you happy, it seems! I wonder if you will finally decide to prosecute the real perpetrators of the disaster that is about to happen.
ParlaMint-FR_2019-03-26-O1196.u80	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2019-03-26-O1196.u81	[[Applause on the benches of the LaREM group]] [[Applause on the benches of the LaREMet UDI-Agir groups]] As elected representatives of the Republic or political leaders, we must be aware of the symbolism of gestures in the current context. Everyone sees the symbolism of the attack, in town halls, against the portrait of the President of the Republic. Today's is Emmanuel Macron, but the Presidents of the Republic have always had their portrait displayed in all the town halls, as they are the basic cells of the French Republic. Everyone is aware of the current context, in which the institutions of the Republic are being violently attacked, as evidenced by the events of recent weeks, in which the police officers who defend public order are being attacked, the right to demonstrate, to which you should be attached.
ParlaMint-FR_2019-03-26-O1196.u82	Don't lecture us!
ParlaMint-FR_2019-03-26-O1196.u83	[[Applause on the benches of the LaREM group. – Exclaims on FI banks]] You should also be with us to defend the right to demonstrate peacefully in our country and to be protected from breakers or people who commit degradation. Of course, you'll tell me it's less serious. As a matter of fact, those who did so took the trouble of wearing a yellow vest.
ParlaMint-FR_2019-03-26-O1196.u84	You're the evildoer!
ParlaMint-FR_2019-03-26-O1196.u85	The symbolism is clear. Mrs. Panot, you should be by our side.
ParlaMint-FR_2019-03-26-O1196.u86	Never!
ParlaMint-FR_2019-03-26-O1196.u87	[[Applause on the benches of the LaREM and MODEM groups. – Protests on the benches of the FI group]] At least we could work together to defend the climate, drastically reduce greenhouse gas emissions. The spectacular of some of the actions hides the emptiness of the proposals very badly.
ParlaMint-FR_2019-03-26-O1196.u88	Are you talking about the big debate?
ParlaMint-FR_2019-03-26-O1196.u89	Mrs Jeanine Dubie has the floor.
