ParlaMint-FR_2019-11-26-O1084.u1	The next item is the oral questions without debate.
ParlaMint-FR_2019-11-26-O1084.u12	Mrs Geraldine Bannier has the floor to put her question, No 815, concerning the situation of French paper mills.
ParlaMint-FR_2019-11-26-O1084.u13	My question is about the bleak news of French paper mills. After the closure in the spring of the Arjowiggins factory in Bessé-sur-Braye and the dismissal of its 568 employees, the last French factory in Finland UPM, with its 236 employees in Grand-Couronne, Seine-Maritime, is likely to suffer the same fate. Between 2013 and 2018, there were no fewer than fifteen paper mills that put the key under the door, while others reduced their production capacity. In five years, the number of jobs in the sector has increased from 15,000 to 11,000 in early 2019. The printing sector is therefore slowly but surely sluggish, as a result of mergers and mergers in SMEs, but above all because of economic difficulties in markets that have become unstable, which make it difficult to seek buyers. The process even seems to be speeding up: over the last six months, between the end of February and the end of August, more than eighty companies from the labour force have fallen under judicial control, of which some 15 had more than 1 million euros in turnover. Northern France has been particularly affected. However, if the market for graphic paper dives, the hygiene market remains constant, while packaging and packaging are booming due to the explosion of online commerce and the shutdown of plastic bags. We know that the Government is fully mobilized on this subject – we see this in particular on the Lecta file, following the refusal of the Directorate-General for European Competition to validate the €35 million aid. Can you, Secretary of State, go back to your ministry's efforts to support the companies affected in reorienting their production, and to keep the production of paper, particularly recycled paper, which is based on a virtuous circular economy, as close as possible to our fellow citizens?
ParlaMint-FR_2019-11-26-O1084.u14	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-11-26-O1084.u15	Mrs Bannier, you draw the Government's attention to the difficult situation in the French paper industry and in particular in the graphic paper industry, to which UPM belongs, a company which Mr Wulfranc referred just a few moments ago to the difficult situation. As you point out, this sector is facing a profound change in its outlets and a rapid fall in its market. Other unfortunate examples exist, such as Arjowiggins. Despite considerable financial efforts by its shareholder and the public authorities, notably through Bpifrance, the absence of an industrial transformation plan committed in time to develop the company in markets more promising than graphic paper has in fact prevented a solution. On the other hand, the Lecta Group has a long history of diversification towards specialty papers. Although financial restructuring is under way at group level, every effort is being made to enable the French site to follow this strategy and we are now looking forward to success. These examples show that the transformation of industrial tools requires considerable investment. In addition, it can only be carried out once a business plan has been drawn up outlining credible business prospects and the economic sustainability of the project. More broadly, the Government's industrial policy aims to reindustrialize our country, which has undergone a deindustrialization movement over the past decade. As you know, we are recording the first results of this policy since, for the first time in ten years, France has re-created industrial jobs this year. In any event, in the particular case you have mentioned, I can assure you that the services of the Government are mobilised and that they are monitoring the situation of the various French paper mills, in a changing environment which you have described precisely, in order to find, whenever possible, solutions to maintain these structuring activities for the territories and, more generally, for France.
ParlaMint-FR_2019-11-26-O1084.u16	Mrs Michèle de Vaucouleurs spoke of her question No 816 concerning Calcia Heidelberg.
ParlaMint-FR_2019-11-26-O1084.u17	Mr Secretary of State for Digital Affairs, the Calcia Heildeberg cement company plans to operate a quarry in the municipality of Brueil-en-Vexin, in the heart of the Vexin Regional Natural Park. Indeed, Guitrancourt's career, which until now has been exploited by the company, has been exhausted. The reservation of a nearby land is therefore an opportunity. However, there are several problems. As you will understand, the quarry in question is located in a protected regional natural park, and its exploitation would inevitably lead to the destruction of agricultural land as well as remarkable landscapes. In addition, there are environmental risks, such as water contamination and the transport of materials or the cement industry, which could have a very negative impact on the health of nearby citizens. Many residents and elected representatives stand firm against this project. The Paris Council also unanimously voted to support the abandonment of the quarry project, even though the city of Paris is directly interested in the extraction of limestone to meet the needs of its infrastructure. Furthermore, in 2010, Ciments Calcia signed a partnership agreement with the French committee of the International Union for the Conservation of Nature, which advocates the inclusion of biodiversity conservation in economic activities. The following year, the same company joined the national biodiversity strategy 2011-2020. Mr Secretary of State, to the extent that this project has been envisaged twenty-five years ago, that it has several negative impacts and that it brings together a large number of environmental associations and elected representatives against it, do you think it is appropriate to pursue it? Alternatives exist. Can you tell us whether negotiations have taken place with the company to promote a more environmentally friendly model of production or processing of raw materials?
ParlaMint-FR_2019-11-26-O1084.u18	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-11-26-O1084.u19	The aim of the career project in the municipality of Brueil-en-Vexin is indeed to sustain the supply of the Gargenville cement plant, also operated by the company Ciments Calcia, in order to compensate for the short-term depletion of the resources of the authorised career of Guitrancourt. This project covers about 100 hectares within the special area of limestone cement quarries established in 2000 and commonly known as "Zone 109". This represents only a very small part of the area of the French Vexin Regional Natural Park. In any event, the charter of the Regional Nature Park provides that quarries may be operated within Area 109. On June 20, 2019, the Prefect of the Yvelines issued an environmental authorization order for the exploitation of this quarry, after ensuring that the sequence "avoids, reduces and compensates for environmental damage". For example, with regard to biodiversity, measures are being taken to restore wetlands and manage pioneer species. Given the sensitivity of the issues related to the surface water and groundwater resource, third-party expertise was conducted as part of the investigation of the file. In order to establish a dialogue between the operator and all stakeholders, it was decided to set up, under the prefect's aegis, a monitoring commission for this site. On the other hand, it seems necessary to insist that there is no equivalent, in economic and environmental terms, in the short or medium term, alternative to the economic model of cement production in France, which is based on cement plants located in the vicinity of limestone quarries, the main raw material of cement. The project led by the company Ciments Calcia thus allows to maintain in the long term significant cement production in Île-de-France and to put an end to the process of degradation of the rate of regional coverage of cement needs. Finally, in the interests of efficient use of the resource and reduction of the quantities of materials extracted, the company has embarked on a circular economy approach by promoting the reincorporation of limestones from the waste of the Greater Paris. Each year, 150000 tonnes of limestone will be recovered.
ParlaMint-FR_2019-11-26-O1084.u20	Mrs Mathilde Panot has the floor to put her question, No 794, on the fight against consumerism.
ParlaMint-FR_2019-11-26-O1084.u21	My question is for the Minister of Economy and Finance, as Friday, November 29, the "Black Friday", approaches. This custom of a day of one-off sales before the end of the year, at which prices are broken, benefits from the situation of the poorest in our country and contributes to the idea that material goods would bring happiness. This idea is relatively new in France: coming from the United States, this practice has grown considerably since 2016. This event seems to me to be more and more a hindrance to the present historical necessities. It helps to produce more and more goods, under ever more disastrous social and ecological conditions, for massive consumption on the occasion of balances allowing to easily guess the colossal margins practised in normal times. This is one of the nodal problems of the current ecological tragedy! The Black Friday is a symbol of overconsumption that consumes resources, of wasteful disposable goods, of a world where social inequalities are terrible and working conditions are often extremely precarious. It is an archaic model, at a time when we should relocate and when the younger generation is the first to say that climate change is not a threat but a living reality. Fortunately, resistance exists. Associations, groups of young people for the climate and disobedients all tell you that another way and another world are possible. Next Friday, you know, some associations will particularly denounce Amazon's behaviour, which is the worst example in this respect. Amazon hides from the tax 57% of its turnover in France, its activities are extremely polluting – in 2018, Amazon Web Services rejected 55.8 million tons of greenhouse gases, equivalent to Portugal's emissions – and is building a jobless world since, contrary to the company's discourse, two jobs are being destroyed for a precarious job created. My questions are therefore: what will the Government do to deal with this situation? Why does he authorize Black Friday? Will he finally put the industrialists at a standstill instead of simply sensitizing or informing the consumer? Will he impose a moratorium on Amazon's new facilities? In the current context, the Black Friday seems totally indecent. On this day alone, Amazon's boss earns $2 billion, while one out of twenty French families is in debt, 400,000 people have turned into poverty last year, bringing the number of people living below the poverty line to 9.4 million, and the Restos du coeur has just announced that more than 50% of their beneficiaries are young people under the age of 26 and 39% are even under the age of 18. It is therefore particularly indecent to continue to follow this model, which is increasingly spoiling certain people and wasting more and more the possibilities of survival of the human species. Also, I ask again the question: what will the Government do to finally put the industrialists to the ground? I will end with a quote from André Gorz: "Only you are worthy of what is good for all. The only thing that deserves to be produced is that which does not favour or lower anyone. We can be happier with less opulence because, in a society without privilege, there are no poor. »
ParlaMint-FR_2019-11-26-O1084.u22	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-11-26-O1084.u23	Madam Member, I would like you to hold the Government responsible for all the misfortunes on this land, but until proven otherwise, it is not the Government that pushes the French to go to Amazon and make their purchases online. It is not the Government that decides the methods of purchasing the French: they do it on their own. In your question, you confuse e-commerce with Amazon. This company poses problems, particularly tax and possibly competition, but the overall issue is the impact of e-commerce, particularly on the environment. And on this subject, I refer you to the studies carried out, which generally show that the effects are not entirely univocal: in many cases, the environment is better respected when our citizens use e-commerce than when each family takes their car to go shopping in the city centre. With regard to Black Friday and the more global issue of consumerism, a number of initiatives have been taken by trade actors, who are engaged in new approaches – selling second-hand items, giving to associations, repairing objects, taking over used products... At the same time, many consumers are increasingly sensitive to this issue of the impact of trade and e-commerce on the environment, which explains the success of some companies specializing in sustainable trade. Moreover, Ms Agnès Pannier-Runacher, Secretary of State to the Minister of Economy and Finance, invited the Trade Concertation Commission to formulate operational proposals for a more responsible trade and the adoption of sustainable practices; eco-responsibility and circular economy recommendations are expected by February 2020. I can't believe I'm at Black Friday. Sales made during this period are commercial promotions, at the initiative of traders – as may be the sales – permitted by regulation. These operations concern physical stores and e-commerce digital sites. However, they must be carried out in accordance with articles L. 121-2 et seq. of the Consumer Code. The various promotional operations allow traders, especially from downtown, to create a commercial dynamic. Legally, the limitation of promotion periods could be seen as a restriction on freedom of trade, constitutionally guaranteed freedom. The Government is not necessarily in favour of overconsumption, Mrs Panot. Its objective is to raise awareness among the French, but ultimately it is up to our citizens to choose the mode of consumption they want to favour.
ParlaMint-FR_2019-11-26-O1084.u24	Madam President! I would like to answer Mr. Secretary of State!
ParlaMint-FR_2019-11-26-O1084.u25	I'm sorry, Mrs. Panot, but the six minutes devoted to your question have passed.
ParlaMint-FR_2019-11-26-O1084.u26	Mr François Ruffin has the floor to put his question, No. 792, on Facebook censorship.
ParlaMint-FR_2019-11-26-O1084.u27	At the end of August, I was still on vacation in the Tarn when my com officer alerted me: "I don't understand, your Facebook page no longer runs. There's almost no more visits. I didn't worry, I had to drive my daughter to the pony. A week later, thanks to an article from Mediapart, the mystery became clearer: piles of Facebook pages, all committed – Lille insurgente, Bretagne noire, Collectif Auto Média angrier, Groupe Lyon Antifa, Nantes revolté – were subjected to the same censorship on 22 and 23 August, the same weekend as me. The "brains not available" page, for example, has increased from 300,000 daily views to less than 1000. Coincidence? At the same time, in Biarritz, the summit of the G7 was held with Emmanuel Macron, Angela Merkel and Donald Trump – a G7 in a closed city, with locked communication and thus a blocked counter-information. These militant pages protested to Facebook, but it was an algorithm that responded: "Your opinion will be used to improve Facebook. Thank you for taking the time to send us your report. In turn, Mediapart interviewed Facebook, which issued an algorithmic novlanguage: "The pages in question were not censored. If their visibility has been reduced, it is because they have published content or content that violates community standards. » In October, this time, Le Parisien reports, it was the railwaymen of Sud-Rail and the CGT who saw their pages censored, with the same answer: they would have contravened the "standards of the community". But what are these standards? Do they ban politics? Controversy? The Government is the guardian of freedom of expression in our democracy. The damage here is obvious. Did you question Facebook's leadership? What answer did you get? On the contrary, do these censorships fix you? In the spring of this year, President Macron met with Facebook's CEO, Mark Zuckerberg, to, I quote, "combat hateful content." Are government criticism and support for social movements placed in these "hate content"?
ParlaMint-FR_2019-11-26-O1084.u28	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-11-26-O1084.u29	Thank you, honourable Member, for your question, which allows me to make a salutary point. If you want to know if the Government is interacting with Facebook to remove a number of pages of yellow vests or trade unions that do not like the Government, the answer is no. Public authorities interact with Facebook in two settings. First of all, I think you and I will agree to find it normal for justice to ask Facebook to remove a number of pages of anti-Semitic insults, insults or death threats. The second framework is PHAROS – a platform for harmonising, analysing, overlapping and guiding alerts. These are terrorist, child pornography or hate speech. But the Government never asks Facebook to delete pages or accounts because it does not like them. Facebook is a private platform, Mr.Ruffin: no one has to go. There are alternatives, and that is why your group supported interoperability when considering Mrs Avia's bill to combat hate content on the Internet. Facebook can therefore decide to include in its terms and conditions of use the possibility of closing a particular group and if you consider that these conditions have not been complied with, you can turn to justice. More generally, you ask the question of how we regulate these platforms that have become the agoras of the 21st century: that was the whole issue of the Avia bill, which we debated in July. It was a question of finding a way to reconcile the demand for the protection of the French, which the public authorities must ensure on social networks as everywhere else – I imagine that you have been the victim of insults, even death threats, like all politicians and as many Frenchmen, to the point that today it is almost a question of public health – with respect for freedom of expression. I think, Mr Ruffin, that this deserves more than an oral question without debate. We spent several days discussing this issue in July. However, if I recall that you were there at the beginning of these debates and we exchanged, I did not see you much later, when it came to going into the details of the provisions.
ParlaMint-FR_2019-11-26-O1084.u30	My question was, did you call Facebook?
ParlaMint-FR_2019-11-26-O1084.u31	The honour of the national representation is not only to come one Tuesday morning at nine o'clock asking a question without listening to the answer.
ParlaMint-FR_2019-11-26-O1084.u32	You're not answering my question, Secretary of State!
ParlaMint-FR_2019-11-26-O1084.u33	The honor of representation and what you are paid for is to look in detail at how the law is written.
ParlaMint-FR_2019-11-26-O1084.u34	What a contempt! That's amazing!
ParlaMint-FR_2019-11-26-O1084.u35	Mr François Ruffin has the floor.
ParlaMint-FR_2019-11-26-O1084.u36	My question was this: in the face of a clear censorship, a censorship of a political nature, what did the Government do? It is clear from your reply that the Government has done nothing and that it intends to do nothing. Because it's good for him! And you don't even need to give Facebook orders to get it ahead of your desires. We are here in a case of infringement of freedom of expression. My question was to the Minister of Culture because he is supposed to be the guarantor. And an Internet technician answers me! It is not a technical answer that I want, it is a legal answer to a question of infringement of our democratic freedoms. Nothing has been done, I repeat, to question Facebook and oblige it to guarantee freedom of expression on Facebook pages.
ParlaMint-FR_2019-11-26-O1084.u37	Mr Stéphane Demilly, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, raised his question, No. 819, on digital exclusion.
ParlaMint-FR_2019-11-26-O1084.u38	Digital technology represents incredible opportunities and a tremendous lever for economic, social and cultural development. But in everyday life, for some, it is a real nightmare: the impossibility of paying your bills, of contacting the public services... I keep in mind the ubiquitous situation experienced by an elderly person who, having paid his taxes by cheque, was sent back his means of payment on the ground that he had to pay through the Internet. This case is not isolated. This is really crazy... Digital technology has become so inescapable in our day-to-day operations that not being able to control it or not having access to the Internet exposes our citizens to a risk of rapid exclusion. According to a study commissioned by the social press union in 2018, almost a third of French people have already given up taking steps because of the need to use the Internet, and 23% of French people are not comfortable with digital. It's a big deal. In his annual report, the Defender of Rights also warns about the risks of "absorbing access to rights and exclusion" related to dematerialization. While the Government wishes to accelerate the digital transformation of the administration by 2022, I would like to stress that it should not be done by excluding a part of the population, especially the older people, who feel despised by being so little considered. Faced with the risk of new social inequalities, Mr. Secretary of State, what measures does the Government intend to take to ensure that the quality of public service is the same, with or without digital technology? What measures are being taken or will be taken to support people wishing to acquire or improve their digital skills? Moreover, using the Internet implies having access to it, which unfortunately is not the case everywhere, far from it, especially in the most rural territories.
ParlaMint-FR_2019-11-26-O1084.u39	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2019-11-26-O1084.u40	Mr Demilly, you are dealing with an absolutely essential question. I would say quite abruptly that the digital divide adds to the social and territorial divides and is partly the basis of the anger that the French have been able to express. As you said, as much as digital technology can be an extraordinary factor in progress and simplification, which prevents people with disabilities from moving or allowing them to do their work at any time, as much for the 13 million French people who believe they have no digital competence, the dematerialization of public services and the evolution of our world in general, where almost everything has to be done online, is a considerable social violence. There are three axes in the Government's action – I put aside the question of the network, of "pipes", because I think the state has considered for too long that it was enough to set up these networks, such as fibre, to allow everyone to use them. This is not the case, and today a whole part of the population, including in metropolitan areas, feels excluded. The first thing is to deal with the urgency and to ensure that someone can ensure the online approaches of the 6 million French people whom it is estimated they will not be able to be trained in the use of the Internet. This is the whole objective of France services houses. Secondly, we are making sure that the remaining 6 to 7 million people are trained and empowered. Yesterday I went to Romans-sur-Isère to visit one of these digital mediation spaces, in a social centre, in a neighbourhood under the politics of the city. People are trained, elderly or not – because young people too can be a problem: if they are very strong to go to Snapchat or Instagram, they have a lot more trouble writing a resume or completing a tax return! It is therefore necessary to make sure that the entire territory is knit, so that each Frenchman can find not only someone who can do these online steps in his place, but also a place where he can form. These places are usually gateways to other issues, concerning screens, data management, digital parenting, so that everyone can embark on this revolution. There is no society where 20% of the population feels excluded. Finally, I attach great importance to the very quality of public service sites and the dematerialization of approaches. It has often been a little fast, made without thinking about all the citizens. We have all lived it: you go online, you do not find in the drop-down lists, there is no phone number or email address.... and finally you understand that you have to move to the prefecture, which is 100 kilometers away and which has very few time zones! In short, you feel that the public service is not up to what it should be since it should be accessible to everyone. On this topic of inclusion and bridging the digital divide, we will have the opportunity to make important announcements next year. We are already working with 48 communities on the issue of digital passes. Be assured that this is one of my priorities for the coming months.
ParlaMint-FR_2019-11-26-O1084.u41	Mr Eric Coquerel, speaking on behalf of the Group of the European People's Party, raised his question, No. 793, concerning the claims of professional firefighters.
ParlaMint-FR_2019-11-26-O1084.u42	Two recent events have highlighted the heroism, dedication and professionalism of firefighters: the fire at Notre-Dame Cathedral in Paris and the fire at the Lubrizol factory in Rouen. The heroism of the firefighters of France is not always as spectacular, but it is daily. They protect, every day and at the risk of their lives, property, the environment and the French. Today they're overheating. On June 26, 2019, seven union organizations representing more than 85% of the professional firefighters filed a 60-day strike notice with an extension of 60 days. The findings of firefighters are legitimate. They are indeed collateral victims of the weakening of our public health system: they become a last resort for the inhabitants, more and more distant from the structures of care and doctors. As such, the mobilization of emergency workers and hospital staff is of crucial importance to the profession of firefighters. Even though they lack resources, they are more sought after than before: from 2003 to 2018, the number of their interventions increased from 3.5 million to 4.6 million per year. Despite this continuous increase, a report by the Court of Auditors from March 2019 shows that from 2011 to 2018, the number of firefighters in the SIDS – departmental fire and rescue services – decreased. The Minister of the Interior paid tribute to the firefighters: it is time to take action, because their demands are common sense, in particular the revalorisation of the fire premium, up to those intended for other jobs at risk, or the massive creation of statutory jobs. This is essential for the sustainability of the services provided by firefighters to the population. Instead of responding quickly to these demands, the strike was stifled. Firefighters, held by the imperative of continuity of public service, some of whom dream of extending to transport, have little means to be heard. Despite their dedication, several firefighters were punished for wearing a simple armband indicating their rank as striker. On 15 October 2019, the Government welcomed the historic mobilization of firefighters with water guns, police nasses and tear gas. It was on the bridge of the Concorde: I was there and I was entitled to the same rate. No minister deigned to receive the delegation of firefighters who had come to negotiate that day. None! You'd rather blow on the embers. Yet the state can act directly to improve the daily lives of firefighters! Act, rather than hide behind the departments, as Mr Castaner did in answer to one of my questions! The inter-union firefighters have made concrete proposals to increase the fire premium of all categories by 28 per cent, including the increase in State aid to departments through the special tax on insurance agreements or the upgrading of the private ambulance deficiency, all of which would allow the State to act directly to ensure that firefighters succeed.
ParlaMint-FR_2019-11-26-O1084.u43	The Secretary of State to the Minister of the Interior has the floor.
ParlaMint-FR_2019-11-26-O1084.u44	Mr President, our civil safety model, thanks to its coherent organisation and territorial location, particularly in rural areas, enables us to cope with everyday accidents as well as with exceptional crises. This model, which is based on 240,000 volunteer and professional firefighters, needs to be strengthened. The trade union organisations representing the professional firefighters have expressed the wish that the firefighter profession be further valued. On 6 November, a meeting on the issue of firefighters' pensions was held in the presence of the Minister of the Interior, the High Commissioner for Pensions, representatives of local employment authorities and trade union organizations. The Office of the Minister of the Interior and the Office of the Minister of Solidarity and Health jointly received the trade unions on the topic of emergency relief to people on 12 November. Finally, on 14 November, a tripartite meeting was held, in the presence of the Minister of the Interior, the employing communities, the Assembly of the French Departments, the Assembly of Mayors of France and the trade union organizations, to address the issue of the compensation regime for firefighters, in particular the fire premium. The discussion is therefore ongoing between the state, the employing communities and the trade union organizations on this subject. On the issue of operational pressure, which you are right to stress, the Ministry of the Interior and the Ministry of Solidarity and Health launched, a year ago, a cycle of work which has already resulted in concrete measures: tend towards the generalisation of ambulance coordinators within the emergency medical aid services – SAMU; reduce the wait of firefighters for emergency services; explore the possibility of carrying out certain missions to two firefighters; to stimulate cooperation between fire and rescue services, UAS and regional health agencies; keep each other informed of developments in the resources in place in the territory, in particular as regards the evolution of hospital mapping; extend the scope of authorized first aid technical gestures to firefighters. At the same time, we evaluate the practice of reflex departures and emergency nursing protocols, as well as the management of outpatient deficiencies, to facilitate the work of our firefighters. Finally, a dialogue was initiated between the local authorities, employers of firefighters, and trade union organisations. The Government will take note of the proposals made by the representatives of the presidents of the fire and rescue management boards and the principal financiers of these public institutions, departmental councils, communes and public institutions for inter-municipal cooperation, and will include in the necessary regulations the elements resulting from the ongoing negotiations, which I can assure you will continue.
ParlaMint-FR_2019-11-26-O1084.u45	Mr Eric Coquerel has the floor.
ParlaMint-FR_2019-11-26-O1084.u46	Replace "dialogue" with "finance and means", and it will be perfect. This is what firefighters need, starting with a fire premium and additional staff.
ParlaMint-FR_2019-11-26-O1084.u47	Mr Laurent Saint-Martin has the floor to put his question, No 801 on the use of voting machines.
