Session,Date,Coalition,Opposition
ParlaMint-GR-en_2015-06-25-S1-commons-meta.tsv,2015-06-25,7,7
ParlaMint-GR-en_2015-06-26-S1-commons-meta.tsv,2015-06-26,4,4
ParlaMint-GR-en_2015-06-27-S1-commons-meta.tsv,2015-06-27,33,49
ParlaMint-GR-en_2015-06-29-S1-commons-meta.tsv,2015-06-29,14,20
ParlaMint-GR-en_2015-06-30-S1-commons-meta.tsv,2015-06-30,30,16
ParlaMint-GR-en_2015-07-06-S1-commons-meta.tsv,2015-07-06,3,1
ParlaMint-GR-en_2015-07-07-S1-commons-meta.tsv,2015-07-07,22,21
ParlaMint-GR-en_2015-07-08-S1-commons-meta.tsv,2015-07-08,37,26
ParlaMint-GR-en_2015-07-09-S1-commons-meta.tsv,2015-07-09,14,17
ParlaMint-GR-en_2015-07-10-S1-commons-meta.tsv,2015-07-10,1,6
ParlaMint-GR-en_2015-07-10-S2-commons-meta.tsv,2015-07-10,10,22
ParlaMint-GR-en_2015-07-13-S1-commons-meta.tsv,2015-07-13,3,2
ParlaMint-GR-en_2015-07-15-S1-commons-meta.tsv,2015-07-15,18,29
ParlaMint-GR-en_2015-07-17-S1-commons-meta.tsv,2015-07-17,1,0
ParlaMint-GR-en_2015-07-20-S1-commons-meta.tsv,2015-07-20,3,6
ParlaMint-GR-en_2015-07-22-S1-commons-meta.tsv,2015-07-22,17,39
ParlaMint-GR-en_2015-07-24-S1-commons-meta.tsv,2015-07-24,1,1
ParlaMint-GR-en_2015-07-27-S1-commons-meta.tsv,2015-07-27,4,2
ParlaMint-GR-en_2015-07-30-S1-commons-meta.tsv,2015-07-30,4,7
ParlaMint-GR-en_2015-07-31-S1-commons-meta.tsv,2015-07-31,5,4
ParlaMint-GR-en_2015-08-03-S1-commons-meta.tsv,2015-08-03,2,2
ParlaMint-GR-en_2015-08-05-S1-commons-meta.tsv,2015-08-05,0,5
ParlaMint-GR-en_2015-08-14-S1-commons-meta.tsv,2015-08-14,29,51
ParlaMint-GR-en_2015-08-20-S1-commons-meta.tsv,2015-08-20,6,2
ParlaMint-GR-en_2015-08-21-S1-commons-meta.tsv,2015-08-21,0,0
ParlaMint-GR-en_2015-08-25-S1-commons-meta.tsv,2015-08-25,1,0
ParlaMint-GR-en_2015-08-26-S1-commons-meta.tsv,2015-08-26,2,0
ParlaMint-GR-en_2015-10-03-S1-commons-meta.tsv,2015-10-03,0,1
ParlaMint-GR-en_2015-10-04-S1-commons-meta.tsv,2015-10-04,1,1
ParlaMint-GR-en_2015-10-04-S2-commons-meta.tsv,2015-10-04,1,3
ParlaMint-GR-en_2015-10-05-S1-commons-meta.tsv,2015-10-05,2,2
ParlaMint-GR-en_2015-10-06-S1-commons-meta.tsv,2015-10-06,46,51
ParlaMint-GR-en_2015-10-07-S1-commons-meta.tsv,2015-10-07,52,48
ParlaMint-GR-en_2015-10-15-S1-commons-meta.tsv,2015-10-15,33,53
ParlaMint-GR-en_2015-10-16-S1-commons-meta.tsv,2015-10-16,47,71
ParlaMint-GR-en_2015-10-21-S1-commons-meta.tsv,2015-10-21,13,21
ParlaMint-GR-en_2015-10-22-S1-commons-meta.tsv,2015-10-22,24,44
ParlaMint-GR-en_2015-10-23-S1-commons-meta.tsv,2015-10-23,2,0
ParlaMint-GR-en_2015-10-24-S1-commons-meta.tsv,2015-10-24,42,42
ParlaMint-GR-en_2015-10-29-S1-commons-meta.tsv,2015-10-29,4,5
ParlaMint-GR-en_2015-10-30-S1-commons-meta.tsv,2015-10-30,8,8
ParlaMint-GR-en_2015-10-31-S1-commons-meta.tsv,2015-10-31,19,27
ParlaMint-GR-en_2015-11-02-S1-commons-meta.tsv,2015-11-02,4,4
ParlaMint-GR-en_2015-11-04-S1-commons-meta.tsv,2015-11-04,6,10
ParlaMint-GR-en_2015-11-04-S2-commons-meta.tsv,2015-11-04,20,31
ParlaMint-GR-en_2015-11-05-S1-commons-meta.tsv,2015-11-05,40,73
ParlaMint-GR-en_2015-11-06-S1-commons-meta.tsv,2015-11-06,6,7
ParlaMint-GR-en_2015-11-09-S1-commons-meta.tsv,2015-11-09,12,13
ParlaMint-GR-en_2015-11-11-S1-commons-meta.tsv,2015-11-11,11,18
ParlaMint-GR-en_2015-11-12-S1-commons-meta.tsv,2015-11-12,3,3
ParlaMint-GR-en_2015-11-13-S1-commons-meta.tsv,2015-11-13,8,10
ParlaMint-GR-en_2015-11-16-S1-commons-meta.tsv,2015-11-16,8,5
ParlaMint-GR-en_2015-11-17-S1-commons-meta.tsv,2015-11-17,11,11
ParlaMint-GR-en_2015-11-18-S1-commons-meta.tsv,2015-11-18,8,12
ParlaMint-GR-en_2015-11-19-S1-commons-meta.tsv,2015-11-19,23,48
ParlaMint-GR-en_2015-11-20-S1-commons-meta.tsv,2015-11-20,14,11
ParlaMint-GR-en_2015-11-23-S1-commons-meta.tsv,2015-11-23,3,4
ParlaMint-GR-en_2015-11-24-S1-commons-meta.tsv,2015-11-24,10,22
ParlaMint-GR-en_2015-11-26-S1-commons-meta.tsv,2015-11-26,2,5
ParlaMint-GR-en_2015-11-27-S1-commons-meta.tsv,2015-11-27,5,7
ParlaMint-GR-en_2015-11-30-S1-commons-meta.tsv,2015-11-30,21,27
ParlaMint-GR-en_2015-12-01-S1-commons-meta.tsv,2015-12-01,21,28
ParlaMint-GR-en_2015-12-01-S2-commons-meta.tsv,2015-12-01,7,14
ParlaMint-GR-en_2015-12-02-S1-commons-meta.tsv,2015-12-02,44,59
ParlaMint-GR-en_2015-12-03-S1-commons-meta.tsv,2015-12-03,43,53
ParlaMint-GR-en_2015-12-04-S1-commons-meta.tsv,2015-12-04,30,30
ParlaMint-GR-en_2015-12-05-S1-commons-meta.tsv,2015-12-05,33,36
ParlaMint-GR-en_2015-12-07-S1-commons-meta.tsv,2015-12-07,4,6
ParlaMint-GR-en_2015-12-09-S1-commons-meta.tsv,2015-12-09,5,8
ParlaMint-GR-en_2015-12-10-S1-commons-meta.tsv,2015-12-10,5,3
ParlaMint-GR-en_2015-12-11-S1-commons-meta.tsv,2015-12-11,14,19
ParlaMint-GR-en_2015-12-14-S1-commons-meta.tsv,2015-12-14,7,19
ParlaMint-GR-en_2015-12-15-S1-commons-meta.tsv,2015-12-15,29,40
ParlaMint-GR-en_2015-12-16-S1-commons-meta.tsv,2015-12-16,13,20
ParlaMint-GR-en_2015-12-17-S1-commons-meta.tsv,2015-12-17,6,8
ParlaMint-GR-en_2015-12-18-S1-commons-meta.tsv,2015-12-18,12,17
ParlaMint-GR-en_2015-12-22-S1-commons-meta.tsv,2015-12-22,2,0
ParlaMint-GR-en_2015-12-22-S2-commons-meta.tsv,2015-12-22,38,37
ParlaMint-GR-en_2016-01-07-S1-commons-meta.tsv,2016-01-07,2,2
ParlaMint-GR-en_2016-01-08-S1-commons-meta.tsv,2016-01-08,6,3
ParlaMint-GR-en_2016-01-11-S1-commons-meta.tsv,2016-01-11,5,4
ParlaMint-GR-en_2016-01-12-S1-commons-meta.tsv,2016-01-12,2,1
ParlaMint-GR-en_2016-01-14-S1-commons-meta.tsv,2016-01-14,9,8
ParlaMint-GR-en_2016-01-15-S1-commons-meta.tsv,2016-01-15,6,15
ParlaMint-GR-en_2016-01-18-S1-commons-meta.tsv,2016-01-18,14,16
ParlaMint-GR-en_2016-01-19-S1-commons-meta.tsv,2016-01-19,1,3
ParlaMint-GR-en_2016-01-21-S1-commons-meta.tsv,2016-01-21,11,8
ParlaMint-GR-en_2016-01-22-S1-commons-meta.tsv,2016-01-22,10,17
ParlaMint-GR-en_2016-01-25-S1-commons-meta.tsv,2016-01-25,6,10
ParlaMint-GR-en_2016-01-26-S1-commons-meta.tsv,2016-01-26,21,20
ParlaMint-GR-en_2016-01-27-S1-commons-meta.tsv,2016-01-27,8,12
ParlaMint-GR-en_2016-01-28-S1-commons-meta.tsv,2016-01-28,13,18
ParlaMint-GR-en_2016-01-28-S2-commons-meta.tsv,2016-01-28,17,18
ParlaMint-GR-en_2016-01-29-S1-commons-meta.tsv,2016-01-29,36,38
ParlaMint-GR-en_2016-02-01-S1-commons-meta.tsv,2016-02-01,7,11
ParlaMint-GR-en_2016-02-04-S1-commons-meta.tsv,2016-02-04,7,11
ParlaMint-GR-en_2016-02-05-S1-commons-meta.tsv,2016-02-05,18,20
ParlaMint-GR-en_2016-02-08-S1-commons-meta.tsv,2016-02-08,5,8
ParlaMint-GR-en_2016-02-11-S1-commons-meta.tsv,2016-02-11,40,56
ParlaMint-GR-en_2016-02-12-S1-commons-meta.tsv,2016-02-12,27,37
ParlaMint-GR-en_2016-02-15-S1-commons-meta.tsv,2016-02-15,5,6
ParlaMint-GR-en_2016-02-18-S1-commons-meta.tsv,2016-02-18,8,4
ParlaMint-GR-en_2016-02-19-S1-commons-meta.tsv,2016-02-19,52,45
ParlaMint-GR-en_2016-02-20-S1-commons-meta.tsv,2016-02-20,38,33
ParlaMint-GR-en_2016-02-22-S1-commons-meta.tsv,2016-02-22,4,16
ParlaMint-GR-en_2016-02-23-S1-commons-meta.tsv,2016-02-23,23,20
ParlaMint-GR-en_2016-02-24-S1-commons-meta.tsv,2016-02-24,49,43
ParlaMint-GR-en_2016-02-25-S1-commons-meta.tsv,2016-02-25,11,10
ParlaMint-GR-en_2016-02-26-S1-commons-meta.tsv,2016-02-26,7,11
ParlaMint-GR-en_2016-02-29-S1-commons-meta.tsv,2016-02-29,4,2
ParlaMint-GR-en_2016-03-03-S1-commons-meta.tsv,2016-03-03,11,29
ParlaMint-GR-en_2016-03-04-S1-commons-meta.tsv,2016-03-04,8,4
ParlaMint-GR-en_2016-03-07-S1-commons-meta.tsv,2016-03-07,4,4
ParlaMint-GR-en_2016-03-08-S1-commons-meta.tsv,2016-03-08,7,12
ParlaMint-GR-en_2016-03-09-S1-commons-meta.tsv,2016-03-09,9,12
ParlaMint-GR-en_2016-03-10-S1-commons-meta.tsv,2016-03-10,5,8
ParlaMint-GR-en_2016-03-11-S1-commons-meta.tsv,2016-03-11,1,1
ParlaMint-GR-en_2016-03-17-S1-commons-meta.tsv,2016-03-17,5,7
ParlaMint-GR-en_2016-03-17-S2-commons-meta.tsv,2016-03-17,11,21
ParlaMint-GR-en_2016-03-18-S1-commons-meta.tsv,2016-03-18,10,5
ParlaMint-GR-en_2016-03-21-S1-commons-meta.tsv,2016-03-21,10,21
ParlaMint-GR-en_2016-03-22-S1-commons-meta.tsv,2016-03-22,13,19
ParlaMint-GR-en_2016-03-24-S1-commons-meta.tsv,2016-03-24,3,2
ParlaMint-GR-en_2016-03-28-S1-commons-meta.tsv,2016-03-28,8,8
ParlaMint-GR-en_2016-03-29-S1-commons-meta.tsv,2016-03-29,17,34
ParlaMint-GR-en_2016-03-30-S1-commons-meta.tsv,2016-03-30,5,11
ParlaMint-GR-en_2016-03-31-S1-commons-meta.tsv,2016-03-31,13,21
ParlaMint-GR-en_2016-04-01-S1-commons-meta.tsv,2016-04-01,21,31
ParlaMint-GR-en_2016-04-04-S1-commons-meta.tsv,2016-04-04,3,7
ParlaMint-GR-en_2016-04-07-S1-commons-meta.tsv,2016-04-07,12,21
ParlaMint-GR-en_2016-04-08-S1-commons-meta.tsv,2016-04-08,3,0
ParlaMint-GR-en_2016-04-11-S1-commons-meta.tsv,2016-04-11,3,4
ParlaMint-GR-en_2016-04-12-S1-commons-meta.tsv,2016-04-12,4,10
ParlaMint-GR-en_2016-04-13-S1-commons-meta.tsv,2016-04-13,15,18
ParlaMint-GR-en_2016-04-14-S1-commons-meta.tsv,2016-04-14,8,15
ParlaMint-GR-en_2016-04-15-S1-commons-meta.tsv,2016-04-15,25,37
ParlaMint-GR-en_2016-04-18-S1-commons-meta.tsv,2016-04-18,3,11
ParlaMint-GR-en_2016-04-19-S1-commons-meta.tsv,2016-04-19,2,0
ParlaMint-GR-en_2016-04-20-S1-commons-meta.tsv,2016-04-20,14,17
ParlaMint-GR-en_2016-04-20-S2-commons-meta.tsv,2016-04-20,13,19
ParlaMint-GR-en_2016-04-21-S1-commons-meta.tsv,2016-04-21,37,40
ParlaMint-GR-en_2016-04-22-S1-commons-meta.tsv,2016-04-22,6,9
ParlaMint-GR-en_2016-04-25-S1-commons-meta.tsv,2016-04-25,2,4
ParlaMint-GR-en_2016-05-05-S1-commons-meta.tsv,2016-05-05,9,11
ParlaMint-GR-en_2016-05-05-S2-commons-meta.tsv,2016-05-05,17,26
ParlaMint-GR-en_2016-05-06-S1-commons-meta.tsv,2016-05-06,40,33
ParlaMint-GR-en_2016-05-07-S1-commons-meta.tsv,2016-05-07,42,56
ParlaMint-GR-en_2016-05-08-S1-commons-meta.tsv,2016-05-08,40,54
ParlaMint-GR-en_2016-05-09-S1-commons-meta.tsv,2016-05-09,7,6
ParlaMint-GR-en_2016-05-11-S1-commons-meta.tsv,2016-05-11,3,4
ParlaMint-GR-en_2016-05-12-S1-commons-meta.tsv,2016-05-12,13,18
ParlaMint-GR-en_2016-05-13-S1-commons-meta.tsv,2016-05-13,2,4
ParlaMint-GR-en_2016-05-16-S1-commons-meta.tsv,2016-05-16,9,15
ParlaMint-GR-en_2016-05-17-S1-commons-meta.tsv,2016-05-17,5,12
ParlaMint-GR-en_2016-05-19-S1-commons-meta.tsv,2016-05-19,14,14
ParlaMint-GR-en_2016-05-21-S1-commons-meta.tsv,2016-05-21,43,52
ParlaMint-GR-en_2016-05-22-S1-commons-meta.tsv,2016-05-22,33,55
ParlaMint-GR-en_2016-05-23-S1-commons-meta.tsv,2016-05-23,1,2
ParlaMint-GR-en_2016-05-25-S1-commons-meta.tsv,2016-05-25,6,12
ParlaMint-GR-en_2016-05-26-S1-commons-meta.tsv,2016-05-26,8,8
ParlaMint-GR-en_2016-05-27-S1-commons-meta.tsv,2016-05-27,4,18
ParlaMint-GR-en_2016-05-30-S1-commons-meta.tsv,2016-05-30,1,2
ParlaMint-GR-en_2016-06-01-S1-commons-meta.tsv,2016-06-01,25,23
ParlaMint-GR-en_2016-06-02-S1-commons-meta.tsv,2016-06-02,32,30
ParlaMint-GR-en_2016-06-03-S1-commons-meta.tsv,2016-06-03,1,1
ParlaMint-GR-en_2016-06-06-S1-commons-meta.tsv,2016-06-06,4,1
ParlaMint-GR-en_2016-06-09-S1-commons-meta.tsv,2016-06-09,5,5
ParlaMint-GR-en_2016-06-10-S1-commons-meta.tsv,2016-06-10,2,2
ParlaMint-GR-en_2016-06-13-S1-commons-meta.tsv,2016-06-13,8,17
ParlaMint-GR-en_2016-06-14-S1-commons-meta.tsv,2016-06-14,10,22
ParlaMint-GR-en_2016-06-15-S1-commons-meta.tsv,2016-06-15,47,43
ParlaMint-GR-en_2016-06-16-S1-commons-meta.tsv,2016-06-16,15,24
ParlaMint-GR-en_2016-06-17-S1-commons-meta.tsv,2016-06-17,8,17
ParlaMint-GR-en_2016-06-22-S1-commons-meta.tsv,2016-06-22,7,11
ParlaMint-GR-en_2016-06-23-S1-commons-meta.tsv,2016-06-23,6,2
ParlaMint-GR-en_2016-06-24-S1-commons-meta.tsv,2016-06-24,6,5
ParlaMint-GR-en_2016-06-27-S1-commons-meta.tsv,2016-06-27,3,4
ParlaMint-GR-en_2016-06-28-S1-commons-meta.tsv,2016-06-28,6,10
ParlaMint-GR-en_2016-06-28-S2-commons-meta.tsv,2016-06-28,5,14
ParlaMint-GR-en_2016-06-29-S1-commons-meta.tsv,2016-06-29,10,16
ParlaMint-GR-en_2016-06-30-S1-commons-meta.tsv,2016-06-30,28,35
ParlaMint-GR-en_2016-07-01-S1-commons-meta.tsv,2016-07-01,8,19
ParlaMint-GR-en_2016-07-04-S1-commons-meta.tsv,2016-07-04,7,8
ParlaMint-GR-en_2016-07-06-S1-commons-meta.tsv,2016-07-06,9,17
ParlaMint-GR-en_2016-07-07-S1-commons-meta.tsv,2016-07-07,6,3
ParlaMint-GR-en_2016-07-11-S1-commons-meta.tsv,2016-07-11,5,11
ParlaMint-GR-en_2016-07-14-S1-commons-meta.tsv,2016-07-14,13,21
ParlaMint-GR-en_2016-07-15-S1-commons-meta.tsv,2016-07-15,4,5
ParlaMint-GR-en_2016-07-18-S1-commons-meta.tsv,2016-07-18,9,21
ParlaMint-GR-en_2016-07-19-S1-commons-meta.tsv,2016-07-19,18,40
ParlaMint-GR-en_2016-07-20-S1-commons-meta.tsv,2016-07-20,42,51
ParlaMint-GR-en_2016-07-21-S1-commons-meta.tsv,2016-07-21,13,30
ParlaMint-GR-en_2016-07-21-S2-commons-meta.tsv,2016-07-21,24,28
ParlaMint-GR-en_2016-07-22-S1-commons-meta.tsv,2016-07-22,12,22
ParlaMint-GR-en_2016-07-25-S1-commons-meta.tsv,2016-07-25,8,20
ParlaMint-GR-en_2016-07-26-S1-commons-meta.tsv,2016-07-26,31,41
ParlaMint-GR-en_2016-07-27-S1-commons-meta.tsv,2016-07-27,13,21
ParlaMint-GR-en_2016-07-28-S1-commons-meta.tsv,2016-07-28,16,20
ParlaMint-GR-en_2016-07-29-S1-commons-meta.tsv,2016-07-29,9,8
ParlaMint-GR-en_2016-08-01-S1-commons-meta.tsv,2016-08-01,5,8
ParlaMint-GR-en_2016-08-02-S1-commons-meta.tsv,2016-08-02,11,20
ParlaMint-GR-en_2016-08-03-S1-commons-meta.tsv,2016-08-03,20,22
ParlaMint-GR-en_2016-08-04-S1-commons-meta.tsv,2016-08-04,15,30
ParlaMint-GR-en_2016-08-05-S1-commons-meta.tsv,2016-08-05,4,8
ParlaMint-GR-en_2016-08-29-S1-commons-meta.tsv,2016-08-29,4,5
ParlaMint-GR-en_2016-08-30-S1-commons-meta.tsv,2016-08-30,14,19
ParlaMint-GR-en_2016-08-31-S1-commons-meta.tsv,2016-08-31,23,44
ParlaMint-GR-en_2016-09-01-S1-commons-meta.tsv,2016-09-01,6,13
ParlaMint-GR-en_2016-09-02-S1-commons-meta.tsv,2016-09-02,4,2
ParlaMint-GR-en_2016-09-05-S1-commons-meta.tsv,2016-09-05,2,0
ParlaMint-GR-en_2016-09-06-S1-commons-meta.tsv,2016-09-06,5,9
ParlaMint-GR-en_2016-09-08-S1-commons-meta.tsv,2016-09-08,12,23
ParlaMint-GR-en_2016-09-09-S1-commons-meta.tsv,2016-09-09,5,4
ParlaMint-GR-en_2016-09-12-S1-commons-meta.tsv,2016-09-12,3,2
ParlaMint-GR-en_2016-09-14-S1-commons-meta.tsv,2016-09-14,6,12
ParlaMint-GR-en_2016-09-15-S1-commons-meta.tsv,2016-09-15,11,14
ParlaMint-GR-en_2016-09-16-S1-commons-meta.tsv,2016-09-16,4,5
ParlaMint-GR-en_2016-09-19-S1-commons-meta.tsv,2016-09-19,4,5
ParlaMint-GR-en_2016-09-20-S1-commons-meta.tsv,2016-09-20,5,9
ParlaMint-GR-en_2016-09-21-S1-commons-meta.tsv,2016-09-21,19,29
ParlaMint-GR-en_2016-09-22-S1-commons-meta.tsv,2016-09-22,15,23
ParlaMint-GR-en_2016-09-23-S1-commons-meta.tsv,2016-09-23,10,19
ParlaMint-GR-en_2016-09-26-S1-commons-meta.tsv,2016-09-26,2,3
ParlaMint-GR-en_2016-09-27-S1-commons-meta.tsv,2016-09-27,20,55
ParlaMint-GR-en_2016-09-28-S1-commons-meta.tsv,2016-09-28,15,14
ParlaMint-GR-en_2016-09-29-S1-commons-meta.tsv,2016-09-29,12,24
ParlaMint-GR-en_2016-09-30-S1-commons-meta.tsv,2016-09-30,8,15
ParlaMint-GR-en_2016-10-03-S1-commons-meta.tsv,2016-10-03,1,0
ParlaMint-GR-en_2016-10-04-S1-commons-meta.tsv,2016-10-04,2,1
ParlaMint-GR-en_2016-10-05-S1-commons-meta.tsv,2016-10-05,3,7
ParlaMint-GR-en_2016-10-06-S1-commons-meta.tsv,2016-10-06,22,37
ParlaMint-GR-en_2016-10-07-S1-commons-meta.tsv,2016-10-07,2,4
ParlaMint-GR-en_2016-10-10-S1-commons-meta.tsv,2016-10-10,26,20
ParlaMint-GR-en_2016-10-12-S1-commons-meta.tsv,2016-10-12,4,2
ParlaMint-GR-en_2016-10-13-S1-commons-meta.tsv,2016-10-13,5,8
ParlaMint-GR-en_2016-10-14-S1-commons-meta.tsv,2016-10-14,3,3
ParlaMint-GR-en_2016-10-17-S1-commons-meta.tsv,2016-10-17,14,20
ParlaMint-GR-en_2016-10-18-S1-commons-meta.tsv,2016-10-18,16,27
ParlaMint-GR-en_2016-10-19-S1-commons-meta.tsv,2016-10-19,27,25
ParlaMint-GR-en_2016-10-20-S1-commons-meta.tsv,2016-10-20,23,34
ParlaMint-GR-en_2016-10-21-S1-commons-meta.tsv,2016-10-21,10,10
ParlaMint-GR-en_2016-10-24-S1-commons-meta.tsv,2016-10-24,11,17
ParlaMint-GR-en_2016-10-25-S1-commons-meta.tsv,2016-10-25,4,13
ParlaMint-GR-en_2016-10-31-S1-commons-meta.tsv,2016-10-31,4,10
ParlaMint-GR-en_2016-11-02-S1-commons-meta.tsv,2016-11-02,1,0
ParlaMint-GR-en_2016-11-03-S1-commons-meta.tsv,2016-11-03,31,31
ParlaMint-GR-en_2016-11-04-S1-commons-meta.tsv,2016-11-04,6,20
ParlaMint-GR-en_2016-11-07-S1-commons-meta.tsv,2016-11-07,2,1
ParlaMint-GR-en_2016-11-10-S1-commons-meta.tsv,2016-11-10,2,2
ParlaMint-GR-en_2016-11-10-S2-commons-meta.tsv,2016-11-10,12,15
ParlaMint-GR-en_2016-11-11-S1-commons-meta.tsv,2016-11-11,3,2
ParlaMint-GR-en_2016-11-14-S1-commons-meta.tsv,2016-11-14,2,4
ParlaMint-GR-en_2016-11-16-S1-commons-meta.tsv,2016-11-16,9,15
ParlaMint-GR-en_2016-11-17-S1-commons-meta.tsv,2016-11-17,6,8
ParlaMint-GR-en_2016-11-18-S1-commons-meta.tsv,2016-11-18,2,4
ParlaMint-GR-en_2016-11-21-S1-commons-meta.tsv,2016-11-21,6,7
ParlaMint-GR-en_2016-11-23-S1-commons-meta.tsv,2016-11-23,6,17
ParlaMint-GR-en_2016-11-23-S2-commons-meta.tsv,2016-11-23,7,12
ParlaMint-GR-en_2016-11-24-S1-commons-meta.tsv,2016-11-24,9,16
ParlaMint-GR-en_2016-11-24-S2-commons-meta.tsv,2016-11-24,11,21
ParlaMint-GR-en_2016-11-25-S1-commons-meta.tsv,2016-11-25,15,21
ParlaMint-GR-en_2016-11-28-S1-commons-meta.tsv,2016-11-28,4,2
