ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u12	Madam Chair, Minister, on April 19, an agreement was reached on the allocation of the wellness envelope. It is therefore a little over one billion euros that will be distributed over 2021 and 2022 and that will increase various social benefits. In addition, the key to the distribution between employed and self-employed will be maintained. Indeed, after weeks and months of deadlock, we can only rejoice at this agreement on the welfare envelope. As a result of this agreement, the negotiations now focus on the following sequence: the wage margin. The maximum margin was set at 0.4% by the Central Economic Council in addition to the planned 2.8% automatic indexation and baraemic adjustments. In view of the exceptional circumstances of the covid-19, however, the government recognizes the possibility for the social partners to negotiate, on an ad hoc and exceptional basis, additional measures in companies that have been successful during the crisis, provided that a comprehensive agreement takes place. The government leaves until 1 May to the social partners the task of agreeing on wage negotiations within the framework of well-defined benchmarks as well as on other equally important issues on the table. Minister, are you confident of a successful outcome for PIA 2021-2022? I imagine you are maintaining the dialogue with the social partners on an ongoing basis. Can you summarize the state of play of the negotiations? There's a little more than a week left. Are all the lights green or on the contrary, are there any major points of disagreement? If so, what are they? Finally, to conclude, what will happen if there is an adventure – and we do not, of course, want it – the negotiations are to fail in this respect? In this case, what action would the government take on the attached files?
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u13	Minister, a few days ago the agreement between the social partners on the welfare envelope was announced. One of the most striking elements of that agreement is the sharp increase in unemployment benefits: an additional increase to 3.5 % is added to the previously announced 4.5 % and on top of the automatic indexation. This naturally reduces the difference between working at the lowest wages and not working against increased unemployment benefits, and that is not the best way to get people back to work faster. However, it is the government's intention to do so unless you would say otherwise later, but that would surprise me to increase the level of activity in our country to 80%, where today it is only 70%. Last year he even fell and he will not rise by himself, certainly not by not making work more attractive compared to work, and that is exactly what is happening now with the sharp increases in unemployment benefits. Degressivity in unemployment benefits, its decline as a longer period of unemployment, is, of course, also an important incentive to get people to work. It is precisely this mechanism that is now being undermined, precisely on your behalf, Minister, on behalf of the De Croo Government. I am not just saying that; the social partners have also warned against this. So I'd like to know three things. What will you do to ensure that the welfare envelope does not undermine the degressivity of unemployment benefits? What concrete measures will you take to increase the level of activity in our country to 80%? Why did you propose to increase unemployment benefits much more strongly under this welfare envelope than other benefits, such as sickness benefits?
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u14	Minister, this Monday, it was social consultation that won. On Monday, employers' and workers' representatives reached an agreement on the allocation of the welfare envelope. I would like once again to congratulate the social partners. With my group, we've been saying this for weeks and we asked you: we had to split these two files. Thank you to this government for taking on its responsibilities. That replacement incomes can follow a curve that is comparable to wages is essential. This minimizes the risk of falling into poverty. This decision on the wellness envelope is a good thing. Now, it is 1 billion that will be able to be used over the next two years to improve social benefits and covid unemployment. I am thinking in particular of the lowest allowances and their increase. I'm thinking of sickness benefits, co-op unemployment. It was a strong commitment of the government to leave no one behind. I am pleased that this increase in the lowest allocations can finally be implemented. This is a good thing because now the social partners will be able to continue to focus on the interprofessional agreement itself. It is on the 1st of May that you have given as the deadline: an agreement will have to be reached for that date. We agreed that better increases could be considered wherever possible. When 40% of publicly traded companies maintain or increase their dividends in 2021, it is known that there are places where this is possible. There are sectors that have suffered less from the crisis. The points of attention that we have for this forthcoming IPA remain the same as those we have already mentioned, in particular that efforts to increase low wages or that equal pay are not accounted for and that consideration is given to the concept of competitiveness. Minister, can you take stock of the situation? How do you intend to support these negotiations?
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u15	Madam Chair, Minister, a strike took place on March 29. It has been very well supported by the world of work: 70% of metallurgical enterprises have been affected, according to Agoria. The movement was clearly very deep, and the workers asked a simple question. "Why, in this country, while 40% of publicly traded companies are paying higher dividends this year than the previous year, our wages could not increase by more than 0.4%?" These workers have asked the question here in Belgium. Why CEOs, like Delhaize's, etc. Can they continue to raise their wages while their wages are limited to 0.4%? Why, while BEL20 companies are remitting €5 billion in dividends this year, are workers' wages blocked at 0.4%? It is on this democratic and social debate that everything is blocking. You, Minister, send a letter to the social partners, who are rather social partners, and you put an ultimatum to them. The one says, "If you don't agree, it'll be 0.4%." And when do you send this ultimatum, dear friends, dear comrades? On May 1st, a date that is normally a symbol of social conquests, wage advances, paid leave, reduction of working time. You, as a socialist, did not find anything better than saying that May 1 will be the symbol of 0.4%, otherwise nothing! That's a problem, isn't it, Minister? This means that in the negotiations by 1 May, what will the employers do? He will not agree, because he knows very well that the Socialist Minister agrees with him and that it will be 0.4% or nothing! You make the balance of power and negotiation impossible to get above 0.4%. So why did you set such an ultimatum? Why did you take a stand in your letter to block at 0.4%? This is the question that the world of work is asking itself.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u16	Madam President, ladies and gentlemen, as you said, of course I welcome the agreement reached between the social partners on the allocation of the welfare envelope for employees and assistance allowances. I'm glad. This is a particularly important agreement for more than 1 million people in our country. This is an increase in aid for pensioners, job seekers, sick and disabled people, workers with an accident at work or an occupational disease, people with a living wage, persons with a disability who are entitled to an income replacement allowance and those over 65 who are entitled to an income guarantee for the elderly. Allow me, because it is important for the million people concerned, to give you some concrete examples. Minimum pensions will increase by EUR 60 per month from 1 July, or EUR 720 per year. For social integration income and income replacement allowance for persons with disabilities, the increase will be around €45 per month, or €550 per year. In the area of unemployment, the calculation ceilings will be increased. For example, for a head of household, the ceiling will be increased by EUR 30.16. The minimum unemployment benefits will be increased by €47.58 per month for heads of household, €26.78 for single persons and €21.58 for cohabitants. Since the entry into office of this government, minimum allowances have already increased by more than 33 euros for cohabitants, by more than 39 euros for isolated persons and by almost 63 euros for heads of household. These allocations will increase further during the legislature through the decisions taken by the government and through a new welfare envelope to be allocated in 2023. As you know, the purpose of this mechanism set up in 2005 by Laurette Onkelinx is that these social benefits do not earn wages and that their beneficiaries do not get poorer. This is necessary to guarantee their purchasing power. It is also necessary to guarantee them a dignified life. It has also been found to be effective in supporting economic recovery in our country. Between the first and the second wave, the recovery was mainly supported by domestic private demand, i.e. by households consuming in Belgium. This is an important element to recall. This agreement is also within the framework of the objectives set by this government. The fight against poverty, and more specifically the increase in social benefits towards the poverty line, is a firm commitment of this government, as is the raising of the minimum pension to around €1,500 net. This reinforces the increases in social benefits that were decided in this Parliament and are already in force this year. As you know, this agreement is the result of many initiatives taken by the Prime Minister and myself. It is part of a larger two-part system, on the one hand, an opinion on well-being and on the other hand negotiations on the interprofessional agreement. The social partners are currently negotiating daily wage increases for all employees in the private sector and important issues such as minimum wage, extra hours and runways. Ladies and gentlemen, my role as Minister for Social Concertation is to ensure that this social concertation takes place and that it can lead to agreements. That is what I have done since I took office, in a context that is the one we know and that is not a simple context, because of the legal provisions and the unprecedented crisis that we are going through. However, these negotiations are essential. They are part of our democratic model and the social model of our country. I believe that they must also take place in a calm manner, with respect for the social partners, who have called for discretion in these negotiations. I respect this request for discretion. You know my position and you know the commitments made by this government, particularly by the Prime Minister and myself, in the various letters addressed to the social partners, which have allowed for progress and the release of this welfare envelope and the resumption of negotiations on the wage standard and other important issues. Ladies and gentlemen, I'll stay here. I think today is the time for the social partners. We must give them time and space to negotiate, this is the will of this government. The agreement that will be reached between the social partners – as soon as possible, I hope – will be respected and implemented by this government.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u17	Minister, thank you for that clarification. Two things that we can rejoice at: on the one hand, social dialogue has been able to resume, which is all the more essential in the context of the crisis that we are experiencing. That is what we have always advocated. On the other hand, we welcome the fact that the 1996 law can be applied again and remains mandatory. So there was no reason to want to change it. That's what we've always said. We are in the last straight line: the deadline of May 1 is close. The desire to succeed in socio-economic recovery imposes a sense of responsibility on each partner. We are convinced that a peaceful consultation will lead to an interprofessional agreement in the coming days. Minister, we thank you for being attentive, as we are, to the situation of workers and businesses, and for being with them to accompany them.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u18	Of course, Minister, there is nothing wrong with raising the social minimums, but we must take account of the increase in these minimums outside the welfare envelope. This is not happening today, which reduces the difference between non-working and minimum wage. Of course, that doesn't encourage people to get to work. I would also like to point out that not only are the lowest unemployment benefits rising, but the highest unemployment benefits are being increased. So that has nothing to do with the social minimums anymore. You have not actually answered any of my three questions. That's okay because it shows perfectly that it's not the ambition of this government to increase the efficiency rate to 80%. If you hadn't, you'd have gone for it. Looking for activation measures from this government is basically looking for a needle in a haystack. That makes it very clear who's wearing the pants in this government. Ladies and gentlemen, I will give you a hint, it is certainly not the liberals. This government does not aim for job creation, the government-De Croo becomes a pure welfare government in an instant.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u19	Mr Minister, thank you for your confidence in the social partners. It is a trust that I obviously share. I hear your wish for discretion that I respect perfectly. This is the wish of the social partners. Let's respect him, too! As for increasing the lowest allowances, many have been talking about them for a very long time. This government did. For us, impoverishing people and leaving them in poverty does not put them into employment and does not advance social progress. For us, increasing social benefits was a priority. I am looking forward to being part of the majority that is moving forward, acting and doing what it has announced.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u20	Minister, did you see how happy he was, the MP for the MR! We've got a win! The 1996 Act remains applicable! Is that what we're going to celebrate on May 1st, Comrade? Are we going to say on this occasion that the MR has won, when we have all the arguments here to be able to win? The minister took a position. He sent a letter saying that if there was no agreement on May 1, it would be the application of 0.4%. That's what's wrong! Stop saying that negotiation can take place in discretion, etc.- No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, That's not true. The minister has taken a position and I ask him to change his mind, to say "freedom of negotiation". This is the real freedom to be able to give. Do not take a stand in this folder! You can't tell trade union organisations: "If you don't agree, it'll be 0.4%". As you know, this will lead to a complete blockage. And stop talking about bonuses, bonuses, etc. You know very well that a bonus is not recurrent. This must be renegotiated every year and, through bonuses, no contribution is made for pensions. The problem with the PS is we have to stop the blabla. You have to have real increases. Today, I ask for a position from the minister that real linear increases may be possible on May 1, so that we can celebrate a real victory in the world of work because, today, the rich become richer and the poor become poorer.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u21	Minister, the measures taken to combat the pandemic, to save lives, to allow hospitals to care, and for students to go to school, were necessary, but they hurt. They always hurt. For more than a year, some sectors have been almost full time at a standstill, and all workers drink. Culture, horeca, event, contact jobs. Our responsibility is to allow them to recover, to restart. The state must show that it is a bulwark. We had to take emergency measures, such as temporary unemployment corona, bridge law, expansion of artist status, support for CPAS. Today, as the situation improves and prospects for reopening are emerging, we need to shift from emergency management to recovery support. And now, Minister, you have released more than $800 million to support the recovery. We welcome the measures that will make it possible to restore prospects for workers who are hit hard by the crisis, the measures that will enable the unemployed to be rehired, the measures that will give oxygen to young people who are not qualified to find a job, the students to find a job. When we say that we support the reopening of the terraces, it does good to the morale of all Belgians, to the bosses of restaurants and cafes, and it puts it back to work. This makes a real salary for the servers that have been unemployed since the fall, for divers, and it allows us to re-engage job students and give hope to the hairdressers, the shampoos, the beauticians. The Kern announced yesterday 835 million additional aid for sectors in difficulty, sometimes closed for more than a year. These are therefore various and very positive measures. So my question is simple. Can you give further details of these measures to help sectors in difficulty that have been decided by Kern? Thank you.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u22	Madam Member, your question allows me to take stock of both the measures taken yesterday by the government as a whole and the measures taken in recent months. You recalled a few of them, in particular the increased temporary corona unemployment, the double right of access granted to self-employed persons forced to close and a series of other more specific measures, sector by sector. I am thinking of measures to support the travel sector – we are talking about more than EUR 30 million – or measures specific to the events and culture sectors for more than EUR 23 million. Particular attention was also paid to workers in the cultural sector who were unable to exercise their profession and passion – almost a priesthood – with measures to improve their protection, maintain their specific status despite the absence of artistic benefits or raise the amount of their allowances. The Prime Minister responded in part in the context of the inquiries addressed to him. Yesterday we decided to grant a new package of measures for almost EUR 835 million. You know that I have always been a supporter of the fact that when measures are needed and they impact sectors, it is also necessary to take compensatory measures to accompany these sectors, entrepreneurs and workers. This is what we did yesterday, with a focus on Horeca, with a 6% reduction in VAT and the financing of paid leave for workers in the sector, with the introduction of a protective premium to guarantee the purchasing power of workers in the contact trades, as well as measures to reduce contributions to enable them to return to employment, whether it be job creation or return to work after temporary unemployment. This is essential to enable the recovery, to accompany it in the particularly affected sectors. Of course, it is not an end in itself. Willingness is a return to normal as soon as possible, to revive our economy and ensure that it returns to normal.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u23	Minister, this crisis has affected sectors, men and women who, for more than a year, did not know what their next day would be. Gradually, we are looking at prospects for recovery and gradual reopening. A breath of oxygen, hope, but above all a salary for all those workers who have been arrested. To help these temporary unemployed and job students stop, you have taken strong measures to match the situation: 835 million euros, this is a real prospect for many citizens, allowing targeted and necessary measures on the ground.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u24	Madam President, Madam Deputy Prime Minister, the travel sector is one of the sectors most affected by the covid pandemic in our country. Airports, tour operators, airlines and travel agencies have been out of revenue for over a year, with no turnover, and have suffered heavy losses. Last Monday, the travel ban on non-essential travel within the EU was lifted. That is a very good thing. This provides a perspective for the sector. But we're far from here. The population also craves freedom of travel. There are hundreds of thousands of Belgians who are looking forward to travelling abroad in one way or another this summer. Therefore, the travel sector must start organising today so that they can make the bookings when they are allowed to travel abroad again. I was at the airport this week and I talked to several companies there. It has become clear to me that they are all asking for a coherent European approach to travel this summer. A country like Greece, for example, is preparing to receive tourists on its many islands today. Other countries are also working on this. Coronaproof, of course. A European approach, Madam Minister, seems to me appropriate in two respects. On the one hand travel within the EU and on the other hand travel outside the EU. So I have some questions for you. How will travel within the EU take place this summer? Has that been agreed between the Member States? Will the EU also organise a joint approach to travel to destinations outside Europe? Finally, what about the Digital Green Certificate? What criteria will be at the heart of this?
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u25	Madam President, Mr Vandenput, access to Belgian territory and restrictions on borders are the powers of the Interior. The modality of testing and quarantine are the powers of the Länder. As Minister for Foreign Affairs and European Affairs, I have the opportunity to go to Europe and talk about it. However, we are discussing this more generally. It is clear, of course, that the possibilities for travelling this summer depend first and foremost on the development of the epidemiological situation. That's like everything. Of course, that remains normal. Work on the Digital Green Certificate is progressing well for travel within Europe. The ball is now in the European Parliament. That has announced that it will work under an urgent procedure. It is indeed very important that this is kept at an accelerated rate, so that it will be operational by summer. However, I would like to make it clear that this document is not the same as a travel document, a passport. It's not that. The use of that certificate will remain a national competence. I have also said on several occasions, including at European level, that the certificate can never be a de facto requirement for vaccination. Travelling from and to Schengen area also remains a national competence. There is currently no real European approach to this. I took part in a General Affairs Council on 20 April, and I made a very clear appeal to remain very vigilant about the development of new variants in the world. We need very reactive and coordinated action at European level in this area. These variants can seriously undermine our strategies to combat the virus. This was not a question from you, but the variants, where they are located and where they are developing, will also continue to play a role. We therefore call for a harmonised and anticipating European approach to take appropriate and strong coordinated measures at borders to address this problem and many others.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u26	Madam Secretary, thank you for your clear answer. I am pleased that Europe is pursuing a coherent policy in this area. Soon many Belgians will see their holiday money in their bank account. They want to travel with that, of course. A logical and simple way of travelling, organised at European level, is therefore needed. We must not overload the sector and passengers with too many rules and restrictions, and above all we must protect our own businesses. Today, Belgians who want to travel to a destination outside Europe take the train to Amsterdam or Paris and hence the plane. That's bad news. That's how we shoot in our own foot. Madam Minister, I would like to ask you to continue to work for the organisation of European-level travel, so that this summer travel can be simple and clear for our citizens and our businesses will no longer be disadvantaged in relation to companies abroad.
ParlaMint-BE_2021-04-22-definitief-55-plenair-ip099x.u27	Madam President, Minister, almost every day we in the media are confronted with reports of aggression. It is not only about aggression against policemen, aid workers and health care workers, but also about aggression on public transport, i.e. against SNCB staff and sometimes even against rail passengers. It's about aggression in stations, on platforms or on trains. Not rarely do the foolish corona measures that this government comes up with give rise to incidents. Just think of the inexplicable rule that one has to sit at the window on the way to the coast. A train attendant was attacked at the Brussels-North station a few days ago because he pointed out to young people the duty of masking. Anyone who thinks that only the measures taken by this government are the cause of all this violence is mistaken, because even before the corona crisis we saw a remarkable increase in verbal and physical aggression against SNCB personnel. An established fact is that SNCB staff and, in particular, train escorts are almost powerless. In the event of incidents, they may call on the SNCB security service, Securail, or the railway police, but in practice they often have to wait a long time for assistance. Sometimes they even have to be patient until the train can stop some stations further. The result is, of course, that, firstly, the incidents have escalated and, secondly, the perpetrators, often difficult to reach young people, have long since left. Minister, what are you going to do to ensure the personal safety of both SNCB staff and rail passengers? How will you put an end to the growing lack of respect for our values and standards and the complete disregard of our rules of those difficult to reach?
