ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u12	Madam President, Prime Minister, Deputy Prime Minister, the care staff absolutely deserves our support. I would like to hear some of my colleagues say today that it deserves that support, but the question is what this support means in practice. I hear several colleagues here criticising the measures. This is therefore worth the support of some parties, neither words nor deeds, while the care staff has started their fourth marathon. The situation is different from last year, and fortunately, with these contagion rates everything would have been closed by then, we were already at home and the sectors were closed again. That is not necessary today, and that is not magic, but the effect of vaccines and the solidarity of many people. However, this is not enough, especially in the healthcare sector where people are most often in contact with the vulnerable people they need to protect. Therefore, the third injection and vaccination obligation for the care staff is only logical: those who work in the care sector have the task of protecting the health of others. Colleagues, the pressure on care has only increased. There are too few people to do too much work with. Whether I'm talking to an emergency doctor, recently in West Flanders, or with a nurse or a care professional, all are asking for support, for more hands on the bed. So be proud of the high number of enrolments in healthcare training - that says something about our people and also about historical investments in the healthcare sector, 2.4 billion. And there's gonna be more. It is now our duty to limit the loss of staff by covid and to ensure that compulsory vaccination is carried out properly. This is the only way to relieve the burden. My question therefore concerns the timetable for compulsory vaccination (...)
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u13	Madam Chair, Prime Minister, Minister, it was the twenty-second concertation committee yesterday. No one would have imagined we'd be there today. Neither the political world nor the scientific world, much less the citizens. Yet, almost two years after the start of the health crisis, we are still busy trying to manage, trying to stop this epidemic. And it is hard because, yes, the measures announced yesterday do not please. Too flexible for some, too hard for others. We really thought that with the collective effort that had been carried out in our country, we would be out of business, but it is not even if, clearly, without the vaccines, the situation would have been even more dramatic. The problem is the variants with this Delta variant which is now dominant. The problem is probably the too rapid abandonment of barrier gestures, the breakdown of which has too often been minimized and the impression that vaccination will change everything. However, in reality, it is all these means (barrier gestures, vaccination, aeration) that make it possible to combat the virus effectively. Prime Minister, Minister, the numbers are bad a little more every day. The number of contaminations is exploding. Hospitals have their eyes riveted on their beds, on their weakened and defiled caregivers who are at the end of the roll, and on the care and procedures they are forced to postpone. It was therefore necessary to act. You did. Action was taken yesterday. Has a new Consultation Committee already been set up to assess this situation? How do you plan to convince and join a population that is clearly tired of going back and forth? A third dose of vaccine will be available to the general population by March-April. Don't you worry that this dose is too late?
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u14	Gentlemen ministers, yesterday in my pharmacy I tested a number of patients for covid, because some of my staff, like so many caregivers, have fallen out. One of the patients told me that he had contacted five GPs and about as many fellow pharmacists. Ten calls to find a care provider who wasn't in quarantine or not overloaded. You're late. Again you are late with the third shot for the caregivers. It seems like the vivaldi policy in this pandemic: too late. Gentlemen, where is the foresight that we so need and which we already had in the first wave? Care is on her gums, you know that. In April, our care providers will have to make a choice between discharge or vaccine. Do you have a plan to ensure that we have sufficient care providers at that time? Or are you counting on the vaccinated caregivers to re-run double shifts? The N-VA Group already asked in the spring to prepare and roll out the third shot. When I confronted you, Minister Vandenbroucke, with that third shot in September, you fell out of the sky and you were talking about vaccination in the Third World, just like after the Flemish Government called last month. You weren't working on the third shot at all. You even forgot to renew the law necessary to ensure that vaccination centres have sufficient staff. When are you gonna fix that? There are vaccination centres that run on less than half their staff today. It's very urgent...
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u15	PS, MR, Ecolo, how dare you decide to lay off the medical staff who are not vaccinated? Open Vld, CD&V, Green and Forward, how did you decide to just throw out the unvaccinated care staff? A year ago, we were applauding them! They gave everything they had in their stomach. They're going to take this whole crisis and point at them by telling them that if they don't get vaccinated, they're going to be thrown out. How dare you make such a decision when we lack staff? Out of 2,000 ICU beds, you can no longer guarantee 136 because there is a shortage of staff. And we're gonna put it out again! That's bullshit! Today, 19,000 graduates do not work in the sector because it is not attractive enough. And you decide to put them out. The trade unions told you before Monday's meeting that they didn't want that. The trade union organizations had already said before Monday's meeting that you should not do this. However, the left-wing parties agreed to this. How can you make such a decision? That's amazing! The measures are really inconsistent. Mr. Vandenbroucke, do you really believe that? It is not serious that we should stand in a dancing on Angèle with a mask on. Mr. Secretary, that's not serious anymore, is it? What is missing today is a real plan to strengthen the first line, an offensive ventilation plan in schools. Not the Divide the population, as you are doing right now, Prime Minister, that is not the solution. That's what needs to be changed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u16	Thank you for the questions I will answer together with Minister Vandenbroucke. The first observation is that vaccination is fortunately possible and that 8.6 million Belgians were vaccinated. If they hadn't, the only solution today would have been to go into lockdown. Because they have chosen to be vaccinated and, above all, to protect their fellow human beings through vaccination, this is not necessary today. Mr Dedecker, you say that we do the same thing over and over again. Are we doing the same thing today as we did last fall? Absolutely not. Today we are making a completely different choice, namely a choice of prevention and protection and a choice not to close. Last year we had no choice but to close down the catering industry, but to take very far-reaching measures in schools, rather than to ban sport. Thanks to the masks, thanks to our knowledge of the measures to be taken to keep our contacts as safe as possible, thanks to the many vaccinations we should not do at all what we did last time. Today, we manage to roll out a method that relies on the collective responsibility of everyone, and that is what it is all about. We must not point the finger at each other, one sector against another, one government against another, no, that way it will not succeed. On the other hand, we all have to face up to our responsibilities together. As far as political decision-making is concerned, I am here with Mr Vandenbroucke as the representative of the Consultative Committee. All the parties who have asked me questions, except three, are represented and have taken decisions. Apart from three parties, Mr Dallemagne, all the others are represented on the Concertation Committee. These people who decide around the table are responsible people who understand the weight of the necessary measures. Now, please, let us stop pointing the finger as if we had not been forward-looking. Whoever claims that, I would like to confront their own statements over the last month. Look at the statements you and your group have made over the last month and compare them with what you are doing here. That is not the way a crisis policy is conducted at a difficult time. At a difficult time, responsibility is taken up. I note that the Consultative Committee succeeds in making responsible decisions. I would also like to answer some specific questions that have been asked. Mrs Rohonyi, you say that this will lead to more private parties. Maybe! But it has been decided that the rules that apply to public events apply in the same way for private events. If you are hosting a 150-person party, the same rules apply. As far as the third injection is concerned, the Länder have played a crucial role in the roll-out of vaccination, and they have done so brilliantly. I assume that the Länder will repeat, for the third time, the excellent organisation of the previous rounds, in cooperation, of course, with the federal level. The question of raising the ceiling on voluntary allowances is on the agenda of tomorrow's Council of Ministers, Mrs De Block, and we will be able to reply to it quickly. As far as telework is concerned, we all know that it is not obvious, but we have based ourselves on the past. These return days are used to account for organizational difficulties. Mr Dallemagne, I would like to respond to the issue of compulsory vaccination. For the medical staff, Mr. Vandenbroucke will respond. The real question is how to further increase the rate of vaccination. There are different methods but compulsory vaccination has at present been chosen by only four countries around the world: Indonesia, Turkmenistan, Tajikistan and Micronesia. I do not know any European colleague who told me that he was thinking about this. I am convinced that there are a multitude of avenues. We're going to ask our services to analyze them. On the other hand, I understood that the reasons for choosing those who do not vaccinate are complex. It's a lack of trust, a lack of access, a lack of information. Personally, I think convincing is more effective than forcing!
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u17	Madam President, I will start by saying something a little polemical and then I will stop. Mrs Depoorter, I have the report of your last intervention when we were discussing the pandemic law. You said, "Mr. Secretary, you have not reassured people. The vaccinees are protected." The report says literally: "Everyone can become ill. Unfortunately, it is a fact that we, policy makers, cannot circumvent that fact. Stop panicking in communication." Mrs Sneppe, a fellow party member of yours said in the committee debate on the pandemic law, "Well, it's like a flu." I thought I heard Bolsonaro. But I'm not going to continue this polemic. Speaking of foresight, let us try to face this situation soberly. The situation is extremely alarming. It's all hands on deck. I dare not say here that it will be enough. I can only say that we will have to implement this compromise that we have made in the Conciliation Committee in full in all sectors, in all companies, in all cafés, in all schools, everywhere. That's what we have to do. It's science and solidarity. Science is indeed evolving. I think that we should not blame the scientists. Last night Johan Neyts said in this matter that we decided too late that there should be a third shot for the care staff, but on October 24th Johan Neyts said that the third shot was not necessary. I don't blame him. That's a moving insight. That is also the role of scientists. We decide on that basis. To date, 891,000 Belgians have already had a third shot. More than 3.300.000 Belgians will be invited in the planning. That's a third of the eligible population. The rest will follow. We will do that, and that is absolutely necessary. That's for sure. At the same time, we must take action. Mr Dedecker, you're telling us not to take the children hostage. You prefer that the children walk without a mouth mask, then go into quarantine and close classes and schools. Would you prefer that? You're saying we should let the immunity play. Then there will be thousands more deaths. That's the immunity scenario. That's Darwin, but you're for Darwin. That means thousands more dead. That's what you're here to tell me. Mr Hedebouw, we believe that there is a need to support the healthcare staff. And to support it is to be consistent with the measures taken and not to propose a plan which, tomorrow morning, will not help in any way. We need to be a little concrete and consistent, and now take measures to manage the crisis and then support them. Secondly, we are convinced that the duty of every care provider is to protect his patients and protect himself. If there are so many beds that are no longer available today, it is also because covid is present in hospitals. This is what we must warn, instead of doing theatre! You have to be consistent, it's a duty. If it is a duty, we can give time but we cannot say that without consequences. We have, of course, opened a broader debate. Should the vaccination obligation be extended to the entire population? It's a debate that needs to be held, like others. But tomorrow morning, we need real solidarity. Not theater!
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u18	Minister, Prime Minister, we know how crucial the public's commitment to measures and vaccination is in our fight against the virus. What you did through the measures adopted yesterday at the Conciliation Committee is the opposite. You have done everything you can to lose this precious membership. First of all with regard to vaccination, you change the rules during the game. It is optional, mandatory for caregivers, and could become mandatory for the entire population. I hear reassuring comments from the Prime Minister to convince the public before forcing it to do so, Prime Minister, but perhaps we should first convince your majority partners on this. Then, when it comes to the Covid Safe Ticket, it was meant to allow us to regain our freedoms and then be accompanied by self-tests for payment or the wearing of the mask. Therefore, as much as we can understand that the measures must evolve according to the knowledge of the virus or new variants, so much we cannot understand that you are again weighing all the efforts on the citizens, on the self-employed, without any support measures, on the other hand. Thank you.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u19	Mr. Secretary, I would like to return to what you said first. We would be advised by a Bolsonaro. It wasn't the Flemish interest that said it was just a flu. That was a statement by Mr Van Ranst and Mrs Maggie De Block. This, however, is quite aside. I insist that your entire Corona policy is a mess. It would be a pleasure for you to finally admit that. It's not too late, but it's almost there. For the Flemish interest it is very simple and clear. Mrs Farih, listen carefully, mandatory vaccination cannot and must not be carried out, especially now that we know that vaccination is not the holy grail either. Is that fake news? Protect our vulnerable and let the well-functioning immune system of healthy and strong people fight the virus, without restrictions on freedom. Is that fake news? Leave our children and young people alone. You've taken them from their carefree youth for a year and a half. Is that fake news? Finally provide antivirals such as ivermectin...
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u20	Mrs Sneppe, your speaking time is over. I call Mrs De Block for the next reply.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u21	Minister, thank you for the good news that the higher voluntary allowance will be on the agenda of the Council of Ministers tomorrow. It is an extension, but it is a useful measure because we have been able to count on those volunteers to administer the first and second shots, and now also for the third shot. I would like to respond to what Mrs Sneppe said. I recommend that she pay a well-protected visit to an intensive care department.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u22	Prime Minister, Minister, thank you for your answers. I also hear sparkles of hope. The current wave is not the same as the previous three waves. We have a hugely high vaccination rate. The vaccination campaigns went well. The third shot will go well, too. At the same time, however, I remain concerned because the care staff is exhausted and the wave has to endure again. From the forecasts they already know that they will not be able to enjoy Christmas at home. The virus is not as easy to overcome as we had hoped. What many people are afraid of now, however, is that it is not enough and we will have to say in mid-December that we will have to take stricter measures again and that Christmas will not be as pleasant as we hope. So, Prime Minister, I share your call and I would very much like to hear you say that together we will all have to be very careful once again to bring down the virus circulation.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u23	Prime Minister, more than 1,000 Belgians are going to die this month from covid, and probably as much next month as three quarters of these deaths could have been prevented, thanks in particular to vaccination. I continue to believe that it is not the obligation to vaccinate that will weaken our democracy, that it is not the obligation to vaccinate that will weaken our freedoms, rather it is the lack of sense of responsibility, the lack of sense of solidarity invoked by your Minister of Health. Indeed, with this measure, we could protect the most vulnerable and weak, which we cannot do today because of the fake news, the plotters, the lack of decision-making and the sense of responsibility. We need to know that we will still have to deal with this virus for years to come. We will therefore arrive early at the end of the vaccination obligation, and it is better sooner than later. It is time to have a serious debate in this Parliament in this respect.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u24	Prime Minister, you spoke of a fausse bonne idée, but I think such an idea can be a good idea in times of crisis. Minister, we fully support this commitment. I firmly believe that mandatory vaccination can mobilise even more people, especially so that the most vulnerable people on the ICU beds can receive protected care. Mrs. Sneppe, I have no words for what you're raving about here. From today on, I simply consider you a problem for this Parliament and a danger to society.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u25	Madam Chair, normally we reply to an answer except that I did not have an answer. I wondered. Why did you put my privacy question in the Codeco's general debate? I can now see, Mr Vandenbroucke, that it was in order not to answer that question that you put it in this general debate. Don't you think what's going on is serious enough? Our immunization and health data are accessible to all. Do you find this normal to the point of not giving a minute of answer to this problem? Do you know why I arrested you? Because it was part of a cooperation agreement to which the federal government is a signatory. When you introduced it to the Health Committee, you were warned about the dangers it posed because it does not respect privacy rules and allows for loopholes. That's exactly what's going on today, and you deny it! No responsibility! You speak of the accountability and responsibility of our fellow citizens, first of all by respecting yours!
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u26	Prime Minister, Minister, thank you for your answers. I continue to say that the measures taken are balanced because they allow us to continue to live while protecting ourselves, and that seems essential to me. These are balanced measures. I stress once again the company on both the employers' side but also on the employees' side and on their ability to live with a little telework, then more telework at all, then again telework. I am sure that you will do the work with your colleague, Minister Dermagne, to ensure that this telework, which will increasingly integrate our lives, is adapted to the reality of the field and allows everyone to live, to continue to work and to flourish at the professional level, in truly adapted conditions.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u27	Mr Vandenbroucke, you are a populist scaremonger. Despite vaccination almost all the population, we still have so many infections. You should take a look elsewhere. Let me give you the example of Sweden. In Sweden the schools were never closed. Today there are 37 people in intensive care in Sweden. There are 20,000 tests a day and there are 800 infections. Why is that? That is because the people have been granted immunity. You don't know that word. Inoculations and repression are the only ones you know. There are 1 million children. They get infected but not sick. And you're holding those kids hostage. You do this in order to cover up your own mischief in the area of vaccination, among other things. To return to your story, I believe in Darwin. I believe in Darwin more than I do in Stalin.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u28	Prime Minister, Minister, you rightly said that care workers have an important responsibility, but it certainly does not bear that responsibility alone. The only way to make it through the winter is for everyone to take responsibility. This requires something from the care staff, which also requires something from society, and that also requires something from politics, perhaps especially from politics. No empty slogans. No fake news. No offer of relaxations. Let that be the lesson. Stick to the measures. Work together. That's the only way to get out of the crisis together.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u29	Prime Minister, Minister, it's hard, citizens are tired of it, hospitals are tired of it, caregivers, you, me, we're all sick of it! However, it is your responsibility to take action on the basis of the opinion of the experts but also in consultation with hospitals and healthcare staff. Is there anyone here to say that in the PS, we will be able to touch the social rights of nurses without going through social consultation? I say it clearly: these are wrong! Prime Minister, Minister, we must continue to strengthen solidarity between citizens and avoid at all costs that they stand against each other.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u30	Prime Minister, I would very much like to look back on the foresight of the N-VA Group. I shall confine myself to the last few weeks. We called for a third shot in the summer, while you, as Minister of Health, were trying to save the world instead of its own inhabitants. We called you in September to vaccinate the care. That was the time to give the third vaccine, then they wouldn't have gotten sick today. We've also called for sewer water monitoring. Mr Frieda Gijbels has done so and you are now applying it. Thank you, N-VA. We have also called for pragmatism. Mr Minister, arrêtez le theâtre, we have said, stop the theater and get clear information. Restrict yourself to the people who really get sick and please let our children gain basic immunity. It's outrageous...
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u31	Minister, I come here to tell you what the care staff think of this, what the trade unions think of it, you call it 'theater'. I'm sorry, especially for a left-wing minister. Come on, it's not a theater. I'm just here to convey what's said at the workplace in the hospitals. The PS group does not appear to be aware, but the minister has translated the government's position. You said "everyone," minister. Mr Dermagne therefore agrees. Do you confirm that, minister? So I hear the PS group disagrees with its minister. I can understand that. Then we have to fight. We must therefore vote against the measures taken today, which will lead to the dismissal of unvaccinated healthcare workers in April 2022. Minister, you recalled that the reasons why people are not vaccinated are complex. This complexity also applies to caregivers. Why do you want to solve this problem with obligation and dismissal? We are going to fight against this measure and we are going to push you back on this, because the healthcare staff deserves respect.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip141x.u32	Madam President, Mr De Croo, I asked you about this last week, but your government has gone further than that. The Communist dictator Lukashenko wants to destabilise Europe by sending thousands of illegal migrants in our direction. With a little common sense, you'd close the borders. That is the position of 12 European Member States. They call for, where necessary, physical border barriers to be installed at our common external borders and, logically, to be financed jointly. Even European President Michel agrees, but the Belgian Government does not. That is where common sense seems to be completely shriveled. Maybe you guys should lower that mouth mask once in a while and take some oxygen. Vice Prime Minister, Mrs De Sutter, and Secretary of State, Mr Mahdi, simply want to let these illegal migrants in. If Mr Mahdi wants to let them in, deal with their application quickly and send back those who are not entitled to asylum, these are lies. Treating those applications is never going to happen fast. It often takes years. Even if their application for asylum is rejected, they will never be returned. So whoever lets them in knows very well that they will remain permanent. The signal that your government members are sending is that those who cross the European border illegally and even by force through Belarus will be rewarded with a permanent stay. That in itself is insane and crapulous enough. Your government, however, is doing a bit more than that. After all, your coalition partner Green is now calling for full hotels to be rented in Belgium to accommodate additional asylum seekers. Apparently, 30,000 isn't enough. Can you make it clear here whether your Secretary of State speaks to Mr Mahdi and your green coalition partners on behalf of the government when they call for illegal immigrants to enter?
