ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u17	Madam President, I think it is right that we should be able to interrupt each other once in a while, without exaggerating, of course. What Mr De Roover is actually saying is that he has the right to bring a negative story without coming up with alternative proposals in this general budget debate. There may be differences of opinion on this issue. I disagree. When we were in the opposition at the time, we always tried to make a constructive opposition, not to combine negativity, to break down and, above all, to emphasise which issues there is no agreement yet. As I said earlier, it is quite easy. But this government is working, she's doing her best. She's making difficult decisions. We are not yet in a number of areas, that is absolutely true. Mr De Roover, I would particularly like to intervene because of your observation that we are guilty of parliamentary party politics. I was in the Finance Committee yesterday, rather coincidentally because I am not a permanent member of that committee. We had a number of important decisions to take before the end of this year. As far as taxation is concerned, this is often the case. Well, in the Committee on Finance there is a draft law laying down various provisions. What I have heard from your group really defies any imagination. We heard your group say there that it would not approve the draft bill before us. So far. It was also said, however, that they would ask for a second reading, which would require Parliament to meet again next week and the staff to be present. You're actually running obstructionist policies. After all, what was the explanation for that second reading? Your group said at that time that it would block this because it did not agree. As far as I know, a group votes against if it does not agree with a draft law, but it does not prevent the proper functioning of Parliament or the government decisions that are being taken. As far as lessons on correct parliamentary action are concerned, Mr De Roover, we certainly have no lessons to learn from you since yesterday.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u18	It's true that it's easy to write a negative story. However, that is up to you. Your budget reads as a negative story, without inspiration, without ambition, without solutions. We can talk about that in full for the rest of the day. Your comment on that meeting of the Finance Committee is very special. First of all, we react after months of asking us very goodly not to exaggerate with these urgencys and to enable us to perform parliamentary work in a serious way. That was ignored every time by this government, towards the ridiculous. Two weeks ago, there was a situation where you were not even able to say why urgency was requested. We ask for urgent treatment because it is urgent, that was about the motivation. Colleague, let me refresh your memory, because you were so constructive and positive in the opposition, weren't you? When the three-way proposal for 500 euros was made without tax, the reform of corporate tax and the CD&V package, do you remember how the opposition refused to approve that before New Year? Do you remember how at that time, although the date of 1 January was of the utmost importance for the reform of corporate taxation, you went to the extreme to force the majority to cut those three elements? With a threat, you made the forcing. You were opposed to corporate tax reform, but that is not the point. You would block the treatment of that reform if we did not disconnect the CD&V and Open Vld proposals. It wasn't until after that decoupling that you dropped that threat. The company tax reform was dealt with and the two other elements were not adopted before 31 December, so there was no debate and vote in that period comparable to the current one. If you are looking for an explanation for our current actions in the Finance Committee, then you have taught us how to do so.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u19	I'm not talking about you. I see others who want to speak, but we agreed in the Conference of Presidents that statements would be made vis-à-vis the speaker.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u20	That's right!
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u21	Madam President, ladies and gentlemen, two speakers will speak for our group. I will use ten minutes of time and my colleague Gilles Vanden Burre will join for the next ten minutes. No one could have predicted a few months ago that we would have to have another budget debate in this setting today. The corona crisis has dominated our country and the whole world for almost two years now. It's clear it's not over yet. Nor can we predict what the future will bring. That's why Ecolo-Groen is calling today to be humble. The government is presenting this budget on the basis of the situation as we knew it when it was drawn up. However, we all know that there is a great chance that we will have to make adjustments again. It is therefore about adjustments for the benefit of our society: additional financial support for those who are struggling, resources to support our economy and to keep it right. I hope that everyone will understand this and show the necessary cooperation when it is necessary. Politics in itself is a beautiful stile, which can really change the lives of the Belgians. Vivaldi did that this year. We are united. We provided affordable energy bills for 1 million families. There were more hands on the bed, through the care staff fund. Minimum pensions and benefits are increased. We're showing decisiveness. 55% of federal relance expenditure goes to the climate transition. We have a Belgian climate plan to drastically reduce CO2 emissions. We triple our capacity of wind energy at sea. We're building a hydrogen network. However, we also reform. There are important reforms in the Justice Department, such as sexual criminal law. The first steps towards a major fiscal reform were also taken. The most important thing is perhaps the steps towards 100% renewable energy, which are taken every day without much drama. Today, the budget is ahead of us to live up to our ambitions for 2022, including the fight against corona. These are concrete short-term measures, but above all, and this is very important, measures that support a long-term vision. There is an ambitious investment plan for the future, with investments leading to the economy of the future. That won't be the same economy as the past. Globally, we see the transition to a renewable economy: digitalisation is accelerated, our way of transport, both individuals and goods, is being reviewed. Changes must be made to the current way of globalising. An important role in this investment story is the Federal Participation and Investment Company, the FPIM, which will increasingly be the unique place for the management of all shares of the federal government. Moreover, the FPIM manages an important fund, the transformation and transition fund, to realise additional investments in our economy. These investments will help companies to move towards the economy of the future. As far as transport is concerned, this government is investing in the railways. It is our country's ambition to be an international hub of train traffic and to provide commuters with the services they deserve. This is why the grants to these companies are being greatly increased. In addition to investments, we also focus on taxation, as has already been mentioned. In the short term, we are shifting funds from large-earning people to ordinary families, a tax shift from footballers, expats and people with well-stocked securities accounts to one million families that we support to get their energy bill paid. We are also working on a thorough reform of taxation. Key words in it are more modern, simpler and more just. Everyone must contribute as much as possible, according to their own capacity. The strongest shoulders carry the heaviest loads. At the same time, the new system must allow us to continue to operate as a driving force, by imposing more taxes on things that we do not like and therefore want to advise against, versus less taxes on things that we have less and therefore want to encourage or encourage. The reduction of the burden on labour is an important part of this. That will have to be worked out thoroughly in the tax reform that will be discussed by Parliament in 2022, but we are already starting in the short term. Next year there will be a tax shift that reduces the burden on labour and benefits everyone who works, including the middle class. We must, of course, pay a great deal of attention to lower wages in the major fiscal reform, everyone must be paid to work, but we must not forget the middle class either. The middle class now contributes a lot and we also need to reduce the burden for those people.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u22	As far as major reforms are concerned, we must wait and see. It seems that this year something will come of "Who lives, will see" about what is now in the budget for the middle class. Could you put a number on it, Mr Vanbesien? What am I supposed to imagine? Now take a couple, consisting of a nurse and a teacher. In what order size will they experience relief with your tax shift?
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u23	There are a number of measures that are beneficial to the middle class. For example, there is the abolition of part of the special contribution to social security, or a partial reform of the energy bill, which removes federal charges. In principle, that amounts to a few hundred euros for the middle class.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u24	Apparently, this special contribution amounts to EUR 150 per family per year. Could you also be more specific about the invoice? The nurse and the teacher are not among those 20% of the population mentioned. So they're not getting any of that. Can you be anything more concrete than "a few hundred euros"? The only thing you specifically mention is EUR 6 per month.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u25	Mr Vanbesien, have you read the front page of Time today? The gas price goes times three. Those are facts we agree on, aren't they? What are you gonna do? Will you introduce a tax shift from taxation of electricity to taxation of natural gas in this situation, which specialists say contains structural elements and that the gas price will remain high? Secondly, as Mr De Roover says, the Flemish and federal efforts together will be combined! EUR 8 shall not be on a monthly basis. Those who do not belong to the 20% group and are therefore not entitled to the social tariff will see their new advance invoice going from 380 to 370 euros, for example. Oh, come on!
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u26	Mr Vanbesien, like you, I have always found it strange that a party such as the N-VA that brought VAT on gas and electricity from 6% to 21% today complains about the high energy bill. But what I don't understand is that Vivaldi is now taking measures that, in general terms, will not bring any relief for what is called the middle class. You concentrate everything on the 20 % poorest. Turns out what? The social rate will also increase by 8% and 12% respectively. This means that these people are going to have a hard time despite their social tariffs. Then the question is: what do we do for all other people? I believe that one measure is efficient: reducing VAT from 21% to 6%. How can one still maintain the same VAT on gas and electricity as on caviar and champagne? Come on! We have registered that 6% in the Tax Code to bring the VAT on basic products to 6%. Mr Vanbesien, will Ecolo-Groen in the next few weeks work on this VAT reduction to help everyone in the country to cope with these price increases?
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u27	Mr Vanbesien, the situation is different. What is this government going to do next year to lower the energy bill? 26 million. What's the extra cost? According to the National Bank, it amounts to 1.8 billion a month. If the 26 million is distributed among the families, a family will receive 5.2 euros. According to the CREG, the extra cost per family is EUR 2600. If you claim that hundreds of euros flow to the middle class, you may have misplaced a comma, I fear.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u28	Colleagues, this government is working on a tax shift for the middle class, step by step, and with several measures that we can deepen during the discussions. Mr Hedebouw, you are right: reducing VAT on energy from 21% to 6% is a possibility. We deliberately do not choose to do so. In our view, this is not the best way to deal with our energy policy. After all, it gives the signal that energy consumption is less important in itself. Who benefits most from a VAT reduction? That those who consume most energy. We believe that a reduction in VAT will boost the consumption of energy rather than reduce it. We do not believe that this is the right measure. In addition, energy prices are also included in the index. If VAT is reduced, thus avoiding an index adjustment, this reduction in purchasing power will not have made any difference. For these reasons, we believe that a VAT reduction is not the best measure.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u29	Mr Vanbesien, in your answer to a number of questions you often used the verb "mean" in the first person. I don't think so. But that's a detail. You should take a look at the scenes left and right behind you. It states: resource budget and general expenditure budget 2022. 2022 is very important. Let me ask you a very simple question. You're referring to a tax shift, apparently in 2022. Can you give me a list of the measures that have been calculated, because that is what a budget is about, with a view to your tax shift so that we really know how people will benefit from it in 2022? That is what you are proclaiming here, in very vague terms. Then give us the quantified measures for 2022. That is what this debate is about, and only about that.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u30	Mr Vanbesien, I appreciate the debate. We both like to debate such important social issues. However, I cannot go along with your reasoning that you cannot reduce VAT because it creates a knock-on effect for people. What world does Green live in? Really. The prices are now so high. I don't know people who, if they lower VAT, open the windows. That just doesn't exist! That's just not true!. Secondly, it is also not true that it is the richest who consume the most. The last two deciles consume more because their houses are not well insulated. Because of their poverty, poorer people consume more energy. What you're saying is just factually wrong. Thirdly, if you want to make the richer people pay, do not do so via VAT. Then what will you do? Are you going to increase the VAT on the bread because the rich eat more bread, are you going to increase the VAT on the petrol because the rich drive more by car? If you want to make the rich pay, you use a wealth tax. That is efficient, because by definition this tax is aimed at the greatest capabilities. However, you do not do that with the tax shift. For example, look at the impact tax. Who puts their shares on securities accounts? These are not the great rich, for they have shares in name, but the middle class, which you once again touch. If you want to hit the 2 % richest... I can hear the taboo on wealth tax, but we're still going to talk about it. If you want to hit the 2 percent richest, you will introduce a capital tax to which everyone who has more than 2 million euros in his till will be subject. That's the 2 percent richest. All the other measures you are taking are once again making the famous middle class pay, and that is a disgrace. Make the rich pay for the crisis, but don't make it pay to the workers who have the pleasure of having two wages at home. That's a bad decision by Vivaldi.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u31	Higher energy prices, perhaps we should talk about the facts, Mr Wollants. You say that the total effort made by the federal government amounts to EUR 16 million. Where do you get that grade? The continuation of the social rate for Q1 next year costs 208 million euros. This reduces the invoice by 650 euros for 20% of the population, for the group that is weakest. First of all, you ignore that and act like we wouldn't. Secondly, you are asking whether the efforts we will make for the weakest are the right ones. Would it be a responsible budgetary policy if we were to do something small for the whole population and not look logically at who the higher energy prices cause the most problems and what problem we will solve? I note that the government has decided to reduce by EUR 650 for people with problems. You ask yourself how we help people who are having a hard time. Well, this is how we help people who are having a hard time. You are actually here to talk, because the EUR 16 million you are talking about is to implement the choice we have made to support a certain group that does not benefit from a social tariff, but would have problems for other reasons. That is why the government has decided to help these people again. So you are simply here to tell complete nonsense and ignore what very decisive measures the government is taking to help people who are having a hard time through a difficult period.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u32	Prime Minister, I'm afraid it's been a long night, because you have another kind of kindergarten class moment today. I would like to say that you are talking about something completely different. The discussion with Mr Vanbesien just now was about the middle class, which does not receive a social rate. The middle class isn't getting anything. You're wondering where I'm gonna get the $26 million. I got that from the Energy Minister. The Minister for Energy said that we are correcting the EUR 26 million invoice in the budget for the middle class. You are talking about the 16 million that would be distributed through the OCMWs and that your same Energy Minister says she doesn't know how that should end up with the middle class, because it may well end up with the people who get a social tariff again for a large part, and she wouldn't control it. The EUR 26 million, which is EUR 5.2 per family, is what has been put forward in your own budget tables, which you apparently do not know about. Prime Minister, I would like to go to the bar with you for an afternoon and explain the whole story to you in order to avoid that kind of sillyness, but unfortunately you are completely wrong here.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u33	Mr Wollants, your answer is not very respectful. You may differ, but you can have the debate in a slightly more respectful way.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u34	Prime Minister, what you say is very interesting. It was a bit of a deaf talk, because it was about a different number. But you are right: the government is also taking initiatives for the most difficult people, for the most vulnerable as you describe them. The extension of the social tariff is indeed a good thing, but this is not the case. The front page of The Time referred to has shocked everyone. The annual gas bill for an average family in Flanders has increased from 934 euros to 2.708 euros. When I read that this morning, it scared me, too. We all make a very good living, but a lot of people are getting really cold about this. The debate should not be about the social tariff or about EUR 26 million. If the invoice continues to rise because of circumstances that we cannot do as much, such as the international gas price, which has fallen somewhat, but which will rise again, and the very difficult international context, then the question that people are asking for today is whether the government will take further initiatives. There is a proposal to reduce VAT; other proposals have been tabled. Will you and your government take additional initiatives to support the middle class in the payment of the gas and energy bill in the coming months? Those invoices are coming up. You will also receive a lot of mails and letters. Everyone's holding their hearts. These invoices will arrive in January, February or March. Is there an appointment in the government with the PS, Vooruit, Green and other colleagues to look for an intervention for the middle class? That answer should be given today. That is actually what I, as mayor and politician in Flemish Brabant, are called upon every day. That is the concern and that is the essence. That is not about the figures, because that was indeed discussed side by side.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip149x.u35	Madam President, I repeat, the questions must be addressed to the speaker! Otherwise, what is the point of agreeing in the Conference of Presidents? Of course, he gave his opinion by responding, but we won't get away with it if everyone starts to argue with everyone. He has been in the gallery for twenty minutes and he was only able to speak for six minutes!
