ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u12	Modesty graces man, Mr Ravyts. I'm modest, too. It's not about intentional processes at all, it's about the numbers. I've given you more than enough numbers. I have here, if you like, the whole table, year a year, of how much repartition fee was collected. I'm just comparing numbers, which is a purely mathematical issue, not an intention process. I don't think that's normal, that's all.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u13	Madam Chair, Minister, ladies and gentlemen, we are taking this bill's opportunity to inject another reminder shot. First of all, minister, we remind you that time is running out and concerns are growing. In November, the CRM auction was opened. In addition, the government's appointment clause on the release of nuclear power is very close. The green light of the European Commission seems to be waiting. We do not dare to imagine the scenario of a negative opinion on his part towards your CRM, so you would be prevented from implementing it. Our security of supply would then be put at risk, with consequences for our businesses and citizens, but also for the country's credibility. This bill also provides us with the opportunity to recall that you have raised - sometimes overly - the release of nuclear energy as a trophy, even despite the principles that, as an environmentalist, should be dear to you. Indeed, we know that the decision to stop nuclear power has the effect of significantly increasing CO2 emissions. I am not the only one to say this, since German specialists – some of whom were initially antinuclear – have reviewed their judgement in order to protect the climate. To do without nuclear power and to have to build and operate gas-fired power plants would lead to a marked increase in these emissions, even though the European Union and therefore Belgium have set themselves very ambitious targets in this area – which we obviously welcome. However, it is an ecological aberration. Finally, the third reminder is to share with you our concerns about the conclusion of a new report on burden sharing. Almost on the eve of COP26, the emergency is there. We therefore allow ourselves to recall these essential aspects, even though we know that the draft discussed at the moment does not include them. Nevertheless, we believe that it is essential to put more emphasis on these points.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u14	Madam Minister, ladies and gentlemen, I shall be brief. My DeFI group will abstain on this bill for the following reasons. You have detailed, Madam Minister, the total amount of the allocation contribution, which, after applying the legal degression calculated on the volume of production, amounts to EUR 72.8 million for the year 2020, to be distributed among the nuclear operators. Mrs Marghem, your predecessor in this position, had explained in detail the history of this allocation contribution, which it can be seen that it has gradually decreased significantly, with operators being taxed fairly advantageously, and recalling that the method of calculating it remains rather opaque. It should also be noted that, at the same time, we have learned that the operator would have paid large dividends to his parent company, which may mortgage the means available to proceed with the dismantling of nuclear power plants, because we are still in this hypothesis, despite an essential momentum in the fall of 2021 linked to the assessment of our security of energy supply. That is why, Madam Minister, I insist that we ensure that this provision can increase substantially in the future, because the cost of dismantling power plants and storing nuclear waste will be considerable. DeFI MPs are therefore abstaining from this bill because we believe that the arbitrations carried out by CREG at DG Energy lack transparency. We are of the view, as noted in the report, to ensure that a mechanism is maintained for the correct taxation of nuclear power plants in the light of the operator's profits.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u15	I would like to reply to Mrs Matz on the production of CO2 from gas-fired power plants. I believe that, indeed, very famous people, such as Mr van Ypersele, have questioned the CO2 impact of the closure of nuclear power plants. We have asked the Federal Office of the Plan for the possible maintenance of two nuclear power plants in Belgium. Calculations showed that this CO2 incidence was very low. I meant that CO2 emissions are capped under a European Emissions Trading System (ETS). Globally, Europe will not produce more CO2 without nuclear power plants. It is important to know that, in the end, by having high-tech gas power plants at home, we are competing, in terms of CO2 production, with coal-fired power plants, for example; and that in total, we are not going to produce more CO2, but in total, in Europe, we are going to produce less dust. Might as well have high-tech power plants that will, in the future, be adapted to the combustion of synthetic gas. I think this is the future, and the minister is moving in the right direction. Thank you, Madam President. As an engineer, I am sensitive to this argument, and I wanted to clarify things.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u16	Madam President, I will be brief because I do not want to speak in a debate that I have not attended since it began. I have therefore not had the opportunity to hear Mr Warmoes' report, and I have only heard the end of his brilliant speech. I would just like to look back on what Mr Vicar has just said, of which I obviously respect the professional quality of an engineer. We still have to remember – but I do not know if Mr Vicar was already a parliamentarian at the time – the interparliamentary resolution taken, together with the parliaments of the other levels of power, under the previous legislature, under the impetus of one of our own, Mr Damien Thiéry, who is no longer with us. It has been titrated in a very ambitious way, since it has been reviewed several times. It focused on the efforts that Belgium wished to ask Europe to achieve a 55% reduction in greenhouse gases by 2030 when the resolution was last amended. This means that Belgium was really embarking on this very ambitious path. However, I like your calculations on the European plate. But, you know, the calculations and the numbers, we make them say anything we want. I see very well how you finally calculate the CO2 emissions by bouncing on Mrs Matz's intervention. But I'm absolutely sorry: from the moment you want to reduce CO2, you have to use assets that don't produce them. So you have to eliminate the assets that produce CO2 by burning fossils. I don't have to explain it to you. I believe that there is an obvious contradiction, which is noted by some, and that I also note, between the ambitious desire expressed by this interparliamentary resolution of Belgium to achieve very high levels of CO2 reduction and the fact that it is currently deciding to replace the entire nuclear fleet with assets and infrastructure that will burn gas, which is fossil matter, and thus create CO2.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u17	Mrs Marghem, thank you for your clarification. Mr Vicar, you referred to the figures from the Federal Planning Office. Let me remind you that, according to him, the extension of the two most recent power plants would avoid the emission of 4.4 million tonnes of CO2, in 2030, in Belgium, that the increase resulting from the non-extension of two reactors would correspond to about 3.7% of Belgian emissions in 2018, 3.9% in 2025, which is relatively significant. You can't say that it doesn't change anything, that you take the same things back and start again. At some point, intellectual honesty is required. You have decided that it is necessary to shut down the power plants in order to combat the increase in CO2 emissions. There is no procrastination to have on this subject. We regret, as far as we are concerned, that the issue has become almost ideological and that there is at the same time an objective to which you are certainly sensitive as an environmentalist. But it must be noted that the decisions are contradictory. This is not the first time this has happened. Nor are we the first to highlight this contradiction.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u18	Madam President, a number of the statements are related to the draft before us, but a number of the statements have nothing to do with the draft before us. Today there is a confirmation of a royal decision that sets out the repartition contribution, i.e. the contribution the nuclear operators pay as a share to share the profits they generate from a number of nuclear power plants with the government. It concerns in particular those plants whose service life has not been extended, i.e. Objective 3, Objective 4, Tihange 2 and Tihange 3. That core operators contributed to this country's budget was first introduced by Mr Magnette when he was Minister of Energy. He has provided the first legislation for that contribution. That had been put on the table before, at the time of the government in 2003. The first legislative initiative came in 2009. The following initiative was taken, among other things, by Mr Wathelet. He too took an initiative in connection with the extension of Tihange 1. My predecessor, Mrs Marghem, has also taken initiatives in this regard. It is a broad political consensus in this country that the profits generated from the nuclear power plants built in our country and which have been written off has been shared with the state. That always leads to debate. Is it too much? Is it too little? Is it transparent? Isn't it transparent? We have had that debate in committee and here too. However, the method of calculation has been established. The CREG has applied this method, leading to a result. That was made in a royal decree. Since this is a power that cannot be delegated to the King because it is a reserved power of the legislator, KB must be presented here for ratification. That's what's in store here. That is what the debate is about today, with all the questions that can be asked, with all the monitoring that can be carried out. That is up to the institutions in this country. Then the debate has focused on a number of other aspects. I heard words like "your CRM", "nuclear exit", "a trophy", "burden sharing", etc. I will make a few remarks. I have indicated in committee, with regard to the investment support mechanism, that I have met Commissioner Vestager twice to discuss it and that this decision is imminent. She's imminent! I have confirmed to the committee responsible in this Parliament that a decision will be taken before the first auction is organised. In any case, five of our nuclear units will close because they are too old and require large investments that will not be profitable. Whether it was the minister or any other departmental official, that decision should have been made. Our security of supply is essential. That is why, a year ago in this House, the CRM resolution was voted unanimously. No one wants to take any risk with security of supply. Yes, we will probably need a certain amount of gas power plants. What is not right is Mrs Marghem's statement that all nuclear capacity will be replaced by gas-fired power plants. Our current capacity is 6 GW. On several occasions, I have explained to the government and Parliament at the time of the MRC discussions that the new capacity in the first auction involving gas-fired power plants will be 2.3 GW. Why? Because we rely on technologies that don't emit CO2. I have therefore done everything possible to limit the country's fossil capacity as much as possible. It is not true to say that all nuclear capacity will be replaced by fossil capacity. At the same time, we have introduced a sustainability clause to cement the release of fossil fuels. In addition, this government is trying to increase renewable energies, including wind energy in the North Sea. That debate may of course be held, but it is not stricto sensu what is going on here. Today it is about how the profits of nuclear power stations are shared between the operator on the one hand and the Belgian State on the other. Of course, it is always important to look ahead, especially on a day like today. Today, the European Commission has given the green light to the Belgian relaunch plan. 5 billion for our federal government and for the regions in our country to set us on course for a sustainable and prosperous Belgium. It also focuses on renewable energy, on the one hand, and on decarbonising the CRM, on the other. Bringing our country on course for renewable energy in the energy transition is the green acceleration that this government is putting in place. Looking ahead also means, as Mr Verduyckt and Mr De Smet have pointed out, paying attention to the other yard that is waiting for us.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u19	There is another project awaiting us: the dismantling, storage and management of nuclear waste. What do we do with our nuclear waste? How long, how and where will we store it and what is the cost? Who's gonna pay for that? After all, it's about billions. That is a dossier with which I will first come to the government and then to Parliament. This government will have to guarantee security for the future.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u20	Madam President, I have to react because I obviously cannot agree with what has just been said. Any minister of energy would try, try and try to ensure that our production fleet has a minimum of independence from neighbouring countries that can provide us with electricity at certain times and a minimum of efficiency in the production fleet, i.e. have efficient power plants capable of producing the best electricity in a set of electric mixes that allow us to remain sober in CO2 emissions compared to our environment. Any minister of energy would do that and any government agreement would indicate that. But, in this case, what is wrong is that the CRM was originally intended precisely to have gas units, but not only. Indeed, the technologically neutral CRM is aimed at all energies, including, if possible in this country, nuclear energy, precisely with the aim of having this electric mix that I have just spoken of. So at the beginning, it was for a little gas and a little flexibility. Either, the minister makes it clear right now, by not mixing in her speech the facts and the elements of the speech, that, in reality, she already knows that the government wants at least two nuclear power plants to remain open - at least things are clear and transparent and we can debate them - either, she continues to say that in any case, we are going to close five, in which case you have at least 4.5 GW of power that are going to leave our electric mix and that, of course, cannot be replaced by 2.3 GW of gas. It is therefore that there is a twist somewhere and we should be able to discuss this twist in an open and transparent way, which is not the case, with a monitoring to be carried out by the minister and which is provided for in the government agreement on page 57: monitoring of security of supply and prices. For months, we have been asking in committee that this monitoring take place and I believe that the minister's intention is not to set it up. At least we haven't seen the color yet. She only wants to come and present it in November so that she can say whether there is a contingency or not with regard to security of supply at that time. But you can't have an unexpected chance if you don't have a way to test what you can expect or what's unexpected. That's the whole reason for this monitoring. It is for this reason that there is a mixture that is problematic, that is not transparent between the facts and the discourse. And of course I cannot agree with that.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u21	Madam President, I am not going to interfere in the CRM debate, which is a different debate. Madam Secretary, I would like to correct something first. You say that the CRM resolution was adopted unanimously here. No, PVDA-PTB voted against. It's not the first time you've ignored us and you've been talking about roombreed. I understand that we are the strange duck in the bite and that this may be disturbing because we do not give in to the lobbying work of ENGIE Electrabel and others. So I would remind you that we voted against that resolution. Referring to the small debate between Mr Ravyts and myself, you said that any minister would approve this repartition contribution. That is actually true, because the existing law is being applied here, and that is the law that was adopted in the Michel government, in which Mrs Marghem was Minister for Energy. Now, however, you are the Minister of Energy and there is a new government. My question then is whether you will amend that law now. Things are different now. You are fully competent for Energy and you can change the law to obtain a higher repartition fee. After all, you and your party have always said that this contribution is far too low. That is my question to you, Madam Secretary. I have already asked that question in committee, but I have not received an answer.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u22	Madam President, I do not know if the Minister will take the floor, but Mrs Marghem's remarks are of course relevant. I call on the Minister to replicate this, because I am very interested in her answer.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u23	Madam President, in committee, in internal and external communication, both inside and outside Parliament, I have always said that I am Minister for the entire coalition agreement. I'm underlining the entire coalition agreement. In that coalition agreement, it has been decided that we will fully implement the law of 2003, a law that is twenty years old. We will not take any risks in this respect, either with security of supply or with affordability of prices. The first auction ends on 31 October. An assessment of security of supply in our country will therefore be carried out by November at the latest. If a problem occurs unexpectedly, the necessary measures will be taken. According to the coalition agreement, anything can be discussed. I am the Minister for Energy who will not take any risk with security of supply, nor with its affordability. That's why we're working on three lines. In committee, I've already shown slides with the timing. The blue line is security of supply, the red line is affordability and the green line is the transition. That's the plan I'm sticking to and that I'm doing. I am implementing the coalition agreement, and that is my answer to it. The observation about monitoring starts an intention process. Apparently, people think I have the intention of doing something or not. My intention is to implement the coalition agreement and all its aspects. I am very clear on that point.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u24	Madam Secretary, of course you would only really alarm the press if you said you were not implementing the coalition agreement. In that sense, you give a little spectacular answer. Rather, it is a convenient way of not responding. In any case, I note that in certain circumstances everything can be reviewed. Did I get it that well?
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u25	I was there when the coalition agreement and the chapter on energy were negotiated, so I know very well what it says: we confirm the law on the core exit, we introduce the CRM, after the first auction we make an evaluation and we see if there is an unexpected problem with security of supply. If so, appropriate measures will be taken, examples of which are given. That's what we agreed on, and that's what I'm doing.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u26	Can I draw your attention to the fact that the non-closure of nuclear power stations remains an option?
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u27	Mr De Roover, we have discussed this issue on several occasions. The choice is to implement the law of 2003, which is 20 years old, in its entirety. Contrary to the years before my ministerial position when the government's attitude was characterised by halt and go and ambiguity, the government has now clearly stated that it would evaluate what is being decided. That happens in November.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u28	In other words, you always refer to the coalition agreement, but do you think it is still possible to extend the life of nuclear power stations at the time of that evaluation? Is that technically possible? You say that this will be evaluated by then, which means that all possibilities are still open. A number of signals indicate that it will not be so obvious at the time.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u29	It is a pity that Mr Wollants is not here because he asked me the same questions and knows the file. There is indeed that possibility.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u30	Madam President, I was out of the question, but I realize that it becomes "the" subject, basically. Of course, it is important to hear the Minister further clarify nuclear intentions. This sometimes lacked some clarity, but we still have the impression that the ideological aspect has given way to a more credible pragmatism and realism, especially in relation to the principles to which you are attached. We are making progress in this debate even if we do not yet know exactly what is in it and what is in it. However, the impression of a strong hesitation dominates: certainties seem shaken. In any case, it is of a nature to reassure us a little as to the number of objectives to be achieved at the same time. For this to happen, it is necessary to reconcile different principles which are not easily conciliatable. Nevertheless, we hope. We find that November is a late date for this plan and these alternatives that you want to put in place. Parliament has the right to request a more regular follow-up of the various steps you are taking to achieve this exit from nuclear power and to put into practice the various energy mixes that you intend to set up. At least my off-the-spot points will have had the merit of creating a debate here, which is healthy.
ParlaMint-BE_2021-06-23-definitief-55-plenair-ip112x.u31	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
