ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u12	I received a motion from Mrs. Pas.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u13	At the end of this discussion, further motions were tabled. In conclusion to this discussion, the following motions were tabled. A motion of recommendation was tabled by Mrs Barbara Pas and reads as follows: "The Chamber, heard the interplays of Mr Peter De Roover and Mrs Barbara Pas and Catherine Fonck and the Prime Minister's reply, - having regard to the Prime Minister's statement that there was agreement within the government on the appointment of a government commissioner; - having regard to tweets by a minister within the government who contradicts this, - having regard to the views of the party chairman of a government party which opposes it, - having regard to the fact that wearing a headscarf in a public function undermines neutrality; asks the government strictly ensuring that all officials, including government commissioners, respect neutrality and thus exclude any external symbols of religious and/or political conviction in the performance of their duties." A motion for recommendation was tabled by Ms. Barbara Pas and reads as follows: "The Chamber, having heard the inquiries by Mr. Peter De Roover and Mrs. Barbara Pas and Ms. Catherine Fonck and the Prime Minister's response, - in the light of the Prime Minister's statements that the government unanimously supported the appointment of a government commissioner; - in the light of tweets sent by a government minister and contradicting this version; - in the light of the position taken by the president of a government party opposing this version; - having regard to the fact that the wearing of a veil in the exercise of a public office undermines neutrality; asks the government to ensure strictly that all public servants, including government commissioners, respect neutrality and therefore refrain from displaying any external sign of religious and/or political affiliation in the performance of their duties." A simple motion was tabled by Mrs Maggie De Block and Mrs Melissa Depraetere and Mr Ahmed Laaouej, Mr Benoît Piedboeuf, Mr Gilles Vanden Burre and Mr Servais Verherstraeten. A simple motion was tabled by Mmes Maggie De Block et Melissa Depraetere et MM. Ahmed Laaouej, Benoît Piedboeuf, Gilles Vanden Burre et Servais Verherstraeten . The motions will be voted on later. The meeting's over. The vote on the motions will take place at a later date. The discussion is closed.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u14	Madam President, I would like to ask the urgency of the simple motion signed by the chairmen of the majority groups.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u15	Madam President, before we begin with the questions of urgency as the final agreement of this plenary session, I will send you a text asking the Federal Deontological Commission for its opinion. We ask the Federal Deontological Commission to give its opinion on: - the application of the Rules of Procedure for the designation of members of the Chamber of Representatives of the Commission for the future of Europe; - the way in which the President of the Chamber led the proceedings during the discussion of this item, inter alia, by enabling the parties to settle the interpretation of the Rules of Procedure by means of a vote. We ask the Federal Ethics Commission to give an opinion on: - the application of the Rules of Procedure for the appointment of members of the House of Representatives who will participate in the Conference on the Future of Europe; - the manner in which the Speaker of the House conducted the proceedings during the discussion of this agenda item, in particular by allowing government parties to decide by a vote on the interpretation of the Rules of Procedure.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u16	Colleagues, I'm looking into the procedure. Fifty signatures are required for a request for advice from the Federal Ethics Commission. Mr De Roover, since there is a signature on your request, I propose that you check the support of fifty members by sitting and lifting. I don't know what else we can do. Another possibility is that a 50-signature document should be presented. I suggest that the Chamber vote with sitting and standing. I propose that the group presidents take a decision on this request. I propose that the group chairmen take a decision on this request.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u17	The Government requested urgency in accordance with Rule 51 of the Rules of Procedure when introducing the bill amending Article 30 of the Law of 13 June 2005 on Electronic Communications, No. 2021/1. The Government requested the urgency statement, pursuant to Rule 51 of the Rules of Procedure, when submitting the draft law amending Article 30 of the Law of 13 June 2005 on electronic communications, No. 2021/1. I give the floor to the government to develop the emergency request. I give the floor to the Government to explain the urgency question.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u18	Madam President, the roll-out of 5G is a European project to be carried out through the provision of additional spectrum in the 700 megahertz and 3.5 gigahertz frequency bands. Those bands were also called the pioneer bands for 5G. The 700 megahertz band should mainly cover, while the 3,5 gigahertz band mainly covers the capacity. Member States must auction the frequency bands according to a coordinated schedule. In accordance with Article 1 of the Decision of 17 May 2017, Member States must authorise the use of the MHz frequency band for terrestrial systems capable of providing wireless broadband electronic communications services by 30 June 2020 at the latest. Furthermore, by 31 December 2020 at the latest, Member States must take measures to reorganise sufficiently wide blocks of the 3.4-3.8 GHz band and authorise their use. These two deadlines have therefore already expired and the European Commission has already pointed out, by means of three letters, the urgency of granting licences. The formation of the government has, of course, also played a role in the delays in this dossier. From the start-up of the current government, the 5G dossier was treated as a priority, but the file had to go a long way through the Federal Council of Ministers, the Interministerial Telecommunications Committee, the Consultation Committee and the Council of State. In view of the fines that could be imposed because of the non-compliance with European legislation, but also because of the importance of this matter for our country, the Government is calling for the application of Rule 51 of the Rules of Procedure of the House of Representatives.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u19	Madam President, I would like to ask you a question. Indeed, despite all my attempts, I cannot find text No. 2002/1. Where is it available, please?
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u20	We now turn to the urgent request for text No. 2021/1.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u21	My question is not about text No. 2021/1, but about text No. 2002/1. But I leave my question pending, hoping you can answer it later.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u22	I propose that the group presidents take a decision on this request. I propose that the group chairmen take a decision on this request.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u23	Madam President, it is not only late to make things right for Europe, but it is also late to ask for urgency because this draft law was already introduced in committee yesterday. I therefore do not see the point of urgency.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u24	The Government also requested urgency in accordance with Article 51 of the Regulation when the draft law approving the cooperation agreement of 31 May 2021 between the Federal State, the Flemish Community, the German-speaking Community, the Walloon Region and the Joint Community Commission on the special processing of personal data for the purpose of tracing and examining clusters and communities, with a view to the application of quarantine and compulsory testing and for the monitoring by social inspectors of compliance with measures to limit the spread of VOCID-19 coronavirus in the workplace, No. 2026/1. The Government also requested the urgency statement pursuant to Article 51 of the Rules of Procedure, when submitting the draft law approving the cooperation agreement of 31 May 2021 between the Federal State, the Flemish Community, the German-speaking Community, the Walloon Region and the Joint Community Committee on Special Processing of Personal Data for the purpose of detecting and investigating clusters and collections, with a view to maintaining the mandatory quarantine and testing and for the purpose of monitoring compliance by the competent social inspectors with the measures to prevent the spread of the coronavirus COVID-19 at the workplaces, No. 2026/1. I give the floor to the government to develop the emergency request. I give the floor to the Government to explain the urgency question.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u25	Madam President, the question of urgency is prompted by the need for a solid legal framework for the special processing of personal data with a view to detecting and investigating clusters and collections, with a view to maintaining mandatory quarantine and testing, and to monitoring compliance with measures to prevent the spread of the coronavirus at the workplace by the competent social inspectors. Today, that processing is regulated in Article 22 of the MB of 28 October 2020 on urgent measures to limit the spread of the coronavirus and in the Protocol Agreement of 15 April 2021.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u26	I propose that the group presidents take a decision on this request. I propose that the group chairmen take a decision on this request.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u27	The Government also requested urgency in accordance with Rule 51 of the Rules of Procedure when introducing the bill amending the Act of 15 December 1980 on the entry, stay, establishment and removal of aliens, concerning the electronic communication of pleadings and the adaptation of the existing purely written procedure to the Aliens Litigation Council, No. 2034/1. The Government also asked for an urgent opinion pursuant to Rule 51 of the Rules of Procedure, when the draft law amending the Law of 15 December 1980 on the admission, residence, establishment and expulsion of foreign nationals, on the electronic communication of procedural documents and on the adaptation of the existing purely written procedure before the Council for Foreign Affairs, No. 2034/1. I give the floor to the government to develop the emergency request. I give the floor to the Government to explain the urgency question.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u28	Madam President, the government is calling for the urgency of this draft law to allow the Council for Aliens to carry out procedures more efficiently and partially digitally. In any case, this creates a procedure that is better adapted to the new work situation created by the pandemic. At the same time, the measures will help to ensure that there is no further delay in dealing with the dossiers. On the one hand, this project is continuing the development of electronic communication from and to the Aliens Litigation Board. On the other hand, it offers the possibility of resorting to a purely written procedure at the request of the parties or at the initiative of the judge if particular circumstances so require and, in this case, temporarily, by replacing the possibility of a request for a hearing with that of sending a memorandum of pleading. Both measures will help to make it easier and more efficient in a situation where physical contacts and meetings should be avoided as far as possible and telework has become the rule.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u29	I propose that the group presidents take a decision on this request. I propose that the group chairmen take a decision on the request.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u30	In response to Mrs Fonck, the urgency was not requested for Bill 2002/1 because the document was not ready.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u31	You have taken note of the list of proposals for consideration in the agenda distributed to you. The last distributed agenda contains a list of proposals for which consideration has been requested. If there are no comments on this subject, I consider that these proposals have been taken into account. I refer the proposals to the committees responsible in accordance with the Rules of Procedure. If there is no objection, I consider the consideration of these proposals to be adopted. In accordance with the Rules of Procedure, these proposals shall be forwarded to the committees responsible. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u32	These questions have been developed in plenary today. These interviews were held in today's plenary session. Two motions were tabled: - a motion of recommendation was tabled by Ms Barbara Pas; - a simple motion was tabled by Mrs Maggie De Block and Mrs Melissa Depraetere and Mr MM. Ahmed Laaouej, Benoît Piedboeuf, Gilles Vanden Burre et Servais Verherstraeten. Two motions were tabled: - a motion for a recommendation was tabled by Mrs Barbara Pas; - a simple motion was tabled by Mrs Maggie De Block and Mrs Melissa Depraetere and Mr Ahmed Laaouej, Mr Benoît Piedboeuf, Mr Gilles Vanden Burre and Mr Servais Verherstraeten. Since the motion is pure and simple and has the priority of law, I put this motion to the vote. As the simple motion takes precedence automatically, I shall put this motion to the vote. Is anyone asking for the floor for a statement before the vote? Does anyone ask for an explanation of vote? [[No.]] Début du vote / Start of the vote. Fin du vote / End of the vote. Vote result / Uitslag van de steming.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u33	Yes 82 Yes No. 53 No Abstentions 0 Abstensions Total 135 Total The simple motion was adopted. Therefore, the motion for recommendation is over. The simple motion has been passed. Consequently, the motion of recommendation lapses.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u34	Vote on Amendment No 1 by Hans Verreyt cs on Article 6. (1926/4) Vote on Amendment No 1 by Hans Verreyt cs to Article 6. (1926/4) Start of the vote / Début du Vote. End of vote / Fin du Vote. Result of the vote / Résultat du vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u35	Yes [[17]] Yes No. 121 No Abstentions 0 Abstensions Total 138 Total Consequently, the amendment was rejected and Article 6 was adopted. Consequently, the amendment was rejected and Article 6 was adopted.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u36	Vote on Amendment No 2 by Hans Verreyt cs on article 7. (1926/4) Vote on Amendment No 2 by Hans Verreyt cs to Article 7. (1926/4) Start of the vote / Début du Vote. End of vote / Fin du Vote. Uitslag van de steming / Result of the vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u37	Yes [[16]] Yes No. [[120]] No Abstentions 0 Abstensions Total 136 Total Consequently, the amendment was rejected and Article 7 was adopted. Consequently, the amendment was rejected and Article 7 was adopted.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u38	Vote on Amendment No 3 by Hans Verreyt cs on Article 8. (1926/4) Vote on Amendment No 3 by Hans Verreyt cs to Article 8. (1926/4) Start of the vote / Début du Vote. End of vote / Fin du Vote. Result of the vote / Résultat du vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u39	Yes [[16]] Yes No. [[120]] No Abstentions 0 Abstensions Total 136 Total Consequently, the amendment was rejected and Article 8 was adopted. Consequently, the amendment was rejected and Article 8 was adopted. Vote on Amendment No 4 by Hans Verreyt cs on article 10. (1926/4) Vote on Amendment No 4 by Hans Verreyt cs to Article 10. (1926/4) Start of the vote / Début du Vote. End of vote / Fin du Vote. Uitslag van de steming / Result of the vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u40	Yes [[16]] Yes No. [[120]] No Abstentions 0 Abstensions Total 136 Total Consequently, the amendment was rejected and Article 10 was adopted. Consequently, the amendment was rejected and Article 10 was adopted.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u41	Is anyone asking for the floor for a statement before the vote? Does anyone ask for an explanation of vote? [[No.]] Start of the vote / Début du Vote. End of vote / Fin du Vote. Result of the vote / Résultat du vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u42	Yes 139 Yes No. 0............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................. No Abstentions 0 Abstensions Total 139 Total Consequently, the Court adopts the draft law. It will be submitted to the King for ratification. (1926/5) As a result, the House passed the bill. It will be subject to Royal Assent. (1926/5)
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u43	Vote on Amendment No 2 by Frank Troosters cs to insert a request 4(n). (1781/5) Vote on Amendment No 2 by Frank Troasts cs to insert a request 4(n). (1781/5) Start of the vote / Début du Vote. End of vote / Fin du Vote. Uitslag van de steming / Result of the vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u44	Yes [[40]] Yes No. 101 No Abstentions 0 Abstensions Total 141 Total Consequently, the amendment was rejected. The amendment was therefore rejected. Vote on amendment No. 4 by Wouter Raskin cs to insert a request 4(n). (1781/5) Vote on Amendment No 4 by Wouter Raskin cs inserting a request 4(n). (1781/5) Start of the vote / Début du Vote. End of vote / Fin du Vote. Uitslag van de steming / Result of the vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u45	Yes 52 Yes No. 87 No Abstentions 0 Abstensions Total 139 Total Consequently, the amendment was rejected. The amendment was therefore rejected.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u46	Vote on Amendment No 3 by Frank Troosters cs to insert a request 5(n). (1781/5) Vote on Amendment No 3 by Frank Troasts cs to insert a request 5(n). (1781/5) Start of the vote / Début du Vote. End of vote / Fin du Vote. Result of the vote / Résultat du vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u47	Yes [[40]] Yes No. 98 No Abstentions 0 Abstensions Total 138 Total Consequently, the amendment was rejected. The amendment was therefore rejected.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u48	Is anyone asking for the floor for a statement of vote? Does anyone ask for an explanation of vote? [[No.]] Start of the vote / Début du Vote. End of vote / Fin du Vote. Uitslag van de steming / Result of the vote.
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u49	Yes [[140]] Yes No. 0............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................. No Abstentions 0 Abstensions Total [[140]] Total Accordingly, the House adopted the motion for a resolution. This will be made known to the government. (1781/6) Consequently, the Court adopts the motion for a resolution. It will be notified to the government. (1781/6)
ParlaMint-BE_2021-06-03-definitief-55-plenair-ip108x.u50	Vote on Amendment No 5 by Frank Troosters cs to insert a request 7(n). (1819/5) Vote on Amendment No 5 by Frank Troasts cs to insert a request 7(n). (1819/5) Start of the vote / Début du Vote. End of vote / Fin du Vote. Uitslag van de steming / Result of the vote.
