ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u12	Is anyone still asking for the floor? Is anyone else asking for the floor? The discussion is closed. The meeting's over.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u13	The vote on the proposal will take place at a later stage. The vote on the proposal will take place later.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u14	The general discussion is open. The general discussion is open. The rapporteur is Mr Van den Bergh, who refers to the written report.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u15	Madam President, in concrete terms, this draft law only amends the years in the Law of 21 March 1991, which makes the relevant articles applicable to the new seventh management contract between Bpost and the Belgian State. We have no problem with this for the sake of clarity. What we do have a problem with is this seventh management contract, which was approved by the Council of Ministers without the intervention of this Parliament. Of course, many positive things have been included, for which we thank you. However, the question to which these large sums of money will be spent must be asked. Is it up to the so-called SGEIs, which mean that a government may entrust a company with carrying out a task in the public interest? This is why the post was founded at the time with the letter delivery and the issue of stamps. Over the years, many changes have taken place to meet the needs of the moment. That's understandable, too. But what do we see now? An annual advance of around EUR 130 million is granted to provide these services of general economic interest. However, these services are being looked at more widely today, so that now the receiving and begging of mail packages is also a mission of our government. In addition to this management contract, there is also something like a concession, which receives bpost to beg magazines and newspapers as well as letters. Those annual advances in the management contract therefore exclusively refer to these services. There is therefore an additional EUR 170 million on top of this every year. In general, therefore, we need to look at what we in the government are or are not subsidising, what we can catalog as a general interest and what, on the other hand, we have to do better through private companies. In view of the comments that have just been made, we shall abstain from voting on this draft law.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u16	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u17	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2346/3) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2346/3) The bill has five articles. The draft law contains 5 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u18	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u19	Proposal submitted by: Proposal tabled by: Nathalie Muylle, Els Van Hoof, Leen Dierick, Francky Demon, Jef Van den Bergh.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u20	The general discussion is open. The general discussion is open. The rapporteur is Mr Vanbesien, who refers to his written report. Is anyone asking for the floor? Is anyone asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u21	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2279/6) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2279/6) The bill has 31 clauses. The draft law has 31 articles.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u22	• 32 – Kurt Ravyts cs (2279/7)
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u23	• 34 Marco Van Hees (279/7)
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u24	The discussion of the articles is closed. The vote on the amendments and the reserved article as well as on the whole will take place at a later date. The discussion of the articles is closed. The vote on the amendments that have been tabled, the Rule that has been adopted and on the whole will take place at a later date.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u25	As announced, we will hold the nominative votes on the completed projects and proposals at 6:05 p.m. It was announced that at 6.05 p.m. a vote on the legislative proposals and the proposals that had been dealt with would take place. Given the number of amendments tabled on the bill containing the General Estimates for the fiscal year 2022 (doc. No 2292), we shall vote separately. Having regard to the large number of amendments to the draft law on the general budget for expenditure for the financial year 2022 (Doc. (Parliament adopted the legislative resolution) A specific session was set up in the eVoting, including all the amendments to the 2292 project. A separate meeting was created through eVoting which included all the amendments to the draft law 2292. All members received an email containing the link to connect to it. The vote will be open from 4.30 to 6 p.m. I therefore ask you to vote on these amendments before 6 p.m. All members have received an e-mail containing the link to login. The vote is open from 4.30 p.m. to 6 p.m. Thank you for voting on these amendments before 6 p.m.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u26	Madam President, I did not understand you correctly.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u27	Mr Van Hecke, since there are many amendments to the bill containing the General Estimates, it is proposed to vote from 4:30 p.m. on all of these amendments during the period from 4:30 p.m. to 6:00 p.m. This will be done electronically. We must therefore not be meeting in plenary to vote. You have the right to vote where you are, given our health requirements. We shall therefore be meeting here at 6.05 p.m. to close the question of votes on the texts approved so far and which we have had the opportunity to discuss today. The vote on the budget will take place tomorrow after the oral questions and the discussions that should take place following the work of our committee.
ParlaMint-BE_2021-12-22-voorlopig-55-plenair-ip154x.u28	Ma'am, we're a lot ahead of schedule. That is also because a draft law has been sent to the Council of State through amendments. We have had a long debate. Is it not therefore possible to bring the vote forward a little bit?
