ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u13	Madam President, ladies and gentlemen, let me first explain what legal basis we have been using for our ministerial decisions since March 2020. As has been said on several occasions, we use a double legal basis, namely the law on the police office of 5 August 1992 and the civil security law of 15 May 2007. These are two legal bases, approved in Parliament and used by the executive. That's a legal base that's stable and there's one. He's not in question. The Council of State has repeatedly stated and accepted that this double legal basis is sufficient to enable ministerial decisions to be taken in these exceptional circumstances. Moreover, each time the legal basis had been questioned at first instance, it was confirmed by appeal that that legal basis is sufficient to enable it to work. In addition, whenever the government has made a ministerial order, it has done so in accordance with higher standards, ensuring the effectiveness and proportionality of the measures in relation to the objectives to be achieved. We have always been clear: we are taking action through this double provision and a ministerial decree, but by limiting ourselves to what is necessary. Moreover, whenever we adopt a ministerial decree, it is accompanied by detailed reasons and scientific advice. It's important to remind him. Listening to some of you, one might think that in the past few months, the government has been based on an artistic blur from a legal point of view, which would have been challenged everywhere. But that is not the case. Each time, the Council of State has confirmed the method used, the stability of which has also been recognized by the courts and tribunals. In addition to the legal reality, Mr De Roover, there is indeed a political reality. There is also a parliamentary and social debate on the very far-reaching measures that have been in force for a very long time. It is clear that these are exceptional times. This is an exceptional crisis in which we are taking measures which are absolutely exceptional and which we have had to take for a very long time. The government is not deaf to the question that is also being asked in Parliament in order to have more debate on it. That question is put, both by the opposition and by the majority. That is why I sent a letter to the President of the Chamber last Tuesday, in which the government extends its hand to Parliament on two dimensions. The first dimension is the draft pandemic law that Minister of the Interior Verlinden is working on. In fact, she also replied to the interplays on the pandemic law in Parliament last week. The government intends to submit the draft to Parliament very early in the process of completing the first version. It is a good thing to be able to incorporate the knowledge of this very wide debate in Parliament as early as possible when completing the draft. That is to say, before we send the draft to the Council of State, we will have a debate on it in Parliament. Mrs Fonck, will it be possible during this debate to invite civil society, for example? This is a matter for Parliament's organisation, which must decide whether it is appropriate and whether it wants to do so. It is clear that we want to have a fundamental debate here before we finish. We do not just want to let this go through, but we want to have a debate in which majority and opposition cooperate constructively. This is pretty unseen. It is an unseen method of involving Parliament so early in something that could be said to be reserved for Parliament. It's an unseen method, but I think she's justified. It is justified because it is a pandemic law that seeks to strike a balance between health and safety, between a collective approach and individual responsibility. We must be able to answer these fundamental questions together with Parliament. I have indicated a second element in my letter: as is the case now, all government ministers are prepared to discuss with parliamentarians the Ministerial Order and its content. Here too, it is up to Parliament to organize itself. Our ministers spend a lot of time discussing the elements of ministerial orders. Here too, the government is reaching out to Parliament to organize this and perhaps to do so more systematically than today. It can be said that what we are doing here is quite exceptional. I hope that we will all live up to a debate in which we can unite not only our strengths but also our convictions. In relation to basic freedoms, this is probably not the classic divide between majority and opposition; it is much wider than that and we must be able to debate it by overcoming it. I answer a few specific questions. As far as timing is concerned, we should be able to come to Parliament by the end of February, the beginning of March. Is the intention to move forward so that this law can still be used during this pandemic? If we were to learn the exceptional news that the pandemic will end in a month...
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u14	Prime Minister, you can continue, but your remarks will not appear on the record. May I draw your attention to the observance of speaking times. It is always unpleasant to interrupt someone when he speaks. If you could put a little goodwill and respect the speaking times, it would be of great help to the whole assembly, especially since the agenda is very busy.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u15	Prime Minister, thank you for your answer. You're amazing! I admire your political experience, since you manage to sell us as the "eighth wonder of the world" which normally should be the norm, that is, that the majority and the opposition should work on standards aimed at restricting fundamental freedoms when it is fundamental. So, yes, it's extraordinary, but that should be the norm! Normality is what we've been living for several months. That being said, if there is a hand outstretched, we will obviously seize it – and I thank you for tendering it. He wouldn't be responsible for not doing it. We will therefore see what this pandemic law will include. I continue to say that what would really work is that every time a Concerted Committee takes restrictive measures, a law is immediately debated in Parliament. I'm a little afraid that with a single pandemic law that gives a form of empowerment, we don't have that kind of monitoring that's very important. Let us recall that it does not only take a law to get on the legal tracks, but because there will then be a public debate accessible to the press and the public, and because we parliamentarians can improve these standards not only by rejecting or approving them but by amending them and relaying the prerogatives and wills of public opinion.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u16	Prime Minister, thank you for your answers. Is the proposed system perfect? I don't think so. Does it satisfy me fully, especially in the short term? No, no, no, no, no, no, no, no, no, no, no, no, no, no, But, yes, today we can rejoice at a real democratic breakthrough in which Parliament takes its place. This progress has been achieved thanks to the tenacity of all those who have made this debate live in society, and we must thank them for that. I have the weakness to think that it is perhaps a little too much thanks to the parliamentarians who have invested in this matter. The challenge now, of course, is to put in the text all the necessary beacons in order to guarantee the best protection of rights and freedoms, even and especially in times of crisis. It'll take time. This time must be devoted to ensuring that the situation that has prevailed for months does not recur. In the meantime, however, there is also a need for more debate and clear communication on the current measures. It is about the citizens' support and the confidence that we inspire in such challenging moments. Prime Minister, this is an opportunity to change the story and make this project a real success in terms of democracy, participation and transparency. A new chapter opens and I am glad that we are writing it together.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u17	Prime Minister, thank you for your answer. Paradoxically, you are proposing a method of working in Parliament, before you fall behind it in order to avoid responding to my proposal to open the debate to civil society. In any case, I take note of your very fresh answer – that is the least one can say. I want to speak to the parties of the majority and the opposition. I regularly hear several of you pleading for a more participatory democracy. Therefore, ladies and gentlemen, I hope that in this debate you will mobilize all your energy to convince the Prime Minister and the government. Prime Minister, in my view, this is a great opportunity to undertake collective work in the service of fundamental freedoms, to bring citizens closer to policies and to strengthen membership. This is a major struggle of our democracy, including in the health crisis we are going through.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u18	Prime Minister, thank you for your answers. We are living in a terrible time in which our constitutional freedoms are restricted. We've been living under a chain of lead for almost a year because of the covid. For the MR, any limitation on our constitutional freedoms must be fully justified and proportionate. It is pleased that you are calling for a parliamentary debate. However, let us be careful! Some dictatorships have been established by parliamentary majorities. In other words, parliamentary debate is not enough; we must remain attentive to the very substance of the measures. For the MR Group, there is no question of a law that would impose definitive restrictions on our freedoms on a permanent basis, involving future and uncertain events. As soon as possible, we must return to our freedoms and break with their hindrances. It is about our democracy and the well-being of our fellow citizens.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u19	Thank you, Prime Minister, for your detailed answer. I have two comments to make. The first is an old French saying, il n'y a que le provisoire qui vuure. That is something I am somewhat afraid of, given the procedure of parliamentary renewal that is being presented to us. For the record, I am in favour of political renewal, but we have to see that we can take a few turns somewhere to get this pandemic law into effect quickly enough. I fear that otherwise she will not have the desired psychological effect, which is quite important. You have underlined the need for a parliamentary debate. Of course, nothing is more fun for a Member of Parliament than a good debate, and I am delighted about that, with cheers in my heart. The debate on the law itself is important, but I am confident that this will be shorter if we can debate the measures afterwards, after they have been issued and published, of course. That will, for example, strengthen the basis for a curfew. I thank you and wish you every success.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u20	Thank you, Prime Minister, for the answer. However, the Civil Security Act on which you base yourself has been created for acute and very temporary emergencies such as fires, explosions or the release of radioactive substances. This law is not a sufficient basis for imposing long-term restrictions on freedom. I'm not saying that. That's a ruling from the appeal court of October 28th, a long time ago. If you now say that we are involved very early in the process, you will see how relative words and concepts can be. It is certainly a good thing that the debate is going to take place. You have now set a date and we will stick to it. We are still afraid that the practice that is now being used to eliminate Parliament by ministerial decision will in future be transformed into a ban on Parliament by law. That is not the intention, of course. In order to avoid this and to broaden the debate, over majority and opposition, we will put forward a proposal in which we count on all colleagues in the legislative power to maintain Parliament's prerogatives fully, including in crisis situations.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u21	Madam President, Prime Minister, EUR 10 billion is the loss or reduced turnover of the catering industry in 2020 compared to 2019. However, EUR 10 billion is also almost double the money that we get from Europe for the relay fund, which is mainly for public investment and which certainly also calls for attention to social cohesion. Let it be just the catering industry that is the driving force behind social cohesion. Will the catering industry be able to taste the relic fund? No. Who's gonna be able to taste it? That is, for example, the renovation of the Justice Palace. Meanwhile, a lot of employees have been sitting in front of their computer for almost a year, from one Zoompeting to another Zoompeting surfing. They absolutely need to go outside, work out with their colleagues, drink a good glass with their colleagues and even with their boss. It is also clear that the hospitality sector is the driving force behind social cohesion. We read everywhere that the scarce resources available must be used absolutely for healthy businesses, and certainly not for sick companies. An economy needs strong companies and companies ready for the future. What stands in the scaffolding for the catering industry, the travel sector, the event sector and for all the heavily affected sectors will not be achieved. After all, there's almost nothing in the scaffolding for them. Prime Minister, as long as these plans are not in place, you will help to create even more sick companies. Here in the past, I have already called for our traders, our businesses, our SMEs and our managers. I want to do that again here today for the sectors that are badly affected, but also for their suppliers. Give them a new perspective. After all, they need it. You state that the vaccination strategy is on the verge of being under control. That must certainly make things possible. Prime Minister, my questions are as follows. Where's the perspective? Where is the roadmap for all affected sectors? Where is the exit scenario to get out of the current crisis and rebuild our future?
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u22	Madam President, Prime Minister, you know as well as I do that the Belgians have the morale. This is the paradox: as the situation stabilizes and slightly improves on the front against the covid, there is always the length of the crisis, the social contacts counted on the fingers of a hand, the tenderness and hugs placed in the closet, the parents that can no longer be kissed, the absence of shows that no longer allow us to escape. Yes, it's hard for the Belgians! Moreover, not everyone is experiencing the crisis in the same way. I am thinking of these unemployed corona workers, the unemployed workers who, for the past year, have no prospect, the artists who are almost at a standstill and the self-employed who have invested the work of a life in their company and who have nothing left to give. These workers are living the crisis in their flesh and, unfortunately, in their wallets. Prime Minister, the re-opening under conditions of hairdressers is very good news because people feel that they are at a standstill! Some sectors are out of breath. Now, when I hear the speech of some experts today, I see a glimmer on the horizon and I feel a shimmer of hope. They tell us that maybe we could review our strategy when the numbers seem to have reached a plateau because the vaccination is moving forward. These experts tell us that there are very strict protocols which make it possible to envisage the reopening of certain sectors. Of course, we must continue to fight the epidemic and contain it. For caregivers, for our hospitals and for our children to continue to go to school, it's essential! It is also important to give perspectives to closed sectors in terms of figures and expert opinion. Prime Minister, what methodology will be used? Will the method of work used for contact occupations be applied to other closed sectors? What will be the government's methodology for responding to closed sectors? Do the thresholds that we set ourselves several weeks ago still make sense to consider (...)
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u23	I congratulate you on your Mayden speech.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u24	Madam President, I will first describe the current epidemiological situation. Over the past few days, the number of positive cases has decreased slightly, by 8%. That's more like good news. The positivity ratio, the number of positive cases per decreased test, is now 5.2 %. It's going in the right direction. Between the beginning of December and now, i.e. after about two and a half months, the situation is relatively stable, thanks to relatively stable measures. Unlike some other countries, we have not had a jojo of measures here, with relaxations, entanglements and then relaxations. The measures here are a stable framework that has helped us to keep the situation stable. That stable framework has been successful because people have respected that framework. That remains the basic element in the end. Measures are only good if people succeed in following those measures. In the end, that remains the basis. I understand that a lot of people look ahead and especially look at the summer and want to know what will be possible within a few months. However, I will try to define a framework for decisions. We need to determine where the virus is transmitted. We know that the latter is preferably transmitted inside, in poorly ventilated places where many people speak or cry. These are the favourable places for the transmission of the virus. On the other hand, on the outside, if some distancing is respected, the situation is much safer. The first case should therefore be avoided and the second case should be favoured when easing measures. It is clear that the method to be used will include steps, as was the case for non-medical contact occupations. On Saturday, hair salons will be able to reopen and, two weeks later, other trades will be able to resume their activities. In the past, the number of hospitalizations has often been taken into account as an indicator. It is clear that we must now take into account the epidemiological situation, but also the vaccination which represents a certain progress and which is clearly a moderating element in terms of the spread of the virus. That is what we asked for. By "we," I mean the federal government, but also the prime ministers who participated in the Conciliation Committee. We have asked that by 26 February the experts provide a framework that takes into account the uncertainties that exist. We are faced with two major uncertainties, that of contamination and, unfortunately, that of the supply of vaccines. The federal government is holding a debate tomorrow, following an introduction by the governor of the National Bank, on the existing measures: what existing measures should be renewed and what additional measures should be taken to help the hibernation companies restart their activity? Mrs Houtmeyers, you referred to the European Investment Pact. You will understand, of course, that this European Investment Pact is about investment. When we talk about a reopening plan, it is about support we give to companies to help them restart their activities. You understand that this is of a totally different nature, and that the comparison between one and the other is actually not correct. I understand the question of perspective. We would all very much like to have perspective. I've said it several times, and I'm sticking with it. I would like to give perspective, but if we do that today, with the uncertainties that we now have, we give false hope. And giving false hope, I think, is the last thing we should give people. What I can confirm, however, is that we will not allow the measures in force to apply too much a day.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u25	Thank you, Prime Minister, for your answer. I am pleased to hear that on 26 February perhaps a little more concrete perspective will be offered. I'm talking to a lot of entrepreneurs. With them really lives the lack of perspective, except for the prospect of bankruptcy and social misery. The renovation of the Justice Palace will soon be financed with money from the relay plan. You say that one thing has nothing to do with another, which may well be true, but it is cynical that a lot of companies will have to put the books in a beautiful palace of justice that will cost a lot of money. People are having a difficult and very difficult time, as you yourself have just indicated. They have been following a lot of measures for a long time, but it is becoming increasingly difficult. Therefore they need a good chat and a nice glass. Soon spring will arrive, offering the opportunity to open terraces. You indicate that the virus is spreading less rapidly in the open. That is why I hope that companies will soon be able to find a way to open their terraces, albeit coronaproof. That is why I ask once again for a perspective for our catering industry, the event sector and all other sectors that are so difficult (...)
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u26	Mrs Houtmeyers, your speaking time has been exhausted.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u27	Prime Minister, like you, we want to be careful. Like you, we want to push back a third wave. Like you, we know that too fast re-openings of sectors that favour contacts can once again make the numbers blaze. But we also know that today, after almost a year of closure, a whole range of sectors are ready with security protocols to allow gradual, cautious and framed reopenings. We must look at the demands and proposals of these sectors, remain vigilant; but, I repeat, we must offer realistic prospects. It's important. This is vital for the sector and for society as a whole. Thank you.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u28	Madam President, Prime Minister, what is this about the relationship between politics and money in Belgium? What's the problem? This must be considered in society. What is the problem with the relationship between money, money, money and the political world? We have been working on political renewal here for years, but the facts are building up. Prime Minister, your party is now at the centre of the El Kaouakibi affair. Money and subsidies in Antwerp come directly into the account of its companies. Now I hear that Open Vld gave her 50,000 euros for her campaign, for an independent candidate. Olé, who gives more in politics? Members of the Flemish Interest, how much did your party give for your independent candidate Dries Van Langenhove? 34,000 euros! It's a bid. Give me some more. Is that politics? Is that about politics? What kind of signal does that give you? Prime Minister, that is not the only thing with regard to your party. How much did Karel Pinxten put in the pocket? 570,000 euros. Kling, blade. At the N-VA, Mr Kucam received 522,000 euros. Kling, blade, in the pocket. What kind of signal do you send to the people? Everyone's dropping out right now. For all those who would say that this is a Community problem, I assure you: the magoyle in politics is not Community. Take the Nethys case: yesterday, Members of Parliament wanted to intervene in the Walloon Parliament on the Nethys case, it was forbidden to them! I take advantage of the few minutes that have been given to me here in the Federal Parliament to address the matter, because in the Walloon Parliament we cannot talk about it. What's this business? Stéphane Moreau, 18 000 euros: cling cling! Luc Partoun, Director of Liège Airport, 20 million euros: cling cling! What's that signal we're giving the population? Prime Minister, what is your personal opinion on the El Kaouakibi affair? What do you think of that? Do you think that's normal in politics? The people have a right to know what they're talking about. Secondly, should structural measures such as those proposed by GRECO not be taken? GRECO proposes the publication of the assets of political agents. It was the advice that was given last week...
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u29	Madam President, Mr Hedebouw, first of all I would like to make it clear that everyone with a public mandate has an exemplary role. You will understand, however, that I will not get involved in individual matters from the government. For this purpose, public prosecutors and investigators are required. The government must not interfere in this. You're asking my opinion. Now, any proven form of malpractice, whether suspicious transactions, proven malpractice or financial tampering with public funds, for example, within an intercommunal, party financing or misuse of a mandate, must be dealt with vigorously. There can be no doubt about that. Such proven malpractices undermine democracy and our institutions and are to the detriment of everyone, including our citizens. Proven malpractices need to be tackled vigorously, which by the way, is done by prosecutors, investigators and judges. By the way, we need to go even further. In the coalition agreement we have entered a part of a political renewal. We are counting on the Chamber to be able to claim it. It concerns, among other things, the modernisation of the electoral law, which should be made simpler and more transparent, and a reform of the Members' Statute. Let us take advantage of this reform in such a way that we have mechanisms that bring out malpractice more quickly, mechanisms that ensure faster transparency, so that we can put the finger on possible wrongdoings. Thus, malpractices can be dealt with and punished more quickly. There is no distinction between majority and opposition. After all, there is no reason to be tolerant to proven cases. It is ultimately about the credibility of our democracy. In a credible democracy, there is no place for people who have been proven to be engaged in self-service.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u30	Prime Minister, you are sending out an important signal today, but it must be done immediately and not just about the malpractices, as you say. There is currently a debate on political morality. Take your own party, for example: 50,000 euros have been given to an independent candidate. That's not illegal, but can it be ethically justified? What does that say about politics? Someone usually does politics for ideas, for struggles, to change society, but here someone just gets 50,000 euros to run her own campaign. There's a problem there, isn't there? That's a discussion too. Look at the donations to the parties. There's just too much money in the parties. That is why I propose that we reduce these amounts. Is everyone okay with that? We're all going through two or three parts. I see everyone likes that. Next week, we will table our bill to reduce the amount of money to the parties. For example, there is no longer a plethora of money from which one does not even know what to do with it. Then one should just give candidates 50,000 euros (...)
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u31	Your speaking time is over, Mr Hedebouw.
ParlaMint-BE_2021-02-11-definitief-55-plenair-ip087x.u32	Madam President, Minister, this morning we had the ruling of the European Court of Justice on certain elements of the Belgian law on port work, known to us as the Major Act. In mid-September, the Advocate General addressed the European Court with his opinion. The system whereby companies within the port area are obliged to work only with authorised port workers was not under discussion, especially when this is necessary for security reasons. However, certain elements of the recruitment procedure, such as recruitment through joint committees, are being attacked. According to the Court, they are contrary to European Union law. The Council of State and the Constitutional Court must now take a further decision on this matter. We do not know how that will end, of course, but this ruling can and will have consequences for the way in which port workers are recruited and admitted to the pool. For example, the gateway will probably be opened for greater social dumping and for the further erosion of the social status. After all, we all know that the opponents of the Major Act, both in Flanders and in Europe, will not rest. Unfortunately, I also fear the worst in this House. A few months ago, when discussing your policy letter, we addressed this announced problem and then made a policy recommendation. I quote them literally: "The committee, after hearing the Minister of Work Dermagne, calls for all legal means to protect our Major law." When all the parties, including the Socialists and the Communists, who are about to speak, voted against with conviction, the port worker immediately knew who his comrades were at the barricade and who was not. Mr Minister, I have the following questions. What steps are being taken to deal with the consequences of this ruling? How can we safeguard the unique protection system of the Major Act from further erosion in the future? What concrete measures will you take to prevent social dumping in our ports?
