ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u12	A few weeks ago, Prime Minister, on the eve of a European Council, I asked you about Belgium's attitude to the problem of the accessibility of vaccines to as many people as possible. Your answer was positive: you committed yourself – and you kept this commitment – to defending the position that access to as many people as possible in the world must be guaranteed. Today the question of the lifting of patents arises. Important actors inside the country, including mutualities and NGOs, have sent an open letter to plead for the lifting of these patents. Minister Kitir was also specific about this in a debate last week. Prime Minister, at a time when the United States itself, under the presidency of Biden, is saying that it wants these patents to be lifted, what attitude are you going to defend to ensure maximum accessibility of these vaccines for all people around the world? It would be a demonstration of our solidarity. Finally, Belgium could then also play the leading role it has always played when it comes to solidarity at the global level.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u13	Prime Minister, yesterday we learned that the United States was going to support the temporary lifting of patents on covid vaccines in the WTO. Finally! They finally heard the appeal of civil societies from both the South and the North. They have finally heard the call from more than 100 countries to the WTO for the lifting of these patents. Finally, they heard the appeal of the 175 Nobel Prize laureates and other political figures who stress the fact that the lifting of vaccines is a vital and necessary step to put an end to the pandemic. Yes, it is a vital and necessary step! Why? Because we lack vaccines to effectively vaccinate the world's population. There are already 3.2 million deaths worldwide and today 50 countries have not yet been able to vaccinate even 2 per cent of their population. This is also vital because the distribution of vaccines is very uneven worldwide. As we know, rich countries have made a low hand on the available doses. It is also because the more the virus circulates, the more the risk of mutation increases, so we take the risk of losing all the gains of the efforts made for more than a year now. Finally, it is vital because the pharmaceutical companies that hold these patents have huge benefits over the pandemic, while they have been supported by public money for research and development. Therefore, yes, the lifting of patents is both a moral and a strategic issue. Yet the European Union is still holding back, even though doors have been opened. Mrs von der Leyen explained that she was now more willing to lift the patents. However, the federal government has still not clearly positioned itself on this issue. But it's not for lack of having asked for it. Already a year ago, the federal Parliament defended a motion for a resolution drawn up by environmentalists calling for the lifting of intellectual property rights in vaccine patents. Mr Prime Minister, my question has remained the same for months: will Belgium finally plead within the European Union for the lifting of patents on covid vaccines?
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u14	Madam President, let me be clear: the government's position has always been that we are open to considering the status of patents on covid vaccines. I've reported this before. Let me be equally clear: the principle of a patent cannot be questioned. A patent is a protection and rewards innovation. Making this innovation public is what is essential to a patent. A patent is made public so that it can be used to obtain further innovation. A patent is a very important link in order to continue to gain innovation. However, these are exceptional circumstances, and in exceptional circumstances one should also dare to think about exceptional measures. It seems logical to me that we should sit around the table with the sector and that we should talk about two things. What it is ultimately about is availability and affordability. In the end, these are the priorities. Let me be clear, they need to be drastically improved compared to today. Indeed, it is estimated that people in low-income countries will be able to be vaccinated in 2023. Today, only 0.3 per cent of the population in these countries are. This is not fair from a human point of view. But it is also not a good thing from a personal point of view. If the spread of the virus continues with the risk of mutation that this implies, we will face a new problem. It is clear that we will not be safe until everyone is protected globally. What is our guideline? We are ready to discuss this with an open mind, but pursuing a fair goal, namely faster production at a lower cost. If this measure can help to achieve this objective, we are ready to discuss it. But we still have to prove it. The question arises here as to whether this measure will make it possible to produce more quickly. For now, things are not clear yet. But I repeat that Belgium is open to discussion. With regard to international solidarity, I honestly believe that Belgium has no lesson to learn. Indeed, 70% of vaccines exported to Europe are produced in Belgium. That we do not come here to teach us about international solidarity. It's our knowledge, it's our investments, it's our people, who produce today for the whole world. I think that makes sense. The knowledge we have in our country must be made available to the rest of the world. However, we must not forget that Belgium's position is due to the fact that innovation is rewarded in our country, that we have invested in innovation and that we have an environment in which innovation can take place, for example on the basis of the talent we have in our country. In other initiatives such as the Covax initiative, Belgium was one of the pioneers in this field. I will sit with my colleagues in the European Council on this, absolutely with the aim of ensuring that solidarity can play. More and faster production must be priority number one. If it can be demonstrated that this measure would help to produce faster, more and cheaper, then we need to talk to the sector about this. Let us also remember that this medical breakthrough is unseen. A year ago, people knew with difficulty what kind of pandemic they were talking about. A year later, we have vaccines that were developed, that are safe and that are produced on a massive scale. Nothing like this has ever happened before. This has been done thanks to innovation in the private sector, but also because the public sector has worked together. We have managed to do so with a joint effort. It therefore seems logical to me that if further steps can be taken, in view of the elements I have put forward, we should do so in partnership. We're not gonna do that with drawn knives facing each other. I am convinced that, together with the private sector, we can ensure that more is available, faster and at a cheaper price than is the case today, so that everyone in the world can have access to vaccines.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u15	Prime Minister, what a disappointment! You keep running behind Big Pharma and defending his interests. Don't you see today what damage around the world is caused by keeping patents protected? Half the world, many associations, many countries are asking for patents to be lifted, and today you say that we still have to consider whether this is a good proposal. I can't accept it. I still feel you're very chilly. You weren't clear at all. However, I can tell you one thing: a breach was opened yesterday. For months, we have been fighting around the world for patents to be lifted. I see that Belgium is not taking a clear position. Yet you could have done it today. You have the choice to say that public health patents must be lifted. I see you still don't. So, we're going to continue the struggle to put pressure on you to change your position.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u16	Prime Minister, I heard your answer. In exceptional situation, exceptional response. I believe that, indeed, if Belgium's example, in terms of solidarity, is not to be called into question, we must use this example to act with a lever on all decision-makers, in all possible consultations, to ensure that international solidarity can manifest itself. It will certainly be necessary to ensure that this sector agrees to lift these patents on vaccines. If he doesn't accept it, he'll have to be forced to do it. It is a question of global solidarity and social justice. Thank you.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u17	Prime Minister, thank you for your answer. I want to hear you open the door. This is a very good thing and we will accompany you in this direction. I would like to react to some of your comments. Indeed, in exceptional circumstances, exceptional response. If this patenting mechanism is provided for by the World Trade Organization, why not use it? If not today, when? Why was this device invented first? Then you talk about the need for innovation. Of course, companies need to be supported in order to innovate, but let's not forget that a lot of public money has been invested in these patents. The whole population must therefore benefit from it. Let's listen to those who've been growing for months. Let's really be careful and keep trying to find the best solutions. We want to hear that all the efforts we have made in recent months and years are not useless. We want to hear that the words "international solidarity" are not in vain. We want to find an effective and efficient solution.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u18	Prime Minister, the corona numbers are falling and we feel the temperature rising outside. After more than a year we have walked more than enough in small groups. We are eager to be able to play again in group. Sports does us both physically and mentally good. It is therefore extremely positive that from Saturday we will be able to play outdoor sports again with 25 people. However, there is a catch: sports competitions are still prohibited, although they can take place outside perfectly in safe conditions. Minister Weyts referred yesterday in the Flemish Parliament to the federal rules, but that statement does not reflect his responsibility. In fact, in the notifications of the Consultative Committee, we read literally that the competent Community ministers decided to suspend amateur competitions for adults and that they subsequently also decided not to allow competitions. In my view, making it possible to compete for outdoor sports without an audience is a logical consequence of the relaxations that take place on Saturday. In addition, there is also the sector of indoor sports. This is an underexplored and forgotten sector, which is of course also very important for physical and mental well-being, not only for the athletes, but also for those who teach. They want to be allowed to work again. Think about personal trainers or fitness and dance instructors. Those people have no perspective so far. Measures and facilitations must be considered at sport level. They must be formed through the necessary protocols, to which the Communities also contribute their expertise. Prime Minister, what is the federal government's position on sporting events? Will the ban on sports competitions be lifted at next Tuesday's Consultation Committee for permitted sports? Are you prepared to have the Communities investigate sport by sport where relaxation is possible?
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u19	Mrs Verhaert, the covid figures are indeed falling. I agree with you on that. Whether the temperatures are rising today, I haven't felt it yet. This will probably be the case in the next few days. You're right. Sport is an important aspect in the lives of many people. Especially outdoor sports today is an outlet and allows people to meet other people and get some relaxation. The Committee's reasoning has always been that we should consider how we could safely allow a restart of activities. A number of relaxations will take place in the coming weekend; from Saturday 8 May 2021, organised sports activities can take place up to 25 people. There is still a ban on amateur competitions. The federal government is loyal to what has been decided in the Conciliation Committee, whatever you indicate. At the October 2020 Consultation Committee, there was an agreement between the relevant regional Sport Ministers to cancel all amateur competitions. In January 2021, the competitions were not recommended by the community ministers, as confirmed in the memorandum on extracurricular activities. But more important is the way we look forward. To your question about the Consultation Committee next Tuesday 11 May 2021, I can answer that the Consultation Committee will consider whether the prohibition of competition can be lifted. The matter is on the agenda of the Consultative Committee. After all, competitions cannot take place today. I am convinced that we can find ways to ensure that competitions take place safely. As you point out, we need to consider how we can safely allow indoor infrastructure and fitness activities to take place. This is also the new philosophy on which our strategy is based: we allow as much as possible and see how this can be done safely. In this way, we can ensure that people can practice their beloved sport, including in competition.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u20	Thank you, Prime Minister, for your answer. We must care about both the physical and mental well-being of our citizens. That's where, for everyone here, the focus should be. It doesn't do us any good. People expect solutions. I am very pleased that you are working on this. After this very difficult year we are eager to be able to play again in group and to participate in competitions. Not only the athletes but also the teachers of the indoor sports are jumping to start again.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u21	Prime Minister, this night's agreement shows that negotiations are working at the government table. Granted, I was a little more sure this morning than I am now. I shall now give some thought to my words, because I have already heard reactions from several colleagues to the agreement this morning. CD&V is convinced that a balanced agreement is on the table here. It takes into account what lives on the ground, because our economy is bleeding and it will be an incredible challenge to be able to pay that rise in wages by 3.2 % this year. At the same time, this agreement also allows companies that do well to share their employees in profits. I don't feel euphoria today because the road is still long. There are still important dossiers on the table, such as minimum wages. The agreement makes a good move towards further negotiation. I am particularly sorry that in 2018 no agreement could be reached on the increase of 1.1 %. As a result, 250,000 people are still contributing 300 euros today, because a certain union was talking about 'crumbs' and could not agree to that. That's very unfortunate. There are also the important files on runways and overtime. I hope that the social dialogue will seize this opportunity to conclude agreements on this subject. Prime Minister, I have two questions. Do you have a timing for the third phase? If there is no immediate clarification, will the government take the initiative by royal decision to deliver the EUR 500 as soon as possible?
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u22	Madam President, Prime Minister, Minister, it was a relief to hear this morning that the government has reached agreement on maximum wage increases for the next two years. The corona virus creates a lot of economic uncertainty and it was important to show leadership and cut the buttons so that employees and companies know where they stand. The employees in the few companies that have managed well despite corona can receive an additional reward. At the same time, the economic recovery after corona is not mortgaged by derailing wages. The agreement contains three main lines of action which are extremely important to us. Firstly, the wage standard is not affected. If we want to stand up quickly after the uppercut that Corona gave our economy, we must ensure that we can continue to compete with neighbouring countries. Secondly, within that framework, the workers of companies that have done well can also be rewarded. Thirdly, the social partners are asked to continue working on several important dossiers, including the increase in the minimum wage, the harmonization of supplementary pensions for workers and employees, overtime, the end of their careers and so on. Now the agreement has to be worked out within the government and by the social partners. We think it is important that the company itself can decide on the premium and also consider what is possible. In SMEs, too, managers want to be able to reward their staff for the good results. Prime Minister, Minister, can you confirm that the agreement remains within the framework of the 1996 law so that our companies can continue to compete with neighbouring countries? Within what framework can companies decide on the granting of the one-off premium? Do charges have to be paid? What agreements will the government (...)
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u23	Colleagues, there is finally an agreement. However, the ink is not dry yet and the discussion is not yet settled whether the spider has started yet. Prime Minister, I would like to ask you today to dot and make it clear here and confirm exactly what it is, so that the people at home know what they can count on and everyone can see the difference with what was on the table last week. It's clear to us. There are three main points. Firstly, wages are rising and covid premiums or wage increases are not included. Secondly, the premium. Last week there was no more premium, now we are talking about EUR 500 net. The premium is for those sectors where it is possible to negotiate at sector level, which have been well-farmed and where it is only fair that workers who have contributed to it also receive their fair share. Thirdly, minimum wages with a structural increase. Finally, I would like to read: 'The government proposes that the social partners should work towards raising the minimum wage, the evolution of which has not followed the evolution of previous wages'. The government is also linking financial opportunities to this. Three very important points. Colleagues, in addition to increasing the budget for health, minimum pensions and benefits, we are now also raising those wages on top of the index in times of crisis, for a premium of EUR 500 net, for minimum wages that will increase structurally. That is particularly important. Where in Europe do we see such social progress in times of crisis? Quite rightly, because my party, together with the PS, has fought for this within the government. However, there must be no confusion about it, Mr Prime Minister, and therefore two questions. Firstly, can you confirm the three points I have just mentioned? Secondly, can these negotiations be conducted at sector level?
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u24	Prime Minister, Minister Dermagne, how could you have made such a decision? In particular, how have the left-wing parties been able to decide to impose a ban on all wages in Belgium to rise above that 0.4%? Did you see who applauded today? The Liberals are celebrating! The Federation of Enterprises of Belgium (FEB) has gone so far as to organise a press conference, ladies and gentlemen! They're happy:open bar! We've brought everything back, it's all in our pocket! They're all happy! Is that what happened on May 1st? Did we demand that on May 1st? What about Article 14? What about the demand for real freedom to negotiate? Ladies and gentlemen, dear comrades of Vooruit, how do you explain this to Debora? How do you explain to her that Colruyt can spend 185 million euros on dividends, but that wages are blocked up to 0.4%? How do you explain that to Debora? I couldn't, even more, I wouldn't dare. You're saying there's gonna be another $500 bounty? That's 20 euros a month. And that will not be in all companies. Unizo already says that it will be up to 10% of the companies. Up to 90% of companies will not see anything of that 20 euro. Moreover, that premium is not given in money, but will be a consumer cheque, this to make sure that people do not get money. You should try to exchange a consumer cheque in the shops! You won't even get a refund! How dare you? Give people the freedom to negotiate. It is not yet done, Prime Minister, I feel that the Vivaldi government is raving. The workers and the servants feel the same way. Give them back freedom, Prime Minister, to negotiate. ArcelorMittal gives 300 million euros in dividends, BASF gives billions of euros in dividends. You must give the sectors the freedom to negotiate.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u25	Prime Minister, Deputy Prime Minister, when a crisis such as this is going on, it is important to remain serious and pragmatic. For this reason, the agreement reached last night within the government, which sets out a reasonable proposal for mediation around this interprofessional agreement for the next two years, is obviously a positive new one. The 1996 law, you will confirm to me, is maintained; the margin of 0.4 % will be applied well; finally, the workers will see their wages increase by 3.2 % over the next two years. Anyway, here's something effective. Furthermore, the Government confirmed that the welfare envelope would be used and that its distribution would remain in line with the agreement between the social partners. I also intend that additional assistance will be given to the self-employed. Our minister in charge of the Independents will detail the content very soon. Such a measure is equally essential in this crisis, since the people concerned are going through deep distress and are now exsanguing. Besides, it was also necessary to offer the opportunity – like what the Wilmès government had undertaken – to companies that are successful and experiencing real growth, which must be taken into account, to award a bonus of 500 euros net to their workers. It is indeed normal that they should be allowed to reward them. Whatever your critics say, these are good decisions, which not only preserve employment, but also do not affect the competitiveness of companies. Therefore, Mr Prime Minister, Mr Vice-first, in what period of time will the social partners – since the ball is now on their side – have to decide on this proposal? Will initiatives be taken to reach a successful outcome?
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u26	Madam President, Minister, ladies and gentlemen, I would like to take you to a few weeks ago. From the employers there was nothing possible on top of the wage standard. There were employers' organisations who could then agree to a cheque of 250 euros, but an effort could only be made in companies with a turnover increase of at least 30%. The unacceptable proposals by employers are now off the table. The outcome of last night offers more perspective to the workers, and that is more than right, because these are extremely difficult times. On top of the indexation, on top of the rise in wages of 0.4%, on top of the previously decided wage increases in the care sector, for example, there is now the possibility of a net corona premium of 500 euro. There will also be an increase in minimum wages. The previous government, ladies and gentlemen, has never been able to decide this. I do know that euphoria is out of the question, as has just been said, they were extremely difficult debates. However, there is now a compromise and we hear the logical response of the social partners, who can, of course, go 100% on their own points. However, this government has decided and the social partners have never got out. This government has also had to decide. The Vivaldi Government now has an agreement and, as explicitly requested, there will be an additional effort for the workers in companies that have done well. However, Prime Minister, the work is not finished. For us, it is crucial that the commitment to increase minimum wages is now being implemented really quickly. There are tens of thousands of people in precarious working conditions who have to do physically heavy work for nothing more than charity. That's gotta be done. Previous governments have never been able to solve this, but the Vivaldi government must have a high standard. We would like to ask you to include that glove, to do what is necessary and to facilitate that increase in minimum wages.
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u27	Prime Minister, if you have to spare the cabbage and the goat, you usually get a five-legged sheep. I have to be honest, despite the dividend blackmail, red has gone flat on the belly here. Forward is in reverse. Still, a lamb was born, which I didn't expect. I called you a communist last week. I will call you a socialist in the future. What strikes me throughout this affair is yet another failure of the social dialogue. I recommend our friends from the ACW to read Rik Van Cauwelaert's booklet about Fons Verplaetse. On page 238 he writes that Dehaene no longer believes in social dialogue because it always has to be financially lubricated by the government. In a quarter of a century, nothing has really changed. The trade unions, Mr Hedebouw, make more money from the unemployed than from the working people. Large companies pay less corporate taxes than they receive subsidies from the government, if the amounts of SNCB are included. The Michael government gave more than a billion euros of RSZ discharge for the recruitment of a first employee. That has brought in zero euros. Hence my question, Prime Minister. When does state conduct stop? Mr Hedebouw, I agree with you when you say that freedom of negotiation must be returned to the people and sectors. We won't save our economy with a consumer cheque. That is why I ask you: when does this conductism stop? When will you return the negotiations to the people where they belong?
ParlaMint-BE_2021-05-06-definitief-55-plenair-ip101x.u28	Prime Minister, Deputy Prime Minister, in this difficult time, the fights are won one by one: the guarantee of a balance to refinance social security, the significant increase in the health care budget, the immediate realization without blackmail of the welfare envelope, i.e. 800 million euros to increase the lowest social benefits and the lowest pensions. Mr. Minister of Labour, thank you for all these achievements! Today, we are talking about wage increases. If this is the case with a proposal for mediation that still needs to be discussed, it is because social consultation is failing. Indeed, on the employer's side, we have been constantly showing contempt, indecency – I said last week – over the legitimate demands of a fair wage. You then move forward with a proposal which will lead to 3.25% increase, including indexation, but which is beyond the 2.5% provided for in the German agreement which is conditional. This proposal, which must also be seen in the light of the lack of agreement in the Netherlands and France, must be borne in mind, would be accompanied by a bonus of EUR 500 net plus an employer's contribution which will refinance social security but which will be negotiated, as we must say, in the sectors. It's an important part of what's on the table. A third fundamental element is that there is also the question of the minimum wage on the table. Let us be clear, Prime Minister: for us, everything is connected! If there is no advance on the minimum wage, then we refer to the freedom to negotiate between the social partners. Thank you.
