ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u12	Madam President, I too would like to say the following first. There are people sitting on their gums, yet making every effort to follow the rules. There are young people who are walking the walls today, because they can no longer see their friends, but still persist. There are self-employed entrepreneurs who are really in the water, but are waiting patiently for them to start their business again and in the meantime hope for the best. I can quite understand that some people want to shout it out because of the difficult corona measures. However, we cannot and will never accept a small group of rioters who abuse honest feelings. The testimony of the Rotterdam newspaper shopkeeper, whose shop was beaten short and small, is engraved on the retina of all of us. Such violence has nothing to do with protests against corona measures. Calling for chaos and destruction is therefore tantamount to calling for damage to our society. Let me be very clear. There's no room for that. We will never accept that. For example, it has been proven in the Netherlands, where crowdfunding brings together thousands of euros immediately, to pay the repairs to the newspaper shop. A stronger signal that people do not accept such violence cannot be given. I have also closely monitored the situation in the Netherlands and have been in contact with my Dutch colleague Grapperhaus, expressed my support and supported him in the strict approach of the rioters. The destruction and plundering of shops in the current covid period by people who are already having a particularly difficult time, such as small entrepreneurs, is incomprehensible and unacceptable. Our police and security services constantly assess the risk of similar riots in Belgium. Social networks and other channels are constantly monitored, and our services are highly responsive. This is evidenced by the appearance before the youth judge of a minor who called for chaos in Hasselt. We obviously did not wait for the riots in the Netherlands. Last Friday, in consultation with the mayor of Brussels, Mr Philippe Close, I decided to ban Sunday's demonstration. I have also contacted all the mayors and pointed out to them the strict compliance with the co-vid measures in the event of demonstrations. It is not up to me, as you know, to ban demonstrations at local level, and when we talk about the rule of law, of course, the right to freedom of expression and the right to intervene are also important. However, it is important that the covid measures are taken into account and that is why I have also offered the support of the federal police to the mayors where necessary. There's also a meeting with the governors. Local police are involved through the Integrated Police Task Force. The Crisis Centre and the Federal Police Operations Board are involved and the OCAD continuously evaluates the threat. These kinds of demonstrations are an expression of a new way of protesting. I also promised a proactive and effective approach to this in my policy statement. There is no zero risk, but we are doing the best we can to prevent riots, destruction and so on. Our police and security services are available and ready around the clock.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u13	Minister, Minister, I am particularly pleased that you consider the Limburg Prosecutor to be a very good example. I'm convinced of that, too. Zero tolerance is very clear, but prevention is still much better than cure. If demonstrations cannot be banned, perhaps you can strongly discourage them or encourage mayors to do so. A breeding ground on social media has been created very quickly and in periods like this, the corona period, one should also think that this can happen very quickly. It is then up to politics to limit the breeding ground for this as quickly as possible by never denying the facts, by never approving violence, but also by not ignoring the pressure of all the corona measures on the population.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u14	Minister, Minister, thank you for your answers. I will repeat: all measures must be taken, at the level of the government, to alleviate the growing distress and dismay of many of our fellow citizens. At your level and within the framework of your skills, all measures must also be taken to ensure compliance with the rules and public order. I hear your determination. It seems essential to me in order to support the work of our police services and the efforts of our fellow citizens.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u15	Madam President, of course the corona measures are heavy and, of course, there is a right to expression, but we cannot tolerate violence. That was very clear in your reply. In that respect, I was pleased to hear that both the police and the justice system are ready if there are riots to act and bring them to justice quickly. It is all the more important that the riots are avoided. Then it is also good to hear that social media is currently being screened to get to any initiatives quickly. It is also a good thing that mayors receive an e-mail from Minister Verlinden stating that there is a need for very careful handling of authorisations for certain events. Local authorities and mayors also have an additional role to play, in particular to engage in dialogue with people who are currently feeling frustrated. In this way we can avoid riots like those in the Netherlands, here in Belgium.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u16	Thank you, Minister, for your reply. Your right to speed is still not for me a right to speed. It's still a lot of months before there's a verdict. In addition, there is also the lack of punishment. You also initially communicated that you would carry out all the punishments, and then you said that more punishment would be carried out. Above all, however, we need swift punishment. Minister, it is true that the rapid procedure was destroyed by the Constitutional Court. Our bill dates from after. It has also been forwarded to the Council of State which has made comments. Amendments have been tabled. I can offer you rapid treatment for Parliament and a real and effective right of rapid action. Minister, I am afraid that your communication here too will be much stronger than your achievements.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u17	Prime Minister, ladies and gentlemen, we have all been involved in this collective effort of containment, including young people – in contrast to the fact that young people sacrificed the most beautiful moments of their lives to save lives. It is true, Prime Minister, that you have spoken a few words for them, not later than last Friday at the end of the Consultation Committee. However, these were neither thanks nor proposals for support measures. Today, however, this support is fundamental. If we are to be cautious about the new variants of the virus, then the time is not to be cautious, but to be extremely urgent because of the psychological and financial distress of all these young people. In response to this distress, psychiatric units try in vain to respond to too many requests for consultation and hospitalization. Prime Minister, you seemed to have understood this urgency by convening the various Ministers of Youth and Education. Forgive me, but the measures you have taken are insufficient. The younger ones – who absorb all tensions and sometimes even domestic violence – are thus deprived of some of their activities, for the benefit of adolescents. This set of communicating vases is simply unbearable, since it does not even meet the needs of the most disadvantaged, who are not entitled to extracurricular activities. As for the 18-25 year olds, they are simply forgotten. Of course, I am thinking of students, but also of young people, in precarious jobs or who simply do not. Therefore, Prime Minister, have you consulted with student federations, pediatricians and child psychiatrists? What is your testing and tracing strategy? To ensure the continued opening of schools, would it not be better to advance the vaccination of teachers? On the other hand, how do you support the mental health sector, but also single-parent families that literally can't do it anymore? Will you also take into account the vaccination of the most vulnerable to offer young people real opportunities? Finally, do you commit yourself today to investing heavily, as part of your recovery plan, in youth employment?
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u18	Madam President, Prime Minister: "I am a student. I am eighteen years old and I beseech you to hear our distress. First of all, I allow myself a first request: consideration. Take the time to consider ourselves, the time to listen to us!" These sentences, you understand, they're not mine. This is an excerpt from one of the many calls for help that have been glittering the press for several months. This is Alix Lejeune's. I relay them here because there is no place today where the voices of young people can be heard. Prime Minister, youth is suffering. The more the days pass, the more intolerable this suffering becomes to them. Today, with the reduction of social contacts, the loss of income of their parents and theirs, the increase of poverty, the prohibition of leisure, inappropriate measures because thoughts with traditional family patterns and I pass by, settle a psychological ill-being with dramatic repercussions. According to one study, 31 per cent of students showed signs of distress and 11.7 per cent had suicidal ideas. The situation is explosive. Prime Minister, not all young people have the right to vote, and even for those who have the right to vote, it is not customary for them to be involved in decisions on measures that affect them. We talk about them, we talk for them, but we don't listen to them. This feeling of impotence and injustice thus worsens their despair. I do not, of course, question the need to take action on this pandemic. Nor is it a question of opposing youth and seniors, but, Prime Minister, we must act today because we are putting our future at risk. To do this, we have to listen. We must co-build with our young people and involve them. Prime Minister, how do you intend to improve young people's access to psychological support? Proposals were made for our teenagers by the federated entities. How does the government intend to do its part? What are we doing now to get them out of the hole? How will the government involve young people, their organizations or, failing that, defenders of their rights, in thinking about the measures that affect them?
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u19	Mr Defossé, thank you for your Maydenspeech.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u20	Madam President, Prime Minister, like many people, I am lost. While in the past year the government has barely given prospects to the population, to our traders, to the economy, you have now promised, on parole, a reopening of the contact professions, such as the hairdressers. Prime Minister, you do feel that this has created high expectations. And promise makes guilt, because meanwhile the agendas are full, the hairdressers take the necessary precautions and give them to be ready for it. However, a number of virologists, who act as shadow ministers in television studios every day, have sent other signals to the world in recent days. Those who want to do politics should be on a list of their own. After all, it should be up to you, as a government representative, to communicate. In the meantime, people from coalition parties of yours have also made a lot of statements in the media. The result is uncertainty everywhere. No one remembers. It's like an embarrassed balloon of hope being pierced. This ambiguity is only further fed by a government which meanwhile continues to be competent in silence, in everything, to wash its hands later as Pontius Pilate in innocence. However, the virological data you had at the time are the same as those you have now. Prime Minister, the people deserve a clear answer. Have you given false hope to the contact professions? I know that a consultation committee will be held on 5 February, but what are the chances that they will be able to open the doors in two weeks' time? How are you going to stop the conflicting reports of the virologists?
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u21	Madam President, Prime Minister, I am sure that, like me, you are saying, "But how do they do it?" How do these young people keep up? Remember, let us remember our 16th birthday, our first months; our 20th birthdays, studies, friends, guinea fowls. Unfortunately, today it is sadness, loneliness, uncertainty, discouragement and sometimes even anger that these young people feel. Many people feel that they are deprived of the essentials: to enjoy their loved ones without fear of passing on the disease, to see their friends, to work, or even to study under normal conditions, to travel, to love, and of course to project themselves in the future. I refer here to the findings of a study by the universities of Louvain and Antwerp, which shows that if psychological distress is present among the population as a whole, it is women and young people who are the hardest hit. It is these same young people who bear the heavy burden of restrictive measures. For them, and to avoid sacrificing this generation, it is imperative, Prime Minister, to rethink the measures. The experts do not say anything else. We know that, as we say very often: the balance is delicate. Balance is difficult to find. I don't envy your place, Prime Minister. Although vaccination allows us to see the light at the end of the tunnel, unfortunately, the arrival of these different variants makes some epidemiologists fear the arrival of a third wave. A year ago, the measures were taken as a matter of urgency, without necessarily thinking that this crisis would still rot our lives today, and without seeing the weight that would still be borne by the shoulders of the younger ones. Prime Minister, it is urgent to offer them concrete answers, prospects for the future, to tell them that listening and supporting solutions exist. It is imperative to hear them, to hear what they need now. Minister, I will have only one question: beyond the measures that have been taken concerning (...)
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u22	Madam President, ladies and gentlemen, as I mentioned this morning in my speech, these are very difficult times. This is exhausting, it's bitter. This is clearly a very serious situation, particularly for self-employed people who are still forced not to work, for temporary unemployed workers, which has an impact on their income. It is a time that is challenging for people who are forced to stay at home and who sometimes spend their day taking classes through a computer screen and who have little opportunity to meet people outside the place where they live. This is a clearly difficult time for students. In fact, questions have been asked about them. The period – I repeat – is very difficult and contrasts with the life that students would normally have led. We are all aware of the situation here. But we must be able to say honestly that there is no perfect solution. For people who have lost their jobs, they have been tried to find income by establishing the bridge right, by giving them access to unemployment benefits. We also authorize activities when possible and when justified. Are the answers perfect? I doubt it. But we are very aware of the potential damage that variants of this virus could cause. This damage can be devastating, as is already the case in other countries. In our country, the situation is, for the time being, more advantageous than in other countries. Taking steps to try to maintain this advantageous situation is, in my view, a wise choice. But I understand that, for students in particular, the current situation is difficult. The question of the distress of the students to which you referred was discussed at the Consultation Committee on Friday. Besides, as you said, at the press conference, I addressed the young people. In addition, I was pleased to note that the Ministers of the Regions and the relevant Communities have put forward a proposal to re-establish the possibility of activities for an age group when this was no longer the case. This subject has been discussed in federal kern and will be translated into ministerial decree within the next few hours. This shows that working together with the competent ministers of other governments is helping to find solutions to the concerns we have. I would like to make another appeal in that regard. I call for caution. The situation, with the mutations, is very delicate. Caution must be our guiding principle, but I would also like to call for some rest in communication. Let us all, and I am not just talking about people who are politically active, confine ourselves to matters where we have facts. I know that we ask ourselves a lot of questions and that there are many doubts, but the guiding principle should be caution and calm at the moment. Mr Van Lommel, you are asking a very fair question about the perspective for the non-medical contact professions, a question of perspective that also lives with the catering industry and with people in the event sector. There are many sectors that want to be active today, but many in those sectors also say 'let's be careful, don't open us up to say a few weeks later that it's impossible'. The only way to deal with that in these very unstable times is absolute honesty. That's the communication I made on Friday. On Friday I indicated that non-medical contact professions will be the first priority. Today it is not possible to open. At the earliest one could open on 13 February, if the figures improved. That makes sense to me, too. I was just talking about caution and rest. The Federal Government has used this method over the past few days, and frankly, caution and calm are the only way out of this situation. The situation in our country is not as bad as in other countries and caution and calm will help us to maintain that favourable situation.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u23	Prime Minister, thank you for your answers. It is true that the arrival of variants has completely changed the deal, but we have the tools to answer it. Still, they must be used properly. That is why I regret that, even when it comes to responding to the call for the help of young adults, the adults of tomorrow, in the end, there is still no unity of command. How can we explain that today there are different testing strategies in our schools, in the north and south of the country, when it comes to tracking the same virus and the same variants? As for the measures already taken, they must be implemented. Again, how can it be explained that young people are penalized when it is well known that compulsory adult telework is still not fully respected? In the longer term, Prime Minister, it is not a combination of measures that are necessary, it is a real plan for reviving young people, with the establishment of an interministerial Youth Conference which brings together the various competent ministers to rely on access to scholarships, unemployment or training. These are my wishes. Because by tightening the screw around the youth (...)
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u24	Prime Minister, thank you. I understand that in the light of the situation, it will be difficult to relax the rules in the coming weeks and I agree with your appeal to stick to the facts. I also hear the distress of this youth, which is also a fact. Not only is it urgent to listen to it, but we must also, now, think of the future. How are we going to pay for the social deficit towards young people? We will have to give them opportunities, allow them to flourish socially and economically, through concrete support measures, but also allow them to flourish democratically. We need to send them a message to prove that they are fully part of society and have the right to speak. I am thinking, for example, of an important measure contained in the government agreement, which we need to achieve in Parliament as soon as possible. It is the right to vote at 16 years of age. Indeed, these young people are citizens and they deserve to be considered as such. I will again borrow words from a rheto class in early January: "Today, despite the economic and social crisis ahead, we want to consider a better future. This future, it is up to us to create it. Together, we will become architects of our democracy." They're right, Prime Minister. The present and the next must be done for them and with them.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u25	Thank you, Prime Minister, for your reply. Those are tough times, aren't they? You talk about peace and quiet in communication, but people are counting on you to communicate, above all. You have not answered my question today. I can only conclude that you are not a leader and are mainly led by some virologists who want to enjoy media attention every day. No one takes your government seriously anymore, no one takes seriously the less serious virologists who consider media actions more important than doing research into the virus in their lab. Who can blame them? Your own coalition parties stated in the press last week that it is time for the hairdressers to open up again. It's like a charade here, colleagues. Prime Minister, it is time for you to recapture yourself, show leadership and, above all, finally stand up for the interests of our people.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u26	Madam President, Prime Minister, thank you for your answer. You are right: the effort must be collective. Art is difficult. I will not fall into the easy criticism of the very complicated measures that must be taken. But this generation will have learned very early what solidarity is in everyday life. The efforts they have been making over the past year are to protect the most fragile, the oldest. Being a teenager, being a young student today, it's metro-school-visio-do. It's spending his Saturday nights in his room, and this, at an age where we'd like to flirt with more freedom. Fortunately, we have made the choice of keeping schools open – even though we know that these young people need more. They need air, they need festivals, meetings, shows. Anyway, they need freedom. I am also thinking of those young people who were already working to pay for their kot, often in bars, restaurants, concert halls. We've opened the doors of the CPAS to them, but that's not enough. Better solutions must be sought, perhaps a form of temporary unemployment, for example. All leads must be studied. In any case, Prime Minister, we must be with these girls and boys who will have the responsibility to carry the world of tomorrow.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u27	Madam President, Minister, yesterday we learned – and I welcome it – that a collective labour agreement (CTC) on recommended or compulsory telework had been concluded this Tuesday by the social partners. That's a good thing. It was time because "compulsory home telework", as reflected in the various ministerial decrees during this crisis, was not included in any legal framework, no legal framework. Thus, neither the CTC 85 which regulates structural telework and which requires an agreement between the employer and the worker, nor the law of 5 March 2017 which provides for occasional telework in cases of force majeure, applied, since in these two cases it was telework on a voluntary basis. That's not the case here. Nowhere in the legislation was there any mention of "compulsory home telework", which created a legal blur, a real legal vacuum that could harm both workers who found themselves in a new organization that had not been coordinated, but also companies that already had difficulties and might find themselves faced with claims for compensation. CTC No. 149 is therefore welcome but, despite this, there are still outstanding issues. The CTC refers to "recommended or compulsory telework", and not, as in the decrees, "compulsory telework". Why this name change because we want to avoid legal uncertainty at all costs? Then, what about the public service? It is known that a CLC does not apply to public service contractors or statutory employees. In this case, a CLC is not a derogation from the law on employment contracts. How can we avoid all appeals? Finally, the CTC is only effective from 1 January 2021, so now. What about the past, the year 2020 when this telework was already applicable? What will happen for businesses that did not have any provisions before January 1, 2021?
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u28	Madam President, ladies and gentlemen, like you, I welcome the agreement reached on Tuesday between the social partners. This is proof that social dialogue and social dialogue are still working in our country. I hope that this bodes well for other agreements on specific or more general issues. I won't make you a drawing to make you understand what I'm thinking. The highly recommended or compulsory supervision of telework was one of the first elements that I submitted to social consultation, after taking up my duties. I am therefore particularly pleased with the unanimous agreement reached in the National Labour Council. It is well known that it is important to be able to regulate telework, which, while having certain advantages, also presents certain difficulties or risks. The CLC No 149 as it is known today provides for important measures for workers. First, technical equipment and assistance will be guaranteed by the employer. If the worker uses his own equipment, the employer will contribute to the installation and use of the equipment. Secondly, the right to privacy of teleworkers is reaffirmed. The rules on safety, health and well-being at work are strengthened. In addition, special attention has been given to vulnerable persons, particularly in the fight against the risk of social isolation. In my view, these are exemplary measures which are the result of this social concertation. This CLC is a surrogate CLC in that it applies only to companies which had not already established a special regime for structural or occasional telework which was not specifically framed. But it ensures legal certainty for both workers and employers. As you mentioned, of course, it does not apply to the public service. But I know that steps have been taken to have similar provisions for the agents of the latter mutatis mutandis. I would like to conclude my speech, Madam Commissioner, by saying that I hope that this agreement will pave the way for other agreements to come, but also that we can go further, particularly in the area of teleworking, by reviewing the CTCs Nos 85 and 85a to make them stick to the air of time.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u29	Minister, thank you for your answers. Indeed, this CTC is positive and we welcome the work done by the social partners. Social consultation is of course a priority. This is trying to fill a legal vacuum, you said. It's not perfect. This does not address all aspects. With regard to the public service, as you said, we will have to move forward, because today there is nothing about it. Once again, I welcome all the work done by the social partners, but I still want to stress that for such a complex matter, a debate in Parliament with all the actors was justified. In my opinion, that would not have been superfluous. In any case, this will have to be taken into account in the context of a future "pandemic" law. Such a law is provided for. It is essential that the telework aspect, in all its aspects, be taken up again. You mentioned well-being at work. I would remind you that this is an imperative of the law and cannot be derogated from. The CTC does not settle everything. She reminds him, but she can't fix anything. I would remind you that for the majority of the most disadvantaged workers, telework often boils down to a laptop on a kitchen table. Maybe it's not ideal!
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u30	Madam President, Minister, the previous and current governments have well anticipated the economic consequences of the corona crisis by applying the temporary unemployment system. This will enable workers and companies to make it through these difficult months. But the huge influx of files has led to major problems in the Emergency Cash for Unemployment Benefits, beginning with the second wave and still, up to today. The communication is inadequate, the offices are largely closed, mails are often not answered and the phone is not answered. Once a file has been submitted, some have to wait three to four months before a benefit is paid. In the meantime, those concerned have no income, but continue to receive invoices. No one's gonna be able to keep that up. We know the cause of the problems and we have talked about them several times. A certain percentage of the files is very complex. The research by the experts also takes a lot of time. The staff is working twice in order to process the requests, for which much credit is due, but unfortunately it is not enough. You have taken a number of measures to reduce the backlog and to increase accessibility. Appreciate that. De Hulpkas has recruited new employees, students have joined and internally has been reorganized. The complaints, however, remain. The government has a duty to ensure that right holders can easily contact the Auxiliary Cash and that the files are also dealt with quickly. It's about people's income. They have no message of the reasons why this is happening, they are entitled to a solution and, above all, to their benefit. Minister, what measures will you take in the short term to deal with the delay in dealing with the dossiers? We have heard many times that complex dossiers cause a large part of the backlog. Will you request reinforcements from other federal services, for example at the RVA? If necessary, consider the involvement of unemployed staff (...).
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u31	Mrs De Jonge, in the topical debate on 12 January, I have already given some answers on this dossier. The situation of the HVW is very worrying. Every day I receive testimonies from people who have great difficulties in getting their benefits. This leads to a dramatic situation. This situation is clearly unsustainable for the persons concerned. The HRW staff are nevertheless making enormous efforts to help citizens as best they can. They do a lot of overtime and work on weekends and during the professional. Many are exhausted, but they persist because their work is important. For my part, I try to support the people of HVW and improve things as much as possible. This month I have allowed another month to postpone the checks so that the staff can concentrate on the payments, but we must remain sober. As far as additional staff are concerned, I am convinced that the workers recruited as a result of the crisis should continue to work in 2021. That is why I supported the request of the HRW to use the funds from the corona commission. The Secretary of State for the Budget has not yet addressed this issue, but I hope that a decision will be taken soon. Your question gives me the opportunity to express my appreciation for the work of HRW staff once again. They must work in particularly difficult circumstances. They work very hard, for which I would like to thank them. Like health care personnel, these workers are on the front line today. The serious incident today in an office of Pôle employer in Valence in France is a painful example of this.
ParlaMint-BE_2021-01-28-definitief-55-plenair-ip085x.u32	Minister, I realise that you are doing a lot of work, and I am not saying that the staff do not. It is quite clear that these people are making a huge effort, but a temporary unemployed person who does not get his benefit is one too many. They are families who are in poverty because they are no longer able to pay the invoices that arrive at the beginning of the month. It is clear: despite the government's interventions and the staffing, there is a problem in terms of organisation and communication. I hope that you will be able to find solutions to this in the short term. It can't be that people are almost forced to join a union to get early benefits. That would be a shame. I also hear that there is a demand for budget, and I am sure that you, together with the Secretary of State, will certainly ensure that there is a budget to deal with this problem quickly.
