ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u12	Mr De Vriendt, your speaking time is over. Your last words and your question will therefore not appear in the record.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u13	Madam President, Prime Minister, in addition to the covid cases and other disease symptoms that we find today, hundreds of people are also in poverty, mental depression or loneliness. Although not everyone has been affected by this sanitary crisis, I think it is only a matter of time before it does. In the last three weeks I have asked three specific questions in plenary. My first question was to correct the moral compass, with special attention to young people. My second question was to make the measures viable and feasible and to take account of health aspects in all areas, including social and mental. Thirdly, I asked that our 11 million-dollar team should not lose to perspective that is potentially unfeasible. Prime Minister, it is not easy for me to stand here today, that is not evident. I have a great deal of respect for the members of the government who have to decide, because I know that it is not obvious. However, I am also one of the people, and I know from that perspective that the people have been waiting a year to grab back the loved ones. Young people have been hearing since January that perspective would come into sight. It's just that I'm having a hard time. If we can only allow temporary relaxations to go into lockdown every time, then we have to stop doing so and then we have to look at other forms to fight the virus. In my view, there are two ways of combating this, two effective tracks to follow. The first track is the limitation of contacts, which we are already doing, but the second track is achieving a vaccination rate of 70%. We really need to make sure that we can move forward on this. The regions are ready, the vaccination centers are open. Prime Minister, how many vaccines are still unused in our country today? Why don't we use them? When will we be able to use them to reach a vaccination rate of 70% and finally talk about real relaxations?
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u14	Madam President, Prime Minister, a week ago, here, I asked you to take action on this third wave that few of us still dared to name. A hard week later, it's finally done. What a week! A week of compromise, political games and power relations. And above all, it's a waste of time! We believe that these measures, even late, even unfair ones, are unfortunately indispensable and necessary to relieve caregivers. But in order for these measures to take place, so that our people's membership does not collapse, there are two conditions. The first is a minimum of cohesion and solidarity. Of course these measures are harsh. They're hard to explain. They're hard to take. They're hard to defend. But what is ruining people's support is to see some of your partners gun these measures rather than bring them together. In this regard, Prime Minister, I would like to ask myself a question: is the MR still part of the federal government? Or, then, would there be two MRs? One who sends three ministers to the Consultation Committee and takes on these difficult measures and the other who manages Twitter accounts and does not take on. It's still boring and it's not very normal that some of the opposition voices like mine sometimes find themselves doing more pedagogy on these measures than some of the voices of your own majority. The second condition, of course, is a clear acceleration of the conditions for exiting the crisis. The efficacy of vaccines shows this. We will one day emerge from this pandemic. That's for sure! It is therefore our duty to ensure that this confinement is the last. There is obviously the possible acceleration on tests, self-tests, and then there is vaccination. Prime Minister, you will be going to a European summit later. I would like, for once, the European Union to really hit the table with regard to suppliers. Of course, there are logistical problems, but the big problem with vaccination is the supply. Mr Prime Minister, are you going to contribute to the European Union punching on the table in relation to a number of pharmaceutical laboratories and increasingly laborious and sometimes suspicious deliveries? Should Belgium not consider, like some other European states, ordering out of contract from suppliers such as Russia, if its Sputnik vaccine is ever approved? This would help to obtain additional doses of vaccine and get out of this situation as quickly as possible.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u15	Prime Minister, 175 new infections, 10 new recordings and, unfortunately, an hourly death, and the figures are only getting higher. The virus has been raging around the country for over a year now. Everyone's tired of it. I understand that frustration and disappointment among the people, but these hard figures are the reality. We can do two things from a political point of view. Or they take it and they solve it. Or one can talk people to the mouth. It is just now so important to explain why these tough measures are needed, why it is necessary to be stricter now, so that we can soon fully open our schools and our restaurants and break that standstill. Colleagues, I only hear parties here that sometimes come with other things. They say: maybe the terraces can open during the Easter holiday? They come up with 300 new ideas to relax at a time when the figures are only rising. Or worse, parties that take the decisions in the Conciliation Committee but do not then have the courage to defend them. Colleagues, words matter. People crave that freedom and they cling to the promises, even if they're false promises. If these false promises cannot be fulfilled, then, of course, acidification will occur. This means that there is less faith in politics. Prime Minister, not those false promises, but the vaccines are the way to freedom. You will have an important European consultation on vaccines. I would have liked to have heard from you what you expect from that meeting.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u16	Madam President, Prime Minister, I listened to your press conference yesterday. Once again, you and your ministers have had the nerve to say that if we were to find ourselves in the situation we are in today, it was the fault of the citizens who did not respect the rules. That's amazing! While yesterday, you should have said one thing, that is, if we were in this situation, it was your fault. It's your fault! It is your governments that do not manage the situation. Say it! Take the microphone to a press conference. Start your press conference by saying, "We've loosed. We can't do it. We promised you freedom, she's not here, and it's because of us." What would it cost you to say that? It would be good, because, minister, no one understands it anymore. And the small attempts made by the MR via Georges-Louis Bouquez are lamentable. Triple failure: "It's not my fault. I'm not in government." Do you really think people will believe you? Do you think that in the Horeca people did not understand that Georges-Louis Boucher decided himself as well? Stop taking people for ass, please! The situation is far too serious and people don't understand anything about your communication anymore. What is it? Primary schools are closing, nursery schools are still open. It's well known, the virus stops at the kindergarten door. Who invented this rule that we had to sit on the side of the glass on SNCB trains? It's known. Coronavirus is afraid of the windows of SNCB trains. On the other hand, the windows of the TECs, STIB, do not scare the virus, which can continue to circulate in these vehicles where we linger like sardines. But it is known that the SNCB windows are turning the virus. Stop it, Minister! It's not serious. We're closing the stores, unless you make a phone call right before. Now you can go home. Clusters are 40% in companies. We decide to close the faucet and move from 10 people to 4 outside. But you're not serious! This is not credible, Prime Minister. I now ask you to make a really credible speech and to take matters into your own hands because it is wrong in the country.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u17	Madam President, Prime Minister, the period is not easy for anyone. Not for us, not for other Western countries. We didn't have the culture of the virus. Unfortunately, we are learning it hard. In the face of this situation, governments are doing what they can, with cutting-edge measures that destabilize. There is not always a perception of logic. Sometimes it's hard to understand. There is not always a scientific objectivation. Finally, this leads to erratic management. But it is collectively that we must shoulder the discontent of the population and the trades concerned. Some colleagues sometimes react, and this is controversial. I just heard it again. But we cannot at the same time want a citizen's parliament and tell the Members who represent the citizens to close it. I don't want hypocrisy. It is better to say loud and strong and defend the one who suffers, rather than hide and do it from behind. That being said, Prime Minister, there are prohibitions on the exercise of a profession. Support measures are being taken. We have just taken this week: the bridge right, the double bridge right, the exemption from charges. That's good, that makes it possible to live. However, this does not cover the fixed costs of those who cannot work. Pierre Wunsch, the governor of the National Bank, reminded him: what is needed is the policy of the decision-maker. The decision was made to close down activities, and the Regions were referred to support them according to their means. I remember a Flemish party president saying, "Now we're going to see where wealth is." That kind of reasoning is outrageous! We must stand in solidarity. The federal government, the federal state, must support it. Prime Minister, I want to ask you two questions. What means and communication are available to rally citizens to the measures that are being taken? And above all, what additional support for the costs (...)
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u18	Prime Minister, we are celebrating a birthday today. It has been exactly a year since we all had to stay in our quarters, checked with drones and monster fines. We have been faced for a whole year with the morbid malpractice surrounding the residential care centers, the malpractice surrounding the purchase of mouth masks, the failing policy around the test kits and the contact tracing, a blunderbook full. Prime Minister, for a year we have endured a series of absurd measures, half and whole lockdowns, and curfews. We put our education at a disadvantage. We ruined retail and catering. You have become the perfect traveler of molochs like Amazon. We have been listening for a year to the whirlwinds of half and whole experts, who could never shake anything out of their mouths except that we had to go into quarantine. It's always the people's fault. You have no pandemic strategy, Prime Minister, except this one from quarantine. Einstein once said that doing the same thing over and over again and expecting another outcome is the definition of madness. In the meantime, you're also Prime Minister of Lousy Promises. You close the barbershops as the number of infections in the schools increases. You always promised the light at the end of the tunnel, but it was always the lights of an upcoming train. This lockdown is yet another emergency brake of your failing policy. There is only one solution at the moment, Prime Minister, and that is vaccination. But even that's a mess. In the United Kingdom, 800,000 people are vaccinated every day. That's the same as for two months in our country. I have only one question: when will there be a redeeming strategy instead of a policy of padding and wetting and false promises?
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u19	Madam President, Prime Minister, first of all, I would like to say that it is good that you are present in the Chamber today, just as it was good yesterday that you came to the Federal Advisory Committee on European Affairs immediately after the press conference. Of course, your place is also in Europe, because Europe has an agenda that is important for the future in the resolution of this pandemic. At the moment, your place is in the Chamber, so we can question you. That's the spirit. Secondly, our country has been able to control the virus in recent months. Without any gloating, I would like to refer to the Netherlands, Germany and France, the neighbouring countries. We have managed to keep it under control thanks to the people who have effectively respected the measures. We must not disappoint these people today. Thirdly, reaching a consensus in a federal country is not easy. Ask Angela Merkel. Each government, every sector and every party comes out loud with their own aspirations. The relief brigade was never far away. It is noisy when it comes to relaxing, it becomes a lot quieter when those Members are specifically asked what they place in place of the current policy. Prime Minister, if things are difficult, we rely on political leadership. You are the chairman of the Consultative Committee, you must carry out what was decided there. What people do not understand is that ministers and party leaders distance themselves from decisions of their own government. I call that irresponsible behaviour towards those who bear responsibility. Prime Minister, was there a complete consensus between all the governments yesterday? If there was that consensus, will you implement, defend and implement the decisions of the Consultative Committee?
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u20	Prime Minister, the measures that you took yesterday are hard but necessary to keep the prospects for young people and schools, for the Horeca, but also for all the other sectors that have been under arrest for so long. For these, it's tabula rasa. It's hard for all these businesses that are already facing a cruel drop in customer base, hard for all those who had just reopened, hard for the people who, for more than a year, have been making enormous efforts and suffering. Today, it is not a question of pointing the finger at a particular sector. Today, what is needed is to limit contacts. We need to make a final collective effort, I hope, and focus on the vaccination campaign in order to have new perspectives. If we want to play together, we first need a concerted strategy and it is concerted. You have taken into account the opinion of the experts. You also took into account the hospitals that asked for strong measures. If we want to play together, we also need a strategy that is understood by the team as a whole, and here it must be recognized that the exit of the Concertation Committee has given rise to some sometimes discordant information and flouting. If we want to play together, we must not let some play against their own side. Only a few hours after the announcement of the decisions, hear a former minister and party president say all the harm they think when their formation is those who make the decisions, sorry, but it is a cruel lack of loyalty, solidarity, political sense and also respect for their own ministers. Prime Minister, can you now clarify the measures announced yesterday concerning, in particular, the suspension of courses in education? How will you continue to provide financial support to the affected sectors? How are you going to recover the membership of the population? Thank you, Prime Minister.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u21	Madam President, Prime Minister, ladies and gentlemen, the people are becoming cynical, even sarcastic. I have just read a statement by Mr Van Gucht that the figures might stabilise next week. I got a text from a friend asking to wish you luck, because your press conference already got the first results. That's absolutely spectacular. Another friend had the impression that for days a precision bombardment of panic bombs was thrown down, hoping that the ban commands could then enter civilian country, because perhaps the resistance was broken after days of preparation. That feeling is shared by a lot of people, and that's not because they deny the disease. There are indeed covidont connoisseurs, but there are very few of them in this House, I think, and we certainly do not. We are talking about medicines, not about the disease. It's about whether the drugs you take out of the locker will help. I've been asking that here for weeks, and I think that's what the people are looking forward to. Does a night clock help? Could you give me an answer to that? Have non-essential stores, as it is called, increased the corona virus in recent weeks? Would you answer that? Or do you like a quack take a few extra pills from the locker, because there will be one that works, one never knows? But these drugs also have side effects and they cause cynicism and sarcasm to the population. Hence my repeated question: will you now tell the people that the measures you are taking help, why they help and what problems they are solving? The debate is not about the disease, the debate is about the medicines used.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u22	Madam President, it is clear that we are at a very decisive moment in the fight against the virus. I thought it was important to be here and I thank you for allowing us to start an hour earlier, so that I can also be present at the European Council. A number of questions have been asked about vaccination, but I will have them answered in more detail by the Minister of Health. However, it is clear that the production of vaccines is a very important issue at today's European Council, as I have said on several occasions. The European Commission and the Member States must ensure that the agreements concluded with producers are respected and consider how we can be more proactive in facilitating the production of vaccines. This will be one of the important speeches I will make at the European Council this afternoon. With regard to the decisions taken and the way in which they were taken, last week after the plenary session, I decided, on the basis of disturbing signals, to speed up the consultation committee's meeting. The cluster analyses mainly revealed virus outbreaks in schools and in the workplace. In fact, on Tuesday, at the beginning of the week, I had already had discussions with the employers to see how we can ensure that the obligation to telework can be met and what we can do to ensure that working on the work floor for those who cannot telework is safer and, for example, more tests can be carried out on the work floor. On Thursday evening, moreover, the federal nuclear cabinet had already come together and the consensus was that we should be particularly vigilant and that we should monitor the situation day after day. At that time it was not clear whether we were sitting on a rising plateau or rather in a situation where things would speed up. That is why the Consultation Committee of last Friday took a number of decisions. Firstly, a number of facilitations which had been envisaged were postponed and, secondly, a number of decisions already taken in some branches of education were generalised throughout the country. The Consultation Committee had also instructed the Ministers of Education to carry out the following task – I quote the note which was drafted at the initiative of all governments: "In view of the acceleration of the increase in the number of contaminations and outbreaks in education, the Committee instructs the Ministers of Education to submit, by Monday" – i.e. on 22 March – "a detailed and comprehensive plan to reduce as much contamination as possible and as quickly as possible the number of outbreaks." That was the decision taken by the governments together at that time. On Monday and Tuesday, however, it became clear that the situation was getting worse. That is why I asked for the Consultative Committee to be convened as soon as possible on Wednesday morning. I also asked our experts to give advice on the methods we could use to stop the continued linear increase. Tuesday evening, I already had a digital consultation with the prime ministers. Everyone felt the sense of urgency, everyone was convinced that a cooling-off period was needed and that that period should be a solidarity effort, in all branches of our society. Yesterday, the whole Consultative Committee took the decisions that are now known. All the governments of our country have been associated. After the meeting of the Consultative Committee, I heard all the Prime Ministers say that the decisions taken were necessary. They defended those decisions, which is also the case after a meeting of the Consultative Committee. Of course, these decisions came at a time when we had hoped to be able to make other decisions. We had hoped that we would have taken the turn towards perspective. Clearly, this is a disappointment. But this disappointment is not only felt in our country. All of our neighbouring countries are forced to take measures that they did not think should be taken a few weeks ago. The face of the pandemic has changed, it is clear, and that is the main reason for these measures. We are not talking here about the fact that citizens have or have not fully followed the rules, the pandemic has changed because the variants are now dominant and more virulent. This disappointment must not distract us from what is really necessary. If we see an accelerated increase in hospitalisations, we know that there is only one solution, that is to limit contacts everywhere as much as possible. Whether in the workplace, in shops or in schools, everything must be done to minimise contact. That is the basis and substance of the decision taken yesterday in the Conciliation Committee. Do everything to make sure that contacts are restricted. It is logical for competent ministers to look at the way in which this is organised. However, make sure that we avoid getting in touch with each other. I have also heard all the Prime Ministers defend the measures in this way, namely that they will ensure that there are as few contacts as possible. The Consultative Committee acted accordingly. It's decisions that are needed to break the third wave right now. I have no doubts about that. All of us together, all governments together, but also all citizens together, will be able to break the third wave. If we have learned one thing this year, if the current pandemic has taught us one thing, then it is that the pandemic does not tolerate politics. What the pandemic needs is crisis management, maneuverability, adjustment and coolness. This means that if the situation changes, it needs to be adjusted. This means that sometimes plans have to be put away when the situation changes. I have no shame to confess that I do not hesitate to change plans, if necessary, if the situation has changed fundamentally and our people are in danger. That is also what the people expect of us. This also means that the management of the pandemic is sometimes a lesson in humility for all of us. However, I will do what is necessary to protect our people. The pandemic has also taught us that we can only control such a situation by working together. If everyone brings their share and we provide a collective and solidarity effort, then we will reverse the figures. It is certain that such an effort is not easy, but if we all stand together, we will succeed. If the Consultative Committee had not reached a consensus yesterday, it would have been not only about vaccination centres but also triage centres in the coming weeks. In those centres, doctors should choose who gets another bed and who doesn't. Most beds would be occupied in the meantime because too many covid patients would have been included. I am therefore pleased that the Conciliation Committee has been able to reach a decision by consensus. I cannot imagine that there would be someone here who would want another decision to be made. It is true that making decisions in our country sometimes requires angelic patience. It sometimes takes time when the situation would like us to act quickly. I attach great importance to that consultation. I attach importance to listening to all governments in order to reach a joint decision. I would therefore like to express my thanks to all the Prime Ministers for the efforts and the courage that were needed yesterday to reach a decision by consensus. I attach importance to consultation, but I also attach importance to the fulfilment of the agreements and, afterwards, to the joint defence of the decisions we have taken. In my view, that is the only way forward. This is also what we are required to do: make the necessary decisions, listen to each other and defend the decisions together and implement them together.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u23	Prime Minister, thank you for your answer. You're calling for membership. You're calling for trust. How do you want citizens to trust you and trust your governments when, in your government, parties of your majority denounce the measures that are taken, when parties of your majority play it electoralist, when parties of your majority here again, today, talk about erratic management? Prime Minister, yes, this management is erratic, even the majority recognizes it. This will not bring us out of the gravissim situation in which we find ourselves. This will not allow our fellow citizens to regain their freedoms tomorrow. This will not allow us to finally have a much more effective vaccination. Indeed, has the face of the pandemic changed? Yeah, he's changed, but we've known since January that he's going to change. We've known since January that variants will dominate the landscape in a few weeks. So we're in the current situation. Since the beginning of January, I have been making proposals on vaccination: to space the two doses for Pfizer, to administer a single dose for patients who are positive for covid-19, knowing that this would give them a correct immunity (...)
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u24	Mrs Fonck, your time has expired.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u25	You chose not to apply them even though it was scientifically validated. We're just gonna start looking at it. We've lost valuable time. I hope that this will now be implemented quickly.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u26	Prime Minister, a great deal has been said here about people lying and false promises. I'll quote a few false promises. Then I'm not even talking about the coronabarometers that were announced and we've never seen. I am talking about literal promises from your policy statement of 1 October 2020: "I say clearly here: our country, our economy, our companies, they cannot cope with a new overall lockdown." On 31 January, you said, "If the hairdressers open, that's for good." Today the hairdressers are still safe, Saturday they are no longer safe. Those are all explanations in which you lie to people. In the meantime, I think this has become the mascot of your government. (The speaker showed a Pinocchio) That's what you've become good at, lying to people. You're wrong, the core isn't restricting contacts, the core is vaccinating, testing, tracing, all this government is failing in. Do you think after a year you can tell someone that a short lockdown is going to provide a solution? No one believes you anymore. Your coalition partners no longer believe you. They fight on the street. The citizen doesn't believe it anymore. I don't even think you believe it anymore. This is for you, the Pinocchio Prize. You're the champion of lying to people.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u27	Colleagues, the corona crisis is too serious and too painful, Mrs Pas, to perform a cheap spectacle here and play political games. It's your choice to deal with it that way. Colleagues, Prime Minister, no one takes the corona measures for his pleasure. Nobody. No one has a magic formula to get out of this health crisis very quickly, not even the opposition. You must explain to me, Mr De Roover, that yesterday you agreed to the measures in the Conciliation Committee and that you are here today nothing but critical and negative. You'll have to explain that to me, because people don't understand that. Soon you may have an opportunity to explain. It is true that we must now insist on compliance with the measures. That is now crucial to bring down the numbers. But indeed, how do we want people to comply with the measures, when they see politicians rolling on the streets? If the usefulness of the corona measures is constantly questioned by politicians themselves, how on earth do we want people to have greater support? Anyone who sits around the table in the Consultation Committee and agrees with the measures should not come back and complain to the public afterwards.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u28	Thank you, Prime Minister, for your reply. It is true, we have a virus that we unfortunately have no control over. But when I hear some of you in this House, I fall into the ground of substitute shame. I am here as a new Member of Parliament, and I must say that I find it regrettable how we are dealing with the Prime Minister here today, who is trying to get the crisis under control. Prime Minister, you are about to have an important meeting. I wish you every success in that. We are counting on you, because we really need the vaccinations to get out of here.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u29	Prime Minister, you are right on one point: the variants have won the race against vaccination. The problem is, we know this is going to happen and we know this race is going to be lost for months. Since January, not only a series of experts, but some of us have explained that this is inexorable. This was going to happen less quickly than in Britain, which had left its bars and restaurants open, but we all knew that as soon as the British variant was in the majority, the risk of exponentiality would be there and that we would have a pandemic in the pandemic. Nevertheless, in your government, we had invitations to make promises to hairdressers, restorers and all the others, and that is what we are paying for today. That's amazing! The same happened in March and October last year. Every time, our country imagines that, by magic, the reality that strikes all our neighbours will eventually save us. Every time, we're wrong and it ends up catching up, even harder than the others. Vaccination is the key. There is a need to mobilize the population by setting clear goals. Why not make a commitment to mobilize all wills so that, for example, all over the age of 60 are vaccinated before the summer or, in any case, at more than 50% or 60%? If you give this kind of horizon, you will give the impression that the sacrifices we all make will be worth it. We're missing something like that. We lack a date, even a date of mobilization, even a theoretical one, to say that vaccination is accelerating and that what we do is worth it. I believe that this kind of commitment and mobilization should be made.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u30	Prime Minister, it is good that you stress the importance of solidarity so strongly, but that important message does not seem to have arrived everywhere. Politicians have an incredible responsibility when it comes to choice, results and acceptance of measures. Mrs. Pas, the virus is our enemy. Let us not use the Easter break to make things worse and get carried away in a political game. (Protests from Mrs Barbara Pas) I am also sorry to have to say that here. In any case, let us use this period to fight together in solidarity and to ensure that we can defeat the virus. It is the responsibility of everyone in Parliament to put this above political profiling. This is what people expect from us, that we accept our responsibility. That's also what they can count on us for. I'm counting on you, too, colleagues. I am counting on us to fight this battle together and show solidarity. That's very important.
ParlaMint-BE_2021-03-25-definitief-55-plenair-ip094x.u31	Prime Minister, yesterday your government ministers said that the mistake was once again with the citizen, and today you say that the mistake lies in the variant of the virus. Why can't you now admit that your policy of recent months has failed? There's obviously a link. You can see that for yourself, can't you? You come here today again to exert emotional pressure and declare that in hospitals people will be faced with the choice of who gets which bed. That is exactly the choice they had to make in Italy a year ago, and where are we a year later? For the same choice. That shows only the failure of the policy. That is why we must come up with solutions. We come up with solutions. First, general testing and tracing. We're too weak in that. Secondly, testing in companies, in the meat industry and in other industries. That's what's missing out there. Thirdly, delete the patents of the pharmaceutical industry. How is it that production chains exist in Europe and in the world, that the molecules are known but not produced? How can we in our society allow patents to put such a brake on the production of vaccines? Fourthly, the quarantine fee should go to 100 %, because people should not choose between at least 30% loss of purchasing power or go into quarantine. These are the four solutions that you need to apply today.
