ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u21	Madam President, Prime Minister, the figures are poor and once again we are going to have the debate to determine for which sectors and parts of our community we can close the tap better and for which parts we can open the tap. Let's take a look at what Sciensano himself says about the origin of the infections. Where are the clusters? The figures are clear, 40% of clusters originate in the companies. However, that is a taboo. How many colleagues have talked about the companies here in the last year? That almost never happened, it was always about the young people and private life. What, however, is happening behind the walls of Belgian companies? Apparently that's a taboo, but that's where we find 40% of the clusters. Are we going to decide to shut down our entire community again? Ladies and gentlemen, let's talk about this taboo. You proposed to solve the problem by tackling the insufficient application of telework. But the figures from Sciensano show us that the difficulties are present mainly in places where telework is impossible: in the food industry, in construction, in cleaning – in short, wherever workers cannot apply this rule. Once again, this virus affects workers and workers! And you're going to tell us that the solution lies in telework? No, Prime Minister, it translates into the inspections to be carried out within companies. It must be ensured that, where workers perform their tasks manually, they are also protected. I do not understand why, in order to solve this problem, you invite only employers. What about the unions in there? Why do you only summon one of the parties? Trade unionists who participate in the Prevention and Protection at Work Committees (PTPCs) are the eyes of workers. That is not right, Prime Minister! The world of work must be taken into account, as its members know how to protect their rights. Therefore, I would like you to convene them so that this debate can be held.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u22	Each member of the government interviewed is entitled to five minutes to answer the various questions.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u23	As indicated by spokesmen Steven Van Gucht and Yves Van Laethem, our country is on a rising plateau today. Ultimately, what we are seeing today is broadly in line with what the experts had announced to us on the basis of models proposed three weeks ago, namely that at the end of March, early April there would be an increase in the number of hospitalizations and then a decrease. What we see is that this increase is coming a lot earlier. This is different from the baseline scenario on which we were based today. The day before yesterday the number of hospital admissions was 208, yesterday it was 207, today it is 206: that is on the high side of the predictions. We also saw yesterday that the number of positive tests on Monday is above 5,000. This must be an absolute warning that the circulation of the virus has increased significantly. That was one of the reasons why yesterday we had a meeting with the prime ministers in order to analyse the situation properly. What concerns us, Prime Ministers and Federal Government, is that we see that the strongest increase in positive cases is among young people between 0 and 19 years of age. We're seeing a sharp rise there. This increase among young people was the subject of a consultation meeting held today between the Ministers of Education. It is necessary to analyse in detail what is happening in the young population and in schools in order to be able to develop scenarios to try to control the situation. One must be clear: if we see today a net increase in positive cases among young people under 20 years of age, it is logical that we see one also among their parents, 40-65 years of age. This latter age category represents the largest share of hospitalizations. This situation is a matter of concern. Hospitals are scaled up to phase 1B, which means hospitals are getting ready to accommodate more people in intensive care. The Minister for Health will go into this in more detail. Sciensano's figures clearly show the places where the clusters of contamination occur, especially at the workplace and in schools. That is why I have asked the employers' representatives to come to me this week, so that we can clearly agree with them that teleworking is an obligation. Providing the opportunity to work from home is the best way to stop the chain of contamination. I am fully aware that people have been working at home for almost a year and that it is particularly challenging. We will also take measures for workers who cannot telework. The Minister of Health will present a system of rapid workplace testing that will help us get out as quickly as possible of those who may contaminate others. In the discussion about return times, we spoke clearly about the perspective, but it is not today, because today it is absolutely too unsafe. What does all this mean for the next few days? First of all, I think it is clear to everyone that we must be particularly careful. We must all share the message that we are in a delicate situation and that we must be particularly careful. The experts and the commissioner do the analysis and review scenarios. A Consultation Committee was scheduled for next Friday. We're evaluating the numbers for now. Let it be clear: it is the figures that should help us to determine what is needed, not the emotions, not a panic mood. It's the facts that have to help us with this. What is important is that we safeguard the prospect of 19 April for schools and the prospect of 1 May for a number of reopenings. How can we safeguard that? The rules that we have today and which have been successful are still the right ones. We must continue to respect these rules: to avoid contact, to keep our distance, to work from home, to do everything possible to avoid contamination and to be hyper cautious. It is still the golden recipe to ensure that we can control this situation.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u24	Madam President, ladies and gentlemen, as has already been said, many people have today been included in the intensive care section because they are suffering heavily from COOVID-19. The infections are rising very strongly. We will therefore have to do everything we can to ensure that our schools can be fully open on 19 April, so that they can work normally, not with distance learning. We should also be able to open the cafés and restaurants completely on 1 May. That's what we want. For that we now have to take everything out of the closet and take measures. What we need to get out of the closet is vaccination and testing. Mrs Taquin, I would first like to give a number. Yesterday, in one day, 73,000 people were tested in Belgium. It's a big deal. We cannot say that we do not use a huge testing capability. But it is true that we can do better. We distinguish three lines in our testing organization. The first line, which is essential, is to test symptomatic or at-risk contacts as quickly as possible. Mrs Taquin, let me say that I have a few problems here. In the province of Liège or Hainaut, it is noted that in comparison with the Belgian average and the other Walloon provinces, very few people are tested. We do not believe that the virus is circulating there! It is therefore necessary to mobilise, through general practitioners and public authorities, all citizens everywhere, to get tested if they have symptoms or have had high-risk contacts. It's very important. This first line must be mobilized. The second line concerns repetitive testing within public and private organisations, also by easing the regulatory framework. We're working on it. I rarely agree with Mr Hedebouw, but he is right: we must protect those who have to go to work. They must be protected, inter alia, by organizing repetitive screening and mobilizing occupational health services and medicine. We consult with all these sectors, with these actors. But it is clear that employers have a central responsibility. The Prime Minister was right to target this responsibility. Repeat screening is also a protection for workers. We will deploy it, not only in private companies, but also in the police and in education, where we will expand the pilot project – which you know – after Easter. The third line is the repetitive testing of citizens by self-testing, which we will develop by creating the appropriate regulatory framework. Self-tests will not be a passport to gain access to an activity or not, but will be an extremely important tool to mobilize everyone to protect themselves, to verify what is happening and thus protect others. Therefore, the priority must be vaccination, testing and prudence. All available resources must be mobilized. It won't take as long as we can imagine. We know we can vaccinate the population with safe and effective vaccines. So we will win!
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u25	Thank you, Prime Minister, for your reply. Teleworking remains one of the most powerful means of preventing the spread of the virus. But even after a year, I still hear too many people saying: we have been sitting on that taboo at our kitchen table for a year. That's mentally heavy indeed. Moreover, this also gives financial pressure. Because the extra costs for heating and internet are hard to bear. We have to stick together. That's right. It seems very important to me that we should be able to keep the schools open and that we should be able to achieve the relaxations that have already been announced. But that requires solidarity from all of us. The employers, too. That is why I would once again urge companies to implement a genuine teleworking policy so that teleworkers can continue to do so.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u26	Mr Prime Minister, Minister, thank you for the answers. I can only share your ambition that the agenda you drew up for 19 April for education and for 1 May for all those sectors that have been closed for so long will retain the perspective. It would be a huge blow if it didn't. This also means that anyone who comes to the next Consultative Committee must come there with an open mind and be prepared to take the necessary measures to achieve the objective effectively. That is why our group regrets that some Communities have already closed certain gates in advance. We really must show solidarity in the exercise. Prime Minister, Minister, you have been following a consistent course for months, and you are doing it well. Go on like that. Frankly, the figures you just outlined on cluster outbreaks in young people, and the contagion rates that rise by thousands every day, are worrying. As far as I am concerned, you should not care about reckless proposals such as relaxing at the moment and setting terraces that the catering industry itself has not asked for. That's recklessness. Please don't let that guide you.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u27	Minister, you have forgotten my question. However, if you do not lose sight of the non-urgent concern, you will take a big step for our people. I continue to stress that we must go for a general solidarity system of care, which also means that patients who need non-urgent care must be able to be helped. After all, I repeat that today's non-urgent concern will become urgent concern.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u28	Prime Minister, Minister, thank you for your answers. I take note of your call to mobilization and learn with satisfaction the progress of self-tests. For the rest, I note that you are very cautious. In fact, we are entering a period of great uncertainty. As such, I would like to reiterate my call for confidence in parliamentary democracy. Yes, I know that a draft pandemic bill is being discussed for the time being. However, the present situation offers us a good example of what I am saying: the more uncertainty increases, the more complex we need to juggle with complex data, the more trade-offs between health, mental health and the economy, the more we need to be able to rely on parliamentary democracy. Whether it's tomorrow or next week, it doesn't matter, but – gracefully! – Do not restrict freedoms by mere ministerial decrees! Come back to Parliament! If it is really necessary, we will be delighted to share the weight of these responsibilities and the support of the people.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u29	Minister, I can hear you, as I have been doing for months. I asked you about the testing on February 4 – and I started questioning you in October. That's a problem. A year ago, WHO urged countries to test, test and test. For months, it was impossible to test massively. We've been able to do this for three months. However, we are not doing so in line with the restrictions on our freedom. Still today, I hear you answer that there is a problem, that you can do better, that the regulatory framework needs to be simplified and that one for self-tests needs to be created. We know that, but it could have been done all this time! Minister, I am disappointed. Obviously, the vaccine will help us get out of this crisis. That's why people have to get vaccinated. The same applies to testing. Here too, for this reason, we have to get tested.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u30	Mrs Taquin, your time has expired.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u31	You'll excuse me, but by adding caution...
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u32	Mrs Taquin, your remarks will not be reflected in the record, because your speaking time has expired.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u33	Ladies and gentlemen, if, after Mr Lachaert's speech, the question of whether or not there are any liberals has been raised, then an answer has just been given. Yeah, they're still here, but they're not at Open Vld. Vaccination is indeed a key word. The pace is not very high and even at that low pace not every region can meet the same level of vaccination. I hope that, in this respect, all regions will take full responsibility and take an example of that maled Flanders. Secondly, I share the disappointment which has just been expressed. Mr Vandenbroucke, as regards self-tests and speed tests, we have been dealing with corona for over a year now, and you are now announcing that everything is being prepared so that we can use them. Can you guarantee it might be okay with the next pandemic? You're really late here, aren't you? Mr Verherstraeten, I am glad to hear that you have such high regard for privacy. You will certainly be on our side to fundamentally amend the proposed draft privacy threatening pandemic law.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u34	Prime Minister, Minister, we have certainly come at a turning point and I think you have clearly understood that this moment should not be missed. You have clearly understood that the situation in hospitals should be taken into account, but besides somatic health, there is obviously the mental health, very worrying and also the financial health of our sectors, especially that of the sectors that are still at a standstill. I'm glad to hear you today. In particular, when I urged the government to go faster, to do better, to hit harder, I heard in your speeches this willingness to test better. This is certainly one of the keys: testing. We need to test more and better. It is necessary to isolate when necessary. There is also a need for more vaccination. It's obviously the light at the end of the tunnel. It must be borne in mind that from now on, people will celebrate their second birthday in a confined manner. If we are to be able to resume normal life quickly, we will have to make very strong progress in our work in favour of the affected sectors. Thank you for your answers.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u35	Finally, Mr. Hedebouw's last reply.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u36	Ministers, I am glad that you have pointed out that there is a problem in the workplace. This is a point that is too little discussed here. I hear we talk again about schools, children, young people, etc. But let me tell you, and you also feel it, Minister, that there is a taboo on what is happening in companies. I hear your will about the widespread testing in companies. I believe that this is a positive step and that it must be implemented. However, I would like to go a little further. I meet a lot of workers in the food sector (industrial butchery, etc.) Many contaminations and clusters occur in these places. Many workers say to me: "When I hear that some of my colleagues are contaminated, I'm faced with the complicated question of whether I'm going to quarantine and lose 30-40% of my purchasing power or whether I'm staying at work without saying anything." For workers who earn between 1,700 and 1,800 euros a month, this is a real choice. It's not a small choice. In Belgium, people should not be faced with this choice. They should be able to think only about their health and the health of others by quarantine without fear of losing part of their wages (...)
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u37	Your time has expired, Mr. Hedebouw.
ParlaMint-BE_2021-03-18-definitief-55-plenair-ip093x.u38	Minister, unions have been negotiating for weeks to get pay increases for the entire world of work. In front of them, the boss gives peanuts! I don't know if you've read our study on BEL20. One can learn that 17 out of 20 companies have decided to grant a total of €5 billion in dividends to their shareholders. So this is not the crisis for everyone in this country! I'm sure it makes you think. Your party president also announced that he supported 200 per cent of the March 29 strike announced by the common union front. This shows that the lines are moving. We're starting to get the shock, we're starting to feel the anger of the workers, the strength of the world of work that pushes you in the back. Every day I receive messages from my trade union friends in the chemical, metal, Liège and Antwerp sectors. Minister, the strike of 29 March is not only against employers, it is also against you and your government! On the one hand, there is the discussion on wages and on the other, there is the debate on career ends. Do you think my former colleague at Aldi will be able to work until he's 67? If she works until the age of 58, it will be a miracle! Do you know how many times she has been treated with tendinitis? You don't know that because you've never unloaded trucks! Minister, what are you going to do so that workers can get real pay increases by making the standard indicative? What are you going to do to ensure that, at the end of the day, workers are entitled to a pre-pension at the age of 58?
