ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u12	Madam President, Minister, as you know, things have been moving in the workplace over the last few weeks. The displeasure is really tangible. This week there are strikes at Agfa Gevaert, Arcelor, Lonza, BASF, Baxter, Takeda and last week at Lidl. Mr. Secretary, don't worry. There will be many more actions in the next few weeks. In fact, we warned you about this six months ago during the Ipa negotiations. This morning, one of Aperam's guys told me he didn't get it anymore. He got his energy bill that morning. She went from 100 euros to 240 euros per month. He was wondering how. The same thing actually happens at the pump. He noticed that people went to work to pay for their gas, to get to work. That is the reality. The euros are also ticked at the cash register in the shop. Life's gonna be a lot more expensive. People are really starting to feel their purchasing power. Mr. Secretary, where's the respect? People aren't stupid. They are now really seeing what they are worth in relation to capital. They were good enough to continue working in the frontline during the Corona epidemic. They made the profits for employers. They made sure that there were mega-profits in the employers' bank accounts. For example, BASF was ready to pay 2.7 billion euros to shareholders. Now that it's time to better reward the working class and give butter to the fish, the workers get a big njet. Yesterday we heard through your party that it supports the workers in their demands. However, there is a very small problem. It's your royal decision that put them in that situation. That is why I have the following simple question. Will you be consistent and withdraw your royal decision on the wage freeze?
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u13	Madam President, Mr Colebunders, thank you for your question. As you know, sectoral negotiations are still under way in most sectors. Some sectors already have an agreement, such as the food industry, fuel trade, transport and logistics, taxi and relocation sectors. These are measures relating to purchasing power, but also to quality of work, end-of-life measures, training, mobility and so on. We also see agreements being reached on the corona premium. In some sectors it is granted sectorally, while in others it lays down criteria for allocation at enterprise level. In some sectors consultation is more difficult, as in the chemicals sector, but this is not exceptional. The negotiations are also about more than wage increases, and, as you know, the sector has recently been affected by serious incidents such as 3M. The trade unions therefore demand measures for the well-being of workers and require more extensive medical supervision. These legitimate demands seem to be rejected by employers for the time being. However, I have heard that there is a willingness to negotiate further. A new meeting is scheduled for next week. The social mediators of my administration facilitate this sectoral consultation and are also available if reconciliation is requested. As for ArcelorMittal Gent-Zelzate, there is normally a conciliation meeting tomorrow. I am very pleased with the attention paid to training and other qualitative aspects of the work. As you know, I am committed to this, including the individual right of all workers to five days' training. Finally, I will shortly come up with a plan for well-being at work, and I have no doubt that this will facilitate the sectoral negotiations in the future.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u14	Minister, you think it is normal that there are already employers, you have just mentioned the chemical sector, in which the negotiations have already begun, although they do not even reach 0.4%. What did you do during these Ipa negotiations? You put the employers in a lazy seat. They feel strengthened by a government that always takes their side. Let me be clear, Minister, that 0.4% is already the minimum. That's true for a lot of employees. For you, this is the maximum. And let us be honest, many sectors, such as the cleaning sector and the service cheque sector, do not even touch that 0.4%. I wonder what you have to tell these people. There is only one message, Minister, to withdraw that 1996 law, otherwise you will not know what to expect for the autumn.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u15	Mr Minister, you have communicated a strong investment budget: 365 million from the European budget and 250 million from the federal budget in one shot by 2024. However, at the same time, we learn that with the Vivaldi government, you have decided to proceed with a de-financing which you obviously did not brag about. The figures highlighted by various researchers show savings for rail allocations of EUR 255 million by 2028, EUR 420 million by 2032, and much more for the future. These budget cuts - you will all have understood quickly by doing the calculation - exceed in the medium term the refinancing you have announced. However, the urgency and magnitude of the climate challenge are imperative for us, and rail should therefore be a priority, not only in speeches but also in actions. A major priority for climate, but also socio-economic reasons, only think for a moment of the weight of daily traffic. Yesterday the government finalized its official notifications, its budget notifications and the transposition of the government agreement announced a week ago. It is now time, Minister, to tell us exactly what is happening. When you were a Member of Parliament, you often argued for transparency. My question is therefore very clear: what savings do you impose on rail, SNCB and Infrabel? The time has come for transparency and truth.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u16	Mrs Fonck, with this government, SNCB and Infrabel are no longer fiscal adjustment variables but levers for the mobility of the future, for the climate and jobs of tomorrow. The past is 210 million euros of structural savings decided by the Di Rupo government of which you were a member; 2 billion euros of savings decided in 2014 by the MR/N-VA government and all their consequences for workers and the network that has not been sufficiently maintained or developed in recent years. I've done the accounts of this government. Since the beginning of the legislature, in addition to the ordinary allocation, an additional EUR 1,510 billion will already be injected into the Belgian rail at my initiative by 2024: - The financing of the Plan Boost which allows to intervene where it is most urgent on the network. - European resources (EUR 365 million) for the modernisation, digitalisation and strengthening of the network. - The 250 million euros of the last budget conclave to strengthen the accessibility of the stations and to finance our ambitions in terms of modal shift of goods. - Compensation for SNCB related to the health crisis and loss of revenue. - Funding for the rehabilitation of the network following the floods. - New operational resources for our two railway companies and in support of night trains (€812 million for SNCB and €692 million for Infrabel). Is that useful? Certainly! Is that enough? Certainly not! Many unmet needs and useful investments are to be met. Is it over? Of course not? I've only been here for a year and I still have a lot of plans. The train threatened to derail, Mrs. Fonck. We put it back on track. There's still work, but we're on the right track.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u17	Minister, do you know what MP Gilkinet would have said to you? He would have said to you, "Mr. Minister, what you're saying here is smoke!" And Congressman Gilkinet would have been right because you take back what you give to each other with one hand. In fact, you highlight what you're giving. Not a word here about savings! Yet these savings are clearly imposed on rail, not in one shot as for investment but in a structural way. It's obviously a de-financing. Like you, I can deplore the de-financing of the past few years. But is this your only satisfaction and justification? I'm interested in looking to the future. What interests me, for a government that so-called is climate, with so-called strong climate ambitions, is that there is an investment that is not accompanied by rail de-financing. Now that's what you're doing! They are far away your two trains per hour at each station! (...)
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u18	Minister, hundreds of millions of euros extra for the budget could have been on the negotiating table last week. However, this has not happened, because a number of large shareholders of Belgian listed companies have managed to avoid as much as EUR 7 billion in taxes over the last 20 years. I have repeated many times that each part of it is nothing too much. That should be at the heart of our tax system. However, some shareholders manage to avoid that 30% tax on dividends year after year. This will again feed on much frustration and anger among all those citizens and businesses who pay their share, often at rates that are a lot higher than 30%. They pay too much taxes because some people do not want to contribute at all. That's unacceptable. Those cheats have to get out. We have to get the money where it is. It is precisely for this reason that this government has agreed that we will step up the fight against tax fraud considerably. By the end of the legislative term, we will have to knock as much as EUR 1 billion more out of the pockets of these big tax fraudsters. Some people in the opposition like to make fun of that. What they do is laugh with all those citizens who pay their taxes nicely. Is our legislation strict enough to prevent that kind of stock construction? Are we doing enough checks? Do banks and other financial intermediaries through which these structures are set up assume sufficient responsibility to avoid fraud?
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u19	Minister, three years ago, on 18 October 2018, the CumEx-Files 1.0 came out, representing a value of 55 billion in eleven countries. Now, exactly three years later, we are talking about 140 billion in nine countries. As Mr Vandenbroucke said, this gives rise to displeasure and sadness. Belgium would have lost 300 million a year in tax revenues. When you hear these figures, you have the feeling of constantly chasing the facts. Still, I don't want to just cry with the wolves in the woods. First of all, I would like to say that things are happening and have happened in the last five years. Specific to this problem, the tax authorities have been able to stop nearly EUR 800 million of unduly claimed withholding tax. The court is now reaching a conclusion in some court cases to bring a number of people to justice. So there's not nothing happening. If the tax authorities and the public prosecutor are doing a good job, that may also be said. It is also important for citizens to know that things are happening. The claim that nothing happens is populist. However, the problem remains immensely large. The fight against tax fraud is continuing. Many solutions are international, but we can still do things at national level. The figures in today's research are alarming. Minister, your administration has disputed the researchers' figures. How does your administration view the size of the problem? What impact did the legislation unanimously adopted by the Court in 2019 have on this issue, as identified in 2018? How do you feel about the revelations that have come to light this morning? In what way do you want to deal with this? Are you considering new measures, new resources, legal initiatives or an approach at international level?
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u20	Colleagues Donné and Vandenbroucke, the articles published this morning in De Tijd and L'Echo show once again that the fight against tax fraud must be an absolute spearhead, not only of the entire government but also of the entire Parliament. After all, our citizens no longer accept this fraud, and it is more than right that they should no longer do so. The possible fraud involving exemption or recovery of withholding tax on dividends has, of course, been in the sight of the fraud inspectors and the fraud detectors for some time now. My administration detected this construction a few years ago and it also proposed a legislative amendment at that time. That was in 2018. At that time, it also started with a decisive control. However, its detection remains a real challenge, precisely because of the international dimension of possible fraud. These are constructions which, of course, use international rules. These international rules are contained in our double taxation treaties and our exemption rules for withholding tax. Tackling this particular fraud is therefore quite a challenge. It is a challenge that we must not go out of our way. There are currently a number of court cases in New York, where both legal and natural persons have been detected and charged. A specialised law firm has been deployed to defend the interests of our Belgian State, precisely because of the international nature of this file. As you know, we are also stepping up the fight against fraud in our country. We invest in that too. Moreover, the recent budget provides for the recruitment of additional fraud detectors. The selection procedures for the recruitment of inspectors with experience in international taxation will be launched tomorrow. So we're playing the ball for a short time. I also said during last week's budget debate that we are currently working on a second action plan. That's specifically aimed at international constructions. On Monday the proposals were explained for the first time by the members of the College for the fight against tax and social fraud. A project was also submitted to improve the procedure for the refund of the withholding tax. So that is still before us for discussion. In our first action plan, we attached a great deal of importance to the cooperation between tax authorities, the police and the courts, especially in the case of serious tax fraud. It is now up to the court to determine the priorities for this policy of prosecution, but these international fraud cases are certainly eligible for this. Ladies and gentlemen, let me make it clear that the detection of tax evasion on withholding tax has been a priority in recent years and will continue in the coming years. You can continue to count on my commitment and that of my administration.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u21	Minister, I would like to hear you announce a second action plan against tax fraud, because that will also be necessary. The system is always the same, while the vast majority of people in this country pay taxes neatly, some are busy setting up all kinds of complicated constructions, from the Brussels Stock Exchange to Panama, in order not to have to contribute anything. Minister, you have the full support of the Group of the European People's Party (Christian Democrats) and European Democrats to turn this action plan into reality. Mr Donné, I welcome the support of the N-VA. I am very pleased with your discourse today, because that sounds quite different from that of the past year, since you voted against every anti-fraud measure taken by this government. I therefore welcome the fact that, together with the opposition, we will implement this government's action plan against fraud.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u22	Minister, I will confine myself to replying to your reply and not to Mr Vandenbroucke's statements, which will be discussed later. You will have a partner with us when it comes to combating fraud. If you come up with intelligent measures that do not drag the bona fide companies along, you will certainly have our support. I would like to talk not only about the fraudsters but also about the citizens who pay their taxes correctly. They must also feel that this injustice is being addressed. If these fiscal plans are simply a budget closure, with action plans that we are talking about here, the public will not notice very much about them. That is why I would like to make two proposals. Firstly, ensure regular reporting, not only here in Parliament but also directly to the citizen, on the evolution of revenue in the fight against tax fraud. Give the citizen what that battle brings, all of which brings in the tax authorities and the public. That'll involve them in that whole fight. Secondly, the most important proposal is to return the proceeds of the fight against fraud in the form of a tax reduction for those who work, save and undertake. That's tax justice.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u23	Madam President, Madam Minister, in recent years bpost has been facing a serious development, with an average drop in mail from 5 to 10 per cent and a 56% increase in parcel delivery. The confinement of the last few months has further strengthened this situation. I heard you had the idea of asking for a supplement for packages delivered in 24 hours. I immediately thought about my neighbor Raymonde, who, every day or every week, receives a number of parcels delivered by bpost, and I wondered what she was going to have to pay in addition. It is clear that bpost is facing this kind of situation, but it is also obliged to respect certain ecological imperatives. With the number of packages to be delivered, traffic is more important. The government agreement also states that investment in environmental objectives within the postal sector is necessary. It has been written, and I think we all agree on that. On the other hand, there is also a need to protect the consumer. Indeed, with the rise in energy prices, households are now subject to numerous increases. You also mentioned the application of a system whereby the last kilometres are more environmentally friendly, in particular through the creation of ecozones. Finally, you have expressed the desire to harmonise the legal framework with regard to the social and environmental conditions of the sector. Minister, have all these elements led to consultation with the sector? Has this consultation been agreed within the government? Do you have any idea the price of this possible supplement? What about the legal framework for this harmonisation of social and environmental conditions in the postal sector? If you charge a supplement for people who go through bpost, what about the other actors? bpost is nevertheless in a difficult competitive sector.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u24	Madam Secretary, about a year ago we were here too. That is not a coincidence, because it is again the period of the year in which the first books of the saint fall into the bus and we are beginning to look forward to the holidays, which we hope will be able to spend this year with the whole family. That is a nice period for us, but for the postman also a very busy period. From Black Friday to the end of the year, bpost employees put down huge extra performance to deliver all packages in time. Even now that we can shop physically again, the packet volumes remain high: bpost currently processes an average of 450,000 to 500,000 packages per day and in the period from December it is expected that even a multiple of them will occur. That's a huge volume that needs to be processed. Given the supply problems on international markets, it will be anything but easy to deliver each package in time. During that period, the sender will pay an additional allowance, which will charge bpost to coordinate the large influx of packages, but the sender expects these more expensive packages to be delivered on time. Bpost is therefore facing quite a challenge, hence a few questions. What assessment does bpost make of the expected volumes this autumn? Do you have exact figures of that? Is bpost better prepared this year than last year? What measures are still being taken to ensure that everything goes smoothly and deliver the packages in good time? How can we ensure that our local traders can surf the e-commerce wave?
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u25	Mr Burton, I can assure you that I have no intention of intervening in the price of the package market. It's a misunderstanding. I had a discussion at an IBPT workshop on the sustainability of e-commerce. E-commerce is an important topic for which we have lost a lot of activity in our country. Every effort must therefore be made to help this sector and to help our traders. There is a problem of not only social but also ecological sustainability. There are indeed possibilities in the postal law to introduce criteria to which the whole sector – we are not just talking about bpost – will have to comply. It is up to the legislator to introduce certain social and economic criteria. We are thinking with the IBPT and the sector about the directions to be taken. In an interview, I said that it would be normal for the social and ecological cost of e-commerce – which is currently outsourced – to be internalised in prices and therefore that there is a difference for ultra-fast deliveries and normal deliveries. I said that normal deliveries can be cheaper than ultra-fast deliveries. In the newspapers, we overturned the message and I contest the purpose of this interview. There will be no intervention in the prices. It will be up to the market to organise itself and choose the business model that will be appropriate by internalising social and environmental costs. I hope that I have been able to clarify this issue, which is extremely important. Within the government, we find that this is something we need to think about. There is a lot of unfair competition in this sector. We must keep social and ecological standards, for example by regulating the last mile with systems like Ecozone, which are followed not only by bpost but also by many other actors in the sector. We will not undertake anything without consultation within the government and with the sector and the IBPT. I hope this reassures you and corrects the false information you have been able to read in some media. Mrs Verhaert, your question of how bpost prepares itself is very relevant as we return to the end of the year. You yourself gave the figures of the expected volume increases in the parcel sector. I have received a number of detailed measures from Bpost, which I would like to share with you. Bpost will invest in additional sorting capacity with two additional machines in Ghent and Charleroi. It will increase investment in other sorting centres and create extra space to process parcels in more than 50 distribution offices. Furthermore, the company also invests in rolling stock and trucks with a higher loading capacity by the end of the year and has ordered 15,000 containers, 2,000 mobile devices or scanners before the end of the year, as well as additional vehicles. As far as the organization is concerned, the situation will be monitored daily in such a way that one can play and coordinate very quickly on the ball. They will invest in extra vending machines, which is in line with my first question. Customers will be made more aware of the possible delivery preferences, which they can express. Finally, as regards staff, it has already been decided to employ 700 employees of support services in operational services (...).
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u26	Thank you, Madam Minister. So I'm going to be able to reassure my neighbor! For you and for us, bpost must be integrated into economic, environmental and social sustainability. The company must continue to invest in e-commerce and logistics, with many challenges. I thank you for taking into account this consultation with the threefold objective: economic, environmental and social.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u27	Madam Minister, thank you for the comprehensive answer. I am glad to hear that Bpost has taken a number of measures and is making investments, because there is nothing more annoying than finding a package on the doorstep after 6 December or having to deliver a package after Christmas. I am pleased to hear that investments are being made this year to take the necessary precautions. It should also be ensured that the impact on the environment is as low as possible. I am glad to hear that this is not a general price increase. We need to think about concepts, bearing in mind the importance of consumers, which should certainly not be put at a disadvantage.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u28	Minister, Minister, Secretary of State, I wanted first of all to pay tribute to the courage of all the victims of rape who dared to leave their silence today, a silence that has been eating them so far. Their testimonies are literally cold behind their backs, but what is even more terrifying is that these systemic violence against women and girls is far beyond the only area of the Ixelles cemetery, since it affects the entire country. To answer this question, I mean the measures that are being mobilised by your Government, a pilot project to objectiveize the black figure of sexual assaults, the generalization of sexual violence centres, or your proposal to reform the Criminal Code. In doing so, don't you feel like you're doing things backwards to know how to act only downstream of the violence, that is, when the harm is already done, not upstream. It is all the more surprising that the Istanbul Convention, which serves as a guideline for your government in this fight, insists on the protection of victims, on the repression of perpetrators but also on the prevention and coordination of policies, two aspects that are totally absent from your strategy so far. What measures will you put in place to prevent such violence? Is this point discussed in the Interministerial Conference on Women's Rights? What is the status of the development of the new national action plan to combat gender-based violence? Where are we in the training of magistrates, police officers or doctors? When will the seven new sexual abuse centres open? How will you actually support existing centres that are already saturated, as well as sexual offender care centres, to minimize recidivism? Finally, are you going to incorporate the gender dimension into your proposal to reform the Sexual Criminal Code as required by the Gender Mainstreaming Act, since almost 90% of victims of sexual violence are women?
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u29	Madam President, Minister, last week there were 1,300 young people on the streets in Ixelles because they no longer accept that they can't live in a normal way as a younger person in our society, that they're afraid to go out on the streets, that they're afraid to go out on a café, that they're afraid to go out after a long period of corona. This is unbelievable. They're very angry. They want concrete measures to be taken. After all, it is not normal that it took so long. The facts were known. A lot of facts have been known for years, for example about cafes where sexual assaults happen. Those facts are known and yet nothing has happened. There are many beautiful intentions and explanations, but how is it possible that half of the complaints will be dismissed until today? You are announcing new care centres, but even today, the existing care centre in Brussels is no longer able to follow. It's full. There are insufficient staff and resources. Will you then respond to the young people's demand to open an additional care centre in Ixelles, close to the students' environment? When will your long-awaited programme be put into practice or will it remain on the desks? What budgets are in favour of this? That is, of course, crucial. This week in the committee around the penal code, I heard from all the speakers from civil society that there are not enough resources to do the business they want to do. There will therefore have to be means against it.
ParlaMint-BE_2021-10-21-voorlopig-55-plenair-ip135x.u30	Madam President, Minister, Minister, Secretary of State, drinking a glass of wine at the cafe today can cause our daughters a lifetime of trauma. A rape drug is a very cynical drug, it leaves no traces, either in the blood, or in memory, only bruising, bruising on the semi-undressed body. We try to make our daughters resilient and assertive with regard to sexual harassment, but making someone defenseless is of unseen cowardice. It takes away every opportunity from the victim to show rejection. It also contributes to victim blaming, because maybe it was that glass too much. That also explains the underreporting for a piece. However, a zero tolerance policy is required. You've all understood the sense of urgency, you've immediately sat down together. We all know that the fight against sexual violence is an absolute priority of this government, but more is needed. 1,300 young people and women have cried out their impotence in the streets of Ixelle. Also on social media we see chats appearing from girls who indicate in whatever cafes this phenomenon occurs. It does take a lot more than that. Police, parquet and shelter need to be more united to nip this phenomenon in the bud. There are indeed the care centres after sexual violence, which are being rolled out. That's a very good thing. There is also the new penal code on sexual acts, which is being discussed. Today, however, there is a need for low-threshold and prevention. We need very low-threshold digital notification points. [[...]]
